token,lemma,upos,clique,stem,synonyms,hypernyms
structures,structure,NOUN,8,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
guo,guo,NOUN,9,guo,,NA
combined,combine,VERB,9,combin,aggregate|blend|coalesce|combine|commingle|compound|conflate|flux|fuse|immix|meld|merge|mix|unite,have|feature|add|mix|mingle|commix|unify|amalgamate|contribute|give|chip in|kick in|interact|change integrity
gabor,gabor,NOUN,9,gabor,Dennis Gabor|Gabor,
related,relate,ADJ,9,relat,,NA
low,low,ADJ,9,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,
level,level,NOUN,9,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
representation,representation,NOUN,9,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity
sparse,sparse,NOUN,9,spars,,NA
encoder,encoder,NOUN,9,encod,,NA
novel,novel,NOUN,9,novel,novel,fiction|book|volume
hierarchical,hierarchical,ADJ,9,hierarch,hierarchal|hierarchic|hierarchical,
recognize,recognize,VERB,9,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
oracle,oracle,NOUN,9,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
characters,characters,NOUN,9,charact,,NA
liu,liu,NOUN,10,liu,,NA
gao,gao,NOUN,10,gao,GAO|Government Accounting Office|United States Government Accounting Office,agency|federal agency|government agency|bureau|office|authority
extracted,extract,VERB,10,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
image,image,NOUN,10,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
features,feature,NOUN,10,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
convolutional,convolutional,ADJ,10,convolut,,NA
layers,layer,NOUN,10,layer,bed|layer|level|stratum,artifact|artefact|region|part|place|hen|biddy|structure|anatomical structure|complex body part|bodily structure|body structure
small,small,ADJ,10,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
kernel,kernel,NOUN,10,kernel,center|centre|core|essence|gist|heart|heart and soul|inwardness|kernel|marrow|meat|nitty-gritty|nub|pith|substance|sum,plant part|plant structure|grain|caryopsis|content|cognitive content|mental object
size,size,NOUN,10,size,size|size of it|sizing,magnitude|property|filler|situation|state of affairs
obtained,obtain,VERB,10,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be
final,final,ADJ,10,final,concluding|final|last|net|terminal,
description,description,NOUN,10,descript,description|verbal description,statement|speech act|kind|sort|form|variety
oracle,oracle,NOUN,10,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
characters,characters,NOUN,10,charact,,NA
fully,fully,ADV,10,fulli,amply|full|fully|in full|to the full,NA
connected,connect,VERB,10,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce
recognized,recognize,VERB,10,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
aid,aid,NOUN,10,aid,aid|assist|assistance|attention|care|economic aid|economic assistance|financial aid|financial assistance|help|tending,resource|activity|gift|work
neural,neural,ADJ,10,neural,nervous|neural|neuronal|neuronic,
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
cnn,cnn,NOUN,10,cnn,,NA
meng,meng,NOUN,11,meng,,NA
first,first,ADV,11,first,first|first of all|first off|firstly|foremost,NA
applied,apply,VERB,11,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
processing,processe,NOUN,11,process,,NA
binarization,binarization,NOUN,11,binar,,NA
changing,change,VERB,11,chang,alter|change|commute|convert|deepen|exchange|interchange|modify|shift|switch|transfer|vary,dress|get dressed|replace|transfer|travel|go|move|locomote|change
brightness,brightness,NOUN,11,bright,brightness|brightness level|cleverness|light|luminance|luminosity|luminousness|smartness,light|lightness|intelligence|physical property
contrast,contrast,NOUN,11,contrast,contrast|demarcation|direct contrast|dividing line|line,opposition|oppositeness|comparison|comparing|differentiation|distinction|visual perception|beholding|seeing|scope|range|reach|orbit|compass|ambit
rotation,rotation,NOUN,11,rotat,gyration|revolution|rotary motion|rotation,motion|movement|move|motility|transformation|turning|turn|sequence|chronological sequence|succession|successiveness|chronological succession
oracle,oracle,NOUN,11,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
bone,bone,NOUN,11,bone,bone|ivory|off-white|os|osseous tissue|pearl,connective tissue|animal material|white|whiteness
images,image,NOUN,11,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
then,then,ADV,11,then,and so|so|then,NA
employed,employ,VERB,11,emploi,apply|employ|engage|hire|use|utilise|utilize,
single,single,ADJ,11,singl,exclusive|individual|single|single(a)|undivided|unmarried,
shot,shot,NOUN,11,shot,barb|blastoff|crack|dead reckoning|dig|gibe|guess|guessing|guesswork|injection|jibe|nip|pellet|scene|shaft|shooter|shooting|shot|slam|snap|snapshot|stab|stroke,propulsion|actuation|projectile|missile|maneuver|manoeuvre|play|opportunity|chance|expert|photograph|photo|exposure|picture|pic|medical care|medical aid|small indefinite quantity|small indefinite amount|remark|comment|input|estimate|estimation|approximation|idea|sports equipment|charge|burster|bursting charge|explosive charge|blow|attempt|effort|endeavor|endeavour|try|rocket firing|rocket launching
multibox,multibox,NOUN,11,multibox,,NA
detector,detector,NOUN,11,detector,demodulator|detector|sensing element|sensor,device|rectifier|electronic equipment
recognize,recognize,VERB,11,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
characters,characters,NOUN,11,charact,,NA
fact,fact,NOUN,12,fact,fact,information|info|reality|realness|realism|concept|conception|construct
getting,get,VERB,12,get,acquire|aim|amaze|arrest|arrive|baffle|beat|become|beget|begin|bewilder|bring|bring forth|bugger off|buzz off|capture|catch|cause|come|commence|contract|convey|develop|draw|drive|dumbfound|engender|experience|father|fetch|find|fix|flummox|fuck off|generate|get|get down|get under one's skin|go|gravel|grow|have|incur|induce|let|make|mother|mystify|nonplus|obtain|pay back|pay off|perplex|pose|produce|puzzle|receive|scram|set about|set out|sire|start|start out|stick|stimulate|stupefy|suffer|sustain|take|vex,change state|turn|make|get|change|transmit|transfer|transport|channel|channelize|channelise|undergo|get even|get back|score|hit|tally|rack up|seize|prehend|clutch|sicken|come down|communicate|intercommunicate|alter|modify|mean|intend|understand|attract|pull|pull in|draw|draw in|acquire|buy|purchase|hear|hurt|ache|suffer|leave|go forth|go away|catch|annoy|rag|get to|bother|get at|irritate|rile|nark|nettle|gravel|vex|chafe|devil|touch|stir|reproduce|effect|effectuate|set up|destroy|ruin|confuse|throw|fox|befuddle|fuddle|bedevil|confound|discombobulate|experience|receive|have|create
oracle,oracle,NOUN,12,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
characters,characters,NOUN,12,charact,,NA
rubbings,rubbings,NOUN,12,rub,,NA
bones,bone,NOUN,12,bone,bone|ivory|off-white|os|osseous tissue|pearl,connective tissue|animal material|white|whiteness
first,first,ADV,12,first,first|first of all|first off|firstly|foremost,NA
step,step,NOUN,12,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block
recognizing,recognize,VERB,12,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
solve,solve,NOUN,13,solv,,NA
problem,problem,NOUN,13,problem,job|problem|trouble,difficulty|question|head
liu,liu,NOUN,13,liu,,NA
proposed,propose,VERB,13,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
image,image,NOUN,13,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
segmentation,segmentation,NOUN,13,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
method,method,NOUN,13,method,method|method acting,know-how|acting|playing|playacting|performing
based,base,VERB,13,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
fully,fully,ADV,13,fulli,amply|full|fully|in full|to the full,NA
convolutional,convolutional,ADJ,13,convolut,,NA
networks,network,NOUN,13,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
fcn,fcn,NOUN,13,fcn,,NA
obtain,aobtain,VERB,13,aobtain,,NA
oracle,oracle,NOUN,13,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
characters,characters,NOUN,13,charact,,NA
images,image,NOUN,13,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
rubbings,rubbings,NOUN,13,rub,,NA
chen,chen,NOUN,14,chen,Chen|subgenus Chen,bird genus
proposed,propose,VERB,14,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
encoding,encod,VERB,14,encod,,NA
based,base,VERB,14,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
oracle,oracle,NOUN,14,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
bone,bone,NOUN,14,bone,bone|ivory|off-white|os|osseous tissue|pearl,connective tissue|animal material|white|whiteness
script,script,NOUN,14,script,book|hand|handwriting|playscript|script,dramatic composition|dramatic work|writing|orthography|writing system
recognition,recognition,NOUN,14,recognit,acknowledgement|acknowledgment|credit|identification|realisation|realization|recognition,acceptance|memory|remembering|approval|commendation|understanding|apprehension|discernment|savvy|organic phenomenon|diplomacy|diplomatic negotiations|credence|appointment|assignment|designation|naming
obsr,obsr,ADJ,14,obsr,,NA
system,system,NOUN,14,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
applies,apply,VERB,14,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
image,image,NOUN,14,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
processing,processe,NOUN,14,process,,NA
techniques,techniques,NOUN,14,techniqu,,NA
encode,encode,NOUN,14,encod,,NA
images,image,NOUN,14,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
small,small,ADJ,14,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
matrices,matrice,NOUN,14,matric,,NA
recognize,recognize,VERB,14,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
characters,characters,NOUN,14,charact,,NA
space,space,NOUN,14,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
method,method,NOUN,14,method,method|method acting,know-how|acting|playing|playacting|performing
achieved,achieve,VERB,14,achiev,accomplish|achieve|attain|reach,succeed|win|come through|bring home the bacon|deliver the goods
accuracy,accuracy,NOUN,14,accuraci,accuracy|truth,quality
rate,rate,NOUN,14,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion
time,time,NOUN,14,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
range,range,NOUN,14,rang,ambit|chain|chain of mountains|compass|cooking stove|grasp|image|kitchen range|kitchen stove|mountain chain|mountain range|orbit|range|range of a function|range of mountains|reach|scope|stove,extent|limit|tract|piece of land|piece of ground|parcel of land|parcel|geological formation|formation|facility|installation|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|set|capability|capableness|potentiality|kitchen appliance
milliseconds,milliseconds,NOUN,14,millisecond,,NA
bones,bone,NOUN,14,bone,bone|ivory|off-white|os|osseous tissue|pearl,connective tissue|animal material|white|whiteness
yin,yin,NOUN,14,yin,yin,principle|rule
ruins,ruin,NOUN,14,ruin,dilapidation|downfall|laying waste|ruin|ruination|ruining|wrecking,devastation|desolation|building|edifice|decay|destruction|demolition|wipeout|failure
xiaotun,xiaotun,NOUN,14,xiaotun,,NA
village,village,NOUN,14,villag,Greenwich Village|hamlet|settlement|small town|village|Village,community|settlement
sun,sun,NOUN,15,sun,Dominicus|Lord's Day|sun|Sun|Sunday|sunlight|sunshine,light|visible light|visible radiation|important person|influential person|personage|star|rest day|day of rest
introduced,introduce,VERB,15,introduc,acquaint|bring in|bring out|enclose|enter|inaugurate|inclose|infix|innovate|insert|introduce|precede|preface|premise|present|put in|stick in|usher in,inform|initiate|pioneer|put|set|place|pose|position|lay|establish|give|attach|introduce|present|acquaint|project|propose|state|say|tell|begin|lead off|start|commence
dual,dual,ADJ,15,dual,double|dual|duple|three-fold|threefold|treble|two-fold|twofold,
view,view,NOUN,15,view,aspect|eyeshot|horizon|opinion|panorama|perspective|persuasion|position|prospect|purview|scene|sentiment|sight|survey|thought|view|vista,orientation|visual percept|visual image|look|looking|looking at|range|reach|belief|message|content|subject matter|substance|purpose|intent|intention|aim|design|graphic art|scope|orbit|compass|ambit|appearance|visual aspect
oracle,oracle,NOUN,15,oracl,oracle|prophesier|prophet|seer|vaticinator,diviner|prophecy|divination|shrine
bone,bone,NOUN,15,bone,bone|ivory|off-white|os|osseous tissue|pearl,connective tissue|animal material|white|whiteness
script,script,NOUN,15,script,book|hand|handwriting|playscript|script,dramatic composition|dramatic work|writing|orthography|writing system
recognition,recognition,NOUN,15,recognit,acknowledgement|acknowledgment|credit|identification|realisation|realization|recognition,acceptance|memory|remembering|approval|commendation|understanding|apprehension|discernment|savvy|organic phenomenon|diplomacy|diplomatic negotiations|credence|appointment|assignment|designation|naming
system,system,NOUN,15,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
combining,combine,VERB,15,combin,aggregate|blend|coalesce|combine|commingle|compound|conflate|flux|fuse|immix|meld|merge|mix|unite,have|feature|add|mix|mingle|commix|unify|amalgamate|contribute|give|chip in|kick in|interact|change integrity
character,character,NOUN,15,charact,case|character|character reference|eccentric|fiber|fibre|fictional character|fictitious character|graph|grapheme|graphic symbol|lineament|part|persona|quality|reference|role|theatrical role|type,imaginary being|imaginary creature|property|attribute|dimension|trait|portrayal|characterization|enactment|personation|adult|grownup|repute|reputation|recommendation|testimonial|good word|written symbol|printed symbol
temporal,temporal,ADJ,15,tempor,secular|temporal|worldly,
spatial,spatial,ADJ,15,spatial,spacial|spatial,
psychovisual,psychovisual,ADJ,15,psychovisu,,NA
