token,lemma,upos,clique,stem,synonyms,hypernyms
protein,protein,NOUN,2,protein,protein,macromolecule|supermolecule
ligand,ligand,NOUN,2,ligand,ligand,substance
actor,actor,NOUN,2,actor,actor|doer|histrion|player|role player|thespian|worker,performer|performing artist|person|individual|someone|somebody|mortal|soul
movie,movie,NOUN,2,movi,film|flick|motion picture|motion-picture show|movie|moving picture|moving-picture show|pic|picture|picture show,show|product|production
georeferenced,georeference,VERB,2,georefer,,NA
user,user,NOUN,2,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
location,location,NOUN,2,locat,emplacement|fix|localisation|localization|locating|location|placement|position|positioning,object|physical object|activity|determination|finding|workplace|work
paper,paper,NOUN,2,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
authorship,authorship,NOUN,2,authorship,authorship|composition|paternity|penning|writing,verbal creation|initiation|founding|foundation|institution|origination|creation|innovation|introduction|instauration
citation,citation,NOUN,2,citat,acknowledgment|citation|Citation|cite|commendation|credit|mention|quotation|quote|reference,award|accolade|honor|honour|laurels|speech act|note|annotation|notation|excerpt|excerption|extract|selection|summons|process
network,network,NOUN,3,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
models,models,NOUN,3,model,,NA
have,have,VERB,3,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
widely,widely,ADV,3,wide,wide|widely,NA
employed,employ,VERB,3,emploi,apply|employ|engage|hire|use|utilise|utilize,
hard,hard,ADJ,3,hard,arduous|backbreaking|concentrated|difficult|grueling|gruelling|hard|heavy|intemperate|knockout|laborious|operose|punishing|severe|strong|surd|toilsome|tough|unvoiced|voiceless,
combinatorial,combinatorial,ADJ,3,combinatori,combinative|combinatorial|combinatory,
optimization,optimization,NOUN,3,optim,optimisation|optimization,improvement
problems,problem,NOUN,3,problem,job|problem|trouble,difficulty|question|head
require,require,VERB,3,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be
finding,find,NOUN,3,find,breakthrough|discovery|find|uncovering,insight|brainstorm|brainwave|act|deed|human action|human activity
minimum,minimum,NOUN,3,minimum,lower limit|minimum,extremum|peak|small indefinite quantity|small indefinite amount|limit
maximum,maximum,ADJ,3,maximum,maximal|maximum,
cost,cost,NOUN,3,cost,cost|monetary value|price|toll,outgo|spending|expenditure|outlay|value
wherein,wherein,ADV,3,wherein,,NA
number,number,NOUN,3,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
possible,possible,ADJ,3,possibl,possible|potential,
states,state,PROPN,3,state,NA,NA
usually,usually,ADV,3,usual,commonly|normally|ordinarily|unremarkably|usually,
exponential,exponential,ADJ,3,exponenti,exponential,
many,many,ADJ,4,mani,many,
such,such,ADJ,4,such,such(a),
problems,problem,NOUN,4,problem,job|problem|trouble,difficulty|question|head
biclique,biclique,NOUN,4,bicliqu,,NA
matching,match,VERB,4,match,agree|check|correspond|couple|equal|equalise|equalize|equate|fit|gibe|jibe|match|mate|oppose|pair|pit|play off|rival|tally|touch|twin,equal|be|supply|provide|render|furnish|join|compete|vie|contend|adjust|set|correct|confront|face|conform|adapt|change|alter|modify
cover,cover,NOUN,4,cover,back|binding|blanket|book binding|concealment|cover|cover charge|cover song|cover version|covering|covering fire|covert|masking|natural covering|screen|screening|top,covering|bedclothes|bed clothing|bedding|concealment|concealing|hiding|protective covering|protective cover|protection|natural object|fire|firing|fixed charge|fixed cost|fixed costs|recording
community,community,NOUN,4,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
structure,structure,NOUN,4,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
traveling,travel,VERB,4,travel,go|jaunt|journey|locomote|move|move around|travel|trip,travel|trip|jaunt|go|move|locomote
salesman,salesman,NOUN,4,salesman,salesman,salesperson|sales representative|sales rep
network,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
coloring,coloring,NOUN,4,color,color|coloring|colour|colouring|food color|food coloring|food colour|food colouring,foodstuff|food product|visual property|change of color
have,have,VERB,4,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
proven,prove,VERB,4,prove,bear witness|demonstrate|essay|establish|evidence|examine|leaven|prove|raise|rise|shew|show|test|testify|try|try out|turn out|turn up,be|confirm|corroborate|sustain|substantiate|support|affirm|inform|prove|demonstrate|establish|show|shew|evaluate|pass judgment|judge|grow|raise|lift|elevate|get up|bring up|print|impress|authenticate
hard,hard,ADJ,4,hard,arduous|backbreaking|concentrated|difficult|grueling|gruelling|hard|heavy|intemperate|knockout|laborious|operose|punishing|severe|strong|surd|toilsome|tough|unvoiced|voiceless,
multilevel,multilevel,NOUN,5,multilevel,,NA
techniques,techniques,NOUN,5,techniqu,,NA
investigated,investigate,VERB,5,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
as,as,ADV,5,a,as|equally|every bit,
global,global,ADJ,5,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,
strategy,strategy,NOUN,5,strategi,scheme|strategy,plan of action|military science
handle,handle,NOUN,5,handl,grip|handgrip|handle|hold,appendage
decision,decision,NOUN,5,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution
making,make,NOUN,5,make,brand|make|shuffle|shuffling,kind|sort|form|variety|reordering
optimization,optimization,NOUN,5,optim,optimisation|optimization,improvement
problems,problem,NOUN,5,problem,job|problem|trouble,difficulty|question|head
variety,variety,NOUN,5,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
application,application,NOUN,5,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
domains,domain,NOUN,5,domain,area|arena|demesne|domain|domain of a function|field|knowledge base|knowledge domain|land|orbit|sphere|world,environment|region|set|class|stratum|social class|socio-economic class|content|cognitive content|mental object
refer,refer,VERB,6,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as
reader,reader,NOUN,6,reader,lector|lecturer|proofreader|reader|referee|reviewer|subscriber,scholar|scholarly person|bookman|student|customer|client|literate|literate person|critic|printer|pressman|clergyman|reverend|man of the cloth|Holy Order|Order|educator|pedagogue|pedagog|textbook|text|text edition|schoolbook|school text
interested,interested,ADJ,6,interest,concerned|interested,
applications,application,NOUN,6,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
management,management,NOUN,6,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
problems,problem,NOUN,6,problem,job|problem|trouble,difficulty|question|head
recent,recent,ADJ,6,recent,late(a)|recent,
literature,literature,NOUN,6,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
paper,paper,NOUN,7,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
investigate,investigate,VERB,7,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
multilevel,multilevel,NOUN,7,multilevel,,NA
strategy,strategy,NOUN,7,strategi,scheme|strategy,plan of action|military science
handle,handle,NOUN,7,handl,grip|handgrip|handle|hold,appendage
computationally,computationally,ADV,7,computation,computationally,
expensive,expensive,ADJ,7,expens,expensive,
optimization,optimization,NOUN,7,optim,optimisation|optimization,improvement
problems,problem,NOUN,7,problem,job|problem|trouble,difficulty|question|head
networks,network,NOUN,7,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
context,context,NOUN,8,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
approach,approach,NOUN,8,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
consists,consist,VERB,8,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
iteratively,iteratively,ADV,8,iter,,NA
coarsening,coarsen,VERB,8,coarsen,coarsen,change|alter|modify|change|alter|modify
original,original,ADJ,8,origin,original,
network,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
hierarchy,hierarchy,ADJ,8,hierarchi,,NA
smaller,smaller,ADJ,8,smaller,littler|smaller,
sized,size,VERB,8,size,size,coat|surface|classify|class|sort|assort|sort out|separate|change magnitude
approximations,approximation,NOUN,8,approxim,approximation|bringing close together|estimate|estimation|idea,calculation|computation|figuring|reckoning|similarity|version|joining|connection|connexion
starting,start,VERB,9,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform
solution,solution,NOUN,9,solut,answer|resolution|result|root|solution|solvent,mixture|statement|method|set|success
obtained,obtain,VERB,9,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be
coarsest,coarsest,ADJ,9,coarsest,,NA
network,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
successively,successively,ADV,9,success,in turn|successively,
projected,project,VERB,9,project,cast|contrive|design|envision|externalise|externalize|fancy|figure|image|jut|jut out|picture|plan|project|propose|protrude|see|send off|stick out|throw|visualise|visualize,communicate|intercommunicate|transmit|transfer|transport|channel|channelize|channelise|show|cause to be perceived|draw|create by mental act|create mentally|plan|imagine|conceive of|ideate|envisage|send|direct|propel|impel|impute|ascribe|assign|attribute
back,back,ADV,9,back,back|backward|backwards|rearward|rearwards,NA
refined,refin,VERB,9,refin,,NA
over,over,ADV,9,over,all over|o'er|over,NA
inverse,inverse,NOUN,9,invers,inverse|opposite,opposition|oppositeness
sequence,sequence,NOUN,9,sequenc,chronological sequence|chronological succession|episode|sequence|succession|successiveness,series|temporal arrangement|temporal order|film|photographic film|order|ordering|repeat|repetition
coarsened,coarsen,VERB,9,coarsen,coarsen,change|alter|modify|change|alter|modify
networks,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
original,original,ADJ,9,origin,original,
previous,previous,ADJ,10,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
studies,study,NOUN,10,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
demonstrated,demonstrate,VERB,10,demonstr,attest|certify|demo|demonstrate|establish|evidence|exhibit|manifest|march|present|prove|shew|show,show|confirm|corroborate|sustain|substantiate|support|affirm|testify|bear witness|prove|evidence|protest|resist|dissent
strategy,strategy,NOUN,10,strategi,scheme|strategy,plan of action|military science
enables,enable,VERB,10,enabl,enable,change|alter|modify
running,run,VERB,10,run,be given|black market|bleed|break away|bunk|campaign|carry|consort|course|die hard|draw|endure|escape|execute|extend|feed|flow|fly the coop|function|go|guide|head for the hills|hightail it|hunt|hunt down|incline|ladder|lam|lead|lean|melt|melt down|move|operate|pass|persist|play|ply|prevail|race|range|run|run away|run for|scarper|scat|take to the woods|tend|track down|turn tail|unravel|work,travel rapidly|speed|hurry|zip|leave|go forth|go away|be|direct|move|race|run|travel|go|locomote|function|work|operate|become|get|process|treat|incur|continue|occur|enforce|implement|apply|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|carry through|accomplish|execute|carry out|action|fulfill|fulfil|pass|make pass|succeed|win|come through|bring home the bacon|deliver the goods|trade|merchandise|displace|spread out|fan out|sail|last|endure|free|liberate|release|unloose|unloosen|loose|accompany|trip|jaunt|capture|catch|compete|vie|contend|change|dissolve|resolve|break up|break|separate|split up|fall apart|come apart|disintegrate
computationally,computationally,ADV,10,computation,computationally,
expensive,expensive,ADJ,10,expens,expensive,
algorithms,algorithm,NOUN,10,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
large,large,ADJ,10,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
networks,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
significant,significant,ADJ,10,signific,important|meaning(a)|pregnant|significant|substantial,
loss,loss,NOUN,10,loss,departure|deprivation|exit|expiration|going|loss|passing|personnel casualty|red|red ink|release,transferred property|transferred possession|decline|diminution|failure|disadvantage|experience|sum|sum of money|amount|amount of money|casualty|death|decease|expiry
solution,solution,NOUN,10,solut,answer|resolution|result|root|solution|solvent,mixture|statement|method|set|success
quality,quality,NOUN,10,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
sciences,science,NOUN,11,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
walshaw,walshaw,NOUN,11,walshaw,,NA
argued,argue,VERB,11,argu,argue|contend|debate|fence|indicate|reason,present|represent|lay out|converse|discourse
over,over,ADV,11,over,all over|o'er|over,NA
relevance,relevance,NOUN,11,relev,relevance|relevancy,connection|connexion|connectedness
feasibility,feasibility,NOUN,11,feasibl,feasibility|feasibleness,practicability|practicableness
multilevel,multilevel,NOUN,11,multilevel,,NA
strategy,strategy,NOUN,11,strategi,scheme|strategy,plan of action|military science
solving,solve,NOUN,11,solv,,NA
combinatorial,combinatorial,ADJ,11,combinatori,combinative|combinatorial|combinatory,
optimization,optimization,NOUN,11,optim,optimisation|optimization,improvement
problems,problem,NOUN,11,problem,job|problem|trouble,difficulty|question|head
empirical,empirical,ADJ,12,empir,empiric|empirical,
evidence,evidence,NOUN,12,evid,evidence|grounds,information|indication|indicant|info
has,have,VERB,12,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
shown,show,VERB,12,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
walshaw,walshaw,NOUN,12,walshaw,,NA
coarsening,coarsen,VERB,12,coarsen,coarsen,change|alter|modify|change|alter|modify
process,process,NOUN,12,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
filters,filter,NOUN,12,filter,filter,device|electrical device
solution,solution,NOUN,12,solut,answer|resolution|result|root|solution|solvent,mixture|statement|method|set|success
space,space,NOUN,12,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
gradually,gradually,ADV,12,gradual,bit by bit|gradually|step by step,
removing,remove,VERB,12,remov,absent|bump off|dispatch|get rid of|hit|move out|murder|off|polish off|remove|slay|take|take away|take out|transfer|withdraw,transfer|shift|disappear|vanish|go away|kill
irrelevant,irrelevant,ADJ,12,irrelev,irrelevant,
cost,cost,NOUN,12,cost,cost|monetary value|price|toll,outgo|spending|expenditure|outlay|value
solutions,solution,NOUN,12,solut,answer|resolution|result|root|solution|solvent,mixture|statement|method|set|success
drastically,drastically,ADV,12,drastic,drastically,
reducing,reduce,VERB,12,reduc,abbreviate|abridge|boil down|bring down|come down|concentrate|contract|cut|cut back|cut down|decoct|deoxidise|deoxidize|dilute|foreshorten|keep down|melt off|quash|reduce|repress|scale down|shorten|shrink|slenderize|slim|slim down|subdue|subjugate|thin|thin out|tighten|trim|trim back|trim down,decrease|lessen|minify|simplify|demote|bump|relegate|break|kick downstairs|substitute|replace|interchange|exchange|take down|degrade|disgrace|demean|put down|become|turn|impoverish|shrink|reduce|change|restrict|trammel|limit|bound|confine|throttle|oppress|suppress|crush|separate|divide|part|reposition|de-emphasize|de-emphasise|destress|diminish|fall|weaken|change state
search,search,VERB,12,search,explore|look|look for|research|search|seek,examine|see|investigate|look into
hence,hence,ADV,12,henc,hence|so|thence|therefore|thus,NA
optimization,optimization,NOUN,12,optim,optimisation|optimization,improvement
convergence,convergence,NOUN,12,converg,convergence|convergency|converging|intersection|overlap,happening|occurrence|occurrent|natural event|series|representation|mental representation|internal representation|joining|connection|connexion
times,time,NOUN,12,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
multilevel,multilevel,NOUN,13,multilevel,,NA
algorithms,algorithm,NOUN,13,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
have,have,VERB,13,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
applied,apply,VERB,13,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
many,many,ADJ,13,mani,many,
classic,classic,ADJ,13,classic,classic|classical,
network,network,NOUN,13,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
problems,problem,NOUN,13,problem,job|problem|trouble,difficulty|question|head
including,include,VERB,13,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
coloring,coloring,NOUN,13,color,color|coloring|colour|colouring|food color|food coloring|food colour|food colouring,foodstuff|food product|visual property|change of color
traveling,travel,VERB,13,travel,go|jaunt|journey|locomote|move|move around|travel|trip,travel|trip|jaunt|go|move|locomote
salesman,salesman,NOUN,13,salesman,salesman,salesperson|sales representative|sales rep
drawing,drawe,VERB,13,draw,,NA
partitioning,partition,VERB,13,partit,partition|partition off|zone,separate|divide|part
computation,computation,NOUN,13,comput,calculation|computation|computing|figuring|reckoning,procedure|process|problem solving
centrality,centrality,NOUN,13,central,centrality,position|spatial relation
measures,measure,NOUN,13,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container
however,however,ADV,14,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
current,current,ADJ,14,current,current,
multilevel,multilevel,NOUN,14,multilevel,,NA
approaches,approach,VERB,14,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
directly,directly,ADV,14,directli,at once|direct|directly|flat|forthwith|immediately|instantly|like a shot|now|right away|straight|straight off|straightaway,
applicable,applicable,ADJ,14,applic,applicable,
networks,network,NOUN,14,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
best,best,ADJ,14,best,best|best(p)|better(p),
knowledge,knowledge,NOUN,14,knowledg,cognition|knowledge|noesis,psychological feature
strategy,strategy,NOUN,14,strategi,scheme|strategy,plan of action|military science
has,have,VERB,14,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
considered,consider,VERB,14,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
context,context,NOUN,14,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
