token,lemma,upos,clique,stem,synonyms,hypernyms
hits,hit,NOUN,3,hit,bang|collision|hit|hitting|smash|smasher|strike|striking,feat|effort|exploit|touch|touching|success|contact|impinging|striking|dose|dosage|murder|slaying|execution|joining|connection|connexion
studies,study,NOUN,4,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
provide,provide,VERB,4,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
quantitative,quantitative,ADJ,4,quantit,quantitative,
analytical,analytical,ADJ,4,analyt,analytic|analytical,
results,result,NOUN,4,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
about,about,ADV,4,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA
global,global,ADJ,4,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,
network,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
features,feature,NOUN,4,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
rankings,rankings,NOUN,4,rank,,NA
individual,individual,ADJ,4,individu,case-by-case|individual|individual(a)|item-by-item|private|single|single(a),
nodes,node,NOUN,4,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
qualitative,qualitative,ADJ,4,qualit,qualitative,
content,content,NOUN,4,content,capacity|cognitive content|content|contentedness|contents|depicted object|mental object|message|subject|subject matter|substance,collection|aggregation|accumulation|assemblage|communication|proportion|volume|cognition|knowledge|noesis|acceptance|thing
analysis,analysis,NOUN,4,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
survey,survey,NOUN,4,survei,resume|sight|sketch|study|survey|view,examination|scrutiny|summary|sum-up|look|looking|looking at
observation,observation,NOUN,4,observ,notice|observance|observation|reflection|reflexion|watching,measurement|measuring|measure|mensuration|look|looking|looking at|remark|comment|input|fact|attention|attending
still,still,ADV,5,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
able,able,ADJ,5,abl,able|able-bodied|capable,
address,address,NOUN,5,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness
features,feature,NOUN,5,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
scientific,scientific,ADJ,5,scientif,scientific,
collaboration,collaboration,NOUN,5,collabor,coaction|collaboration|collaborationism|quislingism,cooperation
endorsement,endorsement,NOUN,5,endors,blurb|countenance|endorsement|imprimatur|indorsement|sanction|second|secondment|warrant,promotion|promo|publicity|promotional material|packaging|agreement|approval|commendation|signature|support
considering,consider,VERB,5,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
scholars,scholar,NOUN,5,scholar,assimilator|bookman|learner|scholar|scholarly person|student,intellectual|intellect|person|individual|someone|somebody|mortal|soul|student|pupil|educatee
research,research,NOUN,5,research,enquiry|inquiry|research,investigation|investigating|problem solving
interests,interest,NOUN,5,interest,interest|interest group|interestingness|involvement|pastime|pursuit|sake|stake,curiosity|wonder|benefit|welfare|power|powerfulness|fixed charge|fixed cost|fixed costs|share|portion|part|percentage|social group|diversion|recreation
involving,involve,VERB,5,involv,affect|ask|call for|demand|imply|involve|necessitate|need|postulate|regard|require|take,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|admit|let in|include|have|feature|absorb|engross|engage|occupy|complicate|refine|rarify|elaborate
labor,labor,NOUN,5,labor,British Labour Party|childbed|confinement|Department of Labor|DoL|labor|Labor|Labor Department|labor movement|labour|Labour|Labour Party|lying-in|parturiency|project|proletariat|task|toil|trade union movement|travail|undertaking|working class,class|stratum|social class|socio-economic class|work|parturition|birth|giving birth|birthing|reform movement|labor party|labour party|executive department
intensive,intensive,ADJ,5,intens,intensive,
interviews,interview,NOUN,5,interview,audience|consultation|interview,interrogation|examination|interrogatory|conference|group discussion
derives,derive,NOUN,6,deriv,,NA
research,research,NOUN,6,research,enquiry|inquiry|research,investigation|investigating|problem solving
question,question,NOUN,6,question,doubt|doubtfulness|dubiousness|enquiry|head|inquiry|interrogation|interrogative|interrogative sentence|motion|query|question,questioning|inquiring|subject|topic|theme|sentence|uncertainty|uncertainness|precariousness|proposal|marriage proposal|proposal of marriage|marriage offer
paper,paper,NOUN,6,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
how,how,ADV,6,how,,NA
apply,apply,VERB,6,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
quantitative,quantitative,ADJ,6,quantit,quantitative,
methods,method,NOUN,6,method,method|method acting,know-how|acting|playing|playacting|performing
analyze,analyze,NOUN,6,analyz,,NA
scientific,scientific,ADJ,6,scientif,scientific,
collaboration,collaboration,NOUN,6,collabor,coaction|collaboration|collaborationism|quislingism,cooperation
endorsement,endorsement,NOUN,6,endors,blurb|countenance|endorsement|imprimatur|indorsement|sanction|second|secondment|warrant,promotion|promo|publicity|promotional material|packaging|agreement|approval|commendation|signature|support
patterns,pattern,NOUN,6,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
researchers,researcher,NOUN,6,research,investigator|research worker|researcher,scientist
considering,consider,VERB,6,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
interests,interest,NOUN,6,interest,interest|interest group|interestingness|involvement|pastime|pursuit|sake|stake,curiosity|wonder|benefit|welfare|power|powerfulness|fixed charge|fixed cost|fixed costs|share|portion|part|percentage|social group|diversion|recreation
contribute,contribute,NOUN,7,contribut,,NA
current,current,ADJ,7,current,current,
state,state,NOUN,7,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department
art,art,NOUN,7,art,art|artistic creation|artistic production|artistry|artwork|fine art|graphics|nontextual matter|prowess,creation|creative activity|superior skill|visual communication
analyzing,analyzing,NOUN,7,analyz,,NA
scientific,scientific,ADJ,7,scientif,scientific,
collaboration,collaboration,NOUN,7,collabor,coaction|collaboration|collaborationism|quislingism,cooperation
endorsement,endorsement,NOUN,7,endors,blurb|countenance|endorsement|imprimatur|indorsement|sanction|second|secondment|warrant,promotion|promo|publicity|promotional material|packaging|agreement|approval|commendation|signature|support
research,research,NOUN,7,research,enquiry|inquiry|research,investigation|investigating|problem solving
perspectives,perspective,NOUN,7,perspect,linear perspective|perspective|position|view,orientation|appearance|visual aspect
see,see,VERB,7,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
authors,author,NOUN,7,author,author|generator|source|writer,communicator|maker|shaper
tend,tend,VERB,7,tend,be given|incline|lean|run|tend,be|attend|take care|look|see|mind
collaborate,collaborate,NOUN,7,collabor,,NA
cite,cite,NOUN,7,cite,acknowledgment|citation|cite|credit|mention|quotation|reference,note|annotation|notation
having,have,VERB,7,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
same,same,ADJ,7,same,like|same|same(p),
different,different,ADJ,7,differ,different,
topics,topic,NOUN,7,topic,issue|matter|subject|theme|topic,message|content|subject matter|substance|cognitive content|mental object
assuming,assume,VERB,8,assum,accept|acquire|adopt|arrogate|assume|bear|don|feign|get into|presume|put on|seize|sham|simulate|strike|take|take for granted|take on|take over|take up|usurp|wear,expect|anticipate|take office|change|take|move|dissemble|pretend|act|receive|take in|invite|dress|get dressed
coauthorship,coauthorship,NOUN,8,coauthorship,,NA
indicates,indicate,VERB,8,indic,argue|bespeak|betoken|designate|indicate|point|show|signal,tell|inform|present|represent|lay out
level,level,NOUN,8,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
scientific,scientific,ADJ,8,scientif,scientific,
collaboration,collaboration,NOUN,8,collabor,coaction|collaboration|collaborationism|quislingism,cooperation
newman,newman,NOUN,8,newman,Cardinal Newman|John Henry Newman|Newman|Paul Leonard Newman|Paul Newman,
paper,paper,NOUN,8,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
takes,take,VERB,8,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
information,information,NOUN,8,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
retrieval,retrieval,NOUN,8,retriev,recovery|retrieval,computer operation|machine operation|memory|remembering|act|deed|human action|human activity
ir,re,NOUN,8,re,atomic number 75|Ra|ray|re|Re|rhenium,metallic element|metal|solfa syllable
as,as,ADV,8,a,as|equally|every bit,
test,test,NOUN,8,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover
field,field,NOUN,8,field,airfield|area|arena|athletic field|bailiwick|battlefield|battleground|champaign|discipline|domain|field|field of battle|field of force|field of honor|field of operation|field of operations|field of study|field of view|flying field|force field|landing field|line of business|orbit|plain|playing area|playing field|sphere|study|subject|subject area|subject field|theater|theater of operations|theatre|theatre of operations,tract|piece of land|piece of ground|parcel of land|parcel|region|knowledge domain|knowledge base|domain|physical phenomenon|commercial enterprise|business enterprise|business|environment|land|dry land|earth|ground|solid ground|terra firma|set|geographical area|geographic area|geographical region|geographic region|visual percept|visual image|facility|installation
applies,apply,VERB,8,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
modeling,modeling,NOUN,8,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
path,path,NOUN,8,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line
finding,find,NOUN,8,find,breakthrough|discovery|find|uncovering,insight|brainstorm|brainwave|act|deed|human action|human activity
citation,citation,NOUN,8,citat,acknowledgment|citation|Citation|cite|commendation|credit|mention|quotation|quote|reference,award|accolade|honor|honour|laurels|speech act|note|annotation|notation|excerpt|excerption|extract|selection|summons|process
networks,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
address,address,NOUN,8,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness
issues,issue,NOUN,8,issu,consequence|effect|egress|emergence|event|exit|government issue|issuance|issue|issuing|matter|military issue|number|offspring|outcome|outlet|payoff|proceeds|progeny|publication|result|return|subject|take|takings|topic|upshot|way out|yield,content|cognitive content|mental object|periodical|provision|supply|supplying|store|stock|fund|income|phenomenon|relative|relation|beginning|opening|printing
summarized,summarize,VERB,9,summar,resume|sum|sum up|summarise|summarize,repeat|reiterate|ingeminate|iterate|restate|retell|state|say|tell
several,several,ADJ,9,sever,respective(a)|several(a)|several(p)|various(a),
kinds,kind,NOUN,9,kind,form|kind|sort|variety,category
common,common,ADJ,9,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,
networks,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
collaboration,collaboration,NOUN,9,collabor,coaction|collaboration|collaborationism|quislingism,cooperation
graphs,graph,NOUN,9,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol
coauthorship,coauthorship,NOUN,9,coauthorship,,NA
talks,talk,NOUN,9,talk,lecture|public lecture|talk|talk of the town|talking,conversation|discussion|treatment|discourse|lecture|lecturing|address|speech|gossip|comment|scuttlebutt
email,email,NOUN,9,email,e-mail|electronic mail|email,electronic communication
communication,communication,NOUN,9,commun,communicating|communication,act|deed|human action|human activity|abstraction|abstract entity|connection|connexion|connectedness
information,information,NOUN,9,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
linkage,linkage,NOUN,9,linkag,gene linkage|linkage,connection|connexion|connectedness|inheritance|hereditary pattern|mechanical system|fastening|attachment
citation,citation,NOUN,9,citat,acknowledgment|citation|Citation|cite|commendation|credit|mention|quotation|quote|reference,award|accolade|honor|honour|laurels|speech act|note|annotation|notation|excerpt|excerption|extract|selection|summons|process
technological,technological,ADJ,9,technolog,technical|technological,
peer,peer,NOUN,9,peer,compeer|equal|match|peer,person|individual|someone|somebody|mortal|soul|Lord|noble|nobleman
complex,complex,NOUN,10,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
methods,method,NOUN,10,method,method|method acting,know-how|acting|playing|playacting|performing
provide,provide,VERB,10,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
several,several,ADJ,10,sever,respective(a)|several(a)|several(p)|various(a),
parameters,parameter,NOUN,10,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity
degree,degree,NOUN,10,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude
centrality,centrality,NOUN,10,central,centrality,position|spatial relation
betweenness,betweenness,NOUN,10,between,,NA
closeness,closeness,NOUN,10,close,closeness|familiarity|intimacy|meanness|minginess|nearness|niggardliness|niggardness|parsimoniousness|parsimony|secretiveness|stuffiness|tightfistedness|tightness,belonging|quality|distance|stinginess|unsociability|unsociableness|friendliness
eigenvector,eigenvector,NOUN,10,eigenvector,,NA
diameter,diameter,NOUN,10,diamet,diam|diameter,length|straight line
shortest,shortest,ADJ,10,shortest,,NA
path,path,NOUN,10,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line
distance,distance,NOUN,10,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time
clustering,cluster,NOUN,10,cluster,bunch|clump|cluster|clustering,agglomeration
coefficient,coefficient,ADJ,10,coeffici,,NA
geodesic,geodesic,ADJ,10,geodes,geodesic|geodesical|geodetic,
characterize,characterize,NOUN,10,character,,NA
features,feature,NOUN,10,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
different,different,ADJ,10,differ,different,
networks,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
most,most,ADJ,11,most,most(a),
network,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
parameters,parameter,NOUN,11,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity
focus,focus,NOUN,11,focu,centering|direction|focal point|focus|focusing|focussing|nidus|stress,concentration|engrossment|absorption|immersion|distinctness|sharpness|clarity|lucidity|lucidness|pellucidity|clearness|limpidity|point|emphasis|accent
macro,macro,ADJ,11,macro,macro,
features,feature,NOUN,11,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
networks,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
investigating,investigate,VERB,11,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
relation,relation,NOUN,11,relat,carnal knowledge|coition|coitus|copulation|intercourse|recounting|relation|relation back|relative|sex act|sexual congress|sexual intercourse|sexual relation|telling,abstraction|abstract entity|sexual activity|sexual practice|sex|sex activity|person|individual|someone|somebody|mortal|soul|narration|recital|yarn|legal principle|judicial principle|judicial doctrine|dealings|traffic
node,node,NOUN,11,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
rest,rest,VERB,11,rest,breathe|catch one's breath|lie|perch|pillow|remain|repose|reside|rest|roost|stay|take a breather,be|pause|intermit|break|recumb|repose|recline|inhere in|attach to|put|set|place|pose|position|lay|sit|sit down
other,other,ADJ,11,other,early(a)|former(a)|other|other(a),
nodes,node,NOUN,11,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
graph,graph,NOUN,11,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol
ranking,rank,NOUN,12,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body
algorithms,algorithm,NOUN,12,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
pagerank,pagerank,NOUN,12,pagerank,,NA
hits,hit,NOUN,12,hit,bang|collision|hit|hitting|smash|smasher|strike|striking,feat|effort|exploit|touch|touching|success|contact|impinging|striking|dose|dosage|murder|slaying|execution|joining|connection|connexion
