token,lemma,upos,clique,stem,synonyms,hypernyms
variability,variability,NOUN,6,variabl,unevenness|variability|variableness|variance,changeableness|changeability|irregularity|unregularity
using,use,VERB,6,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
variety,variety,NOUN,6,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
manual,manual,ADJ,6,manual,manual|manual(a),
labor,labor,NOUN,6,labor,British Labour Party|childbed|confinement|Department of Labor|DoL|labor|Labor|Labor Department|labor movement|labour|Labour|Labour Party|lying-in|parturiency|project|proletariat|task|toil|trade union movement|travail|undertaking|working class,class|stratum|social class|socio-economic class|work|parturition|birth|giving birth|birthing|reform movement|labor party|labour party|executive department
intensive,intensive,ADJ,6,intens,intensive,
techniques,techniques,NOUN,6,techniqu,,NA
such,such,ADJ,6,such,such(a),
as,as,ADV,6,a,as|equally|every bit,
cloze,cloze,NOUN,6,cloze,,NA
analysis,analysis,NOUN,6,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
typetoken,typetoken,ADV,6,typetoken,,NA
ratios,ratio,NOUN,6,ratio,proportion|ratio,magnitude relation|quantitative relation|magnitude relation|quantitative relation
lexical,lexical,ADJ,6,lexic,lexical,
syntactic,syntactic,ADJ,6,syntact,syntactic|syntactical,
structure,structure,NOUN,6,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
also,also,ADV,6,also,also|as well|besides|likewise|too,NA
discourse,discourse,NOUN,6,discours,discourse|discussion|preaching|sermon|treatment,language unit|linguistic unit|address|speech|communication|communicating
cohesion,cohesion,NOUN,6,cohes,coherence|coherency|cohesion|cohesiveness,connection|link|connectedness|growth|growing|maturation|development|ontogeny|ontogenesis|force
review,review,NOUN,6,review,brushup|critical review|critique|follow-up|followup|inspection|limited review|reappraisal|reassessment|recap|recapitulation|reexamination|revaluation|review|review article|revue,appraisal|assessment|criticism|literary criticism|examination|scrutiny|accounting|accounting system|method of accounting|variety show|variety|periodical|capitulation|proceeding|legal proceeding|proceedings|exercise|practice|drill|practice session|recitation
there,there,ADV,7,there,there|thither,NA
variety,variety,NOUN,7,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
fine,fine,ADJ,7,fine,all right|cool|fine|hunky-dory|o.k.|ok|okay,
grained,graine,VERB,7,grain,,NA
rating,rate,NOUN,7,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion
scales,scale,NOUN,7,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
coherence,coherence,NOUN,7,coher,coherence|coherency|cohesion|cohesiveness,connection|link|connectedness|comprehensibility|understandability
speech,speech,NOUN,7,speech,actor's line|address|delivery|language|lecture|manner of speaking|oral communication|speech|speech communication|spoken communication|spoken language|talking to|voice communication|words,speech act|auditory communication|utterance|vocalization|speaking|speech production|expressive style|style|rebuke|reproof|reproval|reprehension|reprimand|line|faculty|mental faculty|module
communication,communication,NOUN,7,commun,communicating|communication,act|deed|human action|human activity|abstraction|abstract entity|connection|connexion|connectedness
such,such,ADJ,7,such,such(a),
as,as,ADV,7,a,as|equally|every bit,
scale,scale,NOUN,7,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
assessment,assessment,NOUN,7,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
thought,thing,VERB,7,thing,,NA
language,language,NOUN,7,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
tlc,tlc,NOUN,7,tlc,tender loving care|TLC,care|attention|aid|tending
andreasen,andreasen,ADV,7,andreasen,,NA
disturbances,disturbance,NOUN,7,disturb,affray|commotion|disruption|disturbance|flutter|folie|fray|hoo-ha|hoo-hah|hurly burly|interference|kerfuffle|mental disorder|mental disturbance|noise|perturbation|psychological disorder|ruffle|to-do|upset,activity|agitation|disorder|fight|fighting|combat|scrap|motion|movement|move|motility|upset|trouble
index,index,NOUN,7,index,exponent|forefinger|index|index finger|index number|indicant|indicator|power,scale|scale of measurement|graduated table|ordered series|fact|mathematical notation|list|listing|finger
docherty,docherty,NOUN,7,docherti,,NA
disorder,disorder,NOUN,7,disord,disorder|disorderliness|upset,physical condition|physiological state|physiological condition|condition|status|state
use,use,VERB,7,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
requires,require,NOUN,7,requir,,NA
extensive,extensive,ADJ,7,extens,across-the-board|all-embracing|all-encompassing|all-inclusive|blanket(a)|broad|encompassing|extended|extensive|panoptic|wide,
training,training,NOUN,7,train,breeding|education|grooming|preparation|training,activity|upbringing
nonetheless,nonetheless,ADV,7,nonetheless,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
remains,remain,NOUN,7,remain,,NA
open,open,ADJ,7,open,assailable|candid|capable|clear|exposed|heart-to-heart|loose|open|open(a)|opened|overt|receptive|subject|undecided|undefendable|undefended|undetermined|unfastened|unresolved,
variance,variance,NOUN,7,varianc,disagreement|discrepancy|divergence|division|variability|variableness|variance|variant|variation,deviation|divergence|departure|difference|discord|dissension|moment|changeableness|changeability|dispensation|activity
raters,rater,NOUN,7,rater,,NA
sense,sense,NOUN,8,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold
probing,pro,VERB,8,pro,,NA
communication,communication,NOUN,8,commun,communicating|communication,act|deed|human action|human activity|abstraction|abstract entity|connection|connexion|connectedness
efficiency,efficiency,NOUN,8,effici,efficiency,ratio|skillfulness
assessed,assess,VERB,8,assess,appraise|assess|evaluate|measure|tax|valuate|value,evaluate|pass judgment|judge|charge|bill|determine|set|estimate|gauge|approximate|guess
range,range,NOUN,8,rang,ambit|chain|chain of mountains|compass|cooking stove|grasp|image|kitchen range|kitchen stove|mountain chain|mountain range|orbit|range|range of a function|range of mountains|reach|scope|stove,extent|limit|tract|piece of land|piece of ground|parcel of land|parcel|geological formation|formation|facility|installation|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|set|capability|capableness|potentiality|kitchen appliance
computational,computational,ADJ,8,comput,computational,
linguistic,linguistic,ADJ,8,linguist,lingual|linguistic,
techniques,techniques,NOUN,8,techniqu,,NA
martin,martin,NOUN,8,martin,Dean Martin|Dino Paul Crocetti|martin|Martin|Mary Martin|St. Martin|Steve Martin,swallow
indeed,indeed,ADV,9,inde,indeed|so,NA
such,such,ADJ,9,such,such(a),
studies,study,NOUN,9,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
using,use,VERB,9,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
latent,latent,ADJ,9,latent,latent,
semantic,semantic,ADJ,9,semant,semantic,
analysis,analysis,NOUN,9,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
lsa,lsa,NOUN,9,lsa,,NA
models,models,NOUN,9,model,,NA
matches,match,VERB,9,match,agree|check|correspond|couple|equal|equalise|equalize|equate|fit|gibe|jibe|match|mate|oppose|pair|pit|play off|rival|tally|touch|twin,equal|be|supply|provide|render|furnish|join|compete|vie|contend|adjust|set|correct|confront|face|conform|adapt|change|alter|modify
discourse,discourse,NOUN,9,discours,discourse|discussion|preaching|sermon|treatment,language unit|linguistic unit|address|speech|communication|communicating
content,content,NOUN,9,content,capacity|cognitive content|content|contentedness|contents|depicted object|mental object|message|subject|subject matter|substance,collection|aggregation|accumulation|assemblage|communication|proportion|volume|cognition|knowledge|noesis|acceptance|thing
landauer,landauer,NOUN,9,landauer,,NA
dumais,dumais,NOUN,9,dumai,,NA
have,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
demonstrated,demonstrate,VERB,9,demonstr,attest|certify|demo|demonstrate|establish|evidence|exhibit|manifest|march|present|prove|shew|show,show|confirm|corroborate|sustain|substantiate|support|affirm|testify|bear witness|prove|evidence|protest|resist|dissent
possible,possible,ADJ,9,possibl,possible|potential,
evaluate,evaluate,NOUN,9,evalu,,NA
patients,patient,NOUN,9,patient,affected role|patient|patient role,case|sick person|diseased person|sufferer|semantic role|participant role
schizophrenia,schizophrenia,NOUN,9,schizophrenia,dementia praecox|schizophrenia|schizophrenic disorder|schizophrenic psychosis,psychosis
based,base,VERB,9,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
open,open,ADJ,9,open,assailable|candid|capable|clear|exposed|heart-to-heart|loose|open|open(a)|opened|overt|receptive|subject|undecided|undefendable|undefended|undetermined|unfastened|unresolved,
ended,end,VERB,9,end,cease|end|finish|stop|terminate,change|alter|modify|be|destroy|destruct
verbalizations,verbalization,NOUN,9,verbal,verbalisation|verbalization,wording|diction|phrasing|phraseology|choice of words|verbiage|activity
automatically,automatically,ADV,10,automat,automatically|mechanically,
derived,derive,VERB,10,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create
language,language,NOUN,10,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
scores,score,NOUN,10,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest
have,have,VERB,10,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
distinguished,distinguished,ADJ,10,distinguish,distinguished|grand|imposing|magisterial,
patients,patient,NOUN,10,patient,affected role|patient|patient role,case|sick person|diseased person|sufferer|semantic role|participant role
controls,controls,NOUN,10,control,,NA
accurately,accuritely,ADV,10,accurit,,NA
other,other,ADJ,10,other,early(a)|former(a)|other|other(a),
also,also,ADV,10,also,also|as well|besides|likewise|too,NA
family,family,NOUN,10,famili,category|class|crime syndicate|family|family line|family unit|fellowship|folk|home|house|household|kin|kinfolk|kinsfolk|kinsperson|menage|mob|phratry|sept|syndicate,unit|social unit|kin|kin group|kinship group|kindred|clan|tribe|collection|aggregation|accumulation|assemblage|lineage|line|line of descent|descent|bloodline|blood line|blood|pedigree|ancestry|origin|parentage|stemma|stock|relative|relation|taxonomic group|taxonomic category|taxon|organized crime|gangland|gangdom|association
members,members,NOUN,10,member,,NA
using,use,VERB,10,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
large,large,ADJ,10,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
discourse,discourse,NOUN,10,discours,discourse|discussion|preaching|sermon|treatment,language unit|linguistic unit|address|speech|communication|communicating
samples,sample,NOUN,10,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object
as,as,ADV,10,a,as|equally|every bit,
responses,response,NOUN,10,respons,answer|reaction|reception|reply|response,consequence|effect|outcome|result|event|issue|upshot|bodily process|body process|bodily function|activity|statement|greeting|salutation|phrase|speech act|manner|mode|style|way|fashion
consisting,consist,VERB,10,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
only,only,ADV,10,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
few,few,ADJ,10,few,few,
words,word,NOUN,10,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
goal,goal,NOUN,11,goal,destination|end|finish|goal,content|cognitive content|mental object|end|terminal|game equipment|score
here,here,ADV,11,here,here|hither,NA
present,present,ADJ,11,present,present|present(a),
tools,tool,NOUN,11,tool,cock|creature|dick|instrument|pecker|prick|puppet|putz|shaft|tool,implement|means|agency|way|slave|penis|phallus|member
derived,derive,VERB,11,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create
recent,recent,ADJ,11,recent,late(a)|recent,
developments,development,NOUN,11,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
network,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
theory,theory,NOUN,11,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief
information,information,NOUN,11,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
science,science,NOUN,11,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
enable,enable,ADJ,11,enabl,,NA
capture,capture,VERB,11,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire
index,index,NOUN,11,index,exponent|forefinger|index|index finger|index number|indicant|indicator|power,scale|scale of measurement|graduated table|ordered series|fact|mathematical notation|list|listing|finger
meaning,mean,VERB,11,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA
quantifiable,quantifiable,ADJ,11,quantifi,quantifiable,
biologically,biologically,ADV,11,biolog,biologically,
relevant,relevant,ADJ,11,relev,relevant,
manner,manner,NOUN,11,manner,fashion|manner|mode|personal manner|style|way,property|demeanor|demeanour|behavior|behaviour|conduct|deportment|kind|sort|form|variety
there,there,ADV,12,there,there|thither,NA
statistical,statistical,ADJ,12,statist,statistical,
properties,property,NOUN,12,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
