token,lemma,upos,clique,stem,synonyms,hypernyms
microblogging,microblogge,VERB,11,microblogg,,NA
labels,label,NOUN,11,label,label|recording label,description|trade name|brand name|brand|marque|radioisotope|marker|marking|mark
same,same,ADJ,11,same,like|same|same(p),
since,since,ADV,12,sinc,,NA
semantic,semantic,ADJ,12,semant,semantic,
communities,communities,NOUN,12,commun,,NA
detected,detect,VERB,12,detect,detect|discover|find|notice|observe,spy|sight
context,context,NOUN,12,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
relationship,relationship,NOUN,12,relationship,family relationship|human relationship|kinship|relationship,relation|state
nodes,node,NOUN,12,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
result,result,NOUN,12,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
represent,represent,VERB,12,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
cohesion,cohesion,NOUN,12,cohes,coherence|coherency|cohesion|cohesiveness,connection|link|connectedness|growth|growing|maturation|development|ontogeny|ontogenesis|force
more,more,ADJ,12,more,more than|more(a),
efficiently,efficiently,ADV,12,effici,efficiently|expeditiously,
semantic,semantic,ADJ,13,semant,semantic,
data,data,NOUN,13,data,data|information,collection|aggregation|accumulation|assemblage
mining,mining,NOUN,13,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
based,base,VERB,13,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
text,text,NOUN,13,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
analysis,analysis,NOUN,13,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
many,many,ADJ,13,mani,many,
community,community,NOUN,13,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
detection,detection,NOUN,13,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
algorithms,algorithm,NOUN,13,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
exploited,exploit,VERB,13,exploit,exploit|overwork|tap|work,use|utilize|utilise|apply|employ|work|put to work
latent,latent,ADJ,13,latent,latent,
dirichlet,dirichlet,NOUN,13,dirichlet,,NA
allocation,allocation,NOUN,13,alloc,allocation|allotment|apportioning|apportionment|assignation|parceling|parcelling|storage allocation,share|portion|part|percentage|distribution|assignment|assigning
lda,lda,NOUN,13,lda,,NA
ng,ng,NOUN,13,ng,nanogram|ng,metric weight unit|weight unit
jordan,jordan,NOUN,13,jordan,Hashemite Kingdom of Jordan|Jordan|Jordan River,
model,model,NOUN,13,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
as,as,ADV,13,a,as|equally|every bit,
core,core,NOUN,13,core,burden|center|centre|Congress of Racial Equality|core|CORE|core group|effect|essence|gist|heart|heart and soul|inwardness|kernel|magnetic core|marrow|meat|nitty-gritty|nub|nucleus|pith|substance|sum,set|center|centre|midpoint|content|cognitive content|mental object|sample|nongovernmental organization|NGO|meaning|significance|signification|import|torus|toroid|chamber|bar
according,accord,VERB,14,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
applied,apply,VERB,14,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
manner,manner,NOUN,14,manner,fashion|manner|mode|personal manner|style|way,property|demeanor|demeanour|behavior|behaviour|conduct|deportment|kind|sort|form|variety
lda,lda,NOUN,14,lda,,NA
model,model,NOUN,14,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
semantic,semantic,ADJ,14,semant,semantic,
community,community,NOUN,14,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
detection,detection,NOUN,14,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
algorithms,algorithm,NOUN,14,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
summarized,summarize,VERB,14,summar,resume|sum|sum up|summarise|summarize,repeat|reiterate|ingeminate|iterate|restate|retell|state|say|tell
as,as,ADV,14,a,as|equally|every bit,
following,follow,VERB,14,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
categories,category,NOUN,14,categori,category|class|family,collection|aggregation|accumulation|assemblage|concept|conception|construct
analysis,analysis,NOUN,14,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
terms,term,NOUN,14,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue
relationship,relationship,NOUN,14,relationship,family relationship|human relationship|kinship|relationship,relation|state
such,such,ADJ,15,such,such(a),
algorithms,algorithm,NOUN,15,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
treated,treat,VERB,15,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond
topology,topology,NOUN,15,topologi,analysis situs|network topology|regional anatomy|topographic anatomy|topology,topography|anatomy|general anatomy|pure mathematics|configuration|constellation
social,social,ADJ,15,social,social|societal,
networks,network,NOUN,15,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
as,as,ADV,15,a,as|equally|every bit,
semantic,semantic,ADJ,15,semant,semantic,
context,context,NOUN,15,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
utilizing,utilize,VERB,15,util,apply|employ|use|utilise|utilize,change|exchange|commute|convert
improved,improve,VERB,15,improv,ameliorate|amend|better|improve|meliorate,change|alter|modify|change state|turn
lda,lda,NOUN,15,lda,,NA
model,model,NOUN,15,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
analyze,analyze,NOUN,15,analyz,,NA
similarity,similarity,NOUN,15,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
nodes,node,NOUN,15,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
zhang,zhang,NOUN,16,zhang,,NA
giles,gile,NOUN,16,gile,,NA
yen,yen,ADV,16,yen,,NA
proposed,propose,VERB,16,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
ssn,ssn,NOUN,16,ssn,,NA
lda,lda,NOUN,16,lda,,NA
regarding,regard,VERB,16,regard,affect|consider|involve|reckon|regard|see|view,think|believe|consider|conceive|look|refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with
id,id,NOUN,16,id,Gem State|I.D.|id|ID|Id.|Idaho,badge|positive identification|instinct|inherent aptitude
relationship,relationship,NOUN,16,relationship,family relationship|human relationship|kinship|relationship,relation|state
as,as,ADV,16,a,as|equally|every bit,
semantic,semantic,ADJ,16,semant,semantic,
context,context,NOUN,16,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
similarity,similarity,NOUN,16,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
nodes,node,NOUN,16,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
training,training,NOUN,16,train,breeding|education|grooming|preparation|training,activity|upbringing
result,result,NOUN,16,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
henderson,henderson,NOUN,17,henderson,,NA
rad,rad,NOUN,17,rad,rad|radian,radioactivity unit|angular unit
proposed,propose,VERB,17,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
lda,lda,NOUN,17,lda,,NA
extend,extend,NOUN,17,extend,,NA
ssn,ssn,NOUN,17,ssn,,NA
model,model,NOUN,17,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
infinite,infinite,ADJ,17,infinit,countless|infinite|innumerable|innumerous|multitudinous|myriad|non-finite|nonfinite|numberless|uncounted|unnumberable|unnumbered|unnumerable,
relational,relational,ADJ,17,relat,relational,
models,models,NOUN,17,model,,NA
kemp,kemp,NOUN,17,kemp,,NA
