token,lemma,upos,clique,stem,synonyms,hypernyms
project,project,NOUN,3,project,labor|project|projection|task|undertaking,work|plan|program|programme
requirements,requirement,NOUN,3,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
consequently,consequently,ADV,3,consequ,accordingly|consequently|therefore,
introduce,introduce,NOUN,3,introduc,,NA
dependencies,dependency,NOUN,3,depend,addiction|colony|dependance|dependence|dependency|habituation,state|physical condition|physiological state|physiological condition|geographical area|geographic area|geographical region|geographic region
suppliers,supplier,NOUN,3,supplier,provider|supplier,businessperson|bourgeois
project,project,NOUN,4,project,labor|project|projection|task|undertaking,work|plan|program|programme
driven,drive,VERB,4,drive,aim|beat back|drive|force|force back|get|labor|labour|motor|push|push back|ram|repel|repulse|ride|take|tug,operate|control|travel|go|move|locomote|transport|carry|displace|thrust|coerce|hale|squeeze|pressure|force|push|make|propel|impel|throw|fight|struggle|mean|intend|work|do work|drive|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|hit|excavate|dig|hollow|power|hunt|run|hunt down|track down
supply,supply,NOUN,4,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,4,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
pdsc,pdsc,NOUN,4,pdsc,,NA
conceived,conceive,VERB,4,conceiv,believe|conceive|conceptualise|conceptualize|consider|gestate|think,create by mental act|create mentally|evaluate|pass judgment|judge|change state|turn
fulfilling,fulfil,VERB,4,fulfil,accomplish|action|carry out|carry through|conform to|execute|fill|fit|fulfil|fulfill|live up to|meet|satisfy,complete|finish|effect|effectuate|set up|provide|supply|ply|cater|fit|conform to|meet|satisfy|fill|fulfill|fulfil
above,above,ADV,4,abov,above|higher up|in a higher place|supra|to a higher place,
requirements,requirement,NOUN,4,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
pdsc,pdsc,NOUN,5,pdsc,,NA
integration,integration,NOUN,5,integr,consolidation|desegregation|integrating|integration,group action|combination|combining|compounding|mathematical process|mathematical operation|operation
project,project,NOUN,5,project,labor|project|projection|task|undertaking,work|plan|program|programme
activities,activity,NOUN,5,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
supply,supply,NOUN,5,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,5,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
required,require,VERB,5,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be
input,input,NOUN,5,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
items,item,NOUN,5,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol
chen,chen,NOUN,5,chen,Chen|subgenus Chen,bird genus
as,as,ADV,5,a,as|equally|every bit,
shown,show,VERB,5,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
figure,figure,VERB,5,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
combination,combination,NOUN,6,combin,combination|combining|compounding,collection|aggregation|accumulation|assemblage|sequence|unit|social unit|alliance|coalition|alignment|alinement|mathematical process|mathematical operation|operation|change of integrity
disciplines,discipline,NOUN,6,disciplin,bailiwick|correction|discipline|field|field of study|study|subject|subject area|subject field,knowledge domain|knowledge base|domain|system|system of rules|trait|training|preparation|grooming|punishment|penalty|penalization|penalisation
supply,supply,NOUN,6,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,6,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
project,project,NOUN,6,project,labor|project|projection|task|undertaking,work|plan|program|programme
management,management,NOUN,6,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
requires,require,NOUN,6,requir,,NA
coordination,coordination,NOUN,6,coordin,coordination,skillfulness|timing|grammatical relation|classification|categorization|categorisation|sorting
off,off,ADV,6,off,away|forth|off,NA
site,site,NOUN,6,site,internet site|land site|site|situation|web site|website,tract|piece of land|piece of ground|parcel of land|parcel|position|place|computer|computing machine|computing device|data processor|electronic computer|information processing system
activities,activity,NOUN,6,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
vrijhoef,vrijhoef,NOUN,7,vrijhoef,,NA
koskela,koskela,NOUN,7,koskela,,NA
explored,explore,VERB,7,explor,explore|research|search,investigate|look into|diagnose|name
roles,role,NOUN,7,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
supply,supply,NOUN,7,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,7,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
management,management,NOUN,7,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
project,project,NOUN,7,project,labor|project|projection|task|undertaking,work|plan|program|programme
context,context,NOUN,7,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
first,first,ADV,8,first,first|first of all|first off|firstly|foremost,NA
role,role,NOUN,8,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
focused,focus,VERB,8,focu,center|centre|concenter|concentrate|concentre|focalise|focalize|focus|pore|rivet|sharpen,think|cogitate|cerebrate|sharpen|align|aline|line up|adjust|conform|adapt|set|correct
improving,improve,VERB,8,improv,ameliorate|amend|better|improve|meliorate,change|alter|modify|change state|turn
interface,interface,VERB,8,interfac,,NA
site,site,NOUN,8,site,internet site|land site|site|situation|web site|website,tract|piece of land|piece of ground|parcel of land|parcel|position|place|computer|computing machine|computing device|data processor|electronic computer|information processing system
activities,activity,NOUN,8,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
supply,supply,NOUN,8,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,8,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
second,second,ADV,8,second,second|secondly,NA
emphasized,emphasize,VERB,8,emphas,accent|accentuate|emphasise|emphasize|punctuate|stress|underline|underscore,express|show|evince|stress|emphasize|emphasise|punctuate|accent|accentuate
improvement,improveament,NOUN,8,improvea,,NA
third,third,ADJ,8,third,3rd|tertiary|third,
transferring,transfer,VERB,8,transfer,change|channel|channelise|channelize|reassign|remove|shift|transfer|transmit|transplant|transport|transpose,delegate|designate|depute|assign|move|displace|travel|go|locomote|transfer|shift
off,off,ADV,8,off,away|forth|off,NA
fourth,fourth,ADV,8,fourth,fourth|fourthly,
considered,consider,VERB,8,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
replacement,replacement,NOUN,8,replac,alternate|permutation|refilling|renewal|replacement|replacing|replenishment|substitute|substitution|successor|surrogate|switch|transposition,substitution|exchange|commutation|stand-in|substitute|relief|reliever|backup|backup man|fill-in|variation|fluctuation|equivalent|filling|peer|equal|match|compeer
temporal,temporal,ADJ,8,tempor,secular|temporal|worldly,
permanent,permanent,ADJ,8,perman,lasting|permanent,
postponement,postponement,NOUN,8,postpon,deferment|deferral|delay|hold|postponement|time lag|wait,pause|intermission|break|interruption|suspension|delay|holdup
customization,customization,NOUN,8,custom,,NA
initial,initial,ADJ,8,initi,initial,
project,project,NOUN,8,project,labor|project|projection|task|undertaking,work|plan|program|programme
stages,stage,NOUN,8,stage,degree|leg|level|microscope stage|phase|point|stage|stagecoach,time period|period of time|period|state|platform|dramaturgy|dramatic art|dramatics|theater|theatre|coach|four-in-hand|coach-and-four|travel|traveling|travelling|scene
dainty,dainty,NOUN,9,dainti,dainty|delicacy|goody|kickshaw|treat,nutriment|nourishment|nutrition|sustenance|aliment|alimentation|victuals
millett,millett,NOUN,9,millett,,NA
briscoe,briscoe,NOUN,9,brisco,,NA
also,also,ADV,9,also,also|as well|besides|likewise|too,NA
suggested,suggest,VERB,9,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince
integration,integration,NOUN,9,integr,consolidation|desegregation|integrating|integration,group action|combination|combining|compounding|mathematical process|mathematical operation|operation
suppliers,supplier,NOUN,9,supplier,provider|supplier,businessperson|bourgeois
project,project,NOUN,9,project,labor|project|projection|task|undertaking,work|plan|program|programme
activities,activity,NOUN,9,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
increase,increase,NOUN,9,increas,addition|gain|growth|increase|increment|step-up,indefinite quantity|change|alteration|modification|process|physical process|amount|change of magnitude
productivity,productivity,NOUN,9,product,productiveness|productivity,fruitfulness|fecundity|ratio
cost,cost,NOUN,9,cost,cost|monetary value|price|toll,outgo|spending|expenditure|outlay|value
reductions,reduction,NOUN,9,reduct,decrease|diminution|reducing|reduction|simplification|step-down,change of magnitude|chemical reaction|reaction|change
company,company,NOUN,10,compani,caller|companionship|company|fellowship|party|ship's company|society|troupe,institution|establishment|army unit|friendship|friendly relationship|organization|organisation|visitor|visitant|social gathering|social affair|set|circle|band|lot|complement|full complement|unit|social unit
best,best,ADJ,10,best,best|best(p)|better(p),
able,able,ADJ,10,abl,able|able-bodied|capable,
entwine,entwine,NOUN,10,entwin,,NA
supply,supply,NOUN,10,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,10,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
project,project,NOUN,10,project,labor|project|projection|task|undertaking,work|plan|program|programme
successful,successful,ADJ,10,success,successful,
enhancing,enhance,VERB,10,enhanc,enhance|heighten|raise,intensify|compound|heighten|deepen|better|improve|amend|ameliorate|meliorate
performance,performance,NOUN,10,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
delivering,deliver,VERB,10,deliv,bear|birth|cede|deliver|deport|drive home|extradite|fork out|fork over|fork up|give birth|give up|hand over|have|pitch|present|redeem|render|rescue|return|save|surrender|turn in,talk|speak|utter|mouth|verbalize|verbalise|bring|get|convey|fetch|pass|hand|reach|pass on|turn over|give|save|carry through|pull through|bring through|expel|throw out|kick out|communicate|pass along|put across|emit|let out|let loose|gift|present|throw|produce|bring forth
composite,composite,NOUN,10,composit,complex|composite|composite plant,whole|flower
product,product,NOUN,10,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
strandhagen,strandhagen,ADV,10,strandhagen,,NA
pdscs,pdsc,NOUN,11,pdsc,,NA
differ,differ,NOUN,11,differ,,NA
repetitive,repetitive,ADJ,11,repetit,insistent|repetitious|repetitive,
supply,supply,NOUN,11,suppli,provision|supply|supplying,indefinite quantity|economic process|activity
chain,chain,NOUN,11,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
context,context,NOUN,11,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
following,follow,VERB,11,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
characteristics,characteristic,NOUN,11,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number
project,project,NOUN,12,project,labor|project|projection|task|undertaking,work|plan|program|programme
allows,allow,NOUN,12,allow,,NA
degree,degree,NOUN,12,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude
customization,customization,NOUN,12,custom,,NA
brings,bring,NOUN,12,bring,,NA
uniqueness,uniqueness,NOUN,12,uniqu,singularity|uniqueness,individuality|individualism|individuation
technical,technical,ADJ,12,technic,expert|mechanical|mechanically skillful|proficient|technical|technological,
production,production,NOUN,12,product,output|product|production|yield,act|deed|human action|human activity|presentation|creation|exhibition|indefinite quantity|display|industry|manufacture|creative activity
financial,financial,ADJ,12,financi,financial|fiscal,
requirements,requirement,NOUN,12,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
uniqueness,uniqueness,NOUN,13,uniqu,singularity|uniqueness,individuality|individualism|individuation
entails,entail,NOUN,13,entail,entail,estate|land|landed estate|acres|demesne|change
identification,identification,NOUN,13,identif,designation|identification|recognition,determination|finding|evidence|condition|status|memory|remembering|identity|personal identity|individuality
new,new,ADJ,13,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
suppliers,supplier,NOUN,13,supplier,provider|supplier,businessperson|bourgeois
project,project,NOUN,13,project,labor|project|projection|task|undertaking,work|plan|program|programme
leading,lead,VERB,13,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over
discontinuous,discontinuous,ADJ,13,discontinu,discontinuous|noncontinuous,
uncertain,uncertain,ADJ,13,uncertain,changeable|incertain|uncertain|unsealed|unsettled|unsure,
nature,nature,NOUN,13,natur,nature,quality|causal agent|cause|causal agency|universe|existence|creation|world|cosmos|macrocosm|trait|type
demand,demand,NOUN,13,demand,demand|need|requirement,request|petition|postulation|economic process|duty|responsibility|obligation|activity|condition|status
results,result,NOUN,14,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
short,short,ADJ,14,short,brusk|brusque|curt|forgetful|inadequate|jejune|light|little|myopic|poor|scant(p)|short|short(p)|shortsighted|unforesightful|unretentive,
term,term,NOUN,14,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue
buyer,buyer,NOUN,14,buyer,buyer|emptor|purchaser|vendee,customer|client
supplier,supplier,NOUN,14,supplier,provider|supplier,businessperson|bourgeois
relationships,relationship,NOUN,14,relationship,family relationship|human relationship|kinship|relationship,relation|state
deficiency,deficiency,NOUN,14,defici,deficiency|inadequacy|insufficiency|lack|want,need|demand|amount
mutual,mutual,ADJ,14,mutual,common|mutual|reciprocal,
trust,trust,NOUN,14,trust,cartel|combine|confidence|corporate trust|faith|reliance|trust|trustfulness|trustingness,property|belongings|holding|certainty|trait|consortium|pool|syndicate|belief|friendship|friendly relationship
commitment,commitment,NOUN,14,commit,allegiance|commitment|committal|committedness|consignment|dedication|loyalty,seriousness|earnestness|serious-mindedness|sincerity|cooperation|engagement|participation|involvement|involution|message|content|subject matter|substance|confinement
khalfan,khalfan,NOUN,14,khalfan,,NA
laan,laan,ADJ,14,laan,,NA
manu,manu,NOUN,14,manu,,NA
thus,thus,ADV,14,thu,hence|so|thence|therefore|thus|thusly,NA
exposes,expose,NOUN,14,expos,expose|unmasking,exposure
pdscs,pdsc,NOUN,14,pdsc,,NA
higher,higher,ADJ,14,higher,higher(a),
levels,levels,NOUN,14,level,,NA
design,design,NOUN,14,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
scope,scope,NOUN,14,scope,ambit|background|cathode-ray oscilloscope|compass|CRO|orbit|oscilloscope|range|reach|scope|setting|telescope,extent|environment|magnifier|electronic equipment
changes,change,NOUN,14,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
risk,risk,NOUN,14,risk,danger|endangerment|hazard|jeopardy|peril|risk|risk of exposure|risk of infection,danger|venture|probability|chance
technical,technical,ADJ,14,technic,expert|mechanical|mechanically skillful|proficient|technical|technological,
failure,failure,NOUN,14,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
default,default,NOUN,14,default,default|default option|nonpayment|nonremittal,absence|loss|failure|financial loss|option|alternative|choice
further,further,ADV,15,further,farther|further,NA
interconnectedness,interconnectedness,NOUN,15,interconnected,interconnectedness|interconnection,connection|link|connectedness
project,project,NOUN,15,project,labor|project|projection|task|undertaking,work|plan|program|programme
network,network,NOUN,15,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
activities,activity,NOUN,15,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
introduces,introduce,NOUN,15,introduc,,NA
more,more,ADJ,15,more,more than|more(a),
interdependency,interdependency,NOUN,15,interdepend,interdependence|interdependency|mutuality,reciprocality|reciprocity
suppliers,supplier,NOUN,15,supplier,provider|supplier,businessperson|bourgeois
exposes,expose,NOUN,16,expos,expose|unmasking,exposure
pdscs,pdsc,NOUN,16,pdsc,,NA
higher,higher,ADJ,16,higher,higher(a),
levels,levels,NOUN,16,level,,NA
communication,communication,NOUN,16,commun,communicating|communication,act|deed|human action|human activity|abstraction|abstract entity|connection|connexion|connectedness
failure,failure,NOUN,16,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
integration,integration,NOUN,16,integr,consolidation|desegregation|integrating|integration,group action|combination|combining|compounding|mathematical process|mathematical operation|operation
risks,risks,VERB,16,risk,,NA
eriksson,eriksson,NOUN,16,eriksson,,NA
furthermore,furthermore,ADV,17,furthermor,furthermore|moreover|what is more,NA
upward,upward,ADV,17,upward,up|upward|upwardly|upwards,NA
trend,trend,NOUN,17,trend,course|drift|movement|style|tendency|trend|vogue,direction|way|inclination|disposition|tendency|taste|appreciation|discernment|perceptiveness
subcontracting,subcontract,NOUN,17,subcontract,subcontract,contract
emphasis,emphasis,NOUN,17,emphasi,accent|emphasis|stress|vehemence,importance|grandness|intensity|intensiveness|rhetorical device|prosody|inflection
core,core,NOUN,17,core,burden|center|centre|Congress of Racial Equality|core|CORE|core group|effect|essence|gist|heart|heart and soul|inwardness|kernel|magnetic core|marrow|meat|nitty-gritty|nub|nucleus|pith|substance|sum,set|center|centre|midpoint|content|cognitive content|mental object|sample|nongovernmental organization|NGO|meaning|significance|signification|import|torus|toroid|chamber|bar
competencies,competency,NOUN,17,compet,competence|competency,ability
project,project,NOUN,17,project,labor|project|projection|task|undertaking,work|plan|program|programme
oriented,oriented,ADJ,17,orient,orientated|oriented,
organizations,organizations,NOUN,17,organ,,NA
increasingly,increasingly,ADV,17,increasingli,increasingly|more and more|progressively,
becoming,become,VERB,17,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
dependent,dependent,ADJ,17,depend,dependant|dependent|drug-addicted|hooked|pendant|pendent|qualified|strung-out|subject|subordinate,
suppliers,supplier,NOUN,17,supplier,provider|supplier,businessperson|bourgeois
thus,thus,ADV,18,thu,hence|so|thence|therefore|thus|thusly,NA
suppliers,supplier,NOUN,18,supplier,provider|supplier,businessperson|bourgeois
constituting,constitut,VERB,18,constitut,,NA
pdsc,pdsc,NOUN,18,pdsc,,NA
resilient,resilient,NOUN,18,resili,,NA
enough,enough,ADV,18,enough,enough|plenty,NA
facing,face,NOUN,18,face,aspect|boldness|brass|case|cheek|expression|face|facial expression|font|fount|grimace|human face|look|nerve|side|typeface,external body part|countenance|visage|appearance|visual aspect|surface|person|individual|someone|somebody|mortal|soul|front|facial expression|facial gesture|type|status|position|aggressiveness|vertical surface
risks,risks,VERB,18,risk,,NA
arising,arise,VERB,18,aris,arise|bob up|come up|develop|get up|go up|grow|lift|move up|originate|rebel|rise|rise up|spring up|stand up|turn out|uprise,become|change posture|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|travel|go|move|locomote|protest|resist|dissent
project,project,NOUN,18,project,labor|project|projection|task|undertaking,work|plan|program|programme
environment,environment,NOUN,18,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region
