token,lemma,upos,clique,stem,synonyms,hypernyms
coli,coli,NOUN,1,coli,,NA
reed,re,VERB,1,re,,NA
schilling,schill,NOUN,1,schill,,NA
palsson,palsson,NOUN,1,palsson,,NA
such,such,ADJ,2,such,such(a),
networks,network,NOUN,2,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
also,also,ADV,2,also,also|as well|besides|likewise|too,NA
extensively,extensively,ADV,2,extens,extensively,
prevalent,prevalent,ADJ,2,preval,dominant|predominant|prevailing|prevalent|rife,
industrial,industrial,ADJ,2,industri,industrial,
reaction,reaction,NOUN,2,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
systems,systems,NOUN,2,system,,NA
particularly,particularly,ADV,2,particularli,especially|in particular|particularly|peculiarly|specially,
petroleum,petroleum,NOUN,2,petroleum,crude|crude oil|fossil oil|oil|petroleum|rock oil,oil|fossil fuel
refining,refin,VERB,2,refin,,NA
as,as,ADV,2,a,as|equally|every bit,
crude,crude,NOUN,2,crude,crude|crude oil|fossil oil|oil|petroleum|rock oil,oil|fossil fuel
oil,oil,NOUN,2,oil,crude|crude oil|fossil oil|oil|oil color|oil colour|petroleum|rock oil|vegetable oil,lipid|lipide|lipoid|oil paint|oil|fossil fuel|edible fat
feed,feed,NOUN,2,feed,feed|provender,food|nutrient
mixture,mixture,NOUN,2,mixtur,admixture|assortment|commixture|concoction|intermixture|miscellanea|miscellany|mix|mixed bag|mixing|mixture|motley|potpourri|salmagundi|smorgasbord|variety,substance|foodstuff|food product|collection|aggregation|accumulation|assemblage|combining|combine|combination|compounding
many,many,ADJ,2,mani,many,
compounds,compound,NOUN,2,compound,chemical compound|compound,whole|chemical|chemical substance|enclosure
multitude,multitude,NOUN,2,multitud,battalion|concourse|hoi polloi|large number|mass|masses|multitude|pack|people|plurality|the great unwashed|throng,large indefinite quantity|large indefinite amount|gathering|assemblage|group|grouping
chemical,chemical,ADJ,2,chemic,chemic|chemical,
transformations,transformation,NOUN,2,transform,shift|transformation|translation|transmutation,change|alteration|modification|function|mathematical function|single-valued function|map|mapping|grammatical rule|rule of grammar|change of integrity
potentially,potentially,ADV,2,potenti,potentially,
take,take,VERB,2,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
place,place,NOUN,2,place,berth|billet|blank space|home|lieu|office|piazza|place|plaza|position|post|property|seat|shoes|situation|space|spot|station|stead|topographic point,point|geographical area|geographic area|geographical region|geographic region|cognition|knowledge|noesis|vicinity|locality|neighborhood|neighbourhood|neck of the woods|function|office|part|role|situation|position|residence|abode|occupation|business|job|line of work|line|social station|social status|social rank|rank|space|passage|condition|status|public square|square|item|area|expanse|surface area
quann,quann,ADV,2,quann,,NA
jaffe,jaffe,NOUN,2,jaff,,NA
large,large,ADJ,3,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
size,size,NOUN,3,size,size|size of it|sizing,magnitude|property|filler|situation|state of affairs
reaction,reaction,NOUN,3,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
networks,network,NOUN,3,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
constructed,construct,VERB,3,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose
relatively,relatively,ADV,3,rel,comparatively|relatively,
smaller,smaller,ADJ,3,smaller,littler|smaller,
set,set,VERB,3,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
chemical,chemical,ADJ,3,chemic,chemic|chemical,
transformation,transformation,NOUN,3,transform,shift|transformation|translation|transmutation,change|alteration|modification|function|mathematical function|single-valued function|map|mapping|grammatical rule|rule of grammar|change of integrity
rules,rule,NOUN,3,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod
automated,automate,ADJ,4,autom,,NA
network,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
generators,generator,NOUN,4,gener,author|generator|source,apparatus|setup|engine|maker|shaper|electronic device
have,have,VERB,4,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
developed,develop,VERB,4,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
construct,construct,NOUN,4,construct,concept|conception|construct,idea|thought
such,such,ADJ,4,such,such(a),
networks,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
initial,initial,ADJ,4,initi,initial,
reactants,reactant,NOUN,4,reactant,reactant,chemical|chemical substance
specified,specify,VERB,4,specifi,assign|condition|define|delimit|delimitate|delineate|designate|destine|determine|fix|intend|limit|nail down|narrow|narrow down|particularise|particularize|peg down|pin down|qualify|set|set apart|specialise|specialize|specify|stipulate,contract|undertake|choose|take|select|pick out|be|elaborate|lucubrate|expatiate|exposit|enlarge|flesh out|expand|expound|dilate|determine|plan
reaction,reaction,NOUN,4,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
rules,rule,NOUN,4,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod
kinetic,kinetic,ADJ,5,kinet,energising|energizing|kinetic,
modeling,modeling,NOUN,5,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
common,common,ADJ,5,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,
application,application,NOUN,5,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
automated,automate,ADJ,5,autom,,NA
network,network,NOUN,5,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
generation,generation,NOUN,5,gener,coevals|contemporaries|generation|genesis|multiplication|propagation,people|biological group|time period|period of time|period|phase|stage|beginning|production|reproduction|procreation|breeding|facts of life
wherein,wherein,ADV,5,wherein,,NA
appropriate,appropriate,ADJ,5,appropri,appropriate,
differential,differential,ADJ,5,differenti,differential,
system,system,NOUN,5,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
equations,equation,NOUN,5,equat,equality|equating|equation|equivalence|par,mathematical statement|status|position|equalization|equalisation|leveling
captures,capture,NOUN,5,captur,capture|gaining control|seizure,acquiring|getting|natural process|natural action|action|activity|felony|chess move
dynamics,dynamics,NOUN,5,dynam,dynamics|kinetics,mechanics
formulated,formulate,VERB,5,formul,articulate|contrive|develop|devise|excogitate|explicate|forge|formulate|give voice|invent|phrase|word,speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|create by mental act|create mentally|express|show|evince|create from raw material|create from raw stuff
model,model,NOUN,6,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
then,then,ADV,6,then,and so|so|then,NA
solved,solve,VERB,6,solv,clear|figure out|lick|puzzle out|resolve|solve|work|work out,understand|calculate|cipher|cypher|compute|work out|reckon|figure|settle|square off|square up|determine
kinetic,kinetic,ADJ,6,kinet,energising|energizing|kinetic,
parameters,parameter,NOUN,6,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity
estimated,estimate,VERB,6,estim,approximate|calculate|count on|estimate|figure|forecast|gauge|guess|judge|reckon,calculate|cipher|cypher|compute|work out|reckon|figure|evaluate|pass judgment|judge
predicted,predict,VERB,6,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
specified,specify,VERB,6,specifi,assign|condition|define|delimit|delimitate|delineate|designate|destine|determine|fix|intend|limit|nail down|narrow|narrow down|particularise|particularize|peg down|pin down|qualify|set|set apart|specialise|specialize|specify|stipulate,contract|undertake|choose|take|select|pick out|be|elaborate|lucubrate|expatiate|exposit|enlarge|flesh out|expand|expound|dilate|determine|plan
obtain,aobtain,VERB,6,aobtain,,NA
product,product,NOUN,6,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
yield,yield,NOUN,6,yield,fruit|issue|output|payoff|proceeds|production|return|take|takings|yield,production|income|product|indefinite quantity
information,information,NOUN,6,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
cortright,cortright,NOUN,6,cortright,,NA
dumesic,dumesic,ADJ,6,dumes,,NA
network,network,NOUN,7,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
generation,generation,NOUN,7,gener,coevals|contemporaries|generation|genesis|multiplication|propagation,people|biological group|time period|period of time|period|phase|stage|beginning|production|reproduction|procreation|breeding|facts of life
conjunction,conjunction,NOUN,7,conjunct,alignment|co-occurrence|coincidence|colligation|concurrence|conjugation|conjunction|conjunctive|connective|continuative|junction,simultaneity|simultaneousness|union|unification|function word|closed-class word|grammatical relation|meeting|encounter|connection|connexion|connector|connecter|connective
kinetic,kinetic,ADJ,7,kinet,energising|energizing|kinetic,
modeling,modeling,NOUN,7,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
has,have,VERB,7,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
extensively,extensively,ADV,7,extens,extensively,
applied,apply,VERB,7,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
hydrocarbon,hydrocarbon,NOUN,7,hydrocarbon,hydrocarbon,organic compound
broadbelt,broadbelt,NOUN,7,broadbelt,,NA
van,van,NOUN,7,van,avant-garde|caravan|new wave|van|vanguard,artistic movement|art movement|army unit|car|railcar|railway car|railroad car|camper|camping bus|motor home|truck|motortruck
geem,geem,NOUN,7,geem,,NA
biochemical,biochemical,ADJ,7,biochem,biochemical,
systems,systems,NOUN,7,system,,NA
faeder,faeder,NOUN,7,faeder,,NA
complex,complex,NOUN,8,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
reaction,reaction,NOUN,8,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
networks,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
however,however,ADV,8,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
have,have,VERB,8,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
also,also,ADV,8,also,also|as well|besides|likewise|too,NA
analyzed,analyze,VERB,8,analyz,analyse|analyze|break down|canvass|dissect|examine|psychoanalyse|psychoanalyze|study|take apart,treat|care for
deriving,derive,VERB,8,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create
topological,topological,ADJ,8,topolog,topologic|topological,
properties,property,NOUN,8,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
such,such,ADJ,8,such,such(a),
as,as,ADV,8,a,as|equally|every bit,
average,average,NOUN,8,averag,average|norm,statistic|ratio|scale value
path,path,NOUN,8,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line
length,length,NOUN,8,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment
network,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
arita,arita,NOUN,8,arita,,NA
identifying,identify,VERB,8,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
synthetic,synthetic,ADJ,8,synthet,celluloid|man-made|semisynthetic|synthetic|synthetical,
degradation,degradation,NOUN,8,degrad,abasement|abjection|debasement|degradation,change of state|humiliation
pathways,pathway,NOUN,8,pathwai,footpath|nerve pathway|nerve tract|pathway|tract,white matter|substantia alba|path
lergier,lergier,NOUN,8,lergier,,NA
broadbelt,broadbelt,NOUN,8,broadbelt,,NA
hatzimanikatis,hatzimanikatis,NOUN,8,hatzimanikati,,NA
c,class,NOUN,8,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
testing,testing,NOUN,8,test,examination|testing,experiment|experimentation|examination|scrutiny|investigation|investigating
plausible,plausible,ADJ,8,plausibl,plausible,
mechanisms,mechanism,NOUN,8,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
overall,overall,ADV,8,overal,,NA
rate,rate,NOUN,8,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion
expressions,expressions,NOUN,8,express,,NA
fan,fan,NOUN,8,fan,buff|devotee|fan|lover|rooter|sports fan,device|enthusiast|partisan|partizan|follower
fishtik,fishtik,NOUN,8,fishtik,,NA
lin,lin,NOUN,8,lin,Lin|Maya Lin,
use,use,VERB,9,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
additional,additional,ADJ,9,addit,additional|extra,
data,data,NOUN,9,data,data|information,collection|aggregation|accumulation|assemblage
conjunction,conjunction,NOUN,9,conjunct,alignment|co-occurrence|coincidence|colligation|concurrence|conjugation|conjunction|conjunctive|connective|continuative|junction,simultaneity|simultaneousness|union|unification|function word|closed-class word|grammatical relation|meeting|encounter|connection|connexion|connector|connecter|connective
reaction,reaction,NOUN,9,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
network,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
has,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
further,further,ADV,9,further,farther|further,NA
enabled,enable,VERB,9,enabl,enable,change|alter|modify
quantitative,quantitative,ADJ,9,quantit,quantitative,
analysis,analysis,NOUN,9,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
networks,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
terms,term,NOUN,9,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue
generating,generate,NOUN,9,gener,,NA
thermodynamically,thermodynamically,ADV,9,thermodynam,thermodynamically,
distributions,distribution,NOUN,9,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism
biochemical,biochemical,ADJ,9,biochem,biochemical,
systems,systems,NOUN,9,system,,NA
broadbelt,broadbelt,NOUN,9,broadbelt,,NA
hatzimanikatis,hatzimanikatis,NOUN,9,hatzimanikati,,NA
extracting,extract,VERB,9,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
functional,functional,ADJ,9,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
information,information,NOUN,9,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
such,such,ADJ,9,such,such(a),
as,as,ADV,9,a,as|equally|every bit,
regulatory,regulatory,ADJ,9,regulatori,regulative|regulatory,
sites,site,NOUN,9,site,internet site|land site|site|situation|web site|website,tract|piece of land|piece of ground|parcel of land|parcel|position|place|computer|computing machine|computing device|data processor|electronic computer|information processing system
biological,biological,ADJ,9,biolog,biologic|biological|natural,
kummel,kummel,NOUN,9,kummel,kummel,liqueur|cordial
panke,panke,NOUN,9,pank,,NA
heinemann,heinemann,NOUN,9,heinemann,,NA
c,class,NOUN,9,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
identifying,identify,VERB,9,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
feasible,feasible,ADJ,9,feasibl,executable|feasible|practicable|viable|workable,
synthesis,synthesis,NOUN,9,synthesi,deduction|deductive reasoning|synthesis|synthetic thinking,chemical process|chemical change|chemical action|reasoning|logical thinking|abstract thought|reasoning|logical thinking|abstract thought
routes,route,NOUN,9,rout,itinerary|path|road|route,line|way
li,li,NOUN,9,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure
form,form,NOUN,9,form,anatomy|bod|build|cast|chassis|class|configuration|conformation|contour|course|descriptor|figure|flesh|form|frame|grade|human body|kind|manakin|manikin|mannequin|mannikin|material body|pattern|phase|physical body|physique|shape|signifier|soma|sort|strain|var.|variant|variety|word form,word|category|structure|spatial property|spatiality|body|organic structure|attribute|appearance|visual aspect|document|written document|papers|taxonomic group|taxonomic category|taxon|writing style|literary genre|genre|manner|mode|style|way|fashion|state of matter|state|gathering|assemblage|ability|dummy|mold|mould|cast
chemicals,chemical,NOUN,9,chemic,chemical|chemical substance,material|stuff
degradation,degradation,NOUN,9,degrad,abasement|abjection|debasement|degradation,change of state|humiliation
pathways,pathway,NOUN,9,pathwai,footpath|nerve pathway|nerve tract|pathway|tract,white matter|substantia alba|path
decompose,decompose,NOUN,9,decompos,,NA
molecules,molecule,NOUN,9,molecul,atom|corpuscle|molecule|mote|particle|speck,unit|building block|material|stuff
examples,example,NOUN,10,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
require,require,VERB,10,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be
constructed,construct,VERB,10,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
as,as,ADV,10,a,as|equally|every bit,
first,first,ADV,10,first,first|first of all|first off|firstly|foremost,NA
step,step,NOUN,10,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block
graph,graph,NOUN,10,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol
theoretical,theoretical,ADJ,10,theoret,theoretic|theoretical,
analysis,analysis,NOUN,10,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
subsequent,subsequent,ADJ,10,subsequ,subsequent,
steps,step,NOUN,10,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block
hence,hence,ADV,10,henc,hence|so|thence|therefore|thus,NA
automated,automate,ADJ,10,autom,,NA
generator,generator,NOUN,10,gener,author|generator|source,apparatus|setup|engine|maker|shaper|electronic device
used,use,VERB,10,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
construct,construct,NOUN,10,construct,concept|conception|construct,idea|thought
complex,complex,NOUN,10,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
prior,prior,ADJ,10,prior,anterior|prior(a),
context,context,NOUN,11,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
have,have,VERB,11,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
developed,develop,VERB,11,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
