token,lemma,upos,clique,stem,synonyms,hypernyms
depth,depth,NOUN,5,depth,astuteness|deepness|depth|profoundness|profundity,extent|degree|grade|level|abasement|degradation|abjection|wisdom|sapience|attribute
inherently,inherently,ADV,5,inher,inherently,
different,different,ADJ,5,differ,different,
other,other,ADJ,5,other,early(a)|former(a)|other|other(a),
values,value,NOUN,5,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal
capture,capture,VERB,5,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire
photometric,photometic,ADJ,5,photomet,,NA
appearance,appearance,NOUN,5,appear,appearance|appearing|coming into court|show|visual aspect,quality|happening|occurrence|occurrent|natural event|attendance|attending|representation|mental representation|internal representation|arrival|pretense|pretence|pretending|simulation|feigning
properties,property,NOUN,5,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
projected,project,VERB,5,project,cast|contrive|design|envision|externalise|externalize|fancy|figure|image|jut|jut out|picture|plan|project|propose|protrude|see|send off|stick out|throw|visualise|visualize,communicate|intercommunicate|transmit|transfer|transport|channel|channelize|channelise|show|cause to be perceived|draw|create by mental act|create mentally|plan|imagine|conceive of|ideate|envisage|send|direct|propel|impel|impute|ascribe|assign|attribute
image,image,NOUN,5,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
space,space,NOUN,5,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
d,would,PROPN,5,would,NA,NA
channel,channel,NOUN,5,channel,canal|channel|communication channel|distribution channel|duct|epithelial duct|groove|line|television channel|transmission channel|TV channel,transmission|passage|depression|impression|imprint|body of water|water|communication|communicating|passageway|television station|TV station|marketing
geometric,geometric,ADJ,5,geometr,geometric|geometrical,
property,property,NOUN,5,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
though,though,ADV,6,though,though,NA
pixels,pixels,NOUN,6,pixel,,NA
patch,patch,NOUN,6,patch,bandage|dapple|darn|eyepatch|fleck|maculation|mend|patch|piece|plot|plot of ground|plot of land|speckle|spell|spot|temporary hookup|while,marking|tract|piece of land|piece of ground|parcel of land|parcel|piece of cloth|piece of material|time|program|programme|computer program|computer programme|connection|connexion|connector|connecter|connective|lash-up|contrivance|sewing|stitchery|cloth covering|dressing|medical dressing
spatial,spatial,ADJ,6,spatial,spacial|spatial,
proximity,proximity,NOUN,6,proxim,law of proximity|propinquity|proximity,nearness|closeness|vicinity|locality|neighborhood|neighbourhood|neck of the woods|Gestalt law of organization|Gestalt principle of organization
image,image,NOUN,6,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
plane,plane,NOUN,6,plane,aeroplane|airplane|carpenter's plane|plane|planer|planing machine|sheet|woodworking plane,heavier-than-air craft|shape|form|degree|level|stage|point|power tool|edge tool|hand tool
necessarily,necessarily,ADV,6,necessarili,inevitably|necessarily|needfully|needs|of necessity,NA
geometrically,geometrically,ADV,6,geometr,geometrically,
coherent,coherent,ADJ,6,coher,coherent|consistent|logical|lucid|ordered|tenacious,
threed,three,VERB,6,three,,NA
space,space,NOUN,6,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
thus,thus,ADV,7,thu,hence|so|thence|therefore|thus|thusly,NA
simply,simply,ADV,7,simpli,but|just|merely|only|plainly|simply,NA
concatenating,concatenat,VERB,7,concatenat,,NA
rgb,rgb,NOUN,7,rgb,,NA
depth,depth,NOUN,7,depth,astuteness|deepness|depth|profoundness|profundity,extent|degree|grade|level|abasement|degradation|abjection|wisdom|sapience|attribute
as,as,ADV,7,a,as|equally|every bit,
input,input,NOUN,7,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
features,feature,NOUN,7,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
violates,violate,NOUN,7,violat,,NA
local,local,ADJ,7,local,local,
correlation,correlation,NOUN,7,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics
assumption,assumption,NOUN,7,assumpt,assumption|Assumption|Assumption of Mary|August 15|effrontery|laying claim|premise|premiss|presumption|presumptuousness|supposal|supposition,postulate|posit|hypothesis|possibility|theory|acquisition|holy day of obligation|miracle|audacity|audaciousness|act|deed|human action|human activity
effective,effective,ADJ,7,effect,effective|effectual|efficacious|efficient|good|in effect(p)|in force(p),
convolution,convolution,NOUN,7,convolut,convolution|gyrus|swirl|vortex|whirl,round shape|structure|anatomical structure|complex body part|bodily structure|body structure|change of shape
pixels,pixels,NOUN,7,pixel,,NA
neurons,neuron,NOUN,7,neuron,nerve cell|neuron,somatic cell|vegetative cell
region,region,NOUN,7,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
highly,highly,ADV,7,highli,extremely|highly,NA
correlated,correlate,ADJ,7,correl,correlate|correlated|correlative,
operating,operate,NOUN,8,oper,,NA
set,set,VERB,8,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
uncorrelated,uncorrelated,ADJ,8,uncorrel,uncorrelated,
values,value,NOUN,8,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal
directly,directly,ADV,8,directli,at once|direct|directly|flat|forthwith|immediately|instantly|like a shot|now|right away|straight|straight off|straightaway,
using,use,VERB,8,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
same,same,ADJ,8,same,like|same|same(p),
convolution,convolution,NOUN,8,convolut,convolution|gyrus|swirl|vortex|whirl,round shape|structure|anatomical structure|complex body part|bodily structure|body structure|change of shape
filters,filter,NOUN,8,filter,filter,device|electrical device
seems,seem,VERB,8,seem,appear|look|seem,be|appear|seem
optimal,optimal,ADJ,8,optim,optimal|optimum,
address,address,NOUN,9,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness
asymmetric,asymmetric,ADJ,9,asymmetr,asymmetric|asymmetrical,
modality,modality,NOUN,9,modal,modality|mode|mood|sense modality|sensory system,logical relation|grammatical relation|sense|sensation|sentience|sentiency|sensory faculty|treatment|intervention
problem,problem,NOUN,9,problem,job|problem|trouble,difficulty|question|head
rgb,rgb,NOUN,9,rgb,,NA
depth,depth,NOUN,9,depth,astuteness|deepness|depth|profoundness|profundity,extent|degree|grade|level|abasement|degradation|abjection|wisdom|sapience|attribute
information,information,NOUN,9,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
most,most,ADJ,9,most,most(a),
studies,study,NOUN,9,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
focus,focus,NOUN,9,focu,centering|direction|focal point|focus|focusing|focussing|nidus|stress,concentration|engrossment|absorption|immersion|distinctness|sharpness|clarity|lucidity|lucidness|pellucidity|clearness|limpidity|point|emphasis|accent
designing,designe,VERB,9,design,,NA
dedicated,dedicate,ADJ,9,dedic,,NA
cnn,cnn,NOUN,9,cnn,,NA
architectures,architecture,NOUN,9,architectur,architecture|computer architecture,building|edifice|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|fine arts|beaux arts|profession|structure
process,process,NOUN,9,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
separate,separate,ADJ,9,separ,disjoined|freestanding|separate,
streams,stream,NOUN,9,stream,current|flow|stream|watercourse,body of water|water|course|line|motion|movement|move|flow|flowing
obtained,obtain,VERB,9,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be
features,feature,NOUN,9,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
often,often,ADV,9,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
concatenated,concatenate,VERB,9,concaten,concatenate,chain|add
further,further,ADV,9,further,farther|further,NA
processing,processe,NOUN,9,process,,NA
resulting,result,VERB,9,result,ensue|lead|leave|result,prove|turn out|turn up|produce|bring about|give rise|happen|hap|go on|pass off|occur|pass|fall out|come about|take place
incremental,incremental,ADJ,9,increment,incremental,
computational,computational,ADJ,9,comput,computational,
cost,cost,NOUN,9,cost,cost|monetary value|price|toll,outgo|spending|expenditure|outlay|value
overuse,overuse,NOUN,9,overus,overexploitation|overuse|overutilisation|overutilization,exploitation|development
learning,learn,VERB,9,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
flows,flow,VERB,9,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage
contrast,contrast,NOUN,10,contrast,contrast|demarcation|direct contrast|dividing line|line,opposition|oppositeness|comparison|comparing|differentiation|distinction|visual perception|beholding|seeing|scope|range|reach|orbit|compass|ambit
propose,propose,VERB,10,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
fuse,fuse,NOUN,10,fuse,electrical fuse|fuse|fusee|fuze|fuzee|primer|priming|safety fuse,electrical device|lighter|light|igniter|ignitor
rgb,rgb,NOUN,10,rgb,,NA
depth,depth,NOUN,10,depth,astuteness|deepness|depth|profoundness|profundity,extent|degree|grade|level|abasement|degradation|abjection|wisdom|sapience|attribute
early,early,ADV,10,earli,ahead of time|betimes|early|early on|too soon,NA
attributing,attribut,VERB,10,attribut,,NA
patches,patch,NOUN,10,patch,bandage|dapple|darn|eyepatch|fleck|maculation|mend|patch|piece|plot|plot of ground|plot of land|speckle|spell|spot|temporary hookup|while,marking|tract|piece of land|piece of ground|parcel of land|parcel|piece of cloth|piece of material|time|program|programme|computer program|computer programme|connection|connexion|connector|connecter|connective|lash-up|contrivance|sewing|stitchery|cloth covering|dressing|medical dressing
weights,weight,NOUN,10,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient
learnt,learn,VERB,10,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
consume,consume,NOUN,10,consum,,NA
single,single,ADJ,10,singl,exclusive|individual|single|single(a)|undivided|unmarried,
flows,flow,VERB,10,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage
fused,fuse,VERB,11,fuse,blend|coalesce|combine|commingle|conflate|flux|fuse|immix|meld|merge|mix,change integrity|liquefy|flux|liquify|equip|fit|fit out|outfit|melt|run|melt down
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
then,then,ADV,11,then,and so|so|then,NA
consumed,consume,VERB,11,consum,consume|demolish|deplete|devour|down|eat|eat up|exhaust|go through|have|ingest|run through|squander|take|take in|use up|ware|waste|wipe out,eat up|finish|polish off|spend|expend|drop|destroy|ruin|absorb|engross|engage|occupy
cnns,cnn,NOUN,11,cnn,,NA
designed,desig,VERB,11,desig,,NA
rgb,rgb,NOUN,11,rgb,,NA
segmentation,segmentation,NOUN,11,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
minimal,minimal,ADJ,11,minim,minimal|minimum,
modification,modification,NOUN,11,modif,adjustment|alteration|change|limiting|modification|qualifying,change|copy|grammatical relation|happening|occurrence|occurrent|natural event
see,see,VERB,11,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
figure,figure,VERB,11,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
more,more,ADJ,12,more,more than|more(a),
specifically,specifically,ADV,12,specif,specifically,
method,method,NOUN,12,method,method|method acting,know-how|acting|playing|playacting|performing
treats,treat,NOUN,12,treat,dainty|delicacy|goody|kickshaw|treat,nutriment|nourishment|nutrition|sustenance|aliment|alimentation|victuals|happening|occurrence|occurrent|natural event
rgb,rgb,NOUN,12,rgb,,NA
depth,depth,NOUN,12,depth,astuteness|deepness|depth|profoundness|profundity,extent|degree|grade|level|abasement|degradation|abjection|wisdom|sapience|attribute
information,information,NOUN,12,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
asymmetrically,asymmetrically,ADV,12,asymmetr,asymmetrically|unsymmetrically,
fusing,fuse,VERB,12,fuse,blend|coalesce|combine|commingle|conflate|flux|fuse|immix|meld|merge|mix,change integrity|liquefy|flux|liquify|equip|fit|fit out|outfit|melt|run|melt down
types,type,NOUN,12,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block
multiplicative,multiplicative,ADJ,12,multipl,multiplicative,
fashion,fashion,NOUN,12,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods
enriches,enrich,NOUN,12,enrich,,NA
discriminative,discriminative,ADJ,12,discrimin,discriminative|discriminatory|judicial,
power,power,NOUN,12,power,ability|baron|big businessman|business leader|electrical energy|electricity|exponent|force|great power|index|king|magnate|major power|might|mightiness|mogul|office|power|powerfulness|superpower|top executive|tycoon|world power,quality|physical phenomenon|cognition|knowledge|noesis|state|causal agent|cause|causal agency|mathematical notation|strength|nation|country|land|commonwealth|res publica|body politic|energy|free energy|businessman|man of affairs
local,local,ADJ,12,local,local,
image,image,NOUN,12,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
patches,patch,NOUN,12,patch,bandage|dapple|darn|eyepatch|fleck|maculation|mend|patch|piece|plot|plot of ground|plot of land|speckle|spell|spot|temporary hookup|while,marking|tract|piece of land|piece of ground|parcel of land|parcel|piece of cloth|piece of material|time|program|programme|computer program|computer programme|connection|connexion|connector|connecter|connective|lash-up|contrivance|sewing|stitchery|cloth covering|dressing|medical dressing
makes,make,VERB,12,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow
convolution,convolution,NOUN,12,convolut,convolution|gyrus|swirl|vortex|whirl,round shape|structure|anatomical structure|complex body part|bodily structure|body structure|change of shape
geometry,geometry,NOUN,12,geometri,geometry,pure mathematics
aware,aware,ADJ,12,awar,aware|aware(p)|cognisant|cognizant|mindful,
learning,learn,VERB,12,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
process,process,NOUN,12,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
rgb,rgb,NOUN,13,rgb,,NA
d,would,PROPN,13,would,NA,NA
segmentation,segmentation,NOUN,13,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
result,result,NOUN,13,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
shown,show,VERB,13,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
figure,figure,VERB,13,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
key,key,ADJ,14,kei,cardinal|central|fundamental|key|primal,
characteristic,characteristic,ADJ,14,characterist,characteristic,
method,method,NOUN,14,method,method|method acting,know-how|acting|playing|playacting|performing
lies,lie,VERB,14,lie,consist|dwell|lie|lie down|lie in|rest,be|exist|misinform|mislead|change posture
simplicity,simplicity,NOUN,14,simplic,chasteness|ease|easiness|restraint|simmpleness|simple mindedness|simpleness|simplicity,quality|naivete|naivety|naiveness|naturalness|plainness
see,see,VERB,14,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
