token,lemma,upos,clique,stem,synonyms,hypernyms
developed,develop,VERB,3,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
such,such,ADJ,3,such,such(a),
as,as,ADV,3,a,as|equally|every bit,
k,k,PROPN,3,k,NA,NA
nearest,nearest,ADJ,3,nearest,,NA
neighbors,neighbor,NOUN,3,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object
bayesian,bayesian,ADJ,3,bayesian,Bayesian,
classifiers,classifier,NOUN,3,classifi,classifier,thinker|word|morpheme
neural,neural,ADJ,3,neural,nervous|neural|neuronal|neuronic,
networks,network,NOUN,3,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
decision,decision,NOUN,3,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution
trees,tree,NOUN,3,tree,Sir Herbert Beerbohm Tree|tree|Tree|tree diagram,woody plant|ligneous plant|plane figure|two-dimensional figure
committee,committee,NOUN,3,committe,citizens committee|commission|committee,administrative unit|administrative body|nongovernmental organization|NGO
machines,machine,NOUN,3,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle
spectral,spectral,ADJ,3,spectral,apparitional|ghostlike|ghostly|phantasmal|spectral|spiritual,
biclustering,bicluster,VERB,3,biclust,,NA
genetic,genetic,ADJ,3,genet,familial|genetic|genetical|genic|hereditary|inherited|transmissible|transmitted,
algorithms,algorithm,NOUN,3,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
gravitational,gravitational,ADJ,3,gravit,gravitational|gravitative,
based,base,VERB,3,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
methods,method,NOUN,3,method,method|method acting,know-how|acting|playing|playacting|performing
so,so,ADV,3,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
essence,essence,NOUN,4,essenc,burden|center|centre|core|effect|essence|gist|heart|heart and soul|inwardness|kernel|marrow|meat|nitty-gritty|nub|perfume|pith|substance|sum,content|cognitive content|mental object|substance|meaning|significance|signification|import|toiletry|toilet articles
techniques,techniques,NOUN,4,techniqu,,NA
train,train,NOUN,4,train,caravan|gear|gearing|geartrain|power train|railroad train|string|train|wagon train,public transport|series|procession|consequence|aftermath|piece of cloth|piece of material|wheelwork
consequently,consequently,ADV,4,consequ,accordingly|consequently|therefore,
classify,classify,NOUN,4,classifi,,NA
unlabeled,unlabeled,ADJ,4,unlabel,unlabeled|unlabelled|untagged,
data,data,NOUN,4,data,data|information,collection|aggregation|accumulation|assemblage
items,item,NOUN,4,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol
according,accord,VERB,4,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
physical,physical,ADJ,4,physic,forcible|physical|strong-arm,
features,feature,NOUN,4,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
distance,distance,NOUN,4,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time
similarity,similarity,NOUN,4,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
distribution,distribution,NOUN,4,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism
input,input,NOUN,4,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
techniques,techniques,NOUN,5,techniqu,,NA
predict,predict,NOUN,5,predict,,NA
class,class,NOUN,5,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
labels,label,NOUN,5,label,label|recording label,description|trade name|brand name|brand|marque|radioisotope|marker|marking|mark
using,use,VERB,5,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
only,only,ADV,5,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
physical,physical,ADJ,5,physic,forcible|physical|strong-arm,
features,feature,NOUN,5,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
called,call,VERB,5,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse
low,low,ADJ,5,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,
level,level,NOUN,5,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
classification,classification,NOUN,5,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
usually,usually,ADV,6,usual,commonly|normally|ordinarily|unremarkably|usually,
data,data,NOUN,6,data,data|information,collection|aggregation|accumulation|assemblage
items,item,NOUN,6,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol
isolated,isolate,VERB,6,isol,insulate|isolate|keep apart|sequester|sequestrate|set apart,discriminate|separate|single out|get|acquire|disunite|divide|part|classify|class|sort|assort|sort out
points,point,NOUN,6,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency
space,space,NOUN,6,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
instead,instead,ADV,6,instead,alternatively|instead|or else|rather,NA
tend,tend,VERB,6,tend,be given|incline|lean|run|tend,be|attend|take care|look|see|mind
form,form,NOUN,6,form,anatomy|bod|build|cast|chassis|class|configuration|conformation|contour|course|descriptor|figure|flesh|form|frame|grade|human body|kind|manakin|manikin|mannequin|mannikin|material body|pattern|phase|physical body|physique|shape|signifier|soma|sort|strain|var.|variant|variety|word form,word|category|structure|spatial property|spatiality|body|organic structure|attribute|appearance|visual aspect|document|written document|papers|taxonomic group|taxonomic category|taxon|writing style|literary genre|genre|manner|mode|style|way|fashion|state of matter|state|gathering|assemblage|ability|dummy|mold|mould|cast
certain,certain,ADJ,6,certain,certain|certain(a)|certain(p)|sealed|sure,
patterns,pattern,NOUN,6,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
example,example,NOUN,7,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
figure,figure,VERB,7,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
test,test,NOUN,7,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover
instances,instance,NOUN,7,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information
represented,represent,VERB,7,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
triangles,triangles,NOUN,7,triangl,,NA
most,most,ADJ,7,most,most(a),
probably,probably,ADV,7,probabl,believably|belike|credibly|in all likelihood|in all probability|likely|plausibly|probably,
classified,classify,VERB,7,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute
as,as,ADV,7,a,as|equally|every bit,
members,members,NOUN,7,member,,NA
square,square,ADJ,7,squar,hearty|satisfying|solid|square|square(a)|square(p)|straight|straightforward|substantial,
shaped,shap,VERB,7,shap,,NA
class,class,NOUN,7,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
only,only,ADV,7,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
physical,physical,ADJ,7,physic,forcible|physical|strong-arm,
features,feature,NOUN,7,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
such,such,ADJ,7,such,such(a),
distances,distance,NOUN,7,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time
data,data,NOUN,7,data,data|information,collection|aggregation|accumulation|assemblage
considered,consider,VERB,7,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
other,other,ADJ,8,other,early(a)|former(a)|other|other(a),
hand,hand,NOUN,8,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help
take,take,VERB,8,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
account,account,NOUN,8,account,account|account statement|accounting|bill|business relationship|chronicle|explanation|history|invoice|news report|report|score|story|write up,record|news|relationship|statement|reason|ground|importance|financial statement|informing|making known|profit|gain
relationships,relationship,NOUN,8,relationship,family relationship|human relationship|kinship|relationship,relation|state
data,data,NOUN,8,data,data|information,collection|aggregation|accumulation|assemblage
intuitively,intuitively,ADV,8,intuit,intuitively,
classify,classify,NOUN,8,classifi,,NA
triangle,triangle,NOUN,8,triangl,triangle|Triangle|Triangulum|trigon|trilateral,polygon|polygonal shape|shape|form|drafting instrument|percussion instrument|percussive instrument
shaped,shap,VERB,8,shap,,NA
items,item,NOUN,8,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol
as,as,ADV,8,a,as|equally|every bit,
members,members,NOUN,8,member,,NA
circular,circular,ADJ,8,circular,circular|orbitual|rotary|round,
class,class,NOUN,8,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
since,since,ADV,8,sinc,,NA
clear,clear,ADJ,8,clear,absolved|clean|clean-cut|clear|clear-cut|clear(p)|cleared|decipherable|exculpated|exonerated|light|open|percipient|readable|unclouded|unmortgaged|vindicated|well-defined,
pattern,pattern,NOUN,8,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
lozenge,lozenge,NOUN,8,lozeng,lozenge|pill|tab|tablet,candy|confect|dose|dosage
formed,form,VERB,8,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work
human,human,ADJ,9,human,human,
animal,animal,NOUN,9,anim,animal|animate being|beast|brute|creature|fauna,organism|being
brain,brain,NOUN,9,brain,brain|brainiac|brainpower|Einstein|encephalon|genius|head|learning ability|mastermind|mental capacity|mentality|mind|nous|psyche|wit,neural structure|intelligence|cognition|knowledge|noesis|intellectual|intellect|variety meat|organs
performs,perform,NOUN,9,perform,,NA
low,low,ADJ,9,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,
orders,order,NOUN,9,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
learning,learn,VERB,9,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
has,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
facility,facility,NOUN,9,facil,adeptness|adroitness|deftness|facility|installation|quickness|readiness,artifact|artefact|skillfulness|effortlessness|service
identifying,identify,VERB,9,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
patterns,pattern,NOUN,9,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
according,accord,VERB,9,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
semantic,semantic,ADJ,9,semant,semantic,
meanings,meaning,NOUN,9,mean,import|meaning|significance|signification|substance,message|content|subject matter|substance|idea|thought
input,input,NOUN,9,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
data,data,NOUN,9,data,data|information,collection|aggregation|accumulation|assemblage
general,general,ADJ,10,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
however,however,ADV,10,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
kind,kind,ADV,10,kind,,NA
task,task,NOUN,10,task,chore|job|labor|project|task|undertaking,work|duty
still,still,ADV,10,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
hard,hard,ADJ,10,hard,arduous|backbreaking|concentrated|difficult|grueling|gruelling|hard|heavy|intemperate|knockout|laborious|operose|punishing|severe|strong|surd|toilsome|tough|unvoiced|voiceless,
performed,perform,VERB,10,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil
computers,computers,NOUN,10,comput,,NA
supervised,supervise,VERB,11,supervis,manage|monitor|oversee|superintend|supervise,administer|administrate|observe
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
classification,classification,NOUN,11,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
considering,consider,VERB,11,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
only,only,ADV,11,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
physical,physical,ADJ,11,physic,forcible|physical|strong-arm,
attributes,attributes,NOUN,11,attribut,,NA
also,also,ADV,11,also,also|as well|besides|likewise|too,NA
pattern,pattern,NOUN,11,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
formation,formation,NOUN,11,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts
referred,refer,VERB,11,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as
as,as,ADV,11,a,as|equally|every bit,
level,level,NOUN,11,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
broadly,broadly,ADV,12,broadli,broadly|broadly speaking|generally|loosely,
speaking,speak,VERB,12,speak,address|mouth|speak|talk|utter|verbalise|verbalize,communicate|intercommunicate|sound
low,low,ADJ,12,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,
level,level,NOUN,12,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
classification,classification,NOUN,12,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
techniques,techniques,NOUN,12,techniqu,,NA
often,often,ADV,12,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
share,share,NOUN,12,share,contribution|parcel|part|percentage|ploughshare|plowshare|portion|share,assets|stock certificate|stock|allotment|apportionment|apportioning|allocation|parceling|parcelling|assignation|attempt|effort|endeavor|endeavour|try|wedge
same,same,ADJ,12,same,like|same|same(p),
heuristic,heuristic,ADJ,12,heurist,heuristic,
division,division,NOUN,12,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation
data,data,NOUN,12,data,data|information,collection|aggregation|accumulation|assemblage
space,space,NOUN,12,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
spaces,space,NOUN,12,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
representing,represent,VERB,12,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
class,class,NOUN,12,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
short,short,ADJ,13,short,brusk|brusque|curt|forgetful|inadequate|jejune|light|little|myopic|poor|scant(p)|short|short(p)|shortsighted|unforesightful|unretentive,
reproducing,reproduce,VERB,13,reproduc,multiply|procreate|regurgitate|reproduce,produce|make|create|re-create|repeat|echo
complex,complex,NOUN,13,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
formed,form,VERB,13,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work
twisted,twiste,VERB,13,twist,,NA
classes,class,NOUN,13,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
often,often,ADV,13,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
rely,rely,ADV,13,reli,,NA
