token,lemma,upos,clique,stem,synonyms,hypernyms
adopted,adopt,VERB,9,adopt,acquire|adopt|assume|borrow|dramatise|dramatize|embrace|espouse|follow|sweep up|take|take in|take on|take over|take up,choose|take|select|pick out|accept|have|take office|change|write|compose|pen|indite
systems,systems,NOUN,9,system,,NA
biology,biology,NOUN,9,biologi,biological science|biology|biota,life science|bioscience|life|collection|aggregation|accumulation|assemblage
broader,broader,ADJ,9,broader,,NA
perspective,perspective,NOUN,9,perspect,linear perspective|perspective|position|view,orientation|appearance|visual aspect
network,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
science,science,NOUN,9,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
foster,foster,NOUN,10,foster,Foster|Stephen Collins Foster|Stephen Foster,
deep,deep,ADJ,10,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
insight,insight,NOUN,10,insight,brainstorm|brainwave|insight|penetration|perceptiveness|perceptivity|sixth sense,perception|sensibility|understanding|apprehension|discernment|savvy|intuition
functional,functional,ADJ,10,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
abilities,abilitie,NOUN,10,abiliti,,NA
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
detection,detection,NOUN,10,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
computationally,computationally,ADV,10,computation,computationally,
challenging,challenge,ADJ,10,challeng,,NA
even,even,ADV,10,even,even|still|yet,NA
current,current,ADJ,10,current,current,
standards,standard,NOUN,10,standard,banner|criterion|measure|monetary standard|standard|touchstone,system of measurement|metric|ideal|volume unit|capacity unit|capacity measure|cubage unit|cubic measure|cubic content unit|displacement unit|cubature unit|value|post|flag
particular,particular,ADJ,11,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),
research,research,NOUN,11,research,enquiry|inquiry|research,investigation|investigating|problem solving
has,have,VERB,11,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
done,done,VERB,11,done,,NA
areas,area,NOUN,11,area,area|arena|country|domain|expanse|field|orbit|region|sphere|surface area,region|topic|subject|issue|matter|body part|environment|structure|construction|extent
biology,biology,NOUN,11,biologi,biological science|biology|biota,life science|bioscience|life|collection|aggregation|accumulation|assemblage
genetics,genetic,NOUN,11,genet,,NA
where,where,ADV,11,where,,NA
motifs,motif,NOUN,11,motif,motif|motive|theme,design|pattern|figure|theme|melodic theme|musical theme|idea|thought
associated,associate,VERB,11,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify
functional,functional,ADJ,11,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
roles,role,NOUN,11,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
transcription,transcription,NOUN,11,transcript,arrangement|arranging|recording|transcription|written text,written communication|written language|black and white|organic process|biological process|recording|composing|composition|creating from raw materials
regulation,regulation,NOUN,11,regul,ordinance|regularisation|regularization|regulating|regulation|rule,rule|prescript|concept|conception|construct|dominance|ascendance|ascendence|ascendancy|ascendency|control|organic process|biological process
networks,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
control,control,NOUN,11,control,ascendance|ascendancy|ascendence|ascendency|command|control|control condition|controller|dominance|mastery|restraint,power|powerfulness|relation|bodily process|body process|bodily function|activity|criterion|standard|condition|status|discipline|skillfulness|mechanism|spirit|disembodied spirit|economic policy
expression,expression,NOUN,11,express,aspect|construction|expression|face|facial expression|formula|formulation|grammatical construction|locution|look|manifestation|reflection|reflexion|saying|verbal expression|verbalism,countenance|visage|demonstration|demo|communication|communicating|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|expressive style|style|mathematical statement|organic process|biological process|constituent|grammatical constituent|squeeze|squeezing
genes,gene,NOUN,11,gene,cistron|factor|gene,sequence
experimental,experimental,ADJ,12,experiment,data-based|experimental|observational,
studies,study,NOUN,12,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
show,show,VERB,12,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
how,how,ADV,12,how,,NA
motifs,motif,NOUN,12,motif,motif|motive|theme,design|pattern|figure|theme|melodic theme|musical theme|idea|thought
serve,serve,VERB,12,serv,answer|assist|attend|attend to|dish|dish out|dish up|do|function|help|process|serve|serve up|serve well|service|suffice|swear out|wait on,suffice|do|answer|serve|work|do work|effect|effectuate|set up|function|operate|go|run|provide|supply|ply|cater|foster|nurture|spend|pass|help|assist|aid|deliver|satisfy|fulfill|fulfil|live up to|copulate|mate|pair|couple|move
as,as,ADV,12,a,as|equally|every bit,
basic,basic,ADJ,12,basic,basic|canonic|canonical|introductory,
building,building,NOUN,12,build,building|construction|edifice,structure|construction|creating from raw materials|commercial enterprise|business enterprise|business|gathering|assemblage
blocks,block,NOUN,12,block,auction block|block|blockage|blocking|city block|closure|cube|cylinder block|engine block|mental block|occlusion|pulley|pulley block|pulley-block|stop|stoppage,artifact|artefact|area|country|solid|collection|aggregation|accumulation|assemblage|housing|lodging|living accommodations|computer memory unit|inability|machine|simple machine|cast|casting|obstruction|obstructor|obstructer|impediment|impedimenta|platform
transcription,transcription,NOUN,12,transcript,arrangement|arranging|recording|transcription|written text,written communication|written language|black and white|organic process|biological process|recording|composing|composition|creating from raw materials
networks,network,NOUN,12,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
example,example,NOUN,13,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
understanding,understand,NOUN,13,understand,,NA
how,how,ADV,13,how,,NA
cellular,cellular,ADJ,13,cellular,cellular,
components,component,NOUN,13,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion
conserved,conserve,VERB,13,conserv,conserve|economise|economize|husband|keep up|maintain|preserve,keep|maintain|hold|save|preserve
species,species,NOUN,13,speci,species,taxonomic group|taxonomic category|taxon|kind|sort|form|variety
others,other,NOUN,13,other,,NA
evolve,evolve,ADV,13,evolv,,NA
rapidly,rapidly,ADV,13,rapidli,apace|chop-chop|in short order|quickly|rapidly|speedily,
notable,notable,ADJ,14,notabl,celebrated|famed|famous|far-famed|illustrious|notable|noted|noteworthy|remarkable|renowned,
study,study,NOUN,14,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
brings,bring,NOUN,14,bring,,NA
forward,forward,ADV,14,forward,ahead|fore|forrad|forrader|forrard|forth|forward|forwards|frontward|frontwards|onward|onwards,NA
new,new,ADJ,14,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
motif,motif,NOUN,14,motif,motif|motive|theme,design|pattern|figure|theme|melodic theme|musical theme|idea|thought
inspired,inspir,VERB,14,inspir,,NA
paradigm,paradigm,NOUN,14,paradigm,epitome|image|paradigm|prototype|substitution class,inflection|inflexion|model|example|class|category|family|position|view|perspective
uncover,uncover,NOUN,14,uncov,,NA
drug,drug,NOUN,14,drug,drug,agent
development,development,NOUN,14,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
strategies,strategy,NOUN,14,strategi,scheme|strategy,plan of action|military science
help,help,VERB,14,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work
identification,identification,NOUN,14,identif,designation|identification|recognition,determination|finding|evidence|condition|status|memory|remembering|identity|personal identity|individuality
target,target,NOUN,14,target,aim|butt|fair game|mark|object|objective|prey|quarry|target|target area,reference point|point of reference|reference|victim|topographic point|place|spot|sports equipment|goal|end
candidates,candidate,NOUN,14,candid,campaigner|candidate|nominee|prospect,politician|politico|pol|political leader|person|individual|someone|somebody|mortal|soul
similar,similar,ADJ,15,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,
scientific,scientific,ADJ,15,scientif,scientific,
track,track,NOUN,15,track,cart track|cartroad|caterpillar track|caterpillar tread|course|cut|data track|lead|path|racecourse|racetrack|raceway|rail|rails|running|runway|track|trail,line|evidence|grounds|artifact|artefact|course|excerpt|excerption|extract|selection|belt|path|route|itinerary|groove|channel|bar|road|track and field
proposal,proposal,NOUN,15,propos,marriage offer|marriage proposal|proposal|proposal of marriage|proposition,message|content|subject matter|substance|offer|offering|speech act
presented,present,VERB,15,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise
wang,wing,VERB,15,wing,fly|wing,travel|go|move|locomote
study,study,NOUN,15,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
focused,focus,VERB,15,focu,center|centre|concenter|concentrate|concentre|focalise|focalize|focus|pore|rivet|sharpen,think|cogitate|cerebrate|sharpen|align|aline|line up|adjust|conform|adapt|set|correct
detecting,detect,VERB,15,detect,detect|discover|find|notice|observe,spy|sight
important,important,ADJ,15,import,authoritative|crucial|important|of import|significant,
nodes,node,NOUN,15,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
classic,classic,ADJ,15,classic,classic|classical,
