token,lemma,upos,clique,stem,synonyms,hypernyms
mechanisms,mechanism,NOUN,5,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
response,response,NOUN,5,respons,answer|reaction|reception|reply|response,consequence|effect|outcome|result|event|issue|upshot|bodily process|body process|bodily function|activity|statement|greeting|salutation|phrase|speech act|manner|mode|style|way|fashion
molecular,molecular,ADJ,5,molecular,molecular|molecular(a),
level,level,NOUN,5,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
shed,she,NOUN,5,she,,NA
light,light,NOUN,5,light,brightness|brightness level|Christ Within|igniter|ignitor|illumination|Inner Light|light|Light|light source|Light Within|lighter|lighting|lightness|luminance|luminosity|luminousness|spark|sparkle|twinkle|visible light|visible radiation,actinic radiation|actinic ray|source of illumination|position|view|perspective|physical property|scene|condition|status|visual property|friend|illumination|insight|brainstorm|brainwave|vitality|verve|expression|look|aspect|facial expression|face|public knowledge|general knowledge|ethical motive|ethics|morals|morality|visual signal|device
basis,basis,NOUN,5,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
complex,complex,NOUN,5,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
human,human,ADJ,5,human,human,
diseases,disease,NOUN,5,diseas,disease,illness|unwellness|malady|sickness
moreover,moreover,ADV,6,moreov,furthermore|moreover|what is more,NA
knowledge,knowledge,NOUN,6,knowledg,cognition|knowledge|noesis,psychological feature
interactions,interaction,NOUN,6,interact,fundamental interaction|interaction,action|physical phenomenon
genes,gene,NOUN,6,gene,cistron|factor|gene,sequence
biomolecules,biomolecule,NOUN,6,biomolecul,,NA
essential,essential,ADJ,6,essenti,all important(p)|all-important(a)|crucial|essential|indispensable|of the essence(p)|substantive,
building,building,NOUN,6,build,building|construction|edifice,structure|construction|creating from raw materials|commercial enterprise|business enterprise|business|gathering|assemblage
block,block,NOUN,6,block,auction block|block|blockage|blocking|city block|closure|cube|cylinder block|engine block|mental block|occlusion|pulley|pulley block|pulley-block|stop|stoppage,artifact|artefact|area|country|solid|collection|aggregation|accumulation|assemblage|housing|lodging|living accommodations|computer memory unit|inability|machine|simple machine|cast|casting|obstruction|obstructor|obstructer|impediment|impedimenta|platform
several,several,ADJ,6,sever,respective(a)|several(a)|several(p)|various(a),
pathway,pathway,NOUN,6,pathwai,footpath|nerve pathway|nerve tract|pathway|tract,white matter|substantia alba|path
inference,inference,NOUN,6,infer,illation|inference,reasoning|logical thinking|abstract thought
gene,gene,NOUN,6,gene,cistron|factor|gene,sequence
enrichment,enrichment,NOUN,6,enrich,enrichment,improvement|gift
analysis,analysis,NOUN,6,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
methods,method,NOUN,6,method,method|method acting,know-how|acting|playing|playacting|performing
aim,aim,NOUN,6,aim,aim|bearing|design|heading|intent|intention|object|objective|purpose|target,goal|end|steering|guidance|direction|way
annotate,annotate,NOUN,6,annot,,NA
altered,alter,VERB,6,alter,alter|castrate|change|falsify|interpolate|modify|neuter|spay|vary,change|alter|modify|edit|redact|sterilize|sterilise|desex|unsex|desexualize|desexualise|fix
set,set,VERB,6,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
transcripts,transcript,NOUN,6,transcript,copy|transcript,writing|written material|piece of writing|written record|written account
biological,biological,ADJ,6,biolog,biologic|biological|natural,
function,function,NOUN,6,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
experimental,experimental,ADJ,7,experiment,data-based|experimental|observational,
approach,approach,NOUN,7,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
identifying,identify,VERB,7,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
regulatory,regulatory,ADJ,7,regulatori,regulative|regulatory,
interaction,interaction,NOUN,7,interact,fundamental interaction|interaction,action|physical phenomenon
chromatin,chromatin,NOUN,7,chromatin,chromatin|chromatin granule,body substance
immunoprecipitation,immunoprecipitation,NOUN,7,immunoprecipit,,NA
followed,follow,VERB,7,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
sequencing,sequence,VERB,7,sequenc,sequence,rate|rank|range|order|grade|place|determine|find|find out|ascertain
chip,chip,NOUN,7,chip,bit|buffalo chip|check|chip|chip shot|chipping|cow chip|cow dung|crisp|flake|fleck|micro chip|microchip|microprocessor chip|poker chip|potato chip|Saratoga chip|scrap|silicon chip|splintering,fragment|float|droppings|dung|muck|snack food|blemish|defect|mar|counter|semiconductor device|semiconductor unit|semiconductor|approach|approach shot|breakage|break|breaking
seq,seq,NOUN,7,seq,,NA
chip,chip,NOUN,8,chip,bit|buffalo chip|check|chip|chip shot|chipping|cow chip|cow dung|crisp|flake|fleck|micro chip|microchip|microprocessor chip|poker chip|potato chip|Saratoga chip|scrap|silicon chip|splintering,fragment|float|droppings|dung|muck|snack food|blemish|defect|mar|counter|semiconductor device|semiconductor unit|semiconductor|approach|approach shot|breakage|break|breaking
seq,seq,NOUN,8,seq,,NA
methodologies,methodology,NOUN,8,methodologi,methodological analysis|methodology,epistemology|method
antibodies,antibody,NOUN,8,antibodi,antibody,protein
recognizes,recognize,VERB,8,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
specific,specific,ADJ,8,specif,specific,
tf,tf,NOUN,8,tf,,NA
used,use,VERB,8,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
pull,pull,NOUN,8,pull,clout|drag|puff|pull|pulling|twist|wrench,propulsion|actuation|force|advantage|vantage|device|injury|hurt|harm|trauma|inhalation|inspiration|aspiration|intake|breathing in|effort|elbow grease|exertion|travail|sweat
down,down,ADV,8,down,down|downward|downwardly|downwards,NA
attached,attach,VERB,8,attach,attach|bind|bond|confiscate|impound|seize|sequester|tie,connect|link|tie|link up|touch|adjoin|meet|contact|join|conjoin|relate|take
dna,dna,NOUN,8,dna,deoxyribonucleic acid|desoxyribonucleic acid|DNA,polymer
sequencing,sequence,VERB,8,sequenc,sequence,rate|rank|range|order|grade|place|determine|find|find out|ascertain
encode,encode,NOUN,9,encod,,NA
encyclopedia,encyclopedia,NOUN,9,encyclopedia,cyclopaedia|cyclopedia|encyclopaedia|encyclopedia,reference book|reference|reference work|book of facts
dna,dna,NOUN,9,dna,deoxyribonucleic acid|desoxyribonucleic acid|DNA,polymer
elements,element,NOUN,9,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line
consortium,consortium,NOUN,9,consortium,consortium|pool|syndicate,association
has,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
produced,produce,VERB,9,produc,acquire|bring about|bring forth|bring on|bring out|create|develop|farm|get|give rise|grow|make|produce|raise,make|create|expose|exhibit|display|cultivate|change
vast,vast,ADJ,9,vast,Brobdingnagian|huge|immense|vast,
amount,amount,NOUN,9,amount,amount|amount of money|measure|quantity|sum|sum of money|total,assets|magnitude|abstraction|abstract entity|quantity
publicly,publicly,ADV,9,publicli,in public|publically|publicly,
available,available,ADJ,9,avail,available|uncommitted|usable|useable,
chip,chip,NOUN,9,chip,bit|buffalo chip|check|chip|chip shot|chipping|cow chip|cow dung|crisp|flake|fleck|micro chip|microchip|microprocessor chip|poker chip|potato chip|Saratoga chip|scrap|silicon chip|splintering,fragment|float|droppings|dung|muck|snack food|blemish|defect|mar|counter|semiconductor device|semiconductor unit|semiconductor|approach|approach shot|breakage|break|breaking
seq,seq,NOUN,9,seq,,NA
experiments,experiment,NOUN,9,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture
processed,processe,VERB,9,process,,NA
deposited,deposit,VERB,9,deposit,bank|deposit|fix|lodge|posit|situate|stick|wedge,fasten|fix|secure|give|put|set|place|pose|position|lay
databases,database,NOUN,9,databas,database,information|info
such,such,ADJ,9,such,such(a),
as,as,ADV,9,a,as|equally|every bit,
gtrd,gtrd,NOUN,9,gtrd,,NA
atlas,atla,NOUN,9,atla,,NA
human,human,ADJ,9,human,human,
databases,database,NOUN,10,databas,database,information|info
utilized,utilize,ADJ,10,util,,NA
construct,construct,NOUN,10,construct,concept|conception|construct,idea|thought
coverage,coverage,NOUN,10,coverag,coverage|insurance coverage|reportage|reporting,sum|sum of money|amount|amount of money|extent|news
transcriptional,transcriptional,ADJ,10,transcript,,NA
regulatory,regulatory,ADJ,10,regulatori,regulative|regulatory,
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
there,there,ADV,11,there,there|thither,NA
also,also,ADV,11,also,also|as well|besides|likewise|too,NA
other,other,ADJ,11,other,early(a)|former(a)|other|other(a),
sources,source,NOUN,11,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
transcriptional,transcriptional,ADJ,11,transcript,,NA
regulatory,regulatory,ADJ,11,regulatori,regulative|regulatory,
network,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
including,include,VERB,11,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
jaspar,jaspar,NOUN,11,jaspar,,NA
open,open,ADJ,11,open,assailable|candid|capable|clear|exposed|heart-to-heart|loose|open|open(a)|opened|overt|receptive|subject|undecided|undefendable|undefended|undetermined|unfastened|unresolved,
annotation,annotation,NOUN,11,annot,annotating|annotation|notation|note,comment|commentary|expansion|expanding upon
database,database,NOUN,11,databas,database,information|info
swissregulon,swissregulon,NOUN,11,swissregulon,,NA
element,element,NOUN,11,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line
tred,r,VERB,11,r,,NA
transcription,transcription,NOUN,11,transcript,arrangement|arranging|recording|transcription|written text,written communication|written language|black and white|organic process|biological process|recording|composing|composition|creating from raw materials
regions,region,NOUN,11,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
trrd,trrd,NOUN,11,trrd,,NA
tfacts,tfact,NOUN,11,tfact,,NA
trrust,trrust,ADJ,11,trrust,,NA
databases,database,NOUN,12,databas,database,information|info
have,have,VERB,12,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
assembled,assemble,VERB,12,assembl,assemble|foregather|forgather|gather|get together|meet|piece|put together|set up|tack|tack together,join|make|create|interact
variety,variety,NOUN,12,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
approaches,approach,VERB,12,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
including,include,VERB,12,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
reverse,reverse,NOUN,12,revers,black eye|blow|contrary|opposite|reversal|reverse|reverse gear|reversion|setback|turnabout|turnaround|verso,opposition|oppositeness|gear|gear mechanism|happening|occurrence|occurrent|natural event|side|run|running|running play|running game|change of direction|reorientation
engineering,engineer,NOUN,12,engin,applied scientist|engine driver|engineer|locomotive engineer|railroad engineer|technologist,person|individual|someone|somebody|mortal|soul|operator|manipulator
based,base,VERB,12,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
gene,gene,NOUN,12,gene,cistron|factor|gene,sequence
expression,expression,NOUN,12,express,aspect|construction|expression|face|facial expression|formula|formulation|grammatical construction|locution|look|manifestation|reflection|reflexion|saying|verbal expression|verbalism,countenance|visage|demonstration|demo|communication|communicating|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|expressive style|style|mathematical statement|organic process|biological process|constituent|grammatical constituent|squeeze|squeezing
experiments,experiment,NOUN,12,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture
text,text,NOUN,12,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
mining,mining,NOUN,12,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
manual,manual,ADJ,12,manual,manual|manual(a),
curation,curation,NOUN,12,curat,,NA
databases,database,NOUN,13,databas,database,information|info
valuable,valuable,ADJ,13,valuabl,valuable|worthful,
source,source,NOUN,13,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
gene,gene,NOUN,13,gene,cistron|factor|gene,sequence
regulatory,regulatory,ADJ,13,regulatori,regulative|regulatory,
information,information,NOUN,13,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
there,there,ADV,13,there,there|thither,NA
several,several,ADJ,13,sever,respective(a)|several(a)|several(p)|various(a),
constraints,constraint,NOUN,13,constraint,constraint|restraint,confinement|device|restriction
limit,limit,NOUN,13,limit,bound|boundary|demarcation|demarcation line|limit|limit point|limitation|point of accumulation|terminal point|terminus ad quem,extent|end|ending|extremity|boundary|bound|bounds|indefinite quantity
usability,usability,NOUN,13,usabl,serviceability|serviceableness|usability|usableness|useableness,utility|usefulness
instance,instance,NOUN,14,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information
databases,database,NOUN,14,databas,database,information|info
computationally,computationally,ADV,14,computation,computationally,
predicted,predict,VERB,14,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
expression,expression,NOUN,14,express,aspect|construction|expression|face|facial expression|formula|formulation|grammatical construction|locution|look|manifestation|reflection|reflexion|saying|verbal expression|verbalism,countenance|visage|demonstration|demo|communication|communicating|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|expressive style|style|mathematical statement|organic process|biological process|constituent|grammatical constituent|squeeze|squeezing
driven,drive,VERB,14,drive,aim|beat back|drive|force|force back|get|labor|labour|motor|push|push back|ram|repel|repulse|ride|take|tug,operate|control|travel|go|move|locomote|transport|carry|displace|thrust|coerce|hale|squeeze|pressure|force|push|make|propel|impel|throw|fight|struggle|mean|intend|work|do work|drive|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|hit|excavate|dig|hollow|power|hunt|run|hunt down|track down
interactions,interaction,NOUN,14,interact,fundamental interaction|interaction,action|physical phenomenon
typically,typically,ADV,14,typic,typically,
very,very,ADV,14,veri,rattling|real|really|very,NA
noisy,noisy,ADJ,14,noisi,noisy,
importantly,importantly,ADV,15,importantli,importantly|significantly,
majority,majority,NOUN,15,major,absolute majority|bulk|legal age|majority,number|figure|relative quantity|age|eld
databases,database,NOUN,15,databas,database,information|info
including,include,VERB,15,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
chip,chip,NOUN,15,chip,bit|buffalo chip|check|chip|chip shot|chipping|cow chip|cow dung|crisp|flake|fleck|micro chip|microchip|microprocessor chip|poker chip|potato chip|Saratoga chip|scrap|silicon chip|splintering,fragment|float|droppings|dung|muck|snack food|blemish|defect|mar|counter|semiconductor device|semiconductor unit|semiconductor|approach|approach shot|breakage|break|breaking
derived,derive,VERB,15,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create
do,do,VERB,15,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
report,report,NOUN,15,report,account|composition|news report|paper|report|report card|reputation|story|study|theme|write up|written report,document|written document|papers|informing|making known|news|noise|information|info|essay|estimate|estimation
mode,mode,NOUN,15,mode,fashion|manner|modal value|modality|mode|mood|musical mode|style|way,property|condition|status|logical relation|grammatical relation|diatonic scale|average|norm
regulation,regulation,NOUN,15,regul,ordinance|regularisation|regularization|regulating|regulation|rule,rule|prescript|concept|conception|construct|dominance|ascendance|ascendence|ascendancy|ascendency|control|organic process|biological process
up,up,ADV,15,up,up|upward|upwardly|upwards,NA
down,down,ADV,15,down,down|downward|downwardly|downwards,NA
crucial,crucial,ADJ,15,crucial,all important(p)|all-important(a)|crucial|essential|important|of the essence(p),
understanding,understand,NOUN,15,understand,,NA
functional,functional,ADJ,15,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
behavior,behavior,NOUN,15,behavior,behavior|behaviour|conduct|demeanor|demeanour|deportment|doings,activity|action|activeness|trait
cell,cell,NOUN,15,cell,cadre|cell|cellphone|cellular phone|cellular telephone|cubicle|electric cell|jail cell|mobile phone|prison cell,compartment|living thing|animate thing|electrical device|political unit|political entity|radiotelephone|radiophone|wireless telephone|room
study,study,NOUN,16,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
propose,propose,VERB,16,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
text,text,NOUN,16,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
mining,mining,NOUN,16,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
system,system,NOUN,16,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
biomedical,biomedical,ADJ,16,biomed,biomedical,
literature,literature,NOUN,16,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
annotate,annotate,NOUN,16,annot,,NA
chip,chip,NOUN,16,chip,bit|buffalo chip|check|chip|chip shot|chipping|cow chip|cow dung|crisp|flake|fleck|micro chip|microchip|microprocessor chip|poker chip|potato chip|Saratoga chip|scrap|silicon chip|splintering,fragment|float|droppings|dung|muck|snack food|blemish|defect|mar|counter|semiconductor device|semiconductor unit|semiconductor|approach|approach shot|breakage|break|breaking
derived,derive,VERB,16,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create
regulatory,regulatory,ADJ,16,regulatori,regulative|regulatory,
interactions,interaction,NOUN,16,interact,fundamental interaction|interaction,action|physical phenomenon
rest,rest,VERB,17,rest,breathe|catch one's breath|lie|perch|pillow|remain|repose|reside|rest|roost|stay|take a breather,be|pause|intermit|break|recumb|repose|recline|inhere in|attach to|put|set|place|pose|position|lay|sit|sit down
