token,lemma,upos,clique,stem,synonyms,hypernyms
shown,show,VERB,1,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
machines,machine,NOUN,1,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle
bound,bound,ADJ,1,bound,apprenticed|articled|bandaged|bound|bound(p)|destined|indentured,
replace,replace,VERB,1,replac,exchange|interchange|put back|replace|substitute|supersede|supervene upon|supplant,regenerate|renew|succeed|come after|follow|put|set|place|pose|position|lay|change|alter|modify
humans,human,NOUN,1,human,homo|human|human being|man,hominid
various,various,ADJ,1,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
intellectual,intellectual,ADJ,1,intellectu,cerebral|intellectual|noetic|rational,
tasks,tasnks,NOUN,1,tasnk,,NA
near,near,ADV,1,near,about|almost|close|most|near|nearly|nigh|virtually|well-nigh,NA
future,future,NOUN,1,futur,future|future tense|futurity|hereafter|time to come,time|tense|commodity|trade good|good
particularly,particularly,ADV,1,particularli,especially|in particular|particularly|peculiarly|specially,
cases,case,NOUN,1,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen
where,where,ADV,1,where,,NA
lot,lot,NOUN,1,lot,band|batch|bunch|caboodle|circle|circumstances|deal|destiny|draw|fate|flock|fortune|good deal|great deal|hatful|heap|lot|Lot|luck|mass|mess|mickle|mint|mountain|muckle|passel|peck|pile|plenty|portion|pot|quite a little|raft|set|sight|slew|spate|stack|tidy sum|wad,large indefinite quantity|large indefinite amount|tract|piece of land|piece of ground|parcel of land|parcel|social group|condition|object|physical object|collection|aggregation|accumulation|assemblage
needs,need,NOUN,1,need,demand|indigence|motivation|motive|need|pauperism|pauperization|penury|want,condition|status|necessity|essential|requirement|requisite|necessary|psychological feature|poverty|poorness|impoverishment
processed,processe,VERB,1,process,,NA
craddock,craddock,NOUN,1,craddock,,NA
donovan,donovan,ADJ,1,donovan,,NA
clear,clear,ADJ,2,clear,absolved|clean|clean-cut|clear|clear-cut|clear(p)|cleared|decipherable|exculpated|exonerated|light|open|percipient|readable|unclouded|unmortgaged|vindicated|well-defined,
examples,example,NOUN,2,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
such,such,ADJ,2,such,such(a),
tasks,tasnks,NOUN,2,tasnk,,NA
facial,facial,ADJ,2,facial,facial,
recognition,recognition,NOUN,2,recognit,acknowledgement|acknowledgment|credit|identification|realisation|realization|recognition,acceptance|memory|remembering|approval|commendation|understanding|apprehension|discernment|savvy|organic phenomenon|diplomacy|diplomatic negotiations|credence|appointment|assignment|designation|naming
chellappa,chellappa,NOUN,2,chellappa,,NA
phillips,phillip,NOUN,2,phillip,,NA
rosenfeld,rosenfeld,NOUN,2,rosenfeld,,NA
establishing,establish,VERB,2,establish,base|build|constitute|demonstrate|establish|found|give|ground|instal|install|institute|launch|lay down|make|plant|prove|set up|shew|show,open|open up|initiate|pioneer|confirm|corroborate|sustain|substantiate|support|affirm|make|create
best,best,ADJ,2,best,best|best(p)|better(p),
routes,route,NOUN,2,rout,itinerary|path|road|route,line|way
cars,cars,NOUN,2,car,,NA
passengers,passenger,NOUN,2,passeng,passenger|rider,traveler|traveller
internet,internet,NOUN,2,internet,cyberspace|internet|net,computer network
search,search,VERB,2,search,explore|look|look for|research|search|seek,examine|see|investigate|look into
lawrence,lawrence,NOUN,2,lawrenc,D. H. Lawrence|David Herbert Lawrence|E. O. Lawrence|Ernest Orlando Lawrence|Gertrude Lawrence|Laurentius|Lawrence|Lawrence of Arabia|Saint Lawrence|Sir Thomas Lawrence|St. Lawrence|T. E. Lawrence|Thomas Edward Lawrence,
giles,gile,NOUN,2,gile,,NA
authors,author,NOUN,3,author,author|generator|source|writer,communicator|maker|shaper
have,have,VERB,3,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
even,even,ADV,3,even,even|still|yet,NA
bold,bold,ADJ,3,bold,bluff|bold|sheer,
enough,enough,ADV,3,enough,enough|plenty,NA
suggest,suggest,VERB,3,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince
scientific,scientific,ADJ,3,scientif,scientific,
technological,technological,ADJ,3,technolog,technical|technological,
development,development,NOUN,3,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
held,hold,VERB,3,hold,accommodate|adjudge|admit|agree|apply|arrest|bear|bind|book|carry|check|concord|concur|confine|constrain|contain|control|curb|declare|deem|defend|defy|entertain|give|go for|guard|halt|harbor|harbour|have|have got|hold|hold back|hold in|hold up|keep|keep back|maintain|make|moderate|nurse|obligate|oblige|obtain|prevail|reserve|restrain|retain|support|sustain|take|take for|take hold|throw|view as|withstand,direct|see|consider|reckon|view|regard|feel|experience|disable|disenable|incapacitate|keep|hold on|have|have got|hold|include|continue|go on|proceed|go along|exist|be|affirm|verify|assert|avow|aver|swan|swear|request|ask for|bespeak|call for|quest|protect|relate|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|think|believe|conceive|resist|hold out|withstand|stand firm|refer|pertain|concern|come to|bear on|touch|touch on|have to do with|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|restrain|keep back|hold back|prevent|control|command|stop|cover|hit the bottle|drink|booze|fuddle|aim|take|train|take aim|evaluate|pass judgment|judge
back,back,ADV,3,back,back|backward|backwards|rearward|rearwards,NA
limited,limit,ADJ,3,limit,,NA
capacity,capacity,NOUN,3,capac,capability|capacitance|capacity|content|electrical capacity|mental ability,capability|capableness|susceptibility|susceptibleness|volume|production|function|office|part|role|indefinite quantity|electrical phenomenon|ability|power|tolerance
humans,human,NOUN,3,human,homo|human|human being|man,hominid
especially,especially,ADV,3,especi,especially|particularly|peculiarly|specially,
memory,memory,NOUN,3,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology
process,process,NOUN,3,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
interpret,interpret,NOUN,3,interpret,,NA
electronic,electronic,ADJ,3,electron,electronic,
data,data,NOUN,3,data,data|information,collection|aggregation|accumulation|assemblage
available,available,ADJ,3,avail,available|uncommitted|usable|useable,
stone,stone,NOUN,3,stone,Edward Durell Stone|endocarp|gem|gemstone|Harlan F. Stone|Harlan Fisk Stone|Harlan Fiske Stone|Harlan Stone|I. F. Stone|Isidor Feinstein Stone|Lucy Stone|Oliver Stone|pit|rock|stone|Stone,natural object|building material|material|stuff|crystal|avoirdupois unit|pericarp|seed vessel|coldness|coolness|frigidity|frigidness|iciness|chilliness
lavine,lavine,NOUN,3,lavin,,NA
specific,specific,ADJ,4,specif,specific,
task,task,NOUN,4,task,chore|job|labor|project|task|undertaking,work|duty
academic,academic,ADJ,4,academ,academic|donnish|pedantic,
work,work,NOUN,4,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
where,where,ADV,4,where,,NA
limited,limit,ADJ,4,limit,,NA
capacity,capacity,NOUN,4,capac,capability|capacitance|capacity|content|electrical capacity|mental ability,capability|capableness|susceptibility|susceptibleness|volume|production|function|office|part|role|indefinite quantity|electrical phenomenon|ability|power|tolerance
readily,readily,ADV,4,readili,promptly|pronto|readily,NA
apparent,apparent,ADJ,4,appar,apparent|apparent(a)|evident|manifest|ostensible|palpable|patent|plain|seeming(a)|unmistakable,
carrying,carry,VERB,4,carri,acquit|bear|behave|carry|channel|comport|conduct|contain|convey|deport|dribble|expect|express|extend|gestate|have a bun in the oven|hold|impart|pack|persuade|post|run|stock|stockpile|sway|take|transmit|transport,move|displace|have|feature|bring|convey|take|communicate|intercommunicate|hold|support|sustain|hold up|include|effect|continue|imply|involve|win|carry|bear|act|have got|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|hit|pass on|pass|pass along|put across|range|keep|maintain|influence|act upon|work|compensate|counterbalance|correct|make up|even out|even off|even up|promote|advance|boost|further|encourage|appropriate|capture|seize|conquer|transfer|shift|follow|grow|raise|farm|produce|propel|impel|hit the bottle|drink|booze|fuddle|nourish|nurture|travel|go|locomote|obtain|perform|execute|do|give birth|deliver|birth
out,out,ADV,4,out,away|out,NA
survey,survey,NOUN,4,survei,resume|sight|sketch|study|survey|view,examination|scrutiny|summary|sum-up|look|looking|looking at
given,give,VERB,4,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
owing,owe,VERB,4,ow,owe,repose on|rest on|build on|build upon|be
vast,vast,ADJ,4,vast,Brobdingnagian|huge|immense|vast,
literature,literature,NOUN,4,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
consulted,consult,VERB,4,consult,confab|confabulate|confer|confer with|consult|look up|refer,ask|inquire|enquire|research|hash out|discuss|talk over|rede|advise|counsel
first,first,ADV,5,first,first|first of all|first off|firstly|foremost,NA
requirement,requirement,NOUN,5,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
survey,survey,NOUN,5,survei,resume|sight|sketch|study|survey|view,examination|scrutiny|summary|sum-up|look|looking|looking at
namely,namely,ADV,5,name,namely|that is to say|to wit|videlicet|viz.,NA
establish,establish,NOUN,5,establish,,NA
map,map,NOUN,5,map,function|map|mapping|mathematical function|single-valued function,representation|mathematical relation
knowledge,knowledge,NOUN,5,knowledg,cognition|knowledge|noesis,psychological feature
also,also,ADV,5,also,also|as well|besides|likewise|too,NA
known,know,VERB,5,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
as,as,ADV,5,a,as|equally|every bit,
science,science,NOUN,5,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
field,field,NOUN,5,field,airfield|area|arena|athletic field|bailiwick|battlefield|battleground|champaign|discipline|domain|field|field of battle|field of force|field of honor|field of operation|field of operations|field of study|field of view|flying field|force field|landing field|line of business|orbit|plain|playing area|playing field|sphere|study|subject|subject area|subject field|theater|theater of operations|theatre|theatre of operations,tract|piece of land|piece of ground|parcel of land|parcel|region|knowledge domain|knowledge base|domain|physical phenomenon|commercial enterprise|business enterprise|business|environment|land|dry land|earth|ground|solid ground|terra firma|set|geographical area|geographic area|geographical region|geographic region|visual percept|visual image|facility|installation
analysis,analysis,NOUN,5,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
demands,demand,NOUN,5,demand,demand|need|requirement,request|petition|postulation|economic process|duty|responsibility|obligation|activity|condition|status
data,data,NOUN,5,data,data|information,collection|aggregation|accumulation|assemblage
intensive,intensive,ADJ,5,intens,intensive,
discovery,discovery,NOUN,5,discoveri,breakthrough|discovery|find|uncovering,act|deed|human action|human activity|disclosure|revelation|revealing|insight|brainstorm|brainwave
surveys,survey,NOUN,6,survei,resume|sight|sketch|study|survey|view,examination|scrutiny|summary|sum-up|look|looking|looking at
normally,normally,ADV,6,normal,commonly|normally|ordinarily|unremarkably|usually,
performed,perform,VERB,6,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil
humans,human,NOUN,6,human,homo|human|human being|man,hominid
benefit,benefit,NOUN,6,benefit,benefit|welfare,payment|good|goodness|performance|public presentation
founded,found,VERB,6,found,base|constitute|establish|found|ground|institute|launch|plant|set up,open|open up|initiate|pioneer
techniques,techniques,NOUN,6,techniqu,,NA
organize,organize,VERB,6,organ,coordinate|devise|direct|engineer|form|get up|machinate|mastermind|orchestrate|organise|organize|prepare|unionise|unionize,make|create|manage|deal|care|handle|plan|arrange|set up|initiate|pioneer|join|fall in|get together
scientific,scientific,ADJ,6,scientif,scientific,
literature,literature,NOUN,6,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
information,information,NOUN,6,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
little,little,ADJ,6,littl,fiddling|footling|lilliputian|little|little(a)|minuscule|niggling|petty|picayune|piddling|piffling|short|slight|small|trivial,
help,help,VERB,6,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work
exists,exist,VERB,6,exist,be|exist|live|subsist|survive,
understanding,understand,NOUN,6,understand,,NA
knowledge,knowledge,NOUN,6,knowledg,cognition|knowledge|noesis,psychological feature
structure,structure,NOUN,6,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
larger,larger,ADJ,6,larger,bigger|larger,
scale,scale,NOUN,6,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
even,even,ADV,7,even,even|still|yet,NA
experienced,experience,ADJ,7,experi,,NA
researchers,researcher,NOUN,7,research,investigator|research worker|researcher,scientist
find,find,VERB,7,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow
hard,hard,ADJ,7,hard,arduous|backbreaking|concentrated|difficult|grueling|gruelling|hard|heavy|intemperate|knockout|laborious|operose|punishing|severe|strong|surd|toilsome|tough|unvoiced|voiceless,
owing,owe,VERB,7,ow,owe,repose on|rest on|build on|build upon|be
aforementioned,aforemention,VERB,7,aforement,,NA
human,human,ADJ,7,human,human,
limited,limit,ADJ,7,limit,,NA
capacity,capacity,NOUN,7,capac,capability|capacitance|capacity|content|electrical capacity|mental ability,capability|capableness|susceptibility|susceptibleness|volume|production|function|office|part|role|indefinite quantity|electrical phenomenon|ability|power|tolerance
there,there,ADV,7,there,there|thither,NA
additional,additional,ADJ,7,addit,additional|extra,
drawback,drawback,NOUN,7,drawback,drawback,disadvantage
bias,bia,NOUN,7,bia,,NA
unintentional,unintentional,ADJ,7,unintent,designed|intentional|unintentional|unplanned|unwitting,
experts,expert,NOUN,7,expert,expert,person|individual|someone|somebody|mortal|soul
personal,personal,ADJ,7,person,personal,
preferences,preference,NOUN,7,prefer,druthers|orientation|penchant|predilection|preference|taste,liking|predisposition|option|alternative|choice|advantage|vantage
surprisingly,surprisingly,ADV,8,surprisingli,amazingly|astonishingly|surprisingly,
modeling,modeling,NOUN,8,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
knowledge,knowledge,NOUN,8,knowledg,cognition|knowledge|noesis,psychological feature
structure,structure,NOUN,8,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
remains,remain,NOUN,8,remain,,NA
open,open,ADJ,8,open,assailable|candid|capable|clear|exposed|heart-to-heart|loose|open|open(a)|opened|overt|receptive|subject|undecided|undefendable|undefended|undetermined|unfastened|unresolved,
problem,problem,NOUN,8,problem,job|problem|trouble,difficulty|question|head
science,science,NOUN,8,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
intricate,intricate,NOUN,8,intric,,NA
relationships,relationship,NOUN,8,relationship,family relationship|human relationship|kinship|relationship,relation|state
many,many,ADJ,8,mani,many,
concepts,concept,NOUN,8,concept,concept|conception|construct,idea|thought
involved,involve,ADJ,8,involv,,NA
paper,paper,NOUN,9,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
propose,propose,VERB,9,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
new,new,ADJ,9,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
framework,framework,NOUN,9,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
assist,assist,VERB,9,assist,aid|assist|attend|attend to|help|serve|wait on,support|back up|work|help|assist|aid
humans,human,NOUN,9,human,homo|human|human being|man,hominid
preparing,prepare,VERB,9,prepar,cook|develop|devise|educate|fix|gear up|get up|groom|machinate|make|organise|organize|prepare|ready|set|set up|train,change|alter|modify|create from raw material|create from raw stuff|make|create|initiate|pioneer|educate|teach|learn|instruct|sound|study|read|take
literature,literature,NOUN,9,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
surveys,survey,NOUN,9,survei,resume|sight|sketch|study|survey|view,examination|scrutiny|summary|sum-up|look|looking|looking at
consists,consist,VERB,9,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
integration,integration,NOUN,9,integr,consolidation|desegregation|integrating|integration,group action|combination|combining|compounding|mathematical process|mathematical operation|operation
many,many,ADJ,9,mani,many,
established,establish,VERB,9,establish,base|build|constitute|demonstrate|establish|found|give|ground|instal|install|institute|launch|lay down|make|plant|prove|set up|shew|show,open|open up|initiate|pioneer|confirm|corroborate|sustain|substantiate|support|affirm|make|create
concepts,concept,NOUN,9,concept,concept|conception|construct,idea|thought
arising,arise,VERB,9,aris,arise|bob up|come up|develop|get up|go up|grow|lift|move up|originate|rebel|rise|rise up|spring up|stand up|turn out|uprise,become|change posture|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|travel|go|move|locomote|protest|resist|dissent
complex,complex,NOUN,9,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
networks,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
albert,albert,ADV,9,albert,,NA
have,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
proven,prove,VERB,9,prove,bear witness|demonstrate|essay|establish|evidence|examine|leaven|prove|raise|rise|shew|show|test|testify|try|try out|turn out|turn up,be|confirm|corroborate|sustain|substantiate|support|affirm|inform|prove|demonstrate|establish|show|shew|evaluate|pass judgment|judge|grow|raise|lift|elevate|get up|bring up|print|impress|authenticate
effective,effective,ADJ,9,effect,effective|effectual|efficacious|efficient|good|in effect(p)|in force(p),
modeling,modeling,NOUN,9,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
organization,organization,NOUN,9,organ,administration|arrangement|brass|constitution|establishment|formation|governance|governing body|organisation|organization|system,social group|structure|body|administration|disposal|orderliness|methodicalness|activity|beginning|start|commencement
knowledge,knowledge,NOUN,9,knowledg,cognition|knowledge|noesis,psychological feature
börner,börner,NOUN,9,börner,,NA
scharnhorst,scharnhorst,ADJ,9,scharnhorst,,NA
boyack,boyack,NOUN,9,boyack,,NA
klavans,klavan,NOUN,9,klavan,,NA
costa,costa,NOUN,9,costa,costa|rib,structure|anatomical structure|complex body part|bodily structure|body structure|bone|os
silva,silva,NOUN,9,silva,silva|sylva,forest|woodland|timberland|timber
approach,approach,NOUN,10,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
however,however,ADV,10,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
distinguishes,distinguishes,NOUN,10,distinguish,,NA
previous,previous,ADJ,10,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
ones,one,NOUN,10,on,1|ace|I|one|single|unity,digit|figure|unit
literature,literature,NOUN,10,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
since,since,ADV,10,sinc,,NA
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
science,science,NOUN,10,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
text,text,NOUN,10,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
analytics,analytic,NOUN,10,analyt,,NA
methods,method,NOUN,10,method,method|method acting,know-how|acting|playing|playacting|performing
interwoven,interwoven,ADV,10,interwoven,,NA
generate,generate,VERB,10,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce
maps,map,NOUN,10,map,function|map|mapping|mathematical function|single-valued function,representation|mathematical relation
taxonomies,taxonomy,NOUN,10,taxonomi,taxonomy,hierarchy|systematics|categorization|categorisation|classification|compartmentalization|compartmentalisation|assortment
more,more,ADJ,11,more,more than|more(a),
specifically,specifically,ADV,11,specif,specifically,
build,build,NOUN,11,build,anatomy|bod|body-build|build|chassis|figure|flesh|form|frame|habitus|human body|material body|physical body|physique|shape|soma,bodily property|body|organic structure
citation,citation,NOUN,11,citat,acknowledgment|citation|Citation|cite|commendation|credit|mention|quotation|quote|reference,award|accolade|honor|honour|laurels|speech act|note|annotation|notation|excerpt|excerption|extract|selection|summons|process
networks,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
chen,chen,NOUN,11,chen,Chen|subgenus Chen,bird genus
hicks,hicks,NOUN,11,hick,,NA
leicht,leicht,NOUN,11,leicht,,NA
menczer,menczer,NOUN,11,menczer,,NA
serve,serve,VERB,11,serv,answer|assist|attend|attend to|dish|dish out|dish up|do|function|help|process|serve|serve up|serve well|service|suffice|swear out|wait on,suffice|do|answer|serve|work|do work|effect|effectuate|set up|function|operate|go|run|provide|supply|ply|cater|foster|nurture|spend|pass|help|assist|aid|deliver|satisfy|fulfill|fulfil|live up to|copulate|mate|pair|couple|move
as,as,ADV,11,a,as|equally|every bit,
overall,overall,ADV,11,overal,,NA
framework,framework,NOUN,11,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
science,science,NOUN,11,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
map,map,NOUN,11,map,function|map|mapping|mathematical function|single-valued function,representation|mathematical relation
needs,need,NOUN,11,need,demand|indigence|motivation|motive|need|pauperism|pauperization|penury|want,condition|status|necessity|essential|requirement|requisite|necessary|psychological feature|poverty|poorness|impoverishment
complemented,complement,VERB,11,complement,complement,balance|equilibrate|equilibrize|equilibrise
taxonomy,taxonomy,NOUN,11,taxonomi,taxonomy,hierarchy|systematics|categorization|categorisation|classification|compartmentalization|compartmentalisation|assortment
classify,classify,NOUN,11,classifi,,NA
contents,contents,NOUN,11,content,content|contents|table of contents,collection|aggregation|accumulation|assemblage|list|listing|table|tabular array
