token,lemma,upos,clique,stem,synonyms,hypernyms
tt,tt,NOUN,8,tt,ephemeris time|Federated States of Micronesia|Micronesia|Palau|Republic of Palau|TDT|terrestrial dynamical time|terrestrial time|TT,time unit|unit of time
has,have,VERB,8,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
motivated,motivate,VERB,8,motiv,actuate|incite|motivate|move|prompt|propel,cause|do|make
translation,translation,NOUN,8,translat,displacement|interlingual rendition|rendering|transformation|translation|version,written record|written account|change of location|travel|change of integrity|transformation|organic process|biological process|paraphrase|paraphrasis|motion|movement|move
scholars,scholar,NOUN,8,scholar,assimilator|bookman|learner|scholar|scholarly person|student,intellectual|intellect|person|individual|someone|somebody|mortal|soul|student|pupil|educatee
halvesrson,halvesrson,NOUN,8,halvesrson,,NA
investigate,investigate,VERB,8,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
relation,relation,NOUN,8,relat,carnal knowledge|coition|coitus|copulation|intercourse|recounting|relation|relation back|relative|sex act|sexual congress|sexual intercourse|sexual relation|telling,abstraction|abstract entity|sexual activity|sexual practice|sex|sex activity|person|individual|someone|somebody|mortal|soul|narration|recital|yarn|legal principle|judicial principle|judicial doctrine|dealings|traffic
original,original,ADJ,8,origin,original,
counterpart,counterpart,NOUN,8,counterpart,counterpart|opposite number|similitude|twin|vis-a-vis,equivalent|duplicate|duplication
source,source,NOUN,8,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
st,st,ADJ,8,st,,NA
st,st,ADJ,9,st,,NA
only,only,ADV,9,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
apparent,apparent,ADJ,9,appar,apparent|apparent(a)|evident|manifest|ostensible|palpable|patent|plain|seeming(a)|unmistakable,
source,source,NOUN,9,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
since,since,ADV,9,sinc,,NA
include,include,VERB,9,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
number,number,NOUN,9,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
previous,previous,ADJ,9,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
translations,translation,NOUN,9,translat,displacement|interlingual rendition|rendering|transformation|translation|version,written record|written account|change of location|travel|change of integrity|transformation|organic process|biological process|paraphrase|paraphrasis|motion|movement|move
turn,turn,VERB,9,turn,become|bend|call on|change by reversal|change state|deform|ferment|flex|grow|move around|plough|plow|release|reverse|rick|sour|sprain|turn|turn over|twist|work|wrench|wrick,move|change|transform|transmute|metamorphose|displace|travel|go|locomote|transmit|transfer|transport|channel|channelize|channelise|send|direct|till|shape|form|turn|grow|discolor|discolour|colour|color|injure|wound|alter|modify|do|perform|get|acquire|change shape|change form|deform|operate|control|aim|take|train|take aim|appeal|invoke|change state|senesce|age|get on|mature|maturate
have,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
used,use,VERB,9,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
texts,texts,NOUN,9,text,,NA
same,same,ADJ,10,same,like|same|same(p),
time,time,NOUN,10,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
translation,translation,NOUN,10,translat,displacement|interlingual rendition|rendering|transformation|translation|version,written record|written account|change of location|travel|change of integrity|transformation|organic process|biological process|paraphrase|paraphrasis|motion|movement|move
theory,theory,NOUN,10,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief
has,have,VERB,10,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
matured,matur,VERB,10,matur,,NA
stage,stage,NOUN,10,stage,degree|leg|level|microscope stage|phase|point|stage|stagecoach,time period|period of time|period|state|platform|dramaturgy|dramatic art|dramatics|theater|theatre|coach|four-in-hand|coach-and-four|travel|traveling|travelling|scene
assuming,assume,VERB,10,assum,accept|acquire|adopt|arrogate|assume|bear|don|feign|get into|presume|put on|seize|sham|simulate|strike|take|take for granted|take on|take over|take up|usurp|wear,expect|anticipate|take office|change|take|move|dissemble|pretend|act|receive|take in|invite|dress|get dressed
relationship,relationship,NOUN,10,relationship,family relationship|human relationship|kinship|relationship,relation|state
st,st,ADJ,10,st,,NA
tt,tt,NOUN,10,tt,ephemeris time|Federated States of Micronesia|Micronesia|Palau|Republic of Palau|TDT|terrestrial dynamical time|terrestrial time|TT,time unit|unit of time
since,since,ADV,10,sinc,,NA
widely,widely,ADV,10,wide,wide|widely,NA
acknowledged,acknowledge,VERB,10,acknowledg,acknowledge|admit|know|notice|receipt|recognise|recognize,declare|adjudge|hold|communicate|pass on|pass|pass along|put across|react|respond|thank|give thanks|accept
process,process,NOUN,10,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
translating,translat,VERB,10,translat,,NA
involves,involve,NOUN,10,involv,,NA
creating,create,VERB,10,creat,create|make|produce,act|move|appoint|charge|make|create
new,new,ADJ,10,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
text,text,NOUN,10,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
roles,role,NOUN,10,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
functions,function,NOUN,10,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
situations,situation,NOUN,10,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line
see,see,VERB,10,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
gentzler,gentzler,NOUN,10,gentzler,,NA
other,other,ADJ,11,other,early(a)|former(a)|other|other(a),
hand,hand,NOUN,11,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help
relationship,relationship,NOUN,11,relationship,family relationship|human relationship|kinship|relationship,relation|state
sources,source,NOUN,11,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
used,use,VERB,11,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
translator,translator,NOUN,11,translat,interpreter|transcriber|translating program|translator,linguist|polyglot|mediator|go-between|intermediator|intermediary|intercessor|program|programme|computer program|computer programme
assertion,assertion,NOUN,11,assert,affirmation|assertion|asseveration|averment|statement,declaration|speech act
multilayered,multilayer,VERB,11,multilay,,NA
complex,complex,NOUN,11,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
since,since,ADV,11,sinc,,NA
notions,notions,NOUN,11,notion,,NA
source,source,NOUN,11,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
interact,interact,NOUN,11,interact,,NA
diverge,diverge,NOUN,11,diverg,,NA
also,also,ADV,12,also,also|as well|besides|likewise|too,NA
multidimensional,multidimensional,ADJ,12,multidimension,multidimensional,
sense,sense,NOUN,12,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold
functions,function,NOUN,12,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
different,different,ADJ,12,differ,different,
disciplines,discipline,NOUN,12,disciplin,bailiwick|correction|discipline|field|field of study|study|subject|subject area|subject field,knowledge domain|knowledge base|domain|system|system of rules|trait|training|preparation|grooming|punishment|penalty|penalization|penalisation
such,such,ADJ,12,such,such(a),
as,as,ADV,12,a,as|equally|every bit,
philosophy,philosophy,NOUN,12,philosophi,doctrine|ism|philosophical system|philosophy|school of thought,belief|humanistic discipline|humanities|liberal arts|arts
literary,literary,NOUN,12,literari,,NA
studies,study,NOUN,12,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
linguistics,linguistic,NOUN,12,linguist,,NA
notions,notions,NOUN,13,notion,,NA
also,also,ADV,13,also,also|as well|besides|likewise|too,NA
functions,function,NOUN,13,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
different,different,ADJ,13,differ,different,
areas,area,NOUN,13,area,area|arena|country|domain|expanse|field|orbit|region|sphere|surface area,region|topic|subject|issue|matter|body part|environment|structure|construction|extent
same,same,ADJ,13,same,like|same|same(p),
discipline,discipline,NOUN,13,disciplin,bailiwick|correction|discipline|field|field of study|study|subject|subject area|subject field,knowledge domain|knowledge base|domain|system|system of rules|trait|training|preparation|grooming|punishment|penalty|penalization|penalisation
see,see,VERB,13,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
brief,brief,ADJ,13,brief,abbreviated|brief,
literature,literature,NOUN,13,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
review,review,NOUN,13,review,brushup|critical review|critique|follow-up|followup|inspection|limited review|reappraisal|reassessment|recap|recapitulation|reexamination|revaluation|review|review article|revue,appraisal|assessment|criticism|literary criticism|examination|scrutiny|accounting|accounting system|method of accounting|variety show|variety|periodical|capitulation|proceeding|legal proceeding|proceedings|exercise|practice|drill|practice session|recitation
below,below,ADV,13,below,at a lower place|below|beneath|down the stairs|downstairs|infra|on a lower floor|to a lower place|under,NA
useful,useful,ADJ,14,us,useful|utile|utilitarian,
therefore,therefore,ADV,14,therefor,consequently|hence|so|thence|therefore|thus,NA
