token,lemma,upos,clique,stem,synonyms,hypernyms
where,where,ADV,6,where,,NA
numerical,numerical,ADJ,6,numer,mathematical|numeral|numeric|numerical,
features,feature,NOUN,6,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
ad,ad,NOUN,6,ad,ad|advert|advertisement|advertising|advertizement|advertizing,promotion|promo|publicity|promotional material|packaging
hoc,hoc,NOUN,6,hoc,,NA
extracted,extract,VERB,6,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
input,input,NOUN,6,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
patterns,pattern,NOUN,6,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
dissimilarities,dissimilarity,NOUN,6,dissimilar,dissimilarity|unsimilarity,difference
space,space,NOUN,6,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
as,as,ADV,6,a,as|equally|every bit,
edit,edit,NOUN,6,edit,,NA
distances,distance,NOUN,6,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time
cinti,cinto,NOUN,6,cinto,,NA
levenshtein,levenshtein,NOUN,6,levenshtein,,NA
livi,livi,NOUN,6,livi,,NA
dissimilarity,dissimilarity,NOUN,6,dissimilar,dissimilarity|unsimilarity,difference
measures,measure,NOUN,6,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container
designed,desig,VERB,6,desig,,NA
directly,directly,ADV,6,directli,at once|direct|directly|flat|forthwith|immediately|instantly|like a shot|now|right away|straight|straight off|straightaway,
process,process,NOUN,6,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
moving,move,VERB,6,move,act|actuate|affect|be active|displace|go|impress|incite|locomote|make a motion|motivate|move|proceed|prompt|propel|run|strike|travel,act|move|change|alter|vary|cause|do|make|affect|impress|strike|sell|live|propose|suggest|advise
spaces,space,NOUN,6,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
kernel,kernel,NOUN,6,kernel,center|centre|core|essence|gist|heart|heart and soul|inwardness|kernel|marrow|meat|nitty-gritty|nub|pith|substance|sum,plant part|plant structure|grain|caryopsis|content|cognitive content|mental object
methods,method,NOUN,6,method,method|method acting,know-how|acting|playing|playacting|performing
shawe,shawe,NOUN,6,shaw,,NA
taylor,taylor,NOUN,6,taylor,Deems Taylor|Elizabeth Taylor|Joseph Deems Taylor|President Taylor|Taylor|Zachary Taylor,
cristianini,cristianini,NOUN,6,cristianini,,NA
schölkopf,schölkopf,NOUN,6,schölkopf,,NA
mercer,mercer,NOUN,6,mercer,John Mercer|mercer|Mercer,trader|bargainer|dealer|monger
cover,cover,NOUN,6,cover,back|binding|blanket|book binding|concealment|cover|cover charge|cover song|cover version|covering|covering fire|covert|masking|natural covering|screen|screening|top,covering|bedclothes|bed clothing|bedding|concealment|concealing|hiding|protective covering|protective cover|protection|natural object|fire|firing|fixed charge|fixed cost|fixed costs|recording
mapping,map,NOUN,6,map,function|map|mapping|mathematical function|single-valued function,representation|mathematical relation
original,original,ADJ,6,origin,original,
euclidean,euclidean,ADJ,6,euclidean,euclidean|euclidian,
exploits,exploit,NOUN,6,exploit,effort|exploit|feat,accomplishment|achievement
positive,positive,ADJ,6,posit,cocksure|confident(p)|confirming|convinced(p)|electropositive|incontrovertible|irrefutable|overconfident|plus|positive|positive(p)|positively charged|positivist|positivistic|prescribed,
functions,function,NOUN,6,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
representations,representation,NOUN,6,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity
pękalska,pękalska,NOUN,6,pękalska,,NA
duin,duin,NOUN,6,duin,,NA
pattern,pattern,NOUN,6,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
described,describe,VERB,6,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
pairwise,pairwise,NOUN,6,pairwis,,NA
respect,respect,NOUN,6,respect,deference|esteem|obedience|regard|respect|respectfulness,detail|item|point|honor|honour|laurels|attitude|mental attitude|politeness|civility|filial duty|affection|affectionateness|fondness|tenderness|heart|warmness|warmheartedness|philia|courtesy|good manners
other,other,ADJ,6,other,early(a)|former(a)|other|other(a),
embedding,embed,NOUN,6,emb,,NA
information,information,NOUN,6,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
granulation,granulation,NOUN,6,granul,granulation|granulation tissue,connective tissue|formation|shaping
as,as,ADV,7,a,as|equally|every bit,
latter,latter,ADJ,7,latter,latter(a),
concerned,concerned,ADJ,7,concern,concerned|implicated|interested,
embedding,embed,NOUN,7,emb,,NA
techniques,techniques,NOUN,7,techniqu,,NA
gaining,gain,VERB,7,gain,acquire|advance|arrive at|attain|benefit|bring in|clear|derive|earn|gain|gain ground|gather|get ahead|hit|make|make headway|profit|pull ahead|pull in|put on|reach|realise|realize|take in|win,obtain|get|acquire|wax|mount|climb|rise|increase|change state|turn
attention,attention,NOUN,7,attent,aid|attending|attention|care|tending,basic cognitive process|work|attraction|attractor|attracter|attractive feature|magnet|courtesy|faculty|mental faculty|module|stance
especially,especially,ADV,7,especi,especially|particularly|peculiarly|specially,
since,since,ADV,7,sinc,,NA
introduction,introduction,NOUN,7,introduct,creation|debut|entry|first appearance|foundation|founding|initiation|innovation|insertion|instauration|institution|intro|introduction|intromission|launching|origination|presentation|unveiling,beginning|start|commencement|section|subdivision|informing|making known|textbook|text|text edition|schoolbook|school text|proposal|movement
granular,granular,ADJ,7,granular,chondritic|coarse-grained|farinaceous|grainy|granular|granulose|gritty|mealy,
computing,comput,VERB,7,comput,,NA
bargiela,bargiela,NOUN,7,bargiela,,NA
granular,granular,ADJ,8,granular,chondritic|coarse-grained|farinaceous|grainy|granular|granulose|gritty|mealy,
computing,comput,VERB,8,comput,,NA
human,human,ADJ,8,human,human,
inspired,inspir,VERB,8,inspir,,NA
information,information,NOUN,8,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
processing,processe,NOUN,8,process,,NA
paradigm,paradigm,NOUN,8,paradigm,epitome|image|paradigm|prototype|substitution class,inflection|inflexion|model|example|class|category|family|position|view|perspective
concepts,concept,NOUN,8,concept,concept|conception|construct,idea|thought
arose,arise,VERB,8,aris,arise|bob up|come up|develop|get up|go up|grow|lift|move up|originate|rebel|rise|rise up|spring up|stand up|turn out|uprise,become|change posture|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|travel|go|move|locomote|protest|resist|dissent
many,many,ADJ,8,mani,many,
branches,branch,NOUN,8,branch,arm|branch|leg|limb|offset|offshoot|outgrowth|ramification|subdivision,division|stalk|stem|subfigure|consequence|effect|outcome|result|event|issue|upshot|stream|watercourse|projection
natural,natural,ADJ,8,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
social,social,ADJ,8,social,social|societal,
sciences,science,NOUN,8,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
howard,howard,ADV,8,howard,,NA
lieberman,lieberman,NOUN,8,lieberman,,NA
bargiela,bargiela,NOUN,8,bargiela,,NA
granular,granular,ADJ,9,granular,chondritic|coarse-grained|farinaceous|grainy|granular|granulose|gritty|mealy,
computing,comput,VERB,9,comput,,NA
acknowledges,acknowledge,NOUN,9,acknowledg,,NA
existence,existence,NOUN,9,exist,being|beingness|cosmos|creation|existence|face of the earth|macrocosm|universe|world,state|natural object
multiple,multiple,ADJ,9,multipl,multiple,
levels,levels,NOUN,9,level,,NA
granularity,granularity,NOUN,9,granular,coarseness|graininess|granularity,roughness|raggedness
homenda,homenda,NOUN,9,homenda,,NA
wang,wing,VERB,9,wing,fly|wing,travel|go|move|locomote
yang,yang,NOUN,9,yang,yang,principle|rule
yet,yet,ADV,9,yet,all the same|as yet|at the same time|even|even so|heretofore|hitherto|however|in time|nevertheless|nonetheless|notwithstanding|so far|still|thus far|til now|until now|up to now|withal|yet,NA
fosters,foster,NOUN,9,foster,Foster|Stephen Collins Foster|Stephen Foster,
extraction,extraction,NOUN,9,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion
suitable,suitable,ADJ,9,suitabl,desirable|suitable|suited|worthy,
entities,entity,NOUN,9,entiti,entity,
information,information,NOUN,9,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
granules,granule,NOUN,9,granul,granule,grain
arising,arise,VERB,9,aris,arise|bob up|come up|develop|get up|go up|grow|lift|move up|originate|rebel|rise|rise up|spring up|stand up|turn out|uprise,become|change posture|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|travel|go|move|locomote|protest|resist|dissent
problem,problem,NOUN,9,problem,job|problem|trouble,difficulty|question|head
hand,hand,NOUN,9,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help
data,data,NOUN,9,data,data|information,collection|aggregation|accumulation|assemblage
representation,representation,NOUN,9,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity
information,information,NOUN,10,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
granules,granule,NOUN,10,granul,granule,grain
usually,usually,ADV,10,usual,commonly|normally|ordinarily|unremarkably|usually,
extracted,extract,VERB,10,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
data,data,NOUN,10,data,data|information,collection|aggregation|accumulation|assemblage
driven,drive,VERB,10,drive,aim|beat back|drive|force|force back|get|labor|labour|motor|push|push back|ram|repel|repulse|ride|take|tug,operate|control|travel|go|move|locomote|transport|carry|displace|thrust|coerce|hale|squeeze|pressure|force|push|make|propel|impel|throw|fight|struggle|mean|intend|work|do work|drive|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|hit|excavate|dig|hollow|power|hunt|run|hunt down|track down
manner,manner,NOUN,10,manner,fashion|manner|mode|personal manner|style|way,property|demeanor|demeanour|behavior|behaviour|conduct|deportment|kind|sort|form|variety
describe,describe,VERB,10,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
namely,namely,ADV,10,name,namely|that is to say|to wit|videlicet|viz.,NA
similar,similar,ADJ,10,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,
according,accord,VERB,10,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
structural,structural,ADJ,10,structur,geomorphologic|geomorphological|morphologic|morphological|structural,
functional,functional,ADJ,10,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
similarity,similarity,NOUN,10,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
livi,livi,NOUN,10,livi,,NA
sadeghian,sadeghian,ADJ,10,sadeghian,,NA
example,example,NOUN,11,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
clustering,cluster,NOUN,11,cluster,bunch|clump|cluster|clustering,agglomeration
promising,promise,VERB,11,promis,anticipate|assure|call|forebode|foretell|predict|prognosticate|promise,declare|guess|venture|pretend|hazard|be
toolone,toolone,NOUN,11,toolon,,NA
extracting,extract,VERB,11,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
information,information,NOUN,11,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
granules,granule,NOUN,11,granul,granule,grain
hence,hence,ADV,11,henc,hence|so|thence|therefore|thus,NA
granular,granular,ADJ,11,granular,chondritic|coarse-grained|farinaceous|grainy|granular|granulose|gritty|mealy,
computing,comput,VERB,11,comput,,NA
along,along,ADV,11,along,along|on,NA
symbolic,symbolic,ADJ,11,symbol,emblematic|emblematical|symbolic|symbolical,
histograms,histogram,NOUN,11,histogram,histogram,bar chart|bar graph
approach,approach,NOUN,11,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
basis,basis,NOUN,11,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
recently,recently,ADV,11,recent,late|lately|latterly|of late|recently,
developed,develop,VERB,11,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
frameworks,framework,NOUN,11,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
pattern,pattern,NOUN,11,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
recognition,recognition,NOUN,11,recognit,acknowledgement|acknowledgment|credit|identification|realisation|realization|recognition,acceptance|memory|remembering|approval|commendation|understanding|apprehension|discernment|savvy|organic phenomenon|diplomacy|diplomatic negotiations|credence|appointment|assignment|designation|naming
computational,computational,ADJ,11,comput,computational,
intelligence,intelligence,NOUN,11,intellig,intelligence|intelligence activity|intelligence agency|intelligence information|intelligence operation|intelligence service|news|tidings|word,ability|power|administrative unit|administrative body|information|info|information gathering
livi,livi,NOUN,11,livi,,NA
lin,lin,NOUN,11,lin,Lin|Maya Lin,
del,del,NOUN,11,del,,NA
according,accord,VERB,12,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
symbolic,symbolic,ADJ,12,symbol,emblematic|emblematical|symbolic|symbolical,
histograms,histogram,NOUN,12,histogram,histogram,bar chart|bar graph
approach,approach,NOUN,12,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
set,set,VERB,12,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
