token,lemma,upos,clique,stem,synonyms,hypernyms
growing,grow,VERB,2,grow,acquire|arise|develop|farm|get|grow|maturate|mature|originate|produce|raise|rise|spring up|turn|uprise,change|increase|develop|make grow|become|cultivate
rapidly,rapidly,ADV,2,rapidli,apace|chop-chop|in short order|quickly|rapidly|speedily,
has,have,VERB,2,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
caused,cause,VERB,2,caus,cause|do|get|have|induce|make|stimulate,make|create
great,great,ADJ,2,great,bang-up|big(p)|bully|capital|corking|cracking|dandy|enceinte|expectant|gravid|great|great(p)|groovy|heavy(p)|keen|large(p)|majuscule|neat|nifty|not bad(p)|old(a)|outstanding|peachy|slap-up|smashing|swell|with child(p),
damage,damage,NOUN,2,damag,damage|equipment casualty|harm|hurt|impairment|legal injury|price|scathe|terms|wrong,change|alteration|modification|casualty|change of integrity|cost|injury
network,network,NOUN,2,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
resources,resource,NOUN,2,resourc,imagination|resource|resourcefulness,assets|asset|plus|inventiveness|ingeniousness|ingenuity|cleverness
privacy,privacy,NOUN,2,privaci,concealment|privacy|privateness|seclusion|secrecy,reclusiveness|isolation
leaks,leak,NOUN,2,leak,escape|leak|leakage|making water|news leak|outflow|passing water|wetting,hole|soft rot|micturition|urination|discharge|outpouring|run|disclosure|revelation|revealing
methods,method,NOUN,3,method,method|method acting,know-how|acting|playing|playacting|performing
features,feature,NOUN,3,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
network,network,NOUN,3,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
intrusion,intrusion,NOUN,3,intrus,encroachment|intrusion|invasion|trespass|usurpation|violation,entrance|entering|entry|ingress|incoming|geological process|geologic process|rock|stone|wrongdoing|wrongful conduct|misconduct|actus reus
constantly,constantly,ADV,3,constantli,always|constantly|forever|incessantly|invariably|perpetually,
changing,change,VERB,3,chang,alter|change|commute|convert|deepen|exchange|interchange|modify|shift|switch|transfer|vary,dress|get dressed|replace|transfer|travel|go|move|locomote|change
developing,develop,VERB,3,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
thus,thus,ADV,4,thu,hence|so|thence|therefore|thus|thusly,NA
intrusion,intrusion,NOUN,4,intrus,encroachment|intrusion|invasion|trespass|usurpation|violation,entrance|entering|entry|ingress|incoming|geological process|geologic process|rock|stone|wrongdoing|wrongful conduct|misconduct|actus reus
detection,detection,NOUN,4,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
still,still,ADV,4,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
important,important,ADJ,4,import,authoritative|crucial|important|of import|significant,
research,research,NOUN,4,research,enquiry|inquiry|research,investigation|investigating|problem solving
issue,issue,NOUN,4,issu,consequence|effect|egress|emergence|event|exit|government issue|issuance|issue|issuing|matter|military issue|number|offspring|outcome|outlet|payoff|proceeds|progeny|publication|result|return|subject|take|takings|topic|upshot|way out|yield,content|cognitive content|mental object|periodical|provision|supply|supplying|store|stock|fund|income|phenomenon|relative|relation|beginning|opening|printing
present,present,ADJ,4,present,present|present(a),
intrusion,intrusion,NOUN,5,intrus,encroachment|intrusion|invasion|trespass|usurpation|violation,entrance|entering|entry|ingress|incoming|geological process|geologic process|rock|stone|wrongdoing|wrongful conduct|misconduct|actus reus
detection,detection,NOUN,5,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
technology,technology,NOUN,5,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
has,have,VERB,5,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
continuously,continuously,ADV,5,continu,ceaselessly|continuously|endlessly|incessantly|unceasingly|unendingly,
studied,study,VERB,5,studi,analyse|analyze|canvass|consider|contemplate|examine|hit the books|learn|meditate|read|study|take,chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|learn|larn|acquire|think|cogitate|cerebrate
researchers,researcher,NOUN,5,research,investigator|research worker|researcher,scientist
moustafa,moustafa,NOUN,5,moustafa,,NA
bhuyan,bhuyan,ADJ,5,bhuyan,,NA
aburomman,aburomman,ADV,5,aburomman,,NA
kabir,kabir,NOUN,5,kabir,,NA
general,general,ADJ,6,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
intrusion,intrusion,NOUN,6,intrus,encroachment|intrusion|invasion|trespass|usurpation|violation,entrance|entering|entry|ingress|incoming|geological process|geologic process|rock|stone|wrongdoing|wrongful conduct|misconduct|actus reus
detection,detection,NOUN,6,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
taken,take,VERB,6,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
as,as,ADV,6,a,as|equally|every bit,
classification,classification,NOUN,6,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
problem,problem,NOUN,6,problem,job|problem|trouble,difficulty|question|head
classifying,classify,VERB,6,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute
incoming,income,VERB,6,incom,,NA
network,network,NOUN,6,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
normal,normal,ADJ,6,normal,normal,
attack,attack,NOUN,6,attack,approach|attack|attempt|blast|fire|flack|flak|onrush|onset|onslaught|plan of attack|tone-beginning,operation|military operation|turn|play|criticism|unfavorable judgment|conceptualization|conceptualisation|formulation|crime|criminal offense|criminal offence|law-breaking|beginning|start|commencement|affliction|degeneration|devolution
existing,exist,VERB,7,exist,be|exist|live|subsist|survive,
intrusion,intrusion,NOUN,7,intrus,encroachment|intrusion|invasion|trespass|usurpation|violation,entrance|entering|entry|ingress|incoming|geological process|geologic process|rock|stone|wrongdoing|wrongful conduct|misconduct|actus reus
detection,detection,NOUN,7,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
models,models,NOUN,7,model,,NA
mainly,mainly,ADV,7,mainli,chiefly|in the main|mainly|primarily|principally,
combine,combine,NOUN,7,combin,cartel|combine|combining|corporate trust|trust,harvester|reaper|consortium|pool|syndicate|union
various,various,ADJ,7,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
machine,machine,NOUN,7,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle
learning,learn,VERB,7,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
methods,method,NOUN,7,method,method|method acting,know-how|acting|playing|playacting|performing
data,data,NOUN,7,data,data|information,collection|aggregation|accumulation|assemblage
sets,set,VERB,7,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
intrusion,intrusion,NOUN,8,intrus,encroachment|intrusion|invasion|trespass|usurpation|violation,entrance|entering|entry|ingress|incoming|geological process|geologic process|rock|stone|wrongdoing|wrongful conduct|misconduct|actus reus
detection,detection,NOUN,8,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
data,data,NOUN,8,data,data|information,collection|aggregation|accumulation|assemblage
set,set,VERB,8,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
general,general,ADJ,8,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
big,big,ADJ,8,big,adult|bad|big|big(a)|big(p)|bighearted|boastful|bounteous|bountiful|braggart(a)|bragging(a)|braggy|cock-a-hoop|crowing|enceinte|expectant|freehanded|full-grown|fully grown|giving|gravid|great(p)|grown|grownup|handsome|heavy(a)|heavy(p)|large|large(p)|liberal|magnanimous|openhanded|prominent|self-aggrandising|self-aggrandizing|swelled|vainglorious|with child(p),
directly,directly,ADV,8,directli,at once|direct|directly|flat|forthwith|immediately|instantly|like a shot|now|right away|straight|straight off|straightaway,
input,input,NOUN,8,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
existing,exist,VERB,8,exist,be|exist|live|subsist|survive,
various,various,ADJ,8,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
machine,machine,NOUN,8,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle
learning,learn,VERB,8,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
models,models,NOUN,8,model,,NA
train,train,NOUN,8,train,caravan|gear|gearing|geartrain|power train|railroad train|string|train|wagon train,public transport|series|procession|consequence|aftermath|piece of cloth|piece of material|wheelwork
classifier,classifier,NOUN,8,classifi,classifier,thinker|word|morpheme
various,various,ADJ,9,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
current,current,ADJ,9,current,current,
learning,learn,VERB,9,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
methods,method,NOUN,9,method,method|method acting,know-how|acting|playing|playacting|performing
broadly,broadly,ADV,9,broadli,broadly|broadly speaking|generally|loosely,
classified,classify,VERB,9,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute
types,type,NOUN,9,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block
traditional,traditional,ADJ,9,tradit,traditional,
machine,machine,NOUN,9,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle
based,base,VERB,9,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
method,method,NOUN,9,method,method|method acting,know-how|acting|playing|playacting|performing
deep,deep,ADJ,9,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
hybrid,hybrid,NOUN,9,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being
traditional,traditional,ADJ,10,tradit,traditional,
machine,machine,NOUN,10,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle
learning,learn,VERB,10,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
methods,method,NOUN,10,method,method|method acting,know-how|acting|playing|playacting|performing
include,include,VERB,10,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
support,support,NOUN,10,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device
vector,vector,NOUN,10,vector,transmitter|vector,variable|variable quantity|straight line|agent|virus
svm,svm,NOUN,10,svm,,NA
k,k,PROPN,10,k,NA,NA
nearest,nearest,ADJ,10,nearest,,NA
neighbor,neighbor,NOUN,10,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object
knn,knn,NOUN,10,knn,,NA
decision,decision,NOUN,10,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution
trees,tree,NOUN,10,tree,Sir Herbert Beerbohm Tree|tree|Tree|tree diagram,woody plant|ligneous plant|plane figure|two-dimensional figure
so,so,ADV,10,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
as,as,ADV,11,a,as|equally|every bit,
collected,collect,VERB,11,collect,accumulate|amass|call for|collect|compile|garner|gather|gather up|hoard|pick up|pile up|pull in|pull together|roll up|take in,store|hive away|lay in|put in|salt away|stack away|stash away|take|roll up|collect|accumulate|pile up|amass|compile|hoard|get|acquire
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
sets,set,VERB,11,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
become,become,VERB,11,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
larger,larger,ADJ,11,larger,bigger|larger,
deep,deep,ADJ,11,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
learning,learn,VERB,11,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
based,base,VERB,11,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
approaches,approach,VERB,11,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
gaining,gain,VERB,11,gain,acquire|advance|arrive at|attain|benefit|bring in|clear|derive|earn|gain|gain ground|gather|get ahead|hit|make|make headway|profit|pull ahead|pull in|put on|reach|realise|realize|take in|win,obtain|get|acquire|wax|mount|climb|rise|increase|change state|turn
much,much,ADV,11,much,a good deal|a great deal|a lot|lots|much|often|practically|very much,NA
attention,attention,NOUN,11,attent,aid|attending|attention|care|tending,basic cognitive process|work|attraction|attractor|attracter|attractive feature|magnet|courtesy|faculty|mental faculty|module|stance
since,since,ADV,11,sinc,,NA
learn,learn,VERB,11,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
computational,computational,ADJ,11,comput,computational,
process,process,NOUN,11,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
depth,depth,NOUN,11,depth,astuteness|deepness|depth|profoundness|profundity,extent|degree|grade|level|abasement|degradation|abjection|wisdom|sapience|attribute
lead,lead,VERB,11,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over
better,better,ADJ,11,better,best(p)|better|better(p),
generalization,generalization,NOUN,11,gener,abstraction|generalisation|generality|generalization|induction|inductive reasoning|stimulus generalisation|stimulus generalization,colligation|idea|thought|theorization|theorisation|transfer|transfer of training|carry-over
capabilities,capabilities,NOUN,11,capabl,,NA
there,there,ADV,12,there,there|thither,NA
methods,method,NOUN,12,method,method|method acting,know-how|acting|playing|playacting|performing
deep,deep,ADJ,12,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
belief,belief,NOUN,12,belief,belief|feeling|impression|notion|opinion,content|cognitive content|mental object|idea|thought
network,network,NOUN,12,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
dbn,dbn,NOUN,12,dbn,,NA
convolutional,convolutional,ADJ,12,convolut,,NA
neural,neural,ADJ,12,neural,nervous|neural|neuronal|neuronic,
cnn,cnn,NOUN,12,cnn,,NA
recurrent,recurrent,ADJ,12,recurr,perennial|recurrent|repeated,
rnn,rnn,NOUN,12,rnn,,NA
autoencoder,autoencoder,NOUN,12,autoencod,,NA
so,so,ADV,12,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
order,order,NOUN,13,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
further,further,ADV,13,further,farther|further,NA
improve,improve,VERB,13,improv,ameliorate|amend|better|improve|meliorate,change|alter|modify|change state|turn
accuracy,accuracy,NOUN,13,accuraci,accuracy|truth,quality
recognition,recognition,NOUN,13,recognit,acknowledgement|acknowledgment|credit|identification|realisation|realization|recognition,acceptance|memory|remembering|approval|commendation|understanding|apprehension|discernment|savvy|organic phenomenon|diplomacy|diplomatic negotiations|credence|appointment|assignment|designation|naming
method,method,NOUN,13,method,method|method acting,know-how|acting|playing|playacting|performing
combining,combine,VERB,13,combin,aggregate|blend|coalesce|combine|commingle|compound|conflate|flux|fuse|immix|meld|merge|mix|unite,have|feature|add|mix|mingle|commix|unify|amalgamate|contribute|give|chip in|kick in|interact|change integrity
various,various,ADJ,13,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
data,data,NOUN,13,data,data|information,collection|aggregation|accumulation|assemblage
classification,classification,NOUN,13,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
methods,method,NOUN,13,method,method|method acting,know-how|acting|playing|playacting|performing
form,form,NOUN,13,form,anatomy|bod|build|cast|chassis|class|configuration|conformation|contour|course|descriptor|figure|flesh|form|frame|grade|human body|kind|manakin|manikin|mannequin|mannikin|material body|pattern|phase|physical body|physique|shape|signifier|soma|sort|strain|var.|variant|variety|word form,word|category|structure|spatial property|spatiality|body|organic structure|attribute|appearance|visual aspect|document|written document|papers|taxonomic group|taxonomic category|taxon|writing style|literary genre|genre|manner|mode|style|way|fashion|state of matter|state|gathering|assemblage|ability|dummy|mold|mould|cast
hybrid,hybrid,NOUN,13,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being
classifier,classifier,NOUN,13,classifi,classifier,thinker|word|morpheme
has,have,VERB,13,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
studied,study,VERB,13,studi,analyse|analyze|canvass|consider|contemplate|examine|hit the books|learn|meditate|read|study|take,chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|learn|larn|acquire|think|cogitate|cerebrate
large,large,ADJ,14,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
number,number,NOUN,14,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
experiments,experiment,NOUN,14,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture
shown,show,VERB,14,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
hybrid,hybrid,NOUN,14,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being
based,base,VERB,14,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
techniques,techniques,NOUN,14,techniqu,,NA
display,display,NOUN,14,displai,display|exhibit|presentation|show|showing|video display,demonstration|demo|show|representation|disclosure|revelation|revealing|communication|electronic device
better,better,ADJ,14,better,best(p)|better|better(p),
detection,detection,NOUN,14,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
performance,performance,NOUN,14,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
specific,specific,ADJ,14,specif,specific,
data,data,NOUN,14,data,data|information,collection|aggregation|accumulation|assemblage
sets,set,VERB,14,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
specific,specific,ADJ,15,specif,specific,
classifier,classifier,NOUN,15,classifi,classifier,thinker|word|morpheme
merge,merge,NOUN,15,merg,,NA
method,method,NOUN,15,method,method|method acting,know-how|acting|playing|playacting|performing
achieve,achieve,VERB,15,achiev,accomplish|achieve|attain|reach,succeed|win|come through|bring home the bacon|deliver the goods
higher,higher,ADJ,15,higher,higher(a),
precision,precision,NOUN,15,precis,preciseness|precision,exactness|exactitude
detection,detection,NOUN,15,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
rate,rate,NOUN,15,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion
single,single,ADJ,15,singl,exclusive|individual|single|single(a)|undivided|unmarried,
continuous,continuous,ADJ,16,continu,continuous|uninterrupted,
efforts,effort,NOUN,16,effort,attempt|campaign|cause|crusade|drive|effort|elbow grease|endeavor|endeavour|exertion|exploit|feat|movement|sweat|travail|try,activity|labor|labour|toil|accomplishment|achievement|venture
researchers,researcher,NOUN,16,research,investigator|research worker|researcher,scientist
now,now,ADV,16,now,at once|at present|directly|forthwith|immediately|instantly|like a shot|now|nowadays|right away|straight off|straightaway|today,NA
able,able,ADJ,16,abl,able|able-bodied|capable,
design,design,NOUN,16,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
