token,lemma,upos,clique,stem,synonyms,hypernyms
center,center,NOUN,4,center,center|center field|center of attention|centerfield|centre|centre of attention|core|essence|eye|gist|heart|heart and soul|inwardness|kernel|mall|marrow|meat|middle|midpoint|nerve center|nerve centre|nitty-gritty|nub|pith|plaza|shopping center|shopping centre|shopping mall|snapper|substance|sum,area|country|tract|piece of land|piece of ground|parcel of land|parcel|building|edifice|point|content|cognitive content|mental object|object|neural structure|formation|basketball player|basketeer|cager|lineman|place|property|class|stratum|social class|socio-economic class|hockey player|ice-hockey player|sweet|confection|mercantile establishment|retail store|sales outlet|outlet|position
micro,micro,NOUN,4,micro,,NA
blog,blog,NOUN,4,blog,blog|web log,diary|journal
hot,hot,ADJ,4,hot,blistering|hot|live|raging|red-hot|spicy,
develops,develop,VERB,4,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
subtopic,subtopic,ADJ,4,subtop,,NA
users,user,NOUN,4,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
further,further,ADV,4,further,farther|further,NA
analysis,analysis,NOUN,4,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
including,include,VERB,4,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
more,more,ADJ,4,more,more than|more(a),
branches,branch,NOUN,4,branch,arm|branch|leg|limb|offset|offshoot|outgrowth|ramification|subdivision,division|stalk|stem|subfigure|consequence|effect|outcome|result|event|issue|upshot|stream|watercourse|projection
levels,levels,NOUN,4,level,,NA
structures,structure,NOUN,4,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
development,development,NOUN,5,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
current,current,ADJ,5,current,current,
center,center,NOUN,5,center,center|center field|center of attention|centerfield|centre|centre of attention|core|essence|eye|gist|heart|heart and soul|inwardness|kernel|mall|marrow|meat|middle|midpoint|nerve center|nerve centre|nitty-gritty|nub|pith|plaza|shopping center|shopping centre|shopping mall|snapper|substance|sum,area|country|tract|piece of land|piece of ground|parcel of land|parcel|building|edifice|point|content|cognitive content|mental object|object|neural structure|formation|basketball player|basketeer|cager|lineman|place|property|class|stratum|social class|socio-economic class|hockey player|ice-hockey player|sweet|confection|mercantile establishment|retail store|sales outlet|outlet|position
difficult,difficult,ADJ,5,difficult,difficult|hard|unmanageable,
timely,timely,ADJ,5,time,seasonable|timely|well timed(p)|well-timed(a),
comprehensively,comprehensively,ADV,5,comprehens,comprehensively,
massive,massive,ADJ,5,massiv,massive|monolithic|monumental,
flow,flow,VERB,5,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage
information,information,NOUN,5,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
unconducive,unconducive,ADJ,5,unconduc,,NA
government,government,NOUN,5,govern,administration|authorities|governance|governing|government|government activity|political science|politics|regime,polity|social control|system|system of rules|social science
sectors,sector,NOUN,5,sector,sector|sphere,plane figure|two-dimensional figure|social group|aspect|facet|computer memory unit|tract|piece of land|piece of ground|parcel of land|parcel|measuring instrument|measuring system|measuring device
monitor,monitor,NOUN,5,monitor,admonisher|monitor|Monitor|monitor lizard|monitoring device|proctor|reminder|varan,supervisor|defender|guardian|protector|shielder|display|video display|electronic equipment|lizard
public,public,ADJ,5,public,public,
opinion,opinion,NOUN,5,opinion,belief|feeling|impression|judgement|judgment|legal opinion|notion|opinion|persuasion|popular opinion|public opinion|ruling|sentiment|thought|view|vox populi,belief|message|content|subject matter|substance|legal document|legal instrument|official document|instrument|judgment|judgement|judicial decision|idea|thought
internet,internet,NOUN,5,internet,cyberspace|internet|net,computer network
regarding,regard,VERB,6,regard,affect|consider|involve|reckon|regard|see|view,think|believe|consider|conceive|look|refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with
research,research,NOUN,6,research,enquiry|inquiry|research,investigation|investigating|problem solving
micro,micro,NOUN,6,micro,,NA
blog,blog,NOUN,6,blog,blog|web log,diary|journal
hot,hot,ADJ,6,hot,blistering|hot|live|raging|red-hot|spicy,
previous,previous,ADJ,6,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
work,work,NOUN,6,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
proposed,propose,VERB,6,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
microblogging,microblogge,VERB,6,microblogg,,NA
word,word,NOUN,6,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
extraction,extraction,NOUN,6,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion
realize,realize,VERB,6,realiz,actualise|actualize|agnise|agnize|bring in|clear|earn|gain|make|pull in|realise|realize|recognise|recognize|see|substantiate|take in|understand,know|cognize|cognise|make|create|get|acquire|sell|harmonize|harmonise
emotional,emotional,ADJ,6,emot,aroused|emotional|excited|worked up,
tendency,tendency,NOUN,6,tendenc,disposition|inclination|leaning|propensity|tendency|trend,attitude|mental attitude|inclination|disposition|direction|way
analysis,analysis,NOUN,6,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
texts,texts,NOUN,6,text,,NA
zhang,zhang,NOUN,6,zhang,,NA
computing,comput,VERB,6,comput,,NA
user,user,NOUN,6,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
authority,authority,NOUN,6,author,agency|assurance|authorisation|authority|authorization|bureau|confidence|dominance|federal agency|government agency|office|potency|sanction|say-so|self-assurance|self-confidence|sureness,control|person|individual|someone|somebody|mortal|soul|expert|certainty|administrative unit|administrative body|permission|book
construct,construct,NOUN,6,construct,concept|conception|construct,idea|thought
feature,feature,NOUN,6,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
graphic,graphic,ADJ,6,graphic,graphic|graphical|in writing(p)|lifelike|pictorial|vivid,
graph,graph,NOUN,6,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol
realizes,realize,VERB,6,realiz,actualise|actualize|agnise|agnize|bring in|clear|earn|gain|make|pull in|realise|realize|recognise|recognize|see|substantiate|take in|understand,know|cognize|cognise|make|create|get|acquire|sell|harmonize|harmonise
recommendation,recommendation,NOUN,6,recommend,good word|passport|recommendation|testimonial,advice|praise|congratulations|kudos|extolment|characteristic
system,system,NOUN,6,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
zhang,zhang,NOUN,7,zhang,,NA
lu,lu,NOUN,7,lu,atomic number 71|Lu|lutecium|lutetium,metallic element|metal
rapid,rapid,ADJ,7,rapid,rapid|speedy,
mining,mining,NOUN,7,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
model,model,NOUN,7,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
extracting,extract,VERB,7,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
sparse,sparse,NOUN,7,spars,,NA
distribution,distribution,NOUN,7,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism
k,k,PROPN,7,k,NA,NA
large,large,ADJ,7,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
scale,scale,NOUN,7,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
web,web,NOUN,7,web,entanglement|network|vane|web|World Wide Web|WWW,object|physical object|trap|blade|system|scheme|computer network|fabric|cloth|material|textile|membrane|tissue layer
resources,resource,NOUN,7,resourc,imagination|resource|resourcefulness,assets|asset|plus|inventiveness|ingeniousness|ingenuity|cleverness
solves,solve,NOUN,7,solv,,NA
problem,problem,NOUN,7,problem,job|problem|trouble,difficulty|question|head
extraction,extraction,NOUN,7,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion
omission,omission,NOUN,7,omiss,deletion|omission|skip,mistake|error|fault|neglect|disuse|linguistic process|disregard
caused,cause,VERB,7,caus,cause|do|get|have|induce|make|stimulate,make|create
sparseness,sparseness,NOUN,7,spars,spareness|sparseness|sparsity|thinness,meagerness|meagreness|leanness|poorness|scantiness|scantness|exiguity
keyword,keyword,NOUN,7,keyword,,NA
level,level,NOUN,7,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
association,association,NOUN,7,associ,affiliation|association|connection|connexion|tie|tie-up,organization|organisation|social activity|union|unification|memory|remembering|relationship|relation|chemical process|chemical change|chemical action|group|grouping
semantic,semantic,ADJ,7,semant,semantic,
link,link,NOUN,7,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
proposed,propose,VERB,7,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
also,also,ADV,7,also,also|as well|besides|likewise|too,NA
approaching,approach,VERB,7,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
division,division,NOUN,7,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation
micro,micro,NOUN,7,micro,,NA
blog,blog,NOUN,7,blog,blog|web log,diary|journal
hot,hot,ADJ,7,hot,blistering|hot|live|raging|red-hot|spicy,
topics,topic,NOUN,7,topic,issue|matter|subject|theme|topic,message|content|subject matter|substance|cognitive content|mental object
different,different,ADJ,8,differ,different,
previous,previous,ADJ,8,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
work,work,NOUN,8,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
micro,micro,NOUN,8,micro,,NA
blog,blog,NOUN,8,blog,blog|web log,diary|journal
hot,hot,ADJ,8,hot,blistering|hot|live|raging|red-hot|spicy,
research,research,NOUN,8,research,enquiry|inquiry|research,investigation|investigating|problem solving
fine,fine,ADJ,8,fine,all right|cool|fine|hunky-dory|o.k.|ok|okay,
grained,graine,VERB,8,grain,,NA
segmentation,segmentation,NOUN,8,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
based,base,VERB,8,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
feature,feature,NOUN,8,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
occurrence,occurrence,NOUN,8,occurr,happening|natural event|occurrence|occurrent,event|presence
semantic,semantic,ADJ,8,semant,semantic,
community,community,NOUN,8,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
division,division,NOUN,8,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation
build,build,NOUN,8,build,anatomy|bod|body-build|build|chassis|figure|flesh|form|frame|habitus|human body|material body|physical body|physique|shape|soma,bodily property|body|organic structure
subtopic,subtopic,ADJ,8,subtop,,NA
level,level,NOUN,8,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
network,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
model,model,NOUN,8,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
effective,effective,ADJ,9,effect,effective|effectual|efficacious|efficient|good|in effect(p)|in force(p),
subtopic,subtopic,ADJ,9,subtop,,NA
level,level,NOUN,9,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
network,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
micro,micro,NOUN,9,micro,,NA
blog,blog,NOUN,9,blog,blog|web log,diary|journal
hot,hot,ADJ,9,hot,blistering|hot|live|raging|red-hot|spicy,
consider,consider,VERB,9,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
key,key,ADJ,9,kei,cardinal|central|fundamental|key|primal,
scientific,scientific,ADJ,9,scientif,scientific,
problems,problem,NOUN,9,problem,job|problem|trouble,difficulty|question|head
former,former,ADJ,10,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),
involves,involve,NOUN,10,involv,,NA
how,how,ADV,10,how,,NA
extract,extract,NOUN,10,extract,excerpt|excerption|extract|infusion|selection,solution|passage
feature,feature,NOUN,10,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
words,word,NOUN,10,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
used,use,VERB,10,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
represent,represent,VERB,10,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
current,current,ADJ,10,current,current,
center,center,NOUN,10,center,center|center field|center of attention|centerfield|centre|centre of attention|core|essence|eye|gist|heart|heart and soul|inwardness|kernel|mall|marrow|meat|middle|midpoint|nerve center|nerve centre|nitty-gritty|nub|pith|plaza|shopping center|shopping centre|shopping mall|snapper|substance|sum,area|country|tract|piece of land|piece of ground|parcel of land|parcel|building|edifice|point|content|cognitive content|mental object|object|neural structure|formation|basketball player|basketeer|cager|lineman|place|property|class|stratum|social class|socio-economic class|hockey player|ice-hockey player|sweet|confection|mercantile establishment|retail store|sales outlet|outlet|position
hot,hot,ADJ,10,hot,blistering|hot|live|raging|red-hot|spicy,
micro,micro,NOUN,10,micro,,NA
blog,blog,NOUN,10,blog,blog|web log,diary|journal
text,text,NOUN,10,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
use,use,VERB,10,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
specific,specific,ADJ,10,specif,specific,
rules,rule,NOUN,10,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod
connect,connect,NOUN,10,connect,,NA
so,so,ADV,10,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
complex,complex,NOUN,10,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
graph,graph,NOUN,10,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol
preliminarily,preliminarily,ADV,10,preliminarili,,NA
constructed,construct,VERB,10,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose
according,accord,VERB,10,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
relationship,relationship,NOUN,10,relationship,family relationship|human relationship|kinship|relationship,relation|state
as,as,ADV,11,a,as|equally|every bit,
latter,latter,ADJ,11,latter,latter(a),
complex,complex,NOUN,11,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
network,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
divided,divide,VERB,11,divid,carve up|dissever|disunite|divide|fraction|part|separate|split|split up,change integrity|calculate|cipher|cypher|compute|work out|reckon|figure|change|move|displace
different,different,ADJ,11,differ,different,
semantic,semantic,ADJ,11,semant,semantic,
communities,communities,NOUN,11,commun,,NA
according,accord,VERB,11,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
core,core,NOUN,11,core,burden|center|centre|Congress of Racial Equality|core|CORE|core group|effect|essence|gist|heart|heart and soul|inwardness|kernel|magnetic core|marrow|meat|nitty-gritty|nub|nucleus|pith|substance|sum,set|center|centre|midpoint|content|cognitive content|mental object|sample|nongovernmental organization|NGO|meaning|significance|signification|import|torus|toroid|chamber|bar
semantics,semantic,NOUN,11,semant,,NA
hot,hot,ADJ,11,hot,blistering|hot|live|raging|red-hot|spicy,
topics,topic,NOUN,11,topic,issue|matter|subject|theme|topic,message|content|subject matter|substance|cognitive content|mental object
represents,represent,VERB,11,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
subtopic,subtopic,ADJ,11,subtop,,NA
meanwhile,meanwhile,ADV,12,meanwhil,in the meantime|meantime|meanwhile,NA
construction,construction,NOUN,12,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
level,level,NOUN,12,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
network,network,NOUN,12,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
has,have,VERB,12,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
basic,basic,ADJ,12,basic,basic|canonic|canonical|introductory,
requirements,requirement,NOUN,12,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
first,first,ADV,13,first,first|first of all|first off|firstly|foremost,NA
central,central,ADJ,13,central,cardinal|central|fundamental|key|primal,
content,content,NOUN,13,content,capacity|cognitive content|content|contentedness|contents|depicted object|mental object|message|subject|subject matter|substance,collection|aggregation|accumulation|assemblage|communication|proportion|volume|cognition|knowledge|noesis|acceptance|thing
current,current,ADJ,13,current,current,
expressed,express,VERB,13,express,carry|convey|evince|express|extract|give tongue to|press out|show|state|utter|verbalise|verbalize,convey|communicate|intercommunicate|denote|refer|realize|realise|actualize|actualise|substantiate|get|acquire|mail|post|send
as,as,ADV,13,a,as|equally|every bit,
wholly,wholly,ADV,13,wholli,all|altogether|completely|entirely|right|totally|whole|wholly,
possible,possible,ADJ,13,possibl,possible|potential,
using,use,VERB,13,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
feature,feature,NOUN,13,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
