token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
responsible,responsible,ADJ,24,respons,creditworthy|responsible|responsible for(p),NA,S0020025514004137,S0020025514004137_24
operations,operation,NOUN,24,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing,S0020025514004137,S0020025514004137_24
processes,processis,NOUN,24,processi,NA,NA,S0020025514004137,S0020025514004137_24
given,give,VERB,58,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025514004137,S0020025514004137_58
level,level,NOUN,58,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514004137,S0020025514004137_58
d,would,PROPN,58,would,NA,NA,S0020025514004137,S0020025514004137_58
required,require,VERB,58,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be,S0020025514004137,S0020025514004137_58
document,document,NOUN,58,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file,S0020025514004137,S0020025514004137_58
flow,flow,VERB,58,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage,S0020025514004137,S0020025514004137_58
system,system,NOUN,58,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_58
performance,performance,NOUN,58,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_58
rd,rd,NOUN,58,rd,NA,NA,S0020025514004137,S0020025514004137_58
xone,xone,NOUN,117,xone,NA,NA,S0020025514004137,S0020025514004137_117
false,false,ADJ,117,fals,assumed|delusive|fake|false|faux|fictitious|fictive|imitation|mistaken|off-key|pretended|put on|sham|simulated|sour|untrue,NA,S0020025514004137,S0020025514004137_117
worth,worth,ADJ,26,worth,deserving|worth(p),NA,S0020025514009608,S0020025514009608_26
observing,obserive,VERB,26,obser,NA,NA,S0020025514009608,S0020025514009608_26
application,application,NOUN,26,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action,S0020025514009608,S0020025514009608_26
tourist,tourist,NOUN,26,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_26
walks,walk,VERB,26,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_26
graph,graph,NOUN,26,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol,S0020025514009608,S0020025514009608_26
based,base,VERB,26,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025514009608,S0020025514009608_26
environments,environment,NOUN,26,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region,S0020025514009608,S0020025514009608_26
new,new,ADJ,26,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,S0020025514009608,S0020025514009608_26
approach,approach,NOUN,26,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514009608,S0020025514009608_26
taken,take,VERB,26,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025514009608,S0020025514009608_26
here,here,ADV,26,here,here|hither,NA,S0020025514009608,S0020025514009608_26
figure,figure,VERB,81,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025514009608,S0020025514009608_81
eight,eight,NOUN,81,eight,8|Ashcan School|eight|Eight|eight-spot|eighter|eighter from Decatur|octad|octet|octonary|ogdoad|VIII,digit|figure|school|artistic movement|art movement|spot,S0020025514009608,S0020025514009608_81
illustrate,illustrate,ADJ,81,illustr,NA,NA,S0020025514009608,S0020025514009608_81
point,point,NOUN,81,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025514009608,S0020025514009608_81
inter,inter,NOUN,155,inter,NA,NA,S0020025514009608,S0020025514009608_155
intra,intra,NOUN,155,intra,NA,NA,S0020025514009608,S0020025514009608_155
weights,weight,NOUN,155,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025514009608,S0020025514009608_155
learned,learn,VERB,155,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_155
hypothesis,hypothesis,NOUN,155,hypothesi,conjecture|guess|hypothesis|possibility|speculation|supposition|surmisal|surmise|theory,proposal|concept|conception|construct|opinion|view,S0020025514009608,S0020025514009608_155
agreement,agreement,NOUN,155,agreement,accord|agreement|arrangement|concord|correspondence|understanding,statement|compatibility|harmony|concord|concordance|planning|preparation|provision|grammatical relation|speech act,S0020025514009608,S0020025514009608_155
analysis,analysis,NOUN,236,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S0020025514009608,S0020025514009608_236
suggests,suggest,VERB,236,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince,S0020025514009608,S0020025514009608_236
accuracy,accuracy,NOUN,236,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_236
level,level,NOUN,236,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_236
classifier,classifier,NOUN,236,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_236
change,change,NOUN,236,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference,S0020025514009608,S0020025514009608_236
given,give,VERB,236,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025514009608,S0020025514009608_236
choose,choose,NOUN,236,choos,NA,NA,S0020025514009608,S0020025514009608_236
suitable,suitable,ADJ,236,suitabl,desirable|suitable|suited|worthy,NA,S0020025514009608,S0020025514009608_236
j,j,PROPN,236,j,NA,NA,S0020025514009608,S0020025514009608_236
do,do,VERB,236,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA,S0020025514009608,S0020025514009608_236
model,model,NOUN,236,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_236
figure,figure,VERB,330,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025514009608,S0020025514009608_330
ninea,ninea,NOUN,330,ninea,NA,NA,S0020025514009608,S0020025514009608_330
exhibit,exhibit,NOUN,330,exhibit,display|exhibit|showing,evidence|show,S0020025514009608,S0020025514009608_330
transient,transient,NOUN,330,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_330
cycle,cycle,NOUN,330,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_330
lengths,length,NOUN,330,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_330
as,as,ADV,330,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_330
corresponding,correspond,NOUN,330,correspond,NA,NA,S0020025514009608,S0020025514009608_330
variations,variation,NOUN,330,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation,S0020025514009608,S0020025514009608_330
function,function,NOUN,330,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package,S0020025514009608,S0020025514009608_330
μ,μ,NOUN,330,μ,NA,NA,S0020025514009608,S0020025514009608_330
when,when,ADV,330,when,NA,NA,S0020025514009608,S0020025514009608_330
test,test,NOUN,330,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_330
instance,instance,NOUN,330,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_330
inserted,insert,VERB,330,insert,enclose|enter|inclose|infix|insert|introduce|put in|slip in|sneak in|stick in|tuck,attach|put|set|place|pose|position|lay|enclose|close in|inclose|shut in|add|append|supply,S0020025514009608,S0020025514009608_330
component,component,ADJ,330,compon,NA,NA,S0020025514009608,S0020025514009608_330
digit,digit,NOUN,330,digit,dactyl|digit|figure|finger|finger's breadth|fingerbreadth,integer|whole number|linear unit|linear measure|extremity|appendage|member,S0020025514009608,S0020025514009608_330
functional,functional,ADJ,107,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),NA,S0020025516310283,S0020025516310283_107
dependence,dependence,NOUN,107,depend,addiction|dependance|dependence|dependency|habituation,state|physical condition|physiological state|physiological condition,S0020025516310283,S0020025516310283_107
individual,individual,ADJ,107,individu,case-by-case|individual|individual(a)|item-by-item|private|single|single(a),NA,S0020025516310283,S0020025516310283_107
sample,sample,NOUN,107,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object,S0020025516310283,S0020025516310283_107
networks,network,NOUN,107,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025516310283,S0020025516310283_107
fact,fact,NOUN,12,fact,fact,information|info|reality|realness|realism|concept|conception|construct,S0020025518301300,S0020025518301300_12
most,most,ADJ,12,most,most(a),NA,S0020025518301300,S0020025518301300_12
current,current,ADJ,12,current,current,NA,S0020025518301300,S0020025518301300_12
network,network,NOUN,12,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025518301300,S0020025518301300_12
models,models,NOUN,12,model,NA,NA,S0020025518301300,S0020025518301300_12
emphasize,emphasize,NOUN,12,emphas,NA,NA,S0020025518301300,S0020025518301300_12
relationship,relationship,NOUN,12,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025518301300,S0020025518301300_12
words,word,NOUN,12,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_12
document,document,NOUN,12,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file,S0020025518301300,S0020025518301300_12
results,result,NOUN,168,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025518301300,S0020025518301300_168
suggest,suggest,VERB,168,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince,S0020025518301300,S0020025518301300_168
system,system,NOUN,168,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025518301300,S0020025518301300_168
performs,perform,NOUN,168,perform,NA,NA,S0020025518301300,S0020025518301300_168
consider,consider,VERB,168,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025518301300,S0020025518301300_168
linguistic,linguistic,ADJ,168,linguist,lingual|linguistic,NA,S0020025518301300,S0020025518301300_168
deeper,deeper,ADJ,168,deeper,NA,NA,S0020025518301300,S0020025518301300_168
information,information,NOUN,168,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025518301300,S0020025518301300_168
regarding,regard,VERB,168,regard,affect|consider|involve|reckon|regard|see|view,think|believe|consider|conceive|look|refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with,S0020025518301300,S0020025518301300_168
senses,sensis,NOUN,168,sensi,NA,NA,S0020025518301300,S0020025518301300_168
used,use,VERB,168,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_168
create,create,VERB,168,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025518301300,S0020025518301300_168
classifier,classifier,NOUN,168,classifi,classifier,thinker|word|morpheme,S0020025518301300,S0020025518301300_168
many,many,ADJ,8,mani,many,NA,S002002551930043X,S002002551930043X_8
complex,complex,NOUN,8,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S002002551930043X,S002002551930043X_8
systems,systems,NOUN,8,system,NA,NA,S002002551930043X,S002002551930043X_8
exhibit,exhibit,NOUN,8,exhibit,display|exhibit|showing,evidence|show,S002002551930043X,S002002551930043X_8
emergent,emergent,NOUN,8,emerg,NA,NA,S002002551930043X,S002002551930043X_8
properties,property,NOUN,8,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S002002551930043X,S002002551930043X_8
characteristic,characteristic,ADJ,8,characterist,characteristic,NA,S002002551930043X,S002002551930043X_8
system,system,NOUN,8,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S002002551930043X,S002002551930043X_8
as,as,ADV,8,a,as|equally|every bit,NA,S002002551930043X,S002002551930043X_8
whole,whole,ADJ,8,whole,hale|solid|unanimous|unharmed|unhurt|unscathed|whole,NA,S002002551930043X,S002002551930043X_8
simply,simply,ADV,8,simpli,but|just|merely|only|plainly|simply,NA,S002002551930043X,S002002551930043X_8
derived,derive,VERB,8,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create,S002002551930043X,S002002551930043X_8
predicted,predict,VERB,8,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal,S002002551930043X,S002002551930043X_8
solely,solely,ADV,8,sole,alone|entirely|exclusively|only|solely,NA,S002002551930043X,S002002551930043X_8
individual,individual,ADJ,8,individu,case-by-case|individual|individual(a)|item-by-item|private|single|single(a),NA,S002002551930043X,S002002551930043X_8
elements,element,NOUN,8,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line,S002002551930043X,S002002551930043X_8
reflects,reflect,VERB,121,reflect,chew over|contemplate|excogitate|meditate|mull|mull over|muse|ponder|reflect|reverberate|ruminate|shine|speculate|think over,indicate|point|designate|show|think|cogitate|cerebrate|emit|give out|give off|attest|certify|manifest|demonstrate|evidence,S002002551930043X,S002002551930043X_121
how,how,ADV,121,how,NA,NA,S002002551930043X,S002002551930043X_121
parameter,parameter,NOUN,121,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S002002551930043X,S002002551930043X_121
related,relate,ADJ,121,relat,NA,NA,S002002551930043X,S002002551930043X_121
original,original,ADJ,121,origin,original,NA,S002002551930043X,S002002551930043X_121
text,text,NOUN,121,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S002002551930043X,S002002551930043X_121
different,different,ADJ,121,differ,different,NA,S002002551930043X,S002002551930043X_121
obtained,obtain,VERB,121,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be,S002002551930043X,S002002551930043X_121
same,same,ADJ,121,same,like|same|same(p),NA,S002002551930043X,S002002551930043X_121
word,word,NOUN,121,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S002002551930043X,S002002551930043X_121
distribution,distribution,NOUN,121,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism,S002002551930043X,S002002551930043X_121
order,order,NOUN,121,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,S002002551930043X,S002002551930043X_121
analysis,analysis,NOUN,219,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S002002551930043X,S002002551930043X_219
local,local,ADJ,219,local,local,NA,S002002551930043X,S002002551930043X_219
parameters,parameter,NOUN,219,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S002002551930043X,S002002551930043X_219
networks,network,NOUN,219,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S002002551930043X,S002002551930043X_219
approach,approach,NOUN,219,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S002002551930043X,S002002551930043X_219
different,different,ADJ,219,differ,different,NA,S002002551930043X,S002002551930043X_219
has,have,VERB,219,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S002002551930043X,S002002551930043X_219
done,done,VERB,219,done,NA,NA,S002002551930043X,S002002551930043X_219
previous,previous,ADJ,219,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),NA,S002002551930043X,S002002551930043X_219
steps,step,NOUN,219,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S002002551930043X,S002002551930043X_219
such,such,ADJ,272,such,such(a),NA,S002002551930043X,S002002551930043X_272
cultural,cultural,ADJ,272,cultur,cultural|ethnic|ethnical,NA,S002002551930043X,S002002551930043X_272
linguistic,linguistic,ADJ,272,linguist,lingual|linguistic,NA,S002002551930043X,S002002551930043X_272
changes,change,NOUN,272,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference,S002002551930043X,S002002551930043X_272
