token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
strategies,strategy,NOUN,277,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_277
firstly,firstly,ADV,66,firstli,first|first of all|first off|firstly|foremost,NA,S0020025514004137,S0020025514004137_66
suppose,suppose,VERB,66,suppos,conjecture|guess|hypothecate|hypothesise|hypothesize|imagine|opine|presuppose|reckon|say|speculate|suppose|theorise|theorize|think,speculate|expect|anticipate|assume|presume|take for granted|imply,S0020025514004137,S0020025514004137_66
xωmin,xωmin,NOUN,66,xωmin,NA,NA,S0020025514004137,S0020025514004137_66
find,find,VERB,76,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow,S0020025514004137,S0020025514004137_76
lower,lower,ADJ,76,lower,NA,NA,S0020025514004137,S0020025514004137_76
points,point,NOUN,76,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025514004137,S0020025514004137_76
done,done,VERB,76,done,NA,NA,S0020025514004137,S0020025514004137_76
endfor,endfor,NOUN,81,endfor,NA,NA,S0020025514004137,S0020025514004137_81
other,other,ADJ,8,other,early(a)|former(a)|other|other(a),NA,S0020025514009608,S0020025514009608_8
hand,hand,NOUN,8,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help,S0020025514009608,S0020025514009608_8
take,take,VERB,8,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025514009608,S0020025514009608_8
account,account,NOUN,8,account,account|account statement|accounting|bill|business relationship|chronicle|explanation|history|invoice|news report|report|score|story|write up,record|news|relationship|statement|reason|ground|importance|financial statement|informing|making known|profit|gain,S0020025514009608,S0020025514009608_8
relationships,relationship,NOUN,8,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025514009608,S0020025514009608_8
data,data,NOUN,8,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_8
intuitively,intuitively,ADV,8,intuit,intuitively,NA,S0020025514009608,S0020025514009608_8
classify,classify,NOUN,8,classifi,NA,NA,S0020025514009608,S0020025514009608_8
triangle,triangle,NOUN,8,triangl,triangle|Triangle|Triangulum|trigon|trilateral,polygon|polygonal shape|shape|form|drafting instrument|percussion instrument|percussive instrument,S0020025514009608,S0020025514009608_8
shaped,shap,VERB,8,shap,NA,NA,S0020025514009608,S0020025514009608_8
items,item,NOUN,8,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol,S0020025514009608,S0020025514009608_8
as,as,ADV,8,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_8
members,members,NOUN,8,member,NA,NA,S0020025514009608,S0020025514009608_8
circular,circular,ADJ,8,circular,circular|orbitual|rotary|round,NA,S0020025514009608,S0020025514009608_8
class,class,NOUN,8,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_8
since,since,ADV,8,sinc,NA,NA,S0020025514009608,S0020025514009608_8
clear,clear,ADJ,8,clear,absolved|clean|clean-cut|clear|clear-cut|clear(p)|cleared|decipherable|exculpated|exonerated|light|open|percipient|readable|unclouded|unmortgaged|vindicated|well-defined,NA,S0020025514009608,S0020025514009608_8
pattern,pattern,NOUN,8,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_8
lozenge,lozenge,NOUN,8,lozeng,lozenge|pill|tab|tablet,candy|confect|dose|dosage,S0020025514009608,S0020025514009608_8
formed,form,VERB,8,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work,S0020025514009608,S0020025514009608_8
known,know,VERB,17,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think,S0020025514009608,S0020025514009608_17
network,network,NOUN,17,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_17
representation,representation,NOUN,17,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity,S0020025514009608,S0020025514009608_17
capture,capture,VERB,17,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire,S0020025514009608,S0020025514009608_17
levels,levels,NOUN,17,level,NA,NA,S0020025514009608,S0020025514009608_17
relationships,relationship,NOUN,17,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025514009608,S0020025514009608_17
interactions,interaction,NOUN,17,interact,fundamental interaction|interaction,action|physical phenomenon,S0020025514009608,S0020025514009608_17
input,input,NOUN,17,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element,S0020025514009608,S0020025514009608_17
data,data,NOUN,17,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_17
example,example,NOUN,46,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514009608,S0020025514009608_46
when,when,ADV,46,when,NA,NA,S0020025514009608,S0020025514009608_46
memory,memory,NOUN,46,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_46
window,window,NOUN,46,window,window|windowpane,framework|frame|opening|panel|gap|time period|period of time|period|pane|pane of glass|window glass|display|video display,S0020025514009608,S0020025514009608_46
tourist,tourist,NOUN,46,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_46
low,low,ADJ,46,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_46
local,local,ADJ,46,local,local,NA,S0020025514009608,S0020025514009608_46
structural,structural,ADJ,46,structur,geomorphologic|geomorphological|morphologic|morphological|structural,NA,S0020025514009608,S0020025514009608_46
features,feature,NOUN,46,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_46
network,network,NOUN,46,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_46
extracted,extract,VERB,46,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure,S0020025514009608,S0020025514009608_46
natural,natural,ADJ,118,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),NA,S0020025514009608,S0020025514009608_118
question,question,NOUN,118,question,doubt|doubtfulness|dubiousness|enquiry|head|inquiry|interrogation|interrogative|interrogative sentence|motion|query|question,questioning|inquiring|subject|topic|theme|sentence|uncertainty|uncertainness|precariousness|proposal|marriage proposal|proposal of marriage|marriage offer,S0020025514009608,S0020025514009608_118
arises,arise,NOUN,118,aris,NA,NA,S0020025514009608,S0020025514009608_118
how,how,ADV,118,how,NA,NA,S0020025514009608,S0020025514009608_118
more,more,ADJ,118,more,more than|more(a),NA,S0020025514009608,S0020025514009608_118
relevant,relevant,ADJ,118,relev,relevant,NA,S0020025514009608,S0020025514009608_118
cycle,cycle,NOUN,118,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_118
length,length,NOUN,118,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_118
over,over,ADV,118,over,all over|o'er|over,NA,S0020025514009608,S0020025514009608_118
transient,transient,NOUN,118,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_118
vice,vice,NOUN,118,vice,frailty|vice,evil|evilness|transgression|evildoing,S0020025514009608,S0020025514009608_118
versa,versa,ADV,118,versa,NA,NA,S0020025514009608,S0020025514009608_118
situations,situation,NOUN,118,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line,S0020025514009608,S0020025514009608_118
true,true,ADJ,118,true,dead on target|dependable|genuine|honest|lawful|on-key|reliable|rightful(a)|straight|true|true(a)|true(p)|truthful|unfeigned,NA,S0020025514009608,S0020025514009608_118
model,model,NOUN,118,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_118
according,accord,VERB,118,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give,S0020025514009608,S0020025514009608_118
calibration,calibration,NOUN,118,calibr,calibration|standardisation|standardization,activity,S0020025514009608,S0020025514009608_118
performed,perform,VERB,118,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S0020025514009608,S0020025514009608_118
j,j,PROPN,118,j,NA,NA,S0020025514009608,S0020025514009608_118
μ,μ,NOUN,118,μ,NA,NA,S0020025514009608,S0020025514009608_118
oneconstruct,oneconstruct,ADJ,152,oneconstruct,NA,NA,S0020025514009608,S0020025514009608_152
set,set,VERB,152,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_152
network,network,NOUN,152,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_152
components,component,NOUN,152,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514009608,S0020025514009608_152
indeed,indeed,ADV,2,inde,indeed|so,NA,S0020025516310283,S0020025516310283_2
relatively,relatively,ADV,2,rel,comparatively|relatively,NA,S0020025516310283,S0020025516310283_2
small,small,ADJ,2,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025516310283,S0020025516310283_2
number,number,NOUN,2,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0020025516310283,S0020025516310283_2
elementary,elementary,ADJ,2,elementari,basal|elemental|elementary|primary|simple|uncomplicated|unproblematic,NA,S0020025516310283,S0020025516310283_2
items,item,NOUN,2,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol,S0020025516310283,S0020025516310283_2
phonemes,phoneme,NOUN,2,phonem,phoneme,phone|speech sound|sound,S0020025516310283,S0020025516310283_2
letters,letter,NOUN,2,letter,alphabetic character|letter|letter of the alphabet|missive|varsity letter,text|textual matter|document|character|graph|grapheme|graphic symbol|owner|proprietor|literal interpretation|award|accolade|honor|honour|laurels,S0020025516310283,S0020025516310283_2
allow,allow,VERB,2,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA,S0020025516310283,S0020025516310283_2
create,create,VERB,2,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025516310283,S0020025516310283_2
more,more,ADJ,2,more,more than|more(a),NA,S0020025516310283,S0020025516310283_2
complex,complex,NOUN,2,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025516310283,S0020025516310283_2
elements,element,NOUN,2,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line,S0020025516310283,S0020025516310283_2
words,word,NOUN,2,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_2
recent,recent,ADJ,15,recent,late(a)|recent,NA,S0020025516310283,S0020025516310283_15
study,study,NOUN,15,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music,S0020025516310283,S0020025516310283_15
shows,show,NOUN,15,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning,S0020025516310283,S0020025516310283_15
additionally,additionally,ADV,15,addition,additionally|to boot,NA,S0020025516310283,S0020025516310283_15
punctuation,punctuation,NOUN,15,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_15
carries,carry,NOUN,15,carri,carry,transportation|transport|transfer|transferral|conveyance,S0020025516310283,S0020025516310283_15
long,long,ADV,15,long,long,NA,S0020025516310283,S0020025516310283_15
range,range,NOUN,15,rang,ambit|chain|chain of mountains|compass|cooking stove|grasp|image|kitchen range|kitchen stove|mountain chain|mountain range|orbit|range|range of a function|range of mountains|reach|scope|stove,extent|limit|tract|piece of land|piece of ground|parcel of land|parcel|geological formation|formation|facility|installation|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|set|capability|capableness|potentiality|kitchen appliance,S0020025516310283,S0020025516310283_15
correlations,correlation,NOUN,15,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics,S0020025516310283,S0020025516310283_15
narrative,narrative,ADJ,15,narr,narrative,NA,S0020025516310283,S0020025516310283_15
texts,texts,NOUN,15,text,NA,NA,S0020025516310283,S0020025516310283_15
sometimes,sometimes,ADV,18,sometim,sometimes,NA,S0020025516310283,S0020025516310283_18
done,done,VERB,18,done,NA,NA,S0020025516310283,S0020025516310283_18
so,so,ADV,18,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025516310283,S0020025516310283_18
engineering,engineer,NOUN,18,engin,applied scientist|engine driver|engineer|locomotive engineer|railroad engineer|technologist,person|individual|someone|somebody|mortal|soul|operator|manipulator,S0020025516310283,S0020025516310283_18
sciences,science,NOUN,18,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power,S0020025516310283,S0020025516310283_18
natural,natural,ADJ,18,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),NA,S0020025516310283,S0020025516310283_18
language,language,NOUN,18,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025516310283,S0020025516310283_18
processing,processe,NOUN,18,process,NA,NA,S0020025516310283,S0020025516310283_18
practical,practical,ADJ,18,practic,hard-nosed|hardheaded|practical|practical(a)|pragmatic|virtual(a),NA,S0020025516310283,S0020025516310283_18
reasons,reason,NOUN,18,reason,cause|ground|grounds|intellect|rationality|reason|reasonableness|understanding,rational motive|explanation|account|faculty|mental faculty|module|sanity|saneness|justification|fact,S0020025516310283,S0020025516310283_18
deeper,deeper,ADJ,18,deeper,NA,NA,S0020025516310283,S0020025516310283_18
linguistic,linguistic,ADJ,18,linguist,lingual|linguistic,NA,S0020025516310283,S0020025516310283_18
justification,justification,NOUN,18,justif,justification,circumstance|condition|consideration|explanation|account|vindication|exoneration,S0020025516310283,S0020025516310283_18
figure,figure,VERB,114,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025516310283,S0020025516310283_114
eight,eight,NOUN,114,eight,8|Ashcan School|eight|Eight|eight-spot|eighter|eighter from Decatur|octad|octet|octonary|ogdoad|VIII,digit|figure|school|artistic movement|art movement|spot,S0020025516310283,S0020025516310283_114
sample,sample,NOUN,114,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object,S0020025516310283,S0020025516310283_114
lexical,lexical,ADJ,114,lexic,lexical,NA,S0020025516310283,S0020025516310283_114
words,word,NOUN,114,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_114
located,locate,VERB,114,locat,locate|place|settle|site|situate|turn up,find|regain|determine|find out|ascertain|station|post|send|place,S0020025516310283,S0020025516310283_114
different,different,ADJ,114,differ,different,NA,S0020025516310283,S0020025516310283_114
places,place,NOUN,114,place,berth|billet|blank space|home|lieu|office|piazza|place|plaza|position|post|property|seat|shoes|situation|space|spot|station|stead|topographic point,point|geographical area|geographic area|geographical region|geographic region|cognition|knowledge|noesis|vicinity|locality|neighborhood|neighbourhood|neck of the woods|function|office|part|role|situation|position|residence|abode|occupation|business|job|line of work|line|social station|social status|social rank|rank|space|passage|condition|status|public square|square|item|area|expanse|surface area,S0020025516310283,S0020025516310283_114
languages,language,NOUN,114,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025516310283,S0020025516310283_114
typically,typically,ADV,114,typic,typically,NA,S0020025516310283,S0020025516310283_114
average,average,NOUN,114,averag,average|norm,statistic|ratio|scale value,S0020025516310283,S0020025516310283_114
position,position,NOUN,114,posit,attitude|berth|billet|emplacement|lieu|locating|location|military position|office|perspective|place|placement|position|positioning|post|posture|side|situation|spatial relation|spot|stance|status|stead|view,point|orientation|bodily property|state|occupation|business|job|line of work|line|relation|role|activity|condition|status|attitude|mental attitude|opinion|view|item|function|office|part|assumption,S0020025516310283,S0020025516310283_114
more,more,ADJ,114,more,more than|more(a),NA,S0020025516310283,S0020025516310283_114
less,less,ADJ,114,less,less|less(a),NA,S0020025516310283,S0020025516310283_114
shifted,shifte,VERB,114,shift,NA,NA,S0020025516310283,S0020025516310283_114
upper,upper,ADJ,114,upper,upper,NA,S0020025516310283,S0020025516310283_114
left,leave,VERB,114,leav,allow|allow for|bequeath|depart|entrust|exit|forget|get out|give|go away|go forth|go out|impart|lead|leave|leave alone|leave behind|let alone|pass on|provide|pull up stakes|result|will,make|get|refrain|forbear|move|yield|give|afford|produce|bring about|give rise|change|pass|hand|reach|pass on|turn over|gift|present|have|tell|lose,S0020025516310283,S0020025516310283_114
corner,corner,NOUN,114,corner,box|corner|niche|nook|quoin|recess|recession|street corner|turning point,area|country|point|intersection|crossroad|crossway|crossing|carrefour|concave shape|concavity|incurvation|incurvature|monopoly|predicament|quandary|plight|part|piece|structure|construction,S0020025516310283,S0020025516310283_114
plots,plot,NOUN,114,plot,game|patch|plot|plot of ground|plot of land|secret plan,scheme|strategy|tract|piece of land|piece of ground|parcel of land|parcel|story|chart|graph,S0020025516310283,S0020025516310283_114
quantitatively,quantitatively,ADV,148,quantit,quantitatively,NA,S0020025516310283,S0020025516310283_148
expressed,express,VERB,148,express,carry|convey|evince|express|extract|give tongue to|press out|show|state|utter|verbalise|verbalize,convey|communicate|intercommunicate|denote|refer|realize|realise|actualize|actualise|substantiate|get|acquire|mail|post|send,S0020025516310283,S0020025516310283_148
node,node,NOUN,148,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025516310283,S0020025516310283_148
specific,specific,ADJ,148,specif,specific,NA,S0020025516310283,S0020025516310283_148
average,average,NOUN,148,averag,average|norm,statistic|ratio|scale value,S0020025516310283,S0020025516310283_148
shortest,shortest,ADJ,148,shortest,NA,NA,S0020025516310283,S0020025516310283_148
path,path,NOUN,148,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line,S0020025516310283,S0020025516310283_148
