token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
paper,paper,NOUN,251,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025508004520,S0020025508004520_251
address,address,NOUN,31,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness,S0020025514004137,S0020025514004137_31
capacity,capacity,NOUN,31,capac,capability|capacitance|capacity|content|electrical capacity|mental ability,capability|capableness|susceptibility|susceptibleness|volume|production|function|office|part|role|indefinite quantity|electrical phenomenon|ability|power|tolerance,S0020025514004137,S0020025514004137_31
node,node,NOUN,31,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025514004137,S0020025514004137_31
said,say,VERB,31,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record,S0020025514004137,S0020025514004137_31
low,low,ADJ,31,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514004137,S0020025514004137_31
typically,typically,ADV,31,typic,typically,NA,S0020025514004137,S0020025514004137_31
assessed,assess,VERB,31,assess,appraise|assess|evaluate|measure|tax|valuate|value,evaluate|pass judgment|judge|charge|bill|determine|set|estimate|gauge|approximate|guess,S0020025514004137,S0020025514004137_31
lack,lack,NOUN,31,lack,deficiency|lack|want,need|demand,S0020025514004137,S0020025514004137_31
knowledge,knowledge,NOUN,31,knowledg,cognition|knowledge|noesis,psychological feature,S0020025514004137,S0020025514004137_31
about,about,ADV,31,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA,S0020025514004137,S0020025514004137_31
operations,operation,NOUN,31,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing,S0020025514004137,S0020025514004137_31
underlined,underlin,ADJ,31,underlin,NA,NA,S0020025514004137,S0020025514004137_31
system,system,NOUN,31,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_31
mp,mp,NOUN,42,mp,military police|military policeman|MP,lawman|law officer|peace officer|force|personnel,S0020025514004137,S0020025514004137_42
sequence,sequence,NOUN,42,sequenc,chronological sequence|chronological succession|episode|sequence|succession|successiveness,series|temporal arrangement|temporal order|film|photographic film|order|ordering|repeat|repetition,S0020025514004137,S0020025514004137_42
nodes,node,NOUN,42,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025514004137,S0020025514004137_42
links,link,NOUN,42,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025514004137,S0020025514004137_42
source,source,NOUN,42,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,S0020025514004137,S0020025514004137_42
node,node,NOUN,42,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025514004137,S0020025514004137_42
sink,sink,NOUN,42,sink,cesspit|cesspool|sink|sinkhole|sump|swallow hole,plumbing fixture|natural process|natural action|action|activity|natural depression|depression|cistern,S0020025514004137,S0020025514004137_42
cycles,cycle,NOUN,42,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514004137,S0020025514004137_42
remainder,remainder,NOUN,43,remaind,balance|difference|end|oddment|remainder|remnant|residual|residue|residuum|rest,part|portion|component part|component|constituent|number|piece of cloth|piece of material,S0020025514004137,S0020025514004137_43
work,work,NOUN,43,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025514004137,S0020025514004137_43
described,describe,VERB,43,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark,S0020025514004137,S0020025514004137_43
as,as,ADV,43,a,as|equally|every bit,NA,S0020025514004137,S0020025514004137_43
follows,follow,VERB,43,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514004137,S0020025514004137_43
assumption,assumption,NOUN,43,assumpt,assumption|Assumption|Assumption of Mary|August 15|effrontery|laying claim|premise|premiss|presumption|presumptuousness|supposal|supposition,postulate|posit|hypothesis|possibility|theory|acquisition|holy day of obligation|miracle|audacity|audaciousness|act|deed|human action|human activity,S0020025514004137,S0020025514004137_43
systems,systems,NOUN,43,system,NA,NA,S0020025514004137,S0020025514004137_43
discussed,discuss,VERB,43,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about,S0020025514004137,S0020025514004137_43
here,here,ADV,43,here,here|hither,NA,S0020025514004137,S0020025514004137_43
presented,present,VERB,43,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise,S0020025514004137,S0020025514004137_43
section,section,NOUN,43,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514004137,S0020025514004137_43
has,have,VERB,22,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_22
shown,show,VERB,22,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_22
tourist,tourist,NOUN,22,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_22
walk,walk,VERB,22,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_22
useful,useful,ADJ,22,us,useful|utile|utilitarian,NA,S0020025514009608,S0020025514009608_22
data,data,NOUN,22,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_22
clustering,cluster,NOUN,22,cluster,bunch|clump|cluster|clustering,agglomeration,S0020025514009608,S0020025514009608_22
image,image,NOUN,22,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect,S0020025514009608,S0020025514009608_22
processing,processe,NOUN,22,process,NA,NA,S0020025514009608,S0020025514009608_22
however,however,ADV,35,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,S0020025514009608,S0020025514009608_35
graph,graph,NOUN,35,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol,S0020025514009608,S0020025514009608_35
matching,match,VERB,35,match,agree|check|correspond|couple|equal|equalise|equalize|equate|fit|gibe|jibe|match|mate|oppose|pair|pit|play off|rival|tally|touch|twin,equal|be|supply|provide|render|furnish|join|compete|vie|contend|adjust|set|correct|confront|face|conform|adapt|change|alter|modify,S0020025514009608,S0020025514009608_35
pairs,pair,NOUN,35,pair,brace|couple|couplet|distich|duad|duet|duo|dyad|pair|span|twain|twosome|yoke,set|two|2|II|deuce|gathering|assemblage|poker hand,S0020025514009608,S0020025514009608_35
patterns,pattern,NOUN,35,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_35
compared,compare,VERB,35,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025514009608,S0020025514009608_35
finally,finally,ADV,64,final,at last|at long last|eventually|finally|in conclusion|in the end|last|lastly|ultimately,NA,S0020025514009608,S0020025514009608_64
section,section,NOUN,64,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514009608,S0020025514009608_64
concludes,conclude,NOUN,64,conclud,NA,NA,S0020025514009608,S0020025514009608_64
paper,paper,NOUN,64,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025514009608,S0020025514009608_64
low,low,ADJ,87,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_87
level,level,NOUN,87,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_87
classifier,classifier,NOUN,87,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_87
instance,instance,NOUN,87,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_87
decision,decision,NOUN,87,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution,S0020025514009608,S0020025514009608_87
tree,tree,NOUN,87,tree,Sir Herbert Beerbohm Tree|tree|Tree|tree diagram,woody plant|ligneous plant|plane figure|two-dimensional figure,S0020025514009608,S0020025514009608_87
svm,svm,NOUN,87,svm,NA,NA,S0020025514009608,S0020025514009608_87
k,k,PROPN,87,k,NA,NA,S0020025514009608,S0020025514009608_87
nn,nn,ADV,87,nn,NA,NA,S0020025514009608,S0020025514009608_87
information,information,NOUN,106,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025514009608,S0020025514009608_106
hand,hand,NOUN,106,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help,S0020025514009608,S0020025514009608_106
able,able,ADJ,106,abl,able|able-bodied|capable,NA,S0020025514009608,S0020025514009608_106
calculate,calculate,VERB,106,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0020025514009608,S0020025514009608_106
j,j,PROPN,106,j,NA,NA,S0020025514009608,S0020025514009608_106
μ,μ,NOUN,106,μ,NA,NA,S0020025514009608,S0020025514009608_106
as,as,ADV,106,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_106
exposes,expose,NOUN,106,expos,expose|unmasking,exposure,S0020025514009608,S0020025514009608_106
section,section,NOUN,184,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514009608,S0020025514009608_184
several,several,ADJ,184,sever,respective(a)|several(a)|several(p)|various(a),NA,S0020025514009608,S0020025514009608_184
simulations,simulations,NOUN,184,simul,NA,NA,S0020025514009608,S0020025514009608_184
performed,perform,VERB,184,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S0020025514009608,S0020025514009608_184
so,so,ADV,184,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025514009608,S0020025514009608_184
influences,influence,NOUN,184,influenc,influence,power|powerfulness|causing|causation|determinant|determiner|determinative|determining factor|causal factor|consequence|effect|outcome|result|event|issue|upshot|force,S0020025514009608,S0020025514009608_184
model,model,NOUN,184,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_184
parameters,parameter,NOUN,184,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S0020025514009608,S0020025514009608_184
better,better,ADJ,184,better,best(p)|better|better(p),NA,S0020025514009608,S0020025514009608_184
estimated,estimate,VERB,258,estim,approximate|calculate|count on|estimate|figure|forecast|gauge|guess|judge|reckon,calculate|cipher|cypher|compute|work out|reckon|figure|evaluate|pass judgment|judge,S0020025514009608,S0020025514009608_258
accuracy,accuracy,NOUN,258,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_258
model,model,NOUN,258,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_258
given,give,VERB,258,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025514009608,S0020025514009608_258
mean,mean,VERB,258,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025514009608,S0020025514009608_258
value,value,NOUN,258,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_258
rounds,round,NOUN,258,round,beat|bout|circle|cycle|daily round|one shot|rhythm|round|round of drinks|round of golf|rung|stave|troll|turn|unit of ammunition,ammunition|ammo|time interval|interval|path|route|itinerary|call|golf|golf game|habitude|part|section|division|track|course|helping|portion|serving|cut of beef|partsong|applause|hand clapping|clapping|crosspiece|rotating mechanism,S0020025514009608,S0020025514009608_258
concerns,concerns,NOUN,298,concern,NA,NA,S0020025514009608,S0020025514009608_298
proposed,propose,VERB,298,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514009608,S0020025514009608_298
technique,technique,NOUN,298,techniqu,proficiency|technique,method|skillfulness,S0020025514009608,S0020025514009608_298
model,model,NOUN,298,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_298
selection,selection,NOUN,298,select,choice|excerpt|excerption|extract|natural selection|option|pick|selection|survival|survival of the fittest,action|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|decision making|deciding|natural process|natural action|activity|passage,S0020025514009608,S0020025514009608_298
phase,phase,NOUN,298,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect,S0020025514009608,S0020025514009608_298
here,here,ADV,298,here,here|hither,NA,S0020025514009608,S0020025514009608_298
identical,identical,ADJ,298,ident,identical|indistinguishable|monovular|selfsame(a)|superposable|very(a),NA,S0020025514009608,S0020025514009608_298
explained,explain,VERB,298,explain,excuse|explain|explicate,inform|state|say|tell|justify|vindicate,S0020025514009608,S0020025514009608_298
previous,previous,ADJ,298,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),NA,S0020025514009608,S0020025514009608_298
section,section,NOUN,298,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514009608,S0020025514009608_298
example,example,NOUN,308,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514009608,S0020025514009608_308
perceptron,perceptron,NOUN,308,perceptron,NA,NA,S0020025514009608,S0020025514009608_308
alone,alone,ADV,308,alon,alone|entirely|exclusively|only|solely|solo|unaccompanied,NA,S0020025514009608,S0020025514009608_308
reached,reach,VERB,308,reach,accomplish|achieve|arrive at|attain|contact|extend to|gain|get hold of|get through|get to|give|hand|hit|make|pass|pass on|progress to|reach|reach out|strain|strive|touch|turn over,arrive|get|come|move|communicate|intercommunicate|succeed|win|come through|bring home the bacon|deliver the goods|be|achieve|accomplish|attain|reach|transfer|tug|labor|labour|push|drive,S0020025514009608,S0020025514009608_308
eighteight,eighteight,NOUN,308,eighteight,NA,NA,S0020025514009608,S0020025514009608_308
accuracy,accuracy,NOUN,308,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_308
rate,rate,NOUN,308,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025514009608,S0020025514009608_308
small,small,ADJ,308,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025514009608,S0020025514009608_308
increase,increase,NOUN,308,increas,addition|gain|growth|increase|increment|step-up,indefinite quantity|change|alteration|modification|process|physical process|amount|change of magnitude,S0020025514009608,S0020025514009608_308
compliance,compliance,NOUN,308,complianc,abidance|complaisance|compliance|compliancy|conformation|conformity|deference|obligingness|submission,cooperation|agreeableness|agreeability|group action,S0020025514009608,S0020025514009608_308
term,term,NOUN,308,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S0020025514009608,S0020025514009608_308
responsible,responsible,ADJ,308,respons,creditworthy|responsible|responsible for(p),NA,S0020025514009608,S0020025514009608_308
increasing,increase,VERB,308,increas,increase,change magnitude|change|alter|modify,S0020025514009608,S0020025514009608_308
overall,overall,ADV,308,overal,NA,NA,S0020025514009608,S0020025514009608_308
model,model,NOUN,308,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_308
λ,λ,NOUN,308,λ,NA,NA,S0020025514009608,S0020025514009608_308
many,many,ADJ,6,mani,many,NA,S0020025518301300,S0020025518301300_6
approaches,approach,VERB,6,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to,S0020025518301300,S0020025518301300_6
devised,devise,VERB,6,devis,contrive|devise|excogitate|forge|formulate|get up|invent|machinate|organise|organize|prepare,create by mental act|create mentally|initiate|pioneer|bequeath|will|leave,S0020025518301300,S0020025518301300_6
solve,solve,NOUN,6,solv,NA,NA,S0020025518301300,S0020025518301300_6
ambiguities,ambiguity,NOUN,6,ambigu,ambiguity|equivocalness,saying|expression|locution|unclearness,S0020025518301300,S0020025518301300_6
texts,texts,NOUN,6,text,NA,NA,S0020025518301300,S0020025518301300_6
employ,employ,NOUN,6,emploi,employ|employment,state,S0020025518301300,S0020025518301300_6
machine,machine,NOUN,6,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle,S0020025518301300,S0020025518301300_6
learning,learn,VERB,6,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025518301300,S0020025518301300_6
methods,method,NOUN,6,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025518301300,S0020025518301300_6
systems,systems,NOUN,6,system,NA,NA,S0020025518301300,S0020025518301300_6
using,use,VERB,6,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_6
supervised,supervise,VERB,6,supervis,manage|monitor|oversee|superintend|supervise,administer|administrate|observe,S0020025518301300,S0020025518301300_6
represent,represent,VERB,6,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025518301300,S0020025518301300_6
state,state,NOUN,6,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department,S0020025518301300,S0020025518301300_6
art,art,NOUN,6,art,art|artistic creation|artistic production|artistry|artwork|fine art|graphics|nontextual matter|prowess,creation|creative activity|superior skill|visual communication,S0020025518301300,S0020025518301300_6
