token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
proposed,propose,VERB,40,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025508004520,S0020025508004520_40
systems,systems,NOUN,40,system,NA,NA,S0020025508004520,S0020025508004520_40
selecting,select,VERB,49,select,choose|pick out|select|take,decide|make up one's mind|determine,S0020025508004520,S0020025508004520_49
nodes,node,NOUN,49,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_49
corresponding,correspond,NOUN,49,correspond,NA,NA,S0020025508004520,S0020025508004520_49
terms,term,NOUN,49,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S0020025508004520,S0020025508004520_49
spreading,spreade,NOUN,49,spread,NA,NA,S0020025508004520,S0020025508004520_49
activation,activation,NOUN,49,activ,activating|activation|energizing,stimulation|activity|beginning|start|commencement,S0020025508004520,S0020025508004520_49
gives,give,VERB,49,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025508004520,S0020025508004520_49
weight,weight,NOUN,49,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025508004520,S0020025508004520_49
node,node,NOUN,49,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_49
topmost,topmost,ADJ,49,topmost,topmost|upmost|uppermost,NA,S0020025508004520,S0020025508004520_49
indicate,indicate,VERB,49,indic,argue|bespeak|betoken|designate|indicate|point|show|signal,tell|inform|present|represent|lay out,S0020025508004520,S0020025508004520_49
text,text,NOUN,49,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025508004520,S0020025508004520_49
sentences,sentences,NOUN,49,sentenc,NA,NA,S0020025508004520,S0020025508004520_49
selected,select,VERB,49,select,choose|pick out|select|take,decide|make up one's mind|determine,S0020025508004520,S0020025508004520_49
compose,compose,VERB,49,compos,compile|compose|draw up|frame|indite|pen|write,constitute|represent|make up|comprise|be|make|create|create verbally|calm|calm down|quiet|tranquilize|tranquillize|tranquillise|quieten|lull|still|plan,S0020025508004520,S0020025508004520_49
extract,extract,NOUN,49,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_49
rate,rate,NOUN,197,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_197
ensures,ensure,NOUN,197,ensur,NA,NA,S0020025508004520,S0020025508004520_197
automatic,automatic,ADJ,197,automat,automatic|automatonlike|machinelike|reflex(a)|reflexive|robotic|robotlike,NA,S0020025508004520,S0020025508004520_197
extract,extract,NOUN,197,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_197
has,have,VERB,197,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_197
approximately,approximately,ADV,197,approxim,about|approximately|around|close to|just about|more or less|or so|roughly|some,NA,S0020025508004520,S0020025508004520_197
same,same,ADJ,197,same,like|same|same(p),NA,S0020025508004520,S0020025508004520_197
number,number,NOUN,197,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0020025508004520,S0020025508004520_197
words,word,NOUN,197,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025508004520,S0020025508004520_197
reference,reference,NOUN,197,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code,S0020025508004520,S0020025508004520_197
abstract,abstract,NOUN,197,abstract,abstract|abstraction|outline|precis|synopsis,concept|conception|construct|summary|sum-up,S0020025508004520,S0020025508004520_197
changes,change,NOUN,215,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference,S0020025508004520,S0020025508004520_215
compression,compression,NOUN,215,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_215
rate,rate,NOUN,215,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_215
evaluation,evaluation,NOUN,215,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal,S0020025508004520,S0020025508004520_215
put,put,VERB,215,put,arrange|assign|cast|commit|couch|frame|invest|lay|order|place|pose|position|put|redact|set|set up,move|displace|change|alter|modify|give voice|formulate|word|phrase|articulate|use|utilize|utilise|apply|employ|spend|expend|drop|estimate|gauge|approximate|guess|judge|subject|arrange|set|organize|organise,S0020025508004520,S0020025508004520_215
many,many,ADJ,215,mani,many,NA,S0020025508004520,S0020025508004520_215
systems,systems,NOUN,215,system,NA,NA,S0020025508004520,S0020025508004520_215
below,below,ADV,215,below,at a lower place|below|beneath|down the stairs|downstairs|infra|on a lower floor|to a lower place|under,NA,S0020025508004520,S0020025508004520_215
baseline,baseline,NOUN,215,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_215
furthermore,furthermore,ADV,234,furthermor,furthermore|moreover|what is more,NA,S0020025508004520,S0020025508004520_234
selection,selection,NOUN,234,select,choice|excerpt|excerption|extract|natural selection|option|pick|selection|survival|survival of the fittest,action|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|decision making|deciding|natural process|natural action|activity|passage,S0020025508004520,S0020025508004520_234
scores,score,NOUN,234,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_234
precision,precision,NOUN,234,precis,preciseness|precision,exactness|exactitude,S0020025508004520,S0020025508004520_234
recall,recall,VERB,234,recal,call back|call in|call up|come back|echo|hark back|recall|recollect|remember|retrieve|return|think|withdraw,denote|refer|resemble|call|send for|concentrate|focus|center|centre|pore|rivet|cancel|strike down|take,S0020025508004520,S0020025508004520_234
f,f,NOUN,234,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_234
measure,measure,NOUN,234,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025508004520,S0020025508004520_234
applied,apply,VERB,234,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025508004520,S0020025508004520_234
assess,assess,NOUN,234,assess,NA,NA,S0020025508004520,S0020025508004520_234
informativeness,informativeness,NOUN,234,inform,NA,NA,S0020025508004520,S0020025508004520_234
extracts,extract,NOUN,234,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_234
part,part,NOUN,8,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item,S0020025514004137,S0020025514004137_8
investigate,investigate,VERB,8,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe,S0020025514004137,S0020025514004137_8
financial,financial,ADJ,8,financi,financial|fiscal,NA,S0020025514004137,S0020025514004137_8
performance,performance,NOUN,8,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_8
when,when,ADV,8,when,NA,NA,S0020025514004137,S0020025514004137_8
corporation,corporation,NOUN,8,corpor,bay window|corp|corporation|pot|potbelly|tummy,firm|house|business firm|belly|paunch,S0020025514004137,S0020025514004137_8
invested,invest,VERB,8,invest,adorn|clothe|commit|empower|endow|endue|enthrone|gift|induct|indue|invest|place|put|seat|vest,spend|expend|drop|enable|equip|fit|fit out|outfit|install|instal,S0020025514004137,S0020025514004137_8
system,system,NOUN,8,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_8
called,call,VERB,23,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse,S0020025514004137,S0020025514004137_23
net,net,NOUN,23,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile,S0020025514004137,S0020025514004137_23
link,link,NOUN,37,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025514004137,S0020025514004137_37
failure,failure,NOUN,37,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset,S0020025514004137,S0020025514004137_37
net,net,NOUN,37,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile,S0020025514004137,S0020025514004137_37
means,mean,VERB,37,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025514004137,S0020025514004137_37
software,software,NOUN,37,softwar,computer software|package|software|software package|software program|software system,code|computer code,S0020025514004137,S0020025514004137_37
hardware,hardware,NOUN,37,hardwar,computer hardware|hardware|ironware,weaponry|arms|implements of war|weapons system|munition|instrumentality|instrumentation|component|constituent|element,S0020025514004137,S0020025514004137_37
processes,processis,NOUN,37,processi,NA,NA,S0020025514004137,S0020025514004137_37
malfunction,malfunction,NOUN,37,malfunct,malfunction,failure,S0020025514004137,S0020025514004137_37
suppose,suppose,VERB,57,suppos,conjecture|guess|hypothecate|hypothesise|hypothesize|imagine|opine|presuppose|reckon|say|speculate|suppose|theorise|theorize|think,speculate|expect|anticipate|assume|presume|take for granted|imply,S0020025514004137,S0020025514004137_57
equation,equation,NOUN,57,equat,equality|equating|equation|equivalence|par,mathematical statement|status|position|equalization|equalisation|leveling,S0020025514004137,S0020025514004137_57
describes,describe,NOUN,57,describ,NA,NA,S0020025514004137,S0020025514004137_57
total,total,ADJ,57,total,entire|full|total,NA,S0020025514004137,S0020025514004137_57
flow,flow,VERB,57,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage,S0020025514004137,S0020025514004137_57
clarity,clarity,NOUN,57,clariti,clarity|clearness|limpidity|lucidity|lucidness|pellucidity|uncloudedness,comprehensibility|understandability|quality,S0020025514004137,S0020025514004137_57
let,let,VERB,57,let,allow|countenance|get|have|lease|let|permit|rent,induce|stimulate|cause|have|get|make|accept|consent|go for|leave|leave alone|leave behind|let alone|give,S0020025514004137,S0020025514004137_57
uxff,uxff,NOUN,57,uxff,NA,NA,S0020025514004137,S0020025514004137_57
many,many,ADJ,3,mani,many,NA,S0020025514009608,S0020025514009608_3
supervised,supervise,VERB,3,supervis,manage|monitor|oversee|superintend|supervise,administer|administrate|observe,S0020025514009608,S0020025514009608_3
data,data,NOUN,3,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_3
classification,classification,NOUN,3,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_3
techniques,techniques,NOUN,3,techniqu,NA,NA,S0020025514009608,S0020025514009608_3
have,have,VERB,3,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_3
developed,develop,VERB,3,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand,S0020025514009608,S0020025514009608_3
such,such,ADJ,3,such,such(a),NA,S0020025514009608,S0020025514009608_3
as,as,ADV,3,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_3
k,k,PROPN,3,k,NA,NA,S0020025514009608,S0020025514009608_3
nearest,nearest,ADJ,3,nearest,NA,NA,S0020025514009608,S0020025514009608_3
neighbors,neighbor,NOUN,3,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object,S0020025514009608,S0020025514009608_3
bayesian,bayesian,ADJ,3,bayesian,Bayesian,NA,S0020025514009608,S0020025514009608_3
classifiers,classifier,NOUN,3,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_3
neural,neural,ADJ,3,neural,nervous|neural|neuronal|neuronic,NA,S0020025514009608,S0020025514009608_3
networks,network,NOUN,3,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_3
decision,decision,NOUN,3,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution,S0020025514009608,S0020025514009608_3
trees,tree,NOUN,3,tree,Sir Herbert Beerbohm Tree|tree|Tree|tree diagram,woody plant|ligneous plant|plane figure|two-dimensional figure,S0020025514009608,S0020025514009608_3
committee,committee,NOUN,3,committe,citizens committee|commission|committee,administrative unit|administrative body|nongovernmental organization|NGO,S0020025514009608,S0020025514009608_3
machines,machine,NOUN,3,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle,S0020025514009608,S0020025514009608_3
spectral,spectral,ADJ,3,spectral,apparitional|ghostlike|ghostly|phantasmal|spectral|spiritual,NA,S0020025514009608,S0020025514009608_3
biclustering,bicluster,VERB,3,biclust,NA,NA,S0020025514009608,S0020025514009608_3
genetic,genetic,ADJ,3,genet,familial|genetic|genetical|genic|hereditary|inherited|transmissible|transmitted,NA,S0020025514009608,S0020025514009608_3
algorithms,algorithm,NOUN,3,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula,S0020025514009608,S0020025514009608_3
gravitational,gravitational,ADJ,3,gravit,gravitational|gravitative,NA,S0020025514009608,S0020025514009608_3
based,base,VERB,3,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025514009608,S0020025514009608_3
methods,method,NOUN,3,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025514009608,S0020025514009608_3
so,so,ADV,3,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025514009608,S0020025514009608_3
supervised,supervise,VERB,11,supervis,manage|monitor|oversee|superintend|supervise,administer|administrate|observe,S0020025514009608,S0020025514009608_11
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_11
classification,classification,NOUN,11,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_11
considering,consider,VERB,11,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025514009608,S0020025514009608_11
only,only,ADV,11,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025514009608,S0020025514009608_11
physical,physical,ADJ,11,physic,forcible|physical|strong-arm,NA,S0020025514009608,S0020025514009608_11
attributes,attributes,NOUN,11,attribut,NA,NA,S0020025514009608,S0020025514009608_11
also,also,ADV,11,also,also|as well|besides|likewise|too,NA,S0020025514009608,S0020025514009608_11
pattern,pattern,NOUN,11,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_11
formation,formation,NOUN,11,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_11
referred,refer,VERB,11,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as,S0020025514009608,S0020025514009608_11
as,as,ADV,11,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_11
level,level,NOUN,11,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_11
hybrid,hybrid,NOUN,86,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being,S0020025514009608,S0020025514009608_86
classification,classification,NOUN,86,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_86
framework,framework,NOUN,86,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure,S0020025514009608,S0020025514009608_86
f,f,NOUN,86,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025514009608,S0020025514009608_86
consists,consist,VERB,86,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree,S0020025514009608,S0020025514009608_86
combination,combination,NOUN,86,combin,combination|combining|compounding,collection|aggregation|accumulation|assemblage|sequence|unit|social unit|alliance|coalition|alignment|alinement|mathematical process|mathematical operation|operation|change of integrity,S0020025514009608,S0020025514009608_86
orthogonal,orthogonal,ADJ,86,orthogon,extraneous|immaterial|impertinent|orthogonal|rectangular,NA,S0020025514009608,S0020025514009608_86
visions,vision,NOUN,86,vision,imagination|imaginativeness|sight|vision|visual modality|visual sensation|visual sense,imagination|imaging|imagery|mental imagery|modality|sense modality|sensory system|exteroception|sensation|esthesis|aesthesis|sense experience|sense impression|sense datum|creativity|creativeness|creative thinking|experience,S0020025514009608,S0020025514009608_86
as,as,ADV,86,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_86
follows,follow,VERB,86,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514009608,S0020025514009608_86
construct,construct,NOUN,156,construct,concept|conception|construct,idea|thought,S0020025514009608,S0020025514009608_156
set,set,VERB,156,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_156
