token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
punctuation,punctuation,NOUN,49,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_49
marks,marnks,NOUN,49,marnk,NA,NA,S0020025516310283,S0020025516310283_49
as,as,ADV,49,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_49
words,word,NOUN,49,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_49
thus,thus,ADV,49,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025516310283,S0020025516310283_49
allowed,allow,VERB,49,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA,S0020025516310283,S0020025516310283_49
difficulty,difficulty,NOUN,49,difficulti,difficultness|difficulty|trouble,effort|elbow grease|exertion|travail|sweat|cognitive factor|condition|status|quality,S0020025516310283,S0020025516310283_49
apply,apply,VERB,49,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025516310283,S0020025516310283_49
standard,standard,ADJ,49,standard,received|standard|stock,NA,S0020025516310283,S0020025516310283_49
network,network,NOUN,49,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025516310283,S0020025516310283_49
measures,measure,NOUN,49,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025516310283,S0020025516310283_49
effectively,effectively,ADV,49,effect,effectively|efficaciously|in effect,NA,S0020025516310283,S0020025516310283_49
behaviour,behaviour,NOUN,133,behaviour,behavior|behaviour|conduct|demeanor|demeanour|deportment|doings,action|activity|activeness|trait,S0020025516310283,S0020025516310283_133
obviously,obviously,ADV,133,obvious,apparently|evidently|manifestly|obviously|patently|plain|plainly,NA,S0020025516310283,S0020025516310283_133
depends,depend,VERB,133,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust,S0020025516310283,S0020025516310283_133
contribution,contribution,NOUN,133,contribut,contribution|donation|part|share,attempt|effort|endeavor|endeavour|try|gift|giving|sum|sum of money|amount|amount of money|publication|publishing,S0020025516310283,S0020025516310283_133
particular,particular,ADJ,133,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),NA,S0020025516310283,S0020025516310283_133
node,node,NOUN,133,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025516310283,S0020025516310283_133
c,class,NOUN,133,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025516310283,S0020025516310283_133
r,r,NOUN,133,r,gas constant|r|R|radius|roentgen|universal gas constant,radioactivity unit|constant|letter|letter of the alphabet|alphabetic character|length,S0020025516310283,S0020025516310283_133
rzero,rzero,NOUN,133,rzero,NA,NA,S0020025516310283,S0020025516310283_133
values,value,NOUN,133,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025516310283,S0020025516310283_133
related,relate,ADJ,133,relat,NA,NA,S0020025516310283,S0020025516310283_133
model,model,NOUN,133,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025516310283,S0020025516310283_133
observed,observ,ADJ,143,observ,NA,NA,S0020025516310283,S0020025516310283_143
punctuation,punctuation,NOUN,143,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_143
marks,marnks,NOUN,143,marnk,NA,NA,S0020025516310283,S0020025516310283_143
locate,locate,NOUN,143,locat,NA,NA,S0020025516310283,S0020025516310283_143
exactly,exactly,ADV,143,exactli,exactly|incisively|just|on the button|on the dot|on the nose|precisely|properly,NA,S0020025516310283,S0020025516310283_143
close,close,ADJ,143,close,airless|cheeseparing|close|close-fitting|closelipped|closemouthed|confining|faithful|near|nigh|penny-pinching|secretive|skinny|snug|stuffy|tight|tightlipped|unaired,NA,S0020025516310283,S0020025516310283_143
vicinity,vicinity,NOUN,143,vicin,locality|neck of the woods|neighborhood|neighbourhood|vicinity,section,S0020025516310283,S0020025516310283_143
power,power,NOUN,143,power,ability|baron|big businessman|business leader|electrical energy|electricity|exponent|force|great power|index|king|magnate|major power|might|mightiness|mogul|office|power|powerfulness|superpower|top executive|tycoon|world power,quality|physical phenomenon|cognition|knowledge|noesis|state|causal agent|cause|causal agency|mathematical notation|strength|nation|country|land|commonwealth|res publica|body politic|energy|free energy|businessman|man of affairs,S0020025516310283,S0020025516310283_143
law,law,NOUN,143,law,constabulary|jurisprudence|law|law of nature|legal philosophy|natural law|police|police force|practice of law,collection|aggregation|accumulation|assemblage|legal document|legal instrument|official document|instrument|concept|conception|construct|philosophy|learned profession|force|personnel|law enforcement agency,S0020025516310283,S0020025516310283_143
zipfian,zipfian,ADJ,143,zipfian,NA,NA,S0020025516310283,S0020025516310283_143
regime,regime,NOUN,143,regim,authorities|government|regime|regimen,polity|plan|program|programme,S0020025516310283,S0020025516310283_143
as,as,ADV,143,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_143
ordinary,ordinary,ADJ,143,ordinari,average|ordinary,NA,S0020025516310283,S0020025516310283_143
words,word,NOUN,143,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_143
task,task,NOUN,2,task,chore|job|labor|project|task|undertaking,work|duty,S0020025518301300,S0020025518301300_2
defined,define,VERB,2,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0020025518301300,S0020025518301300_2
as,as,ADV,2,a,as|equally|every bit,NA,S0020025518301300,S0020025518301300_2
ability,ability,NOUN,2,abil,ability|power,quality|cognition|knowledge|noesis,S0020025518301300,S0020025518301300_2
computationally,computationally,ADV,2,computation,computationally,NA,S0020025518301300,S0020025518301300_2
detect,detect,NOUN,2,detect,NA,NA,S0020025518301300,S0020025518301300_2
sense,sense,NOUN,2,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold,S0020025518301300,S0020025518301300_2
conveyed,convey,VERB,2,convei,bring|carry|channel|communicate|conduct|convey|express|fetch|get|impart|take|transmit,impart|leave|give|pass on|communicate|intercommunicate|transfer|bring|convey|take|transport|carry|transmit|channel|channelize|channelise,S0020025518301300,S0020025518301300_2
particular,particular,ADJ,2,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),NA,S0020025518301300,S0020025518301300_2
context,context,NOUN,2,context,circumstance|context|context of use|linguistic context|setting,discourse|environment,S0020025518301300,S0020025518301300_2
proposed,propose,VERB,64,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025518301300,S0020025518301300_64
strategy,strategy,NOUN,64,strategi,scheme|strategy,plan of action|military science,S0020025518301300,S0020025518301300_64
based,base,VERB,64,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025518301300,S0020025518301300_64
topical,topical,ADJ,64,topic,topical,NA,S0020025518301300,S0020025518301300_64
features,feature,NOUN,64,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_64
create,create,VERB,64,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025518301300,S0020025518301300_64
set,set,VERB,64,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025518301300,S0020025518301300_64
t,t,NOUN,64,t,deoxythymidine monophosphate|liothyronine|metric ton|MT|t|T|tetraiodothyronine|thymine|thyroxin|thyroxine|tonne|triiodothyronine,pyrimidine|nucleotide|base|metric weight unit|weight unit|letter|letter of the alphabet|alphabetic character|thyroid hormone,S0020025518301300,S0020025518301300_64
network,network,NOUN,64,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025518301300,S0020025518301300_64
created,create,VERB,64,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025518301300,S0020025518301300_64
establishing,establish,VERB,64,establish,base|build|constitute|demonstrate|establish|found|give|ground|instal|install|institute|launch|lay down|make|plant|prove|set up|shew|show,open|open up|initiate|pioneer|confirm|corroborate|sustain|substantiate|support|affirm|make|create,S0020025518301300,S0020025518301300_64
link,link,NOUN,64,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025518301300,S0020025518301300_64
target,target,NOUN,64,target,aim|butt|fair game|mark|object|objective|prey|quarry|target|target area,reference point|point of reference|reference|victim|topographic point|place|spot|sports equipment|goal|end,S0020025518301300,S0020025518301300_64
words,word,NOUN,64,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_64
whenever,whenever,ADV,64,whenev,NA,NA,S0020025518301300,S0020025518301300_64
occur,occur,NOUN,64,occur,NA,NA,S0020025518301300,S0020025518301300_64
same,same,ADJ,64,same,like|same|same(p),NA,S0020025518301300,S0020025518301300_64
document,document,NOUN,64,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file,S0020025518301300,S0020025518301300_64
higher,higher,ADJ,11,higher,higher(a),NA,S002002551930043X,S002002551930043X_11
levels,levels,NOUN,11,level,NA,NA,S002002551930043X,S002002551930043X_11
structure,structure,NOUN,11,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S002002551930043X,S002002551930043X_11
usually,usually,ADV,11,usual,commonly|normally|ordinarily|unremarkably|usually,NA,S002002551930043X,S002002551930043X_11
simply,simply,ADV,11,simpli,but|just|merely|only|plainly|simply,NA,S002002551930043X,S002002551930043X_11
reduced,reduce,VERB,11,reduc,abbreviate|abridge|boil down|bring down|come down|concentrate|contract|cut|cut back|cut down|decoct|deoxidise|deoxidize|dilute|foreshorten|keep down|melt off|quash|reduce|repress|scale down|shorten|shrink|slenderize|slim|slim down|subdue|subjugate|thin|thin out|tighten|trim|trim back|trim down,decrease|lessen|minify|simplify|demote|bump|relegate|break|kick downstairs|substitute|replace|interchange|exchange|take down|degrade|disgrace|demean|put down|become|turn|impoverish|shrink|reduce|change|restrict|trammel|limit|bound|confine|throttle|oppress|suppress|crush|separate|divide|part|reposition|de-emphasize|de-emphasise|destress|diminish|fall|weaken|change state,S002002551930043X,S002002551930043X_11
sum,sum,NOUN,11,sum,aggregate|amount|amount of money|center|centre|core|essence|gist|heart|heart and soul|inwardness|join|kernel|marrow|meat|nitty-gritty|nub|pith|substance|sum|sum of money|sum total|summation|total|totality|union,assets|quantity|collection|aggregation|accumulation|assemblage|content|cognitive content|mental object|whole|unit|set,S002002551930043X,S002002551930043X_11
elements,element,NOUN,11,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line,S002002551930043X,S002002551930043X_11
involved,involve,ADJ,11,involv,NA,NA,S002002551930043X,S002002551930043X_11
characteristics,characteristic,NOUN,59,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number,S002002551930043X,S002002551930043X_59
studied,study,VERB,59,studi,analyse|analyze|canvass|consider|contemplate|examine|hit the books|learn|meditate|read|study|take,chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|learn|larn|acquire|think|cogitate|cerebrate,S002002551930043X,S002002551930043X_59
paper,paper,NOUN,59,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S002002551930043X,S002002551930043X_59
degree,degree,NOUN,59,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude,S002002551930043X,S002002551930043X_59
average,average,NOUN,59,averag,average|norm,statistic|ratio|scale value,S002002551930043X,S002002551930043X_59
shortest,shortest,ADJ,59,shortest,NA,NA,S002002551930043X,S002002551930043X_59
path,path,NOUN,59,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line,S002002551930043X,S002002551930043X_59
length,length,NOUN,59,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S002002551930043X,S002002551930043X_59
clustering,cluster,NOUN,59,cluster,bunch|clump|cluster|clustering,agglomeration,S002002551930043X,S002002551930043X_59
coefficient,coefficient,ADJ,59,coeffici,NA,NA,S002002551930043X,S002002551930043X_59
assortativity,assortativity,NOUN,59,assort,NA,NA,S002002551930043X,S002002551930043X_59
modularity,modularity,NOUN,59,modular,NA,NA,S002002551930043X,S002002551930043X_59
dimensional,dimensional,ADJ,140,dimension,dimensional,NA,S002002551930043X,S002002551930043X_140
split,split,VERB,140,split,break|break open|break up|burst|carve up|cleave|dissever|divide|part|rive|separate|split|split up,change integrity|tear|move|break|separate|split up|fall apart|come apart,S002002551930043X,S002002551930043X_140
related,relate,ADJ,140,relat,NA,NA,S002002551930043X,S002002551930043X_140
choice,choice,NOUN,140,choic,alternative|choice|option|pick|selection,decision making|deciding|action,S002002551930043X,S002002551930043X_140
constant,constant,ADJ,140,constant,ceaseless|changeless|constant|incessant|invariant|never-ending|perpetual|unceasing|unremitting|unvarying,NA,S002002551930043X,S002002551930043X_140
number,number,NOUN,140,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S002002551930043X,S002002551930043X_140
grouping,group,NOUN,140,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set,S002002551930043X,S002002551930043X_140
observations,observation,NOUN,140,observ,notice|observance|observation|reflection|reflexion|watching,measurement|measuring|measure|mensuration|look|looking|looking at|remark|comment|input|fact|attention|attending,S002002551930043X,S002002551930043X_140
according,accord,VERB,140,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give,S002002551930043X,S002002551930043X_140
coordinate,coordinate,VERB,140,coordin,align|coordinate|ordinate|organise|organize,arrange|set up|manage|deal|care|handle|harmonize|harmonise|consort|accord|concord|fit in|agree|adjust|set|correct,S002002551930043X,S002002551930043X_140
smaller,smaller,ADJ,140,smaller,littler|smaller,NA,S002002551930043X,S002002551930043X_140
greater,greater,ADJ,140,greater,greater,NA,S002002551930043X,S002002551930043X_140
considering,consider,VERB,168,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S002002551930043X,S002002551930043X_168
characteristics,characteristic,NOUN,168,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number,S002002551930043X,S002002551930043X_168
normalization,normalization,NOUN,168,normal,normalisation|normalization|standardisation|standardization,social control,S002002551930043X,S002002551930043X_168
requires,require,NOUN,168,requir,NA,NA,S002002551930043X,S002002551930043X_168
repeating,repeat,VERB,168,repeat,double|duplicate|echo|ingeminate|iterate|recapitulate|recur|reduplicate|reiterate|repeat|replicate|reprise|reprize|restate|retell|take over,tell|reproduce|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|utter|emit|let out|let loose|act|move|play|spiel,S002002551930043X,S002002551930043X_168
computations,computation,NOUN,168,comput,calculation|computation|computing|figuring|reckoning,procedure|process|problem solving,S002002551930043X,S002002551930043X_168
number,number,NOUN,168,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S002002551930043X,S002002551930043X_168
randomized,randomize,VERB,168,random,randomise|randomize,disarrange,S002002551930043X,S002002551930043X_168
networks,network,NOUN,168,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S002002551930043X,S002002551930043X_168
makes,make,VERB,168,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S002002551930043X,S002002551930043X_168
analysing,analysing,NOUN,168,analys,NA,NA,S002002551930043X,S002002551930043X_168
global,global,ADJ,168,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S002002551930043X,S002002551930043X_168
shortest,shortest,ADJ,168,shortest,NA,NA,S002002551930043X,S002002551930043X_168
path,path,NOUN,168,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line,S002002551930043X,S002002551930043X_168
related,relate,ADJ,168,relat,NA,NA,S002002551930043X,S002002551930043X_168
properties,property,NOUN,168,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S002002551930043X,S002002551930043X_168
rather,rather,ADV,168,rather,instead|kind of|kinda|preferably|quite|rather|sooner|sort of,NA,S002002551930043X,S002002551930043X_168
impractical,impractical,ADJ,168,impract,airy|impractical|Laputan|visionary|windy,NA,S002002551930043X,S002002551930043X_168
network,network,NOUN,88,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025520312263,S0020025520312263_88
dynamics,dynamics,NOUN,88,dynam,dynamics|kinetics,mechanics,S0020025520312263,S0020025520312263_88
different,different,ADJ,88,differ,different,NA,S0020025520312263,S0020025520312263_88
ways,way,NOUN,88,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage,S0020025520312263,S0020025520312263_88
walk,walk,VERB,88,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025520312263,S0020025520312263_88
over,over,ADV,88,over,all over|o'er|over,NA,S0020025520312263,S0020025520312263_88
networks,network,NOUN,88,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025520312263,S0020025520312263_88
considered,consider,VERB,88,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025520312263,S0020025520312263_88
including,include,VERB,88,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025520312263,S0020025520312263_88
based,base,VERB,88,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025520312263,S0020025520312263_88
traditional,traditional,ADJ,88,tradit,traditional,NA,S0020025520312263,S0020025520312263_88
walks,walk,VERB,88,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025520312263,S0020025520312263_88
biased,biase,ADJ,88,bias,NA,NA,S0020025520312263,S0020025520312263_88
particular,particular,ADJ,88,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),NA,S0020025520312263,S0020025520312263_88
neighbor,neighbor,NOUN,88,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object,S0020025520312263,S0020025520312263_88
properties,property,NOUN,88,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S0020025520312263,S0020025520312263_88
fashion,fashion,NOUN,99,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods,S0020025520312263,S0020025520312263_99
nodes,node,NOUN,99,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025520312263,S0020025520312263_99
have,have,VERB,99,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025520312263,S0020025520312263_99
