token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
feature,feature,NOUN,269,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025508004520,S0020025508004520_269
generating,generate,NOUN,269,gener,NA,NA,S0020025508004520,S0020025508004520_269
good,good,ADJ,269,good,adept|beneficial|dear|dependable|effective|estimable|expert|full|good|honest|honorable|in effect(p)|in force(p)|just|near|practiced|proficient|respectable|right|ripe|safe|salutary|secure|serious|skilful|skillful|sound|unspoiled|unspoilt|upright|well(p),NA,S0020025508004520,S0020025508004520_269
extracts,extract,NOUN,269,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_269
source,source,NOUN,269,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,S0020025508004520,S0020025508004520_269
texts,texts,NOUN,269,text,NA,NA,S0020025508004520,S0020025508004520_269
here,here,ADV,25,here,here|hither,NA,S0020025514009608,S0020025514009608_25
study,study,NOUN,25,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music,S0020025514009608,S0020025514009608_25
tourist,tourist,NOUN,25,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_25
walks,walk,VERB,25,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_25
networks,network,NOUN,25,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_25
show,show,VERB,25,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_25
has,have,VERB,25,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_25
ability,ability,NOUN,25,abil,ability|power,quality|cognition|knowledge|noesis,S0020025514009608,S0020025514009608_25
capturing,capture,VERB,25,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire,S0020025514009608,S0020025514009608_25
topological,topological,ADJ,25,topolog,topologic|topological,NA,S0020025514009608,S0020025514009608_25
properties,property,NOUN,25,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S0020025514009608,S0020025514009608_25
underlying,underly,ADJ,25,underli,NA,NA,S0020025514009608,S0020025514009608_25
network,network,NOUN,25,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_25
local,local,ADJ,25,local,local,NA,S0020025514009608,S0020025514009608_25
global,global,ADJ,25,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_25
fashion,fashion,NOUN,25,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods,S0020025514009608,S0020025514009608_25
observe,observe,ADJ,102,observ,NA,NA,S0020025514009608,S0020025514009608_102
have,have,VERB,102,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_102
used,use,VERB,102,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_102
subscript,subscript,VERB,102,subscript,NA,NA,S0020025514009608,S0020025514009608_102
inter,inter,NOUN,102,inter,NA,NA,S0020025514009608,S0020025514009608_102
make,make,VERB,102,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S0020025514009608,S0020025514009608_102
clear,clear,ADJ,102,clear,absolved|clean|clean-cut|clear|clear-cut|clear(p)|cleared|decipherable|exculpated|exonerated|light|open|percipient|readable|unclouded|unmortgaged|vindicated|well-defined,NA,S0020025514009608,S0020025514009608_102
coefficient,coefficient,ADJ,102,coeffici,NA,NA,S0020025514009608,S0020025514009608_102
deals,deal,NOUN,102,deal,bargain|batch|business deal|deal|flock|good deal|great deal|hand|hatful|heap|lot|mass|mess|mickle|mint|mountain|muckle|passel|peck|pile|plenty|pot|quite a little|raft|sight|slew|softwood|spate|stack|tidy sum|trade|wad,transaction|dealing|dealings|agreement|understanding|large indefinite quantity|large indefinite amount|board|plank|wood|collection|aggregation|accumulation|assemblage|result|resultant|final result|outcome|termination|distribution|allotment|apportionment|apportioning|allocation|parceling|parcelling|assignation,S0020025514009608,S0020025514009608_102
regulation,regulation,NOUN,102,regul,ordinance|regularisation|regularization|regulating|regulation|rule,rule|prescript|concept|conception|construct|dominance|ascendance|ascendence|ascendancy|ascendency|control|organic process|biological process,S0020025514009608,S0020025514009608_102
tourist,tourist,NOUN,102,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_102
walks,walk,VERB,102,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_102
different,different,ADJ,102,differ,different,NA,S0020025514009608,S0020025514009608_102
μ,μ,NOUN,102,μ,NA,NA,S0020025514009608,S0020025514009608_102
j,j,PROPN,102,j,NA,NA,S0020025514009608,S0020025514009608_102
records,record,NOUN,102,record,book|criminal record|disc|disk|phonograph record|phonograph recording|platter|record|record book|track record,evidence|sound recording|audio recording|audio|number|accomplishment|achievement|fact|attainment|document|list|listing,S0020025514009608,S0020025514009608_102
same,same,ADJ,102,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_102
information,information,NOUN,102,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025514009608,S0020025514009608_102
cycle,cycle,NOUN,102,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_102
length,length,NOUN,102,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_102
noted,not,VERB,134,not,NA,NA,S0020025514009608,S0020025514009608_134
time,time,NOUN,134,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,S0020025514009608,S0020025514009608_134
looking,look,VERB,134,look,appear|attend|await|bank|bet|calculate|count|depend|expect|face|front|look|reckon|rely|search|see|seem|swear|take care|wait,be|examine|see|lie|care|give care|convey|match|fit|correspond|check|jibe|gibe|tally|agree|trust,S0020025514009608,S0020025514009608_134
different,different,ADJ,134,differ,different,NA,S0020025514009608,S0020025514009608_134
tourist,tourist,NOUN,134,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_134
walks,walk,VERB,134,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_134
μ,μ,NOUN,134,μ,NA,NA,S0020025514009608,S0020025514009608_134
moreover,moreover,ADV,301,moreov,furthermore|moreover|what is more,NA,S0020025514009608,S0020025514009608_301
also,also,ADV,301,also,also|as well|besides|likewise|too,NA,S0020025514009608,S0020025514009608_301
aim,aim,NOUN,301,aim,aim|bearing|design|heading|intent|intention|object|objective|purpose|target,goal|end|steering|guidance|direction|way,S0020025514009608,S0020025514009608_301
showing,show,VERB,301,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_301
suitable,suitable,ADJ,301,suitabl,desirable|suitable|suited|worthy,NA,S0020025514009608,S0020025514009608_301
values,value,NOUN,301,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_301
compliance,compliance,NOUN,301,complianc,abidance|complaisance|compliance|compliancy|conformation|conformity|deference|obligingness|submission,cooperation|agreeableness|agreeability|group action,S0020025514009608,S0020025514009608_301
term,term,NOUN,301,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S0020025514009608,S0020025514009608_301
overall,overall,ADV,301,overal,NA,NA,S0020025514009608,S0020025514009608_301
accuracy,accuracy,NOUN,301,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_301
model,model,NOUN,301,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_301
enhanced,enhance,VERB,301,enhanc,enhance|heighten|raise,intensify|compound|heighten|deepen|better|improve|amend|ameliorate|meliorate,S0020025514009608,S0020025514009608_301
when,when,ADV,301,when,NA,NA,S0020025514009608,S0020025514009608_301
compared,compare,VERB,301,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025514009608,S0020025514009608_301
only,only,ADV,301,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025514009608,S0020025514009608_301
using,use,VERB,301,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_301
low,low,ADJ,301,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_301
level,level,NOUN,301,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_301
same,same,ADJ,335,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_335
reasoning,reason,VERB,335,reason,argue|conclude|reason|reason out,think|cogitate|cerebrate|present|represent|lay out|think|cogitate|cerebrate,S0020025514009608,S0020025514009608_335
applied,apply,VERB,335,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025514009608,S0020025514009608_335
digit,digit,NOUN,335,digit,dactyl|digit|figure|finger|finger's breadth|fingerbreadth,integer|whole number|linear unit|linear measure|extremity|appendage|member,S0020025514009608,S0020025514009608_335
network,network,NOUN,335,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_335
shown,show,VERB,335,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_335
figure,figure,VERB,335,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025514009608,S0020025514009608_335
order,order,NOUN,21,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,S0020025516310283,S0020025516310283_21
resolve,resolve,VERB,21,resolv,adjudicate|answer|break up|conclude|decide|dissolve|purpose|resolve|settle|solve,end|terminate|agree|hold|concur|concord|decide|make up one's mind|determine|solve|work out|figure out|puzzle out|lick|work|spot|recognize|recognise|distinguish|discern|pick out|make out|tell apart|calculate|cipher|cypher|compute|reckon|figure|change integrity,S0020025516310283,S0020025516310283_21
work,work,NOUN,21,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025516310283,S0020025516310283_21
study,study,NOUN,21,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music,S0020025516310283,S0020025516310283_21
rank,rank,NOUN,21,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body,S0020025516310283,S0020025516310283_21
frequency,frequency,NOUN,21,frequenc,absolute frequency|frequence|frequency|oftenness|relative frequency,rate|ratio|cardinal number|cardinal,S0020025516310283,S0020025516310283_21
distributions,distribution,NOUN,21,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism,S0020025516310283,S0020025516310283_21
word,word,NOUN,21,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_21
adjacency,adjacency,NOUN,21,adjac,adjacency|contiguity|contiguousness,nearness|closeness,S0020025516310283,S0020025516310283_21
networks,network,NOUN,21,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025516310283,S0020025516310283_21
corpora,corpora,NOUN,21,corpora,NA,NA,S0020025516310283,S0020025516310283_21
punctuation,punctuation,NOUN,21,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_21
marks,marnks,NOUN,21,marnk,NA,NA,S0020025516310283,S0020025516310283_21
treated,treat,VERB,21,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond,S0020025516310283,S0020025516310283_21
as,as,ADV,21,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_21
words,word,NOUN,21,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_21
compare,compare,VERB,21,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025516310283,S0020025516310283_21
results,result,NOUN,21,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025516310283,S0020025516310283_21
ordinary,ordinary,ADJ,21,ordinari,average|ordinary,NA,S0020025516310283,S0020025516310283_21
better,better,ADJ,51,better,best(p)|better|better(p),NA,S0020025516310283,S0020025516310283_51
comparison,comparison,NOUN,51,comparison,comparability|compare|comparing|comparison|equivalence,examination|scrutiny|relation|likeness|alikeness|similitude,S0020025516310283,S0020025516310283_51
corresponding,correspond,NOUN,51,correspond,NA,NA,S0020025516310283,S0020025516310283_51
results,result,NOUN,51,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025516310283,S0020025516310283_51
respective,respective,ADJ,51,respect,respective(a)|several(a)|various(a),NA,S0020025516310283,S0020025516310283_51
figures,figure,NOUN,51,figur,anatomy|bod|build|chassis|design|digit|fig|figure|figure of speech|flesh|form|frame|human body|image|material body|name|number|pattern|physical body|physique|public figure|shape|soma|trope,illustration|body|organic structure|integer|whole number|model|simulation|important person|influential person|personage|shape|form|sum|sum of money|amount|amount of money|impression|effect|rhetorical device|percept|perception|perceptual experience|decoration|ornament|ornamentation|maneuver|manoeuvre|play,S0020025516310283,S0020025516310283_51
shown,show,VERB,51,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025516310283,S0020025516310283_51
same,same,ADJ,51,same,like|same|same(p),NA,S0020025516310283,S0020025516310283_51
scale,scale,NOUN,51,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover,S0020025516310283,S0020025516310283_51
ranges,ranges,NOUN,51,rang,NA,NA,S0020025516310283,S0020025516310283_51
rule,rule,NOUN,124,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod,S0020025516310283,S0020025516310283_124
comes,come,VERB,124,come,add up|amount|arrive|come|come in|come up|derive|descend|do|fall|fare|follow|get|get along|hail|issue forth|make out|number|occur|total,NA,S0020025516310283,S0020025516310283_124
fact,fact,NOUN,124,fact,fact,information|info|reality|realness|realism|concept|conception|construct,S0020025516310283,S0020025516310283_124
word,word,NOUN,124,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_124
adjacency,adjacency,NOUN,124,adjac,adjacency|contiguity|contiguousness,nearness|closeness,S0020025516310283,S0020025516310283_124
networks,network,NOUN,124,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025516310283,S0020025516310283_124
removing,remove,VERB,124,remov,absent|bump off|dispatch|get rid of|hit|move out|murder|off|polish off|remove|slay|take|take away|take out|transfer|withdraw,transfer|shift|disappear|vanish|go away|kill,S0020025516310283,S0020025516310283_124
strong,strong,ADJ,124,strong,firm|hard|impregnable|inviolable|potent|secure|solid|stiff|strong|substantial|unassailable|unattackable|warm,NA,S0020025516310283,S0020025516310283_124
hub,hub,NOUN,124,hub,hub,part|portion|center|centre|middle|heart|eye,S0020025516310283,S0020025516310283_124
more,more,ADJ,124,more,more than|more(a),NA,S0020025516310283,S0020025516310283_124
destructive,destructive,ADJ,124,destruct,destructive,NA,S0020025516310283,S0020025516310283_124
