token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
extracts,extract,NOUN,147,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_147
obtained,obtain,VERB,147,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be,S0020025508004520,S0020025508004520_147
cn,cn,NOUN,147,cn,NA,NA,S0020025508004520,S0020025508004520_147
summ,summ,NOUN,147,summ,NA,NA,S0020025508004520,S0020025508004520_147
examples,example,NOUN,147,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025508004520,S0020025508004520_147
taken,take,VERB,147,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025508004520,S0020025508004520_147
included,include,VERB,147,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025508004520,S0020025508004520_147
publicly,publicly,ADV,147,publicli,in public|publically|publicly,NA,S0020025508004520,S0020025508004520_147
available,available,ADJ,147,avail,available|uncommitted|usable|useable,NA,S0020025508004520,S0020025508004520_147
documentone,documentone,NOUN,147,documenton,NA,NA,S0020025508004520,S0020025508004520_147
first,first,ADV,147,first,first|first of all|first off|firstly|foremost,NA,S0020025508004520,S0020025508004520_147
experiment,experiment,NOUN,147,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_147
uses,use,NOUN,147,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,S0020025508004520,S0020025508004520_147
reference,reference,NOUN,147,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code,S0020025508004520,S0020025508004520_147
compute,compute,NOUN,147,comput,NA,NA,S0020025508004520,S0020025508004520_147
precision,precision,NOUN,147,precis,preciseness|precision,exactness|exactitude,S0020025508004520,S0020025508004520_147
recall,recall,VERB,147,recal,call back|call in|call up|come back|echo|hark back|recall|recollect|remember|retrieve|return|think|withdraw,denote|refer|resemble|call|send for|concentrate|focus|center|centre|pore|rivet|cancel|strike down|take,S0020025508004520,S0020025508004520_147
f,f,NOUN,147,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_147
measure,measure,NOUN,147,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025508004520,S0020025508004520_147
automatically,automatically,ADV,147,automat,automatically|mechanically,NA,S0020025508004520,S0020025508004520_147
generated,generate,VERB,147,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce,S0020025508004520,S0020025508004520_147
strategies,strategy,NOUN,147,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_147
supor,supor,NOUN,166,supor,NA,NA,S0020025508004520,S0020025508004520_166
employs,employ,NOUN,166,emploi,employ|employment,state,S0020025508004520,S0020025508004520_166
naïve,naïve,NOUN,166,naïv,NA,NA,S0020025508004520,S0020025508004520_166
bayes,baye,NOUN,166,bay,NA,NA,S0020025508004520,S0020025508004520_166
classifier,classifier,NOUN,166,classifi,classifier,thinker|word|morpheme,S0020025508004520,S0020025508004520_166
assign,assign,NOUN,166,assign,NA,NA,S0020025508004520,S0020025508004520_166
weights,weight,NOUN,166,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025508004520,S0020025508004520_166
sentences,sentences,NOUN,166,sentenc,NA,NA,S0020025508004520,S0020025508004520_166
probability,probability,NOUN,166,probabl,chance|probability,measure|quantity|amount|quality,S0020025508004520,S0020025508004520_166
included,include,VERB,166,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025508004520,S0020025508004520_166
extract,extract,NOUN,166,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_166
computes,compute,NOUN,166,comput,NA,NA,S0020025508004520,S0020025508004520_166
features,feature,NOUN,166,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025508004520,S0020025508004520_166
such,such,ADJ,166,such,such(a),NA,S0020025508004520,S0020025508004520_166
as,as,ADV,166,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_166
sentence,sentence,NOUN,166,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_166
length,length,NOUN,166,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025508004520,S0020025508004520_166
word,word,NOUN,166,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025508004520,S0020025508004520_166
frequency,frequency,NOUN,166,frequenc,absolute frequency|frequence|frequency|oftenness|relative frequency,rate|ratio|cardinal number|cardinal,S0020025508004520,S0020025508004520_166
location,location,NOUN,166,locat,emplacement|fix|localisation|localization|locating|location|placement|position|positioning,object|physical object|activity|determination|finding|workplace|work,S0020025508004520,S0020025508004520_166
occurrence,occurrence,NOUN,166,occurr,happening|natural event|occurrence|occurrent,event|presence,S0020025508004520,S0020025508004520_166
proper,proper,ADJ,166,proper,proper|proper(a)|proper(ip)|right,NA,S0020025508004520,S0020025508004520_166
nouns,noun,NOUN,166,noun,noun,content word|open-class word|substantive|major form class,S0020025508004520,S0020025508004520_166
lexical,lexical,ADJ,166,lexic,lexical,NA,S0020025508004520,S0020025508004520_166
chaining,chain,VERB,166,chain,chain,arrange|set up|fasten|fix|secure,S0020025508004520,S0020025508004520_166
last,last,ADJ,166,last,concluding|final|last|last-place|last(a)|lowest|net|terminal|utmost,NA,S0020025508004520,S0020025508004520_166
feature,feature,NOUN,166,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025508004520,S0020025508004520_166
uses,use,NOUN,166,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,S0020025508004520,S0020025508004520_166
lexicon,lexicon,NOUN,166,lexicon,dictionary|lexicon|mental lexicon|vocabulary,cognition|knowledge|noesis|wordbook,S0020025508004520,S0020025508004520_166
identify,identify,VERB,166,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025508004520,S0020025508004520_166
semantic,semantic,ADJ,166,semant,semantic,NA,S0020025508004520,S0020025508004520_166
relationships,relationship,NOUN,166,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025508004520,S0020025508004520_166
means,mean,VERB,191,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025508004520,S0020025508004520_191
cn,cn,NOUN,191,cn,NA,NA,S0020025508004520,S0020025508004520_191
summ,summ,NOUN,191,summ,NA,NA,S0020025508004520,S0020025508004520_191
strategies,strategy,NOUN,191,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_191
perform,perform,VERB,191,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S0020025508004520,S0020025508004520_191
as,as,ADV,191,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_191
supor,supor,NOUN,191,supor,NA,NA,S0020025508004520,S0020025508004520_191
best,best,ADJ,191,best,best|best(p)|better(p),NA,S0020025508004520,S0020025508004520_191
summarizers,summarizer,NOUN,191,summar,NA,NA,S0020025508004520,S0020025508004520_191
brazilian,brazilian,ADJ,191,brazilian,Brazilian,NA,S0020025508004520,S0020025508004520_191
portuguese,portuguese,NOUN,191,portugues,Portuguese,Romance|Romance language|Latinian language|European,S0020025508004520,S0020025508004520_191
texts,texts,NOUN,191,text,NA,NA,S0020025508004520,S0020025508004520_191
reported,report,VERB,191,report,account|cover|describe|report,inform|announce|denote|complain|kick|plain|sound off|quetch|kvetch,S0020025508004520,S0020025508004520_191
so,so,ADV,191,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025508004520,S0020025508004520_191
far,far,ADV,191,far,far,NA,S0020025508004520,S0020025508004520_191
also,also,ADV,216,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_216
noticed,notice,VERB,216,notic,acknowledge|comment|detect|discover|find|mark|note|notice|observe|point out|remark,spy|sight|note|observe|mention|remark|react|respond,S0020025508004520,S0020025508004520_216
supor,supor,NOUN,216,supor,NA,NA,S0020025508004520,S0020025508004520_216
pagerank,pagerank,NOUN,216,pagerank,NA,NA,S0020025508004520,S0020025508004520_216
textrank,textrank,NOUN,216,textrank,NA,NA,S0020025508004520,S0020025508004520_216
appear,appear,VERB,216,appear,appear|come along|come out|look|seem,be|happen|materialize|materialise|perform|execute|do,S0020025508004520,S0020025508004520_216
top,top,ADJ,216,top,top(a),NA,S0020025508004520,S0020025508004520_216
table,table,NOUN,216,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare,S0020025508004520,S0020025508004520_216
hits,hit,NOUN,216,hit,bang|collision|hit|hitting|smash|smasher|strike|striking,feat|effort|exploit|touch|touching|success|contact|impinging|striking|dose|dosage|murder|slaying|execution|joining|connection|connexion,S0020025508004520,S0020025508004520_216
systems,systems,NOUN,216,system,NA,NA,S0020025508004520,S0020025508004520_216
little,little,ADJ,216,littl,fiddling|footling|lilliputian|little|little(a)|minuscule|niggling|petty|picayune|piddling|piffling|short|slight|small|trivial,NA,S0020025508004520,S0020025508004520_216
lower,lower,ADJ,216,lower,NA,NA,S0020025508004520,S0020025508004520_216
position,position,NOUN,216,posit,attitude|berth|billet|emplacement|lieu|locating|location|military position|office|perspective|place|placement|position|positioning|post|posture|side|situation|spatial relation|spot|stance|status|stead|view,point|orientation|bodily property|state|occupation|business|job|line of work|line|relation|role|activity|condition|status|attitude|mental attitude|opinion|view|item|function|office|part|assumption,S0020025508004520,S0020025508004520_216
when,when,ADV,257,when,NA,NA,S0020025508004520,S0020025508004520_257
employing,employ,VERB,257,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025508004520,S0020025508004520_257
fourzero,fourzero,NOUN,257,fourzero,NA,NA,S0020025508004520,S0020025508004520_257
reduction,reduction,NOUN,257,reduct,decrease|diminution|reducing|reduction|simplification|step-down,change of magnitude|chemical reaction|reaction|change,S0020025508004520,S0020025508004520_257
compression,compression,NOUN,257,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_257
rate,rate,NOUN,257,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_257
top,top,ADJ,257,top,top(a),NA,S0020025508004520,S0020025508004520_257
scoring,scoring,NOUN,257,score,grading|marking|scoring,evaluation|rating,S0020025508004520,S0020025508004520_257
systems,systems,NOUN,257,system,NA,NA,S0020025508004520,S0020025508004520_257
cn,cn,NOUN,257,cn,NA,NA,S0020025508004520,S0020025508004520_257
strength,strength,NOUN,257,strength,durability|effectiveness|enduringness|force|forcefulness|forte|intensity|intensity level|lastingness|long suit|metier|military capability|military posture|military strength|persuasiveness|posture|potency|speciality|specialty|strength|strong point|strong suit,property|capability|capableness|intensity|intensiveness|asset|plus|power|powerfulness|magnitude|prosperity|successfulness|permanence|permanency,S0020025508004520,S0020025508004520_257
coreslcn,coreslcn,NOUN,257,coreslcn,NA,NA,S0020025508004520,S0020025508004520_257
spwc,spwc,NOUN,257,spwc,NA,NA,S0020025508004520,S0020025508004520_257
starts,start,VERB,257,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform,S0020025508004520,S0020025508004520_257
baseline,baseline,NOUN,257,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_257
improvement,improveament,NOUN,257,improvea,NA,NA,S0020025508004520,S0020025508004520_257
observed,observ,ADJ,257,observ,NA,NA,S0020025508004520,S0020025508004520_257
earlier,earlier,ADV,257,earlier,before|earlier|in the beginning|in the first place|originally|sooner|to begin with,NA,S0020025508004520,S0020025508004520_257
rouge,rouge,NOUN,257,roug,blusher|paint|rouge,makeup|make-up|war paint,S0020025508004520,S0020025508004520_257
based,base,VERB,257,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_257
experiments,experiment,NOUN,257,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_257
extent,extent,NOUN,285,extent,extent,degree|level|stage|point|magnitude,S0020025508004520,S0020025508004520_285
hypothesis,hypothesis,NOUN,285,hypothesi,conjecture|guess|hypothesis|possibility|speculation|supposition|surmisal|surmise|theory,proposal|concept|conception|construct|opinion|view,S0020025508004520,S0020025508004520_285
work,work,NOUN,285,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025508004520,S0020025508004520_285
has,have,VERB,285,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_285
proven,prove,VERB,285,prove,bear witness|demonstrate|essay|establish|evidence|examine|leaven|prove|raise|rise|shew|show|test|testify|try|try out|turn out|turn up,be|confirm|corroborate|sustain|substantiate|support|affirm|inform|prove|demonstrate|establish|show|shew|evaluate|pass judgment|judge|grow|raise|lift|elevate|get up|bring up|print|impress|authenticate,S0020025508004520,S0020025508004520_285
results,result,NOUN,285,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_285
network,network,NOUN,285,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_285
measurements,measurement,NOUN,285,measur,measure|measurement|measuring|mensuration,activity,S0020025508004520,S0020025508004520_285
language,language,NOUN,285,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025508004520,S0020025508004520_285
domain,domain,NOUN,285,domain,area|arena|demesne|domain|domain of a function|field|knowledge base|knowledge domain|land|orbit|sphere|world,environment|region|set|class|stratum|social class|socio-economic class|content|cognitive content|mental object,S0020025508004520,S0020025508004520_285
dependent,dependent,ADJ,285,depend,dependant|dependent|drug-addicted|hooked|pendant|pendent|qualified|strung-out|subject|subordinate,NA,S0020025508004520,S0020025508004520_285
used,use,VERB,285,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_285
extractive,extractive,ADJ,285,extract,NA,NA,S0020025508004520,S0020025508004520_285
summarization,summarization,NOUN,285,summar,summarisation|summarization,report|account,S0020025508004520,S0020025508004520_285
lead,lead,VERB,285,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over,S0020025508004520,S0020025508004520_285
informativeness,informativeness,NOUN,285,inform,NA,NA,S0020025508004520,S0020025508004520_285
scores,score,NOUN,285,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_285
close,close,ADJ,285,close,airless|cheeseparing|close|close-fitting|closelipped|closemouthed|confining|faithful|near|nigh|penny-pinching|secretive|skinny|snug|stuffy|tight|tightlipped|unaired,NA,S0020025508004520,S0020025508004520_285
more,more,ADJ,285,more,more than|more(a),NA,S0020025508004520,S0020025508004520_285
linguistically,linguistically,ADV,285,linguist,lingually|linguistically,NA,S0020025508004520,S0020025508004520_285
complex,complex,NOUN,285,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025508004520,S0020025508004520_285
computationally,computationally,ADV,285,computation,computationally,NA,S0020025508004520,S0020025508004520_285
costly,costly,ADJ,285,costli,costly|dear(p)|dearly-won|high-priced|pricey|pricy,NA,S0020025508004520,S0020025508004520_285
systems,systems,NOUN,285,system,NA,NA,S0020025508004520,S0020025508004520_285
probability,probability,NOUN,55,probabl,chance|probability,measure|quantity|amount|quality,S0020025514004137,S0020025514004137_55
governed,govern,VERB,55,govern,govern|order|regularise|regularize|regulate|rule,decide|make up one's mind|determine|control|command|necessitate|ask|postulate|need|require|take|involve|call for|demand,S0020025514004137,S0020025514004137_55
get,get,VERB,55,get,acquire|aim|amaze|arrest|arrive|baffle|beat|become|beget|begin|bewilder|bring|bring forth|bugger off|buzz off|capture|catch|cause|come|commence|contract|convey|develop|draw|drive|dumbfound|engender|experience|father|fetch|find|fix|flummox|fuck off|generate|get|get down|get under one's skin|go|gravel|grow|have|incur|induce|let|make|mother|mystify|nonplus|obtain|pay back|pay off|perplex|pose|produce|puzzle|receive|scram|set about|set out|sire|start|start out|stick|stimulate|stupefy|suffer|sustain|take|vex,change state|turn|make|get|change|transmit|transfer|transport|channel|channelize|channelise|undergo|get even|get back|score|hit|tally|rack up|seize|prehend|clutch|sicken|come down|communicate|intercommunicate|alter|modify|mean|intend|understand|attract|pull|pull in|draw|draw in|acquire|buy|purchase|hear|hurt|ache|suffer|leave|go forth|go away|catch|annoy|rag|get to|bother|get at|irritate|rile|nark|nettle|gravel|vex|chafe|devil|touch|stir|reproduce|effect|effectuate|set up|destroy|ruin|confuse|throw|fox|befuddle|fuddle|bedevil|confound|discombobulate|experience|receive|have|create,S0020025514004137,S0020025514004137_55
statistics,statistic,NOUN,55,statist,statistic,datum|data point,S0020025514004137,S0020025514004137_55
counts,count,NOUN,55,count,count|counting|enumeration|numeration|reckoning|tally,number|investigation|investigating|Lord|noble|nobleman,S0020025514004137,S0020025514004137_55
half,half,NOUN,55,half,half|one-half,common fraction|simple fraction|part|section|division,S0020025514004137,S0020025514004137_55
day,day,NOUN,55,dai,24-hour interval|Clarence Day|Clarence Shepard Day Jr.|day|Day|daylight|daytime|mean solar day|sidereal day|solar day|twenty-four hour period|twenty-four hours,time unit|unit of time|time|calendar day|civil day|time period|period of time|period|work time|era|epoch|sidereal time|opportunity|chance,S0020025514004137,S0020025514004137_55
table,table,NOUN,55,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare,S0020025514004137,S0020025514004137_55
x,x,NOUN,114,x,10|Adam|cristal|decade|disco biscuit|ecstasy|ex|go|hug drug|ten|tenner|x|X|XTC,large integer|letter|letter of the alphabet|alphabetic character|methylenedioxymethamphetamine|MDMA,S0020025514004137,S0020025514004137_114
do,do,VERB,114,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA,S0020025514004137,S0020025514004137_114
xω,xω,NOUN,114,xω,NA,NA,S0020025514004137,S0020025514004137_114
declined,decline,VERB,125,declin,correct|decline|go down|pass up|refuse|reject|slump|turn down|wane|worsen,change state|turn|react|respond|decrease|diminish|lessen|fall|drop|descend|go down|come down|inflect,S0020025514004137,S0020025514004137_125
former,former,ADJ,15,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),NA,S0020025514009608,S0020025514009608_15
performs,perform,NOUN,15,perform,NA,NA,S0020025514009608,S0020025514009608_15
prediction,prediction,NOUN,15,predict,anticipation|forecasting|foretelling|prediction|prevision|prognostication,reasoning|logical thinking|abstract thought|statement,S0020025514009608,S0020025514009608_15
data,data,NOUN,15,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_15
physical,physical,ADJ,15,physic,forcible|physical|strong-arm,NA,S0020025514009608,S0020025514009608_15
features,feature,NOUN,15,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_15
latter,latter,ADJ,15,latter,latter(a),NA,S0020025514009608,S0020025514009608_15
captures,capture,NOUN,15,captur,capture|gaining control|seizure,acquiring|getting|natural process|natural action|action|activity|felony|chess move,S0020025514009608,S0020025514009608_15
pattern,pattern,NOUN,15,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_15
