token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
so,so,ADV,123,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025514004137,S0020025514004137_123
intermediate,intermediate,ADJ,123,intermedi,average|intermediate|medium,NA,S0020025514004137,S0020025514004137_123
persons,person,NOUN,123,person,individual|mortal|person|somebody|someone|soul,organism|being|causal agent|cause|causal agency|human body|physical body|material body|soma|build|figure|physique|anatomy|shape|bod|chassis|frame|form|flesh|grammatical category|syntactic category,S0020025514004137,S0020025514004137_123
process,process,NOUN,123,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514004137,S0020025514004137_123
significant,significant,ADJ,123,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025514004137,S0020025514004137_123
others,other,NOUN,123,other,NA,NA,S0020025514004137,S0020025514004137_123
consider,consider,VERB,68,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025514009608,S0020025514009608_68
xtraining,xtrain,VERB,68,xtrain,NA,NA,S0020025514009608,S0020025514009608_68
x,x,NOUN,68,x,10|Adam|cristal|decade|disco biscuit|ecstasy|ex|go|hug drug|ten|tenner|x|X|XTC,large integer|letter|letter of the alphabet|alphabetic character|methylenedioxymethamphetamine|MDMA,S0020025514009608,S0020025514009608_68
interpret,interpret,NOUN,227,interpret,NA,NA,S0020025514009608,S0020025514009608_227
results,result,NOUN,227,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025514009608,S0020025514009608_227
as,as,ADV,227,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_227
follows,follow,VERB,227,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514009608,S0020025514009608_227
when,when,ADV,227,when,NA,NA,S0020025514009608,S0020025514009608_227
μ,μ,NOUN,227,μ,NA,NA,S0020025514009608,S0020025514009608_227
small,small,ADJ,227,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025514009608,S0020025514009608_227
very,very,ADV,227,veri,rattling|real|really|very,NA,S0020025514009608,S0020025514009608_227
likely,likely,ADV,227,like,belike|in all likelihood|in all probability|likely|probably,NA,S0020025514009608,S0020025514009608_227
transient,transient,NOUN,227,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_227
cycle,cycle,NOUN,227,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_227
parts,part,NOUN,227,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item,S0020025514009608,S0020025514009608_227
also,also,ADV,227,also,also|as well|besides|likewise|too,NA,S0020025514009608,S0020025514009608_227
memory,memory,NOUN,227,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_227
tourist,tourist,NOUN,227,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_227
limited,limit,ADJ,227,limit,NA,NA,S0020025514009608,S0020025514009608_227
owing,owe,VERB,109,ow,owe,repose on|rest on|build on|build upon|be,S0020025516310283,S0020025516310283_109
definition,definition,NOUN,109,definit,definition,explanation|account|distinctness|sharpness,S0020025516310283,S0020025516310283_109
case,case,NOUN,109,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025516310283,S0020025516310283_109
value,value,NOUN,109,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025516310283,S0020025516310283_109
γ,γ,NOUN,109,γ,NA,NA,S0020025516310283,S0020025516310283_109
zero,zero,NOUN,109,zero,0|aught|cipher|cypher|goose egg|nada|naught|nil|nix|nothing|nought|null|zero|zero point|zilch|zip|zippo,relative quantity|digit|figure|numerical quantity|sight setting,S0020025516310283,S0020025516310283_109
denoted,denote,VERB,109,denot,announce|denote|refer,designate|denominate|mean|intend|signify|stand for|inform,S0020025516310283,S0020025516310283_109
dashed,dash,ADJ,109,dash,NA,NA,S0020025516310283,S0020025516310283_109
line,line,NOUN,109,line,agate line|air|ancestry|argument|argumentation|assembly line|bank line|billet|blood|blood line|bloodline|business|business line|cable|channel|communication channel|contrast|course|crease|credit line|crinkle|demarcation|descent|dividing line|furrow|job|line|line of business|line of credit|line of descent|line of merchandise|line of products|line of reasoning|line of work|lineage|logical argument|melodic line|melodic phrase|melody|note|occupation|origin|parentage|pedigree|personal credit line|personal line of credit|phone line|pipeline|product line|production line|rail line|railway line|seam|short letter|stemma|stock|strain|subscriber line|telephone circuit|telephone line|transmission line|tune|wrinkle,formation|mark|print|shape|form|text|textual matter|electromagnetic radiation|electromagnetic wave|nonparticulate radiation|military position|position|reasoning|logical thinking|abstract thought|conductor|series|location|depression|impression|imprint|pipe|pipage|piping|road|route|connection|connexion|connector|connecter|connective|conformity|conformation|compliance|abidance|genealogy|family tree|artifact|artefact|activity|communication|communicating|merchandise|ware|product|carrier|common carrier|area unit|square measure|credit|music|persuasion|suasion|personal letter|differentiation|distinction|mechanical system,S0020025516310283,S0020025516310283_109
figure,figure,VERB,109,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025516310283,S0020025516310283_109
however,however,ADV,117,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,S0020025516310283,S0020025516310283_117
since,since,ADV,117,sinc,NA,NA,S0020025516310283,S0020025516310283_117
sample,sample,NOUN,117,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object,S0020025516310283,S0020025516310283_117
ranked,rank,VERB,117,rank,grade|order|outrank|place|range|rank|rate,be|evaluate|pass judgment|judge|excel|stand out|surpass,S0020025516310283,S0020025516310283_117
words,word,NOUN,117,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_117
small,small,ADJ,117,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025516310283,S0020025516310283_117
present,present,ADJ,117,present,present|present(a),NA,S0020025516310283,S0020025516310283_117
prefer,prefer,VERB,117,prefer,choose|favor|favour|opt|prefer,like|promote|upgrade|advance|kick upstairs|raise|elevate|pay,S0020025516310283,S0020025516310283_117
infer,infer,NOUN,117,infer,NA,NA,S0020025516310283,S0020025516310283_117
decisive,decisive,ADJ,117,decis,critical|decisive,NA,S0020025516310283,S0020025516310283_117
conclusions,conclusion,NOUN,117,conclus,close|closing|conclusion|decision|determination|end|ending|finale|finis|finish|last|ratiocination|stopping point|termination,judgment|judgement|mind|assumption|supposition|supposal|end|ending|happening|occurrence|occurrent|natural event|proposition|change of state|settlement|section|subdivision|choice|selection|option|pick,S0020025516310283,S0020025516310283_117
result,result,NOUN,117,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025516310283,S0020025516310283_117
as,as,ADV,117,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_117
plan,plan,NOUN,117,plan,architectural plan|design|plan|program|programme,idea|thought|arrangement|organization|organisation|system|drawing,S0020025516310283,S0020025516310283_117
carry,carry,VERB,117,carri,acquit|bear|behave|carry|channel|comport|conduct|contain|convey|deport|dribble|expect|express|extend|gestate|have a bun in the oven|hold|impart|pack|persuade|post|run|stock|stockpile|sway|take|transmit|transport,move|displace|have|feature|bring|convey|take|communicate|intercommunicate|hold|support|sustain|hold up|include|effect|continue|imply|involve|win|carry|bear|act|have got|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|hit|pass on|pass|pass along|put across|range|keep|maintain|influence|act upon|work|compensate|counterbalance|correct|make up|even out|even off|even up|promote|advance|boost|further|encourage|appropriate|capture|seize|conquer|transfer|shift|follow|grow|raise|farm|produce|propel|impel|hit the bottle|drink|booze|fuddle|nourish|nurture|travel|go|locomote|obtain|perform|execute|do|give birth|deliver|birth,S0020025516310283,S0020025516310283_117
out,out,ADV,117,out,away|out,NA,S0020025516310283,S0020025516310283_117
related,relate,ADJ,117,relat,NA,NA,S0020025516310283,S0020025516310283_117
comprehensive,comprehensive,ADJ,117,comprehens,comprehensive,NA,S0020025516310283,S0020025516310283_117
study,study,NOUN,117,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music,S0020025516310283,S0020025516310283_117
near,near,ADV,117,near,about|almost|close|most|near|nearly|nigh|virtually|well-nigh,NA,S0020025516310283,S0020025516310283_117
future,future,NOUN,117,futur,future|future tense|futurity|hereafter|time to come,time|tense|commodity|trade good|good,S0020025516310283,S0020025516310283_117
expect,expect,VERB,164,expect,anticipate|ask|await|bear|carry|expect|gestate|have a bun in the oven|look|require|wait,evaluate|pass judgment|judge|demand|see|consider|reckon|view|regard|expect|look|await|wait|give birth|deliver|bear|birth|have,S0020025516310283,S0020025516310283_164
more,more,ADJ,164,more,more than|more(a),NA,S0020025516310283,S0020025516310283_164
interesting,interesting,ADJ,164,interest,interesting,NA,S0020025516310283,S0020025516310283_164
results,result,NOUN,164,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025516310283,S0020025516310283_164
obtained,obtain,VERB,164,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be,S0020025516310283,S0020025516310283_164
future,future,NOUN,164,futur,future|future tense|futurity|hereafter|time to come,time|tense|commodity|trade good|good,S0020025516310283,S0020025516310283_164
analyses,analysis,NOUN,164,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S0020025516310283,S0020025516310283_164
punctuation,punctuation,NOUN,164,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_164
marks,marnks,NOUN,164,marnk,NA,NA,S0020025516310283,S0020025516310283_164
neglected,neglect,VERB,164,neglect,disregard|drop|fail|ignore|leave out|miss|neglect|omit|overleap|overlook|pretermit,NA,S0020025516310283,S0020025516310283_164
employed,employ,VERB,73,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025518301300,S0020025518301300_73
sense,sense,NOUN,73,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold,S0020025518301300,S0020025518301300_73
identification,identification,NOUN,73,identif,designation|identification|recognition,determination|finding|evidence|condition|status|memory|remembering|identity|personal identity|individuality,S0020025518301300,S0020025518301300_73
relies,rely,NOUN,73,reli,NA,NA,S0020025518301300,S0020025518301300_73
network,network,NOUN,73,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025518301300,S0020025518301300_73
structure,structure,NOUN,73,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025518301300,S0020025518301300_73
distinct,distinct,ADJ,73,distinct,clear-cut|decided|discrete|distinct|distinguishable|trenchant,NA,S0020025518301300,S0020025518301300_73
layers,layer,NOUN,73,layer,bed|layer|level|stratum,artifact|artefact|region|part|place|hen|biddy|structure|anatomical structure|complex body part|bodily structure|body structure,S0020025518301300,S0020025518301300_73
layer,layer,NOUN,73,layer,bed|layer|level|stratum,artifact|artefact|region|part|place|hen|biddy|structure|anatomical structure|complex body part|bodily structure|body structure,S0020025518301300,S0020025518301300_73
representing,represent,VERB,73,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025518301300,S0020025518301300_73
possible,possible,ADJ,73,possibl,possible|potential,NA,S0020025518301300,S0020025518301300_73
feature,feature,NOUN,73,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_73
words,word,NOUN,73,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_73
local,local,ADJ,73,local,local,NA,S0020025518301300,S0020025518301300_73
topical,topical,ADJ,73,topic,topical,NA,S0020025518301300,S0020025518301300_73
features,feature,NOUN,73,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_73
comprising,comprise,VERB,73,compris,be|comprise|consist|constitute|contain|incorporate|make up|represent,be|include,S0020025518301300,S0020025518301300_73
occurrences,occurrence,NOUN,73,occurr,happening|natural event|occurrence|occurrent,event|presence,S0020025518301300,S0020025518301300_73
target,target,NOUN,73,target,aim|butt|fair game|mark|object|objective|prey|quarry|target|target area,reference point|point of reference|reference|victim|topographic point|place|spot|sports equipment|goal|end,S0020025518301300,S0020025518301300_73
word,word,NOUN,73,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_73
best,best,ADJ,124,best,best|best(p)|better(p),NA,S0020025518301300,S0020025518301300_124
results,result,NOUN,124,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025518301300,S0020025518301300_124
word,word,NOUN,124,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_124
hard,hard,ADJ,124,hard,arduous|backbreaking|concentrated|difficult|grueling|gruelling|hard|heavy|intemperate|knockout|laborious|operose|punishing|severe|strong|surd|toilsome|tough|unvoiced|voiceless,NA,S0020025518301300,S0020025518301300_124
achieved,achieve,VERB,124,achiev,accomplish|achieve|attain|reach,succeed|win|come through|bring home the bacon|deliver the goods,S0020025518301300,S0020025518301300_124
jfoureight,jfoureight,NOUN,124,jfoureight,NA,NA,S0020025518301300,S0020025518301300_124
classifier,classifier,NOUN,124,classifi,classifier,thinker|word|morpheme,S0020025518301300,S0020025518301300_124
task,task,NOUN,172,task,chore|job|labor|project|task|undertaking,work|duty,S0020025518301300,S0020025518301300_172
important,important,ADJ,172,import,authoritative|crucial|important|of import|significant,NA,S0020025518301300,S0020025518301300_172
improve,improve,VERB,172,improv,ameliorate|amend|better|improve|meliorate,change|alter|modify|change state|turn,S0020025518301300,S0020025518301300_172
other,other,ADJ,172,other,early(a)|former(a)|other|other(a),NA,S0020025518301300,S0020025518301300_172
systems,systems,NOUN,172,system,NA,NA,S0020025518301300,S0020025518301300_172
such,such,ADJ,172,such,such(a),NA,S0020025518301300,S0020025518301300_172
as,as,ADV,172,a,as|equally|every bit,NA,S0020025518301300,S0020025518301300_172
machine,machine,NOUN,172,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle,S0020025518301300,S0020025518301300_172
translators,translator,NOUN,172,translat,interpreter|transcriber|translating program|translator,linguist|polyglot|mediator|go-between|intermediator|intermediary|intercessor|program|programme|computer program|computer programme,S0020025518301300,S0020025518301300_172
search,search,VERB,172,search,explore|look|look for|research|search|seek,examine|see|investigate|look into,S0020025518301300,S0020025518301300_172
engines,engine,NOUN,172,engin,engine|locomotive|locomotive engine|railway locomotive,motor|causal agent|cause|causal agency|self-propelled vehicle|instrument,S0020025518301300,S0020025518301300_172
have,have,VERB,176,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025518301300,S0020025518301300_176
shown,show,VERB,176,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025518301300,S0020025518301300_176
as,as,ADV,176,a,as|equally|every bit,NA,S0020025518301300,S0020025518301300_176
proof,proof,NOUN,176,proof,cogent evidence|proof|substantiation|test copy|trial impression|validation,evidence|grounds|argument|statement|measure|quantity|amount|impression|printing|photographic print|print|determination|finding,S0020025518301300,S0020025518301300_176
principle,principle,NOUN,176,principl,precept|principle|rationale|rule,generalization|generalisation|generality|value|law|natural law|law of nature|rule|prescript|explanation,S0020025518301300,S0020025518301300_176
proposed,propose,VERB,176,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025518301300,S0020025518301300_176
model,model,NOUN,176,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025518301300,S0020025518301300_176
presents,present,NOUN,176,present,nowadays|present|present tense,time|gift|tense,S0020025518301300,S0020025518301300_176
significant,significant,ADJ,176,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025518301300,S0020025518301300_176
performance,performance,NOUN,176,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025518301300,S0020025518301300_176
mainly,mainly,ADV,176,mainli,chiefly|in the main|mainly|primarily|principally,NA,S0020025518301300,S0020025518301300_176
when,when,ADV,176,when,NA,NA,S0020025518301300,S0020025518301300_176
contextual,contextual,ADJ,176,contextu,contextual,NA,S0020025518301300,S0020025518301300_176
features,feature,NOUN,176,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_176
modelled,modell,VERB,176,model,NA,NA,S0020025518301300,S0020025518301300_176
extraction,extraction,NOUN,176,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion,S0020025518301300,S0020025518301300_176
local,local,ADJ,176,local,local,NA,S0020025518301300,S0020025518301300_176
words,word,NOUN,176,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_176
represent,represent,VERB,176,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025518301300,S0020025518301300_176
semantical,semantical,ADJ,176,semant,NA,NA,S0020025518301300,S0020025518301300_176
contexts,context,NOUN,176,context,circumstance|context|context of use|linguistic context|setting,discourse|environment,S0020025518301300,S0020025518301300_176
assumed,assume,VERB,46,assum,accept|acquire|adopt|arrogate|assume|bear|don|feign|get into|presume|put on|seize|sham|simulate|strike|take|take for granted|take on|take over|take up|usurp|wear,expect|anticipate|take office|change|take|move|dissemble|pretend|act|receive|take in|invite|dress|get dressed,S002002551930043X,S002002551930043X_46
theoretically,theoretically,ADV,46,theoret,theoretically,NA,S002002551930043X,S002002551930043X_46
possible,possible,ADJ,46,possibl,possible|potential,NA,S002002551930043X,S002002551930043X_46
case,case,NOUN,46,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S002002551930043X,S002002551930043X_46
words,word,NOUN,46,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S002002551930043X,S002002551930043X_46
occurring,occur,VERB,46,occur,come|come about|fall out|go on|hap|happen|occur|pass|pass off|take place,become|appear|come along,S002002551930043X,S002002551930043X_46
next,next,ADV,46,next,next,NA,S002002551930043X,S002002551930043X_46
ignored,ignore,VERB,46,ignor,brush aside|brush off|cut|discount|dismiss|disregard|ignore|neglect|push aside|snub,treat|handle|do by|reject,S002002551930043X,S002002551930043X_46
there,there,ADV,46,there,there|thither,NA,S002002551930043X,S002002551930043X_46
