token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
node,node,NOUN,103,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_103
evaluation,evaluation,NOUN,139,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal,S0020025508004520,S0020025508004520_139
experiments,experiment,NOUN,139,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_139
carried,carry,VERB,139,carri,acquit|bear|behave|carry|channel|comport|conduct|contain|convey|deport|dribble|expect|express|extend|gestate|have a bun in the oven|hold|impart|pack|persuade|post|run|stock|stockpile|sway|take|transmit|transport,move|displace|have|feature|bring|convey|take|communicate|intercommunicate|hold|support|sustain|hold up|include|effect|continue|imply|involve|win|carry|bear|act|have got|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|hit|pass on|pass|pass along|put across|range|keep|maintain|influence|act upon|work|compensate|counterbalance|correct|make up|even out|even off|even up|promote|advance|boost|further|encourage|appropriate|capture|seize|conquer|transfer|shift|follow|grow|raise|farm|produce|propel|impel|hit the bottle|drink|booze|fuddle|nourish|nurture|travel|go|locomote|obtain|perform|execute|do|give birth|deliver|birth,S0020025508004520,S0020025508004520_139
out,out,ADV,139,out,away|out,NA,S0020025508004520,S0020025508004520_139
using,use,VERB,139,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_139
corpus,corpus,NOUN,139,corpu,corpus|principal|principal sum,capital|collection|aggregation|accumulation|assemblage|part|piece,S0020025508004520,S0020025508004520_139
comprises,comprise,NOUN,139,compris,NA,NA,S0020025508004520,S0020025508004520_139
newspaper,newspaper,NOUN,139,newspap,newspaper|newspaper publisher|newsprint|paper,press|public press|publisher|publishing house|publishing firm|publishing company|product|production|paper,S0020025508004520,S0020025508004520_139
articles,article,NOUN,139,articl,article|clause,nonfiction|nonfictional prose|piece|artifact|artefact|section|subdivision|determiner|determinative,S0020025508004520,S0020025508004520_139
brazilian,brazilian,ADJ,139,brazilian,Brazilian,NA,S0020025508004520,S0020025508004520_139
portuguese,portuguese,NOUN,139,portugues,Portuguese,Romance|Romance language|Latinian language|European,S0020025508004520,S0020025508004520_139
average,average,NOUN,139,averag,average|norm,statistic|ratio|scale value,S0020025508004520,S0020025508004520_139
article,article,NOUN,139,articl,article|clause,nonfiction|nonfictional prose|piece|artifact|artefact|section|subdivision|determiner|determinative,S0020025508004520,S0020025508004520_139
size,size,NOUN,139,size,size|size of it|sizing,magnitude|property|filler|situation|state of affairs,S0020025508004520,S0020025508004520_139
words,word,NOUN,139,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025508004520,S0020025508004520_139
sentences,sentences,NOUN,139,sentenc,NA,NA,S0020025508004520,S0020025508004520_139
hence,hence,ADV,150,henc,hence|so|thence|therefore|thus,NA,S0020025508004520,S0020025508004520_150
able,able,ADJ,150,abl,able|able-bodied|capable,NA,S0020025508004520,S0020025508004520_150
compare,compare,VERB,150,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025508004520,S0020025508004520_150
results,result,NOUN,150,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_150
published,publish,VERB,150,publish,bring out|issue|print|publish|put out|release,produce|make|create|publicize|publicise|air|bare,S0020025508004520,S0020025508004520_150
ones,one,NOUN,150,on,1|ace|I|one|single|unity,digit|figure|unit,S0020025508004520,S0020025508004520_150
versions,version,NOUN,210,version,adaptation|edition|interlingual rendition|interpretation|reading|rendering|translation|variant|variation|version,interpretation|type|writing|written material|piece of writing|written record|written account|representation|mental representation|internal representation|turn|turning,S0020025508004520,S0020025508004520_210
based,base,VERB,210,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_210
cuts,cut,NOUN,210,cut,baseball swing|cold shoulder|cut|cut of meat|cutting|cutting off|deletion|excision|gash|slash|slice|snub|stinger|swing|track|undercut,share|portion|part|percentage|transition|furrow|gradation|step|wound|lesion|meat|abuse|insult|revilement|contumely|vilification|excerpt|excerption|extract|selection|editing|redaction|fashion|canal|rebuff|slight|stroke|shot|division|opening|shortening|decrease|diminution|reduction|step-down|absence,S0020025508004520,S0020025508004520_210
have,have,VERB,210,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_210
relatively,relatively,ADV,210,rel,comparatively|relatively,NA,S0020025508004520,S0020025508004520_210
lower,lower,ADJ,210,lower,NA,NA,S0020025508004520,S0020025508004520_210
results,result,NOUN,210,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_210
previous,previous,ADJ,210,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),NA,S0020025508004520,S0020025508004520_210
experiment,experiment,NOUN,210,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_210
figuring,figure,VERB,210,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025508004520,S0020025508004520_210
now,now,ADV,210,now,at once|at present|directly|forthwith|immediately|instantly|like a shot|now|nowadays|right away|straight off|straightaway|today,NA,S0020025508004520,S0020025508004520_210
worst,worst,ADJ,210,worst,worst,NA,S0020025508004520,S0020025508004520_210
systems,systems,NOUN,210,system,NA,NA,S0020025508004520,S0020025508004520_210
near,near,ADV,210,near,about|almost|close|most|near|nearly|nigh|virtually|well-nigh,NA,S0020025508004520,S0020025508004520_210
baseline,baseline,NOUN,210,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_210
cn,cn,NOUN,210,cn,NA,NA,S0020025508004520,S0020025508004520_210
li,li,NOUN,210,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure,S0020025508004520,S0020025508004520_210
communities,communities,NOUN,210,commun,NA,NA,S0020025508004520,S0020025508004520_210
again,again,ADV,210,again,again|once again|once more|over again,NA,S0020025508004520,S0020025508004520_210
low,low,ADJ,210,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025508004520,S0020025508004520_210
scores,score,NOUN,210,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_210
also,also,ADV,14,also,also|as well|besides|likewise|too,NA,S0020025514004137,S0020025514004137_14
utilized,utilize,ADJ,14,util,NA,NA,S0020025514004137,S0020025514004137_14
tobit,tobit,NOUN,14,tobit,Book of Tobit|Tobit,NA,S0020025514004137,S0020025514004137_14
regression,regression,NOUN,14,regress,arrested development|fixation|infantile fixation|regress|regression|regression toward the mean|retrogression|retroversion|reversion|simple regression|statistical regression,abnormality|abnormalcy|defense mechanism|defense reaction|defence mechanism|defence reaction|defense|defence|statistical method|statistical procedure|reversal,S0020025514004137,S0020025514004137_14
investigate,investigate,VERB,14,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe,S0020025514004137,S0020025514004137_14
relationship,relationship,NOUN,14,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025514004137,S0020025514004137_14
efficiency,efficiency,NOUN,14,effici,efficiency,ratio|skillfulness,S0020025514004137,S0020025514004137_14
scores,score,NOUN,14,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025514004137,S0020025514004137_14
continuous,continuous,ADJ,14,continu,continuous|uninterrupted,NA,S0020025514004137,S0020025514004137_14
investment,investment,NOUN,14,invest,investing|investiture|investment|investment funds,finance|assets|committedness|commitment|skin|tegument|cutis|dressing|grooming|promotion,S0020025514004137,S0020025514004137_14
based,base,VERB,14,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025514004137,S0020025514004137_14
concept,concept,NOUN,14,concept,concept|conception|construct,idea|thought,S0020025514004137,S0020025514004137_14
total,total,ADJ,14,total,entire|full|total,NA,S0020025514004137,S0020025514004137_14
cost,cost,NOUN,14,cost,cost|monetary value|price|toll,outgo|spending|expenditure|outlay|value,S0020025514004137,S0020025514004137_14
ownership,ownership,NOUN,14,ownership,ownership|possession,relation|control|state,S0020025514004137,S0020025514004137_14
procedure,procedure,NOUN,45,procedur,function|operation|procedure|process|routine|subprogram|subroutine,activity|work|software|software program|computer software|software system|software package|package|proceeding|legal proceeding|proceedings,S0020025514004137,S0020025514004137_45
evaluate,evaluate,NOUN,45,evalu,NA,NA,S0020025514004137,S0020025514004137_45
rd,rd,NOUN,45,rd,NA,NA,S0020025514004137,S0020025514004137_45
proposed,propose,VERB,45,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514004137,S0020025514004137_45
subsequently,subsequently,ADV,45,subsequ,after|afterward|afterwards|later|later on|subsequently,NA,S0020025514004137,S0020025514004137_45
section,section,NOUN,45,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514004137,S0020025514004137_45
strategy,strategy,NOUN,73,strategi,scheme|strategy,plan of action|military science,S0020025514009608,S0020025514009608_73
creating,create,VERB,73,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025514009608,S0020025514009608_73
edges,edge,NOUN,73,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025514009608,S0020025514009608_73
depends,depend,VERB,73,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust,S0020025514009608,S0020025514009608_73
type,type,NOUN,73,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block,S0020025514009608,S0020025514009608_73
region,region,NOUN,73,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain,S0020025514009608,S0020025514009608_73
training,training,NOUN,73,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025514009608,S0020025514009608_73
instance,instance,NOUN,73,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_73
located,locate,VERB,73,locat,locate|place|settle|site|situate|turn up,find|regain|determine|find out|ascertain|station|post|send|place,S0020025514009608,S0020025514009608_73
as,as,ADV,117,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_117
have,have,VERB,117,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_117
seen,see,VERB,117,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,S0020025514009608,S0020025514009608_117
averaged,average,VERB,117,averag,average|average out,total|number|add up|come|amount|achieve|accomplish|attain|reach|calculate|cipher|cypher|compute|work out|reckon|figure,S0020025514009608,S0020025514009608_117
dynamics,dynamics,NOUN,117,dynam,dynamics|kinetics,mechanics,S0020025514009608,S0020025514009608_117
tourist,tourist,NOUN,117,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_117
walk,walk,VERB,117,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_117
transient,transient,NOUN,117,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_117
cycle,cycle,NOUN,117,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_117
lengths,length,NOUN,117,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_117
stored,store,VERB,117,store,hive away|lay in|put in|salt away|stack away|stash away|store,keep|hold on|keep|hold on,S0020025514009608,S0020025514009608_117
range,range,NOUN,117,rang,ambit|chain|chain of mountains|compass|cooking stove|grasp|image|kitchen range|kitchen stove|mountain chain|mountain range|orbit|range|range of a function|range of mountains|reach|scope|stove,extent|limit|tract|piece of land|piece of ground|parcel of land|parcel|geological formation|formation|facility|installation|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|set|capability|capableness|potentiality|kitchen appliance,S0020025514009608,S0020025514009608_117
μ,μ,NOUN,117,μ,NA,NA,S0020025514009608,S0020025514009608_117
values,value,NOUN,117,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_117
classification,classification,NOUN,147,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_147
phase,phase,NOUN,147,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect,S0020025514009608,S0020025514009608_147
level,level,NOUN,147,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_147
respect,respect,NOUN,224,respect,deference|esteem|obedience|regard|respect|respectfulness,detail|item|point|honor|honour|laurels|attitude|mental attitude|politeness|civility|filial duty|affection|affectionateness|fondness|tenderness|heart|warmness|warmheartedness|philia|courtesy|good manners,S0020025514009608,S0020025514009608_224
transient,transient,NOUN,224,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_224
length,length,NOUN,224,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_224
behavior,behavior,NOUN,224,behavior,behavior|behaviour|conduct|demeanor|demeanour|deportment|doings,activity|action|activeness|trait,S0020025514009608,S0020025514009608_224
see,see,VERB,224,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,S0020025514009608,S0020025514009608_224
data,data,NOUN,224,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_224
sets,set,VERB,224,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_224
as,as,ADV,224,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_224
μ,μ,NOUN,224,μ,NA,NA,S0020025514009608,S0020025514009608_224
increases,increase,NOUN,224,increas,addition|gain|growth|increase|increment|step-up,indefinite quantity|change|alteration|modification|process|physical process|amount|change of magnitude,S0020025514009608,S0020025514009608_224
also,also,ADV,224,also,also|as well|besides|likewise|too,NA,S0020025514009608,S0020025514009608_224
comparison,comparison,NOUN,271,comparison,comparability|compare|comparing|comparison|equivalence,examination|scrutiny|relation|likeness|alikeness|similitude,S0020025514009608,S0020025514009608_271
purposes,purpose,NOUN,271,purpos,aim|design|determination|function|intent|intention|purpose|role|use,goal|end|utility|usefulness|resoluteness|firmness|firmness of purpose|resolve|resolution,S0020025514009608,S0020025514009608_271
evaluate,evaluate,NOUN,271,evalu,NA,NA,S0020025514009608,S0020025514009608_271
performance,performance,NOUN,271,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514009608,S0020025514009608_271
framework,framework,NOUN,271,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure,S0020025514009608,S0020025514009608_271
different,different,ADJ,271,differ,different,NA,S0020025514009608,S0020025514009608_271
low,low,ADJ,271,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_271
level,level,NOUN,271,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_271
classifiers,classifier,NOUN,271,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_271
bayesian,bayesian,ADJ,271,bayesian,Bayesian,NA,S0020025514009608,S0020025514009608_271
networks,network,NOUN,271,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_271
weighted,weight,VERB,271,weight,angle|burden|burthen|slant|weight|weight down,charge|bias|predetermine,S0020025514009608,S0020025514009608_271
k,k,PROPN,271,k,NA,NA,S0020025514009608,S0020025514009608_271
nearest,nearest,ADJ,271,nearest,NA,NA,S0020025514009608,S0020025514009608_271
neighbors,neighbor,NOUN,271,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object,S0020025514009608,S0020025514009608_271
layer,layer,NOUN,271,layer,bed|layer|level|stratum,artifact|artefact|region|part|place|hen|biddy|structure|anatomical structure|complex body part|bodily structure|body structure,S0020025514009608,S0020025514009608_271
perceptrons,perceptron,NOUN,271,perceptron,NA,NA,S0020025514009608,S0020025514009608_271
mlp,mlp,NOUN,271,mlp,NA,NA,S0020025514009608,S0020025514009608_271
