token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
discoveries,discoveries,NOUN,21,discoveri,NA,NA,S0020025508004520,S0020025508004520_21
contributed,contribute,VERB,21,contribut,add|bestow|bring|chip in|conduce|contribute|give|impart|kick in|lead|lend|put up,change|alter|modify|give|promote|advance|boost|further|encourage|pay,S0020025508004520,S0020025508004520_21
significantly,significantly,ADV,21,significantli,importantly|significantly,NA,S0020025508004520,S0020025508004520_21
elucidate,elucidate,NOUN,21,elucid,NA,NA,S0020025508004520,S0020025508004520_21
structure,structure,NOUN,21,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025508004520,S0020025508004520_21
dynamics,dynamics,NOUN,21,dynam,dynamics|kinetics,mechanics,S0020025508004520,S0020025508004520_21
diverse,diverse,ADJ,21,divers,divers(a)|diverse|various,NA,S0020025508004520,S0020025508004520_21
real,real,ADJ,21,real,actual|existent|genuine|literal|material|real|real(a)|substantial|tangible|veridical,NA,S0020025508004520,S0020025508004520_21
world,world,NOUN,21,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping,S0020025508004520,S0020025508004520_21
entities,entity,NOUN,21,entiti,entity,NA,S0020025508004520,S0020025508004520_21
such,such,ADJ,21,such,such(a),NA,S0020025508004520,S0020025508004520_21
as,as,ADV,21,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_21
internet,internet,NOUN,21,internet,cyberspace|internet|net,computer network,S0020025508004520,S0020025508004520_21
brain,brain,NOUN,21,brain,brain|brainiac|brainpower|Einstein|encephalon|genius|head|learning ability|mastermind|mental capacity|mentality|mind|nous|psyche|wit,neural structure|intelligence|cognition|knowledge|noesis|intellectual|intellect|variety meat|organs,S0020025508004520,S0020025508004520_21
natural,natural,ADJ,21,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),NA,S0020025508004520,S0020025508004520_21
languages,language,NOUN,21,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025508004520,S0020025508004520_21
sophisticated,sophisticate,ADJ,64,sophist,NA,NA,S0020025508004520,S0020025508004520_64
resources,resource,NOUN,64,resourc,imagination|resource|resourcefulness,assets|asset|plus|inventiveness|ingeniousness|ingenuity|cleverness,S0020025508004520,S0020025508004520_64
have,have,VERB,64,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_64
become,become,VERB,64,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify,S0020025508004520,S0020025508004520_64
available,available,ADJ,64,avail,available|uncommitted|usable|useable,NA,S0020025508004520,S0020025508004520_64
languages,language,NOUN,64,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025508004520,S0020025508004520_64
such,such,ADJ,64,such,such(a),NA,S0020025508004520,S0020025508004520_64
as,as,ADV,64,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_64
english,english,NOUN,64,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,S0020025508004520,S0020025508004520_64
true,true,ADJ,64,true,dead on target|dependable|genuine|honest|lawful|on-key|reliable|rightful(a)|straight|true|true(a)|true(p)|truthful|unfeigned,NA,S0020025508004520,S0020025508004520_64
other,other,ADJ,64,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_64
including,include,VERB,64,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025508004520,S0020025508004520_64
portuguese,portuguese,NOUN,64,portugues,Portuguese,Romance|Romance language|Latinian language|European,S0020025508004520,S0020025508004520_64
argued,argue,VERB,113,argu,argue|contend|debate|fence|indicate|reason,present|represent|lay out|converse|discourse,S0020025508004520,S0020025508004520_113
selecting,select,VERB,113,select,choose|pick out|select|take,decide|make up one's mind|determine,S0020025508004520,S0020025508004520_113
sentences,sentences,NOUN,113,sentenc,NA,NA,S0020025508004520,S0020025508004520_113
related,relate,ADJ,113,relat,NA,NA,S0020025508004520,S0020025508004520_113
hub,hub,NOUN,113,hub,hub,part|portion|center|centre|middle|heart|eye,S0020025508004520,S0020025508004520_113
probably,probably,ADV,113,probabl,believably|belike|credibly|in all likelihood|in all probability|likely|plausibly|probably,NA,S0020025508004520,S0020025508004520_113
produce,produce,VERB,113,produc,acquire|bring about|bring forth|bring on|bring out|create|develop|farm|get|give rise|grow|make|produce|raise,make|create|expose|exhibit|display|cultivate|change,S0020025508004520,S0020025508004520_113
redundant,redundant,ADJ,113,redund,excess|extra|pleonastic|redundant|spare|supererogatory|superfluous|supernumerary|surplus|tautologic|tautological,NA,S0020025508004520,S0020025508004520_113
broadly,broadly,ADV,113,broadli,broadly|broadly speaking|generally|loosely,NA,S0020025508004520,S0020025508004520_113
informative,informative,ADJ,113,inform,enlightening|illuminating|informative|informatory|instructive,NA,S0020025508004520,S0020025508004520_113
summary,summary,NOUN,113,summari,sum-up|summary,statement,S0020025508004520,S0020025508004520_113
adopted,adopt,VERB,125,adopt,acquire|adopt|assume|borrow|dramatise|dramatize|embrace|espouse|follow|sweep up|take|take in|take on|take over|take up,choose|take|select|pick out|accept|have|take office|change|write|compose|pen|indite,S0020025508004520,S0020025508004520_125
clauset,clauset,NOUN,125,clauset,NA,NA,S0020025508004520,S0020025508004520_125
divide,divide,NOUN,125,divid,divide|water parting|watershed,disagreement|dissension|dissonance|line,S0020025508004520,S0020025508004520_125
network,network,NOUN,125,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_125
communities,communities,NOUN,125,commun,NA,NA,S0020025508004520,S0020025508004520_125
procedure,procedure,NOUN,126,procedur,function|operation|procedure|process|routine|subprogram|subroutine,activity|work|software|software program|computer software|software system|software package|package|proceeding|legal proceeding|proceedings,S0020025508004520,S0020025508004520_126
starts,start,VERB,126,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform,S0020025508004520,S0020025508004520_126
unitary,unitary,ADJ,126,unitari,one(a)|unitary,NA,S0020025508004520,S0020025508004520_126
communities,communities,NOUN,126,commun,NA,NA,S0020025508004520,S0020025508004520_126
comprised,comprise,VERB,126,compris,be|comprise|consist|constitute|contain|incorporate|make up|represent,be|include,S0020025508004520,S0020025508004520_126
single,single,ADJ,126,singl,exclusive|individual|single|single(a)|undivided|unmarried,NA,S0020025508004520,S0020025508004520_126
nodes,node,NOUN,126,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_126
step,step,NOUN,126,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_126
joins,join,NOUN,126,join,articulation|join|joint|junction|juncture|sum|union,connection|connexion|link|set,S0020025508004520,S0020025508004520_126
produce,produce,VERB,126,produc,acquire|bring about|bring forth|bring on|bring out|create|develop|farm|get|give rise|grow|make|produce|raise,make|create|expose|exhibit|display|cultivate|change,S0020025508004520,S0020025508004520_126
new,new,ADJ,126,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,S0020025508004520,S0020025508004520_126
network,network,NOUN,126,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_126
partition,partition,NOUN,126,partit,divider|division|partition|partitioning|sectionalisation|sectionalization|segmentation,structure|construction|computer memory unit|body part|separation,S0020025508004520,S0020025508004520_126
highest,highest,ADJ,126,highest,NA,NA,S0020025508004520,S0020025508004520_126
possible,possible,ADJ,126,possibl,possible|potential,NA,S0020025508004520,S0020025508004520_126
value,value,NOUN,126,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025508004520,S0020025508004520_126
q,q,NOUN,126,q,q|Q,letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_126
only,only,ADV,126,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025508004520,S0020025508004520_126
community,community,NOUN,126,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping,S0020025508004520,S0020025508004520_126
remains,remain,NOUN,126,remain,NA,NA,S0020025508004520,S0020025508004520_126
other,other,ADJ,153,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_153
systems,systems,NOUN,153,system,NA,NA,S0020025508004520,S0020025508004520_153
evaluated,evaluate,VERB,153,evalu,appraise|assess|evaluate|judge|measure|pass judgment|valuate|value,evaluate|pass judgment|judge|think|cogitate|cerebrate,S0020025508004520,S0020025508004520_153
same,same,ADJ,153,same,like|same|same(p),NA,S0020025508004520,S0020025508004520_153
experimental,experimental,ADJ,153,experiment,data-based|experimental|observational,NA,S0020025508004520,S0020025508004520_153
conditions,condition,NOUN,153,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process,S0020025508004520,S0020025508004520_153
classsumm,classsumm,NOUN,153,classsumm,NA,NA,S0020025508004520,S0020025508004520_153
tf,tf,NOUN,153,tf,NA,NA,S0020025508004520,S0020025508004520_153
isf,isf,NOUN,153,isf,NA,NA,S0020025508004520,S0020025508004520_153
summ,summ,NOUN,153,summ,NA,NA,S0020025508004520,S0020025508004520_153
supor,supor,NOUN,153,supor,NA,NA,S0020025508004520,S0020025508004520_153
improved,improve,VERB,153,improv,ameliorate|amend|better|improve|meliorate,change|alter|modify|change state|turn,S0020025508004520,S0020025508004520_153
version,version,NOUN,153,version,adaptation|edition|interlingual rendition|interpretation|reading|rendering|translation|variant|variation|version,interpretation|type|writing|written material|piece of writing|written record|written account|representation|mental representation|internal representation|turn|turning,S0020025508004520,S0020025508004520_153
sentence,sentence,NOUN,155,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_155
features,feature,NOUN,155,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025508004520,S0020025508004520_155
such,such,ADJ,155,such,such(a),NA,S0020025508004520,S0020025508004520_155
as,as,ADV,155,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_155
length,length,NOUN,155,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025508004520,S0020025508004520_155
location,location,NOUN,155,locat,emplacement|fix|localisation|localization|locating|location|placement|position|positioning,object|physical object|activity|determination|finding|workplace|work,S0020025508004520,S0020025508004520_155
proper,proper,ADJ,155,proper,proper|proper(a)|proper(ip)|right,NA,S0020025508004520,S0020025508004520_155
names,name,NOUN,155,name,epithet|figure|gens|name|public figure,language unit|linguistic unit|repute|reputation|family|family line|folk|kinfolk|kinsfolk|sept|phratry|important person|influential person|personage|sanction|defamation|calumny|calumniation|obloquy|traducement|hatchet job,S0020025508004520,S0020025508004520_155
anaphor,anaphor,NOUN,155,anaphor,anaphor,word,S0020025508004520,S0020025508004520_155
occurrence,occurrence,NOUN,155,occurr,happening|natural event|occurrence|occurrent,event|presence,S0020025508004520,S0020025508004520_155
beginning,begin,VERB,155,begin,begin|commence|get|get down|lead off|set about|set out|start|start out,talk|speak|utter|mouth|verbalize|verbalise|be|act|move|achieve|accomplish|attain|reach,S0020025508004520,S0020025508004520_155
cosine,cosine,NOUN,155,cosin,cos|cosine,trigonometric function|circular function,S0020025508004520,S0020025508004520_155
similarity,similarity,NOUN,155,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization,S0020025508004520,S0020025508004520_155
title,title,NOUN,155,titl,championship|claim|deed|deed of conveyance|form of address|rubric|statute title|title|title of respect,heading|header|head|name|subheading|subhead|high status|legal document|legal instrument|official document|instrument|appellation|denomination|designation|appellative|legal right|writing|written material|piece of writing|right,S0020025508004520,S0020025508004520_155
used,use,VERB,155,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_155
induce,induce,NOUN,155,induc,NA,NA,S0020025508004520,S0020025508004520_155
naïve,naïve,NOUN,155,naïv,NA,NA,S0020025508004520,S0020025508004520_155
bayes,baye,NOUN,155,bay,NA,NA,S0020025508004520,S0020025508004520_155
classifier,classifier,NOUN,155,classifi,classifier,thinker|word|morpheme,S0020025508004520,S0020025508004520_155
more,more,ADJ,194,more,more than|more(a),NA,S0020025508004520,S0020025508004520_194
specifically,specifically,ADV,194,specif,specifically,NA,S0020025508004520,S0020025508004520_194
have,have,VERB,194,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_194
chosen,chosen,NOUN,194,chosen,chosen|Chosen|elect,darling|favorite|favourite|pet|dearie|deary|ducky|elite|elite group,S0020025508004520,S0020025508004520_194
unigram,unigram,NOUN,194,unigram,NA,NA,S0020025508004520,S0020025508004520_194
based,base,VERB,194,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_194
recall,recall,VERB,194,recal,call back|call in|call up|come back|echo|hark back|recall|recollect|remember|retrieve|return|think|withdraw,denote|refer|resemble|call|send for|concentrate|focus|center|centre|pore|rivet|cancel|strike down|take,S0020025508004520,S0020025508004520_194
rouge,rouge,NOUN,194,roug,blusher|paint|rouge,makeup|make-up|war paint,S0020025508004520,S0020025508004520_194
taking,take,VERB,194,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025508004520,S0020025508004520_194
as,as,ADV,194,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_194
reference,reference,NOUN,194,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code,S0020025508004520,S0020025508004520_194
human,human,ADJ,194,human,human,NA,S0020025508004520,S0020025508004520_194
made,make,VERB,194,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S0020025508004520,S0020025508004520_194
abstracts,abstract,NOUN,194,abstract,abstract|abstraction|outline|precis|synopsis,concept|conception|construct|summary|sum-up,S0020025508004520,S0020025508004520_194
corpus,corpus,NOUN,194,corpu,corpus|principal|principal sum,capital|collection|aggregation|accumulation|assemblage|part|piece,S0020025508004520,S0020025508004520_194
significance,significance,NOUN,223,signific,implication|import|meaning|significance|signification,importance|meaning|substance|message|content|subject matter,S0020025508004520,S0020025508004520_223
results,result,NOUN,223,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_223
presented,present,VERB,223,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise,S0020025508004520,S0020025508004520_223
section,section,NOUN,223,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025508004520,S0020025508004520_223
shown,show,VERB,223,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025508004520,S0020025508004520_223
figure,figure,VERB,223,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025508004520,S0020025508004520_223
using,use,VERB,223,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_223
same,same,ADJ,223,same,like|same|same(p),NA,S0020025508004520,S0020025508004520_223
approach,approach,NOUN,223,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025508004520,S0020025508004520_223
discussed,discuss,VERB,223,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about,S0020025508004520,S0020025508004520_223
paired,paire,VERB,223,pair,NA,NA,S0020025508004520,S0020025508004520_223
t,t,NOUN,223,t,deoxythymidine monophosphate|liothyronine|metric ton|MT|t|T|tetraiodothyronine|thymine|thyroxin|thyroxine|tonne|triiodothyronine,pyrimidine|nucleotide|base|metric weight unit|weight unit|letter|letter of the alphabet|alphabetic character|thyroid hormone,S0020025508004520,S0020025508004520_223
test,test,NOUN,223,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025508004520,S0020025508004520_223
assess,assess,NOUN,223,assess,NA,NA,S0020025508004520,S0020025508004520_223
statistical,statistical,ADJ,223,statist,statistical,NA,S0020025508004520,S0020025508004520_223
difference,difference,NOUN,223,differ,conflict|departure|deviation|difference|difference of opinion|dispute|divergence|remainder,quality|variation|fluctuation|disagreement|change|number,S0020025508004520,S0020025508004520_223
average,average,NOUN,223,averag,average|norm,statistic|ratio|scale value,S0020025508004520,S0020025508004520_223
rouge,rouge,NOUN,223,roug,blusher|paint|rouge,makeup|make-up|war paint,S0020025508004520,S0020025508004520_223
scores,score,NOUN,223,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_223
results,result,NOUN,230,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_230
quite,quite,ADV,230,quit,quite|quite a|quite an|rather,NA,S0020025508004520,S0020025508004520_230
different,different,ADJ,230,differ,different,NA,S0020025508004520,S0020025508004520_230
ones,one,NOUN,230,on,1|ace|I|one|single|unity,digit|figure|unit,S0020025508004520,S0020025508004520_230
obtained,obtain,VERB,230,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be,S0020025508004520,S0020025508004520_230
first,first,ADV,230,first,first|first of all|first off|firstly|foremost,NA,S0020025508004520,S0020025508004520_230
experiment,experiment,NOUN,230,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_230
where,where,ADV,230,where,NA,NA,S0020025508004520,S0020025508004520_230
able,able,ADJ,230,abl,able|able-bodied|capable,NA,S0020025508004520,S0020025508004520_230
identify,identify,VERB,230,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025508004520,S0020025508004520_230
many,many,ADJ,230,mani,many,NA,S0020025508004520,S0020025508004520_230
significant,significant,ADJ,230,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025508004520,S0020025508004520_230
differences,difference,NOUN,230,differ,conflict|departure|deviation|difference|difference of opinion|dispute|divergence|remainder,quality|variation|fluctuation|disagreement|change|number,S0020025508004520,S0020025508004520_230
summarizers,summarizer,NOUN,230,summar,NA,NA,S0020025508004520,S0020025508004520_230
nevertheless,nevertheless,ADV,244,nevertheless,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,S0020025508004520,S0020025508004520_244
paired,paire,VERB,244,pair,NA,NA,S0020025508004520,S0020025508004520_244
t,t,NOUN,244,t,deoxythymidine monophosphate|liothyronine|metric ton|MT|t|T|tetraiodothyronine|thymine|thyroxin|thyroxine|tonne|triiodothyronine,pyrimidine|nucleotide|base|metric weight unit|weight unit|letter|letter of the alphabet|alphabetic character|thyroid hormone,S0020025508004520,S0020025508004520_244
tests,test,NOUN,244,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025508004520,S0020025508004520_244
also,also,ADV,244,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_244
show,show,VERB,244,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025508004520,S0020025508004520_244
cn,cn,NOUN,244,cn,NA,NA,S0020025508004520,S0020025508004520_244
voting,voting,NOUN,244,vote,ballot|balloting|vote|voting,choice|selection|option|pick,S0020025508004520,S0020025508004520_244
achieves,achieve,NOUN,244,achiev,NA,NA,S0020025508004520,S0020025508004520_244
significant,significant,ADJ,244,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025508004520,S0020025508004520_244
improvement,improveament,NOUN,244,improvea,NA,NA,S0020025508004520,S0020025508004520_244
low,low,ADJ,244,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025508004520,S0020025508004520_244
scoring,scoring,NOUN,244,score,grading|marking|scoring,evaluation|rating,S0020025508004520,S0020025508004520_244
