token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
component,component,ADJ,121,compon,NA,NA,S0020025514009608,S0020025514009608_121
representing,represent,VERB,121,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025514009608,S0020025514009608_121
class,class,NOUN,121,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_121
same,same,ADJ,121,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_121
reasoning,reason,VERB,121,reason,argue|conclude|reason|reason out,think|cogitate|cerebrate|present|represent|lay out|think|cogitate|cerebrate,S0020025514009608,S0020025514009608_121
applies,apply,VERB,121,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025514009608,S0020025514009608_121
cycle,cycle,NOUN,121,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_121
region,region,NOUN,233,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain,S0020025514009608,S0020025514009608_233
say,say,VERB,233,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record,S0020025514009608,S0020025514009608_233
tourist,tourist,NOUN,233,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_233
walks,walk,VERB,233,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_233
have,have,VERB,233,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_233
already,already,ADV,233,alreadi,already,NA,S0020025514009608,S0020025514009608_233
covered,cover,VERB,233,cover,address|breed|brood|compensate|comprehend|continue|cover|cover up|cross|cut across|cut through|deal|embrace|encompass|enshroud|extend|get across|get over|handle|hatch|hide|incubate|insure|overcompensate|overlay|pass over|plow|report|shroud|spread over|track|traverse|treat|underwrite|wrap up,touch|adjoin|meet|contact|be|satisfy|fulfill|fulfil|live up to|broach|initiate|include|pass|inform|protect|hide|conceal|see|check|insure|see to it|ensure|control|ascertain|assure|guarantee|warrant|compensate|counterbalance|correct|make up|even out|even off|even up|endow|indue|gift|empower|invest|endue|substitute|deputize|deputise|step in|envelop|enfold|enwrap|wrap|enclose|copulate|mate|pair|couple|play|reproduce|procreate|multiply|dress|clothe|enclothe|garb|raiment|tog|garment|habilitate|fit out|apparel,S0020025514009608,S0020025514009608_233
global,global,ADJ,233,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_233
aspects,aspect,NOUN,233,aspect,aspect|expression|face|facet|facial expression|look|panorama|prospect|scene|view|vista,feature|characteristic|visual percept|visual image|grammatical relation|countenance|visage,S0020025514009608,S0020025514009608_233
class,class,NOUN,233,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_233
component,component,ADJ,233,compon,NA,NA,S0020025514009608,S0020025514009608_233
increasing,increase,VERB,233,increas,increase,change magnitude|change|alter|modify,S0020025514009608,S0020025514009608_233
memory,memory,NOUN,233,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_233
length,length,NOUN,233,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_233
μ,μ,NOUN,233,μ,NA,NA,S0020025514009608,S0020025514009608_233
capture,capture,VERB,233,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire,S0020025514009608,S0020025514009608_233
new,new,ADJ,233,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,S0020025514009608,S0020025514009608_233
topological,topological,ADJ,233,topolog,topologic|topological,NA,S0020025514009608,S0020025514009608_233
features,feature,NOUN,233,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_233
pattern,pattern,NOUN,233,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_233
formation,formation,NOUN,233,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_233
task,task,NOUN,323,task,chore|job|labor|project|task|undertaking,work|duty,S0020025514009608,S0020025514009608_323
classify,classify,NOUN,323,classifi,NA,NA,S0020025514009608,S0020025514009608_323
test,test,NOUN,323,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_323
instance,instance,NOUN,323,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_323
represented,represent,VERB,323,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025514009608,S0020025514009608_323
digit,digit,NOUN,323,digit,dactyl|digit|figure|finger|finger's breadth|fingerbreadth,integer|whole number|linear unit|linear measure|extremity|appendage|member,S0020025514009608,S0020025514009608_323
red,re,ADJ,323,re,NA,NA,S0020025514009608,S0020025514009608_323
box,box,NOUN,323,box,box|box seat|boxful|boxwood|corner|loge,container|compartment|containerful|predicament|quandary|plight|rectangle|shrub|bush|area|seat|blow,S0020025514009608,S0020025514009608_323
attributes,attributes,NOUN,27,attribut,NA,NA,S0020025518301300,S0020025518301300_27
used,use,VERB,27,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_27
learning,learn,VERB,27,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025518301300,S0020025518301300_27
methods,method,NOUN,27,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025518301300,S0020025518301300_27
usually,usually,ADV,27,usual,commonly|normally|ordinarily|unremarkably|usually,NA,S0020025518301300,S0020025518301300_27
informative,informative,ADJ,27,inform,enlightening|illuminating|informative|informatory|instructive,NA,S0020025518301300,S0020025518301300_27
evidence,evidence,NOUN,27,evid,evidence|grounds,information|indication|indicant|info,S0020025518301300,S0020025518301300_27
obtained,obtain,VERB,27,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be,S0020025518301300,S0020025518301300_27
context,context,NOUN,27,context,circumstance|context|context of use|linguistic context|setting,discourse|environment,S0020025518301300,S0020025518301300_27
external,external,ADJ,27,extern,external|extraneous|international|outside|outside(a),NA,S0020025518301300,S0020025518301300_27
knowledge,knowledge,NOUN,27,knowledg,cognition|knowledge|noesis,psychological feature,S0020025518301300,S0020025518301300_27
sources,source,NOUN,27,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,S0020025518301300,S0020025518301300_27
unlike,unlike,ADJ,54,unlik,unlike,NA,S0020025518301300,S0020025518301300_54
previous,previous,ADJ,54,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),NA,S0020025518301300,S0020025518301300_54
studies,study,NOUN,54,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music,S0020025518301300,S0020025518301300_54
learning,learn,VERB,54,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025518301300,S0020025518301300_54
process,process,NOUN,54,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025518301300,S0020025518301300_54
takes,take,VERB,54,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025518301300,S0020025518301300_54
place,place,NOUN,54,place,berth|billet|blank space|home|lieu|office|piazza|place|plaza|position|post|property|seat|shoes|situation|space|spot|station|stead|topographic point,point|geographical area|geographic area|geographical region|geographic region|cognition|knowledge|noesis|vicinity|locality|neighborhood|neighbourhood|neck of the woods|function|office|part|role|situation|position|residence|abode|occupation|business|job|line of work|line|social station|social status|social rank|rank|space|passage|condition|status|public square|square|item|area|expanse|surface area,S0020025518301300,S0020025518301300_54
same,same,ADJ,54,same,like|same|same(p),NA,S0020025518301300,S0020025518301300_54
structure,structure,NOUN,54,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025518301300,S0020025518301300_54
used,use,VERB,54,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_54
representation,representation,NOUN,54,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity,S0020025518301300,S0020025518301300_54
eliminating,eliminate,VERB,54,elimin,annihilate|carry off|decimate|do away with|egest|eliminate|eradicate|excrete|extinguish|get rid of|obviate|pass|reject|rid of|rule out|winnow out|wipe out,NA,S0020025518301300,S0020025518301300_54
need,need,VERB,54,need,ask|call for|demand|involve|necessitate|need|postulate|require|take|want,NA,S0020025518301300,S0020025518301300_54
hand,hand,NOUN,54,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help,S0020025518301300,S0020025518301300_54
designed,desig,VERB,54,desig,NA,NA,S0020025518301300,S0020025518301300_54
features,feature,NOUN,54,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_54
picking,pick,VERB,190,pick,beak|blame|break up|clean|cull|find fault|foot|nibble|peck|pick|piece|pluck|plunk,choose|take|select|pick out|gather|garner|collect|pull together|knock|criticize|criticise|pick apart|provoke|evoke|call forth|kick up|remove|take away|withdraw|rob|pay|pull|draw|pierce|strike|eat,S002002551930043X,S002002551930043X_190
training,training,NOUN,190,train,breeding|education|grooming|preparation|training,activity|upbringing,S002002551930043X,S002002551930043X_190
test,test,NOUN,190,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S002002551930043X,S002002551930043X_190
sets,set,VERB,190,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S002002551930043X,S002002551930043X_190
classifier,classifier,NOUN,190,classifi,classifier,thinker|word|morpheme,S002002551930043X,S002002551930043X_190
performing,perform,VERB,190,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S002002551930043X,S002002551930043X_190
classification,classification,NOUN,190,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S002002551930043X,S002002551930043X_190
set,set,VERB,190,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S002002551930043X,S002002551930043X_190
repeated,repeat,VERB,190,repeat,double|duplicate|echo|ingeminate|iterate|recapitulate|recur|reduplicate|reiterate|repeat|replicate|reprise|reprize|restate|retell|take over,tell|reproduce|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|utter|emit|let out|let loose|act|move|play|spiel,S002002551930043X,S002002551930043X_190
times,time,NOUN,190,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,S002002551930043X,S002002551930043X_190
results,result,NOUN,235,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S002002551930043X,S002002551930043X_235
obtained,obtain,VERB,235,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be,S002002551930043X,S002002551930043X_235
obviously,obviously,ADV,235,obvious,apparently|evidently|manifestly|obviously|patently|plain|plainly,NA,S002002551930043X,S002002551930043X_235
concluded,conclude,VERB,235,conclud,close|conclude|reason|reason out|resolve,think|cogitate|cerebrate|end|terminate|agree|hold|concur|concord|stop|finish|cease,S002002551930043X,S002002551930043X_235
analysing,analysing,NOUN,235,analys,NA,NA,S002002551930043X,S002002551930043X_235
local,local,ADJ,235,local,local,NA,S002002551930043X,S002002551930043X_235
parameters,parameter,NOUN,235,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S002002551930043X,S002002551930043X_235
selected,select,VERB,235,select,choose|pick out|select|take,decide|make up one's mind|determine,S002002551930043X,S002002551930043X_235
words,word,NOUN,235,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S002002551930043X,S002002551930043X_235
leads,lead,VERB,235,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over,S002002551930043X,S002002551930043X_235
much,much,ADV,235,much,a good deal|a great deal|a lot|lots|much|often|practically|very much,NA,S002002551930043X,S002002551930043X_235
better,better,ADJ,235,better,best(p)|better|better(p),NA,S002002551930043X,S002002551930043X_235
distinguishability,distinguishability,NOUN,235,distinguish,NA,NA,S002002551930043X,S002002551930043X_235
authors,author,NOUN,235,author,author|generator|source|writer,communicator|maker|shaper,S002002551930043X,S002002551930043X_235
studying,study,VERB,235,studi,analyse|analyze|canvass|consider|contemplate|examine|hit the books|learn|meditate|read|study|take,chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|learn|larn|acquire|think|cogitate|cerebrate,S002002551930043X,S002002551930043X_235
global,global,ADJ,235,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S002002551930043X,S002002551930043X_235
characteristics,characteristic,NOUN,235,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number,S002002551930043X,S002002551930043X_235
networks,network,NOUN,235,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S002002551930043X,S002002551930043X_235
practical,practical,ADJ,247,practic,hard-nosed|hardheaded|practical|practical(a)|pragmatic|virtual(a),NA,S002002551930043X,S002002551930043X_247
point,point,NOUN,247,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S002002551930043X,S002002551930043X_247
view,view,NOUN,247,view,aspect|eyeshot|horizon|opinion|panorama|perspective|persuasion|position|prospect|purview|scene|sentiment|sight|survey|thought|view|vista,orientation|visual percept|visual image|look|looking|looking at|range|reach|belief|message|content|subject matter|substance|purpose|intent|intention|aim|design|graphic art|scope|orbit|compass|ambit|appearance|visual aspect,S002002551930043X,S002002551930043X_247
above,above,ADV,247,abov,above|higher up|in a higher place|supra|to a higher place,NA,S002002551930043X,S002002551930043X_247
result,result,NOUN,247,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S002002551930043X,S002002551930043X_247
useful,useful,ADJ,247,us,useful|utile|utilitarian,NA,S002002551930043X,S002002551930043X_247
classifying,classify,VERB,247,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute,S002002551930043X,S002002551930043X_247
texts,texts,NOUN,247,text,NA,NA,S002002551930043X,S002002551930043X_247
set,set,VERB,247,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S002002551930043X,S002002551930043X_247
available,available,ADJ,247,avail,available|uncommitted|usable|useable,NA,S002002551930043X,S002002551930043X_247
words,word,NOUN,247,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S002002551930043X,S002002551930043X_247
limited,limit,ADJ,247,limit,NA,NA,S002002551930043X,S002002551930043X_247
utilize,utilize,NOUN,72,util,NA,NA,S0045790617315720,S0045790617315720_72
movie,movie,NOUN,72,movi,film|flick|motion picture|motion-picture show|movie|moving picture|moving-picture show|pic|picture|picture show,show|product|production,S0045790617315720,S0045790617315720_72
