token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
approach,approach,NOUN,36,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514004137,S0020025514004137_36
cover,cover,NOUN,36,cover,back|binding|blanket|book binding|concealment|cover|cover charge|cover song|cover version|covering|covering fire|covert|masking|natural covering|screen|screening|top,covering|bedclothes|bed clothing|bedding|concealment|concealing|hiding|protective covering|protective cover|protection|natural object|fire|firing|fixed charge|fixed cost|fixed costs|recording,S0020025514004137,S0020025514004137_36
link,link,NOUN,36,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025514004137,S0020025514004137_36
failure,failure,NOUN,36,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset,S0020025514004137,S0020025514004137_36
cases,case,NOUN,36,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025514004137,S0020025514004137_36
paper,paper,NOUN,36,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025514004137,S0020025514004137_36
extends,extend,NOUN,36,extend,NA,NA,S0020025514004137,S0020025514004137_36
situations,situation,NOUN,36,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line,S0020025514004137,S0020025514004137_36
enumerated,enumerate,VERB,99,enumer,count|enumerate|itemise|itemize|number|numerate|recite,name|identify|determine|find|find out|ascertain,S0020025514004137,S0020025514004137_99
set,set,VERB,99,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514004137,S0020025514004137_99
f,f,NOUN,99,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025514004137,S0020025514004137_99
lower,lower,ADJ,99,lower,NA,NA,S0020025514004137,S0020025514004137_99
points,point,NOUN,99,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025514004137,S0020025514004137_99
filtered,filter,VERB,99,filter,dribble|filter|filter out|filtrate|percolate|permeate|separate out|sink in|strain|trickle,separate|penetrate|perforate|run|flow|feed|course,S0020025514004137,S0020025514004137_99
out,out,ADV,99,out,away|out,NA,S0020025514004137,S0020025514004137_99
pairwise,pairwise,NOUN,99,pairwis,NA,NA,S0020025514004137,S0020025514004137_99
comparisons,comparison,NOUN,99,comparison,comparability|compare|comparing|comparison|equivalence,examination|scrutiny|relation|likeness|alikeness|similitude,S0020025514004137,S0020025514004137_99
step,step,NOUN,99,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514004137,S0020025514004137_99
ione,ione,NOUN,116,ion,NA,NA,S0020025514004137,S0020025514004137_116
xone,xone,NOUN,116,xone,NA,NA,S0020025514004137,S0020025514004137_116
false,false,ADJ,116,fals,assumed|delusive|fake|false|faux|fictitious|fictive|imitation|mistaken|off-key|pretended|put on|sham|simulated|sour|untrue,NA,S0020025514004137,S0020025514004137_116
usual,usual,ADJ,132,usual,common|usual,NA,S0020025514004137,S0020025514004137_132
phenomenon,phenomenon,NOUN,132,phenomenon,phenomenon,process|physical process|development,S0020025514004137,S0020025514004137_132
practice,practice,NOUN,132,practic,drill|exercise|pattern|practice|practice session|praxis|recitation,activity|training|preparation|grooming|implementation|effectuation|use|usage|utilization|utilisation|employment|exercise|cognition|knowledge|noesis,S0020025514004137,S0020025514004137_132
idea,idea,NOUN,72,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase,S0020025514009608,S0020025514009608_72
build,build,NOUN,72,build,anatomy|bod|body-build|build|chassis|figure|flesh|form|frame|habitus|human body|material body|physical body|physique|shape|soma,bodily property|body|organic structure,S0020025514009608,S0020025514009608_72
graph,graph,NOUN,72,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol,S0020025514009608,S0020025514009608_72
component,component,ADJ,72,compon,NA,NA,S0020025514009608,S0020025514009608_72
class,class,NOUN,72,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_72
encompassing,encompasse,VERB,72,encompass,NA,NA,S0020025514009608,S0020025514009608_72
data,data,NOUN,72,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_72
set,set,VERB,72,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_72
done,done,VERB,109,done,NA,NA,S0020025514009608,S0020025514009608_109
order,order,NOUN,109,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,S0020025514009608,S0020025514009608_109
capture,capture,VERB,109,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire,S0020025514009608,S0020025514009608_109
complex,complex,NOUN,109,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025514009608,S0020025514009608_109
patterns,pattern,NOUN,109,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_109
representative,representative,ADJ,109,repres,representative,NA,S0020025514009608,S0020025514009608_109
class,class,NOUN,109,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_109
components,component,NOUN,109,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514009608,S0020025514009608_109
local,local,ADJ,109,local,local,NA,S0020025514009608,S0020025514009608_109
global,global,ADJ,109,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_109
fashion,fashion,NOUN,109,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods,S0020025514009608,S0020025514009608_109
data,data,NOUN,246,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_246
sets,set,VERB,246,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_246
submitted,submit,VERB,246,submit,accede|bow|defer|give in|pass on|posit|present|put forward|put in|reconcile|relegate|render|resign|state|submit|take,refer|propose|suggest|advise|give|submit|yield|give in|succumb|knuckle under|buckle under|undergo|apply|gift|present|accept,S0020025514009608,S0020025514009608_246
standardization,standardization,NOUN,246,standard,calibration|normalisation|normalization|standardisation|standardization,condition|status|social control|activity,S0020025514009608,S0020025514009608_246
processing,processe,NOUN,246,process,NA,NA,S0020025514009608,S0020025514009608_246
step,step,NOUN,246,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_246
since,since,ADV,275,sinc,NA,NA,S0020025514009608,S0020025514009608_275
tourist,tourist,NOUN,275,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_275
walk,walk,VERB,275,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_275
performed,perform,VERB,275,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S0020025514009608,S0020025514009608_275
networkless,networkless,ADJ,275,networkless,NA,NA,S0020025514009608,S0020025514009608_275
environment,environment,NOUN,275,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region,S0020025514009608,S0020025514009608_275
visit,visit,VERB,275,visit,bring down|call|call in|chaffer|chat|chatter|chew the fat|chit-chat|chitchat|claver|confab|confabulate|gossip|impose|inflict|inspect|jaw|natter|see|shoot the breeze|travel to|visit,tour|travel|trip|jaunt|meet|get together|communicate|intercommunicate|converse|discourse|bide|abide|stay|afflict|smite,S0020025514009608,S0020025514009608_275
other,other,ADJ,275,other,early(a)|former(a)|other|other(a),NA,S0020025514009608,S0020025514009608_275
site,site,NOUN,275,site,internet site|land site|site|situation|web site|website,tract|piece of land|piece of ground|parcel of land|parcel|position|place|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025514009608,S0020025514009608_275
data,data,NOUN,275,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_275
item,item,NOUN,275,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol,S0020025514009608,S0020025514009608_275
apart,apart,ADV,275,apart,apart|aside|asunder,NA,S0020025514009608,S0020025514009608_275
contained,contain,VERB,275,contain,arrest|bear|carry|check|comprise|contain|control|curb|hold|hold back|hold in|incorporate|moderate|stop|take|turn back,include|restrain|keep|keep back|hold back|be|defend,S0020025514009608,S0020025514009608_275
memory,memory,NOUN,275,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_275
window,window,NOUN,275,window,window|windowpane,framework|frame|opening|panel|gap|time period|period of time|period|pane|pane of glass|window glass|display|video display,S0020025514009608,S0020025514009608_275
μ,μ,NOUN,275,μ,NA,NA,S0020025514009608,S0020025514009608_275
network,network,NOUN,275,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_275
row,row,NOUN,275,row,course|dustup|quarrel|row|rowing|run-in|words|wrangle,line|dispute|difference|difference of opinion|conflict|strip|layer|bed|array|sequence|chronological sequence|succession|successiveness|chronological succession|sport|athletics,S0020025514009608,S0020025514009608_275
same,same,ADJ,275,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_275
setup,setup,NOUN,275,setup,apparatus|frame-up|setup,equipment|manner|mode|style|way|fashion|falsification|falsehood,S0020025514009608,S0020025514009608_275
as,as,ADV,275,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_275
before,before,ADV,275,befor,ahead|before|earlier|in front,NA,S0020025514009608,S0020025514009608_275
walks,walk,VERB,275,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_275
conducted,conduct,VERB,275,conduct,acquit|bear|behave|carry|carry on|channel|comport|conduct|convey|deal|deport|direct|guide|impart|lead|take|transmit,manage|deal|care|handle|perform|execute|do|hold|carry|bear|act|move|bring|convey|take,S0020025514009608,S0020025514009608_275
networked,networke,VERB,275,network,NA,NA,S0020025514009608,S0020025514009608_275
using,use,VERB,337,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_337
same,same,ADJ,337,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_337
arguments,argument,NOUN,337,argument,arguing|argument|argumentation|contention|contestation|controversy|debate|disceptation|disputation|line|line of reasoning|literary argument|logical argument|parameter|statement|tilt,evidence|dispute|difference|difference of opinion|conflict|discussion|give-and-take|word|summary|sum-up|address|computer address|reference|value|variable|variable quantity|reasoning|logical thinking|abstract thought,S0020025514009608,S0020025514009608_337
aforementioned,aforemention,VERB,337,aforement,NA,NA,S0020025514009608,S0020025514009608_337
plots,plot,NOUN,337,plot,game|patch|plot|plot of ground|plot of land|secret plan,scheme|strategy|tract|piece of land|piece of ground|parcel of land|parcel|story|chart|graph,S0020025514009608,S0020025514009608_337
situation,situation,NOUN,337,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line,S0020025514009608,S0020025514009608_337
verify,verify,VERB,337,verifi,affirm|assert|aver|avow|control|swan|swear|verify,confirm|corroborate|sustain|substantiate|support|affirm|test|prove|try|try out|examine|essay|reassert|declare,S0020025514009608,S0020025514009608_337
test,test,NOUN,337,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_337
instance,instance,NOUN,337,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_337
correctly,correctly,ADV,337,correctli,aright|correctly|right,NA,S0020025514009608,S0020025514009608_337
classified,classify,VERB,337,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute,S0020025514009608,S0020025514009608_337
as,as,ADV,337,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_337
digit,digit,NOUN,337,digit,dactyl|digit|figure|finger|finger's breadth|fingerbreadth,integer|whole number|linear unit|linear measure|extremity|appendage|member,S0020025514009608,S0020025514009608_337
former,former,ADJ,339,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),NA,S0020025514009608,S0020025514009608_339
classifies,classify,NOUN,339,classifi,NA,NA,S0020025514009608,S0020025514009608_339
data,data,NOUN,339,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_339
instances,instance,NOUN,339,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_339
physical,physical,ADJ,339,physic,forcible|physical|strong-arm,NA,S0020025514009608,S0020025514009608_339
features,feature,NOUN,339,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_339
latter,latter,ADJ,339,latter,latter(a),NA,S0020025514009608,S0020025514009608_339
measures,measure,NOUN,339,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025514009608,S0020025514009608_339
compliance,compliance,NOUN,339,complianc,abidance|complaisance|compliance|compliancy|conformation|conformity|deference|obligingness|submission,cooperation|agreeableness|agreeability|group action,S0020025514009608,S0020025514009608_339
test,test,NOUN,339,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_339
instance,instance,NOUN,339,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_339
pattern,pattern,NOUN,339,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_339
formation,formation,NOUN,339,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_339
input,input,NOUN,339,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element,S0020025514009608,S0020025514009608_339
hope,hope,NOUN,351,hope,Bob Hope|hope|Hope|Leslie Townes Hope|promise,anticipation|expectancy|feeling|expectation|outlook|prospect|person|individual|someone|somebody|mortal|soul|theological virtue|supernatural virtue,S0020025514009608,S0020025514009608_351
work,work,NOUN,351,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025514009608,S0020025514009608_351
provide,provide,VERB,351,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set,S0020025514009608,S0020025514009608_351
alternative,alternative,ADJ,351,altern,alternate|alternative|substitute,NA,S0020025514009608,S0020025514009608_351
way,way,NOUN,351,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage,S0020025514009608,S0020025514009608_351
understanding,understand,NOUN,351,understand,NA,NA,S0020025514009608,S0020025514009608_351
level,level,NOUN,351,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_351
data,data,NOUN,351,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_351
semantics,semantic,NOUN,351,semant,NA,NA,S0020025514009608,S0020025514009608_351
machine,machine,NOUN,351,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle,S0020025514009608,S0020025514009608_351
