token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
step,step,NOUN,84,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_84
computes,compute,NOUN,84,comput,NA,NA,S0020025508004520,S0020025508004520_84
set,set,VERB,84,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025508004520,S0020025508004520_84
network,network,NOUN,84,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_84
measurements,measurement,NOUN,84,measur,measure|measurement|measuring|mensuration,activity,S0020025508004520,S0020025508004520_84
defined,define,VERB,84,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0020025508004520,S0020025508004520_84
following,follow,VERB,84,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025508004520,S0020025508004520_84
sections,section,NOUN,84,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025508004520,S0020025508004520_84
classsumm,classsumm,NOUN,154,classsumm,NA,NA,S0020025508004520,S0020025508004520_154
extractive,extractive,ADJ,154,extract,NA,NA,S0020025508004520,S0020025508004520_154
summarizer,summarizer,NOUN,154,summar,NA,NA,S0020025508004520,S0020025508004520_154
uses,use,NOUN,154,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,S0020025508004520,S0020025508004520_154
machine,machine,NOUN,154,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle,S0020025508004520,S0020025508004520_154
learning,learn,VERB,154,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025508004520,S0020025508004520_154
determine,determine,VERB,154,determin,ascertain|check|decide|define|determine|find|find out|fix|influence|learn|limit|make up one's mind|mold|regulate|see|set|settle|shape|specify|square off|square up|watch,cause|do|make|choose|take|select|pick out|specify|define|delineate|delimit|delimitate|conclude|resolve,S0020025508004520,S0020025508004520_154
most,most,ADJ,154,most,most(a),NA,S0020025508004520,S0020025508004520_154
relevant,relevant,ADJ,154,relev,relevant,NA,S0020025508004520,S0020025508004520_154
segments,segment,NOUN,154,segment,section|segment,part|portion|part|piece,S0020025508004520,S0020025508004520_154
text,text,NOUN,154,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025508004520,S0020025508004520_154
similarly,similarly,ADV,154,similarli,likewise|similarly,NA,S0020025508004520,S0020025508004520_154
technique,technique,NOUN,154,techniqu,proficiency|technique,method|skillfulness,S0020025508004520,S0020025508004520_154
employed,employ,VERB,154,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025508004520,S0020025508004520_154
now,now,ADV,235,now,at once|at present|directly|forthwith|immediately|instantly|like a shot|now|nowadays|right away|straight off|straightaway|today,NA,S0020025508004520,S0020025508004520_235
complement,complement,NOUN,235,complement,accompaniment|complement|full complement,construction|grammatical construction|expression|count|work force|workforce|manpower|hands|men|adjunct|enzyme|counterpart|opposite number|vis-a-vis,S0020025508004520,S0020025508004520_235
experiment,experiment,NOUN,235,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_235
using,use,VERB,235,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_235
different,different,ADJ,235,differ,different,NA,S0020025508004520,S0020025508004520_235
compression,compression,NOUN,235,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_235
rates,rate,NOUN,235,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_235
brief,brief,ADJ,20,brief,abbreviated|brief,NA,S0020025514004137,S0020025514004137_20
approach,approach,NOUN,20,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514004137,S0020025514004137_20
assuming,assume,VERB,20,assum,accept|acquire|adopt|arrogate|assume|bear|don|feign|get into|presume|put on|seize|sham|simulate|strike|take|take for granted|take on|take over|take up|usurp|wear,expect|anticipate|take office|change|take|move|dissemble|pretend|act|receive|take in|invite|dress|get dressed,S0020025514004137,S0020025514004137_20
performance,performance,NOUN,20,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_20
system,system,NOUN,20,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_20
closely,closely,ADV,20,close,close|closely|intimately|nearly|tight,NA,S0020025514004137,S0020025514004137_20
related,relate,ADJ,20,relat,NA,NA,S0020025514004137,S0020025514004137_20
end,end,NOUN,20,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material,S0020025514004137,S0020025514004137_20
users,user,NOUN,20,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person,S0020025514004137,S0020025514004137_20
familiar,familiar,ADJ,20,familiar,conversant(p)|familiar|familiar(p)|intimate,NA,S0020025514004137,S0020025514004137_20
underlined,underlin,ADJ,20,underlin,NA,NA,S0020025514004137,S0020025514004137_20
low,low,ADJ,20,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514004137,S0020025514004137_20
knowledgeable,knowledgeable,ADJ,20,knowledg,intimate|knowing|knowledgeable|learned|lettered|versed|well-educated|well-read,NA,S0020025514004137,S0020025514004137_20
about,about,ADV,20,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA,S0020025514004137,S0020025514004137_20
good,good,ADJ,20,good,adept|beneficial|dear|dependable|effective|estimable|expert|full|good|honest|honorable|in effect(p)|in force(p)|just|near|practiced|proficient|respectable|right|ripe|safe|salutary|secure|serious|skilful|skillful|sound|unspoiled|unspoilt|upright|well(p),NA,S0020025514004137,S0020025514004137_20
pairwise,pairwise,NOUN,101,pairwis,NA,NA,S0020025514004137,S0020025514004137_101
comparison,comparison,NOUN,101,comparison,comparability|compare|comparing|comparison|equivalence,examination|scrutiny|relation|likeness|alikeness|similitude,S0020025514004137,S0020025514004137_101
required,require,VERB,101,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be,S0020025514004137,S0020025514004137_101
generating,generate,NOUN,101,gener,NA,NA,S0020025514004137,S0020025514004137_101
ωmin,ωmin,NOUN,101,ωmin,NA,NA,S0020025514004137,S0020025514004137_101
worst,worst,ADJ,101,worst,worst,NA,S0020025514004137,S0020025514004137_101
case,case,NOUN,101,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025514004137,S0020025514004137_101
models,models,NOUN,128,model,NA,NA,S0020025514004137,S0020025514004137_128
allow,allow,VERB,128,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA,S0020025514004137,S0020025514004137_128
analyze,analyze,NOUN,128,analyz,NA,NA,S0020025514004137,S0020025514004137_128
evaluate,evaluate,NOUN,128,evalu,NA,NA,S0020025514004137,S0020025514004137_128
realtime,realtime,VERB,128,realtim,NA,NA,S0020025514004137,S0020025514004137_128
performance,performance,NOUN,128,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_128
general,general,ADJ,128,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,NA,S0020025514004137,S0020025514004137_128
system,system,NOUN,128,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_128
paper,paper,NOUN,43,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025514009608,S0020025514009608_43
address,address,NOUN,43,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness,S0020025514009608,S0020025514009608_43
open,open,ADJ,43,open,assailable|candid|capable|clear|exposed|heart-to-heart|loose|open|open(a)|opened|overt|receptive|subject|undecided|undefendable|undefended|undetermined|unfastened|unresolved,NA,S0020025514009608,S0020025514009608_43
issues,issue,NOUN,43,issu,consequence|effect|egress|emergence|event|exit|government issue|issuance|issue|issuing|matter|military issue|number|offspring|outcome|outlet|payoff|proceeds|progeny|publication|result|return|subject|take|takings|topic|upshot|way out|yield,content|cognitive content|mental object|periodical|provision|supply|supplying|store|stock|fund|income|phenomenon|relative|relation|beginning|opening|printing,S0020025514009608,S0020025514009608_43
as,as,ADV,43,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_43
follows,follow,VERB,43,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514009608,S0020025514009608_43
propose,propose,VERB,43,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514009608,S0020025514009608_43
unified,unified,ADJ,43,unifi,co-ordinated|coordinated|incorporate|incorporated|integrated|interconnected|merged|unified,NA,S0020025514009608,S0020025514009608_43
measure,measure,NOUN,43,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025514009608,S0020025514009608_43
capture,capture,VERB,43,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire,S0020025514009608,S0020025514009608_43
pattern,pattern,NOUN,43,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_43
formation,formation,NOUN,43,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_43
data,data,NOUN,43,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_43
hybrid,hybrid,NOUN,66,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being,S0020025514009608,S0020025514009608_66
classifier,classifier,NOUN,66,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_66
designed,desig,VERB,66,desig,NA,NA,S0020025514009608,S0020025514009608_66
work,work,NOUN,66,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025514009608,S0020025514009608_66
supervised,supervise,VERB,66,supervis,manage|monitor|oversee|superintend|supervise,administer|administrate|observe,S0020025514009608,S0020025514009608_66
learning,learn,VERB,66,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_66
environment,environment,NOUN,66,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region,S0020025514009608,S0020025514009608_66
since,since,ADV,96,sinc,NA,NA,S0020025514009608,S0020025514009608_96
tourist,tourist,NOUN,96,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_96
walker,walker,NOUN,96,walker,Alice Malsenior Walker|Alice Walker|baby-walker|footer|go-cart|John Walker|pedestrian|walker|Walker|Zimmer|Zimmer frame,traveler|traveller|shoe|framework|frame,S0020025514009608,S0020025514009608_96
respect,respect,NOUN,96,respect,deference|esteem|obedience|regard|respect|respectfulness,detail|item|point|honor|honour|laurels|attitude|mental attitude|politeness|civility|filial duty|affection|affectionateness|fondness|tenderness|heart|warmness|warmheartedness|philia|courtesy|good manners,S0020025514009608,S0020025514009608_96
