token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
small,small,ADJ,327,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025514009608,S0020025514009608_327
extent,extent,NOUN,327,extent,extent,degree|level|stage|point|magnitude,S0020025514009608,S0020025514009608_327
representative,representative,ADJ,327,repres,representative,NA,S0020025514009608,S0020025514009608_327
descriptors,descriptor,NOUN,327,descriptor,descriptor|form|signifier|word form,word|information,S0020025514009608,S0020025514009608_327
transient,transient,NOUN,327,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_327
cycle,cycle,NOUN,327,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_327
length,length,NOUN,327,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_327
vary,vary,NOUN,327,vari,NA,NA,S0020025514009608,S0020025514009608_327
significantly,significantly,ADV,327,significantli,importantly|significantly,NA,S0020025514009608,S0020025514009608_327
case,case,NOUN,336,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025514009608,S0020025514009608_336
transient,transient,NOUN,336,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_336
cycle,cycle,NOUN,336,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_336
lengths,length,NOUN,336,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_336
as,as,ADV,336,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_336
corresponding,correspond,NOUN,336,correspond,NA,NA,S0020025514009608,S0020025514009608_336
variations,variation,NOUN,336,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation,S0020025514009608,S0020025514009608_336
shown,show,VERB,336,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_336
figure,figure,VERB,336,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025514009608,S0020025514009608_336
ninee,ninee,NOUN,336,nine,NA,NA,S0020025514009608,S0020025514009608_336
when,when,ADV,336,when,NA,NA,S0020025514009608,S0020025514009608_336
test,test,NOUN,336,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_336
digit,digit,NOUN,336,digit,dactyl|digit|figure|finger|finger's breadth|fingerbreadth,integer|whole number|linear unit|linear measure|extremity|appendage|member,S0020025514009608,S0020025514009608_336
inserted,insert,VERB,336,insert,enclose|enter|inclose|infix|insert|introduce|put in|slip in|sneak in|stick in|tuck,attach|put|set|place|pose|position|lay|enclose|close in|inclose|shut in|add|append|supply,S0020025514009608,S0020025514009608_336
component,component,ADJ,336,compon,NA,NA,S0020025514009608,S0020025514009608_336
respectively,respectivly,ADV,336,respectivli,NA,NA,S0020025514009608,S0020025514009608_336
number,number,NOUN,79,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0020025516310283,S0020025516310283_79
word,word,NOUN,79,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_79
occurrences,occurrence,NOUN,79,occurr,happening|natural event|occurrence|occurrent,event|presence,S0020025516310283,S0020025516310283_79
as,as,ADV,79,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_79
weight,weight,NOUN,79,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025516310283,S0020025516310283_79
connection,connection,NOUN,79,connect,association|connectedness|connecter|connection|connective|connector|connexion|joining|link,relation|union|unification|instrumentality|instrumentation|acquaintance|friend|memory|remembering|shape|form|supplier|provider|transportation|transport|transfer|transferral|conveyance|change of integrity,S0020025516310283,S0020025516310283_79
respective,respective,ADJ,79,respect,respective(a)|several(a)|various(a),NA,S0020025516310283,S0020025516310283_79
nodes,node,NOUN,79,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025516310283,S0020025516310283_79
latter,latter,ADJ,161,latter,latter(a),NA,S0020025516310283,S0020025516310283_161
effect,effect,NOUN,161,effect,burden|consequence|core|effect|essence|event|force|gist|impression|issue|outcome|result|upshot,phenomenon|appearance|visual aspect|impression|feeling|belief|notion|opinion|meaning|significance|signification|import|validity|validness|symptom,S0020025516310283,S0020025516310283_161
goes,go,VERB,161,go,become|belong|blend|blend in|break|break down|buy the farm|cash in one's chips|choke|conk|conk out|croak|decease|depart|die|drop dead|endure|exit|expire|extend|fail|fit|function|get|get going|give out|give way|give-up the ghost|go|go away|go bad|hold out|hold up|kick the bucket|last|lead|live|live on|locomote|move|operate|pass|pass away|perish|plump|pop off|proceed|rifle|run|run low|run short|snuff it|sound|start|survive|travel|work,NA,S0020025516310283,S0020025516310283_161
parallel,parallel,NOUN,161,parallel,analog|analogue|latitude|line of latitude|parallel|parallel of latitude,similarity|line|figure,S0020025516310283,S0020025516310283_161
observation,observation,NOUN,161,observ,notice|observance|observation|reflection|reflexion|watching,measurement|measuring|measure|mensuration|look|looking|looking at|remark|comment|input|fact|attention|attending,S0020025516310283,S0020025516310283_161
