token,lemma,upos,clique,stem,synonyms,hypernyms
spatial,spatial,ADJ,1,spatial,spacial|spatial,
resolution,resolution,NOUN,1,resolut,answer|closure|declaration|firmness|firmness of purpose|resoluteness|resolution|resolve|resolving|resolving power|result|settlement|solution|solvent|solving,document|written document|papers|physical phenomenon|trait|determination|finding|decision making|deciding|breakdown|partitioning|remission|remittal|subsidence|harmony|musical harmony|statement|decision|conclusion
commercially,commercially,ADV,1,commerci,commercially,
available,available,ADJ,1,avail,available|uncommitted|usable|useable,
variety,variety,NOUN,1,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
applications,application,NOUN,1,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
such,such,ADJ,1,such,such(a),
as,as,ADV,1,a,as|equally|every bit,
image,image,NOUN,1,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
classification,classification,NOUN,1,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
lyons,lyon,NOUN,1,lyon,Lyon|Lyons,
object,object,ADV,1,object,,NA
detection,detection,NOUN,1,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
li,li,NOUN,1,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure
xia,xia,NOUN,1,xia,,NA
semantic,semantic,ADJ,1,semant,semantic,
segmentation,segmentation,NOUN,1,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
kemker,kemker,NOUN,1,kemker,,NA
zhang,zhang,NOUN,1,zhang,,NA
visit,visit,VERB,2,visit,bring down|call|call in|chaffer|chat|chatter|chew the fat|chit-chat|chitchat|claver|confab|confabulate|gossip|impose|inflict|inspect|jaw|natter|see|shoot the breeze|travel to|visit,tour|travel|trip|jaunt|meet|get together|communicate|intercommunicate|converse|discourse|bide|abide|stay|afflict|smite
capabilities,capabilities,NOUN,2,capabl,,NA
orbital,orbital,ADJ,2,orbit,orbital,
sensors,sensor,NOUN,2,sensor,detector|sensing element|sensor,device
facilitate,facilitate,NOUN,2,facilit,,NA
continuous,continuous,ADJ,2,continu,continuous|uninterrupted,
monitoring,monitor,NOUN,2,monitor,admonisher|monitor|Monitor|monitor lizard|monitoring device|proctor|reminder|varan,supervisor|defender|guardian|protector|shielder|display|video display|electronic equipment|lizard
land,land,NOUN,2,land,acres|body politic|commonwealth|country|demesne|Din Land|domain|dry land|earth|Edwin Herbert Land|estate|farming|ground|kingdom|land|Land|landed estate|nation|realm|res publica|soil|solid ground|state|terra firma,real property|real estate|realty|immovable|object|physical object|region|administrative district|administrative division|territorial division|sphere|domain|area|orbit|field|arena|people|political unit|political entity|occupation|business|job|line of work|line
surface,surface,NOUN,2,surfac,aerofoil|airfoil|control surface|Earth's surface|open|surface,artifact|artefact|boundary|bound|bounds|layer|aspect|facet|public knowledge|general knowledge|device
ocean,ocean,NOUN,2,ocean,ocean|sea,body of water|water|large indefinite quantity|large indefinite amount
atmosphere,atmosphere,NOUN,2,atmospher,air|ambiance|ambience|atm|atmosphere|atmospheric state|aura|standard atmosphere|standard pressure,condition|status|pressure unit|region|part|weather|weather condition|conditions|atmospheric condition|gas|quality
duan,duan,ADJ,2,duan,,NA
li,li,NOUN,2,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure
fine,fine,ADJ,3,fine,all right|cool|fine|hunky-dory|o.k.|ok|okay,
resolution,resolution,NOUN,3,resolut,answer|closure|declaration|firmness|firmness of purpose|resoluteness|resolution|resolve|resolving|resolving power|result|settlement|solution|solvent|solving,document|written document|papers|physical phenomenon|trait|determination|finding|decision making|deciding|breakdown|partitioning|remission|remittal|subsidence|harmony|musical harmony|statement|decision|conclusion
remotely,remotely,ADV,3,remot,remotely,NA
sensed,sense,VERB,3,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
images,image,NOUN,3,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
rich,rich,ADJ,3,rich,ample|copious|deep|fat|fertile|full-bodied|plenteous|plentiful|productive|racy|rich|robust,
information,information,NOUN,3,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
contain,contain,NOUN,3,contain,,NA
substantial,substantial,ADJ,3,substanti,affluent|flush|hearty|loaded|material|moneyed|real|satisfying|significant|solid|square|strong|substantial|substantive|wealthy,
spatial,spatial,ADJ,3,spatial,spacial|spatial,
detail,detail,NOUN,3,detail,contingent|detail|item|particular|point,fact|part|portion|component part|component|constituent|discussion|treatment|discourse|gang|crew|work party|military unit|military force|military group|force
land,land,NOUN,3,land,acres|body politic|commonwealth|country|demesne|Din Land|domain|dry land|earth|Edwin Herbert Land|estate|farming|ground|kingdom|land|Land|landed estate|nation|realm|res publica|soil|solid ground|state|terra firma,real property|real estate|realty|immovable|object|physical object|region|administrative district|administrative division|territorial division|sphere|domain|area|orbit|field|arena|people|political unit|political entity|occupation|business|job|line of work|line
cover,cover,NOUN,3,cover,back|binding|blanket|book binding|concealment|cover|cover charge|cover song|cover version|covering|covering fire|covert|masking|natural covering|screen|screening|top,covering|bedclothes|bed clothing|bedding|concealment|concealing|hiding|protective covering|protective cover|protection|natural object|fire|firing|fixed charge|fixed cost|fixed costs|recording
use,use,VERB,3,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
classification,classification,NOUN,3,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement
segmentation,segmentation,NOUN,3,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
different,different,ADJ,4,differ,different,
automatic,automatic,ADJ,4,automat,automatic|automatonlike|machinelike|reflex(a)|reflexive|robotic|robotlike,
methods,method,NOUN,4,method,method|method acting,know-how|acting|playing|playacting|performing
have,have,VERB,4,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
developed,develop,VERB,4,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
identify,identify,VERB,4,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
land,land,NOUN,4,land,acres|body politic|commonwealth|country|demesne|Din Land|domain|dry land|earth|Edwin Herbert Land|estate|farming|ground|kingdom|land|Land|landed estate|nation|realm|res publica|soil|solid ground|state|terra firma,real property|real estate|realty|immovable|object|physical object|region|administrative district|administrative division|territorial division|sphere|domain|area|orbit|field|arena|people|political unit|political entity|occupation|business|job|line of work|line
cover,cover,NOUN,4,cover,back|binding|blanket|book binding|concealment|cover|cover charge|cover song|cover version|covering|covering fire|covert|masking|natural covering|screen|screening|top,covering|bedclothes|bed clothing|bedding|concealment|concealing|hiding|protective covering|protective cover|protection|natural object|fire|firing|fixed charge|fixed cost|fixed costs|recording
use,use,VERB,4,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
categories,category,NOUN,4,categori,category|class|family,collection|aggregation|accumulation|assemblage|concept|conception|construct
exploiting,exploit,VERB,4,exploit,exploit|overwork|tap|work,use|utilize|utilise|apply|employ|work|put to work
spectral,spectral,ADJ,4,spectral,apparitional|ghostlike|ghostly|phantasmal|spectral|spiritual,
spatial,spatial,ADJ,4,spatial,spacial|spatial,
features,feature,NOUN,4,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
remote,remite,ADJ,4,remit,,NA
sensing,sense,VERB,4,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
images,image,NOUN,4,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
gong,gong,VERB,4,gong,gong,sound
ma,ma,NOUN,4,ma,AM|Artium Magister|Bay State|ma|mA|MA|mama|mamma|mammy|Mass.|Massachusetts|Master of Arts|milliampere|mom|momma|mommy|mum|mummy|Old Colony,mother|female parent|master's degree|current unit
tucker,tucker,NOUN,4,tucker,Benjamin Ricketson Tucker|Sophie Tucker|tucker|Tucker,sewer|yoke
zhong,zhong,NOUN,4,zhong,,NA
however,however,ADV,5,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
traditional,traditional,ADJ,5,tradit,traditional,
approaches,approach,VERB,5,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
rely,rely,ADV,5,reli,,NA
handcrafting,handcraft,NOUN,5,handcraft,handcraft|handicraft|handiwork|handwork,work|piece of work
features,feature,NOUN,5,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
information,information,NOUN,5,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
transformation,transformation,NOUN,5,transform,shift|transformation|translation|transmutation,change|alteration|modification|function|mathematical function|single-valued function|map|mapping|grammatical rule|rule of grammar|change of integrity
commonly,commonly,ADV,5,commonli,commonly|normally|ordinarily|unremarkably|usually,
fail,fail,NOUN,5,fail,,NA
adequately,adequately,ADV,5,adequ,adequately,
capture,capture,VERB,5,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire
contextual,contextual,ADJ,5,contextu,contextual,
contained,contain,VERB,5,contain,arrest|bear|carry|check|comprise|contain|control|curb|hold|hold back|hold in|incorporate|moderate|stop|take|turn back,include|restrain|keep|keep back|hold back|be|defend
abundantly,abundantly,ADV,5,abundantli,abundantly|copiously|extravagantly|profusely,
images,image,NOUN,5,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
often,often,ADV,5,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
limited,limit,ADJ,5,limit,,NA
flexibility,flexibility,NOUN,5,flexibl,flexibility|flexibleness|tractability|tractableness,malleability|plasticity|adaptability|trait
general,general,ADJ,5,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
adaptability,adaptability,NOUN,5,adapt,adaptability,ability
li,li,NOUN,5,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure
tong,tong,NOUN,5,tong,,NA
especially,especially,ADV,6,especi,especially|particularly|peculiarly|specially,
true,true,ADJ,6,true,dead on target|dependable|genuine|honest|lawful|on-key|reliable|rightful(a)|straight|true|true(a)|true(p)|truthful|unfeigned,
given,give,VERB,6,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
detailed,detailead,ADJ,6,detailead,,NA
structural,structural,ADJ,6,structur,geomorphologic|geomorphological|morphologic|morphological|structural,
contextual,contextual,ADJ,6,contextu,contextual,
information,information,NOUN,6,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
provided,provide,VERB,6,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
very,very,ADV,6,veri,rattling|real|really|very,NA
fine,fine,ADJ,6,fine,all right|cool|fine|hunky-dory|o.k.|ok|okay,
spatial,spatial,ADJ,6,spatial,spacial|spatial,
resolution,resolution,NOUN,6,resolut,answer|closure|declaration|firmness|firmness of purpose|resoluteness|resolution|resolve|resolving|resolving power|result|settlement|solution|solvent|solving,document|written document|papers|physical phenomenon|trait|determination|finding|decision making|deciding|breakdown|partitioning|remission|remittal|subsidence|harmony|musical harmony|statement|decision|conclusion
meanwhile,meanwhile,ADV,7,meanwhil,in the meantime|meantime|meanwhile,NA
recent,recent,ADJ,7,recent,late(a)|recent,
developments,development,NOUN,7,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
deep,deep,ADJ,7,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
learning,learn,VERB,7,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
convolutional,convolutional,ADJ,7,convolut,,NA
neural,neural,ADJ,7,neural,nervous|neural|neuronal|neuronic,
network,network,NOUN,7,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
cnn,cnn,NOUN,7,cnn,,NA
particular,particular,ADJ,7,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),
have,have,VERB,7,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
replaced,replace,VERB,7,replac,exchange|interchange|put back|replace|substitute|supersede|supervene upon|supplant,regenerate|renew|succeed|come after|follow|put|set|place|pose|position|lay|change|alter|modify
feature,feature,NOUN,7,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
engineering,engineer,NOUN,7,engin,applied scientist|engine driver|engineer|locomotive engineer|railroad engineer|technologist,person|individual|someone|somebody|mortal|soul|operator|manipulator
level,level,NOUN,7,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
linear,linear,NOUN,7,linear,,NA
representations,representation,NOUN,7,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity
created,create,VERB,7,creat,create|make|produce,act|move|appoint|charge|make|create
end,end,NOUN,7,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material
hierarchically,hierarchically,ADV,7,hierarch,hierarchically,
automatic,automatic,ADJ,7,automat,automatic|automatonlike|machinelike|reflex(a)|reflexive|robotic|robotlike,
fashion,fashion,NOUN,7,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods
has,have,VERB,8,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
transformative,transformative,ADJ,8,transform,,NA
impact,impact,NOUN,8,impact,encroachment|impact|impingement|shock|wallop,contact|impinging|striking|consequence|effect|outcome|result|event|issue|upshot|influence|fight|fighting|combat|scrap
information,information,NOUN,8,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
understanding,understand,NOUN,8,understand,,NA
semantic,semantic,ADJ,8,semant,semantic,
characterization,characterization,NOUN,8,character,characterisation|characterization|delineation|depiction|enactment|personation|picture|portrayal|word picture|word-painting,description|verbal description|acting|playing|playacting|performing
fine,fine,ADJ,8,fine,all right|cool|fine|hunky-dory|o.k.|ok|okay,
resolution,resolution,NOUN,8,resolut,answer|closure|declaration|firmness|firmness of purpose|resoluteness|resolution|resolve|resolving|resolving power|result|settlement|solution|solvent|solving,document|written document|papers|physical phenomenon|trait|determination|finding|decision making|deciding|breakdown|partitioning|remission|remittal|subsidence|harmony|musical harmony|statement|decision|conclusion
remotely,remotely,ADV,8,remot,remotely,NA
sensed,sense,VERB,8,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
imagery,imagery,NOUN,8,imageri,imagery|imagination|imaging|mental imagery,representational process
li,li,NOUN,8,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure
zheng,zheng,NOUN,8,zheng,,NA
semantic,semantic,ADJ,9,semant,semantic,
segmentation,segmentation,NOUN,9,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
assigns,assign,NOUN,9,assign,,NA
pixel,pixel,NOUN,9,pixel,pel|picture element|pixel,component|constituent|element
image,image,NOUN,9,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
particular,particular,ADJ,9,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),
category,category,NOUN,9,categori,category|class|family,collection|aggregation|accumulation|assemblage|concept|conception|construct
has,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
become,become,VERB,9,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
most,most,ADJ,9,most,most(a),
important,important,ADJ,9,import,authoritative|crucial|important|of import|significant,
approaches,approach,VERB,9,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
ground,ground,NOUN,9,ground,background|basis|dry land|earth|flat coat|footing|ground|land|primer|primer coat|priming|priming coat|reason|soil|solid ground|terra firma|undercoat,object|physical object|rational motive|material|stuff|foundation|military position|position|view|aspect|prospect|scene|vista|panorama|percept|perception|perceptual experience|connection|connexion|connector|connecter|connective|surface|coat of paint
feature,feature,NOUN,9,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
interpretation,interpretation,NOUN,9,interpret,interpretation|interpreting|reading|rendering|rendition|version,representation|mental representation|internal representation|performance|explanation|account
playing,play,VERB,9,plai,act|act as|bet|bring|dally|diddle|encounter|fiddle|flirt|make for|meet|play|playact|recreate|represent|roleplay|run|spiel|take on|toy|trifle|wager|work|wreak,NA
pivotal,pivotal,ADJ,9,pivot,pivotal|polar,
role,role,NOUN,9,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
different,different,ADJ,9,differ,different,
application,application,NOUN,9,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
scenarios,scenario,NOUN,9,scenario,scenario,script|book|playscript|setting|scene|premise|premiss|assumption
wang,wing,VERB,9,wing,fly|wing,travel|go|move|locomote
such,such,ADJ,9,such,such(a),
as,as,ADV,9,a,as|equally|every bit,
precision,precision,NOUN,9,precis,preciseness|precision,exactness|exactitude
griffiths,griffith,NOUN,9,griffith,D. W. Griffith|David Lewelyn Wark Griffith|Griffith,
picoli,picoli,NOUN,9,picoli,,NA
environmental,environmental,ADJ,9,environment,environmental,
protection,protection,NOUN,9,protect,aegis|auspices|protection|protective cover|protective covering|security|shelter|trade protection|tribute,activity|covering|assets|security|endorsement|indorsement|imposition|infliction|extortion
samie,samie,NOUN,9,sami,,NA
yin,yin,NOUN,9,yin,yin,principle|rule
economic,economic,ADJ,9,econom,economic|economical,
assessment,assessment,NOUN,9,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
zhang,zhang,NOUN,9,zhang,,NA
fully,fully,ADV,10,fulli,amply|full|fully|in full|to the full,NA
convolutional,convolutional,ADJ,10,convolut,,NA
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
fcn,fcn,NOUN,10,fcn,,NA
demonstrated,demonstrate,VERB,10,demonstr,attest|certify|demo|demonstrate|establish|evidence|exhibit|manifest|march|present|prove|shew|show,show|confirm|corroborate|sustain|substantiate|support|affirm|testify|bear witness|prove|evidence|protest|resist|dissent
first,first,ADV,10,first,first|first of all|first off|firstly|foremost,NA
effective,effective,ADJ,10,effect,effective|effectual|efficacious|efficient|good|in effect(p)|in force(p),
end,end,NOUN,10,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material
cnn,cnn,NOUN,10,cnn,,NA
structure,structure,NOUN,10,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
semantic,semantic,ADJ,10,semant,semantic,
segmentation,segmentation,NOUN,10,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
long,long,ADV,10,long,long,NA
restricted,restrict,VERB,11,restrict,bound|confine|control|curb|curtail|cut back|limit|restrict|throttle|trammel,limit|circumscribe|confine to|restrict|curtail|curb|cut back|prevent|keep
oversimplified,oversimplify,ADJ,11,oversimplifi,,NA
design,design,NOUN,11,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
decoder,decoder,NOUN,11,decod,decipherer|decoder,intellectual|intellect|machine
results,result,NOUN,11,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
fcn,fcn,NOUN,11,fcn,,NA
encouraging,encourage,VERB,11,encourag,advance|boost|encourage|further|promote,support|back up|inspire|animate|invigorate|enliven|exalt|induce|stimulate|cause|have|get|make
principle,principle,NOUN,11,principl,precept|principle|rationale|rule,generalization|generalisation|generality|value|law|natural law|law of nature|rule|prescript|explanation
