token,lemma,upos,clique,stem,synonyms,hypernyms
nodes,node,NOUN,3,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
links,link,NOUN,3,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
abstract,abstract,NOUN,3,abstract,abstract|abstraction|outline|precis|synopsis,concept|conception|construct|summary|sum-up
concepts,concept,NOUN,3,concept,concept|conception|construct,idea|thought
refer,refer,VERB,3,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as
many,many,ADJ,3,mani,many,
different,different,ADJ,3,differ,different,
objects,object,VERB,3,object,object,disapprove|reject|be
types,type,NOUN,3,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block
interactions,interaction,NOUN,3,interact,fundamental interaction|interaction,action|physical phenomenon
respectively,respectivly,ADV,3,respectivli,,NA
therefore,therefore,ADV,4,therefor,consequently|hence|so|thence|therefore|thus,NA
rapid,rapid,ADJ,4,rapid,rapid|speedy,
development,development,NOUN,4,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
so,so,ADV,4,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
called,call,VERB,4,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse
network,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
science,science,NOUN,4,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
has,have,VERB,4,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
found,find,VERB,4,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow
application,application,NOUN,4,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
studies,study,NOUN,4,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
great,great,ADJ,4,great,bang-up|big(p)|bully|capital|corking|cracking|dandy|enceinte|expectant|gravid|great|great(p)|groovy|heavy(p)|keen|large(p)|majuscule|neat|nifty|not bad(p)|old(a)|outstanding|peachy|slap-up|smashing|swell|with child(p),
variety,variety,NOUN,4,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
systems,systems,NOUN,4,system,,NA
social,social,ADJ,4,social,social|societal,
networks,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
biological,biological,ADJ,4,biolog,biologic|biological|natural,
representing,represent,VERB,4,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
financial,financial,ADJ,4,financi,financial|fiscal,
dependencies,dependency,NOUN,4,depend,addiction|colony|dependance|dependence|dependency|habituation,state|physical condition|physiological state|physiological condition|geographical area|geographic area|geographical region|geographic region
structure,structure,NOUN,4,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
internet,internet,NOUN,4,internet,cyberspace|internet|net,computer network
organization,organization,NOUN,4,organ,administration|arrangement|brass|constitution|establishment|formation|governance|governing body|organisation|organization|system,social group|structure|body|administration|disposal|orderliness|methodicalness|activity|beginning|start|commencement
transportation,transportation,NOUN,4,transport,conveyance|Department of Transportation|deportation|DoT|exile|expatriation|fare|shipping|transfer|transferral|transit|transport|transportation|Transportation|transportation system,facility|installation|movement|charge|executive department|commercial enterprise|business enterprise|business|banishment|proscription
mentioned,mention,VERB,5,mention,advert|bring up|cite|mention|name|note|observe|refer|remark,think of|have in mind|mean|state|say|tell|notice|acknowledge
networks,network,NOUN,5,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
usually,usually,ADV,5,usual,commonly|normally|ordinarily|unremarkably|usually,
referred,refer,VERB,5,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as
as,as,ADV,5,a,as|equally|every bit,
complex,complex,NOUN,5,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
owe,owe,VERB,5,ow,owe,repose on|rest on|build on|build upon|be
name,name,NOUN,5,name,epithet|figure|gens|name|public figure,language unit|linguistic unit|repute|reputation|family|family line|folk|kinfolk|kinsfolk|sept|phratry|important person|influential person|personage|sanction|defamation|calumny|calumniation|obloquy|traducement|hatchet job
general,general,ADJ,5,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
concept,concept,NOUN,5,concept,concept|conception|construct,idea|thought
complexity,complexity,NOUN,5,complex,complexity|complexness,quality
above,above,ADV,6,abov,above|higher up|in a higher place|supra|to a higher place,
listed,list,VERB,6,list,heel|lean|list|name|number,enumerate|recite|itemize|itemise|register|move|lean|tilt|tip|slant|angle|name|identify
systems,systems,NOUN,6,system,,NA
often,often,ADV,6,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
viewed,viewed,VERB,6,view,,NA
as,as,ADV,6,a,as|equally|every bit,
examples,example,NOUN,6,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
complex,complex,NOUN,6,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
complexity,complexity,NOUN,7,complex,complexity|complexness,quality
have,have,VERB,7,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
precise,precise,NOUN,7,precis,,NA
definition,definition,NOUN,7,definit,definition,explanation|account|distinctness|sharpness
stated,stat,VERB,7,stat,,NA
complex,complex,NOUN,7,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
system,system,NOUN,7,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
typically,typically,ADV,7,typic,typically,
consists,consist,VERB,7,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
large,large,ADJ,7,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
number,number,NOUN,7,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
elements,element,NOUN,7,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line
nonlinearly,nonlinearly,ADV,7,nonlinearli,,NA
interacting,interact,VERB,7,interact,interact,act|move
other,other,ADJ,7,other,early(a)|former(a)|other|other(a),
able,able,ADJ,7,abl,able|able-bodied|capable,
display,display,NOUN,7,displai,display|exhibit|presentation|show|showing|video display,demonstration|demo|show|representation|disclosure|revelation|revealing|communication|electronic device
collective,collective,ADJ,7,collect,collective|corporate,
behavior,behavior,NOUN,7,behavior,behavior|behaviour|conduct|demeanor|demeanour|deportment|doings,activity|action|activeness|trait
exchanging,exchange,VERB,7,exchang,change|commute|convert|exchange|interchange|replace|substitute|switch|switch over,transfer|replace|change by reversal|turn|reverse|reassign|change|alter|modify
energy,energy,NOUN,7,energi,Department of Energy|DOE|energy|Energy|Energy Department|free energy|get-up-and-go|muscularity|push|vigor|vigour|vim|vitality|zip,physical phenomenon|force|forcefulness|strength|drive|liveliness|life|spirit|sprightliness|good health|healthiness|executive department
information,information,NOUN,7,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
surroundings,surroundings,NOUN,7,surround,environment|environs|milieu|surround|surroundings,environment|geographical area|geographic area|geographical region|geographic region
modify,modify,VERB,7,modifi,alter|change|modify|qualify,change|add
internal,internal,ADJ,7,intern,home(a)|inner|interior|interior(a)|internal|intimate|intragroup|national,
structure,structure,NOUN,7,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
many,many,ADJ,8,mani,many,
complex,complex,NOUN,8,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
systems,systems,NOUN,8,system,,NA
exhibit,exhibit,NOUN,8,exhibit,display|exhibit|showing,evidence|show
emergent,emergent,NOUN,8,emerg,,NA
properties,property,NOUN,8,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
characteristic,characteristic,ADJ,8,characterist,characteristic,
system,system,NOUN,8,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
as,as,ADV,8,a,as|equally|every bit,
whole,whole,ADJ,8,whole,hale|solid|unanimous|unharmed|unhurt|unscathed|whole,
simply,simply,ADV,8,simpli,but|just|merely|only|plainly|simply,NA
derived,derive,VERB,8,deriv,come|deduce|deduct|derive|descend|educe|gain|infer,reason|reason out|conclude|obtain|evolve|make|create
predicted,predict,VERB,8,predict,anticipate|augur|auspicate|betoken|bode|call|forebode|forecast|foreshadow|foretell|omen|portend|predict|prefigure|presage|prognosticate|promise,guess|venture|pretend|hazard|bespeak|betoken|indicate|point|signal
solely,solely,ADV,8,sole,alone|entirely|exclusively|only|solely,
individual,individual,ADJ,8,individu,case-by-case|individual|individual(a)|item-by-item|private|single|single(a),
elements,element,NOUN,8,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line
existence,existence,NOUN,9,exist,being|beingness|cosmos|creation|existence|face of the earth|macrocosm|universe|world,state|natural object
emergent,emergent,NOUN,9,emerg,,NA
phenomena,phenomena,NOUN,9,phenomena,,NA
often,often,ADV,9,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
summarized,summarize,VERB,9,summar,resume|sum|sum up|summarise|summarize,repeat|reiterate|ingeminate|iterate|restate|retell|state|say|tell
phrases,phrase,NOUN,9,phrase,idiom|idiomatic expression|musical phrase|phrasal idiom|phrase|set phrase,construction|grammatical construction|expression|passage|musical passage|saying|locution|dancing|dance|terpsichore|saltation
such,such,ADJ,9,such,such(a),
as,as,ADV,9,a,as|equally|every bit,
more,more,ADJ,9,more,more than|more(a),
different,different,ADJ,9,differ,different,
whole,whole,ADJ,9,whole,hale|solid|unanimous|unharmed|unhurt|unscathed|whole,
besides,besides,NOUN,9,besid,,NA
parts,part,NOUN,9,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
context,context,NOUN,10,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
natural,natural,ADJ,10,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
language,language,NOUN,10,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
clearly,clearly,ADV,10,clearli,clear|clearly|distinctly|intelligibly|understandably,
vivid,vivid,ADJ,10,vivid,bright|brilliant|graphic|intense|lifelike|pictorial|vivid,
instance,instance,NOUN,10,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information
complex,complex,NOUN,10,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
system,system,NOUN,10,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
higher,higher,ADJ,11,higher,higher(a),
levels,levels,NOUN,11,level,,NA
structure,structure,NOUN,11,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
usually,usually,ADV,11,usual,commonly|normally|ordinarily|unremarkably|usually,
simply,simply,ADV,11,simpli,but|just|merely|only|plainly|simply,NA
reduced,reduce,VERB,11,reduc,abbreviate|abridge|boil down|bring down|come down|concentrate|contract|cut|cut back|cut down|decoct|deoxidise|deoxidize|dilute|foreshorten|keep down|melt off|quash|reduce|repress|scale down|shorten|shrink|slenderize|slim|slim down|subdue|subjugate|thin|thin out|tighten|trim|trim back|trim down,decrease|lessen|minify|simplify|demote|bump|relegate|break|kick downstairs|substitute|replace|interchange|exchange|take down|degrade|disgrace|demean|put down|become|turn|impoverish|shrink|reduce|change|restrict|trammel|limit|bound|confine|throttle|oppress|suppress|crush|separate|divide|part|reposition|de-emphasize|de-emphasise|destress|diminish|fall|weaken|change state
sum,sum,NOUN,11,sum,aggregate|amount|amount of money|center|centre|core|essence|gist|heart|heart and soul|inwardness|join|kernel|marrow|meat|nitty-gritty|nub|pith|substance|sum|sum of money|sum total|summation|total|totality|union,assets|quantity|collection|aggregation|accumulation|assemblage|content|cognitive content|mental object|whole|unit|set
elements,element,NOUN,11,element,chemical element|component|constituent|element|factor|ingredient,part|section|division|portion|substance|environment|environs|surroundings|surround|situation|state of affairs|straight line
involved,involve,ADJ,11,involv,,NA
example,example,NOUN,12,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
phonemes,phoneme,NOUN,12,phonem,phoneme,phone|speech sound|sound
letters,letter,NOUN,12,letter,alphabetic character|letter|letter of the alphabet|missive|varsity letter,text|textual matter|document|character|graph|grapheme|graphic symbol|owner|proprietor|literal interpretation|award|accolade|honor|honour|laurels
basically,basically,ADV,12,basic,basically|essentially|fundamentally,
do,do,VERB,12,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
have,have,VERB,12,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
meaning,mean,VERB,12,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA
words,word,NOUN,12,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
consisting,consist,VERB,12,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
references,reference,NOUN,12,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code
specific,specific,ADJ,12,specif,specific,
objects,object,VERB,12,object,object,disapprove|reject|be
concepts,concept,NOUN,12,concept,concept|conception|construct,idea|thought
likewise,likewise,ADV,13,likewis,alike|also|as well|besides|likewise|similarly|too,NA
knowing,know,VERB,13,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
meaning,mean,VERB,13,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA
separate,separate,ADJ,13,separ,disjoined|freestanding|separate,
words,word,NOUN,13,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
necessarily,necessarily,ADV,13,necessarili,inevitably|necessarily|needfully|needs|of necessity,NA
provide,provide,VERB,13,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
understanding,understand,NOUN,13,understand,,NA
sentence,sentence,NOUN,13,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term
composed,compose,VERB,13,compos,compile|compose|draw up|frame|indite|pen|write,constitute|represent|make up|comprise|be|make|create|create verbally|calm|calm down|quiet|tranquilize|tranquillize|tranquillise|quieten|lull|still|plan
as,as,ADV,13,a,as|equally|every bit,
carry,carry,VERB,13,carri,acquit|bear|behave|carry|channel|comport|conduct|contain|convey|deport|dribble|expect|express|extend|gestate|have a bun in the oven|hold|impart|pack|persuade|post|run|stock|stockpile|sway|take|transmit|transport,move|displace|have|feature|bring|convey|take|communicate|intercommunicate|hold|support|sustain|hold up|include|effect|continue|imply|involve|win|carry|bear|act|have got|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|hit|pass on|pass|pass along|put across|range|keep|maintain|influence|act upon|work|compensate|counterbalance|correct|make up|even out|even off|even up|promote|advance|boost|further|encourage|appropriate|capture|seize|conquer|transfer|shift|follow|grow|raise|farm|produce|propel|impel|hit the bottle|drink|booze|fuddle|nourish|nurture|travel|go|locomote|obtain|perform|execute|do|give birth|deliver|birth
additional,additional,ADJ,13,addit,additional|extra,
information,information,NOUN,13,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
emotional,emotional,ADJ,13,emot,aroused|emotional|excited|worked up,
load,load,NOUN,13,load,burden|cargo|consignment|encumbrance|freight|incumbrance|lading|load|loading|lode|onus|payload|shipment|warhead,weight|indefinite quantity|merchandise|ware|product|electrical power|electric power|wattage|concern|worry|headache|vexation|deposit|sedimentation|alluviation|explosive|electrical device
metaphorical,metaphorical,ADJ,13,metaphor,metaphoric|metaphorical,
message,message,NOUN,13,messag,content|message|subject matter|substance,communication
other,other,ADJ,14,other,early(a)|former(a)|other|other(a),
features,feature,NOUN,14,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
natural,natural,ADJ,14,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
language,language,NOUN,14,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
typical,typical,ADJ,14,typic,distinctive|typical,
complex,complex,NOUN,14,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
systems,systems,NOUN,14,system,,NA
have,have,VERB,14,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
also,also,ADV,14,also,also|as well|besides|likewise|too,NA
studied,study,VERB,14,studi,analyse|analyze|canvass|consider|contemplate|examine|hit the books|learn|meditate|read|study|take,chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|learn|larn|acquire|think|cogitate|cerebrate
example,example,NOUN,14,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
long,long,ADV,14,long,long,NA
range,range,NOUN,14,rang,ambit|chain|chain of mountains|compass|cooking stove|grasp|image|kitchen range|kitchen stove|mountain chain|mountain range|orbit|range|range of a function|range of mountains|reach|scope|stove,extent|limit|tract|piece of land|piece of ground|parcel of land|parcel|geological formation|formation|facility|installation|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|set|capability|capableness|potentiality|kitchen appliance
correlations,correlation,NOUN,14,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics
fractal,fractal,ADJ,14,fractal,,NA
multifractal,multifractal,ADJ,14,multifract,,NA
properties,property,NOUN,14,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
self,self,NOUN,14,self,ego|self,consciousness|person|individual|someone|somebody|mortal|soul
organization,organization,NOUN,14,organ,administration|arrangement|brass|constitution|establishment|formation|governance|governing body|organisation|organization|system,social group|structure|body|administration|disposal|orderliness|methodicalness|activity|beginning|start|commencement
lack,lack,NOUN,14,lack,deficiency|lack|want,need|demand
characteristic,characteristic,ADJ,14,characterist,characteristic,
