token,lemma,upos,clique,stem,synonyms,hypernyms
kinetic,kinetic,ADJ,3,kinet,energising|energizing|kinetic,
modeling,modeling,NOUN,3,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
netgen,netgen,ADV,3,netgen,,NA
broadbelt,broadbelt,NOUN,3,broadbelt,,NA
stark,stark,NOUN,3,stark,,NA
klein,klein,NOUN,3,klein,Calvin Klein|Calvin Richard Klein|Felix Klein|Klein|Melanie Klein,
prickett,prickett,NOUN,3,prickett,,NA
mavrovouniotis,mavrovouniotis,NOUN,3,mavrovounioti,,NA
song,song,NOUN,3,song,birdcall|birdsong|call|song|Song|Song dynasty|strain|Sung|Sung dynasty|vocal,musical composition|opus|composition|piece|piece of music|sound|vocal music|animal communication|bargain|buy|steal|dynasty
genesys,genesy,NOUN,3,genesi,,NA
vandewiele,vandewiele,NOUN,3,vandewiel,,NA
geem,geem,NOUN,3,geem,,NA
reyniers,reynier,NOUN,3,reynier,,NA
marin,marin,NOUN,3,marin,,NA
comgen,comgen,NOUN,3,comgen,,NA
ratkiewicz,ratkiewicz,NOUN,3,ratkiewicz,,NA
truong,truong,NOUN,3,truong,,NA
network,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
construction,construction,NOUN,4,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
however,however,ADV,4,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
also,also,ADV,4,also,also|as well|besides|likewise|too,NA
starting,start,VERB,4,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform
point,point,NOUN,4,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency
qualitatively,qualitatively,ADV,4,qualit,qualitatively,
analyze,analyze,NOUN,4,analyz,,NA
constituents,constituent,NOUN,4,constitu,component|component part|constituent|element|factor|grammatical constituent|ingredient|part|portion,part|portion|voter|elector|relation|syntagma|syntagm|section|division
species,species,NOUN,4,speci,species,taxonomic group|taxonomic category|taxon|kind|sort|form|variety
reactions,reaction,NOUN,4,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
identification,identification,NOUN,4,identif,designation|identification|recognition,determination|finding|evidence|condition|status|memory|remembering|identity|personal identity|individuality
synthetic,synthetic,ADJ,4,synthet,celluloid|man-made|semisynthetic|synthetic|synthetical,
degradation,degradation,NOUN,4,degrad,abasement|abjection|debasement|degradation,change of state|humiliation
routes,route,NOUN,4,rout,itinerary|path|road|route,line|way
lergier,lergier,NOUN,4,lergier,,NA
analysis,analysis,NOUN,4,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
broadbelt,broadbelt,NOUN,4,broadbelt,,NA
hatzimanikatis,hatzimanikatis,NOUN,4,hatzimanikati,,NA
mechanism,mechanism,NOUN,4,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
fan,fan,NOUN,4,fan,buff|devotee|fan|lover|rooter|sports fan,device|enthusiast|partisan|partizan|follower
lin,lin,NOUN,4,lin,Lin|Maya Lin,
deducing,deduce,VERB,4,deduc,deduce|deduct|derive|infer,reason|reason out|conclude|reason|reason out|conclude
possible,possible,ADJ,4,possibl,possible|potential,
functionality,functionality,NOUN,4,function,functionality,practicality
specific,specific,ADJ,4,specif,specific,
sites,site,NOUN,4,site,internet site|land site|site|situation|web site|website,tract|piece of land|piece of ground|parcel of land|parcel|position|place|computer|computing machine|computing device|data processor|electronic computer|information processing system
kummel,kummel,NOUN,4,kummel,kummel,liqueur|cordial
panke,panke,NOUN,4,pank,,NA
heinemann,heinemann,NOUN,4,heinemann,,NA
have,have,VERB,5,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
developed,develop,VERB,5,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
rule,rule,NOUN,5,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod
input,input,NOUN,5,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element
network,network,NOUN,5,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
generator,generator,NOUN,5,gener,author|generator|source,apparatus|setup|engine|maker|shaper|electronic device
ring,ring,NOUN,5,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
rangarajan,rangarajan,NOUN,5,rangarajan,,NA
bhan,bhan,ADJ,5,bhan,,NA
daoutidis,daoutidi,NOUN,5,daoutidi,,NA
c,class,NOUN,5,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
generation,generation,NOUN,5,gener,coevals|contemporaries|generation|genesis|multiplication|propagation,people|biological group|time period|period of time|period|phase|stage|beginning|production|reproduction|procreation|breeding|facts of life
analysis,analysis,NOUN,5,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
tool,tool,NOUN,5,tool,cock|creature|dick|instrument|pecker|prick|puppet|putz|shaft|tool,implement|means|agency|way|slave|penis|phallus|member
allows,allow,NOUN,5,allow,,NA
quantitative,quantitative,ADJ,5,quantit,quantitative,
kinetic,kinetic,ADJ,5,kinet,energising|energizing|kinetic,
qualitative,qualitative,ADJ,5,qualit,qualitative,
topological,topological,ADJ,5,topolog,topologic|topological,
complex,complex,NOUN,5,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
reaction,reaction,NOUN,5,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
networks,network,NOUN,5,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
specifically,specifically,ADV,6,specif,specifically,
ring,ring,NOUN,6,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
exhaustively,exhaustively,ADV,6,exhaust,exhaustively|thoroughly,
enumerates,enumerate,VERB,6,enumer,count|enumerate|itemise|itemize|number|numerate|recite,name|identify|determine|find|find out|ascertain
reaction,reaction,NOUN,6,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
network,network,NOUN,6,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
consistent,consistent,ADJ,6,consist,coherent|consistent|logical|ordered|reproducible|uniform,
user,user,NOUN,6,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
specified,specify,VERB,6,specifi,assign|condition|define|delimit|delimitate|delineate|designate|destine|determine|fix|intend|limit|nail down|narrow|narrow down|particularise|particularize|peg down|pin down|qualify|set|set apart|specialise|specialize|specify|stipulate,contract|undertake|choose|take|select|pick out|be|elaborate|lucubrate|expatiate|exposit|enlarge|flesh out|expand|expound|dilate|determine|plan
initial,initial,ADJ,6,initi,initial,
reactants,reactant,NOUN,6,reactant,reactant,chemical|chemical substance
rules,rule,NOUN,6,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod
provides,provide,NOUN,6,provid,,NA
options,option,NOUN,6,option,alternative|choice|option|pick|selection,derivative instrument|derivative|decision making|deciding|action
analysis,analysis,NOUN,6,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
reduction,reduction,NOUN,6,reduct,decrease|diminution|reducing|reduction|simplification|step-down,change of magnitude|chemical reaction|reaction|change
see,see,VERB,6,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
section,section,NOUN,6,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting
ring,ring,NOUN,7,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
handle,handle,NOUN,7,handl,grip|handgrip|handle|hold,appendage
variety,variety,NOUN,7,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
chemistries,chemistry,NOUN,7,chemistri,alchemy|chemical science|chemistry|interpersonal chemistry,natural science|substance|social relation
including,include,VERB,7,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
gas,gas,NOUN,7,ga,accelerator|accelerator pedal|flatulence|flatulency|gas|gas pedal|gaseous state|gasolene|gasoline|gun|natural gas|petrol|throttle,state of matter|state|fluid|fuel|hydrocarbon|physical condition|physiological state|physiological condition|pedal|treadle|foot pedal|foot lever|fossil fuel
phase,phase,NOUN,7,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect
free,free,ADJ,7,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,
radical,radical,ADJ,7,radic,basal|extremist|radical|revolutionary|ultra,
homogeneous,homogeneous,ADJ,7,homogen,homogeneous|homogenous,
heterogeneous,heterogeneous,ADJ,7,heterogen,heterogeneous|heterogenous,
catalytic,catalyntic,ADJ,7,catalynt,,NA
rangarajan,rangarajan,NOUN,7,rangarajan,,NA
bhan,bhan,ADJ,7,bhan,,NA
daoutidis,daoutidi,NOUN,7,daoutidi,,NA
central,central,ADJ,8,central,cardinal|central|fundamental|key|primal,
feature,feature,NOUN,8,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
ring,ring,NOUN,8,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
reaction,reaction,NOUN,8,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
network,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
generator,generator,NOUN,8,gener,author|generator|source,apparatus|setup|engine|maker|shaper|electronic device
has,have,VERB,8,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
already,already,ADV,8,alreadi,already,NA
discussed,discuss,VERB,8,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about
earlier,earlier,ADV,8,earlier,before|earlier|in the beginning|in the first place|originally|sooner|to begin with,NA
rangarajan,rangarajan,NOUN,8,rangarajan,,NA
article,article,NOUN,9,articl,article|clause,nonfiction|nonfictional prose|piece|artifact|artefact|section|subdivision|determiner|determinative
discuss,discuss,VERB,9,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about
detail,detail,NOUN,9,detail,contingent|detail|item|particular|point,fact|part|portion|component part|component|constituent|discussion|treatment|discourse|gang|crew|work party|military unit|military force|military group|force
underlying,underly,ADJ,9,underli,,NA
algorithms,algorithm,NOUN,9,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
techniques,techniques,NOUN,9,techniqu,,NA
other,other,ADJ,9,other,early(a)|former(a)|other|other(a),
modules,module,NOUN,9,modul,faculty|mental faculty|module,ability|power|compartment|computer circuit|component|constituent|element
ring,ring,NOUN,9,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
section,section,NOUN,10,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting
application,application,NOUN,10,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
extensible,extensible,ADJ,10,extens,extensible|extensile,
domain,domain,NOUN,10,domain,area|arena|demesne|domain|domain of a function|field|knowledge base|knowledge domain|land|orbit|sphere|world,environment|region|set|class|stratum|social class|socio-economic class|content|cognitive content|mental object
specific,specific,ADJ,10,specif,specific,
language,language,NOUN,10,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
tools,tool,NOUN,10,tool,cock|creature|dick|instrument|pecker|prick|puppet|putz|shaft|tool,implement|means|agency|way|slave|penis|phallus|member
developing,develop,VERB,10,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
user,user,NOUN,10,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
interface,interface,VERB,10,interfac,,NA
ring,ring,NOUN,10,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
discussed,discuss,VERB,10,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about
section,section,NOUN,11,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting
out,out,ADV,11,out,away|out,NA
identifying,identify,VERB,11,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
pathways,pathway,NOUN,11,pathwai,footpath|nerve pathway|nerve tract|pathway|tract,white matter|substantia alba|path
specific,specific,ADJ,11,specif,specific,
products,product,NOUN,11,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
networks,network,NOUN,11,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
generated,generate,VERB,11,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce
ring,ring,NOUN,11,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
discusses,discuss,NOUN,11,discuss,,NA
how,how,ADV,11,how,,NA
identifies,identify,NOUN,11,identifi,,NA
direct,direct,ADJ,11,direct,direct|lineal|unmediated|verbatim,
complete,complete,ADJ,11,complet,accomplished|all over|arrant(a)|complete|complete(a)|concluded|consummate|consummate(a)|double-dyed(a)|ended|everlasting(a)|gross(a)|over(p)|perfect(a)|pure(a)|sodding(a)|staring(a)|stark(a)|terminated|thorough(a)|thoroughgoing(a)|unadulterated|utter(a),
mechanisms,mechanism,NOUN,11,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
reaction,reaction,NOUN,11,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition
cycles,cycle,NOUN,11,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle
lumping,lump,NOUN,12,lump,ball|chunk|clod|clump|gawk|glob|goon|hunk|lout|lubber|lummox|lump|oaf|puffiness|stumblebum|swelling,agglomeration|enlargement|symptom|clumsy person|part|piece
grouping,group,NOUN,12,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set
together,together,ADV,12,togeth,in concert|together|unitedly,NA
molecules,molecule,NOUN,12,molecul,atom|corpuscle|molecule|mote|particle|speck,unit|building block|material|stuff
based,base,VERB,12,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
constituent,constituent,ADJ,12,constitu,constituent(a)|constitutional|constitutive(a)|organic,
functional,functional,ADJ,12,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
groups,group,NOUN,12,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set
presented,present,VERB,12,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise
section,section,NOUN,12,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting
extension,extension,NOUN,12,extens,annex|annexe|denotation|elongation|extension|extension phone|extension service|file name extension|filename extension|lengthiness|prolongation|propagation|reference|telephone extension|university extension|wing,delay|hold|time lag|postponement|wait|expansion|enlargement|dissemination|airing|public exposure|spreading|education|instruction|teaching|pedagogy|didactics|educational activity|stretching|string|meaning|substance|property|dance|longness|telephone|phone|telephone set|addition|add-on|improver
accommodate,accommodate,NOUN,12,accommod,,NA
estimation,estimation,NOUN,12,estim,appraisal|approximation|estimate|estimation|idea,commercial document|commercial instrument|respect|esteem|regard|calculation|computation|figuring|reckoning|judgment|judgement|assessment
using,use,VERB,12,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
group,group,NOUN,12,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set
contributions,contribution,NOUN,12,contribut,contribution|donation|part|share,attempt|effort|endeavor|endeavour|try|gift|giving|sum|sum of money|amount|amount of money|publication|publishing
discussed,discuss,VERB,12,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about
kinetic,kinetic,ADJ,13,kinet,energising|energizing|kinetic,
modeling,modeling,NOUN,13,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation
feature,feature,NOUN,13,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
ring,ring,NOUN,13,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip
