token,lemma,upos,clique,stem,synonyms,hypernyms
sps,sps,NOUN,2,sp,,NA
delivered,deliver,VERB,2,deliv,bear|birth|cede|deliver|deport|drive home|extradite|fork out|fork over|fork up|give birth|give up|hand over|have|pitch|present|redeem|render|rescue|return|save|surrender|turn in,talk|speak|utter|mouth|verbalize|verbalise|bring|get|convey|fetch|pass|hand|reach|pass on|turn over|give|save|carry through|pull through|bring through|expel|throw out|kick out|communicate|pass along|put across|emit|let out|let loose|gift|present|throw|produce|bring forth
meet,meet,VERB,2,meet,adjoin|assemble|come across|conform to|contact|converge|encounter|fill|fit|foregather|forgather|fulfil|fulfill|gather|get together|meet|play|receive|run across|run into|satisfy|see|suffer|take on|touch,NA
customers,customer,NOUN,2,custom,client|customer,consumer
personalized,personalize,VERB,2,person,individualise|individualize|personalise|personalize,change|alter|modify
requirements,requirement,NOUN,2,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
as,as,ADV,2,a,as|equally|every bit,
extension,extension,NOUN,2,extens,annex|annexe|denotation|elongation|extension|extension phone|extension service|file name extension|filename extension|lengthiness|prolongation|propagation|reference|telephone extension|university extension|wing,delay|hold|time lag|postponement|wait|expansion|enlargement|dissemination|airing|public exposure|spreading|education|instruction|teaching|pedagogy|didactics|educational activity|stretching|string|meaning|substance|property|dance|longness|telephone|phone|telephone set|addition|add-on|improver
zheng,zheng,NOUN,2,zheng,,NA
song,song,NOUN,2,song,birdcall|birdsong|call|song|Song|Song dynasty|strain|Sung|Sung dynasty|vocal,musical composition|opus|composition|piece|piece of music|sound|vocal music|animal communication|bargain|buy|steal|dynasty
sps,sps,NOUN,3,sp,,NA
solutions,solution,NOUN,3,solut,answer|resolution|result|root|solution|solvent,mixture|statement|method|set|success
provided,provide,VERB,3,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
basis,basis,NOUN,3,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
application,application,NOUN,3,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
smart,smart,ADJ,3,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
technologies,technology,NOUN,3,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
product,product,NOUN,3,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
operation,operation,NOUN,3,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
such,such,ADJ,3,such,such(a),
as,as,ADV,3,a,as|equally|every bit,
maintenance,maintenance,NOUN,3,mainten,alimony|care|criminal maintenance|maintenance|sustainment|sustenance|sustentation|upkeep,repair|fix|fixing|fixture|mend|mending|reparation|support|keep|livelihood|living|bread and butter|sustenance|support payment|wrongdoing|wrongful conduct|misconduct|actus reus
service,service,NOUN,3,servic,armed service|avail|divine service|help|inspection and repair|military service|overhaul|religious service|Robert William Service|serve|service|Service|service of process|servicing|serving|table service,work|aid|assist|assistance|help|religious ceremony|religious ritual|company|employment|force|personnel|helpfulness|tableware|coupling|mating|pairing|conjugation|union|sexual union|activity|tennis stroke|tennis shot|delivery|bringing|care|maintenance|upkeep|accommodation
sharing,share,VERB,3,share,apportion|deal|divvy up|partake|partake in|portion out|share,overlap|use|utilize|utilise|apply|employ|get|acquire|distribute|give out|hand out|pass out|communicate|intercommunicate
recovery,recovery,NOUN,3,recoveri,convalescence|recovery|recuperation|retrieval,improvement|betterment|advance|healing|act|deed|human action|human activity
chen,chen,NOUN,3,chen,Chen|subgenus Chen,bird genus
revolutionary,revolutionary,ADJ,4,revolutionari,radical|revolutionary|rotatory,
development,development,NOUN,4,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
advanced,advance,ADJ,4,advanc,advance(a)|advanced(a)|beforehand(p)|in advance(p),
smart,smart,ADJ,4,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
technologies,technology,NOUN,4,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
sensing,sense,VERB,4,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
internet,internet,NOUN,4,internet,cyberspace|internet|net,computer network
things,thing,NOUN,4,thing,affair|matter|thing,situation|state of affairs|action|abstraction|abstract|artifact|artefact|happening|occurrence|occurrent|natural event|concern|statement|entity|attribute|aim|object|objective|target|feeling|physical entity
cyber,cyber,NOUN,4,cyber,,NA
physical,physical,ADJ,4,physic,forcible|physical|strong-arm,
system,system,NOUN,4,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
cps,cp,NOUN,4,cp,,NA
digital,digital,ADJ,4,digit,digital,
twin,twin,NOUN,4,twin,counterpart|Gemini|similitude|twin|Twin|Twin Falls,sibling|sib|person|individual|someone|somebody|mortal|soul|duplicate|duplication
dt,dt,ADJ,4,dt,,NA
virtual,virtual,ADJ,4,virtual,practical(a)|virtual(a),
augmented,augment,VERB,4,augment,augment,increase|grow
reality,reality,NOUN,4,realiti,realism|reality|realness|world,experience|actuality|materiality|physicalness|corporeality|corporality
vr,vr,NOUN,4,vr,,NA
ar,be,NOUN,4,be,atomic number 4|Be|beryllium|glucinium,metallic element|metal
artificial,artificial,ADJ,4,artifici,artificial|contrived|hokey|stilted|unreal,
intelligence,intelligence,NOUN,4,intellig,intelligence|intelligence activity|intelligence agency|intelligence information|intelligence operation|intelligence service|news|tidings|word,ability|power|administrative unit|administrative body|information|info|information gathering
enable,enable,ADJ,4,enabl,,NA
most,most,ADJ,4,most,most(a),
components,component,NOUN,4,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion
pss,pss,NOUN,4,pss,,NA
perceptible,perceptible,ADJ,4,percept,detectable|perceptible,
communicable,communicable,ADJ,4,communic,catching|communicable|contagious|contractable|transmissible|transmittable,
diagnosable,diagnosable,ADJ,4,diagnos,diagnosable,
interpretable,interpretable,ADJ,4,interpret,explainable|interpretable,
predictable,predictable,ADJ,4,predict,predictable,
controllable,controllable,ADJ,4,control,controllable|governable,
optimizable,optimizable,ADJ,4,optimiz,,NA
chen,chen,NOUN,4,chen,Chen|subgenus Chen,bird genus
siow,siow,NOUN,4,siow,,NA
rymaszewska,rymaszewska,NOUN,4,rymaszewska,,NA
critical,critical,ADJ,5,critic,critical|decisive|vital,
characteristics,characteristic,NOUN,5,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number
empower,empower,NOUN,5,empow,,NA
smart,smart,ADJ,5,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
pss,pss,NOUN,5,pss,,NA
present,present,ADJ,5,present,present|present(a),
higher,higher,ADJ,5,higher,higher(a),
potential,potential,ADJ,5,potenti,likely|possible|potential,
agilely,agilely,ADV,5,agil,agilely|nimbly,
satisfy,satisfy,VERB,5,satisfi,conform to|fill|fit|fulfil|fulfill|gratify|live up to|meet|satisfy,fit|conform to|meet|satisfy|fill|fulfill|fulfil|provide|supply|ply|cater
dynamic,dynamic,NOUN,5,dynam,dynamic|moral force,incentive|inducement|motivator
requirements,requirement,NOUN,5,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
needs,need,NOUN,5,need,demand|indigence|motivation|motive|need|pauperism|pauperization|penury|want,condition|status|necessity|essential|requirement|requisite|necessary|psychological feature|poverty|poorness|impoverishment
various,various,ADJ,5,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
multiple,multiple,ADJ,5,multipl,multiple,
stakeholders,stakeholder,NOUN,5,stakehold,stakeholder,neutral
chowdhury,chowdhury,NOUN,5,chowdhuri,,NA
chen,chen,NOUN,5,chen,Chen|subgenus Chen,bird genus
flexibly,flexibly,ADV,5,flexibli,flexibly,
response,response,NOUN,5,respons,answer|reaction|reception|reply|response,consequence|effect|outcome|result|event|issue|upshot|bodily process|body process|bodily function|activity|statement|greeting|salutation|phrase|speech act|manner|mode|style|way|fashion
rapid,rapid,ADJ,5,rapid,rapid|speedy,
changes,change,NOUN,5,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
external,external,ADJ,5,extern,external|extraneous|international|outside|outside(a),
environment,environment,NOUN,5,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region
saunila,saunila,NOUN,5,saunila,,NA
potential,potential,ADJ,6,potenti,likely|possible|potential,
smart,smart,ADJ,6,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
pss,pss,NOUN,6,pss,,NA
meet,meet,VERB,6,meet,adjoin|assemble|come across|conform to|contact|converge|encounter|fill|fit|foregather|forgather|fulfil|fulfill|gather|get together|meet|play|receive|run across|run into|satisfy|see|suffer|take on|touch,NA
personalized,personalize,VERB,6,person,individualise|individualize|personalise|personalize,change|alter|modify
requirements,requirement,NOUN,6,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
has,have,VERB,6,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
widely,widely,ADV,6,wide,wide|widely,NA
acknowledged,acknowledge,VERB,6,acknowledg,acknowledge|admit|know|notice|receipt|recognise|recognize,declare|adjudge|hold|communicate|pass on|pass|pass along|put across|react|respond|thank|give thanks|accept
valencia,valencia,NOUN,6,valencia,Valencia,
lerch,lerch,NOUN,6,lerch,,NA
gotsch,gotsch,NOUN,6,gotsch,,NA
chang,ching,VERB,6,ching,,NA
imply,imply,ADV,6,impli,,NA
inherently,inherently,ADV,6,inher,inherently,
have,have,VERB,6,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
capability,capability,NOUN,6,capabl,capability|capableness|capacity|potentiality,ability|susceptibility|susceptibleness|aptitude
development,development,NOUN,7,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
implementation,implementation,NOUN,7,implement,carrying out|effectuation|execution|implementation,enforcement|act|deed|human action|human activity
operation,operation,NOUN,7,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
smart,smart,ADJ,7,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
pss,pss,NOUN,7,pss,,NA
still,still,ADV,7,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
challenging,challenge,ADJ,7,challeng,,NA
zheng,zheng,NOUN,7,zheng,,NA
modularization,modularization,NOUN,8,modular,,NA
product,product,NOUN,8,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
service,service,NOUN,8,servic,armed service|avail|divine service|help|inspection and repair|military service|overhaul|religious service|Robert William Service|serve|service|Service|service of process|servicing|serving|table service,work|aid|assist|assistance|help|religious ceremony|religious ritual|company|employment|force|personnel|helpfulness|tableware|coupling|mating|pairing|conjugation|union|sexual union|activity|tennis stroke|tennis shot|delivery|bringing|care|maintenance|upkeep|accommodation
acknowledged,acknowledge,VERB,8,acknowledg,acknowledge|admit|know|notice|receipt|recognise|recognize,declare|adjudge|hold|communicate|pass on|pass|pass along|put across|react|respond|thank|give thanks|accept
as,as,ADV,8,a,as|equally|every bit,
promising,promise,VERB,8,promis,anticipate|assure|call|forebode|foretell|predict|prognosticate|promise,declare|guess|venture|pretend|hazard|be
approach,approach,NOUN,8,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
coping,cop,NOUN,8,cop,bull|cop|copper|fuzz|pig,policeman|police officer|officer
current,current,ADJ,8,current,current,
requirement,requirement,NOUN,8,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
efficient,efficient,ADJ,8,effici,effective|efficient,
customization,customization,NOUN,8,custom,,NA
reduced,reduce,VERB,8,reduc,abbreviate|abridge|boil down|bring down|come down|concentrate|contract|cut|cut back|cut down|decoct|deoxidise|deoxidize|dilute|foreshorten|keep down|melt off|quash|reduce|repress|scale down|shorten|shrink|slenderize|slim|slim down|subdue|subjugate|thin|thin out|tighten|trim|trim back|trim down,decrease|lessen|minify|simplify|demote|bump|relegate|break|kick downstairs|substitute|replace|interchange|exchange|take down|degrade|disgrace|demean|put down|become|turn|impoverish|shrink|reduce|change|restrict|trammel|limit|bound|confine|throttle|oppress|suppress|crush|separate|divide|part|reposition|de-emphasize|de-emphasise|destress|diminish|fall|weaken|change state
development,development,NOUN,8,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
cost,cost,NOUN,8,cost,cost|monetary value|price|toll,outgo|spending|expenditure|outlay|value
decreased,decrease,VERB,8,decreas,decrease|diminish|fall|lessen|minify,change magnitude|change|alter|modify
lead,lead,VERB,8,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over
times,time,NOUN,8,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
easier,easier,ADJ,8,easier,,NA
portfolios,portfolio,NOUN,8,portfolio,portfolio,case|set|list|listing|function|office|part|role
modules,module,NOUN,8,modul,faculty|mental faculty|module,ability|power|compartment|computer circuit|component|constituent|element
increased,increase,VERB,8,increas,increase,change magnitude|change|alter|modify
flexibility,flexibility,NOUN,8,flexibl,flexibility|flexibleness|tractability|tractableness,malleability|plasticity|adaptability|trait
response,response,NOUN,8,respons,answer|reaction|reception|reply|response,consequence|effect|outcome|result|event|issue|upshot|bodily process|body process|bodily function|activity|statement|greeting|salutation|phrase|speech act|manner|mode|style|way|fashion
rapid,rapid,ADJ,8,rapid,rapid|speedy,
market,market,NOUN,8,market,food market|grocery|grocery store|market|market place|marketplace|mart|securities industry,activity|class|stratum|social class|socio-economic class|marketplace|market place|mart|market|industry|mercantile establishment|retail store|sales outlet|outlet
change,change,NOUN,8,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
geng,geng,NOUN,8,geng,,NA
fargnoli,fargnoli,NOUN,8,fargnoli,,NA
song,song,NOUN,8,song,birdcall|birdsong|call|song|Song|Song dynasty|strain|Sung|Sung dynasty|vocal,musical composition|opus|composition|piece|piece of music|sound|vocal music|animal communication|bargain|buy|steal|dynasty
however,however,ADV,9,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
most,most,ADJ,9,most,most(a),
existing,exist,VERB,9,exist,be|exist|live|subsist|survive,
research,research,NOUN,9,research,enquiry|inquiry|research,investigation|investigating|problem solving
mainly,mainly,ADV,9,mainli,chiefly|in the main|mainly|primarily|principally,
focuses,focus,VERB,9,focu,center|centre|concenter|concentrate|concentre|focalise|focalize|focus|pore|rivet|sharpen,think|cogitate|cerebrate|sharpen|align|aline|line up|adjust|conform|adapt|set|correct
modularization,modularization,NOUN,9,modular,,NA
physical,physical,ADJ,9,physic,forcible|physical|strong-arm,
product,product,NOUN,9,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
service,service,NOUN,9,servic,armed service|avail|divine service|help|inspection and repair|military service|overhaul|religious service|Robert William Service|serve|service|Service|service of process|servicing|serving|table service,work|aid|assist|assistance|help|religious ceremony|religious ritual|company|employment|force|personnel|helpfulness|tableware|coupling|mating|pairing|conjugation|union|sexual union|activity|tennis stroke|tennis shot|delivery|bringing|care|maintenance|upkeep|accommodation
containing,contain,VERB,9,contain,arrest|bear|carry|check|comprise|contain|control|curb|hold|hold back|hold in|incorporate|moderate|stop|take|turn back,include|restrain|keep|keep back|hold back|be|defend
scant,scant,NOUN,9,scant,,NA
study,study,NOUN,9,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
sps,sps,NOUN,9,sp,,NA
addition,addition,NOUN,10,addit,accession|add-on|addition|gain|improver|increase|plus|summation,component|constituent|element|increase|step-up|indefinite quantity|acquisition|suburb|suburbia|suburban area|arithmetic operation
emerging,emerge,VERB,10,emerg,come forth|come out|egress|emerge|go forth|issue,appear|surface|come up|rise up|rise|originate|arise|develop|uprise|spring up|grow
characteristics,characteristic,NOUN,10,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number
sps,sps,NOUN,10,sp,,NA
components,component,NOUN,10,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion
application,application,NOUN,10,applic,application|application program|applications programme|coating|covering|diligence|lotion|practical application,use|usage|utilization|utilisation|employment|exercise|request|petition|postulation|manual labor|manual labour|program|programme|computer program|computer programme|remedy|curative|cure|therapeutic|effort|elbow grease|exertion|travail|sweat|action
smart,smart,ADJ,10,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
technologies,technology,NOUN,10,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
have,have,VERB,10,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
also,also,ADV,10,also,also|as well|besides|likewise|too,NA
brought,bring,VERB,10,bring,add|bestow|bring|bring in|contribute|convey|fetch|get|impart|institute|land|lend|make for|play|take|work|wreak,transport|carry|change|alter|modify|make|create|transmit|transfer|channel|channelize|channelise|attract|pull|pull in|draw|draw in|induce|stimulate|cause|have|get
about,about,ADV,10,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA
new,new,ADJ,10,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
challenges,challenge,NOUN,10,challeng,challenge,situation|state of affairs|speech act|questioning|inquiring|objection|demand
modularization,modularization,NOUN,10,modular,,NA
therefore,therefore,ADV,11,therefor,consequently|hence|so|thence|therefore|thus,NA
necessary,necessary,ADJ,11,necessari,necessary,
take,take,VERB,11,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
deep,deep,ADJ,11,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
exploration,exploration,NOUN,11,explor,exploration|geographic expedition,expedition|search|hunt|hunting|consideration
sps,sps,NOUN,11,sp,,NA
modularization,modularization,NOUN,11,modular,,NA
context,context,NOUN,11,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
smart,smart,ADJ,11,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
pss,pss,NOUN,11,pss,,NA
according,accord,VERB,12,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
literature,literature,NOUN,12,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
review,review,NOUN,12,review,brushup|critical review|critique|follow-up|followup|inspection|limited review|reappraisal|reassessment|recap|recapitulation|reexamination|revaluation|review|review article|revue,appraisal|assessment|criticism|literary criticism|examination|scrutiny|accounting|accounting system|method of accounting|variety show|variety|periodical|capitulation|proceeding|legal proceeding|proceedings|exercise|practice|drill|practice session|recitation
results,result,NOUN,12,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
service,service,NOUN,12,servic,armed service|avail|divine service|help|inspection and repair|military service|overhaul|religious service|Robert William Service|serve|service|Service|service of process|servicing|serving|table service,work|aid|assist|assistance|help|religious ceremony|religious ritual|company|employment|force|personnel|helpfulness|tableware|coupling|mating|pairing|conjugation|union|sexual union|activity|tennis stroke|tennis shot|delivery|bringing|care|maintenance|upkeep|accommodation
modularization,modularization,NOUN,12,modular,,NA
process,process,NOUN,12,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
pss,pss,NOUN,12,pss,,NA
divided,divide,VERB,12,divid,carve up|dissever|disunite|divide|fraction|part|separate|split|split up,change integrity|calculate|cipher|cypher|compute|work out|reckon|figure|change|move|displace
typical,typical,ADJ,12,typic,distinctive|typical,
phases,phase,NOUN,12,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect
identification,identification,NOUN,12,identif,designation|identification|recognition,determination|finding|evidence|condition|status|memory|remembering|identity|personal identity|individuality
components,component,NOUN,12,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion
evaluation,evaluation,NOUN,12,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal
correlation,correlation,NOUN,12,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics
