token,lemma,upos,clique,stem,synonyms,hypernyms
require,require,VERB,4,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be
massive,massive,ADJ,4,massiv,massive|monolithic|monumental,
amount,amount,NOUN,4,amount,amount|amount of money|measure|quantity|sum|sum of money|total,assets|magnitude|abstraction|abstract entity|quantity
annotated,annotate,VERB,4,annot,annotate|comment|footnote|gloss,write|compose|pen|indite|rede|interpret
images,image,NOUN,4,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
order,order,NOUN,4,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
deliver,deliver,VERB,4,deliv,bear|birth|cede|deliver|deport|drive home|extradite|fork out|fork over|fork up|give birth|give up|hand over|have|pitch|present|redeem|render|rescue|return|save|surrender|turn in,talk|speak|utter|mouth|verbalize|verbalise|bring|get|convey|fetch|pass|hand|reach|pass on|turn over|give|save|carry through|pull through|bring through|expel|throw out|kick out|communicate|pass along|put across|emit|let out|let loose|gift|present|throw|produce|bring forth
competitive,competitive,ADJ,4,competit,competitive|competitory|free-enterprise(a)|militant|private-enterprise(a),
results,result,NOUN,4,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
as,as,ADV,5,a,as|equally|every bit,
consequence,consequence,NOUN,5,consequ,aftermath|consequence|effect|event|import|issue|moment|outcome|result|upshot,phenomenon|result|resultant|final result|outcome|termination|significance
significant,significant,ADJ,5,signific,important|meaning(a)|pregnant|significant|substantial,
performance,performance,NOUN,5,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
increase,increase,NOUN,5,increas,addition|gain|growth|increase|increment|step-up,indefinite quantity|change|alteration|modification|process|physical process|amount|change of magnitude
achieved,achieve,VERB,5,achiev,accomplish|achieve|attain|reach,succeed|win|come through|bring home the bacon|deliver the goods
soon,soon,ADV,5,soon,before long|presently|shortly|soon,NA
faster,faster,ADJ,5,faster,,NA
hardware,hardware,NOUN,5,hardwar,computer hardware|hardware|ironware,weaponry|arms|implements of war|weapons system|munition|instrumentality|instrumentation|component|constituent|element
higher,higher,ADJ,5,higher,higher(a),
amount,amount,NOUN,5,amount,amount|amount of money|measure|quantity|sum|sum of money|total,assets|magnitude|abstraction|abstract entity|quantity
training,training,NOUN,5,train,breeding|education|grooming|preparation|training,activity|upbringing
data,data,NOUN,5,data,data|information,collection|aggregation|accumulation|assemblage
become,become,VERB,5,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
available,available,ADJ,5,avail,available|uncommitted|usable|useable,
work,work,NOUN,6,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
investigate,investigate,VERB,6,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
applicability,applicability,NOUN,6,applic,applicability|pertinence|pertinency,relevance|relevancy
convolutional,convolutional,ADJ,6,convolut,,NA
neural,neural,ADJ,6,neural,nervous|neural|neuronal|neuronic,
networks,network,NOUN,6,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
medical,medical,ADJ,6,medic,aesculapian|medical,
image,image,NOUN,6,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
analysis,analysis,NOUN,6,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
goal,goal,NOUN,7,goal,destination|end|finish|goal,content|cognitive content|mental object|end|terminal|game equipment|score
perform,perform,VERB,7,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil
segmentation,segmentation,NOUN,7,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
single,single,ADJ,7,singl,exclusive|individual|single|single(a)|undivided|unmarried,
multiple,multiple,ADJ,7,multipl,multiple,
anatomic,anatomic,ADJ,7,anatom,anatomic|anatomical,
regions,region,NOUN,7,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
volumetric,volumetic,ADJ,7,volumet,,NA
clinical,clinical,ADJ,7,clinic,clinical,
images,image,NOUN,7,imag,double|effigy|epitome|figure|figure of speech|icon|ikon|image|look-alike|mental image|paradigm|persona|picture|prototype|range|range of a function|simulacrum|trope,representation|mental representation|internal representation|appearance|visual aspect|model|example|rhetorical device|person|individual|someone|somebody|mortal|soul|set|impression|effect
various,various,ADJ,7,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
modalities,modality,NOUN,7,modal,modality|mode|mood|sense modality|sensory system,logical relation|grammatical relation|sense|sensation|sentience|sentiency|sensory faculty|treatment|intervention
end,end,NOUN,8,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material
perform,perform,VERB,8,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil
large,large,ADJ,8,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
study,study,NOUN,8,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
parameter,parameter,NOUN,8,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity
variations,variation,NOUN,8,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation
network,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
architectures,architecture,NOUN,8,architectur,architecture|computer architecture,building|edifice|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|fine arts|beaux arts|profession|structure
proposing,propose,VERB,8,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
novel,novel,NOUN,8,novel,novel,fiction|book|volume
segmentation,segmentation,NOUN,8,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
framework,framework,NOUN,8,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
based,base,VERB,8,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
hough,hough,ADV,8,hough,,NA
voting,voting,NOUN,8,vote,ballot|balloting|vote|voting,choice|selection|option|pick
patch,patch,NOUN,8,patch,bandage|dapple|darn|eyepatch|fleck|maculation|mend|patch|piece|plot|plot of ground|plot of land|speckle|spell|spot|temporary hookup|while,marking|tract|piece of land|piece of ground|parcel of land|parcel|piece of cloth|piece of material|time|program|programme|computer program|computer programme|connection|connexion|connector|connecter|connective|lash-up|contrivance|sewing|stitchery|cloth covering|dressing|medical dressing
wise,wise,ADV,8,wise,,NA
back,back,ADV,8,back,back|backward|backwards|rearward|rearwards,NA
projection,projection,NOUN,8,project,acoustic projection|ejection|expulsion|forcing out|jut|jutting|project|projection|protrusion|sound projection,prediction|anticipation|prevision|visual communication|plan|program|programme|structure|construction|convex shape|convexity|defense mechanism|defense reaction|defence mechanism|defence reaction|defense|defence|acoustic phenomenon|representation|change of shape|propulsion|actuation
atlas,atla,NOUN,8,atla,,NA
demonstrate,demonstrate,VERB,9,demonstr,attest|certify|demo|demonstrate|establish|evidence|exhibit|manifest|march|present|prove|shew|show,show|confirm|corroborate|sustain|substantiate|support|affirm|testify|bear witness|prove|evidence|protest|resist|dissent
performance,performance,NOUN,9,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
approach,approach,NOUN,9,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
brain,brain,NOUN,9,brain,brain|brainiac|brainpower|Einstein|encephalon|genius|head|learning ability|mastermind|mental capacity|mentality|mind|nous|psyche|wit,neural structure|intelligence|cognition|knowledge|noesis|intellectual|intellect|variety meat|organs
scans,scan,NOUN,9,scan,CAT scan|scan,examination|scrutiny|picture|image|icon|ikon
threed,three,VERB,9,three,,NA
freehand,freehand,NOUN,9,freehand,,NA
ultrasound,ultrasound,NOUN,9,ultrasound,echography|sonography|ultrasonography|ultrasound,sound|imaging|tomography|prenatal diagnosis
volumes,volume,NOUN,9,volum,book|bulk|intensity|loudness|mass|volume,measure|quantity|amount|magnitude|product|production|publication|sound property
deep,deep,ADJ,9,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
regions,region,NOUN,9,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
figure,figure,VERB,9,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
paradigm,paradigm,NOUN,10,paradigm,epitome|image|paradigm|prototype|substitution class,inflection|inflexion|model|example|class|category|family|position|view|perspective
shifting,shifte,NOUN,10,shift,,NA
results,result,NOUN,10,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
delivered,deliver,VERB,10,deliv,bear|birth|cede|deliver|deport|drive home|extradite|fork out|fork over|fork up|give birth|give up|hand over|have|pitch|present|redeem|render|rescue|return|save|surrender|turn in,talk|speak|utter|mouth|verbalize|verbalise|bring|get|convey|fetch|pass|hand|reach|pass on|turn over|give|save|carry through|pull through|bring through|expel|throw out|kick out|communicate|pass along|put across|emit|let out|let loose|gift|present|throw|produce|bring forth
cnns,cnn,NOUN,10,cnn,,NA
computer,computer,NOUN,10,comput,calculator|computer|computing device|computing machine|data processor|electronic computer|estimator|figurer|information processing system|reckoner,machine|expert
vision,vision,NOUN,10,vision,imagination|imaginativeness|sight|vision|visual modality|visual sensation|visual sense,imagination|imaging|imagery|mental imagery|modality|sense modality|sensory system|exteroception|sensation|esthesis|aesthesis|sense experience|sense impression|sense datum|creativity|creativeness|creative thinking|experience
part,part,NOUN,10,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
accomplished,accomplish,VERB,10,accomplish,accomplish|achieve|action|attain|carry out|carry through|execute|fulfil|fulfill|reach,complete|finish|effect|effectuate|set up|succeed|win|come through|bring home the bacon|deliver the goods
help,help,VERB,10,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work
extremely,extremely,ADV,10,extrem,deathly|exceedingly|extremely|highly|super,
large,large,ADJ,10,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
training,training,NOUN,10,train,breeding|education|grooming|preparation|training,activity|upbringing
datasets,dataset,NOUN,10,dataset,,NA
significant,significant,ADJ,10,signific,important|meaning(a)|pregnant|significant|substantial,
computational,computational,ADJ,10,comput,computational,
resources,resource,NOUN,10,resourc,imagination|resource|resourcefulness,assets|asset|plus|inventiveness|ingeniousness|ingenuity|cleverness
often,often,ADV,11,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
unrealistic,unrealistic,ADJ,11,unrealist,unrealistic,
clinical,clinical,ADJ,11,clinic,clinical,
environments,environment,NOUN,11,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region
absence,absence,NOUN,11,absenc,absence|absence seizure,lack|deficiency|want|nonattendance|time interval|interval|seizure|ictus|raptus
large,large,ADJ,11,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
annotated,annotate,VERB,11,annot,annotate|comment|footnote|gloss,write|compose|pen|indite|rede|interpret
dataset,dataset,NOUN,11,dataset,,NA
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
protection,protection,NOUN,11,protect,aegis|auspices|protection|protective cover|protective covering|security|shelter|trade protection|tribute,activity|covering|assets|security|endorsement|indorsement|imposition|infliction|extortion
policies,policy,NOUN,11,polici,insurance|insurance policy|policy,plan of action|argumentation|logical argument|argument|line of reasoning|line|contract
do,do,VERB,11,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
allow,allow,VERB,11,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA
computation,computation,NOUN,11,comput,calculation|computation|computing|figuring|reckoning,procedure|process|problem solving
outsourcing,outsourcing,VERB,11,outsourc,,NA
therefore,therefore,ADV,12,therefor,consequently|hence|so|thence|therefore|thus,NA
study,study,NOUN,12,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
perform,perform,VERB,12,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil
training,training,NOUN,12,train,breeding|education|grooming|preparation|training,activity|upbringing
testing,testing,NOUN,12,test,examination|testing,experiment|experimentation|examination|scrutiny|investigation|investigating
cnn,cnn,NOUN,12,cnn,,NA
networks,network,NOUN,12,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
clinically,clinically,ADV,12,clinic,clinically,
realistic,realistic,ADJ,12,realist,naturalistic|realistic,
dataset,dataset,NOUN,12,dataset,,NA
sizes,size,VERB,12,size,size,coat|surface|classify|class|sort|assort|sort out|separate|change magnitude
using,use,VERB,12,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
performance,performance,NOUN,12,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
stand,stand,VERB,12,stand,abide|bear|brook|digest|endure|fend|place upright|put up|remain firm|resist|stand|stand up|stick out|stomach|suffer|support|tolerate,rest|be|resist|hold out|withstand|stand firm|permit|allow|let|countenance|evaluate|pass judgment|judge|stay|remain|continue|measure|put|set|place|pose|position|lay|fight|oppose|fight back|fight down|defend|serve|service
alone,alone,ADV,12,alon,alone|entirely|exclusively|only|solely|solo|unaccompanied,
pc,pc,NOUN,12,pc,microcomputer|PC|personal computer,digital computer
workstation,workstation,NOUN,12,workstat,workstation,digital computer
segmentation,segmentation,NOUN,13,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
brain,brain,NOUN,13,brain,brain|brainiac|brainpower|Einstein|encephalon|genius|head|learning ability|mastermind|mental capacity|mentality|mind|nous|psyche|wit,neural structure|intelligence|cognition|knowledge|noesis|intellectual|intellect|variety meat|organs
structures,structure,NOUN,13,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
has,have,VERB,13,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
widespread,widespread,ADJ,13,widespread,far-flung|widespread,
clinical,clinical,ADJ,13,clinic,clinical,
relevance,relevance,NOUN,13,relev,relevance|relevancy,connection|connexion|connectedness
challenging,challenge,ADJ,13,challeng,,NA
modalities,modality,NOUN,13,modal,modality|mode|mood|sense modality|sensory system,logical relation|grammatical relation|sense|sensation|sentience|sentiency|sensory faculty|treatment|intervention
segmentation,segmentation,NOUN,14,segment,cleavage|division|partition|partitioning|sectionalisation|sectionalization|segmentation,cell division|cellular division|separation
basal,basal,NOUN,14,basal,,NA
ganglia,ganglia,NOUN,14,ganglia,,NA
relevant,relevant,ADJ,14,relev,relevant,
task,task,NOUN,14,task,chore|job|labor|project|task|undertaking,work|duty
diagnosis,diagnosis,NOUN,14,diagnosi,diagnosing|diagnosis,designation|identification
treatment,treatment,NOUN,14,treatment,discourse|discussion|handling|intervention|treatment,care|attention|aid|tending|management|direction|artistic style|idiom|communication|communicating
clinical,clinical,ADJ,14,clinic,clinical,
