token,lemma,upos,clique,stem,synonyms,hypernyms
industry,industry,NOUN,5,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
there,there,ADV,5,there,there|thither,NA
exist,exist,VERB,5,exist,be|exist|live|subsist|survive,
frameworks,framework,NOUN,5,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
quantifying,quantify,VERB,5,quantifi,measure|quantify,specify|set|determine|define|fix|limit|carry|convey|express
winch,winch,NOUN,6,winch,winch|windlass,lifting device
describes,describe,NOUN,6,describ,,NA
construction,construction,NOUN,6,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
project,project,NOUN,6,project,labor|project|projection|task|undertaking,work|plan|program|programme
teams,team,NOUN,6,team,squad|team,unit|social unit|animal group
essence,essence,NOUN,6,essenc,burden|center|centre|core|effect|essence|gist|heart|heart and soul|inwardness|kernel|marrow|meat|nitty-gritty|nub|perfume|pith|substance|sum,content|cognitive content|mental object|substance|meaning|significance|signification|import|toiletry|toilet articles
considered,consider,VERB,6,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
as,as,ADV,6,a,as|equally|every bit,
information,information,NOUN,6,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
processing,processe,NOUN,6,process,,NA
systems,systems,NOUN,6,system,,NA
definition,definition,NOUN,7,definit,definition,explanation|account|distinctness|sharpness
emphasises,emphasise,NOUN,7,emphasis,,NA
why,why,ADV,7,why,,NA
unobstructed,unobstruct,ADJ,7,unobstruct,,NA
information,information,NOUN,7,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
exchange,exchange,NOUN,7,exchang,central|commutation|exchange|interchange|rally|substitution|telephone exchange,chemical phenomenon|conversation|group action|transaction|dealing|dealings|workplace|work|commerce|commercialism|mercantilism|change|capture
project,project,NOUN,7,project,labor|project|projection|task|undertaking,work|plan|program|programme
teams,team,NOUN,7,team,squad|team,unit|social unit|animal group
essential,essential,ADJ,7,essenti,all important(p)|all-important(a)|crucial|essential|indispensable|of the essence(p)|substantive,
observation,observation,NOUN,7,observ,notice|observance|observation|reflection|reflexion|watching,measurement|measuring|measure|mensuration|look|looking|looking at|remark|comment|input|fact|attention|attending
also,also,ADV,7,also,also|as well|besides|likewise|too,NA
backed,back,VERB,7,back,back|back up|bet on|endorse|gage|game|indorse|plump for|plunk for|punt|second|stake|support,approve|O.K.|okay|sanction|travel|go|move|locomote|support|back up|finance|lie|bet|wager|play|switch|change over|shift|confirm|corroborate|sustain|substantiate|affirm|strengthen
up,up,ADV,7,up,up|upward|upwardly|upwards,NA
various,various,ADJ,7,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
analyses,analysis,NOUN,7,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
construction,construction,NOUN,7,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
industry,industry,NOUN,7,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
situation,situation,NOUN,8,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line
industry,industry,NOUN,8,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
however,however,ADV,8,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
obstacles,obstacle,NOUN,8,obstacl,obstacle|obstruction,hindrance|hinderance|deterrent|impediment|balk|baulk|check|handicap|obstruction|obstructor|obstructer|impedimenta
notwithstanding,notwithstand,NOUN,9,notwithstand,,NA
significant,significant,ADJ,9,signific,important|meaning(a)|pregnant|significant|substantial,
shift,shift,NOUN,9,shift,break|chemise|displacement|duty period|fault|faulting|fracture|geological fault|sack|shift|shift key|shifting|shimmy|slip|switch|switching|teddy|transformation|transmutation|work shift,translation|change|alteration|modification|hours|motion|movement|move|crack|cleft|crevice|fissure|scissure|gang|crew|work party|key|undergarment|unmentionable|dress|frock
bim,bim,NOUN,9,bim,,NA
tools,tool,NOUN,9,tool,cock|creature|dick|instrument|pecker|prick|puppet|putz|shaft|tool,implement|means|agency|way|slave|penis|phallus|member
digital,digital,ADJ,9,digit,digital,
general,general,ADJ,9,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
construction,construction,NOUN,9,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
industry,industry,NOUN,9,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
many,many,ADJ,9,mani,many,
project,project,NOUN,9,project,labor|project|projection|task|undertaking,work|plan|program|programme
participants,participant,NOUN,9,particip,participant|player,associate|contestant
still,still,ADV,9,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
working,work,VERB,9,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get
highly,highly,ADV,9,highli,extremely|highly,NA
document,document,NOUN,9,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
centric,centic,ADJ,9,centic,,NA
manner,manner,NOUN,9,manner,fashion|manner|mode|personal manner|style|way,property|demeanor|demeanour|behavior|behaviour|conduct|deportment|kind|sort|form|variety
where,where,ADV,9,where,,NA
data,data,NOUN,9,data,data|information,collection|aggregation|accumulation|assemblage
stored,store,VERB,9,store,hive away|lay in|put in|salt away|stack away|stash away|store,keep|hold on|keep|hold on
static,static,NOUN,9,static,atmospheric static|atmospherics|static,noise|interference|disturbance|criticism|unfavorable judgment
fragmented,fragment,VERB,9,fragment,break up|fragment|fragmentise|fragmentize,break|separate|split up|fall apart|come apart
fashion,fashion,NOUN,9,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods
multiple,multiple,ADJ,9,multipl,multiple,
formats,formats,NOUN,9,format,,NA
also,also,ADV,10,also,also|as well|besides|likewise|too,NA
bim,bim,NOUN,10,bim,,NA
based,base,VERB,10,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
workflows,workflow,NOUN,10,workflow,work flow|workflow,advancement|progress
often,often,ADV,10,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
heavily,heavily,ADV,10,heavili,hard|heavily|heavy|intemperately|to a great extent,
document,document,NOUN,10,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
model,model,NOUN,10,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
as,as,ADV,10,a,as|equally|every bit,
focus,focus,NOUN,10,focu,centering|direction|focal point|focus|focusing|focussing|nidus|stress,concentration|engrossment|absorption|immersion|distinctness|sharpness|clarity|lucidity|lucidness|pellucidity|clearness|limpidity|point|emphasis|accent
exchange,exchange,NOUN,10,exchang,central|commutation|exchange|interchange|rally|substitution|telephone exchange,chemical phenomenon|conversation|group action|transaction|dealing|dealings|workplace|work|commerce|commercialism|mercantilism|change|capture
files,file,NOUN,10,file,data file|file|file cabinet|filing cabinet|Indian file|single file,record|line|office furniture|hand tool
achieving,achieve,VERB,10,achiev,accomplish|achieve|attain|reach,succeed|win|come through|bring home the bacon|deliver the goods
interoperability,interoperability,NOUN,10,interoper,interoperability,ability
level,level,NOUN,10,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
described,describe,VERB,10,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
pas,pa,NOUN,10,pa,atomic number 91|dad|dada|daddy|Keystone State|P.A.|P.A. system|pa|Pa|PA|PA system|Pa.|papa|pappa|pascal|Pennsylvania|pop|protactinium|protoactinium|public address system,father|male parent|begetter|metallic element|metal|pressure unit|communication system
specification,specification,NOUN,10,specif,spec|specification|stipulation,description|verbal description|naming|document|written document|papers|restriction|confinement
make,make,VERB,11,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow
matters,matter,NOUN,11,matter,affair|issue|matter|subject|thing|topic,concern|content|cognitive content|mental object|physical entity|trouble|problem|consequence|import|moment|writing|written material|piece of writing
worse,worse,ADJ,11,wors,worse|worsened,
design,design,NOUN,11,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
changes,change,NOUN,11,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
occur,occur,NOUN,11,occur,,NA
rapidly,rapidly,ADV,11,rapidli,apace|chop-chop|in short order|quickly|rapidly|speedily,
engineering,engineer,NOUN,11,engin,applied scientist|engine driver|engineer|locomotive engineer|railroad engineer|technologist,person|individual|someone|somebody|mortal|soul|operator|manipulator
construction,construction,NOUN,11,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
phases,phase,NOUN,11,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect
so,so,ADV,11,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
substantial,substantial,ADJ,11,substanti,affluent|flush|hearty|loaded|material|moneyed|real|satisfying|significant|solid|square|strong|substantial|substantive|wealthy,
rework,rework,NOUN,11,rework,,NA
done,done,VERB,11,done,,NA
tracking,track,VERB,12,track,chase|chase after|cover|cross|cut across|cut through|dog|get across|get over|give chase|go after|pass over|tag|tail|track|trail|traverse,bring in|introduce|observe|pursue|follow|pass|make|create
design,design,NOUN,12,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
changes,change,NOUN,12,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
becomes,become,VERB,12,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
complicated,complicate,ADJ,12,complic,,NA
task,task,NOUN,12,task,chore|job|labor|project|task|undertaking,work|duty
as,as,ADV,12,a,as|equally|every bit,
often,often,ADV,12,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
only,only,ADV,12,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
documented,document,VERB,12,document,document,record|enter|put down|confirm|corroborate|sustain|substantiate|support|affirm
meeting,meeting,NOUN,12,meet,coming together|confluence|congress|encounter|get together|group meeting|meeting|merging,gathering|assemblage|social gathering|social affair|convergence|assembly|converging|convergency|geographic point|geographical point
memos,memos,NOUN,12,memo,,NA
mail,mail,NOUN,12,mail,chain armor|chain armour|chain mail|mail|mail service|post|postal service|ring armor|ring armour|ring mail,message|communication|communicating|conveyance|transport|collection|aggregation|accumulation|assemblage|body armor|body armour|suit of armor|suit of armour|coat of mail|cataphract
correspondences,correspondence,NOUN,12,correspond,agreement|balance|commensurateness|correspondence|parallelism|proportionateness|symmetricalness|symmetry,written communication|written language|black and white|first class|1st class|first-class mail|1st-class mail|compatibility|proportionality|spatial property|spatiality|similarity
post,post,VERB,12,post,brand|carry|mail|place|post|put up|send|stake|station,affix|stick on|announce|denote|delegate|designate|depute|assign|move|displace|record|enter|put down|list|transfer|ride horseback|mark|install|instal|put in|set up|call
project,project,NOUN,12,project,labor|project|projection|task|undertaking,work|plan|program|programme
managers,manager,NOUN,12,manag,coach|director|handler|manager|managing director,administrator|decision maker|trainer
table,table,NOUN,12,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare
solely,solely,ADV,12,sole,alone|entirely|exclusively|only|solely,
memory,memory,NOUN,12,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology
participants,participant,NOUN,12,particip,participant|player,associate|contestant
as,as,ADV,13,a,as|equally|every bit,
result,result,NOUN,13,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
effects,effect,NOUN,13,effect,burden|consequence|core|effect|essence|event|force|gist|impression|issue|outcome|result|upshot,phenomenon|appearance|visual aspect|impression|feeling|belief|notion|opinion|meaning|significance|signification|import|validity|validness|symptom
design,design,NOUN,13,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
change,change,NOUN,13,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
so,so,ADV,13,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
opaque,opaque,NOUN,13,opaqu,,NA
consequences,consequence,NOUN,13,consequ,aftermath|consequence|effect|event|import|issue|moment|outcome|result|upshot,phenomenon|result|resultant|final result|outcome|termination|significance
hard,hard,ADJ,13,hard,arduous|backbreaking|concentrated|difficult|grueling|gruelling|hard|heavy|intemperate|knockout|laborious|operose|punishing|severe|strong|surd|toilsome|tough|unvoiced|voiceless,
judge,judge,NOUN,13,judg,evaluator|judge|jurist|justice,official|functionary|adjudicator|authority
sometimes,sometimes,ADV,13,sometim,sometimes,NA
resulting,result,VERB,13,result,ensue|lead|leave|result,prove|turn out|turn up|produce|bring about|give rise|happen|hap|go on|pass off|occur|pass|fall out|come about|take place
critical,critical,ADJ,13,critic,critical|decisive|vital,
also,also,ADV,13,also,also|as well|besides|likewise|too,NA
current,current,ADJ,13,current,current,
bim,bim,NOUN,13,bim,,NA
based,base,VERB,13,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
workflows,workflow,NOUN,13,workflow,work flow|workflow,advancement|progress
further,further,ADV,14,further,farther|further,NA
substantial,substantial,ADJ,14,substanti,affluent|flush|hearty|loaded|material|moneyed|real|satisfying|significant|solid|square|strong|substantial|substantive|wealthy,
information,information,NOUN,14,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
losses,loss,NOUN,14,loss,departure|deprivation|exit|expiration|going|loss|passing|personnel casualty|red|red ink|release,transferred property|transferred possession|decline|diminution|failure|disadvantage|experience|sum|sum of money|amount|amount of money|casualty|death|decease|expiry
occur,occur,NOUN,14,occur,,NA
time,time,NOUN,14,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
employee,employee,NOUN,14,employe,employee,worker
leaves,leave,VERB,14,leav,allow|allow for|bequeath|depart|entrust|exit|forget|get out|give|go away|go forth|go out|impart|lead|leave|leave alone|leave behind|let alone|pass on|provide|pull up stakes|result|will,make|get|refrain|forbear|move|yield|give|afford|produce|bring about|give rise|change|pass|hand|reach|pass on|turn over|gift|present|have|tell|lose
project,project,NOUN,14,project,labor|project|projection|task|undertaking,work|plan|program|programme
current,current,ADJ,15,current,current,
bim,bim,NOUN,15,bim,,NA
implementations,implementation,NOUN,15,implement,carrying out|effectuation|execution|implementation,enforcement|act|deed|human action|human activity
do,do,VERB,15,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
improve,improve,VERB,15,improv,ameliorate|amend|better|improve|meliorate,change|alter|modify|change state|turn
matters,matter,NOUN,15,matter,affair|issue|matter|subject|thing|topic,concern|content|cognitive content|mental object|physical entity|trouble|problem|consequence|import|moment|writing|written material|piece of writing
somewhat,somewhat,ADV,15,somewhat,fairly|jolly|middling|moderately|more or less|passably|pretty|reasonably|slightly|somewhat,NA
as,as,ADV,15,a,as|equally|every bit,
data,data,NOUN,15,data,data|information,collection|aggregation|accumulation|assemblage
structure,structure,NOUN,15,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
standardisation,standardisation,NOUN,15,standardis,calibration|normalisation|normalization|standardisation|standardization,condition|status|social control|activity
challenges,challenge,NOUN,15,challeng,challenge,situation|state of affairs|speech act|questioning|inquiring|objection|demand
addressed,address,VERB,15,address,accost|address|call|come up to|cover|deal|direct|handle|plow|speak|treat|turn to,communicate|intercommunicate|label|target|aim|place|direct|point|use|utilize|utilise|apply|employ|address|turn to|access|broach|initiate|come|come up|align|aline|line up|adjust
however,however,ADV,16,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
fact,fact,NOUN,16,fact,fact,information|info|reality|realness|realism|concept|conception|construct
majority,majority,NOUN,16,major,absolute majority|bulk|legal age|majority,number|figure|relative quantity|age|eld
industry,industry,NOUN,16,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
entirely,entirely,ADV,16,entir,all|alone|altogether|completely|entirely|exclusively|only|right|solely|totally|whole|wholly,
document,document,NOUN,16,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
centric,centic,ADJ,16,centic,,NA
still,still,ADV,16,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
has,have,VERB,16,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
quite,quite,ADV,16,quit,quite|quite a|quite an|rather,NA
big,big,ADJ,16,big,adult|bad|big|big(a)|big(p)|bighearted|boastful|bounteous|bountiful|braggart(a)|bragging(a)|braggy|cock-a-hoop|crowing|enceinte|expectant|freehanded|full-grown|fully grown|giving|gravid|great(p)|grown|grownup|handsome|heavy(a)|heavy(p)|large|large(p)|liberal|magnanimous|openhanded|prominent|self-aggrandising|self-aggrandizing|swelled|vainglorious|with child(p),
impact,impact,NOUN,16,impact,encroachment|impact|impingement|shock|wallop,contact|impinging|striking|consequence|effect|outcome|result|event|issue|upshot|influence|fight|fighting|combat|scrap
as,as,ADV,16,a,as|equally|every bit,
matter,matter,NOUN,17,matter,affair|issue|matter|subject|thing|topic,concern|content|cognitive content|mental object|physical entity|trouble|problem|consequence|import|moment|writing|written material|piece of writing
how,how,ADV,17,how,,NA
much,much,ADV,17,much,a good deal|a great deal|a lot|lots|much|often|practically|very much,NA
standardisation,standardisation,NOUN,17,standardis,calibration|normalisation|normalization|standardisation|standardization,condition|status|social control|activity
