token,lemma,upos,clique,stem,synonyms,hypernyms
words,word,NOUN,3,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
given,give,VERB,3,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
corpus,corpus,NOUN,3,corpu,corpus|principal|principal sum,capital|collection|aggregation|accumulation|assemblage|part|piece
supervised,supervise,VERB,3,supervis,manage|monitor|oversee|superintend|supervise,administer|administrate|observe
unsupervised,unsupervised,ADJ,3,unsupervis,unsupervised,
ways,way,NOUN,3,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage
stream,stream,NOUN,4,stream,current|flow|stream|watercourse,body of water|water|course|line|motion|movement|move|flow|flowing
work,work,NOUN,4,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
deals,deal,NOUN,4,deal,bargain|batch|business deal|deal|flock|good deal|great deal|hand|hatful|heap|lot|mass|mess|mickle|mint|mountain|muckle|passel|peck|pile|plenty|pot|quite a little|raft|sight|slew|softwood|spate|stack|tidy sum|trade|wad,transaction|dealing|dealings|agreement|understanding|large indefinite quantity|large indefinite amount|board|plank|wood|collection|aggregation|accumulation|assemblage|result|resultant|final result|outcome|termination|distribution|allotment|apportionment|apportioning|allocation|parceling|parcelling|assignation
task,task,NOUN,4,task,chore|job|labor|project|task|undertaking,work|duty
word,word,NOUN,4,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
sense,sense,NOUN,4,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold
induction,induction,NOUN,4,induct,elicitation|evocation|generalisation|generalization|inductance|induction|inductive reasoning|initiation|installation|trigger,ceremony|ceremonial|ceremonial occasion|observance|electrical phenomenon|colligation|stimulation|stimulus|stimulant|input|introduction|debut|first appearance|launching|unveiling|entry|causing|causation
goal,goal,NOUN,4,goal,destination|end|finish|goal,content|cognitive content|mental object|end|terminal|game equipment|score
automatically,automatically,ADV,4,automat,automatically|mechanically,
induce,induce,NOUN,4,induc,,NA
different,different,ADJ,4,differ,different,
senses,sensis,NOUN,4,sensi,,NA
given,give,VERB,4,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
generally,generally,ADV,4,gener,broadly|broadly speaking|by and large|generally|in general|in the main|loosely|more often than not|mostly,NA
form,form,NOUN,4,form,anatomy|bod|build|cast|chassis|class|configuration|conformation|contour|course|descriptor|figure|flesh|form|frame|grade|human body|kind|manakin|manikin|mannequin|mannikin|material body|pattern|phase|physical body|physique|shape|signifier|soma|sort|strain|var.|variant|variety|word form,word|category|structure|spatial property|spatiality|body|organic structure|attribute|appearance|visual aspect|document|written document|papers|taxonomic group|taxonomic category|taxon|writing style|literary genre|genre|manner|mode|style|way|fashion|state of matter|state|gathering|assemblage|ability|dummy|mold|mould|cast
unsupervised,unsupervised,ADJ,4,unsupervis,unsupervised,
learning,learn,VERB,4,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
represented,represent,VERB,4,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
as,as,ADV,4,a,as|equally|every bit,
clusters,cluster,NOUN,4,cluster,bunch|clump|cluster|clustering,agglomeration
words,word,NOUN,4,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
word,word,NOUN,5,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
sense,sense,NOUN,5,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold
disambiguation,disambiguation,NOUN,5,disambigu,disambiguation,clarification|elucidation|illumination
wsd,wsd,NOUN,5,wsd,,NA
task,task,NOUN,5,task,chore|job|labor|project|task|undertaking,work|duty
opens,open,VERB,5,open,afford|give|open|open up|spread|spread out|unfold,change state|turn|start|start up|embark on|commence|undo|yield|give|afford|arise|come up|move|go|expose|exhibit|display
up,up,ADV,5,up,up|upward|upwardly|upwards,NA
stream,stream,NOUN,5,stream,current|flow|stream|watercourse,body of water|water|course|line|motion|movement|move|flow|flowing
literature,literature,NOUN,5,literatur,lit|literature,writing|written material|piece of writing|literary study|profession
where,where,ADV,5,where,,NA
fixed,fix,VERB,5,fix,bushel|cook|define|deposit|desex|desexualise|desexualize|determine|doctor|fasten|fix|fixate|furbish up|gear up|get|limit|make|mend|pay back|pay off|posit|prepare|ready|repair|restore|secure|set|set up|situate|specify|sterilise|sterilize|touch on|unsex,better|improve|amend|ameliorate|meliorate|attach|choose|take|select|pick out|create from raw material|create from raw stuff|get even|get back|establish|found|plant|constitute|institute|fix|prepare|set up|ready|gear up|set|operate on|operate|influence|act upon|work|put|place|pose|position|lay|change|alter|modify
inventory,inventory,NOUN,5,inventori,armory|armoury|inventory|inventorying|stock|stock list|stock-taking|stocktaking,list|listing|merchandise|ware|product|register|resource|resourcefulness|imagination|itemization|itemisation
assumed,assume,VERB,5,assum,accept|acquire|adopt|arrogate|assume|bear|don|feign|get into|presume|put on|seize|sham|simulate|strike|take|take for granted|take on|take over|take up|usurp|wear,expect|anticipate|take office|change|take|move|dissemble|pretend|act|receive|take in|invite|dress|get dressed
exist,exist,VERB,5,exist,be|exist|live|subsist|survive,
senses,sensis,NOUN,5,sensi,,NA
given,give,VERB,5,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
disambiguated,disambiguate,VERB,5,disambigu,disambiguate,clarify|clear up|elucidate
using,use,VERB,5,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
as,as,ADV,5,a,as|equally|every bit,
reference,reference,NOUN,5,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code
however,however,ADV,6,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
tasks,tasnks,NOUN,6,tasnk,,NA
assumption,assumption,NOUN,6,assumpt,assumption|Assumption|Assumption of Mary|August 15|effrontery|laying claim|premise|premiss|presumption|presumptuousness|supposal|supposition,postulate|posit|hypothesis|possibility|theory|acquisition|holy day of obligation|miracle|audacity|audaciousness|act|deed|human action|human activity
number,number,NOUN,6,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
senses,sensis,NOUN,6,sensi,,NA
word,word,NOUN,6,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
has,have,VERB,6,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
static,static,NOUN,6,static,atmospheric static|atmospherics|static,noise|interference|disturbance|criticism|unfavorable judgment
addition,addition,NOUN,7,addit,accession|add-on|addition|gain|improver|increase|plus|summation,component|constituent|element|increase|step-up|indefinite quantity|acquisition|suburb|suburbia|suburban area|arithmetic operation
senses,sensis,NOUN,7,sensi,,NA
do,do,VERB,7,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
exist,exist,VERB,7,exist,be|exist|live|subsist|survive,
sense,sense,NOUN,7,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold
inventory,inventory,NOUN,7,inventori,armory|armoury|inventory|inventorying|stock|stock list|stock-taking|stocktaking,list|listing|merchandise|ware|product|register|resource|resourcefulness|imagination|itemization|itemisation
compare,compare,VERB,7,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect
tasks,tasnks,NOUN,7,tasnk,,NA
attempt,attempt,NOUN,8,attempt,attack|attempt|effort|endeavor|endeavour|try,activity|crime|criminal offense|criminal offence|law-breaking
detect,detect,NOUN,8,detect,,NA
induce,induce,NOUN,8,induc,,NA
senses,sensis,NOUN,8,sensi,,NA
depending,depend,VERB,8,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust
context,context,NOUN,8,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
natural,natural,ADJ,9,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
language,language,NOUN,9,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
however,however,ADV,9,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
dynamic,dynamic,NOUN,9,dynam,dynamic|moral force,incentive|inducement|motivator
constantly,constantly,ADV,9,constantli,always|constantly|forever|incessantly|invariably|perpetually,
evolving,evolve,VERB,9,evolv,acquire|develop|evolve|germinate,create by mental act|create mentally|develop|change
as,as,ADV,9,a,as|equally|every bit,
users,user,NOUN,9,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
needs,need,NOUN,9,need,demand|indigence|motivation|motive|need|pauperism|pauperization|penury|want,condition|status|necessity|essential|requirement|requisite|necessary|psychological feature|poverty|poorness|impoverishment
leads,lead,VERB,9,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over
continuous,continuous,ADJ,9,continu,continuous|uninterrupted,
changes,change,NOUN,9,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
word,word,NOUN,9,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
meanings,meaning,NOUN,9,mean,import|meaning|significance|signification|substance,message|content|subject matter|substance|idea|thought
over,over,ADV,9,over,all over|o'er|over,NA
time,time,NOUN,9,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
example,example,NOUN,10,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
late,late,ADJ,10,late,belated|former(a)|late|late(a)|later(a)|previous(a)|recent|tardy,
century,century,NOUN,10,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer
word,word,NOUN,10,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
virus,virus,NOUN,10,viru,computer virus|virus,microorganism|micro-organism|infectious agent|infective agent|representation|delegacy|agency|malevolent program
has,have,VERB,10,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
come,come,VERB,10,come,add up|amount|arrive|come|come in|come up|derive|descend|do|fall|fare|follow|get|get along|hail|issue forth|make out|number|occur|total,NA
up,up,ADV,10,up,up|upward|upwardly|upwards,NA
technology,technology,NOUN,10,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
related,relate,ADJ,10,relat,,NA
sense,sense,NOUN,10,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold
whereas,whereas,NOUN,10,wherea,,NA
cool,cool,ADJ,10,cool,all right|cool|coolheaded|fine|hunky-dory|nerveless|o.k.|ok|okay,
emerged,emerge,VERB,10,emerg,come forth|come out|egress|emerge|go forth|issue,appear|surface|come up|rise up|rise|originate|arise|develop|uprise|spring up|grow
smart,smart,ADJ,10,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
calm,calm,ADJ,10,calm,calm|serene|tranquil|unagitated,
personality,personality,NOUN,10,person,personality,attribute|celebrity|famous person
how,how,ADV,11,how,,NA
automatically,automatically,ADV,11,automat,automatically|mechanically,
detect,detect,NOUN,11,detect,,NA
such,such,ADJ,11,such,such(a),
changes,change,NOUN,11,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference
given,give,VERB,11,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
sufficient,sufficient,ADJ,11,suffici,sufficient,
time,time,NOUN,11,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
stamped,stamp,VERB,11,stamp,boss|emboss|pigeonhole|stamp|stereotype|stomp|stump,walk|impress|imprint|qualify|characterize|characterise|affix|stick on|classify|class|sort|assort|sort out|separate|snuff out|extinguish|shape|form|work|mold|mould|forge|squash|crush|squelch|mash|squeeze
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
design,design,NOUN,11,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
efficient,efficient,ADJ,11,effici,effective|efficient,
algorithms,algorithm,NOUN,11,algorithm,algorithm|algorithmic program|algorithmic rule,rule|formula
known,know,VERB,11,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
as,as,ADV,11,a,as|equally|every bit,
unknown,unknown,ADJ,11,unknown,nameless|obscure|strange|unidentified|unknown|unnamed|unsung,
shifts,shifts,NOUN,11,shift,,NA
word,word,NOUN,11,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
meanings,meaning,NOUN,11,mean,import|meaning|significance|signification|substance,message|content|subject matter|substance|idea|thought
highly,highly,ADV,11,highli,extremely|highly,NA
precisely,precisely,ADV,11,precis,exactly|incisively|just|on the button|on the dot|on the nose|precisely|properly,NA
automation,automation,NOUN,11,autom,automation|mechanisation|mechanization,high technology|high tech|condition|status|equipment
directly,directly,ADV,11,directli,at once|direct|directly|flat|forthwith|immediately|instantly|like a shot|now|right away|straight|straight off|straightaway,
benefit,benefit,NOUN,11,benefit,benefit|welfare,payment|good|goodness|performance|public presentation
people,people,NOUN,11,peopl,citizenry|hoi polloi|mass|masses|multitude|people|the great unwashed,group|grouping|family|family line|folk|kinfolk|kinsfolk|sept|phratry
librarians,librarian,NOUN,11,librarian,bibliothec|librarian,professional|professional person
historians,historian,NOUN,11,historian,historian|historiographer,scholar|scholarly person|bookman|student
linguists,linguist,NOUN,11,linguist,linguist|linguistic scientist|polyglot,scientist|person|individual|someone|somebody|mortal|soul
work,work,NOUN,11,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
digitized,digitize,VERB,11,digit,digitalise|digitalize|digitise|digitize,change|alter|modify
texts,texts,NOUN,11,text,,NA
different,different,ADJ,11,differ,different,
periods,period,NOUN,11,period,catamenia|flow|full point|full stop|geological period|menses|menstruation|menstruum|period|period of time|point|stop|time period,fundamental quantity|fundamental measure|time interval|interval|part|section|division|geological time|geologic time|end|ending|discharge|emission|expelling|punctuation|punctuation mark
variation,variation,NOUN,12,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation
