token,lemma,upos,clique,stem,synonyms,hypernyms
provide,provide,VERB,1,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
infrastructure,infrastructure,NOUN,1,infrastructur,base|infrastructure|substructure,structure|store|stock|fund
connect,connect,NOUN,1,connect,,NA
information,information,NOUN,1,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
systems,systems,NOUN,1,system,,NA
such,such,ADJ,2,such,such(a),
complex,complex,NOUN,2,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
emerging,emerge,VERB,2,emerg,come forth|come out|egress|emerge|go forth|issue,appear|surface|come up|rise up|rise|originate|arise|develop|uprise|spring up|grow
networked,networke,VERB,2,network,,NA
enterprises,enterprise,NOUN,2,enterpris,endeavor|endeavour|enterprise|enterprisingness|go-ahead|initiative,undertaking|project|task|labor|organization|organisation|drive
achieve,achieve,VERB,2,achiev,accomplish|achieve|attain|reach,succeed|win|come through|bring home the bacon|deliver the goods
interoperability,interoperability,NOUN,2,interoper,interoperability,ability
information,information,NOUN,2,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
systems,systems,NOUN,2,system,,NA
challenging,challenge,ADJ,2,challeng,,NA
task,task,NOUN,2,task,chore|job|labor|project|task|undertaking,work|duty
levels,levels,NOUN,3,level,,NA
interoperability,interoperability,NOUN,3,interoper,interoperability,ability
have,have,VERB,3,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
highlighted,highlight,ADJ,3,highlight,,NA
technical,technical,ADJ,3,technic,expert|mechanical|mechanically skillful|proficient|technical|technological,
semantic,semantic,ADJ,3,semant,semantic,
organizational,organizational,ADJ,3,organiz,organisational|organizational,
order,order,NOUN,4,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
solve,solve,NOUN,4,solv,,NA
interoperability,interoperability,NOUN,4,interoper,interoperability,ability
problem,problem,NOUN,4,problem,job|problem|trouble,difficulty|question|head
semantic,semantic,ADJ,4,semant,semantic,
level,level,NOUN,4,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
several,several,ADJ,4,sever,respective(a)|several(a)|several(p)|various(a),
approaches,approach,VERB,4,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
based,base,VERB,4,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
use,use,VERB,4,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
ontologies,ontology,NOUN,4,ontologi,ontology,arrangement|organization|organisation|system|metaphysics
have,have,VERB,4,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
proposed,propose,VERB,4,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
methodologies,methodology,NOUN,5,methodologi,methodological analysis|methodology,epistemology|method
methods,method,NOUN,5,method,method|method acting,know-how|acting|playing|playacting|performing
techniques,techniques,NOUN,5,techniqu,,NA
software,software,NOUN,5,softwar,computer software|package|software|software package|software program|software system,code|computer code
tools,tool,NOUN,5,tool,cock|creature|dick|instrument|pecker|prick|puppet|putz|shaft|tool,implement|means|agency|way|slave|penis|phallus|member
support,support,NOUN,5,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device
building,building,NOUN,5,build,building|construction|edifice,structure|construction|creating from raw materials|commercial enterprise|business enterprise|business|gathering|assemblage
process,process,NOUN,5,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
proposed,propose,VERB,5,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
evaluation,evaluation,NOUN,5,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal
still,still,ADV,5,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
only,only,ADV,5,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
passive,passive,ADJ,5,passiv,inactive|passive|peaceful,
role,role,NOUN,5,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
engineering,engineer,NOUN,5,engin,applied scientist|engine driver|engineer|locomotive engineer|railroad engineer|technologist,person|individual|someone|somebody|mortal|soul|operator|manipulator
projects,project,NOUN,5,project,labor|project|projection|task|undertaking,work|plan|program|programme
order,order,NOUN,6,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
assess,assess,NOUN,6,assess,,NA
quality,quality,NOUN,6,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
different,different,ADJ,6,differ,different,
works,work,VERB,6,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get
have,have,VERB,6,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
emerged,emerge,VERB,6,emerg,come forth|come out|egress|emerge|go forth|issue,appear|surface|come up|rise up|rise|originate|arise|develop|uprise|spring up|grow
depending,depend,VERB,6,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust
kind,kind,ADV,6,kind,,NA
ontologies,ontology,NOUN,6,ontologi,ontology,arrangement|organization|organisation|system|metaphysics
evaluated,evaluate,VERB,6,evalu,appraise|assess|evaluate|judge|measure|pass judgment|valuate|value,evaluate|pass judgment|judge|think|cogitate|cerebrate
purpose,purpose,VERB,6,purpos,aim|propose|purport|purpose|resolve,intend|mean|think|decide|make up one's mind|determine
regarding,regard,VERB,7,regard,affect|consider|involve|reckon|regard|see|view,think|believe|consider|conceive|look|refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with
purpose,purpose,VERB,7,purpos,aim|propose|purport|purpose|resolve,intend|mean|think|decide|make up one's mind|determine
approaches,approach,VERB,7,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to
intend,intend,VERB,7,intend,designate|destine|intend|mean|signify|specify|stand for|think,plan|convey
rank,rank,NOUN,7,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body
ontologies,ontology,NOUN,7,ontologi,ontology,arrangement|organization|organisation|system|metaphysics
others,other,NOUN,7,other,,NA
offer,offer,NOUN,7,offer,crack|fling|go|offer|offering|pass|whirl,speech act|message|content|subject matter|substance|attempt|effort|endeavor|endeavour|try
information,information,NOUN,7,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
about,about,ADV,7,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA
strengths,strengt,NOUN,7,strengt,,NA
weaknesses,weakness,NOUN,7,weak,failing|helplessness|impuissance|weakness,imperfection|imperfectness|powerlessness|impotence|impotency|property|misfortune|bad luck|tough luck|ill luck|preference|penchant|predilection|taste
present,present,ADJ,8,present,present|present(a),
work,work,NOUN,8,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
goes,go,VERB,8,go,become|belong|blend|blend in|break|break down|buy the farm|cash in one's chips|choke|conk|conk out|croak|decease|depart|die|drop dead|endure|exit|expire|extend|fail|fit|function|get|get going|give out|give way|give-up the ghost|go|go away|go bad|hold out|hold up|kick the bucket|last|lead|live|live on|locomote|move|operate|pass|pass away|perish|plump|pop off|proceed|rifle|run|run low|run short|snuff it|sound|start|survive|travel|work,NA
latter,latter,ADJ,8,latter,latter(a),
direction,direction,NOUN,8,direct,centering|charge|commission|counsel|counseling|counselling|direction|focal point|focus|focusing|focussing|guidance|instruction|management|steering|way,path|route|itinerary|position|spatial relation|inclination|disposition|tendency|message|content|subject matter|substance|social control|control|command|bid|bidding|dictation|concentration|engrossment|absorption|immersion
similar,similar,ADJ,8,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,
approach,approach,NOUN,8,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
oquare,oquare,ADV,8,oquar,,NA
oquare,oquare,ADV,9,oquar,,NA
framework,framework,NOUN,9,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
quality,quality,NOUN,9,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
assessment,assessment,NOUN,9,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
based,base,VERB,9,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
square,square,ADJ,9,squar,hearty|satisfying|solid|square|square(a)|square(p)|straight|straightforward|substantial,
standard,standard,ADJ,9,standard,received|standard|stock,
software,software,NOUN,9,softwar,computer software|package|software|software package|software program|software system,code|computer code
evaluation,evaluation,NOUN,9,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal
aim,aim,NOUN,10,aim,aim|bearing|design|heading|intent|intention|object|objective|purpose|target,goal|end|steering|guidance|direction|way
ontologies,ontology,NOUN,10,ontologi,ontology,arrangement|organization|organisation|system|metaphysics
considered,consider,VERB,10,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
as,as,ADV,10,a,as|equally|every bit,
software,software,NOUN,10,softwar,computer software|package|software|software package|software program|software system,code|computer code
artifacts,artifact,NOUN,10,artifact,artefact|artifact,whole|unit
framework,framework,NOUN,11,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
includes,include,VERB,11,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
quality,quality,NOUN,11,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
model,model,NOUN,11,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
measures,measure,NOUN,11,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container
usage,usage,NOUN,11,usag,custom|employment|exercise|usage|usance|use|utilisation|utilization,activity|practice|pattern|survival|language|linguistic communication
square,square,ADJ,11,squar,hearty|satisfying|solid|square|square(a)|square(p)|straight|straightforward|substantial,
requires,require,NOUN,11,requir,,NA
also,also,ADV,11,also,also|as well|besides|likewise|too,NA
definition,definition,NOUN,11,definit,definition,explanation|account|distinctness|sharpness
requirements,requirement,NOUN,11,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
evaluation,evaluation,NOUN,11,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal
quality,quality,NOUN,12,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
model,model,NOUN,12,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
comprised,comprise,VERB,12,compris,be|comprise|consist|constitute|contain|incorporate|make up|represent,be|include
set,set,VERB,12,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
characteristics,characteristic,NOUN,12,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number
reliability,reliability,NOUN,12,reliabl,dependability|dependableness|reliability|reliableness,responsibility|responsibleness
operability,operability,NOUN,12,oper,,NA
maintainability,maintainability,NOUN,12,maintain,,NA
compatibility,compatibility,NOUN,12,compat,compatibility,sympathy|fellow feeling|characteristic
transferability,transferability,NOUN,12,transfer,transferability,exchangeability|interchangeability|interchangeableness|fungibility
functional,functional,ADJ,12,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
adequacy,adequacy,NOUN,12,adequaci,adequacy|adequateness|sufficiency,satisfactoriness|quality
structural,structural,ADJ,13,structur,geomorphologic|geomorphological|morphologic|morphological|structural,
features,feature,NOUN,13,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
ontologies,ontology,NOUN,13,ontologi,ontology,arrangement|organization|organisation|system|metaphysics
considered,consider,VERB,13,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
standard,standard,ADJ,13,standard,received|standard|stock,
added,add,VERB,13,add,add|add together|add up|append|bestow|bring|contribute|impart|lend|sum|sum up|summate|supply|tally|tot|tot up|total|tote up,increase|state|say|tell|change|alter|modify|calculate|cipher|cypher|compute|work out|reckon|figure|count|number|enumerate|numerate|form|constitute|make
framework,framework,NOUN,13,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure
characteristic,characteristic,ADJ,14,characterist,characteristic,
has,have,VERB,14,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
series,series,NOUN,14,seri,serial|serial publication|series,ordering|order|ordination|broadcast|program|programme|periodical|contest|competition|connection|connexion|connectedness|group|grouping|polynomial|multinomial
subcharacteristics,subcharacteristic,NOUN,14,subcharacterist,,NA
associated,associate,VERB,14,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify
quality,quality,NOUN,15,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
subcharacteristics,subcharacteristic,NOUN,15,subcharacterist,,NA
have,have,VERB,15,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
measures,measure,NOUN,15,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container
associated,associate,VERB,15,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify
adapted,adapt,VERB,15,adapt,accommodate|adapt|adjust|conform,change|alter|vary|get used to
object,object,ADV,15,object,,NA
oriented,oriented,ADJ,15,orient,orientated|oriented,
programming,programm,NOUN,15,programm,,NA
others,other,NOUN,15,other,,NA
developed,develop,VERB,15,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
engineering,engineer,NOUN,15,engin,applied scientist|engine driver|engineer|locomotive engineer|railroad engineer|technologist,person|individual|someone|somebody|mortal|soul|operator|manipulator
community,community,NOUN,15,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
especially,especially,ADV,15,especi,especially|particularly|peculiarly|specially,
structural,structural,ADJ,15,structur,geomorphologic|geomorphological|morphologic|morphological|structural,
properties,property,NOUN,15,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
oquare,oquare,ADV,16,oquar,,NA
seen,see,VERB,16,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
as,as,ADV,16,a,as|equally|every bit,
step,step,NOUN,16,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block
standardization,standardization,NOUN,16,standard,calibration|normalisation|normalization|standardisation|standardization,condition|status|social control|activity
evaluation,evaluation,NOUN,16,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal
process,process,NOUN,16,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
important,important,ADJ,16,import,authoritative|crucial|important|of import|significant,
issue,issue,NOUN,16,issu,consequence|effect|egress|emergence|event|exit|government issue|issuance|issue|issuing|matter|military issue|number|offspring|outcome|outlet|payoff|proceeds|progeny|publication|result|return|subject|take|takings|topic|upshot|way out|yield,content|cognitive content|mental object|periodical|provision|supply|supplying|store|stock|fund|income|phenomenon|relative|relation|beginning|opening|printing
considered,consider,VERB,16,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
purpose,purpose,VERB,17,purpos,aim|propose|purport|purpose|resolve,intend|mean|think|decide|make up one's mind|determine
interchange,interchange,NOUN,17,interchang,exchange|give-and-take|interchange|reciprocation,junction|interaction|group action|commerce|commercialism|mercantilism
information,information,NOUN,17,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
different,different,ADJ,17,differ,different,
contexts,context,NOUN,17,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
represents,represent,VERB,17,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
semantics,semantic,NOUN,17,semant,,NA
interchanged,interchange,VERB,17,interchang,alternate|change|counterchange|exchange|flip|flip-flop|interchange|replace|substitute|switch|tack|transpose,change|alter|modify|transfer|change by reversal|turn|reverse
quality,quality,NOUN,18,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
property,property,NOUN,18,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
judgment,judgament,NOUN,18,judgament,,NA
so,so,ADV,18,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
relation,relation,NOUN,18,relat,carnal knowledge|coition|coitus|copulation|intercourse|recounting|relation|relation back|relative|sex act|sexual congress|sexual intercourse|sexual relation|telling,abstraction|abstract entity|sexual activity|sexual practice|sex|sex activity|person|individual|someone|somebody|mortal|soul|narration|recital|yarn|legal principle|judicial principle|judicial doctrine|dealings|traffic
purpose,purpose,VERB,18,purpos,aim|propose|purport|purpose|resolve,intend|mean|think|decide|make up one's mind|determine
trying,try,VERB,19,try,adjudicate|assay|attempt|essay|examine|hear|judge|prove|render|sample|seek|strain|stress|taste|test|try|try on|try out,act|move|evaluate|pass judgment|judge|decide|make up one's mind|determine|consume|ingest|take in|take|have|probe|examine|pain|anguish|hurt|afflict|melt|run|melt down|wear|put on|get into|don|assume
evaluate,evaluate,NOUN,19,evalu,,NA
quality,quality,NOUN,19,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
considering,consider,VERB,19,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
intended,intend,VERB,19,intend,designate|destine|intend|mean|signify|specify|stand for|think,plan|convey
uses,use,NOUN,19,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right
meaningless,meaningless,ADJ,19,meaningless,futile|ineffectual|meaningless|nonmeaningful|otiose|unavailing,
