token,lemma,upos,clique,stem,synonyms,hypernyms
behaviour,behaviour,NOUN,8,behaviour,behavior|behaviour|conduct|demeanor|demeanour|deportment|doings,action|activity|activeness|trait
patterns,pattern,NOUN,8,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
using,use,VERB,8,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
people,people,NOUN,8,peopl,citizenry|hoi polloi|mass|masses|multitude|people|the great unwashed,group|grouping|family|family line|folk|kinfolk|kinsfolk|sept|phratry
as,as,ADV,8,a,as|equally|every bit,
smallest,smallest,ADJ,8,smallest,,NA
granularity,granularity,NOUN,8,granular,coarseness|graininess|granularity,roughness|raggedness
unit,unit,NOUN,8,unit,building block|social unit|unit|unit of measurement|whole,definite quantity|part|portion|component part|component|constituent|organization|organisation|whole|thing|object|physical object
primarily,primarily,ADV,8,primarili,chiefly|in the first place|in the main|mainly|primarily|principally,
includes,include,VERB,8,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
feelings,feeling,NOUN,8,feel,belief|feel|feeling|flavor|flavour|impression|intuitive feeling|look|notion|opinion|smell|spirit|tactile sensation|tactual sensation|tone|touch|touch sensation,state|idea|thought|atmosphere|ambiance|ambience|somesthesia|somaesthesia|somatesthesia|somatic sensation|perception|intuition
about,about,ADV,8,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA
geographic,geographic,ADJ,8,geograph,geographic|geographical,
environment,environment,NOUN,8,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region
activities,activity,NOUN,8,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
movements,movement,NOUN,8,movement,apparent motion|apparent movement|bm|bowel movement|campaign|cause|crusade|drift|drive|effort|front|motility|motion|move|movement|social movement|trend,change|happening|occurrence|occurrent|natural event|social group|musical composition|opus|composition|piece|piece of music|venture|optical illusion|defecation|laxation|shitting|inclination|disposition|tendency|action|action mechanism
geographical,geographical,ADJ,8,geograph,geographic|geographical,
space,space,NOUN,8,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
relations,relation,NOUN,8,relat,carnal knowledge|coition|coitus|copulation|intercourse|recounting|relation|relation back|relative|sex act|sexual congress|sexual intercourse|sexual relation|telling,abstraction|abstract entity|sexual activity|sexual practice|sex|sex activity|person|individual|someone|somebody|mortal|soul|narration|recital|yarn|legal principle|judicial principle|judicial doctrine|dealings|traffic
individuals,individual,NOUN,8,individu,individual|mortal|person|somebody|someone|soul,organism|being|causal agent|cause|causal agency
compared,compare,VERB,9,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect
other,other,ADJ,9,other,early(a)|former(a)|other|other(a),
data,data,NOUN,9,data,data|information,collection|aggregation|accumulation|assemblage
sources,source,NOUN,9,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
social,social,ADJ,9,social,social|societal,
sensing,sense,VERB,9,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
have,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
distinct,distinct,ADJ,9,distinct,clear-cut|decided|discrete|distinct|distinguishable|trenchant,
advantages,advantages,NOUN,9,advantag,,NA
capture,capture,VERB,9,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire
socioeconomic,socioeconomic,ADJ,9,socioeconom,socioeconomic,
characteristics,characteristic,NOUN,9,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number
accurately,accuritely,ADV,9,accurit,,NA
sensors,sensor,NOUN,9,sensor,detector|sensing element|sensor,device
individual,individual,ADJ,9,individu,case-by-case|individual|individual(a)|item-by-item|private|single|single(a),
people,people,NOUN,9,peopl,citizenry|hoi polloi|mass|masses|multitude|people|the great unwashed,group|grouping|family|family line|folk|kinfolk|kinsfolk|sept|phratry
chen,chen,NOUN,9,chen,Chen|subgenus Chen,bird genus
social,social,ADJ,10,social,social|societal,
sensing,sense,VERB,10,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
data,data,NOUN,10,data,data|information,collection|aggregation|accumulation|assemblage
thus,thus,ADV,10,thu,hence|so|thence|therefore|thus|thusly,NA
important,important,ADJ,10,import,authoritative|crucial|important|of import|significant,
complement,complement,NOUN,10,complement,accompaniment|complement|full complement,construction|grammatical construction|expression|count|work force|workforce|manpower|hands|men|adjunct|enzyme|counterpart|opposite number|vis-a-vis
precision,precision,NOUN,10,precis,preciseness|precision,exactness|exactitude
geographic,geographic,ADJ,10,geograph,geographic|geographical,
information,information,NOUN,10,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
sensor,sensor,NOUN,10,sensor,detector|sensing element|sensor,device
network,network,NOUN,10,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
categories,category,NOUN,11,categori,category|class|family,collection|aggregation|accumulation|assemblage|concept|conception|construct
social,social,ADJ,11,social,social|societal,
sensing,sense,VERB,11,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
data,data,NOUN,11,data,data|information,collection|aggregation|accumulation|assemblage
include,include,VERB,11,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
twitter,twitter,NOUN,11,twitter,chirrup|twitter,sound
sina,sina,NOUN,11,sina,,NA
flickr,flickr,NOUN,11,flickr,,NA
photo,photo,NOUN,11,photo,exposure|photo|photograph|pic|picture,representation
sharing,share,VERB,11,share,apportion|deal|divvy up|partake|partake in|portion out|share,overlap|use|utilize|utilise|apply|employ|get|acquire|distribute|give out|hand out|pass out|communicate|intercommunicate
zhang,zhang,NOUN,11,zhang,,NA
sun,sun,NOUN,11,sun,Dominicus|Lord's Day|sun|Sun|Sunday|sunlight|sunshine,light|visible light|visible radiation|important person|influential person|personage|star|rest day|day of rest
zheng,zheng,NOUN,11,zheng,,NA
wang,wing,VERB,11,wing,fly|wing,travel|go|move|locomote
app,app,NOUN,11,app,,NA
client,client,NOUN,11,client,client|customer|guest|node,case|consumer|computer|computing machine|computing device|data processor|electronic computer|information processing system
usage,usage,NOUN,11,usag,custom|employment|exercise|usage|usance|use|utilisation|utilization,activity|practice|pattern|survival|language|linguistic communication
mobile,mobile,ADJ,11,mobil,fluid|mobile|nomadic|peregrine|roving|wandering,
phone,phone,NOUN,11,phone,earphone|earpiece|headphone|phone|sound|speech sound|telephone|telephone set,electronic equipment|language unit|linguistic unit|electro-acoustic transducer
signalling,signal,VERB,11,signal,bespeak|betoken|indicate|point|sign|signal|signalise|signalize,communicate|intercommunicate|tell
lane,lane,NOUN,11,lane,lane,way|path
taxi,taxi,NOUN,11,taxi,cab|hack|taxi|taxicab,car|auto|automobile|machine|motorcar
trajectory,trajectory,NOUN,11,trajectori,flight|trajectory,mechanical phenomenon
street,street,NOUN,11,street,street,thoroughfare|environment|opportunity|chance|neighborhood|neighbourhood
view,view,NOUN,11,view,aspect|eyeshot|horizon|opinion|panorama|perspective|persuasion|position|prospect|purview|scene|sentiment|sight|survey|thought|view|vista,orientation|visual percept|visual image|look|looking|looking at|range|reach|belief|message|content|subject matter|substance|purpose|intent|intention|aim|design|graphic art|scope|orbit|compass|ambit|appearance|visual aspect
online,online,ADV,11,onlin,,NA
map,map,NOUN,11,map,function|map|mapping|mathematical function|single-valued function,representation|mathematical relation
liu,liu,NOUN,11,liu,,NA
point,point,NOUN,11,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency
interests,interest,NOUN,11,interest,interest|interest group|interestingness|involvement|pastime|pursuit|sake|stake,curiosity|wonder|benefit|welfare|power|powerfulness|fixed charge|fixed cost|fixed costs|share|portion|part|percentage|social group|diversion|recreation
pois,pois,NOUN,11,poi,,NA
persia,persia,NOUN,11,persia,Iran|Islamic Republic of Iran|Persia|Persian Empire,
xing,xe,NOUN,11,xe,atomic number 54|Xe|xenon,chemical element|element|noble gas|inert gas|argonon
meng,meng,NOUN,11,meng,,NA
hou,hou,NOUN,11,hou,,NA
cao,cao,NOUN,11,cao,,NA
remote,remite,ADJ,11,remit,,NA
lights,light,NOUN,11,light,brightness|brightness level|Christ Within|igniter|ignitor|illumination|Inner Light|light|Light|light source|Light Within|lighter|lighting|lightness|luminance|luminosity|luminousness|spark|sparkle|twinkle|visible light|visible radiation,actinic radiation|actinic ray|source of illumination|position|view|perspective|physical property|scene|condition|status|visual property|friend|illumination|insight|brainstorm|brainwave|vitality|verve|expression|look|aspect|facial expression|face|public knowledge|general knowledge|ethical motive|ethics|morals|morality|visual signal|device
samson,samson,NOUN,11,samson,bruiser|bull|Samson|strapper,man|adult male
chen,chen,NOUN,11,chen,Chen|subgenus Chen,bird genus
social,social,ADJ,12,social,social|societal,
sensing,sense,VERB,12,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
method,method,NOUN,12,method,method|method acting,know-how|acting|playing|playacting|performing
extract,extract,NOUN,12,extract,excerpt|excerption|extract|infusion|selection,solution|passage
reliable,reliable,ADJ,12,reliabl,authentic|dependable|honest|reliable|true(p),
information,information,NOUN,12,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
large,large,ADJ,12,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
internet,internet,NOUN,12,internet,cyberspace|internet|net,computer network
data,data,NOUN,12,data,data|information,collection|aggregation|accumulation|assemblage
collected,collect,VERB,12,collect,accumulate|amass|call for|collect|compile|garner|gather|gather up|hoard|pick up|pile up|pull in|pull together|roll up|take in,store|hive away|lay in|put in|salt away|stack away|stash away|take|roll up|collect|accumulate|pile up|amass|compile|hoard|get|acquire
unknown,unknown,ADJ,12,unknown,nameless|obscure|strange|unidentified|unknown|unnamed|unsung,
possibly,possibly,ADV,12,possibli,maybe|mayhap|peradventure|perchance|perhaps|possibly,NA
unreliable,unreliable,ADJ,12,unreli,treacherous|undependable|unreliable,
sources,source,NOUN,12,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
wang,wing,VERB,12,wing,fly|wing,travel|go|move|locomote
abdelzaher,abdelzaher,ADV,12,abdelzah,,NA
kaplan,kaplan,PROPN,12,kaplan,NA,NA
existing,exist,VERB,13,exist,be|exist|live|subsist|survive,
studies,study,NOUN,13,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
have,have,VERB,13,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
demonstrated,demonstrate,VERB,13,demonstr,attest|certify|demo|demonstrate|establish|evidence|exhibit|manifest|march|present|prove|shew|show,show|confirm|corroborate|sustain|substantiate|support|affirm|testify|bear witness|prove|evidence|protest|resist|dissent
social,social,ADJ,13,social,social|societal,
sensing,sense,VERB,13,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
observe,observe,ADJ,13,observ,,NA
natural,natural,ADJ,13,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
hazards,hazard,NOUN,13,hazard,chance|endangerment|fortune|hazard|jeopardy|luck|peril|risk,danger|phenomenon|obstacle
public,public,ADJ,13,public,public,
health,health,NOUN,13,health,health|wellness,wellbeing|well-being|welfare|upbeat|eudaemonia|eudaimonia|condition|status
events,event,NOUN,13,event,case|consequence|effect|event|issue|outcome|result|upshot,psychological feature|circumstance|physical phenomenon|phenomenon
detect,detect,NOUN,13,detect,,NA
real,real,ADJ,13,real,actual|existent|genuine|literal|material|real|real(a)|substantial|tangible|veridical,
world,world,NOUN,13,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping
using,use,VERB,13,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
location,location,NOUN,13,locat,emplacement|fix|localisation|localization|locating|location|placement|position|positioning,object|physical object|activity|determination|finding|workplace|work
based,base,VERB,13,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
media,media,NOUN,13,media,,NA
lbsm,lbsm,NOUN,13,lbsm,,NA
data,data,NOUN,13,data,data|information,collection|aggregation|accumulation|assemblage
arthur,arthur,NOUN,13,arthur,Arthur|Chester A. Arthur|Chester Alan Arthur|King Arthur|President Arthur,
boulton,boulton,NOUN,13,boulton,,NA
shotton,shotton,NOUN,13,shotton,,NA
williams,william,NOUN,13,william,,NA
huang,huang,VERB,13,huang,,NA
cervone,cervone,NOUN,13,cervon,,NA
zhang,zhang,NOUN,13,zhang,,NA
social,social,ADJ,14,social,social|societal,
sensing,sense,VERB,14,sens,feel|sense|smell|smell out,perceive|comprehend|detect|observe|find|discover|notice|understand
has,have,VERB,14,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
also,also,ADV,14,also,also|as well|besides|likewise|too,NA
used,use,VERB,14,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
disaster,disaster,NOUN,14,disast,calamity|cataclysm|catastrophe|disaster|tragedy,adversity|hardship|hard knocks|misfortune|bad luck|destruction|devastation
response,response,NOUN,14,respons,answer|reaction|reception|reply|response,consequence|effect|outcome|result|event|issue|upshot|bodily process|body process|bodily function|activity|statement|greeting|salutation|phrase|speech act|manner|mode|style|way|fashion
