token,lemma,upos,clique,stem,synonyms,hypernyms
patterns,pattern,NOUN,3,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
including,include,VERB,3,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
small,small,ADJ,3,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
world,world,NOUN,3,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping
scale,scale,NOUN,3,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
free,free,ADJ,3,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,
networks,network,NOUN,3,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
watts,watt,NOUN,3,watt,James Watt|W|watt|Watt,power unit
strogatz,strogatz,NOUN,3,strogatz,,NA
particular,particular,ADJ,4,particular,especial(a)|exceptional|finical|finicky|fussy|particular|particular(a)|peculiar(a)|picky|special|special(a),
word,word,NOUN,4,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
networks,network,NOUN,4,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
often,often,ADV,4,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA
described,describe,VERB,4,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
as,as,ADV,4,a,as|equally|every bit,
scale,scale,NOUN,4,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
free,free,ADJ,4,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,
considerable,considerable,ADJ,4,consider,considerable,
variation,variation,NOUN,4,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation
connectivity,connectivity,NOUN,4,connect,connectivity,property
edges,edge,NOUN,4,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line
ferrer,ferrer,NOUN,4,ferrer,,NA
cancho,cancho,NOUN,4,cancho,,NA
solé,solé,NOUN,4,solé,,NA
albert,albert,ADV,4,albert,,NA
such,such,ADJ,4,such,such(a),
most,most,ADJ,4,most,most(a),
words,word,NOUN,4,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
poorly,poorly,ADV,4,poorli,badly|ill|poorly,
connected,connect,VERB,4,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce
few,few,ADJ,4,few,few,
account,account,NOUN,4,account,account|account statement|accounting|bill|business relationship|chronicle|explanation|history|invoice|news report|report|score|story|write up,record|news|relationship|statement|reason|ground|importance|financial statement|informing|making known|profit|gain
disproportionately,disproportionately,ADV,4,disproportion,disproportionately,
large,large,ADJ,4,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
number,number,NOUN,4,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
connections,connections,NOUN,4,connect,,NA
moreover,moreover,ADV,5,moreov,furthermore|moreover|what is more,NA
scale,scale,NOUN,5,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
free,free,ADJ,5,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,
word,word,NOUN,5,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
association,association,NOUN,5,associ,affiliation|association|connection|connexion|tie|tie-up,organization|organisation|social activity|union|unification|memory|remembering|relationship|relation|chemical process|chemical change|chemical action|group|grouping
networks,network,NOUN,5,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
seem,seem,VERB,5,seem,appear|look|seem,be|appear|seem
emerge,emerge,NOUN,5,emerg,,NA
fairly,fairly,ADV,5,fairli,clean|evenhandedly|fair|fairly|jolly|middling|moderately|passably|pretty|reasonably|somewhat,
discrete,discrete,NOUN,5,discret,,NA
stage,stage,NOUN,5,stage,degree|leg|level|microscope stage|phase|point|stage|stagecoach,time period|period of time|period|state|platform|dramaturgy|dramatic art|dramatics|theater|theatre|coach|four-in-hand|coach-and-four|travel|traveling|travelling|scene
child,child,NOUN,5,child,baby|child|fry|kid|minor|nestling|nipper|shaver|small fry|tiddler|tike|tyke|youngster,juvenile|juvenile person|offspring|progeny|issue|person|individual|someone|somebody|mortal|soul|descendant|descendent
development,development,NOUN,5,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
more,more,ADJ,5,more,more than|more(a),
elementary,elementary,ADJ,5,elementari,basal|elemental|elementary|primary|simple|uncomplicated|unproblematic,
characteristic,characteristic,ADJ,5,characterist,characteristic,
toddler,toddler,NOUN,5,toddler,bambino|toddler|tot|yearling,child|kid|youngster|minor|shaver|nipper|small fry|tiddler|tike|tyke|fry|nestling
speech,speech,NOUN,5,speech,actor's line|address|delivery|language|lecture|manner of speaking|oral communication|speech|speech communication|spoken communication|spoken language|talking to|voice communication|words,speech act|auditory communication|utterance|vocalization|speaking|speech production|expressive style|style|rebuke|reproof|reproval|reprehension|reprimand|line|faculty|mental faculty|module
corominas,coromina,NOUN,5,coromina,,NA
murtra,murtra,NOUN,5,murtra,,NA
see,see,VERB,5,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
structure,structure,NOUN,6,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
human,human,ADJ,6,human,human,
syntactic,syntactic,ADJ,6,syntact,syntactic|syntactical,
networks,network,NOUN,6,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
invariably,invariably,ADV,6,invari,always|constantly|invariably,
complex,complex,NOUN,6,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
even,even,ADV,6,even,even|still|yet,NA
fairly,fairly,ADV,6,fairli,clean|evenhandedly|fair|fairly|jolly|middling|moderately|passably|pretty|reasonably|somewhat,
simple,simple,ADJ,6,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,
societies,society,NOUN,6,societi,beau monde|bon ton|club|companionship|company|fellowship|gild|guild|high society|lodge|order|smart set|social club|society,social group|association|friendship|friendly relationship|elite|elite group
cavalli,cavalli,NOUN,6,caval,,NA
sforza,sforza,NOUN,6,sforza,,NA
solé,solé,NOUN,6,solé,,NA
as,as,ADV,7,a,as|equally|every bit,
consequence,consequence,NOUN,7,consequ,aftermath|consequence|effect|event|import|issue|moment|outcome|result|upshot,phenomenon|result|resultant|final result|outcome|termination|significance
difficult,difficult,ADJ,7,difficult,difficult|hard|unmanageable,
envision,envision,NOUN,7,envis,,NA
early,early,ADV,7,earli,ahead of time|betimes|early|early on|too soon,NA
stages,stage,NOUN,7,stage,degree|leg|level|microscope stage|phase|point|stage|stagecoach,time period|period of time|period|state|platform|dramaturgy|dramatic art|dramatics|theater|theatre|coach|four-in-hand|coach-and-four|travel|traveling|travelling|scene
language,language,NOUN,7,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
evolution,evolution,NOUN,7,evolut,development|evolution|organic evolution|phylogenesis|phylogeny,process|physical process|organic process|biological process
alternative,alternative,ADJ,8,altern,alternate|alternative|substitute,
approach,approach,NOUN,8,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
issue,issue,NOUN,8,issu,consequence|effect|egress|emergence|event|exit|government issue|issuance|issue|issuing|matter|military issue|number|offspring|outcome|outlet|payoff|proceeds|progeny|publication|result|return|subject|take|takings|topic|upshot|way out|yield,content|cognitive content|mental object|periodical|provision|supply|supplying|store|stock|fund|income|phenomenon|relative|relation|beginning|opening|printing
investigate,investigate,VERB,8,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
communication,communication,NOUN,8,commun,communicating|communication,act|deed|human action|human activity|abstraction|abstract entity|connection|connexion|connectedness
systems,systems,NOUN,8,system,,NA
animals,animal,NOUN,8,anim,animal|animate being|beast|brute|creature|fauna,organism|being
more,more,ADJ,8,more,more than|more(a),
syntactic,syntactic,ADJ,8,syntact,syntactic|syntactical,
networks,network,NOUN,8,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
physiological,physiological,ADJ,9,physiolog,physiologic|physiological,
similarities,similarity,NOUN,9,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
speech,speech,NOUN,9,speech,actor's line|address|delivery|language|lecture|manner of speaking|oral communication|speech|speech communication|spoken communication|spoken language|talking to|voice communication|words,speech act|auditory communication|utterance|vocalization|speaking|speech production|expressive style|style|rebuke|reproof|reproval|reprehension|reprimand|line|faculty|mental faculty|module
acquisition,acquisition,NOUN,9,acquisit,accomplishment|acquirement|acquisition|attainment|learning|skill,acquiring|getting|transferred property|transferred possession|basic cognitive process|ability|power
humans,human,NOUN,9,human,homo|human|human being|man,hominid
song,song,NOUN,9,song,birdcall|birdsong|call|song|Song|Song dynasty|strain|Sung|Sung dynasty|vocal,musical composition|opus|composition|piece|piece of music|sound|vocal music|animal communication|bargain|buy|steal|dynasty
development,development,NOUN,9,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
oscine,oscine,NOUN,9,oscin,oscine|oscine bird,passerine|passeriform bird
birds,bird,NOUN,9,bird,bird|birdie|boo|Bronx cheer|chick|dame|doll|fowl|hiss|hoot|raspberry|razz|razzing|shuttle|shuttlecock|skirt|snort|wench,vertebrate|craniate|meat|girl|miss|missy|young lady|young woman|fille|cry|outcry|call|yell|shout|vociferation|badminton equipment
suggest,suggest,VERB,9,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince
avian,avian,ADJ,9,avian,avian,
syllables,syllable,NOUN,9,syllabl,syllable,language unit|linguistic unit
networks,network,NOUN,9,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
represent,represent,VERB,9,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose
valuable,valuable,ADJ,9,valuabl,valuable|worthful,
model,model,NOUN,9,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
system,system,NOUN,9,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
investigate,investigate,VERB,9,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
syntactic,syntactic,ADJ,9,syntact,syntactic|syntactical,
evolution,evolution,NOUN,9,evolut,development|evolution|organic evolution|phylogenesis|phylogeny,process|physical process|organic process|biological process
human,human,ADJ,9,human,human,
animals,animal,NOUN,9,anim,animal|animate being|beast|brute|creature|fauna,organism|being
doupe,doupe,NOUN,9,doup,,NA
bolhuis,bolhuis,NOUN,9,bolhui,,NA
addition,addition,NOUN,10,addit,accession|add-on|addition|gain|improver|increase|plus|summation,component|constituent|element|increase|step-up|indefinite quantity|acquisition|suburb|suburbia|suburban area|arithmetic operation
ability,ability,NOUN,10,abil,ability|power,quality|cognition|knowledge|noesis
learn,learn,VERB,10,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
songs,songs,NOUN,10,song,,NA
vocalizations,vocalization,NOUN,10,vocal,phonation|utterance|vocalisation|vocalism|vocalization|voice|vox,communication|auditory communication
oscine,oscine,NOUN,10,oscin,oscine|oscine bird,passerine|passeriform bird
birds,bird,NOUN,10,bird,bird|birdie|boo|Bronx cheer|chick|dame|doll|fowl|hiss|hoot|raspberry|razz|razzing|shuttle|shuttlecock|skirt|snort|wench,vertebrate|craniate|meat|girl|miss|missy|young lady|young woman|fille|cry|outcry|call|yell|shout|vociferation|badminton equipment
complex,complex,NOUN,10,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
flexible,flexible,ADJ,10,flexibl,compromising|conciliatory|elastic|flexible|flexile|pliable|pliant|whippy,
even,even,ADV,10,even,even|still|yet,NA
allowing,allow,VERB,10,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA
existence,existence,NOUN,10,exist,being|beingness|cosmos|creation|existence|face of the earth|macrocosm|universe|world,state|natural object
local,local,ADJ,10,local,local,
dialects,dialect,NOUN,10,dialect,accent|dialect|idiom,non-standard speech
podos,podo,NOUN,10,podo,,NA
warren,war,NOUN,10,war,state of war|war|warfare,military action|action|hostility|enmity|antagonism|conflict|struggle|battle|campaign|cause|crusade|drive|movement|effort
catchpole,catchpole,NOUN,10,catchpol,,NA
slater,slater,NOUN,10,slater,slater|wood louse|woodlouse,isopod
adjustment,adjustment,NOUN,10,adjust,accommodation|adaptation|adaption|adjustment|allowance|alteration|fitting|modification|readjustment|registration,improvement|betterment|advance|change|calibration|standardization|standardisation|organic process|biological process|recompense
depending,depend,VERB,10,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust
social,social,ADJ,10,social,social|societal,
context,context,NOUN,10,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
peters,peters,NOUN,10,peter,,NA
searcy,searcy,NOUN,10,searci,,NA
kreutzer,kreutzer,NOUN,10,kreutzer,,NA
brémond,brémond,NOUN,10,brémond,,NA
balaban,balaban,NOUN,10,balaban,,NA
holland,holland,NOUN,10,holland,Holland|Kingdom of The Netherlands|Nederland|Netherlands|The Netherlands,
abe,abe,ADV,10,ab,,NA
watanabe,watanabe,NOUN,10,watanab,,NA
instance,instance,NOUN,11,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information
there,there,ADV,11,there,there|thither,NA
variation,variation,NOUN,11,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation
phrase,phrase,NOUN,11,phrase,idiom|idiomatic expression|musical phrase|phrasal idiom|phrase|set phrase,construction|grammatical construction|expression|passage|musical passage|saying|locution|dancing|dance|terpsichore|saltation
arrangement,arrangement,NOUN,11,arrang,agreement|arrangement|arranging|musical arrangement|organisation|organization|placement|system|transcription,planning|preparation|provision|group|grouping|structure|position|spatial relation|musical composition|opus|composition|piece|piece of music|composing
different,different,ADJ,11,differ,different,
populations,populations,NOUN,11,popul,,NA
alauda,alauda,NOUN,11,alauda,Alauda|genus Alauda,bird genus
arvensis,arvensis,NOUN,11,arvensi,,NA
briefer,briefer,VERB,11,briefer,,NA
leading,lead,VERB,11,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over
decrease,decrease,NOUN,11,decreas,decrease|decrement|diminution|drop-off|lessening|reduction|step-down,change|alteration|modification|process|physical process|amount|change of magnitude
syllable,syllable,ADJ,11,syllabl,,NA
sharing,share,VERB,11,share,apportion|deal|divvy up|partake|partake in|portion out|share,overlap|use|utilize|utilise|apply|employ|get|acquire|distribute|give out|hand out|pass out|communicate|intercommunicate
geographical,geographical,ADJ,11,geograph,geographic|geographical,
distance,distance,NOUN,11,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time
clear,clear,ADJ,12,clear,absolved|clean|clean-cut|clear|clear-cut|clear(p)|cleared|decipherable|exculpated|exonerated|light|open|percipient|readable|unclouded|unmortgaged|vindicated|well-defined,
parallels,parallel,NOUN,12,parallel,analog|analogue|latitude|line of latitude|parallel|parallel of latitude,similarity|line|figure
word,word,NOUN,12,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
associations,associations,NOUN,12,associ,,NA
human,human,ADJ,12,human,human,
language,language,NOUN,12,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
syllable,syllable,ADJ,12,syllabl,,NA
bird,bird,NOUN,12,bird,bird|birdie|boo|Bronx cheer|chick|dame|doll|fowl|hiss|hoot|raspberry|razz|razzing|shuttle|shuttlecock|skirt|snort|wench,vertebrate|craniate|meat|girl|miss|missy|young lady|young woman|fille|cry|outcry|call|yell|shout|vociferation|badminton equipment
songs,songs,NOUN,12,song,,NA
only,only,ADV,12,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
studies,study,NOUN,12,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
date,date,NOUN,12,date,appointment|date|day of the month|engagement|escort,day|twenty-four hours|twenty-four hour period|24-hour interval|solar day|mean solar day|companion|comrade|fellow|familiar|associate|meeting|get together|present|nowadays|calendar day|civil day|calendar month|month|calendar year|civil year|edible fruit
used,use,VERB,12,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
network,network,NOUN,12,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
