token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
network,network,NOUN,69,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_69
encodes,encode,NOUN,69,encod,NA,NA,S0020025508004520,S0020025508004520_69
type,type,NOUN,69,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block,S0020025508004520,S0020025508004520_69
lexical,lexical,ADJ,69,lexic,lexical,NA,S0020025508004520,S0020025508004520_69
cohesion,cohesion,NOUN,69,cohes,coherence|coherency|cohesion|cohesiveness,connection|link|connectedness|growth|growing|maturation|development|ontogeny|ontogenesis|force,S0020025508004520,S0020025508004520_69
nodes,node,NOUN,69,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_69
represent,represent,VERB,69,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025508004520,S0020025508004520_69
sentences,sentences,NOUN,69,sentenc,NA,NA,S0020025508004520,S0020025508004520_69
there,there,ADV,69,there,there|thither,NA,S0020025508004520,S0020025508004520_69
edge,edge,NOUN,69,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025508004520,S0020025508004520_69
corresponding,correspond,NOUN,69,correspond,NA,NA,S0020025508004520,S0020025508004520_69
have,have,VERB,69,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_69
least,least,ADV,69,least,least|to the lowest degree,NA,S0020025508004520,S0020025508004520_69
word,word,NOUN,69,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025508004520,S0020025508004520_69
common,common,ADJ,69,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,NA,S0020025508004520,S0020025508004520_69
repetition,repetition,NOUN,69,repetit,repeat|repeating|repetition,periodic event|recurrent event|continuance|continuation|rhetorical device,S0020025508004520,S0020025508004520_69
contrast,contrast,NOUN,99,contrast,contrast|demarcation|direct contrast|dividing line|line,opposition|oppositeness|comparison|comparing|differentiation|distinction|visual perception|beholding|seeing|scope|range|reach|orbit|compass|ambit,S0020025508004520,S0020025508004520_99
degree,degree,NOUN,99,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude,S0020025508004520,S0020025508004520_99
measurement,measurement,NOUN,99,measur,measure|measurement|measuring|mensuration,activity,S0020025508004520,S0020025508004520_99
considers,consider,VERB,99,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025508004520,S0020025508004520_99
only,only,ADV,99,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025508004520,S0020025508004520_99
immediate,immediate,ADJ,99,immedi,contiguous|immediate|prompt|quick|straightaway,NA,S0020025508004520,S0020025508004520_99
neighbors,neighbor,NOUN,99,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object,S0020025508004520,S0020025508004520_99
node,node,NOUN,99,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_99
also,also,ADV,99,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_99
nodes,node,NOUN,99,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_99
indirectly,indirectly,ADV,99,indirectli,indirectly,NA,S0020025508004520,S0020025508004520_99
connected,connect,VERB,99,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce,S0020025508004520,S0020025508004520_99
thus,thus,ADV,101,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025508004520,S0020025508004520_101
shorter,shorter,NOUN,101,shorter,NA,NA,S0020025508004520,S0020025508004520_101
distances,distance,NOUN,101,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time,S0020025508004520,S0020025508004520_101
stronger,stronger,ADJ,101,stronger,NA,NA,S0020025508004520,S0020025508004520_101
corresponding,correspond,NOUN,101,correspond,NA,NA,S0020025508004520,S0020025508004520_101
sentence,sentence,NOUN,101,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_101
inter,inter,NOUN,101,inter,NA,NA,S0020025508004520,S0020025508004520_101
relationships,relationship,NOUN,101,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025508004520,S0020025508004520_101
former,former,ADJ,203,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),NA,S0020025508004520,S0020025508004520_203
uses,use,NOUN,203,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,S0020025508004520,S0020025508004520_203
entries,entry,NOUN,203,entri,accounting entry|debut|entering|entrance|entranceway|entree|entry|entryway|first appearance|incoming|ingress|introduction|launching|ledger entry|submission|unveiling,written record|written account|beginning|start|commencement|accounting|accounting system|method of accounting|message|content|subject matter|substance|access|approach|arrival,S0020025508004520,S0020025508004520_203
edges,edge,NOUN,203,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025508004520,S0020025508004520_203
sentences,sentences,NOUN,203,sentenc,NA,NA,S0020025508004520,S0020025508004520_203
latter,latter,ADJ,203,latter,latter(a),NA,S0020025508004520,S0020025508004520_203
applies,apply,VERB,203,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025508004520,S0020025508004520_203
processing,processe,NOUN,203,process,NA,NA,S0020025508004520,S0020025508004520_203
step,step,NOUN,203,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_203
stemming,stemm,VERB,203,stemm,NA,NA,S0020025508004520,S0020025508004520_203
stopwords,stopword,NOUN,203,stopword,NA,NA,S0020025508004520,S0020025508004520_203
removal,removal,NOUN,203,remov,remotion|removal,separation|dismissal|dismission|discharge|firing|liberation|release|sack|sacking,S0020025508004520,S0020025508004520_203
important,important,ADJ,214,import,authoritative|crucial|important|of import|significant,NA,S0020025508004520,S0020025508004520_214
result,result,NOUN,214,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_214
experiment,experiment,NOUN,214,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_214
relative,relative,ADV,214,rel,NA,NA,S0020025508004520,S0020025508004520_214
improvement,improveament,NOUN,214,improvea,NA,NA,S0020025508004520,S0020025508004520_214
top,top,ADJ,214,top,top(a),NA,S0020025508004520,S0020025508004520_214
baseline,baseline,NOUN,214,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_214
performance,performance,NOUN,214,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025508004520,S0020025508004520_214
when,when,ADV,214,when,NA,NA,S0020025508004520,S0020025508004520_214
compared,compare,VERB,214,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025508004520,S0020025508004520_214
first,first,ADV,214,first,first|first of all|first off|firstly|foremost,NA,S0020025508004520,S0020025508004520_214
supor,supor,NOUN,217,supor,NA,NA,S0020025508004520,S0020025508004520_217
has,have,VERB,217,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_217
consistently,consistently,ADV,217,consist,consistently|systematically,NA,S0020025508004520,S0020025508004520_217
best,best,ADJ,217,best,best|best(p)|better(p),NA,S0020025508004520,S0020025508004520_217
scores,score,NOUN,217,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_217
experiments,experiment,NOUN,217,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_217
probably,probably,ADV,217,probabl,believably|belike|credibly|in all likelihood|in all probability|likely|plausibly|probably,NA,S0020025508004520,S0020025508004520_217
uses,use,NOUN,217,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,S0020025508004520,S0020025508004520_217
deep,deep,ADJ,217,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,NA,S0020025508004520,S0020025508004520_217
linguistic,linguistic,ADJ,217,linguist,lingual|linguistic,NA,S0020025508004520,S0020025508004520_217
knowledge,knowledge,NOUN,217,knowledg,cognition|knowledge|noesis,psychological feature,S0020025508004520,S0020025508004520_217
as,as,ADV,217,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_217
already,already,ADV,217,alreadi,already,NA,S0020025508004520,S0020025508004520_217
mentioned,mention,VERB,217,mention,advert|bring up|cite|mention|name|note|observe|refer|remark,think of|have in mind|mean|state|say|tell|notice|acknowledge,S0020025508004520,S0020025508004520_217
figure,figure,VERB,225,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025508004520,S0020025508004520_225
complemented,complement,VERB,225,complement,complement,balance|equilibrate|equilibrize|equilibrise,S0020025508004520,S0020025508004520_225
confidence,confidence,NOUN,225,confid,assurance|authority|confidence|self-assurance|self-confidence|sureness|trust,certainty|security|hopefulness|friendship|friendly relationship|secret,S0020025508004520,S0020025508004520_225
intervals,interval,NOUN,225,interv,interval|musical interval|separation|time interval,measure|quantity|amount|set|distance|musical notation,S0020025508004520,S0020025508004520_225
generated,generate,VERB,225,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce,S0020025508004520,S0020025508004520_225
software,software,NOUN,225,softwar,computer software|package|software|software package|software program|software system,code|computer code,S0020025508004520,S0020025508004520_225
rouge,rouge,NOUN,225,roug,blusher|paint|rouge,makeup|make-up|war paint,S0020025508004520,S0020025508004520_225
shown,show,VERB,225,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025508004520,S0020025508004520_225
table,table,NOUN,225,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare,S0020025508004520,S0020025508004520_225
average,average,NOUN,226,averag,average|norm,statistic|ratio|scale value,S0020025508004520,S0020025508004520_226
rouge,rouge,NOUN,226,roug,blusher|paint|rouge,makeup|make-up|war paint,S0020025508004520,S0020025508004520_226
inside,inside,ADV,226,insid,at bottom|at heart|deep down|in spite of appearance|indoors|inside|inwardly|within,NA,S0020025508004520,S0020025508004520_226
confidence,confidence,NOUN,226,confid,assurance|authority|confidence|self-assurance|self-confidence|sureness|trust,certainty|security|hopefulness|friendship|friendly relationship|secret,S0020025508004520,S0020025508004520_226
interval,interval,ADJ,226,interv,NA,NA,S0020025508004520,S0020025508004520_226
ninefive,ninefive,ADJ,226,ninef,NA,NA,S0020025508004520,S0020025508004520_226
level,level,NOUN,226,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025508004520,S0020025508004520_226
links,link,NOUN,25,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025514004137,S0020025514004137_25
precedence,precedence,NOUN,25,preced,antecedence|antecedency|anteriority|precedence|precedency|precession|priority,high status|earliness|activity,S0020025514004137,S0020025514004137_25
relationships,relationship,NOUN,25,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025514004137,S0020025514004137_25
operations,operation,NOUN,25,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing,S0020025514004137,S0020025514004137_25
net,net,NOUN,26,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile,S0020025514004137,S0020025514004137_26
activated,activate,VERB,26,activ,activate|actuate|aerate|set off|spark|spark off|touch off|trigger|trigger off|trip,initiate|pioneer|change|alter|modify,S0020025514004137,S0020025514004137_26
various,various,ADJ,26,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,NA,S0020025514004137,S0020025514004137_26
business,business,NOUN,26,busi,business|business concern|business enterprise|business organisation|business organization|business sector|byplay|clientele|commercial enterprise|concern|job|line|line of work|occupation|patronage|stage business,enterprise|commerce|commercialism|mercantilism|activity|concern|worry|headache|vexation|aim|object|objective|target|business activity|commercial activity|sector|people|acting|playing|playacting|performing,S0020025514004137,S0020025514004137_26
requests,request,NOUN,26,request,asking|petition|postulation|request,message|content|subject matter|substance|speech act,S0020025514004137,S0020025514004137_26
source,source,NOUN,26,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,S0020025514004137,S0020025514004137_26
node,node,NOUN,26,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025514004137,S0020025514004137_26
process,process,NOUN,26,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514004137,S0020025514004137_26
other,other,ADJ,30,other,early(a)|former(a)|other|other(a),NA,S0020025514009608,S0020025514009608_30
hand,hand,NOUN,30,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help,S0020025514009608,S0020025514009608_30
approach,approach,NOUN,30,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514009608,S0020025514009608_30
aims,aim,NOUN,30,aim,aim|bearing|design|heading|intent|intention|object|objective|purpose|target,goal|end|steering|guidance|direction|way,S0020025514009608,S0020025514009608_30
finding,find,NOUN,30,find,breakthrough|discovery|find|uncovering,insight|brainstorm|brainwave|act|deed|human action|human activity,S0020025514009608,S0020025514009608_30
out,out,ADV,30,out,away|out,NA,S0020025514009608,S0020025514009608_30
global,global,ADJ,30,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_30
patterns,pattern,NOUN,30,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_30
formed,form,VERB,30,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work,S0020025514009608,S0020025514009608_30
training,training,NOUN,30,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025514009608,S0020025514009608_30
samples,sample,NOUN,30,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object,S0020025514009608,S0020025514009608_30
moreover,moreover,ADV,99,moreov,furthermore|moreover|what is more,NA,S0020025514009608,S0020025514009608_99
transient,transient,NOUN,99,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_99
cycle,cycle,NOUN,99,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_99
lengths,length,NOUN,99,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_99
dependent,dependent,ADJ,99,depend,dependant|dependent|drug-addicted|hooked|pendant|pendent|qualified|strung-out|subject|subordinate,NA,S0020025514009608,S0020025514009608_99
choice,choice,NOUN,99,choic,alternative|choice|option|pick|selection,decision making|deciding|action,S0020025514009608,S0020025514009608_99
memory,memory,NOUN,99,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_99
length,length,NOUN,99,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_99
μ,μ,NOUN,99,μ,NA,NA,S0020025514009608,S0020025514009608_99
having,have,VERB,100,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_100
mind,mind,NOUN,100,mind,brain|creative thinker|head|idea|intellect|judgement|judgment|mind|nous|psyche|thinker,cognition|knowledge|noesis|recall|recollection|reminiscence|opinion|sentiment|persuasion|view|thought|intellectual|intellect|notice|observation|observance|purpose|intent|intention|aim|design|intelligence,S0020025514009608,S0020025514009608_100
concepts,concept,NOUN,100,concept,concept|conception|construct,idea|thought,S0020025514009608,S0020025514009608_100
decision,decision,NOUN,100,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution,S0020025514009608,S0020025514009608_100
output,output,NOUN,100,output,end product|output|output signal|outturn|production|turnout|yield,product|production|signal|signaling|sign|indefinite quantity,S0020025514009608,S0020025514009608_100
level,level,NOUN,100,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_100
classifier,classifier,NOUN,100,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_100
