token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
points,point,NOUN,72,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025514004137,S0020025514004137_72
grades,grade,NOUN,72,grade,class|course|degree|form|grad|gradation|grade|ground level|level|mark|score|tier,gathering|assemblage|rank|gradient|slope|angular unit|ablaut|evaluation|valuation|rating|elevation|property|cattle|cows|kine|oxen|Bos taurus,S0020025514004137,S0020025514004137_72
user,user,NOUN,72,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person,S0020025514004137,S0020025514004137_72
examination,examination,NOUN,72,examin,exam|examen|examination|interrogation|interrogatory|scrutiny|test|testing,investigation|investigating|communication|communicating|questioning|inquiring|introspection|self-contemplation|self-examination,S0020025514004137,S0020025514004137_72
enable,enable,ADJ,72,enabl,NA,NA,S0020025514004137,S0020025514004137_72
calculation,calculation,NOUN,72,calcul,calculation|computation|computing|deliberation|figuring|reckoning,procedure|process|problem solving|planning|preparation|provision,S0020025514004137,S0020025514004137_72
linguistic,linguistic,ADJ,72,linguist,lingual|linguistic,NA,S0020025514004137,S0020025514004137_72
performance,performance,NOUN,72,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_72
index,index,NOUN,72,index,exponent|forefinger|index|index finger|index number|indicant|indicator|power,scale|scale of measurement|graduated table|ordered series|fact|mathematical notation|list|listing|finger,S0020025514004137,S0020025514004137_72
rd,rd,NOUN,72,rd,NA,NA,S0020025514004137,S0020025514004137_72
discussed,discuss,VERB,72,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about,S0020025514004137,S0020025514004137_72
subsection,subsection,NOUN,72,subsect,subdivision|subsection,section|segment,S0020025514004137,S0020025514004137_72
network,network,NOUN,189,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_189
formation,formation,NOUN,189,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_189
step,step,NOUN,189,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_189
crucial,crucial,ADJ,189,crucial,all important(p)|all-important(a)|crucial|essential|important|of the essence(p),NA,S0020025514009608,S0020025514009608_189
role,role,NOUN,189,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity,S0020025514009608,S0020025514009608_189
learning,learn,VERB,189,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_189
process,process,NOUN,189,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_189
level,level,NOUN,189,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_189
classifier,classifier,NOUN,189,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_189
since,since,ADV,189,sinc,NA,NA,S0020025514009608,S0020025514009608_189
latter,latter,ADJ,189,latter,latter(a),NA,S0020025514009608,S0020025514009608_189
depends,depend,VERB,189,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust,S0020025514009608,S0020025514009608_189
constructed,construct,VERB,189,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose,S0020025514009608,S0020025514009608_189
structure,structure,NOUN,189,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025514009608,S0020025514009608_189
order,order,NOUN,189,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,S0020025514009608,S0020025514009608_189
extract,extract,NOUN,189,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025514009608,S0020025514009608_189
organizational,organizational,ADJ,189,organiz,organisational|organizational,NA,S0020025514009608,S0020025514009608_189
pattern,pattern,NOUN,189,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_189
class,class,NOUN,189,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_189
components,component,NOUN,189,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514009608,S0020025514009608_189
most,most,ADJ,65,most,most(a),NA,S0020025516310283,S0020025516310283_65
interesting,interesting,ADJ,65,interest,interesting,NA,S0020025516310283,S0020025516310283_65
observation,observation,NOUN,65,observ,notice|observance|observation|reflection|reflexion|watching,measurement|measuring|measure|mensuration|look|looking|looking at|remark|comment|input|fact|attention|attending,S0020025516310283,S0020025516310283_65
regarding,regard,VERB,65,regard,affect|consider|involve|reckon|regard|see|view,think|believe|consider|conceive|look|refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with,S0020025516310283,S0020025516310283_65
plots,plot,NOUN,65,plot,game|patch|plot|plot of ground|plot of land|secret plan,scheme|strategy|tract|piece of land|piece of ground|parcel of land|parcel|story|chart|graph,S0020025516310283,S0020025516310283_65
punctuation,punctuation,NOUN,65,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_65
marks,marnks,NOUN,65,marnk,NA,NA,S0020025516310283,S0020025516310283_65
divisions,division,NOUN,65,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation,S0020025516310283,S0020025516310283_65
placed,place,VERB,65,place,aim|come in|come out|commit|direct|grade|identify|invest|lay|localise|localize|locate|order|place|point|pose|position|post|put|range|rank|rate|send|set|site|station|target,move|displace|delegate|designate|depute|assign|evaluate|pass judgment|judge|station|post|send|place|order|rank|aim|take|train|take aim|direct|determine|set|stage|present|represent|estimate|gauge|approximate|guess|situate|locate|spend|expend|drop|race|run|sing,S0020025516310283,S0020025516310283_65
together,together,ADV,65,togeth,in concert|together|unitedly,NA,S0020025516310283,S0020025516310283_65
regular,regular,ADJ,65,regular,even|regular|regular(a)|steady|unconstipated|veritable(a),NA,S0020025516310283,S0020025516310283_65
words,word,NOUN,65,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_65
regime,regime,NOUN,65,regim,authorities|government|regime|regimen,polity|plan|program|programme,S0020025516310283,S0020025516310283_65
close,close,ADJ,65,close,airless|cheeseparing|close|close-fitting|closelipped|closemouthed|confining|faithful|near|nigh|penny-pinching|secretive|skinny|snug|stuffy|tight|tightlipped|unaired,NA,S0020025516310283,S0020025516310283_65
power,power,NOUN,65,power,ability|baron|big businessman|business leader|electrical energy|electricity|exponent|force|great power|index|king|magnate|major power|might|mightiness|mogul|office|power|powerfulness|superpower|top executive|tycoon|world power,quality|physical phenomenon|cognition|knowledge|noesis|state|causal agent|cause|causal agency|mathematical notation|strength|nation|country|land|commonwealth|res publica|body politic|energy|free energy|businessman|man of affairs,S0020025516310283,S0020025516310283_65
law,law,NOUN,65,law,constabulary|jurisprudence|law|law of nature|legal philosophy|natural law|police|police force|practice of law,collection|aggregation|accumulation|assemblage|legal document|legal instrument|official document|instrument|concept|conception|construct|philosophy|learned profession|force|personnel|law enforcement agency,S0020025516310283,S0020025516310283_65
drew,drew,NOUN,145,drew,Drew|John Drew,NA,S0020025516310283,S0020025516310283_145
same,same,ADJ,145,same,like|same|same(p),NA,S0020025516310283,S0020025516310283_145
conclusion,conclusion,NOUN,145,conclus,close|closing|conclusion|decision|determination|end|ending|finale|finis|finish|last|ratiocination|stopping point|termination,judgment|judgement|mind|assumption|supposition|supposal|end|ending|happening|occurrence|occurrent|natural event|proposition|change of state|settlement|section|subdivision|choice|selection|option|pick,S0020025516310283,S0020025516310283_145
analysis,analysis,NOUN,145,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S0020025516310283,S0020025516310283_145
word,word,NOUN,145,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_145
adjacency,adjacency,NOUN,145,adjac,adjacency|contiguity|contiguousness,nearness|closeness,S0020025516310283,S0020025516310283_145
networks,network,NOUN,145,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025516310283,S0020025516310283_145
words,word,NOUN,145,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_145
full,full,ADJ,145,full,broad(a)|entire|full|full(a)|good|replete(p)|total|wide|wide-cut,NA,S0020025516310283,S0020025516310283_145
stops,stop,NOUN,145,stop,arrest|block|blockage|catch|check|closure|diaphragm|full point|full stop|halt|hitch|layover|occlusion|occlusive|period|plosive|plosive consonant|plosive speech sound|point|stay|stop|stop consonant|stopover|stoppage,ending|conclusion|finish|act|deed|human action|human activity|stay|inaction|inactivity|inactiveness|topographic point|place|spot|obstruent|punctuation|punctuation mark|knob|mechanical device|restraint|constraint|obstruction|obstructor|obstructer|impediment|impedimenta,S0020025516310283,S0020025516310283_145
aggregated,aggregate,VERB,145,aggreg,aggregate|combine,come|add up|amount|mix|mingle|commix|unify|amalgamate,S0020025516310283,S0020025516310283_145
sentence,sentence,NOUN,145,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025516310283,S0020025516310283_145
ending,end,VERB,145,end,cease|end|finish|stop|terminate,change|alter|modify|be|destroy|destruct,S0020025516310283,S0020025516310283_145
punctuation,punctuation,NOUN,145,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_145
marks,marnks,NOUN,145,marnk,NA,NA,S0020025516310283,S0020025516310283_145
commas,comma,NOUN,145,comma,comma|comma butterfly|Polygonia comma,punctuation|punctuation mark|nymphalid|nymphalid butterfly|brush-footed butterfly|four-footed butterfly,S0020025516310283,S0020025516310283_145
considered,consider,VERB,145,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025516310283,S0020025516310283_145
nodes,node,NOUN,145,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025516310283,S0020025516310283_145
minor,minor,ADJ,131,minor,minor|minor(ip)|modest|nonaged|pocket-size|pocket-sized|small|small-scale|underage|venial,NA,S0020025518301300,S0020025518301300_131
gain,gain,VERB,131,gain,acquire|advance|arrive at|attain|benefit|bring in|clear|derive|earn|gain|gain ground|gather|get ahead|hit|make|make headway|profit|pull ahead|pull in|put on|reach|realise|realize|take in|win,obtain|get|acquire|wax|mount|climb|rise|increase|change state|turn,S0020025518301300,S0020025518301300_131
performance,performance,NOUN,131,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025518301300,S0020025518301300_131
has,have,VERB,131,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025518301300,S0020025518301300_131
observed,observ,ADJ,131,observ,NA,NA,S0020025518301300,S0020025518301300_131
interest,interest,NOUN,131,interest,interest|interest group|interestingness|involvement|pastime|pursuit|sake|stake,curiosity|wonder|benefit|welfare|power|powerfulness|fixed charge|fixed cost|fixed costs|share|portion|part|percentage|social group|diversion|recreation,S0020025518301300,S0020025518301300_131
polish,polish,NOUN,33,polish,burnish|cultivation|culture|finish|gloss|glossiness|polish|Polish|refinement,radiance|radiancy|shine|effulgence|refulgence|refulgency|smoothness|perfection|flawlessness|ne plus ultra|formulation|preparation|Slavic|Slavic language|Slavonic|Slavonic language,S002002551930043X,S002002551930043X_33
english,english,NOUN,33,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,S002002551930043X,S002002551930043X_33
language,language,NOUN,33,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S002002551930043X,S002002551930043X_33
authors,author,NOUN,33,author,author|generator|source|writer,communicator|maker|shaper,S002002551930043X,S002002551930043X_33
considered,consider,VERB,33,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S002002551930043X,S002002551930043X_33
paper,paper,NOUN,33,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S002002551930043X,S002002551930043X_33
widely,widely,ADV,33,wide,wide|widely,NA,S002002551930043X,S002002551930043X_33
recognized,recognize,VERB,33,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate,S002002551930043X,S002002551930043X_33
as,as,ADV,33,a,as|equally|every bit,NA,S002002551930043X,S002002551930043X_33
notable,notable,ADJ,33,notabl,celebrated|famed|famous|far-famed|illustrious|notable|noted|noteworthy|remarkable|renowned,NA,S002002551930043X,S002002551930043X_33
writers,writer,NOUN,33,writer,author|writer,communicator|literate|literate person,S002002551930043X,S002002551930043X_33
works,work,VERB,33,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get,S002002551930043X,S002002551930043X_33
impact,impact,NOUN,33,impact,encroachment|impact|impingement|shock|wallop,contact|impinging|striking|consequence|effect|outcome|result|event|issue|upshot|influence|fight|fighting|combat|scrap,S002002551930043X,S002002551930043X_33
shaping,shap,NOUN,33,shap,NA,NA,S002002551930043X,S002002551930043X_33
culture,culture,NOUN,33,cultur,acculturation|civilisation|civilization|cultivation|culture|finish|polish|refinement,society|taste|appreciation|discernment|perceptiveness|content|cognitive content|mental object|growth|growing|maturation|development|ontogeny|ontogenesis|perfection|flawlessness|ne plus ultra|attitude|mental attitude|cultivation,S002002551930043X,S002002551930043X_33
henryk,henryk,NOUN,33,henryk,NA,NA,S002002551930043X,S002002551930043X_33
reymont,reymont,NOUN,33,reymont,NA,NA,S002002551930043X,S002002551930043X_33
laureates,laureate,NOUN,33,laureat,laureate,honoree,S002002551930043X,S002002551930043X_33
nobel,nobel,NOUN,33,nobel,Alfred Bernhard Nobel|Alfred Nobel|Nobel,NA,S002002551930043X,S002002551930043X_33
prize,prize,NOUN,33,prize,award|booty|dirty money|loot|pillage|plunder|prize|swag|trophy,gift|stolen property|award|accolade|honor|honour|laurels,S002002551930043X,S002002551930043X_33
literature,literature,NOUN,33,literatur,lit|literature,writing|written material|piece of writing|literary study|profession,S002002551930043X,S002002551930043X_33
so,so,ADV,292,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S002002551930043X,S002002551930043X_292
weighted,weight,VERB,292,weight,angle|burden|burthen|slant|weight|weight down,charge|bias|predetermine,S002002551930043X,S002002551930043X_292
unweighted,unweighted,ADJ,292,unweight,NA,NA,S002002551930043X,S002002551930043X_292
characteristics,characteristic,NOUN,292,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number,S002002551930043X,S002002551930043X_292
networks,network,NOUN,292,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S002002551930043X,S002002551930043X_292
differ,differ,NOUN,292,differ,NA,NA,S002002551930043X,S002002551930043X_292
less,less,ADJ,292,less,less|less(a),NA,S002002551930043X,S002002551930043X_292
polish,polish,NOUN,292,polish,burnish|cultivation|culture|finish|gloss|glossiness|polish|Polish|refinement,radiance|radiancy|shine|effulgence|refulgence|refulgency|smoothness|perfection|flawlessness|ne plus ultra|formulation|preparation|Slavic|Slavic language|Slavonic|Slavonic language,S002002551930043X,S002002551930043X_292
texts,texts,NOUN,292,text,NA,NA,S002002551930043X,S002002551930043X_292
english,english,NOUN,292,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,S002002551930043X,S002002551930043X_292
ones,one,NOUN,292,on,1|ace|I|one|single|unity,digit|figure|unit,S002002551930043X,S002002551930043X_292
as,as,ADV,292,a,as|equally|every bit,NA,S002002551930043X,S002002551930043X_292
observed,observ,ADJ,292,observ,NA,NA,S002002551930043X,S002002551930043X_292
when,when,ADV,315,when,NA,NA,S002002551930043X,S002002551930043X_315
dealing,deal,VERB,315,deal,address|administer|allot|apportion|care|carry on|conduct|consider|contend|cope|cover|deal|deal out|dish out|dispense|distribute|divvy up|dole out|get by|grapple|handle|look at|lot|make do|make out|manage|mete out|parcel out|plow|portion out|sell|share|shell out|take|trade|treat,broach|initiate|think about|act|move|give|transact|control|command|behave|acquit|bear|deport|conduct|comport|carry|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|manage|care|handle|give out|hand out|pass out|pass|hand|reach|pass on|turn over|sell|trade,S002002551930043X,S002002551930043X_315
problem,problem,NOUN,315,problem,job|problem|trouble,difficulty|question|head,S002002551930043X,S002002551930043X_315
authorship,authorship,NOUN,315,authorship,authorship|composition|paternity|penning|writing,verbal creation|initiation|founding|foundation|institution|origination|creation|innovation|introduction|instauration,S002002551930043X,S002002551930043X_315
attribution,attribution,NOUN,315,attribut,ascription|attribution,classification|categorization|categorisation|sorting|classification|categorization|categorisation|sorting,S002002551930043X,S002002551930043X_315
textual,textual,ADJ,315,textual,textual,NA,S002002551930043X,S002002551930043X_315
data,data,NOUN,315,data,data|information,collection|aggregation|accumulation|assemblage,S002002551930043X,S002002551930043X_315
sets,set,VERB,315,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S002002551930043X,S002002551930043X_315
where,where,ADV,315,where,NA,NA,S002002551930043X,S002002551930043X_315
number,number,NOUN,315,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S002002551930043X,S002002551930043X_315
words,word,NOUN,315,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S002002551930043X,S002002551930043X_315
available,available,ADJ,315,avail,available|uncommitted|usable|useable,NA,S002002551930043X,S002002551930043X_315
analysis,analysis,NOUN,315,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S002002551930043X,S002002551930043X_315
somehow,somehow,ADV,315,somehow,somehow|someway|someways,NA,S002002551930043X,S002002551930043X_315
limited,limit,ADJ,315,limit,NA,NA,S002002551930043X,S002002551930043X_315
profitable,profitable,ADJ,315,profit,profitable,NA,S002002551930043X,S002002551930043X_315
combine,combine,NOUN,315,combin,cartel|combine|combining|corporate trust|trust,harvester|reaper|consortium|pool|syndicate|union,S002002551930043X,S002002551930043X_315
extraction,extraction,NOUN,315,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion,S002002551930043X,S002002551930043X_315
basic,basic,ADJ,315,basic,basic|canonic|canonical|introductory,NA,S002002551930043X,S002002551930043X_315
text,text,NOUN,315,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S002002551930043X,S002002551930043X_315
