token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
measures,measure,NOUN,237,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025508004520,S0020025508004520_237
therefore,therefore,ADV,237,therefor,consequently|hence|so|thence|therefore|thus,NA,S0020025508004520,S0020025508004520_237
results,result,NOUN,237,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_237
reported,report,VERB,237,report,account|cover|describe|report,inform|announce|denote|complain|kick|plain|sound off|quetch|kvetch,S0020025508004520,S0020025508004520_237
subsection,subsection,NOUN,237,subsect,subdivision|subsection,section|segment,S0020025508004520,S0020025508004520_237
refer,refer,VERB,237,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as,S0020025508004520,S0020025508004520_237
statistically,statistically,ADV,237,statist,statistically,NA,S0020025508004520,S0020025508004520_237
significant,significant,ADJ,237,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025508004520,S0020025508004520_237
differences,difference,NOUN,237,differ,conflict|departure|deviation|difference|difference of opinion|dispute|divergence|remainder,quality|variation|fluctuation|disagreement|change|number,S0020025508004520,S0020025508004520_237
systems,systems,NOUN,237,system,NA,NA,S0020025508004520,S0020025508004520_237
p,p,NOUN,237,p,atomic number 15|p|P|phosphorus,chemical element|element|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_237
value,value,NOUN,237,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025508004520,S0020025508004520_237
moreover,moreover,ADV,256,moreov,furthermore|moreover|what is more,NA,S0020025508004520,S0020025508004520_256
other,other,ADJ,256,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_256
systems,systems,NOUN,256,system,NA,NA,S0020025508004520,S0020025508004520_256
excluding,exclud,VERB,256,exclud,NA,NA,S0020025508004520,S0020025508004520_256
low,low,ADJ,256,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025508004520,S0020025508004520_256
scoring,scoring,NOUN,256,score,grading|marking|scoring,evaluation|rating,S0020025508004520,S0020025508004520_256
ones,one,NOUN,256,on,1|ace|I|one|single|unity,digit|figure|unit,S0020025508004520,S0020025508004520_256
equivalent,equivalent,ADJ,256,equival,equivalent|tantamount(p),NA,S0020025508004520,S0020025508004520_256
m,m,NOUN,295,m,1000|chiliad|G|grand|K|m|M|MB|mebibyte|megabyte|meter|metre|MiB|molar concentration|molarity|one thousand|thou|thousand|yard,metric linear unit|concentration|large integer|computer memory unit|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_295
endfor,endfor,NOUN,88,endfor,NA,NA,S0020025514004137,S0020025514004137_88
jj,jj,PROPN,94,jj,NA,NA,S0020025514004137,S0020025514004137_94
do,do,VERB,94,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA,S0020025514004137,S0020025514004137_94
goto,goto,NOUN,94,goto,NA,NA,S0020025514004137,S0020025514004137_94
threea,threea,NOUN,94,threea,NA,NA,S0020025514004137,S0020025514004137_94
else,else,ADJ,94,els,NA,NA,S0020025514004137,S0020025514004137_94
constructed,construct,VERB,2,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose,S0020025514009608,S0020025514009608_2
map,map,NOUN,2,map,function|map|mapping|mathematical function|single-valued function,representation|mathematical relation,S0020025514009608,S0020025514009608_2
called,call,VERB,2,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse,S0020025514009608,S0020025514009608_2
classifier,classifier,NOUN,2,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_2
used,use,VERB,2,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_2
predict,predict,NOUN,2,predict,NA,NA,S0020025514009608,S0020025514009608_2
new,new,ADJ,2,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,S0020025514009608,S0020025514009608_2
input,input,NOUN,2,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element,S0020025514009608,S0020025514009608_2
instances,instance,NOUN,2,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_2
idea,idea,NOUN,40,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase,S0020025514009608,S0020025514009608_40
paper,paper,NOUN,40,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025514009608,S0020025514009608_40
built,build,VERB,40,build,build|build up|construct|establish|make|progress|ramp up|work up,make|create|develop|better|improve|amend|ameliorate|meliorate|oversee|supervise|superintend|manage|establish|base|ground|found|increase|intensify|deepen,S0020025514009608,S0020025514009608_40
general,general,ADJ,40,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,NA,S0020025514009608,S0020025514009608_40
framework,framework,NOUN,40,framework,fabric|frame|framework|model|theoretical account,hypothesis|possibility|theory|structure|supporting structure,S0020025514009608,S0020025514009608_40
recently,recently,ADV,40,recent,late|lately|latterly|of late|recently,NA,S0020025514009608,S0020025514009608_40
proposed,propose,VERB,40,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514009608,S0020025514009608_40
where,where,ADV,40,where,NA,NA,S0020025514009608,S0020025514009608_40
level,level,NOUN,40,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_40
classification,classification,NOUN,40,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_40
problem,problem,NOUN,40,problem,job|problem|trouble,difficulty|question|head,S0020025514009608,S0020025514009608_40
treated,treat,VERB,40,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond,S0020025514009608,S0020025514009608_40
using,use,VERB,40,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_40
existing,exist,VERB,40,exist,be|exist|live|subsist|survive,NA,S0020025514009608,S0020025514009608_40
network,network,NOUN,40,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_40
measures,measure,NOUN,40,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025514009608,S0020025514009608_40
combined,combine,VERB,40,combin,aggregate|blend|coalesce|combine|commingle|compound|conflate|flux|fuse|immix|meld|merge|mix|unite,have|feature|add|mix|mingle|commix|unify|amalgamate|contribute|give|chip in|kick in|interact|change integrity,S0020025514009608,S0020025514009608_40
way,way,NOUN,40,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage,S0020025514009608,S0020025514009608_40
assortativity,assortativity,NOUN,40,assort,NA,NA,S0020025514009608,S0020025514009608_40
clustering,cluster,NOUN,40,cluster,bunch|clump|cluster|clustering,agglomeration,S0020025514009608,S0020025514009608_40
coefficient,coefficient,ADJ,40,coeffici,NA,NA,S0020025514009608,S0020025514009608_40
average,average,NOUN,40,averag,average|norm,statistic|ratio|scale value,S0020025514009608,S0020025514009608_40
degree,degree,NOUN,40,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude,S0020025514009608,S0020025514009608_40
when,when,ADV,74,when,NA,NA,S0020025514009608,S0020025514009608_74
region,region,NOUN,74,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain,S0020025514009608,S0020025514009608_74
sparse,sparse,NOUN,74,spars,NA,NA,S0020025514009608,S0020025514009608_74
k,k,PROPN,74,k,NA,NA,S0020025514009608,S0020025514009608_74
nearest,nearest,ADJ,74,nearest,NA,NA,S0020025514009608,S0020025514009608_74
neighbor,neighbor,NOUN,74,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object,S0020025514009608,S0020025514009608_74
nn,nn,ADV,74,nn,NA,NA,S0020025514009608,S0020025514009608_74
approach,approach,NOUN,74,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514009608,S0020025514009608_74
employed,employ,VERB,74,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025514009608,S0020025514009608_74
whereas,whereas,NOUN,74,wherea,NA,NA,S0020025514009608,S0020025514009608_74
dense,dense,NOUN,74,dens,NA,NA,S0020025514009608,S0020025514009608_74
radius,radius,NOUN,74,radiu,r|radius|spoke|wheel spoke,length|straight line|region|part|arm bone|support,S0020025514009608,S0020025514009608_74
technique,technique,NOUN,74,techniqu,proficiency|technique,method|skillfulness,S0020025514009608,S0020025514009608_74
used,use,VERB,74,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_74
as,as,ADV,85,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_85
see,see,VERB,85,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,S0020025514009608,S0020025514009608_85
information,information,NOUN,85,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025514009608,S0020025514009608_85
estimated,estimate,VERB,85,estim,approximate|calculate|count on|estimate|figure|forecast|gauge|guess|judge|reckon,calculate|cipher|cypher|compute|work out|reckon|figure|evaluate|pass judgment|judge,S0020025514009608,S0020025514009608_85
using,use,VERB,85,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_85
deterministic,deterministic,ADJ,85,determinist,deterministic,NA,S0020025514009608,S0020025514009608_85
process,process,NOUN,85,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_85
tourist,tourist,NOUN,85,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_85
walks,walk,VERB,85,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_85
varying,varie,VERB,85,vari,NA,NA,S0020025514009608,S0020025514009608_85
memory,memory,NOUN,85,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_85
lengths,length,NOUN,85,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_85
critical,critical,ADJ,140,critic,critical|decisive|vital,NA,S0020025514009608,S0020025514009608_140
memory,memory,NOUN,140,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_140
length,length,NOUN,140,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_140
class,class,NOUN,140,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_140
j,j,PROPN,140,j,NA,NA,S0020025514009608,S0020025514009608_140
estimated,estimate,VERB,140,estim,approximate|calculate|count on|estimate|figure|forecast|gauge|guess|judge|reckon,calculate|cipher|cypher|compute|work out|reckon|figure|evaluate|pass judgment|judge,S0020025514009608,S0020025514009608_140
effective,effective,ADJ,140,effect,effective|effectual|efficacious|efficient|good|in effect(p)|in force(p),NA,S0020025514009608,S0020025514009608_140
heuristic,heuristic,ADJ,140,heurist,heuristic,NA,S0020025514009608,S0020025514009608_140
explored,explore,VERB,140,explor,explore|research|search,investigate|look into|diagnose|name,S0020025514009608,S0020025514009608_140
