token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
pattern,pattern,NOUN,104,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025508004520,S0020025508004520_104
therefore,therefore,ADV,104,therefor,consequently|hence|so|thence|therefore|thus,NA,S0020025508004520,S0020025508004520_104
more,more,ADJ,104,more,more than|more(a),NA,S0020025508004520,S0020025508004520_104
strongly,strongly,ADV,104,strongli,powerfully|strongly,NA,S0020025508004520,S0020025508004520_104
related,relate,ADJ,104,relat,NA,NA,S0020025508004520,S0020025508004520_104
other,other,ADJ,104,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_104
now,now,ADV,193,now,at once|at present|directly|forthwith|immediately|instantly|like a shot|now|nowadays|right away|straight off|straightaway|today,NA,S0020025508004520,S0020025508004520_193
instead,instead,ADV,193,instead,alternatively|instead|or else|rather,NA,S0020025508004520,S0020025508004520_193
using,use,VERB,193,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_193
precision,precision,NOUN,193,precis,preciseness|precision,exactness|exactitude,S0020025508004520,S0020025508004520_193
recall,recall,VERB,193,recal,call back|call in|call up|come back|echo|hark back|recall|recollect|remember|retrieve|return|think|withdraw,denote|refer|resemble|call|send for|concentrate|focus|center|centre|pore|rivet|cancel|strike down|take,S0020025508004520,S0020025508004520_193
second,second,ADV,193,second,second|secondly,NA,S0020025508004520,S0020025508004520_193
experiment,experiment,NOUN,193,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_193
applied,apply,VERB,193,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025508004520,S0020025508004520_193
rouge,rouge,NOUN,193,roug,blusher|paint|rouge,makeup|make-up|war paint,S0020025508004520,S0020025508004520_193
evaluate,evaluate,NOUN,193,evalu,NA,NA,S0020025508004520,S0020025508004520_193
summary,summary,NOUN,193,summari,sum-up|summary,statement,S0020025508004520,S0020025508004520_193
informativeness,informativeness,NOUN,193,inform,NA,NA,S0020025508004520,S0020025508004520_193
thus,thus,ADV,213,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025508004520,S0020025508004520_213
hypotheses,hypotheses,NOUN,213,hypothes,NA,NA,S0020025508004520,S0020025508004520_213
proposed,propose,VERB,213,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025508004520,S0020025508004520_213
sections,section,NOUN,213,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025508004520,S0020025508004520_213
degree,degree,NOUN,213,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude,S0020025508004520,S0020025508004520_213
strategies,strategy,NOUN,213,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_213
cn,cn,NOUN,213,cn,NA,NA,S0020025508004520,S0020025508004520_213
strength,strength,NOUN,213,strength,durability|effectiveness|enduringness|force|forcefulness|forte|intensity|intensity level|lastingness|long suit|metier|military capability|military posture|military strength|persuasiveness|posture|potency|speciality|specialty|strength|strong point|strong suit,property|capability|capableness|intensity|intensiveness|asset|plus|power|powerfulness|magnitude|prosperity|successfulness|permanence|permanency,S0020025508004520,S0020025508004520_213
shortest,shortest,ADJ,213,shortest,NA,NA,S0020025508004520,S0020025508004520_213
path,path,NOUN,213,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line,S0020025508004520,S0020025508004520_213
sp,sp,NOUN,213,sp,NA,NA,S0020025508004520,S0020025508004520_213
appear,appear,VERB,213,appear,appear|come along|come out|look|seem,be|happen|materialize|materialise|perform|execute|do,S0020025508004520,S0020025508004520_213
valid,valid,ADJ,213,valid,valid,NA,S0020025508004520,S0020025508004520_213
researches,researches,NOUN,32,research,NA,NA,S0020025514004137,S0020025514004137_32
revealed,revealead,VERB,32,revealead,NA,NA,S0020025514004137,S0020025514004137_32
fact,fact,NOUN,32,fact,fact,information|info|reality|realness|realism|concept|conception|construct,S0020025514004137,S0020025514004137_32
knowledge,knowledge,NOUN,32,knowledg,cognition|knowledge|noesis,psychological feature,S0020025514004137,S0020025514004137_32
end,end,NOUN,32,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material,S0020025514004137,S0020025514004137_32
users,user,NOUN,32,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person,S0020025514004137,S0020025514004137_32
about,about,ADV,32,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA,S0020025514004137,S0020025514004137_32
operations,operation,NOUN,32,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing,S0020025514004137,S0020025514004137_32
important,important,ADJ,32,import,authoritative|crucial|important|of import|significant,NA,S0020025514004137,S0020025514004137_32
success,success,NOUN,32,success,achiever|succeeder|success|winner,happening|occurrence|occurrent|natural event|attainment|prosperity|successfulness|person|individual|someone|somebody|mortal|soul,S0020025514004137,S0020025514004137_32
factor,factor,NOUN,32,factor,agent|broker|cistron|component|constituent|divisor|element|factor|gene|ingredient,cause|part|section|division|integer|whole number|businessperson|bourgeois|number|independent variable|experimental variable|sequence,S0020025514004137,S0020025514004137_32
systems,systems,NOUN,32,system,NA,NA,S0020025514004137,S0020025514004137_32
flow,flow,VERB,51,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage,S0020025514004137,S0020025514004137_51
satisfies,satisfies,NOUN,51,satisfi,NA,NA,S0020025514004137,S0020025514004137_51
conservation,conservation,NOUN,51,conserv,conservation|preservation,improvement|betterment|advance|preservation|saving|principle,S0020025514004137,S0020025514004137_51
law,law,NOUN,51,law,constabulary|jurisprudence|law|law of nature|legal philosophy|natural law|police|police force|practice of law,collection|aggregation|accumulation|assemblage|legal document|legal instrument|official document|instrument|concept|conception|construct|philosophy|learned profession|force|personnel|law enforcement agency,S0020025514004137,S0020025514004137_51
f,f,NOUN,86,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025514004137,S0020025514004137_86
do,do,VERB,86,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA,S0020025514004137,S0020025514004137_86
xijonezfjaimpj,xijonezfjaimpj,PROPN,86,xijonezfjaimpj,NA,NA,S0020025514004137,S0020025514004137_86
illustration,illustration,NOUN,139,illustr,example|exemplification|illustration|instance|representative,artwork|art|graphics|nontextual matter|demonstration|demo|information|representation,S0020025514004137,S0020025514004137_139
several,several,ADJ,139,sever,respective(a)|several(a)|several(p)|various(a),NA,S0020025514004137,S0020025514004137_139
scenarios,scenario,NOUN,139,scenario,scenario,script|book|playscript|setting|scene|premise|premiss|assumption,S0020025514004137,S0020025514004137_139
proposed,propose,VERB,139,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514004137,S0020025514004137_139
approach,approach,NOUN,139,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514004137,S0020025514004137_139
valuable,valuable,ADJ,139,valuabl,valuable|worthful,NA,S0020025514004137,S0020025514004137_139
company,company,NOUN,139,compani,caller|companionship|company|fellowship|party|ship's company|society|troupe,institution|establishment|army unit|friendship|friendly relationship|organization|organisation|visitor|visitant|social gathering|social affair|set|circle|band|lot|complement|full complement|unit|social unit,S0020025514004137,S0020025514004137_139
assess,assess,NOUN,139,assess,NA,NA,S0020025514004137,S0020025514004137_139
performance,performance,NOUN,139,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_139
time,time,NOUN,139,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,S0020025514004137,S0020025514004137_139
implementation,implementation,NOUN,31,implement,carrying out|effectuation|execution|implementation,enforcement|act|deed|human action|human activity,S0020025514009608,S0020025514009608_31
level,level,NOUN,31,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_31
former,former,ADJ,31,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),NA,S0020025514009608,S0020025514009608_31
determines,determines,NOUN,31,determin,NA,NA,S0020025514009608,S0020025514009608_31
class,class,NOUN,31,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_31
label,label,NOUN,31,label,label|recording label,description|trade name|brand name|brand|marque|radioisotope|marker|marking|mark,S0020025514009608,S0020025514009608_31
test,test,NOUN,31,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_31
instance,instance,NOUN,31,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_31
analyzing,analyzing,NOUN,31,analyz,NA,NA,S0020025514009608,S0020025514009608_31
transition,transition,NOUN,31,transit,changeover|conversion|modulation|passage|transition,change of state|transformation|transmutation|shift|change|alteration|modification|passage|musical passage,S0020025514009608,S0020025514009608_31
probabilities,probability,NOUN,31,probabl,chance|probability,measure|quantity|amount|quality,S0020025514009608,S0020025514009608_31
other,other,ADJ,31,other,early(a)|former(a)|other|other(a),NA,S0020025514009608,S0020025514009608_31
kinds,kind,NOUN,31,kind,form|kind|sort|variety,category,S0020025514009608,S0020025514009608_31
relational,relational,ADJ,31,relat,relational,NA,S0020025514009608,S0020025514009608_31
information,information,NOUN,31,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025514009608,S0020025514009608_31
such,such,ADJ,31,such,such(a),NA,S0020025514009608,S0020025514009608_31
as,as,ADV,31,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_31
neighbors,neighbor,NOUN,31,neighbor,neighbor|neighbour,person|individual|someone|somebody|mortal|soul|object|physical object,S0020025514009608,S0020025514009608_31
edge,edge,NOUN,31,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025514009608,S0020025514009608_31
weights,weight,NOUN,31,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025514009608,S0020025514009608_31
approach,approach,NOUN,31,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514009608,S0020025514009608_31
realized,realize,VERB,31,realiz,actualise|actualize|agnise|agnize|bring in|clear|earn|gain|make|pull in|realise|realize|recognise|recognize|see|substantiate|take in|understand,know|cognize|cognise|make|create|get|acquire|sell|harmonize|harmonise,S0020025514009608,S0020025514009608_31
calculating,calculate,VERB,31,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0020025514009608,S0020025514009608_31
network,network,NOUN,31,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_31
topological,topological,ADJ,31,topolog,topologic|topological,NA,S0020025514009608,S0020025514009608_31
measures,measure,NOUN,31,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025514009608,S0020025514009608_31
permitting,permit,VERB,31,permit,allow|countenance|let|permit|tolerate,accept|consent|go for|permit|allow|let|countenance,S0020025514009608,S0020025514009608_31
extraction,extraction,NOUN,31,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion,S0020025514009608,S0020025514009608_31
semantic,semantic,ADJ,31,semant,semantic,NA,S0020025514009608,S0020025514009608_31
structures,structure,NOUN,31,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025514009608,S0020025514009608_31
presented,present,VERB,31,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise,S0020025514009608,S0020025514009608_31
training,training,NOUN,31,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025514009608,S0020025514009608_31
data,data,NOUN,31,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_31
as,as,ADV,41,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_41
highlighted,highlight,ADJ,41,highlight,NA,NA,S0020025514009608,S0020025514009608_41
silva,silva,NOUN,41,silva,silva|sylva,forest|woodland|timberland|timber,S0020025514009608,S0020025514009608_41
serious,serious,ADJ,41,seriou,dangerous|good|grave|grievous|life-threatening|serious|severe|sober|unplayful,NA,S0020025514009608,S0020025514009608_41
open,open,ADJ,41,open,assailable|candid|capable|clear|exposed|heart-to-heart|loose|open|open(a)|opened|overt|receptive|subject|undecided|undefendable|undefended|undetermined|unfastened|unresolved,NA,S0020025514009608,S0020025514009608_41
problem,problem,NOUN,41,problem,job|problem|trouble,difficulty|question|head,S0020025514009608,S0020025514009608_41
how,how,ADV,41,how,NA,NA,S0020025514009608,S0020025514009608_41
choose,choose,NOUN,41,choos,NA,NA,S0020025514009608,S0020025514009608_41
