token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
carried,carry,VERB,231,carri,acquit|bear|behave|carry|channel|comport|conduct|contain|convey|deport|dribble|expect|express|extend|gestate|have a bun in the oven|hold|impart|pack|persuade|post|run|stock|stockpile|sway|take|transmit|transport,move|displace|have|feature|bring|convey|take|communicate|intercommunicate|hold|support|sustain|hold up|include|effect|continue|imply|involve|win|carry|bear|act|have got|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|hit|pass on|pass|pass along|put across|range|keep|maintain|influence|act upon|work|compensate|counterbalance|correct|make up|even out|even off|even up|promote|advance|boost|further|encourage|appropriate|capture|seize|conquer|transfer|shift|follow|grow|raise|farm|produce|propel|impel|hit the bottle|drink|booze|fuddle|nourish|nurture|travel|go|locomote|obtain|perform|execute|do|give birth|deliver|birth,S0020025508004520,S0020025508004520_231
out,out,ADV,231,out,away|out,NA,S0020025508004520,S0020025508004520_231
investigate,investigate,VERB,231,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe,S0020025508004520,S0020025508004520_231
effect,effect,NOUN,231,effect,burden|consequence|core|effect|essence|event|force|gist|impression|issue|outcome|result|upshot,phenomenon|appearance|visual aspect|impression|feeling|belief|notion|opinion|meaning|significance|signification|import|validity|validness|symptom,S0020025508004520,S0020025508004520_231
compression,compression,NOUN,231,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_231
rate,rate,NOUN,231,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_231
performance,performance,NOUN,231,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025508004520,S0020025508004520_231
cn,cn,NOUN,231,cn,NA,NA,S0020025508004520,S0020025508004520_231
summ,summ,NOUN,231,summ,NA,NA,S0020025508004520,S0020025508004520_231
strategies,strategy,NOUN,231,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_231
have,have,VERB,270,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_270
described,describe,VERB,270,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark,S0020025508004520,S0020025508004520_270
use,use,VERB,270,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_270
complex,complex,NOUN,270,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025508004520,S0020025508004520_270
networks,network,NOUN,270,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_270
concepts,concept,NOUN,270,concept,concept|conception|construct,idea|thought,S0020025508004520,S0020025508004520_270
extractive,extractive,ADJ,270,extract,NA,NA,S0020025508004520,S0020025508004520_270
summarization,summarization,NOUN,270,summar,summarisation|summarization,report|account,S0020025508004520,S0020025508004520_270
as,as,ADV,270,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_270
evaluation,evaluation,NOUN,270,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal,S0020025508004520,S0020025508004520_270
standard,standard,ADJ,270,standard,received|standard|stock,NA,S0020025508004520,S0020025508004520_270
informativeness,informativeness,NOUN,270,inform,NA,NA,S0020025508004520,S0020025508004520_270
scores,score,NOUN,270,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_270
significance,significance,NOUN,270,signific,implication|import|meaning|significance|signification,importance|meaning|substance|message|content|subject matter,S0020025508004520,S0020025508004520_270
tests,test,NOUN,270,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025508004520,S0020025508004520_270
definition,definition,NOUN,278,definit,definition,explanation|account|distinctness|sharpness,S0020025508004520,S0020025508004520_278
network,network,NOUN,278,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_278
extremely,extremely,ADV,278,extrem,deathly|exceedingly|extremely|highly|super,NA,S0020025508004520,S0020025508004520_278
important,important,ADJ,278,import,authoritative|crucial|important|of import|significant,NA,S0020025508004520,S0020025508004520_278
possible,possible,ADJ,278,possibl,possible|potential,NA,S0020025508004520,S0020025508004520_278
large,large,ADJ,278,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),NA,S0020025508004520,S0020025508004520_278
impact,impact,NOUN,278,impact,encroachment|impact|impingement|shock|wallop,contact|impinging|striking|consequence|effect|outcome|result|event|issue|upshot|influence|fight|fighting|combat|scrap,S0020025508004520,S0020025508004520_278
performance,performance,NOUN,278,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025508004520,S0020025508004520_278
based,base,VERB,278,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_278
summarization,summarization,NOUN,278,summar,summarisation|summarization,report|account,S0020025508004520,S0020025508004520_278
strategies,strategy,NOUN,278,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_278
so,so,ADV,5,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025514004137,S0020025514004137_5
many,many,ADJ,5,mani,many,NA,S0020025514004137,S0020025514004137_5
corporations,corporations,NOUN,5,corpor,NA,NA,S0020025514004137,S0020025514004137_5
invested,invest,VERB,5,invest,adorn|clothe|commit|empower|endow|endue|enthrone|gift|induct|indue|invest|place|put|seat|vest,spend|expend|drop|enable|equip|fit|fit out|outfit|install|instal,S0020025514004137,S0020025514004137_5
large,large,ADJ,5,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),NA,S0020025514004137,S0020025514004137_5
amount,amount,NOUN,5,amount,amount|amount of money|measure|quantity|sum|sum of money|total,assets|magnitude|abstraction|abstract entity|quantity,S0020025514004137,S0020025514004137_5
capital,capital,NOUN,5,capit,cap|capital|Capital|capital letter|chapiter|Das Kapital|majuscule|upper-case letter|uppercase|Washington|working capital,assets|seat|character|graph|grapheme|graphic symbol|center|centre|top,S0020025514004137,S0020025514004137_5
systems,systems,NOUN,5,system,NA,NA,S0020025514004137,S0020025514004137_5
have,have,VERB,5,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514004137,S0020025514004137_5
easy,easy,ADJ,5,easi,comfortable|easy|easygoing|gentle|leisurely|light|loose|promiscuous|prosperous|sluttish|soft|wanton|well-fixed|well-heeled|well-off|well-situated|well-to-do,NA,S0020025514004137,S0020025514004137_5
way,way,NOUN,5,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage,S0020025514004137,S0020025514004137_5
evaluate,evaluate,NOUN,5,evalu,NA,NA,S0020025514004137,S0020025514004137_5
performance,performance,NOUN,5,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_5
since,since,ADV,54,sinc,NA,NA,S0020025514004137,S0020025514004137_54
different,different,ADJ,54,differ,different,NA,S0020025514004137,S0020025514004137_54
components,component,NOUN,54,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514004137,S0020025514004137_54
represent,represent,VERB,54,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025514004137,S0020025514004137_54
objects,object,VERB,54,object,object,disapprove|reject|be,S0020025514004137,S0020025514004137_54
process,process,NOUN,54,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514004137,S0020025514004137_54
respective,respective,ADJ,54,respect,respective(a)|several(a)|various(a),NA,S0020025514004137,S0020025514004137_54
probability,probability,NOUN,54,probabl,chance|probability,measure|quantity|amount|quality,S0020025514004137,S0020025514004137_54
distributions,distribution,NOUN,54,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism,S0020025514004137,S0020025514004137_54
also,also,ADV,54,also,also|as well|besides|likewise|too,NA,S0020025514004137,S0020025514004137_54
other,other,ADJ,54,other,early(a)|former(a)|other|other(a),NA,S0020025514004137,S0020025514004137_54
take,take,VERB,74,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025514004137,S0020025514004137_74
same,same,ADJ,74,same,like|same|same(p),NA,S0020025514004137,S0020025514004137_74
approaches,approach,VERB,74,approach,approach|border on|come near|come on|draw close|draw near|go about|go up|near|set about,come|come up|approximate|come close|act|move|address|accost|come up to,S0020025514004137,S0020025514004137_74
work,work,NOUN,74,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025514004137,S0020025514004137_74
xueand,xueand,NOUN,74,xueand,NA,NA,S0020025514004137,S0020025514004137_74
chen,chen,NOUN,74,chen,Chen|subgenus Chen,bird genus,S0020025514004137,S0020025514004137_74
suppose,suppose,VERB,74,suppos,conjecture|guess|hypothecate|hypothesise|hypothesize|imagine|opine|presuppose|reckon|say|speculate|suppose|theorise|theorize|think,speculate|expect|anticipate|assume|presume|take for granted|imply,S0020025514004137,S0020025514004137_74
mps,mp,NOUN,74,mp,military police|military policeman|MP,lawman|law officer|peace officer|force|personnel,S0020025514004137,S0020025514004137_74
computed,compute,VERB,74,comput,calculate|cipher|compute|cypher|figure|reckon|work out,reason,S0020025514004137,S0020025514004137_74
uxuxxf,uxuxxf,NOUN,113,uxuxxf,NA,NA,S0020025514004137,S0020025514004137_113
as,as,ADV,51,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_51
opposed,oppose,ADJ,51,oppos,NA,NA,S0020025514009608,S0020025514009608_51
work,work,NOUN,51,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025514009608,S0020025514009608_51
automatically,automatically,ADV,51,automat,automatically|mechanically,NA,S0020025514009608,S0020025514009608_51
adjusted,adjust,VERB,51,adjust,adapt|adjust|align|aline|conform|correct|line up|set,change|alter|modify|reorient|get used to|adapt|accommodate|decide|settle|resolve|adjudicate,S0020025514009608,S0020025514009608_51
utilizing,utilize,VERB,51,util,apply|employ|use|utilise|utilize,change|exchange|commute|convert,S0020025514009608,S0020025514009608_51
statistical,statistical,ADJ,51,statist,statistical,NA,S0020025514009608,S0020025514009608_51
approach,approach,NOUN,51,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514009608,S0020025514009608_51
fit,fit,VERB,51,fit,accommodate|agree|check|conform to|correspond|equip|fill|fit|fit out|fulfil|fulfill|gibe|go|jibe|match|meet|outfit|satisfy|suit|tally,fit|conform to|meet|satisfy|fill|fulfill|fulfil|shape|form|adapt|accommodate|equal|be|supply|provide|render|furnish|ply|cater|adjust|set|correct,S0020025514009608,S0020025514009608_51
training,training,NOUN,51,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025514009608,S0020025514009608_51
data,data,NOUN,51,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_51
runs,run,VERB,51,run,be given|black market|bleed|break away|bunk|campaign|carry|consort|course|die hard|draw|endure|escape|execute|extend|feed|flow|fly the coop|function|go|guide|head for the hills|hightail it|hunt|hunt down|incline|ladder|lam|lead|lean|melt|melt down|move|operate|pass|persist|play|ply|prevail|race|range|run|run away|run for|scarper|scat|take to the woods|tend|track down|turn tail|unravel|work,travel rapidly|speed|hurry|zip|leave|go forth|go away|be|direct|move|race|run|travel|go|locomote|function|work|operate|become|get|process|treat|incur|continue|occur|enforce|implement|apply|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|carry through|accomplish|execute|carry out|action|fulfill|fulfil|pass|make pass|succeed|win|come through|bring home the bacon|deliver the goods|trade|merchandise|displace|spread out|fan out|sail|last|endure|free|liberate|release|unloose|unloosen|loose|accompany|trip|jaunt|capture|catch|compete|vie|contend|change|dissolve|resolve|break up|break|separate|split up|fall apart|come apart|disintegrate,S0020025514009608,S0020025514009608_51
linear,linear,NOUN,51,linear,NA,NA,S0020025514009608,S0020025514009608_51
time,time,NOUN,51,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,S0020025514009608,S0020025514009608_51
addition,addition,NOUN,53,addit,accession|add-on|addition|gain|improver|increase|plus|summation,component|constituent|element|increase|step-up|indefinite quantity|acquisition|suburb|suburbia|suburban area|arithmetic operation,S0020025514009608,S0020025514009608_53
adoption,adoption,NOUN,53,adopt,acceptance|acceptation|adoption|borrowing|espousal,blessing|approval|approving|proceeding|legal proceeding|proceedings|appropriation,S0020025514009608,S0020025514009608_53
tourist,tourist,NOUN,53,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_53
walks,walk,VERB,53,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_53
paper,paper,NOUN,53,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025514009608,S0020025514009608_53
presents,present,NOUN,53,present,nowadays|present|present tense,time|gift|tense,S0020025514009608,S0020025514009608_53
interesting,interesting,ADJ,53,interest,interesting,NA,S0020025514009608,S0020025514009608_53
characteristics,characteristic,NOUN,53,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number,S0020025514009608,S0020025514009608_53
advantages,advantages,NOUN,53,advantag,NA,NA,S0020025514009608,S0020025514009608_53
