token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
sets,set,VERB,280,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_280
analysis,analysis,NOUN,280,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S0020025514009608,S0020025514009608_280
now,now,ADV,310,now,at once|at present|directly|forthwith|immediately|instantly|like a shot|now|nowadays|right away|straight off|straightaway|today,NA,S0020025514009608,S0020025514009608_310
compare,compare,VERB,310,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025514009608,S0020025514009608_310
how,how,ADV,310,how,NA,NA,S0020025514009608,S0020025514009608_310
accuracy,accuracy,NOUN,310,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_310
rate,rate,NOUN,310,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025514009608,S0020025514009608_310
behaves,behave,NOUN,310,behav,NA,NA,S0020025514009608,S0020025514009608_310
as,as,ADV,310,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_310
take,take,VERB,310,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,S0020025514009608,S0020025514009608_310
different,different,ADJ,310,differ,different,NA,S0020025514009608,S0020025514009608_310
ensembles,ensemble,NOUN,310,ensembl,corps de ballet|ensemble|supporting players|tout ensemble,musical organization|musical organisation|musical group|cast|cast of characters|dramatis personae|chorus|chorus line|collection|aggregation|accumulation|assemblage|outfit|getup|rig|turnout,S0020025514009608,S0020025514009608_310
classifiers,classifier,NOUN,310,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_310
provides,provide,NOUN,73,provid,NA,NA,S0020025516310283,S0020025516310283_73
quantitative,quantitative,ADJ,73,quantit,quantitative,NA,S0020025516310283,S0020025516310283_73
evidence,evidence,NOUN,73,evid,evidence|grounds,information|indication|indicant|info,S0020025516310283,S0020025516310283_73
punctuation,punctuation,NOUN,73,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_73
marks,marnks,NOUN,73,marnk,NA,NA,S0020025516310283,S0020025516310283_73
included,include,VERB,73,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025516310283,S0020025516310283_73
zipfian,zipfian,ADJ,73,zipfian,NA,NA,S0020025516310283,S0020025516310283_73
plot,plot,NOUN,73,plot,game|patch|plot|plot of ground|plot of land|secret plan,scheme|strategy|tract|piece of land|piece of ground|parcel of land|parcel|story|chart|graph,S0020025516310283,S0020025516310283_73
largely,largely,ADV,73,larg,for the most part|largely|mostly,NA,S0020025516310283,S0020025516310283_73
restore,restore,NOUN,73,restor,NA,NA,S0020025516310283,S0020025516310283_73
scaling,scaling,NOUN,73,scale,grading|scaling,order|ordering|measurement|measuring|measure|mensuration|climb|mount,S0020025516310283,S0020025516310283_73
indeed,indeed,ADV,73,inde,indeed|so,NA,S0020025516310283,S0020025516310283_73
according,accord,VERB,100,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give,S0020025516310283,S0020025516310283_100
heaps,heap,NOUN,100,heap,agglomerate|batch|bus|cumulation|cumulus|deal|flock|good deal|great deal|hatful|heap|jalopy|lot|mass|mess|mickle|mint|mound|mountain|muckle|passel|peck|pile|plenty|pot|quite a little|raft|sight|slew|spate|stack|tidy sum|wad,collection|aggregation|accumulation|assemblage|large indefinite quantity|large indefinite amount|car|auto|automobile|machine|motorcar|dysphemism,S0020025516310283,S0020025516310283_100
law,law,NOUN,100,law,constabulary|jurisprudence|law|law of nature|legal philosophy|natural law|police|police force|practice of law,collection|aggregation|accumulation|assemblage|legal document|legal instrument|official document|instrument|concept|conception|construct|philosophy|learned profession|force|personnel|law enforcement agency,S0020025516310283,S0020025516310283_100
there,there,ADV,100,there,there|thither,NA,S0020025516310283,S0020025516310283_100
linear,linear,NOUN,100,linear,NA,NA,S0020025516310283,S0020025516310283_100
dependence,dependence,NOUN,100,depend,addiction|dependance|dependence|dependency|habituation,state|physical condition|physiological state|physiological condition,S0020025516310283,S0020025516310283_100
text,text,NOUN,100,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025516310283,S0020025516310283_100
size,size,NOUN,100,size,size|size of it|sizing,magnitude|property|filler|situation|state of affairs,S0020025516310283,S0020025516310283_100
sβ,sβ,NOUN,100,sβ,NA,NA,S0020025516310283,S0020025516310283_100
β,β,NOUN,100,β,NA,NA,S0020025516310283,S0020025516310283_100
monotonically,monotonically,ADV,100,monoton,NA,NA,S0020025516310283,S0020025516310283_100
decreasing,decrease,VERB,100,decreas,decrease|diminish|fall|lessen|minify,change magnitude|change|alter|modify,S0020025516310283,S0020025516310283_100
zero,zero,NOUN,100,zero,0|aught|cipher|cypher|goose egg|nada|naught|nil|nix|nothing|nought|null|zero|zero point|zilch|zip|zippo,relative quantity|digit|figure|numerical quantity|sight setting,S0020025516310283,S0020025516310283_100
infinitely,infinitely,ADV,100,infinit,boundlessly|endlessly|immeasurably|infinitely,NA,S0020025516310283,S0020025516310283_100
long,long,ADV,100,long,long,NA,S0020025516310283,S0020025516310283_100
samples,sample,NOUN,100,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object,S0020025516310283,S0020025516310283_100
however,however,ADV,95,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,S0020025518301300,S0020025518301300_95
underlying,underly,ADJ,95,underli,NA,NA,S0020025518301300,S0020025518301300_95
imbhn,imbhn,ADV,95,imbhn,NA,NA,S0020025518301300,S0020025518301300_95
network,network,NOUN,95,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025518301300,S0020025518301300_95
structure,structure,NOUN,95,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025518301300,S0020025518301300_95
completely,completely,ADV,95,complet,all|altogether|completely|entirely|right|totally|whole|wholly,NA,S0020025518301300,S0020025518301300_95
differs,differ,NOUN,95,differ,NA,NA,S0020025518301300,S0020025518301300_95
neural,neural,ADJ,95,neural,nervous|neural|neuronal|neuronic,NA,S0020025518301300,S0020025518301300_95
former,former,ADJ,95,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),NA,S0020025518301300,S0020025518301300_95
learns,learn,VERB,95,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025518301300,S0020025518301300_95
represent,represent,VERB,95,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025518301300,S0020025518301300_95
relationship,relationship,NOUN,95,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025518301300,S0020025518301300_95
distinct,distinct,ADJ,95,distinct,clear-cut|decided|discrete|distinct|distinguishable|trenchant,NA,S0020025518301300,S0020025518301300_95
types,type,NOUN,95,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block,S0020025518301300,S0020025518301300_95
entities,entity,NOUN,95,entiti,entity,NA,S0020025518301300,S0020025518301300_95
terms,term,NOUN,95,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S0020025518301300,S0020025518301300_95
senses,sensis,NOUN,95,sensi,NA,NA,S0020025518301300,S0020025518301300_95
fact,fact,NOUN,297,fact,fact,information|info|reality|realness|realism|concept|conception|construct,S002002551930043X,S002002551930043X_297
presented,present,VERB,297,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise,S002002551930043X,S002002551930043X_297
approach,approach,NOUN,297,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S002002551930043X,S002002551930043X_297
works,work,VERB,297,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get,S002002551930043X,S002002551930043X_297
polish,polish,NOUN,297,polish,burnish|cultivation|culture|finish|gloss|glossiness|polish|Polish|refinement,radiance|radiancy|shine|effulgence|refulgence|refulgency|smoothness|perfection|flawlessness|ne plus ultra|formulation|preparation|Slavic|Slavic language|Slavonic|Slavonic language,S002002551930043X,S002002551930043X_297
english,english,NOUN,297,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,S002002551930043X,S002002551930043X_297
texts,texts,NOUN,297,text,NA,NA,S002002551930043X,S002002551930043X_297
suggests,suggest,VERB,297,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince,S002002551930043X,S002002551930043X_297
probably,probably,ADV,297,probabl,believably|belike|credibly|in all likelihood|in all probability|likely|plausibly|probably,NA,S002002551930043X,S002002551930043X_297
treated,treat,VERB,297,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond,S002002551930043X,S002002551930043X_297
as,as,ADV,297,a,as|equally|every bit,NA,S002002551930043X,S002002551930043X_297
applicable,applicable,ADJ,297,applic,applicable,NA,S002002551930043X,S002002551930043X_297
vast,vast,ADJ,297,vast,Brobdingnagian|huge|immense|vast,NA,S002002551930043X,S002002551930043X_297
group,group,NOUN,297,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set,S002002551930043X,S002002551930043X_297
languages,language,NOUN,297,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S002002551930043X,S002002551930043X_297
examples,example,NOUN,297,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S002002551930043X,S002002551930043X_297
substantially,substantially,ADV,297,substanti,considerably|substantially|well,NA,S002002551930043X,S002002551930043X_297
different,different,ADJ,297,differ,different,NA,S002002551930043X,S002002551930043X_297
other,other,ADJ,297,other,early(a)|former(a)|other|other(a),NA,S002002551930043X,S002002551930043X_297
terms,term,NOUN,297,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S002002551930043X,S002002551930043X_297
origin,origin,NOUN,297,origin,ancestry|beginning|blood|blood line|bloodline|descent|extraction|inception|line|line of descent|lineage|origin|origination|parentage|pedigree|root|rootage|source|stemma|stock,point|ancestry|lineage|derivation|filiation|beginning|intersection|source|genealogy|family tree,S002002551930043X,S002002551930043X_297
morphology,morphology,NOUN,297,morphologi,geomorphology|morphology|sound structure|syllable structure|word structure,biology|biological science|grammar|structure|geophysics|geophysical science,S002002551930043X,S002002551930043X_297
grammar,grammar,NOUN,297,grammar,grammar,descriptive linguistics,S002002551930043X,S002002551930043X_297
features,feature,NOUN,297,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S002002551930043X,S002002551930043X_297
investigating,investigate,VERB,299,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe,S002002551930043X,S002002551930043X_299
tendency,tendency,NOUN,299,tendenc,disposition|inclination|leaning|propensity|tendency|trend,attitude|mental attitude|inclination|disposition|direction|way,S002002551930043X,S002002551930043X_299
employing,employ,VERB,299,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S002002551930043X,S002002551930043X_299
decision,decision,NOUN,299,decis,conclusion|decision|decisiveness|determination,choice|selection|option|pick|judgment|judgement|mind|result|resultant|final result|outcome|termination|resoluteness|firmness|firmness of purpose|resolve|resolution,S002002551930043X,S002002551930043X_299
tree,tree,NOUN,299,tree,Sir Herbert Beerbohm Tree|tree|Tree|tree diagram,woody plant|ligneous plant|plane figure|two-dimensional figure,S002002551930043X,S002002551930043X_299
ensembles,ensemble,NOUN,299,ensembl,corps de ballet|ensemble|supporting players|tout ensemble,musical organization|musical organisation|musical group|cast|cast of characters|dramatis personae|chorus|chorus line|collection|aggregation|accumulation|assemblage|outfit|getup|rig|turnout,S002002551930043X,S002002551930043X_299
perform,perform,VERB,299,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S002002551930043X,S002002551930043X_299
classification,classification,NOUN,299,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S002002551930043X,S002002551930043X_299
texts,texts,NOUN,299,text,NA,NA,S002002551930043X,S002002551930043X_299
respect,respect,NOUN,299,respect,deference|esteem|obedience|regard|respect|respectfulness,detail|item|point|honor|honour|laurels|attitude|mental attitude|politeness|civility|filial duty|affection|affectionateness|fondness|tenderness|heart|warmness|warmheartedness|philia|courtesy|good manners,S002002551930043X,S002002551930043X_299
authorship,authorship,NOUN,299,authorship,authorship|composition|paternity|penning|writing,verbal creation|initiation|founding|foundation|institution|origination|creation|innovation|introduction|instauration,S002002551930043X,S002002551930043X_299
network,network,NOUN,299,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S002002551930043X,S002002551930043X_299
parameters,parameter,NOUN,299,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S002002551930043X,S002002551930043X_299
as,as,ADV,299,a,as|equally|every bit,NA,S002002551930043X,S002002551930043X_299
attributes,attributes,NOUN,299,attribut,NA,NA,S002002551930043X,S002002551930043X_299
results,result,NOUN,299,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S002002551930043X,S002002551930043X_299
accuracy,accuracy,NOUN,299,accuraci,accuracy|truth,quality,S002002551930043X,S002002551930043X_299
higher,higher,ADJ,299,higher,higher(a),NA,S002002551930043X,S002002551930043X_299
choice,choice,NOUN,299,choic,alternative|choice|option|pick|selection,decision making|deciding|action,S002002551930043X,S002002551930043X_299
nevertheless,nevertheless,ADV,299,nevertheless,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,S002002551930043X,S002002551930043X_299
rather,rather,ADV,299,rather,instead|kind of|kinda|preferably|quite|rather|sooner|sort of,NA,S002002551930043X,S002002551930043X_299
questionable,questionable,ADJ,299,question,confutable|confutative|questionable|refutable,NA,S002002551930043X,S002002551930043X_299
state,state,NOUN,299,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department,S002002551930043X,S002002551930043X_299
global,global,ADJ,299,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S002002551930043X,S002002551930043X_299
properties,property,NOUN,299,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S002002551930043X,S002002551930043X_299
networks,network,NOUN,299,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S002002551930043X,S002002551930043X_299
able,able,ADJ,299,abl,able|able-bodied|capable,NA,S002002551930043X,S002002551930043X_299
distinguish,distinguish,ADJ,299,distinguish,NA,NA,S002002551930043X,S002002551930043X_299
authors,author,NOUN,299,author,author|generator|source|writer,communicator|maker|shaper,S002002551930043X,S002002551930043X_299
effectively,effectively,ADV,299,effect,effectively|efficaciously|in effect,NA,S002002551930043X,S002002551930043X_299
least,least,ADV,299,least,least|to the lowest degree,NA,S002002551930043X,S002002551930043X_299
studied,study,VERB,299,studi,analyse|analyze|canvass|consider|contemplate|examine|hit the books|learn|meditate|read|study|take,chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|learn|larn|acquire|think|cogitate|cerebrate,S002002551930043X,S002002551930043X_299
set,set,VERB,299,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S002002551930043X,S002002551930043X_299
many,many,ADJ,1,mani,many,NA,S0020025520312263,S0020025520312263_1
real,real,ADJ,1,real,actual|existent|genuine|literal|material|real|real(a)|substantial|tangible|veridical,NA,S0020025520312263,S0020025520312263_1
world,world,NOUN,1,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping,S0020025520312263,S0020025520312263_1
systems,systems,NOUN,1,system,NA,NA,S0020025520312263,S0020025520312263_1
naturally,naturally,ADV,1,natur,by nature|course|naturally|of course,NA,S0020025520312263,S0020025520312263_1
represented,represent,VERB,1,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025520312263,S0020025520312263_1
sequences,sequence,NOUN,1,sequenc,chronological sequence|chronological succession|episode|sequence|succession|successiveness,series|temporal arrangement|temporal order|film|photographic film|order|ordering|repeat|repetition,S0020025520312263,S0020025520312263_1
corresponding,correspond,NOUN,1,correspond,NA,NA,S0020025520312263,S0020025520312263_1
chains,chain,NOUN,1,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace,S0020025520312263,S0020025520312263_1
events,event,NOUN,1,event,case|consequence|effect|event|issue|outcome|result|upshot,psychological feature|circumstance|physical phenomenon|phenomenon,S0020025520312263,S0020025520312263_1
transitions,transition,NOUN,1,transit,changeover|conversion|modulation|passage|transition,change of state|transformation|transmutation|shift|change|alteration|modification|passage|musical passage,S0020025520312263,S0020025520312263_1
states,state,PROPN,1,state,NA,NA,S0020025520312263,S0020025520312263_1
including,include,VERB,1,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025520312263,S0020025520312263_1
human,human,ADJ,1,human,human,NA,S0020025520312263,S0020025520312263_1
actions,action,NOUN,1,action,action|action at law|action mechanism|activeness|activity|legal action|military action|natural action|natural process,act|deed|human action|human activity|state|group action|process|physical process|plot|drive|mechanism|proceeding|legal proceeding|proceedings|work,S0020025520312263,S0020025520312263_1
