token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
set,set,VERB,85,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514004137,S0020025514004137_85
ωxfff,ωxfff,NOUN,85,ωxfff,NA,NA,S0020025514004137,S0020025514004137_85
assessed,assess,VERB,122,assess,appraise|assess|evaluate|measure|tax|valuate|value,evaluate|pass judgment|judge|charge|bill|determine|set|estimate|gauge|approximate|guess,S0020025514004137,S0020025514004137_122
certified,certify,ADJ,122,certifi,NA,NA,S0020025514004137,S0020025514004137_122
example,example,NOUN,134,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514004137,S0020025514004137_134
such,such,ADJ,134,such,such(a),NA,S0020025514004137,S0020025514004137_134
failures,failure,NOUN,134,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset,S0020025514004137,S0020025514004137_134
identified,identify,VERB,134,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025514004137,S0020025514004137_134
alert,alert,NOUN,134,alert,alarm|alarum|alert|alerting|qui vive|warning signal,readiness|preparedness|preparation|warning|signal|signaling|sign,S0020025514004137,S0020025514004137_134
lights,light,NOUN,134,light,brightness|brightness level|Christ Within|igniter|ignitor|illumination|Inner Light|light|Light|light source|Light Within|lighter|lighting|lightness|luminance|luminosity|luminousness|spark|sparkle|twinkle|visible light|visible radiation,actinic radiation|actinic ray|source of illumination|position|view|perspective|physical property|scene|condition|status|visual property|friend|illumination|insight|brainstorm|brainwave|vitality|verve|expression|look|aspect|facial expression|face|public knowledge|general knowledge|ethical motive|ethics|morals|morality|visual signal|device,S0020025514004137,S0020025514004137_134
as,as,ADV,134,a,as|equally|every bit,NA,S0020025514004137,S0020025514004137_134
green,green,ADJ,134,green,dark-green|fleeceable|green|greenish|gullible|immature|light-green|unripe|unripened,NA,S0020025514004137,S0020025514004137_134
yellow,yellow,ADJ,134,yellow,chicken|chickenhearted|icteric|jaundiced|lily-livered|scandalmongering|sensationalistic|white-livered|xanthous|yellow|yellow-bellied|yellow(a)|yellowed|yellowish,NA,S0020025514004137,S0020025514004137_134
red,re,ADJ,134,re,NA,NA,S0020025514004137,S0020025514004137_134
corresponding,correspond,NOUN,134,correspond,NA,NA,S0020025514004137,S0020025514004137_134
normal,normal,ADJ,134,normal,normal,NA,S0020025514004137,S0020025514004137_134
condition,condition,NOUN,134,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process,S0020025514004137,S0020025514004137_134
minor,minor,ADJ,134,minor,minor|minor(ip)|modest|nonaged|pocket-size|pocket-sized|small|small-scale|underage|venial,NA,S0020025514004137,S0020025514004137_134
damaged,damage,VERB,134,damag,damage,change|alter|modify,S0020025514004137,S0020025514004137_134
seriously,seriously,ADV,134,serious,badly|earnestly|gravely|in earnest|seriously|severely,NA,S0020025514004137,S0020025514004137_134
respectively,respectivly,ADV,134,respectivli,NA,NA,S0020025514004137,S0020025514004137_134
spite,spite,NOUN,98,spite,bitchiness|cattiness|malice|maliciousness|nastiness|spite|spitefulness|venom,malevolence|malignity|malevolency|malice,S0020025514009608,S0020025514009608_98
simple,simple,ADJ,98,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,NA,S0020025514009608,S0020025514009608_98
rule,rule,NOUN,98,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod,S0020025514009608,S0020025514009608_98
has,have,VERB,98,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_98
shown,show,VERB,98,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_98
movement,movement,NOUN,98,movement,apparent motion|apparent movement|bm|bowel movement|campaign|cause|crusade|drift|drive|effort|front|motility|motion|move|movement|social movement|trend,change|happening|occurrence|occurrent|natural event|social group|musical composition|opus|composition|piece|piece of music|venture|optical illusion|defecation|laxation|shitting|inclination|disposition|tendency|action|action mechanism,S0020025514009608,S0020025514009608_98
dynamic,dynamic,NOUN,98,dynam,dynamic|moral force,incentive|inducement|motivator,S0020025514009608,S0020025514009608_98
possesses,possess,NOUN,98,possess,NA,NA,S0020025514009608,S0020025514009608_98
complex,complex,NOUN,98,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025514009608,S0020025514009608_98
behavior,behavior,NOUN,98,behavior,behavior|behaviour|conduct|demeanor|demeanour|deportment|doings,activity|action|activeness|trait,S0020025514009608,S0020025514009608_98
when,when,ADV,98,when,NA,NA,S0020025514009608,S0020025514009608_98
μone,μone,NOUN,98,μone,NA,NA,S0020025514009608,S0020025514009608_98
therefore,therefore,ADV,135,therefor,consequently|hence|so|thence|therefore|thus,NA,S0020025514009608,S0020025514009608_135
give,give,VERB,135,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025514009608,S0020025514009608_135
more,more,ADJ,135,more,more than|more(a),NA,S0020025514009608,S0020025514009608_135
weight,weight,NOUN,135,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025514009608,S0020025514009608_135
walks,walk,VERB,135,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_135
have,have,VERB,135,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_135
less,less,ADJ,135,less,less|less(a),NA,S0020025514009608,S0020025514009608_135
total,total,ADJ,135,total,entire|full|total,NA,S0020025514009608,S0020025514009608_135
variance,variance,NOUN,135,varianc,disagreement|discrepancy|divergence|division|variability|variableness|variance|variant|variation,deviation|divergence|departure|difference|discord|dissension|moment|changeableness|changeability|dispensation|activity,S0020025514009608,S0020025514009608_135
transient,transient,NOUN,135,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_135
cycle,cycle,NOUN,135,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_135
same,same,ADJ,135,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_135
as,as,ADV,135,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_135
declare,declare,NOUN,135,declar,NA,NA,S0020025514009608,S0020025514009608_135
favoring,favore,NOUN,135,favor,NA,NA,S0020025514009608,S0020025514009608_135
visions,vision,NOUN,135,vision,imagination|imaginativeness|sight|vision|visual modality|visual sensation|visual sense,imagination|imaging|imagery|mental imagery|modality|sense modality|sensory system|exteroception|sensation|esthesis|aesthesis|sense experience|sense impression|sense datum|creativity|creativeness|creative thinking|experience,S0020025514009608,S0020025514009608_135
heterogeneous,heterogeneous,ADJ,135,heterogen,heterogeneous|heterogenous,NA,S0020025514009608,S0020025514009608_135
previous,previous,ADJ,135,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),NA,S0020025514009608,S0020025514009608_135
approach,approach,NOUN,135,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514009608,S0020025514009608_135
classification,classification,NOUN,172,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_172
phase,phase,NOUN,172,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect,S0020025514009608,S0020025514009608_172
step,step,NOUN,172,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_172
most,most,ADJ,172,most,most(a),NA,S0020025514009608,S0020025514009608_172
time,time,NOUN,172,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,S0020025514009608,S0020025514009608_172
consuming,consume,VERB,172,consum,consume|demolish|deplete|devour|down|eat|eat up|exhaust|go through|have|ingest|run through|squander|take|take in|use up|ware|waste|wipe out,eat up|finish|polish off|spend|expend|drop|destroy|ruin|absorb|engross|engage|occupy,S0020025514009608,S0020025514009608_172
ones,one,NOUN,172,on,1|ace|I|one|single|unity,digit|figure|unit,S0020025514009608,S0020025514009608_172
depending,depend,VERB,172,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust,S0020025514009608,S0020025514009608_172
network,network,NOUN,172,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_172
characteristics,characteristic,NOUN,172,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number,S0020025514009608,S0020025514009608_172
section,section,NOUN,240,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514009608,S0020025514009608_240
proposed,propose,VERB,240,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514009608,S0020025514009608_240
hybrid,hybrid,NOUN,240,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being,S0020025514009608,S0020025514009608_240
classifier,classifier,NOUN,240,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_240
tested,test,VERB,240,test,essay|examine|prove|quiz|screen|test|try|try out,evaluate|pass judgment|judge|check|examine|be|score|determine|find out|see|ascertain|watch|learn|take|submit,S0020025514009608,S0020025514009608_240
several,several,ADJ,240,sever,respective(a)|several(a)|several(p)|various(a),NA,S0020025514009608,S0020025514009608_240
known,know,VERB,240,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think,S0020025514009608,S0020025514009608_240
data,data,NOUN,240,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_240
sets,set,VERB,240,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_240
punctuation,punctuation,NOUN,11,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_11
also,also,ADV,11,also,also|as well|besides|likewise|too,NA,S0020025516310283,S0020025516310283_11
allows,allow,NOUN,11,allow,NA,NA,S0020025516310283,S0020025516310283_11
denote,denote,NOUN,11,denot,NA,NA,S0020025516310283,S0020025516310283_11
separate,separate,ADJ,11,separ,disjoined|freestanding|separate,NA,S0020025516310283,S0020025516310283_11
logical,logical,ADJ,11,logic,coherent|consistent|legitimate|logical|lucid|ordered,NA,S0020025516310283,S0020025516310283_11
units,unit,NOUN,11,unit,building block|social unit|unit|unit of measurement|whole,definite quantity|part|portion|component part|component|constituent|organization|organisation|whole|thing|object|physical object,S0020025516310283,S0020025516310283_11
compound,compound,NOUN,11,compound,chemical compound|compound,whole|chemical|chemical substance|enclosure,S0020025516310283,S0020025516310283_11
message,message,NOUN,11,messag,content|message|subject matter|substance,communication,S0020025516310283,S0020025516310283_11
divided,divide,VERB,11,divid,carve up|dissever|disunite|divide|fraction|part|separate|split|split up,change integrity|calculate|cipher|cypher|compute|work out|reckon|figure|change|move|displace,S0020025516310283,S0020025516310283_11
put,put,VERB,13,put,arrange|assign|cast|commit|couch|frame|invest|lay|order|place|pose|position|put|redact|set|set up,move|displace|change|alter|modify|give voice|formulate|word|phrase|articulate|use|utilize|utilise|apply|employ|spend|expend|drop|estimate|gauge|approximate|guess|judge|subject|arrange|set|organize|organise,S0020025516310283,S0020025516310283_13
words,word,NOUN,13,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_13
also,also,ADV,13,also,also|as well|besides|likewise|too,NA,S0020025516310283,S0020025516310283_13
acquire,acquire,VERB,13,acquir,acquire|adopt|assume|develop|evolve|gain|get|grow|larn|learn|produce|take|take on|win,change|situate|locate|get|acquire,S0020025516310283,S0020025516310283_13
meaning,mean,VERB,13,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025516310283,S0020025516310283_13
become,become,VERB,13,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify,S0020025516310283,S0020025516310283_13
less,less,ADJ,13,less,less|less(a),NA,S0020025516310283,S0020025516310283_13
example,example,NOUN,13,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025516310283,S0020025516310283_13
playing,play,VERB,13,plai,act|act as|bet|bring|dally|diddle|encounter|fiddle|flirt|make for|meet|play|playact|recreate|represent|roleplay|run|spiel|take on|toy|trifle|wager|work|wreak,NA,S0020025516310283,S0020025516310283_13
mainly,mainly,ADV,13,mainli,chiefly|in the main|mainly|primarily|principally,NA,S0020025516310283,S0020025516310283_13
grammatical,grammatical,ADJ,13,grammat,grammatic|grammatical|well-formed,NA,S0020025516310283,S0020025516310283_13
role,role,NOUN,13,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity,S0020025516310283,S0020025516310283_13
as,as,ADV,13,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_13
conjunctions,conjunctions,NOUN,13,conjunct,NA,NA,S0020025516310283,S0020025516310283_13
articles,article,NOUN,13,articl,article|clause,nonfiction|nonfictional prose|piece|artifact|artefact|section|subdivision|determiner|determinative,S0020025516310283,S0020025516310283_13
most,most,ADJ,37,most,most(a),NA,S0020025518301300,S0020025518301300_37
common,common,ADJ,37,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,NA,S0020025518301300,S0020025518301300_37
types,type,NOUN,37,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block,S0020025518301300,S0020025518301300_37
attributes,attributes,NOUN,37,attribut,NA,NA,S0020025518301300,S0020025518301300_37
used,use,VERB,37,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_37
aim,aim,NOUN,37,aim,aim|bearing|design|heading|intent|intention|object|objective|purpose|target,goal|end|steering|guidance|direction|way,S0020025518301300,S0020025518301300_37
local,local,ADJ,37,local,local,NA,S0020025518301300,S0020025518301300_37
features,feature,NOUN,37,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_37
ambiguous,ambiguous,ADJ,37,ambigu,ambiguous|equivocal,NA,S0020025518301300,S0020025518301300_37
concept,concept,NOUN,37,concept,concept|conception|construct,idea|thought,S0020025518301300,S0020025518301300_37
small,small,ADJ,37,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025518301300,S0020025518301300_37
