token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
other,other,ADJ,264,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_264
correlations,correlation,NOUN,264,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics,S0020025508004520,S0020025508004520_264
lower,lower,ADJ,264,lower,NA,NA,S0020025508004520,S0020025508004520_264
cn,cn,NOUN,264,cn,NA,NA,S0020025508004520,S0020025508004520_264
sp,sp,NOUN,264,sp,NA,NA,S0020025508004520,S0020025508004520_264
cutsk,cutsk,NOUN,264,cutsk,NA,NA,S0020025508004520,S0020025508004520_264
based,base,VERB,264,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_264
highly,highly,ADV,264,highli,extremely|highly,NA,S0020025508004520,S0020025508004520_264
connected,connect,VERB,264,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce,S0020025508004520,S0020025508004520_264
nodes,node,NOUN,264,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_264
different,different,ADJ,264,differ,different,NA,S0020025508004520,S0020025508004520_264
ways,way,NOUN,264,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage,S0020025508004520,S0020025508004520_264
as,as,ADV,268,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_268
results,result,NOUN,268,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_268
section,section,NOUN,268,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025508004520,S0020025508004520_268
show,show,VERB,268,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025508004520,S0020025508004520_268
also,also,ADV,268,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_268
tend,tend,VERB,268,tend,be given|incline|lean|run|tend,be|attend|take care|look|see|mind,S0020025508004520,S0020025508004520_268
have,have,VERB,268,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_268
low,low,ADJ,268,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025508004520,S0020025508004520_268
informativeness,informativeness,NOUN,268,inform,NA,NA,S0020025508004520,S0020025508004520_268
scores,score,NOUN,268,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_268
given,give,VERB,21,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025514009608,S0020025514009608_21
set,set,VERB,21,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_21
cities,city,NOUN,21,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division,S0020025514009608,S0020025514009608_21
time,time,NOUN,21,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,S0020025514009608,S0020025514009608_21
step,step,NOUN,21,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_21
tourist,tourist,NOUN,21,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_21
walker,walker,NOUN,21,walker,Alice Malsenior Walker|Alice Walker|baby-walker|footer|go-cart|John Walker|pedestrian|walker|Walker|Zimmer|Zimmer frame,traveler|traveller|shoe|framework|frame,S0020025514009608,S0020025514009608_21
goes,go,VERB,21,go,become|belong|blend|blend in|break|break down|buy the farm|cash in one's chips|choke|conk|conk out|croak|decease|depart|die|drop dead|endure|exit|expire|extend|fail|fit|function|get|get going|give out|give way|give-up the ghost|go|go away|go bad|hold out|hold up|kick the bucket|last|lead|live|live on|locomote|move|operate|pass|pass away|perish|plump|pop off|proceed|rifle|run|run low|run short|snuff it|sound|start|survive|travel|work,NA,S0020025514009608,S0020025514009608_21
nearest,nearest,ADJ,21,nearest,NA,NA,S0020025514009608,S0020025514009608_21
city,city,NOUN,21,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division,S0020025514009608,S0020025514009608_21
has,have,VERB,21,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_21
visited,visit,VERB,21,visit,bring down|call|call in|chaffer|chat|chatter|chew the fat|chit-chat|chitchat|claver|confab|confabulate|gossip|impose|inflict|inspect|jaw|natter|see|shoot the breeze|travel to|visit,tour|travel|trip|jaunt|meet|get together|communicate|intercommunicate|converse|discourse|bide|abide|stay|afflict|smite,S0020025514009608,S0020025514009608_21
past,past,ADJ,21,past,past|past(a)|preceding(a)|retiring(a),NA,S0020025514009608,S0020025514009608_21
μ,μ,NOUN,21,μ,NA,NA,S0020025514009608,S0020025514009608_21
steps,step,NOUN,21,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_21
case,case,NOUN,113,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025514009608,S0020025514009608_113
walking,walk,NOUN,113,walk,base on balls|manner of walking|paseo|pass|walk|walk of life|walking|walkway,locomotion|travel|accomplishment|achievement|carriage|bearing|posture|traveling|travelling|path|gait|career|calling|vocation,S0020025514009608,S0020025514009608_113
process,process,NOUN,113,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_113
responsible,responsible,ADJ,113,respons,creditworthy|responsible|responsible for(p),NA,S0020025514009608,S0020025514009608_113
capturing,capture,VERB,113,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire,S0020025514009608,S0020025514009608_113
global,global,ADJ,113,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_113
features,feature,NOUN,113,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_113
component,component,ADJ,113,compon,NA,NA,S0020025514009608,S0020025514009608_113
order,order,NOUN,251,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,S0020025514009608,S0020025514009608_251
select,select,VERB,251,select,choose|pick out|select|take,decide|make up one's mind|determine,S0020025514009608,S0020025514009608_251
reasonable,reasonable,ADJ,251,reason,fair|fairish|reasonable|sane|sensible,NA,S0020025514009608,S0020025514009608_251
model,model,NOUN,251,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_251
parameters,parameter,NOUN,251,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S0020025514009608,S0020025514009608_251
also,also,ADV,251,also,also|as well|besides|likewise|too,NA,S0020025514009608,S0020025514009608_251
make,make,VERB,251,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S0020025514009608,S0020025514009608_251
use,use,VERB,251,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_251
onezero,onezero,ADV,251,onezero,NA,NA,S0020025514009608,S0020025514009608_251
fold,fold,VERB,251,fold,close|close down|close up|fold|fold up|pen up|shut down|turn up,change surface|integrate|incorporate|restrain|confine|hold|constrain|change,S0020025514009608,S0020025514009608_251
cross,cross,NOUN,251,cross,crisscross|cross|Cross|crossbreed|crossbreeding|crossing|crown of thorns|hybrid|hybridisation|hybridization|hybridizing|interbreeding|mark,structure|construction|marking|emblem|affliction|organism|being|coupling|mating|pairing|conjugation|union|sexual union,S0020025514009608,S0020025514009608_251
validation,validation,NOUN,251,valid,establishment|proof|substantiation|validation,determination|finding|proof|cogent evidence,S0020025514009608,S0020025514009608_251
error,error,NOUN,251,error,computer error|erroneous belief|erroneousness|error|fault|misplay|mistake|wrongdoing,nonaccomplishment|nonachievement|incorrectness|wrongness|misconception|failure|evil|evilness|happening|occurrence|occurrent|natural event|misstatement,S0020025514009608,S0020025514009608_251
estimation,estimation,NOUN,251,estim,appraisal|approximation|estimate|estimation|idea,commercial document|commercial instrument|respect|esteem|regard|calculation|computation|figuring|reckoning|judgment|judgement|assessment,S0020025514009608,S0020025514009608_251
technique,technique,NOUN,251,techniqu,proficiency|technique,method|skillfulness,S0020025514009608,S0020025514009608_251
see,see,VERB,313,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,S0020025514009608,S0020025514009608_313
general,general,ADJ,313,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,NA,S0020025514009608,S0020025514009608_313
there,there,ADV,313,there,there|thither,NA,S0020025514009608,S0020025514009608_313
enhancement,enhancement,NOUN,313,enhanc,enhancement|sweetening,improvement,S0020025514009608,S0020025514009608_313
accuracy,accuracy,NOUN,313,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_313
rate,rate,NOUN,313,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025514009608,S0020025514009608_313
when,when,ADV,313,when,NA,NA,S0020025514009608,S0020025514009608_313
low,low,ADJ,313,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_313
level,level,NOUN,313,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_313
classifiers,classifier,NOUN,313,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_313
used,use,VERB,313,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_313
typically,typically,ADV,128,typic,typically,NA,S0020025516310283,S0020025516310283_128
rescaled,rescal,VERB,128,rescal,NA,NA,S0020025516310283,S0020025516310283_128
restricted,restrict,VERB,128,restrict,bound|confine|control|curb|curtail|cut back|limit|restrict|throttle|trammel,limit|circumscribe|confine to|restrict|curtail|curb|cut back|prevent|keep,S0020025516310283,S0020025516310283_128
narrow,narrow,ADJ,128,narrow,minute|narrow|narrow-minded,NA,S0020025516310283,S0020025516310283_128
range,range,NOUN,128,rang,ambit|chain|chain of mountains|compass|cooking stove|grasp|image|kitchen range|kitchen stove|mountain chain|mountain range|orbit|range|range of a function|range of mountains|reach|scope|stove,extent|limit|tract|piece of land|piece of ground|parcel of land|parcel|geological formation|formation|facility|installation|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|set|capability|capableness|potentiality|kitchen appliance,S0020025516310283,S0020025516310283_128
λ,λ,NOUN,128,λ,NA,NA,S0020025516310283,S0020025516310283_128
r,r,NOUN,128,r,gas constant|r|R|radius|roentgen|universal gas constant,radioactivity unit|constant|letter|letter of the alphabet|alphabetic character|length,S0020025516310283,S0020025516310283_128
means,mean,VERB,128,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025516310283,S0020025516310283_128
correlations,correlation,NOUN,128,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics,S0020025516310283,S0020025516310283_128
present,present,ADJ,128,present,present|present(a),NA,S0020025516310283,S0020025516310283_128
text,text,NOUN,128,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025516310283,S0020025516310283_128
samples,sample,NOUN,128,sampl,sample|sample distribution|sampling,example|illustration|instance|representative|distribution|statistical distribution|natural object,S0020025516310283,S0020025516310283_128
shorten,shorten,VERB,128,shorten,abbreviate|abridge|bowdlerise|bowdlerize|castrate|contract|cut|expurgate|foreshorten|reduce|shorten,reduce|cut down|cut back|trim|trim down|trim back|cut|bring down|decrease|lessen|minify|change|alter|modify|diminish|fall|abridge|foreshorten|abbreviate|shorten|contract,S0020025516310283,S0020025516310283_128
effectively,effectively,ADV,128,effect,effectively|efficaciously|in effect,NA,S0020025516310283,S0020025516310283_128
paths,paths,NOUN,128,path,NA,NA,S0020025516310283,S0020025516310283_128
nodes,node,NOUN,128,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025516310283,S0020025516310283_128
as,as,ADV,128,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_128
compared,compare,VERB,128,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025516310283,S0020025516310283_128
network,network,NOUN,128,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025516310283,S0020025516310283_128
small,small,ADJ,128,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025516310283,S0020025516310283_128
effect,effect,NOUN,128,effect,burden|consequence|core|effect|essence|event|force|gist|impression|issue|outcome|result|upshot,phenomenon|appearance|visual aspect|impression|feeling|belief|notion|opinion|meaning|significance|signification|import|validity|validness|symptom,S0020025516310283,S0020025516310283_128
aspects,aspect,NOUN,94,aspect,aspect|expression|face|facet|facial expression|look|panorama|prospect|scene|view|vista,feature|characteristic|visual percept|visual image|grammatical relation|countenance|visage,S0020025518301300,S0020025518301300_94
imbhn,imbhn,ADV,94,imbhn,NA,NA,S0020025518301300,S0020025518301300_94
resemble,resemble,NOUN,94,resembl,NA,NA,S0020025518301300,S0020025518301300_94
neural,neural,ADJ,94,neural,nervous|neural|neuronal|neuronic,NA,S0020025518301300,S0020025518301300_94
network,network,NOUN,94,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025518301300,S0020025518301300_94
namely,namely,ADV,94,name,namely|that is to say|to wit|videlicet|viz.,NA,S0020025518301300,S0020025518301300_94
use,use,VERB,94,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_94
weights,weight,NOUN,94,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025518301300,S0020025518301300_94
represent,represent,VERB,94,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025518301300,S0020025518301300_94
relevance,relevance,NOUN,94,relev,relevance|relevancy,connection|connexion|connectedness,S0020025518301300,S0020025518301300_94
features,feature,NOUN,94,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025518301300,S0020025518301300_94
classification,classification,NOUN,94,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025518301300,S0020025518301300_94
process,process,NOUN,94,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025518301300,S0020025518301300_94
similar,similar,ADJ,94,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,NA,S0020025518301300,S0020025518301300_94
optimization,optimization,NOUN,94,optim,optimisation|optimization,improvement,S0020025518301300,S0020025518301300_94
strategy,strategy,NOUN,94,strategi,scheme|strategy,plan of action|military science,S0020025518301300,S0020025518301300_94
learn,learn,VERB,94,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025518301300,S0020025518301300_94
quantity,quantity,NOUN,85,quantiti,amount|measure|quantity,abstraction|abstract entity|amount|concept|conception|construct,S002002551930043X,S002002551930043X_85
defined,define,VERB,85,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S002002551930043X,S002002551930043X_85
above,above,ADV,85,abov,above|higher up|in a higher place|supra|to a higher place,NA,S002002551930043X,S002002551930043X_85
has,have,VERB,85,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S002002551930043X,S002002551930043X_85
values,value,NOUN,85,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S002002551930043X,S002002551930043X_85
