token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
cn,cn,NOUN,198,cn,NA,NA,S0020025508004520,S0020025508004520_198
summ,summ,NOUN,198,summ,NA,NA,S0020025508004520,S0020025508004520_198
allowed,allow,VERB,198,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA,S0020025508004520,S0020025508004520_198
include,include,VERB,198,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,S0020025508004520,S0020025508004520_198
sentence,sentence,NOUN,198,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_198
extract,extract,NOUN,198,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_198
when,when,ADV,198,when,NA,NA,S0020025508004520,S0020025508004520_198
exceeds,exceed,NOUN,198,exce,NA,NA,S0020025508004520,S0020025508004520_198
compression,compression,NOUN,198,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_198
rate,rate,NOUN,198,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_198
limit,limit,NOUN,198,limit,bound|boundary|demarcation|demarcation line|limit|limit point|limitation|point of accumulation|terminal point|terminus ad quem,extent|end|ending|extremity|boundary|bound|bounds|indefinite quantity,S0020025508004520,S0020025508004520_198
xω,xω,NOUN,90,xω,NA,NA,S0020025514004137,S0020025514004137_90
interesting,interesting,ADJ,55,interest,interesting,NA,S0020025514009608,S0020025514009608_55
phenomenon,phenomenon,NOUN,55,phenomenon,phenomenon,process|physical process|development,S0020025514009608,S0020025514009608_55
observed,observ,ADJ,55,observ,NA,NA,S0020025514009608,S0020025514009608_55
when,when,ADV,55,when,NA,NA,S0020025514009608,S0020025514009608_55
memory,memory,NOUN,55,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_55
length,length,NOUN,55,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_55
reaches,reach,NOUN,55,reach,ambit|compass|grasp|orbit|range|reach|reaching|scope|stretch,limit|extent|motion|movement|move|motility|capability|capableness|potentiality,S0020025514009608,S0020025514009608_55
sufficient,sufficient,ADJ,55,suffici,sufficient,NA,S0020025514009608,S0020025514009608_55
large,large,ADJ,55,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),NA,S0020025514009608,S0020025514009608_55
value,value,NOUN,55,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_55
network,network,NOUN,107,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_107
based,base,VERB,107,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025514009608,S0020025514009608_107
level,level,NOUN,107,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_107
classifier,classifier,NOUN,107,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_107
quantifies,quantify,NOUN,107,quantifi,NA,NA,S0020025514009608,S0020025514009608_107
variations,variation,NOUN,107,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation,S0020025514009608,S0020025514009608_107
transient,transient,NOUN,107,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_107
cycle,cycle,NOUN,107,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_107
lengths,length,NOUN,107,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_107
tourist,tourist,NOUN,107,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_107
walks,walk,VERB,107,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_107
limited,limit,ADJ,107,limit,NA,NA,S0020025514009608,S0020025514009608_107
memory,memory,NOUN,107,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_107
μ,μ,NOUN,107,μ,NA,NA,S0020025514009608,S0020025514009608_107
occur,occur,NOUN,107,occur,NA,NA,S0020025514009608,S0020025514009608_107
class,class,NOUN,107,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_107
components,component,NOUN,107,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514009608,S0020025514009608_107
when,when,ADV,107,when,NA,NA,S0020025514009608,S0020025514009608_107
test,test,NOUN,107,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_107
instance,instance,NOUN,107,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_107
artificially,artificially,ADV,107,artifici,artificially|by artificial means|unnaturally,NA,S0020025514009608,S0020025514009608_107
joins,join,NOUN,107,join,articulation|join|joint|junction|juncture|sum|union,connection|connexion|link|set,S0020025514009608,S0020025514009608_107
isolation,isolation,NOUN,107,isol,closing off|isolation,separation|alienation|disaffection|estrangement|defense mechanism|defense reaction|defence mechanism|defence reaction|defense|defence|non-engagement|nonparticipation|non-involvement,S0020025514009608,S0020025514009608_107
fixed,fix,VERB,137,fix,bushel|cook|define|deposit|desex|desexualise|desexualize|determine|doctor|fasten|fix|fixate|furbish up|gear up|get|limit|make|mend|pay back|pay off|posit|prepare|ready|repair|restore|secure|set|set up|situate|specify|sterilise|sterilize|touch on|unsex,better|improve|amend|ameliorate|meliorate|attach|choose|take|select|pick out|create from raw material|create from raw stuff|get even|get back|establish|found|plant|constitute|institute|fix|prepare|set up|ready|gear up|set|operate on|operate|influence|act upon|work|put|place|pose|position|lay|change|alter|modify,S0020025514009608,S0020025514009608_137
μ,μ,NOUN,137,μ,NA,NA,S0020025514009608,S0020025514009608_137
note,note,NOUN,137,note,annotation|bank bill|bank note|banker's bill|banknote|bill|billet|distinction|eminence|Federal Reserve note|government note|greenback|line|musical note|notation|note|note of hand|preeminence|promissory note|short letter|tone,written record|written account|personal letter|musical notation|tone|tone of voice|air|aura|atmosphere|paper money|folding money|paper currency|comment|commentary|high status|debt instrument|obligation|certificate of indebtedness,S0020025514009608,S0020025514009608_137
σt,σt,ADJ,137,σt,NA,NA,S0020025514009608,S0020025514009608_137
j,j,PROPN,137,j,NA,NA,S0020025514009608,S0020025514009608_137
showing,show,VERB,137,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_137
relative,relative,ADV,137,rel,NA,NA,S0020025514009608,S0020025514009608_137
tourist,tourist,NOUN,137,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_137
walks,walk,VERB,137,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_137
learning,learn,VERB,137,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_137
process,process,NOUN,137,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_137
μ,μ,NOUN,144,μ,NA,NA,S0020025514009608,S0020025514009608_144
calculate,calculate,VERB,144,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0020025514009608,S0020025514009608_144
means,mean,VERB,144,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025514009608,S0020025514009608_144
variances,variance,NOUN,144,varianc,disagreement|discrepancy|divergence|division|variability|variableness|variance|variant|variation,deviation|divergence|departure|difference|discord|dissension|moment|changeableness|changeability|dispensation|activity,S0020025514009608,S0020025514009608_144
descriptors,descriptor,NOUN,144,descriptor,descriptor|form|signifier|word form,word|information,S0020025514009608,S0020025514009608_144
step,step,NOUN,144,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_144
class,class,NOUN,144,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_144
component,component,ADJ,144,compon,NA,NA,S0020025514009608,S0020025514009608_144
calculate,calculate,VERB,160,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0020025514009608,S0020025514009608_160
transient,transient,NOUN,160,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_160
cycle,cycle,NOUN,160,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_160
length,length,NOUN,160,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_160
variations,variation,NOUN,160,variat,edition|fluctuation|magnetic declination|magnetic variation|mutant|mutation|pas seul|sport|variance|variant|variation|version,change|alteration|modification|activity|theme|melodic theme|musical theme|idea|type|thing|angle|process|physical process|perturbation|organism|being|dancing|dance|terpsichore|saltation,S0020025514009608,S0020025514009608_160
using,use,VERB,160,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_160
paper,paper,NOUN,193,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0020025514009608,S0020025514009608_193
construction,construction,NOUN,193,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business,S0020025514009608,S0020025514009608_193
regulated,regulate,VERB,193,regul,baffle|determine|govern|influence|modulate|mold|order|regularise|regularize|regulate|shape,adjust|set|correct|decide|make up one's mind|determine|cause|do|make|restrain|keep|keep back|hold back,S0020025514009608,S0020025514009608_193
parameters,parameter,NOUN,193,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S0020025514009608,S0020025514009608_193
k,k,PROPN,193,k,NA,NA,S0020025514009608,S0020025514009608_193
as,as,ADV,217,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_217
result,result,NOUN,217,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025514009608,S0020025514009608_217
clear,clear,ADJ,217,clear,absolved|clean|clean-cut|clear|clear-cut|clear(p)|cleared|decipherable|exculpated|exonerated|light|open|percipient|readable|unclouded|unmortgaged|vindicated|well-defined,NA,S0020025514009608,S0020025514009608_217
class,class,NOUN,217,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_217
patterns,pattern,NOUN,217,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_217
arise,arise,NOUN,217,aris,NA,NA,S0020025514009608,S0020025514009608_217
resulting,result,VERB,217,result,ensue|lead|leave|result,prove|turn out|turn up|produce|bring about|give rise|happen|hap|go on|pass off|occur|pass|fall out|come about|take place,S0020025514009608,S0020025514009608_217
network,network,NOUN,217,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_217
peak,peak,NOUN,229,peak,acme|apex|bill|bloom|blossom|crest|crown|efflorescence|elevation|extremum|eyeshade|flower|flush|height|heyday|meridian|peak|pinnacle|point|prime|summit|superlative|tip|tiptop|top|vertex|visor|vizor,limit|limitation|time period|period of time|period|degree|level|stage|point|topographic point|place|spot|convex shape|convexity|extreme point|extreme|extremum|brim,S0020025514009608,S0020025514009608_229
characterizes,characterize,NOUN,229,character,NA,NA,S0020025514009608,S0020025514009608_229
topological,topological,ADJ,229,topolog,topologic|topological,NA,S0020025514009608,S0020025514009608_229
complexity,complexity,NOUN,229,complex,complexity|complexness,quality,S0020025514009608,S0020025514009608_229
component,component,ADJ,229,compon,NA,NA,S0020025514009608,S0020025514009608_229
varies,varies,NOUN,229,vari,NA,NA,S0020025514009608,S0020025514009608_229
sentential,sentential,ADJ,5,sententi,sentential,NA,S0020025516310283,S0020025516310283_5
structure,structure,NOUN,5,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025516310283,S0020025516310283_5
standard,standard,ADJ,5,standard,received|standard|stock,NA,S0020025516310283,S0020025516310283_5
feature,feature,NOUN,5,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025516310283,S0020025516310283_5
almost,almost,ADV,5,almost,about|almost|most|near|nearly|nigh|virtually|well-nigh,NA,S0020025516310283,S0020025516310283_5
written,write,VERB,5,write,compose|drop a line|indite|pen|save|spell|write,create verbally|communicate|intercommunicate|correspond|make|create|trace|draw|line|describe|delineate|record|tape|create by mental act|create mentally,S0020025516310283,S0020025516310283_5
languages,language,NOUN,5,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025516310283,S0020025516310283_5
points,point,NOUN,110,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025516310283,S0020025516310283_110
denote,denote,NOUN,110,denot,NA,NA,S0020025516310283,S0020025516310283_110
as,as,ADV,110,a,as|equally|every bit,NA,S0020025516310283,S0020025516310283_110
semantical,semantical,ADJ,110,semant,NA,NA,S0020025516310283,S0020025516310283_110
counterparts,counterpart,NOUN,110,counterpart,counterpart|opposite number|similitude|twin|vis-a-vis,equivalent|duplicate|duplication,S0020025516310283,S0020025516310283_110
other,other,ADJ,110,other,early(a)|former(a)|other|other(a),NA,S0020025516310283,S0020025516310283_110
languages,language,NOUN,110,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word,S0020025516310283,S0020025516310283_110
occupying,occupy,VERB,110,occupi,absorb|busy|concern|engage|engross|fill|interest|invade|lodge in|occupy|reside|take|use up|worry,work|populate|dwell|live|inhabit|be|attack|assail|use|expend|interest|do work,S0020025516310283,S0020025516310283_110
different,different,ADJ,110,differ,different,NA,S0020025516310283,S0020025516310283_110
ranks,rank,NOUN,110,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body,S0020025516310283,S0020025516310283_110
see,see,VERB,110,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,S0020025516310283,S0020025516310283_110
table,table,NOUN,110,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare,S0020025516310283,S0020025516310283_110
second,second,ADV,100,second,second|secondly,NA,S0020025518301300,S0020025518301300_100
stage,stage,NOUN,100,stage,degree|leg|level|microscope stage|phase|point|stage|stagecoach,time period|period of time|period|state|platform|dramaturgy|dramatic art|dramatics|theater|theatre|coach|four-in-hand|coach-and-four|travel|traveling|travelling|scene,S0020025518301300,S0020025518301300_100
imbhn,imbhn,ADV,100,imbhn,NA,NA,S0020025518301300,S0020025518301300_100
applied,apply,VERB,100,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025518301300,S0020025518301300_100
wsd,wsd,NOUN,100,wsd,NA,NA,S0020025518301300,S0020025518301300_100
corpora,corpora,NOUN,100,corpora,NA,NA,S0020025518301300,S0020025518301300_100
previously,previously,ADV,100,previous,antecedently|previously,NA,S0020025518301300,S0020025518301300_100
used,use,VERB,100,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_100
shared,share,VERB,100,share,apportion|deal|divvy up|partake|partake in|portion out|share,overlap|use|utilize|utilise|apply|employ|get|acquire|distribute|give out|hand out|pass out|communicate|intercommunicate,S0020025518301300,S0020025518301300_100
tasks,tasnks,NOUN,100,tasnk,NA,NA,S0020025518301300,S0020025518301300_100
allowing,allow,VERB,100,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA,S0020025518301300,S0020025518301300_100
thus,thus,ADV,100,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025518301300,S0020025518301300_100
comparison,comparison,NOUN,100,comparison,comparability|compare|comparing|comparison|equivalence,examination|scrutiny|relation|likeness|alikeness|similitude,S0020025518301300,S0020025518301300_100
method,method,NOUN,100,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025518301300,S0020025518301300_100
state,state,NOUN,100,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department,S0020025518301300,S0020025518301300_100
art,art,NOUN,100,art,art|artistic creation|artistic production|artistry|artwork|fine art|graphics|nontextual matter|prowess,creation|creative activity|superior skill|visual communication,S0020025518301300,S0020025518301300_100
systems,systems,NOUN,100,system,NA,NA,S0020025518301300,S0020025518301300_100
number,number,NOUN,106,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0020025518301300,S0020025518301300_106
senses,sensis,NOUN,106,sensi,NA,NA,S0020025518301300,S0020025518301300_106
instances,instance,NOUN,106,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025518301300,S0020025518301300_106
word,word,NOUN,106,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025518301300,S0020025518301300_106
used,use,VERB,106,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025518301300,S0020025518301300_106
experiments,experiment,NOUN,106,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025518301300,S0020025518301300_106
