token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
shown,show,VERB,74,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025508004520,S0020025508004520_74
play,play,VERB,93,plai,act|act as|bet|bring|dally|diddle|encounter|fiddle|flirt|make for|meet|play|playact|recreate|represent|roleplay|run|spiel|take on|toy|trifle|wager|work|wreak,NA,S0020025508004520,S0020025508004520_93
important,important,ADJ,93,import,authoritative|crucial|important|of import|significant,NA,S0020025508004520,S0020025508004520_93
role,role,NOUN,93,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity,S0020025508004520,S0020025508004520_93
complex,complex,NOUN,93,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025508004520,S0020025508004520_93
network,network,NOUN,93,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_93
theory,theory,NOUN,93,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief,S0020025508004520,S0020025508004520_93
hallmark,hallmark,NOUN,93,hallmark,assay-mark|authentication|earmark|hallmark|stylemark|trademark,characteristic|marker|marking|mark,S0020025508004520,S0020025508004520_93
scale,scale,NOUN,93,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover,S0020025508004520,S0020025508004520_93
free,free,ADJ,93,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,NA,S0020025508004520,S0020025508004520_93
networks,network,NOUN,93,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_93
empty,empty,ADJ,117,empti,empty|empty-bellied|hollow|vacuous,NA,S0020025508004520,S0020025508004520_117
corek,corek,NOUN,117,corek,NA,NA,S0020025508004520,S0020025508004520_117
remarkable,remarkable,ADJ,183,remark,notable|noteworthy|remarkable|singular,NA,S0020025508004520,S0020025508004520_183
result,result,NOUN,183,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025508004520,S0020025508004520_183
cn,cn,NOUN,183,cn,NA,NA,S0020025508004520,S0020025508004520_183
summ,summ,NOUN,183,summ,NA,NA,S0020025508004520,S0020025508004520_183
versions,version,NOUN,183,version,adaptation|edition|interlingual rendition|interpretation|reading|rendering|translation|variant|variation|version,interpretation|type|writing|written material|piece of writing|written record|written account|representation|mental representation|internal representation|turn|turning,S0020025508004520,S0020025508004520_183
outperformed,outperform,ADJ,183,outperform,NA,NA,S0020025508004520,S0020025508004520_183
tf,tf,NOUN,183,tf,NA,NA,S0020025508004520,S0020025508004520_183
isf,isf,NOUN,183,isf,NA,NA,S0020025508004520,S0020025508004520_183
systems,systems,NOUN,183,system,NA,NA,S0020025508004520,S0020025508004520_183
also,also,ADV,183,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_183
work,work,NOUN,183,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output,S0020025508004520,S0020025508004520_183
shallow,shallow,ADJ,183,shallow,shallow,NA,S0020025508004520,S0020025508004520_183
linguistic,linguistic,ADJ,183,linguist,lingual|linguistic,NA,S0020025508004520,S0020025508004520_183
resources,resource,NOUN,183,resourc,imagination|resource|resourcefulness,assets|asset|plus|inventiveness|ingeniousness|ingenuity|cleverness,S0020025508004520,S0020025508004520_183
moreover,moreover,ADV,219,moreov,furthermore|moreover|what is more,NA,S0020025508004520,S0020025508004520_219
addition,addition,NOUN,219,addit,accession|add-on|addition|gain|improver|increase|plus|summation,component|constituent|element|increase|step-up|indefinite quantity|acquisition|suburb|suburbia|suburban area|arithmetic operation,S0020025508004520,S0020025508004520_219
simple,simple,ADJ,219,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,NA,S0020025508004520,S0020025508004520_219
resources,resource,NOUN,219,resourc,imagination|resource|resourcefulness,assets|asset|plus|inventiveness|ingeniousness|ingenuity|cleverness,S0020025508004520,S0020025508004520_219
stemmer,stemmer,NOUN,219,stemmer,sprigger|stemmer|stemming algorithm|stripper,worker|algorithm|algorithmic rule|algorithmic program|tamp|tamper|tamping bar|device,S0020025508004520,S0020025508004520_219
stoplist,stoplist,NOUN,219,stoplist,NA,NA,S0020025508004520,S0020025508004520_219
pagerank,pagerank,NOUN,219,pagerank,NA,NA,S0020025508004520,S0020025508004520_219
textrank,textrank,NOUN,219,textrank,NA,NA,S0020025508004520,S0020025508004520_219
increased,increase,VERB,219,increas,increase,change magnitude|change|alter|modify,S0020025508004520,S0020025508004520_219
score,score,NOUN,219,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_219
accomplish,accomplish,NOUN,260,accomplish,NA,NA,S0020025508004520,S0020025508004520_260
calculated,calculate,VERB,260,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0020025508004520,S0020025508004520_260
spearman,spearman,NOUN,260,spearman,NA,NA,S0020025508004520,S0020025508004520_260
rank,rank,NOUN,260,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body,S0020025508004520,S0020025508004520_260
correlation,correlation,NOUN,260,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics,S0020025508004520,S0020025508004520_260
coefficient,coefficient,ADJ,260,coeffici,NA,NA,S0020025508004520,S0020025508004520_260
rs,rs,NOUN,260,r,NA,NA,S0020025508004520,S0020025508004520_260
choice,choice,NOUN,282,choic,alternative|choice|option|pick|selection,decision making|deciding|action,S0020025508004520,S0020025508004520_282
integrating,integrat,VERB,282,integrat,NA,NA,S0020025508004520,S0020025508004520_282
more,more,ADJ,282,more,more than|more(a),NA,S0020025508004520,S0020025508004520_282
correlated,correlate,ADJ,282,correl,correlate|correlated|correlative,NA,S0020025508004520,S0020025508004520_282
summarization,summarization,NOUN,282,summar,summarisation|summarization,report|account,S0020025508004520,S0020025508004520_282
strategies,strategy,NOUN,282,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_282
new,new,ADJ,282,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,S0020025508004520,S0020025508004520_282
summarizer,summarizer,NOUN,282,summar,NA,NA,S0020025508004520,S0020025508004520_282
aiming,aim,VERB,282,aim,aim|aspire|calculate|direct|draw a bead on|drive|get|place|point|propose|purport|purpose|shoot for|take|take aim|target|train,position|intend|mean|think|destine|designate|specify|aim|take|train|take aim|direct|plan|be after,S0020025508004520,S0020025508004520_282
complementing,complement,VERB,282,complement,complement,balance|equilibrate|equilibrize|equilibrise,S0020025508004520,S0020025508004520_282
performance,performance,NOUN,29,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_29
failure,failure,NOUN,29,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset,S0020025514004137,S0020025514004137_29
system,system,NOUN,29,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_29
therefore,therefore,ADV,29,therefor,consequently|hence|so|thence|therefore|thus,NA,S0020025514004137,S0020025514004137_29
defined,define,VERB,29,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0020025514004137,S0020025514004137_29
condition,condition,NOUN,29,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process,S0020025514004137,S0020025514004137_29
document,document,NOUN,29,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file,S0020025514004137,S0020025514004137_29
flow,flow,VERB,29,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage,S0020025514004137,S0020025514004137_29
acceptable,acceptable,ADJ,29,accept,acceptable|decent|satisfactory,NA,S0020025514004137,S0020025514004137_29
level,level,NOUN,29,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514004137,S0020025514004137_29
d,would,PROPN,29,would,NA,NA,S0020025514004137,S0020025514004137_29
lemma,lemma,NOUN,60,lemma,flowering glume|lemma,proposition|glume|heading|header|head,S0020025514004137,S0020025514004137_60
let,let,VERB,60,let,allow|countenance|get|have|lease|let|permit|rent,induce|stimulate|cause|have|get|make|accept|consent|go for|leave|leave alone|leave behind|let alone|give,S0020025514004137,S0020025514004137_60
x,x,NOUN,60,x,10|Adam|cristal|decade|disco biscuit|ecstasy|ex|go|hug drug|ten|tenner|x|X|XTC,large integer|letter|letter of the alphabet|alphabetic character|methylenedioxymethamphetamine|MDMA,S0020025514004137,S0020025514004137_60
lower,lower,ADJ,60,lower,NA,NA,S0020025514004137,S0020025514004137_60
point,point,NOUN,60,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025514004137,S0020025514004137_60
d,would,PROPN,60,would,NA,NA,S0020025514004137,S0020025514004137_60
then,then,ADV,60,then,and so|so|then,NA,S0020025514004137,S0020025514004137_60
there,there,ADV,60,there,there|thither,NA,S0020025514004137,S0020025514004137_60
ff,ff,NOUN,60,ff,NA,NA,S0020025514004137,S0020025514004137_60
proof,proof,NOUN,60,proof,cogent evidence|proof|substantiation|test copy|trial impression|validation,evidence|grounds|argument|statement|measure|quantity|amount|impression|printing|photographic print|print|determination|finding,S0020025514004137,S0020025514004137_60
f,f,NOUN,60,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025514004137,S0020025514004137_60
such,such,ADJ,60,such,such(a),NA,S0020025514004137,S0020025514004137_60
short,short,ADJ,13,short,brusk|brusque|curt|forgetful|inadequate|jejune|light|little|myopic|poor|scant(p)|short|short(p)|shortsighted|unforesightful|unretentive,NA,S0020025514009608,S0020025514009608_13
reproducing,reproduce,VERB,13,reproduc,multiply|procreate|regurgitate|reproduce,produce|make|create|re-create|repeat|echo,S0020025514009608,S0020025514009608_13
complex,complex,NOUN,13,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025514009608,S0020025514009608_13
formed,form,VERB,13,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work,S0020025514009608,S0020025514009608_13
twisted,twiste,VERB,13,twist,NA,NA,S0020025514009608,S0020025514009608_13
classes,class,NOUN,13,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_13
often,often,ADV,13,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA,S0020025514009608,S0020025514009608_13
rely,rely,ADV,13,reli,NA,NA,S0020025514009608,S0020025514009608_13
assumptions,assumption,NOUN,13,assumpt,assumption|Assumption|Assumption of Mary|August 15|effrontery|laying claim|premise|premiss|presumption|presumptuousness|supposal|supposition,postulate|posit|hypothesis|possibility|theory|acquisition|holy day of obligation|miracle|audacity|audaciousness|act|deed|human action|human activity,S0020025514009608,S0020025514009608_13
such,such,ADJ,13,such,such(a),NA,S0020025514009608,S0020025514009608_13
as,as,ADV,13,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_13
fixed,fix,VERB,13,fix,bushel|cook|define|deposit|desex|desexualise|desexualize|determine|doctor|fasten|fix|fixate|furbish up|gear up|get|limit|make|mend|pay back|pay off|posit|prepare|ready|repair|restore|secure|set|set up|situate|specify|sterilise|sterilize|touch on|unsex,better|improve|amend|ameliorate|meliorate|attach|choose|take|select|pick out|create from raw material|create from raw stuff|get even|get back|establish|found|plant|constitute|institute|fix|prepare|set up|ready|gear up|set|operate on|operate|influence|act upon|work|put|place|pose|position|lay|change|alter|modify,S0020025514009608,S0020025514009608_13
shapes,shapes,NOUN,13,shape,NA,NA,S0020025514009608,S0020025514009608_13
predefined,predefin,VERB,13,predefin,NA,NA,S0020025514009608,S0020025514009608_13
distributions,distribution,NOUN,13,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism,S0020025514009608,S0020025514009608_13
addition,addition,NOUN,27,addit,accession|add-on|addition|gain|improver|increase|plus|summation,component|constituent|element|increase|step-up|indefinite quantity|acquisition|suburb|suburbia|suburban area|arithmetic operation,S0020025514009608,S0020025514009608_27
employment,employment,NOUN,27,employ,employ|employment|engagement|exercise|usage|use|utilisation|utilization|work,state|occupation|business|job|line of work|line|action|activity,S0020025514009608,S0020025514009608_27
tourist,tourist,NOUN,27,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_27
walks,walk,VERB,27,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_27
dynamics,dynamics,NOUN,27,dynam,dynamics|kinetics,mechanics,S0020025514009608,S0020025514009608_27
discovering,discover,VERB,27,discov,attain|break|bring out|chance on|chance upon|come across|come upon|describe|detect|disclose|discover|distinguish|divulge|expose|fall upon|find|find out|get a line|get wind|get word|give away|happen upon|hear|identify|key|key out|learn|let on|let out|light upon|name|notice|observe|pick up|reveal|see|strike|uncover|unwrap,spy|sight|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|see|find|regain|tell,S0020025514009608,S0020025514009608_27
patterns,pattern,NOUN,27,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_27
networks,network,NOUN,27,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_27
totally,totally,ADV,27,total,all|altogether|completely|entirely|right|totally|whole|wholly,NA,S0020025514009608,S0020025514009608_27
novel,novel,NOUN,27,novel,novel,fiction|book|volume,S0020025514009608,S0020025514009608_27
scheme,scheme,NOUN,27,scheme,dodge|dodging|outline|schema|scheme|strategy|system,plan of action|falsehood|falsity|untruth|group|grouping|representation|mental representation|internal representation|plan|program|programme,S0020025514009608,S0020025514009608_27
literature,literature,NOUN,27,literatur,lit|literature,writing|written material|piece of writing|literary study|profession,S0020025514009608,S0020025514009608_27
occasion,occasion,NOUN,57,occas,affair|function|juncture|occasion|social function|social occasion,happening|occurrence|occurrent|natural event|social event|reason|ground|time|opportunity|chance,S0020025514009608,S0020025514009608_57
global,global,ADJ,57,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_57
topological,topological,ADJ,57,topolog,topologic|topological,NA,S0020025514009608,S0020025514009608_57
organizational,organizational,ADJ,57,organiz,organisational|organizational,NA,S0020025514009608,S0020025514009608_57
features,feature,NOUN,57,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_57
network,network,NOUN,57,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_57
said,say,VERB,57,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record,S0020025514009608,S0020025514009608_57
completely,completely,ADV,57,complet,all|altogether|completely|entirely|right|totally|whole|wholly,NA,S0020025514009608,S0020025514009608_57
characterized,characterize,VERB,57,character,characterise|characterize|qualify,remember|think of|distinguish|mark|differentiate,S0020025514009608,S0020025514009608_57
sense,sense,NOUN,57,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold,S0020025514009608,S0020025514009608_57
tourist,tourist,NOUN,57,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_57
walks,walk,VERB,57,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_57
process,process,NOUN,57,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_57
same,same,ADJ,80,same,like|same|same(p),NA,S0020025514009608,S0020025514009608_80
strategy,strategy,NOUN,80,strategi,scheme|strategy,plan of action|military science,S0020025514009608,S0020025514009608_80
employed,employ,VERB,80,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025514009608,S0020025514009608_80
slight,slight,ADJ,80,slight,flimsy|fragile|little(a)|slender|slight|slim|svelte|tenuous|thin,NA,S0020025514009608,S0020025514009608_80
change,change,NOUN,80,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference,S0020025514009608,S0020025514009608_80
labels,label,NOUN,80,label,label|recording label,description|trade name|brand name|brand|marque|radioisotope|marker|marking|mark,S0020025514009608,S0020025514009608_80
test,test,NOUN,80,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_80
instance,instance,NOUN,80,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_80
neighborhood,neighborhood,NOUN,80,neighborhood,locality|neck of the woods|neighborhood|neighbourhood|region|vicinity,section|community|indefinite quantity|area|country,S0020025514009608,S0020025514009608_80
considered,consider,VERB,80,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025514009608,S0020025514009608_80
when,when,ADV,110,when,NA,NA,S0020025514009608,S0020025514009608_110
μ,μ,NOUN,110,μ,NA,NA,S0020025514009608,S0020025514009608_110
small,small,ADJ,110,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,S0020025514009608,S0020025514009608_110
walks,walk,VERB,110,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_110
tend,tend,VERB,110,tend,be given|incline|lean|run|tend,be|attend|take care|look|see|mind,S0020025514009608,S0020025514009608_110
possess,possess,NOUN,110,possess,NA,NA,S0020025514009608,S0020025514009608_110
transient,transient,NOUN,110,transient,transient,traveler|traveller|oscillation|vibration,S0020025514009608,S0020025514009608_110
cycle,cycle,NOUN,110,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle,S0020025514009608,S0020025514009608_110
parts,part,NOUN,110,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item,S0020025514009608,S0020025514009608_110
so,so,ADV,110,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025514009608,S0020025514009608_110
walker,walker,NOUN,110,walker,Alice Malsenior Walker|Alice Walker|baby-walker|footer|go-cart|John Walker|pedestrian|walker|Walker|Zimmer|Zimmer frame,traveler|traveller|shoe|framework|frame,S0020025514009608,S0020025514009608_110
wander,wander,VERB,110,wander,betray|cast|cheat|cheat on|cuckold|digress|divagate|drift|meander|ramble|range|roam|roll|rove|stray|swan|thread|tramp|vagabond|wander|weave|wind,travel|go|move|locomote|deceive|lead on|delude|cozen|proceed|go forward|continue|tell,S0020025514009608,S0020025514009608_110
far,far,ADV,110,far,far,NA,S0020025514009608,S0020025514009608_110
away,away,ADV,110,awai,aside|away|by|forth|off|out,NA,S0020025514009608,S0020025514009608_110
starting,start,VERB,110,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform,S0020025514009608,S0020025514009608_110
observe,observe,ADJ,131,observ,NA,NA,S0020025514009608,S0020025514009608_131
walks,walk,VERB,131,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_131
