token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
nodes,node,NOUN,47,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_47
connected,connect,VERB,47,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce,S0020025508004520,S0020025508004520_47
cohesion,cohesion,NOUN,47,cohes,coherence|coherency|cohesion|cohesiveness,connection|link|connectedness|growth|growing|maturation|development|ontogeny|ontogenesis|force,S0020025508004520,S0020025508004520_47
relations,relation,NOUN,47,relat,carnal knowledge|coition|coitus|copulation|intercourse|recounting|relation|relation back|relative|sex act|sexual congress|sexual intercourse|sexual relation|telling,abstraction|abstract entity|sexual activity|sexual practice|sex|sex activity|person|individual|someone|somebody|mortal|soul|narration|recital|yarn|legal principle|judicial principle|judicial doctrine|dealings|traffic,S0020025508004520,S0020025508004520_47
such,such,ADJ,47,such,such(a),NA,S0020025508004520,S0020025508004520_47
proximity,proximity,NOUN,47,proxim,law of proximity|propinquity|proximity,nearness|closeness|vicinity|locality|neighborhood|neighbourhood|neck of the woods|Gestalt law of organization|Gestalt principle of organization,S0020025508004520,S0020025508004520_47
repetition,repetition,NOUN,47,repetit,repeat|repeating|repetition,periodic event|recurrent event|continuance|continuation|rhetorical device,S0020025508004520,S0020025508004520_47
synonymy,synonymy,NOUN,47,synonymi,synonymity|synonymousness|synonymy,semantic relation,S0020025508004520,S0020025508004520_47
reference,reference,NOUN,47,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code,S0020025508004520,S0020025508004520_47
example,example,NOUN,97,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025508004520,S0020025508004520_97
such,such,ADJ,97,such,such(a),NA,S0020025508004520,S0020025508004520_97
measurements,measurement,NOUN,97,measur,measure|measurement|measuring|mensuration,activity,S0020025508004520,S0020025508004520_97
length,length,NOUN,97,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025508004520,S0020025508004520_97
shortest,shortest,ADJ,97,shortest,NA,NA,S0020025508004520,S0020025508004520_97
path,path,NOUN,97,path,course|itinerary|path|route|track|way|way of life,course|course of action|way|line,S0020025508004520,S0020025508004520_97
nodes,node,NOUN,97,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_97
d,would,PROPN,112,would,NA,NA,S0020025508004520,S0020025508004520_112
rings,ring,NOUN,112,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip,S0020025508004520,S0020025508004520_112
exactly,exactly,ADV,112,exactli,exactly|incisively|just|on the button|on the dot|on the nose|precisely|properly,NA,S0020025508004520,S0020025508004520_112
network,network,NOUN,112,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_112
measurements,measurement,NOUN,112,measur,measure|measurement|measuring|mensuration,activity,S0020025508004520,S0020025508004520_112
also,also,ADV,112,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_112
used,use,VERB,112,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_112
sentence,sentence,NOUN,112,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_112
ranking,rank,NOUN,112,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body,S0020025508004520,S0020025508004520_112
step,step,NOUN,112,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_112
cn,cn,NOUN,112,cn,NA,NA,S0020025508004520,S0020025508004520_112
summ,summ,NOUN,112,summ,NA,NA,S0020025508004520,S0020025508004520_112
method,method,NOUN,112,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025508004520,S0020025508004520_112
system,system,NOUN,164,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025508004520,S0020025508004520_164
called,call,VERB,164,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse,S0020025508004520,S0020025508004520_164
ts,ts,NOUN,164,t,NA,NA,S0020025508004520,S0020025508004520_164
isf,isf,NOUN,164,isf,NA,NA,S0020025508004520,S0020025508004520_164
summ,summ,NOUN,164,summ,NA,NA,S0020025508004520,S0020025508004520_164
computes,compute,NOUN,164,comput,NA,NA,S0020025508004520,S0020025508004520_164
sentence,sentence,NOUN,164,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_164
relevance,relevance,NOUN,164,relev,relevance|relevancy,connection|connexion|connectedness,S0020025508004520,S0020025508004520_164
using,use,VERB,164,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_164
tfisf,tfisf,NOUN,164,tfisf,NA,NA,S0020025508004520,S0020025508004520_164
known,know,VERB,164,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think,S0020025508004520,S0020025508004520_164
tfidf,tfidf,NOUN,164,tfidf,NA,NA,S0020025508004520,S0020025508004520_164
information,information,NOUN,164,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025508004520,S0020025508004520_164
retrieval,retrieval,NOUN,164,retriev,recovery|retrieval,computer operation|machine operation|memory|remembering|act|deed|human action|human activity,S0020025508004520,S0020025508004520_164
applied,apply,VERB,164,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote,S0020025508004520,S0020025508004520_164
collection,collection,NOUN,164,collect,accumulation|aggregation|appeal|assemblage|assembling|collecting|collection|compendium|ingathering|solicitation,group|grouping|publication|request|petition|postulation,S0020025508004520,S0020025508004520_164
sentences,sentences,NOUN,164,sentenc,NA,NA,S0020025508004520,S0020025508004520_164
instead,instead,ADV,164,instead,alternatively|instead|or else|rather,NA,S0020025508004520,S0020025508004520_164
documents,document,NOUN,164,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file,S0020025508004520,S0020025508004520_164
systems,systems,NOUN,170,system,NA,NA,S0020025508004520,S0020025508004520_170
previously,previously,ADV,170,previous,antecedently|previously,NA,S0020025508004520,S0020025508004520_170
evaluated,evaluate,VERB,170,evalu,appraise|assess|evaluate|judge|measure|pass judgment|valuate|value,evaluate|pass judgment|judge|think|cogitate|cerebrate,S0020025508004520,S0020025508004520_170
same,same,ADJ,170,same,like|same|same(p),NA,S0020025508004520,S0020025508004520_170
corpus,corpus,NOUN,170,corpu,corpus|principal|principal sum,capital|collection|aggregation|accumulation|assemblage|part|piece,S0020025508004520,S0020025508004520_170
texts,texts,NOUN,170,text,NA,NA,S0020025508004520,S0020025508004520_170
average,average,NOUN,170,averag,average|norm,statistic|ratio|scale value,S0020025508004520,S0020025508004520_170
precision,precision,NOUN,170,precis,preciseness|precision,exactness|exactitude,S0020025508004520,S0020025508004520_170
recall,recall,VERB,170,recal,call back|call in|call up|come back|echo|hark back|recall|recollect|remember|retrieve|return|think|withdraw,denote|refer|resemble|call|send for|concentrate|focus|center|centre|pore|rivet|cancel|strike down|take,S0020025508004520,S0020025508004520_170
f,f,NOUN,170,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_170
measure,measure,NOUN,170,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025508004520,S0020025508004520_170
scores,score,NOUN,170,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_170
reproduced,reproduce,VERB,170,reproduc,multiply|procreate|regurgitate|reproduce,produce|make|create|re-create|repeat|echo,S0020025508004520,S0020025508004520_170
table,table,NOUN,170,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare,S0020025508004520,S0020025508004520_170
cn,cn,NOUN,181,cn,NA,NA,S0020025508004520,S0020025508004520_181
summ,summ,NOUN,181,summ,NA,NA,S0020025508004520,S0020025508004520_181
other,other,ADJ,181,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_181
hand,hand,NOUN,181,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help,S0020025508004520,S0020025508004520_181
employ,employ,NOUN,181,emploi,employ|employment,state,S0020025508004520,S0020025508004520_181
semantic,semantic,ADJ,181,semant,semantic,NA,S0020025508004520,S0020025508004520_181
information,information,NOUN,181,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0020025508004520,S0020025508004520_181
demands,demand,NOUN,181,demand,demand|need|requirement,request|petition|postulation|economic process|duty|responsibility|obligation|activity|condition|status,S0020025508004520,S0020025508004520_181
training,training,NOUN,181,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025508004520,S0020025508004520_181
stage,stage,NOUN,181,stage,degree|leg|level|microscope stage|phase|point|stage|stagecoach,time period|period of time|period|state|platform|dramaturgy|dramatic art|dramatics|theater|theatre|coach|four-in-hand|coach-and-four|travel|traveling|travelling|scene,S0020025508004520,S0020025508004520_181
example,example,NOUN,280,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025508004520,S0020025508004520_280
stick,stick,NOUN,280,stick,control stick|joint|joystick|marijuana cigarette|peg|pin|reefer|spliff|stick,implement|limb|tree branch|lever|butter|margarine|margarin|oleo|oleomargarine|marge|leg|sports equipment|cigarette|cigaret|coffin nail|butt|fag|punishment|penalty|penalization|penalisation,S0020025508004520,S0020025508004520_280
idea,idea,NOUN,280,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase,S0020025508004520,S0020025508004520_280
using,use,VERB,280,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_280
network,network,NOUN,280,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_280
sentences,sentences,NOUN,280,sentenc,NA,NA,S0020025508004520,S0020025508004520_280
strengthening,strengthen,VERB,280,strengthen,beef up|fortify|strengthen|tone|tone up,change|alter|modify|exercise|work out,S0020025508004520,S0020025508004520_280
fine,fine,ADJ,280,fine,all right|cool|fine|hunky-dory|o.k.|ok|okay,NA,S0020025508004520,S0020025508004520_280
tuning,tune,VERB,280,tune,tune|tune up,adjust|set|correct|adjust|set|correct,S0020025508004520,S0020025508004520_280
sentence,sentence,NOUN,280,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_280
interconnections,interconnection,NOUN,280,interconnect,interconnectedness|interconnection,connection|link|connectedness|joining|connection|connexion,S0020025508004520,S0020025508004520_280
performed,perform,VERB,280,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S0020025508004520,S0020025508004520_280
employing,employ,VERB,280,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025508004520,S0020025508004520_280
anaphor,anaphor,NOUN,280,anaphor,anaphor,word,S0020025508004520,S0020025508004520_280
resolution,resolution,NOUN,280,resolut,answer|closure|declaration|firmness|firmness of purpose|resoluteness|resolution|resolve|resolving|resolving power|result|settlement|solution|solvent|solving,document|written document|papers|physical phenomenon|trait|determination|finding|decision making|deciding|breakdown|partitioning|remission|remittal|subsidence|harmony|musical harmony|statement|decision|conclusion,S0020025508004520,S0020025508004520_280
used,use,VERB,280,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_280
identify,identify,VERB,280,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025508004520,S0020025508004520_280
link,link,NOUN,280,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025508004520,S0020025508004520_280
anaphors,anaphor,NOUN,280,anaphor,anaphor,word,S0020025508004520,S0020025508004520_280
corresponding,correspond,NOUN,280,correspond,NA,NA,S0020025508004520,S0020025508004520_280
antecedents,antecedent,NOUN,280,anteced,ancestor|antecedent|ascendant|ascendent|forerunner|root,relative|relation|cause|temporal relation|referent,S0020025508004520,S0020025508004520_280
different,different,ADJ,280,differ,different,NA,S0020025508004520,S0020025508004520_280
thus,thus,ADV,280,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025508004520,S0020025508004520_280
creating,create,VERB,280,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025508004520,S0020025508004520_280
edges,edge,NOUN,280,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025508004520,S0020025508004520_280
currently,currently,ADV,280,current,currently|presently,NA,S0020025508004520,S0020025508004520_280
ignored,ignore,VERB,280,ignor,brush aside|brush off|cut|discount|dismiss|disregard|ignore|neglect|push aside|snub,treat|handle|do by|reject,S0020025508004520,S0020025508004520_280
recognition,recognition,NOUN,280,recognit,acknowledgement|acknowledgment|credit|identification|realisation|realization|recognition,acceptance|memory|remembering|approval|commendation|understanding|apprehension|discernment|savvy|organic phenomenon|diplomacy|diplomatic negotiations|credence|appointment|assignment|designation|naming,S0020025508004520,S0020025508004520_280
multiword,multiword,NOUN,280,multiword,NA,NA,S0020025508004520,S0020025508004520_280
expressions,expressions,NOUN,280,express,NA,NA,S0020025508004520,S0020025508004520_280
since,since,ADV,280,sinc,NA,NA,S0020025508004520,S0020025508004520_280
only,only,ADV,280,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025508004520,S0020025508004520_280
single,single,ADJ,280,singl,exclusive|individual|single|single(a)|undivided|unmarried,NA,S0020025508004520,S0020025508004520_280
words,word,NOUN,280,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025508004520,S0020025508004520_280
processing,processe,NOUN,280,process,NA,NA,S0020025508004520,S0020025508004520_280
step,step,NOUN,280,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_280
compound,compound,NOUN,280,compound,chemical compound|compound,whole|chemical|chemical substance|enclosure,S0020025508004520,S0020025508004520_280
nouns,noun,NOUN,280,noun,noun,content word|open-class word|substantive|major form class,S0020025508004520,S0020025508004520_280
incorrectly,incorrectly,ADV,280,incorrectli,falsely|incorrectly|wrong|wrongly,NA,S0020025508004520,S0020025508004520_280
treated,treat,VERB,280,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond,S0020025508004520,S0020025508004520_280
as,as,ADV,280,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_280
separate,separate,ADJ,280,separ,disjoined|freestanding|separate,NA,S0020025508004520,S0020025508004520_280
lexical,lexical,ADJ,280,lexic,lexical,NA,S0020025508004520,S0020025508004520_280
chains,chain,NOUN,280,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace,S0020025508004520,S0020025508004520_280
able,able,ADJ,280,abl,able|able-bodied|capable,NA,S0020025508004520,S0020025508004520_280
detect,detect,NOUN,280,detect,NA,NA,S0020025508004520,S0020025508004520_280
semantic,semantic,ADJ,280,semant,semantic,NA,S0020025508004520,S0020025508004520_280
relationships,relationship,NOUN,280,relationship,family relationship|human relationship|kinship|relationship,relation|state,S0020025508004520,S0020025508004520_280
such,such,ADJ,280,such,such(a),NA,S0020025508004520,S0020025508004520_280
synonyms,synonym,NOUN,280,synonym,equivalent word|synonym,word,S0020025508004520,S0020025508004520_280
antonyms,antonym,NOUN,280,antonym,antonym|opposite|opposite word,word,S0020025508004520,S0020025508004520_280
hyponyms,hyponym,NOUN,280,hyponym,hyponym|subordinate|subordinate word,word,S0020025508004520,S0020025508004520_280
hypernyms,hypernym,NOUN,280,hypernym,hypernym|superordinate|superordinate word,word,S0020025508004520,S0020025508004520_280
also,also,ADV,280,also,also|as well|besides|likewise|too,NA,S0020025508004520,S0020025508004520_280
allows,allow,NOUN,280,allow,NA,NA,S0020025508004520,S0020025508004520_280
assignment,assignment,NOUN,280,assign,appointment|assigning|assignment|designation|duty assignment|grant|naming,duty|legal document|legal instrument|official document|instrument|distribution|transferred property|transferred possession|undertaking|project|task|labor|decision|determination|conclusion,S0020025508004520,S0020025508004520_280
distinct,distinct,ADJ,280,distinct,clear-cut|decided|discrete|distinct|distinguishable|trenchant,NA,S0020025508004520,S0020025508004520_280
edge,edge,NOUN,280,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025508004520,S0020025508004520_280
weights,weight,NOUN,280,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025508004520,S0020025508004520_280
types,type,NOUN,280,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block,S0020025508004520,S0020025508004520_280
links,link,NOUN,280,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025508004520,S0020025508004520_280
example,example,NOUN,9,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514004137,S0020025514004137_9
proposed,propose,VERB,9,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514004137,S0020025514004137_9
method,method,NOUN,9,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025514004137,S0020025514004137_9
tangible,tangible,ADJ,9,tangibl,palpable|real|tangible|touchable,NA,S0020025514004137,S0020025514004137_9
intangible,intangible,ADJ,9,intang,impalpable|intangible|nonphysical,NA,S0020025514004137,S0020025514004137_9
performance,performance,NOUN,9,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_9
system,system,NOUN,9,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_9
context,context,NOUN,56,context,circumstance|context|context of use|linguistic context|setting,discourse|environment,S0020025514004137,S0020025514004137_56
environment,environment,NOUN,56,environ,environment|environs|surround|surroundings,situation|state of affairs|geographical area|geographic area|geographical region|geographic region,S0020025514004137,S0020025514004137_56
process,process,NOUN,56,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514004137,S0020025514004137_56
initiate,initiate,NOUN,56,initi,beginner|enlightened|initiate|learned person|novice|pundit|savant|tiro|tyro,unskilled person|scholar|scholarly person|bookman|student|people,S0020025514004137,S0020025514004137_56
document,document,NOUN,56,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file,S0020025514004137,S0020025514004137_56
