token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
compression,compression,NOUN,46,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_46
rate,rate,NOUN,46,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_46
since,since,ADV,46,sinc,NA,NA,S0020025508004520,S0020025508004520_46
broken,break,VERB,46,break,bankrupt|better|breach|break|break away|break dance|break down|break in|break off|break out|break up|break-dance|bring out|bump|burst|bust|cave in|check|collapse|come apart|conk out|crack|damp|dampen|demote|develop|die|disclose|discontinue|discover|divulge|erupt|expose|fail|fall apart|fall in|founder|fracture|get around|get out|give|give away|give out|give way|go|go against|go bad|infract|intermit|interrupt|kick downstairs|let on|let out|offend|part|pause|recrudesce|relegate|reveal|ruin|separate|smash|snap off|soften|split|split up|stop|transgress|uncover|unwrap|violate|weaken|wear|wear out,end|terminate|change integrity|damage|destroy|ruin|separate|divide|disrespect|escape|get away|break loose|disperse|dissipate|scatter|spread out|express emotion|express feelings|trespass|intrude|domesticate|domesticize|domesticise|reclaim|tame|surpass|outstrip|outmatch|outgo|exceed|outdo|surmount|outperform|tell|become|go|get|change|part|split up|split|break|break up|flee|fly|take flight|collapse|fall in|cave in|give|give way|founder|deaden|blunt|stop|finish|cease|alter|vary|discontinue|give up|quit|lay off|come forth|emerge|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|invalidate|annul|quash|void|avoid|nullify|delegate|designate|depute|assign|impoverish|switch|shift|appear|dance|trip the light fantastic|trip the light fantastic toe|exchange|commute|convert|modify|shoot|disunite|decay|crumble|dilapidate|detach|penetrate|perforate|interrupt|disrupt|cut off|diphthongize|diphthongise|solve|work out|figure out|puzzle out|lick|work|change state|turn|decrease|diminish|lessen|fall|injure|wound|weaken,S0020025508004520,S0020025508004520_46
fit,fit,VERB,46,fit,accommodate|agree|check|conform to|correspond|equip|fill|fit|fit out|fulfil|fulfill|gibe|go|jibe|match|meet|outfit|satisfy|suit|tally,fit|conform to|meet|satisfy|fill|fulfill|fulfil|shape|form|adapt|accommodate|equal|be|supply|provide|render|furnish|ply|cater|adjust|set|correct,S0020025508004520,S0020025508004520_46
extract,extract,NOUN,46,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_46
extract,extract,NOUN,48,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_48
generated,generate,VERB,48,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce,S0020025508004520,S0020025508004520_48
satisfy,satisfy,VERB,48,satisfi,conform to|fill|fit|fulfil|fulfill|gratify|live up to|meet|satisfy,fit|conform to|meet|satisfy|fill|fulfill|fulfil|provide|supply|ply|cater,S0020025508004520,S0020025508004520_48
given,give,VERB,48,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer,S0020025508004520,S0020025508004520_48
as,as,ADV,48,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_48
input,input,NOUN,48,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element,S0020025508004520,S0020025508004520_48
step,step,NOUN,81,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_81
source,source,NOUN,81,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,S0020025508004520,S0020025508004520_81
text,text,NOUN,81,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025508004520,S0020025508004520_81
processed,processe,VERB,81,process,NA,NA,S0020025508004520,S0020025508004520_81
straightforward,straightforward,ADV,81,straightforward,NA,NA,S0020025508004520,S0020025508004520_81
manner,manner,NOUN,81,manner,fashion|manner|mode|personal manner|style|way,property|demeanor|demeanour|behavior|behaviour|conduct|deportment|kind|sort|form|variety,S0020025508004520,S0020025508004520_81
sentence,sentence,NOUN,81,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_81
boundaries,boundary,NOUN,81,boundari,bound|boundary|bounds|edge|limit,extremity|line|extent,S0020025508004520,S0020025508004520_81
recognized,recognize,VERB,81,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate,S0020025508004520,S0020025508004520_81
nouns,noun,NOUN,81,noun,noun,content word|open-class word|substantive|major form class,S0020025508004520,S0020025508004520_81
lemmatized,lemmatize,VERB,81,lemmat,NA,NA,S0020025508004520,S0020025508004520_81
highest,highest,ADJ,162,highest,NA,NA,S0020025508004520,S0020025508004520_162
scored,score,VERB,162,score,grade|hit|make|mark|nock|rack up|score|seduce|tally,gain|advance|win|pull ahead|make headway|get ahead|gain ground|notch|record|enter|put down|compose|write|persuade|achieve|accomplish|attain|reach|measure|evaluate|valuate|assess|appraise|value,S0020025508004520,S0020025508004520_162
sentence,sentence,NOUN,162,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_162
scoring,scoring,NOUN,162,score,grading|marking|scoring,evaluation|rating,S0020025508004520,S0020025508004520_162
methods,method,NOUN,162,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025508004520,S0020025508004520_162
said,say,VERB,162,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record,S0020025508004520,S0020025508004520_162
gist,gist,NOUN,162,gist,burden|center|centre|core|effect|essence|gist|heart|heart and soul|inwardness|kernel|marrow|meat|nitty-gritty|nub|pith|substance|sum,meaning|significance|signification|import|content|cognitive content|mental object,S0020025508004520,S0020025508004520_162
text,text,NOUN,162,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025508004520,S0020025508004520_162
best,best,ADJ,162,best,best|best(p)|better(p),NA,S0020025508004520,S0020025508004520_162
expresses,express,NOUN,162,express,express|express mail|expressage|limited,mail|public transport|transportation|shipping|transport,S0020025508004520,S0020025508004520_162
main,main,ADJ,162,main,chief(a)|independent|main(a)|master(a)|primary(a)|principal(a),NA,S0020025508004520,S0020025508004520_162
idea,idea,NOUN,162,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase,S0020025508004520,S0020025508004520_162
furthermore,furthermore,ADV,246,furthermor,furthermore|moreover|what is more,NA,S0020025508004520,S0020025508004520_246
performances,performance,NOUN,246,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025508004520,S0020025508004520_246
likely,likely,ADV,246,like,belike|in all likelihood|in all probability|likely|probably,NA,S0020025508004520,S0020025508004520_246
equivalent,equivalent,ADJ,246,equival,equivalent|tantamount(p),NA,S0020025508004520,S0020025508004520_246
observed,observ,ADJ,246,observ,NA,NA,S0020025508004520,S0020025508004520_246
top,top,ADJ,246,top,top(a),NA,S0020025508004520,S0020025508004520_246
baseline,baseline,NOUN,246,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_246
suggesting,suggest,VERB,246,suggest,advise|evoke|hint|intimate|paint a picture|propose|suggest,declare|convey|imply|express|show|evince,S0020025508004520,S0020025508004520_246
approach,approach,NOUN,246,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025508004520,S0020025508004520_246
make,make,VERB,246,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S0020025508004520,S0020025508004520_246
improvement,improveament,NOUN,246,improvea,NA,NA,S0020025508004520,S0020025508004520_246
over,over,ADV,246,over,all over|o'er|over,NA,S0020025508004520,S0020025508004520_246
very,very,ADV,246,veri,rattling|real|really|very,NA,S0020025508004520,S0020025508004520_246
short,short,ADJ,246,short,brusk|brusque|curt|forgetful|inadequate|jejune|light|little|myopic|poor|scant(p)|short|short(p)|shortsighted|unforesightful|unretentive,NA,S0020025508004520,S0020025508004520_246
summaries,summary,NOUN,246,summari,sum-up|summary,statement,S0020025508004520,S0020025508004520_246
using,use,VERB,274,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_274
automatic,automatic,ADJ,274,automat,automatic|automatonlike|machinelike|reflex(a)|reflexive|robotic|robotlike,NA,S0020025508004520,S0020025508004520_274
evaluation,evaluation,NOUN,274,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal,S0020025508004520,S0020025508004520_274
metrics,metric,NOUN,274,metric,metric|metric function|metric unit|system of measurement,function|mathematical function|single-valued function|map|mapping|unit of measurement|unit|measure|quantity|amount,S0020025508004520,S0020025508004520_274
possible,possible,ADJ,274,possibl,possible|potential,NA,S0020025508004520,S0020025508004520_274
identify,identify,VERB,274,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025508004520,S0020025508004520_274
most,most,ADJ,274,most,most(a),NA,S0020025508004520,S0020025508004520_274
promising,promise,VERB,274,promis,anticipate|assure|call|forebode|foretell|predict|prognosticate|promise,declare|guess|venture|pretend|hazard|be,S0020025508004520,S0020025508004520_274
strategies,strategy,NOUN,274,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_274
ones,one,NOUN,274,on,1|ace|I|one|single|unity,digit|figure|unit,S0020025508004520,S0020025508004520_274
based,base,VERB,274,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_274
degrees,degrees,NOUN,274,degre,NA,NA,S0020025508004520,S0020025508004520_274
shortest,shortest,ADJ,274,shortest,NA,NA,S0020025508004520,S0020025508004520_274
paths,paths,NOUN,274,path,NA,NA,S0020025508004520,S0020025508004520_274
d,would,PROPN,274,would,NA,NA,S0020025508004520,S0020025508004520_274
rings,ring,NOUN,274,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip,S0020025508004520,S0020025508004520_274
k,k,PROPN,274,k,NA,NA,S0020025508004520,S0020025508004520_274
cores,cor,NOUN,274,cor,NA,NA,S0020025508004520,S0020025508004520_274
net,net,NOUN,44,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile,S0020025514004137,S0020025514004137_44
model,model,NOUN,44,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514004137,S0020025514004137_44
system,system,NOUN,44,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_44
discussed,discuss,VERB,44,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about,S0020025514004137,S0020025514004137_44
section,section,NOUN,44,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514004137,S0020025514004137_44
table,table,NOUN,105,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare,S0020025514004137,S0020025514004137_105
shows,show,NOUN,105,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning,S0020025514004137,S0020025514004137_105
respective,respective,ADJ,105,respect,respective(a)|several(a)|various(a),NA,S0020025514004137,S0020025514004137_105
membership,membership,NOUN,105,membership,membership|rank,body|relationship,S0020025514004137,S0020025514004137_105
functions,function,NOUN,105,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package,S0020025514004137,S0020025514004137_105
various,various,ADJ,105,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,NA,S0020025514004137,S0020025514004137_105
capacities,capacitie,NOUN,105,capaciti,NA,NA,S0020025514004137,S0020025514004137_105
components,component,NOUN,105,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514004137,S0020025514004137_105
different,different,ADJ,105,differ,different,NA,S0020025514004137,S0020025514004137_105
situations,situation,NOUN,105,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line,S0020025514004137,S0020025514004137_105
f,f,NOUN,112,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025514004137,S0020025514004137_112
do,do,VERB,112,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA,S0020025514004137,S0020025514004137_112
xonefoneffoneffffthreefftwoffoneftwofthreeffoneftwofftwofthreeffoneftwofthreeffour,xonefoneffoneffffthreefftwoffoneftwofthreeffoneftwofftwofthreeffoneftwofthreeffour,NOUN,112,xonefoneffoneffffthreefftwoffoneftwofthreeffoneftwofftwofthreeffoneftwofthreeffour,NA,NA,S0020025514004137,S0020025514004137_112
scenarios,scenario,NOUN,121,scenario,scenario,script|book|playscript|setting|scene|premise|premiss|assumption,S0020025514004137,S0020025514004137_121
cases,case,NOUN,121,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025514004137,S0020025514004137_121
intermediate,intermediate,ADJ,121,intermedi,average|intermediate|medium,NA,S0020025514004137,S0020025514004137_121
failures,failure,NOUN,121,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset,S0020025514004137,S0020025514004137_121
classification,classification,NOUN,78,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_78
phase,phase,NOUN,78,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect,S0020025514009608,S0020025514009608_78
unlabeled,unlabeled,ADJ,78,unlabel,unlabeled|unlabelled|untagged,NA,S0020025514009608,S0020025514009608_78
data,data,NOUN,78,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_78
items,item,NOUN,78,item,detail|item|particular|point|token,part|portion|component part|component|constituent|whole|unit|fact|symbol,S0020025514009608,S0020025514009608_78
xtest,xtest,ADJ,78,xtest,NA,NA,S0020025514009608,S0020025514009608_78
presented,present,VERB,78,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise,S0020025514009608,S0020025514009608_78
classifier,classifier,NOUN,78,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_78
section,section,NOUN,119,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025514009608,S0020025514009608_119
show,show,VERB,119,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025514009608,S0020025514009608_119
strategy,strategy,NOUN,119,strategi,scheme|strategy,plan of action|military science,S0020025514009608,S0020025514009608_119
adjust,adjust,VERB,119,adjust,adapt|adjust|align|aline|conform|correct|line up|set,change|alter|modify|reorient|get used to|adapt|accommodate|decide|settle|resolve|adjudicate,S0020025514009608,S0020025514009608_119
parameters,parameter,NOUN,119,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity,S0020025514009608,S0020025514009608_119
according,accord,VERB,119,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give,S0020025514009608,S0020025514009608_119
training,training,NOUN,119,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025514009608,S0020025514009608_119
data,data,NOUN,119,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_119
organizational,organizational,ADJ,326,organiz,organisational|organizational,NA,S0020025514009608,S0020025514009608_326
terms,term,NOUN,326,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S0020025514009608,S0020025514009608_326
test,test,NOUN,326,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_326
digit,digit,NOUN,326,digit,dactyl|digit|figure|finger|finger's breadth|fingerbreadth,integer|whole number|linear unit|linear measure|extremity|appendage|member,S0020025514009608,S0020025514009608_326
inserted,insert,VERB,326,insert,enclose|enter|inclose|infix|insert|introduce|put in|slip in|sneak in|stick in|tuck,attach|put|set|place|pose|position|lay|enclose|close in|inclose|shut in|add|append|supply,S0020025514009608,S0020025514009608_326
class,class,NOUN,326,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_326
as,as,ADV,326,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_326
displayed,display,VERB,326,displai,display|exhibit|expose,show|woo|court|romance|solicit,S0020025514009608,S0020025514009608_326
just,just,ADV,326,just,barely|but|exactly|hardly|just|just now|merely|only|precisely|properly|scarce|scarcely|simply,NA,S0020025514009608,S0020025514009608_326
extend,extend,NOUN,326,extend,NA,NA,S0020025514009608,S0020025514009608_326
somewhat,somewhat,ADV,326,somewhat,fairly|jolly|middling|moderately|more or less|passably|pretty|reasonably|slightly|somewhat,NA,S0020025514009608,S0020025514009608_326
formed,form,VERB,326,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work,S0020025514009608,S0020025514009608_326
horizontal,horizontal,ADJ,326,horizont,horizontal,NA,S0020025514009608,S0020025514009608_326
line,line,NOUN,326,line,agate line|air|ancestry|argument|argumentation|assembly line|bank line|billet|blood|blood line|bloodline|business|business line|cable|channel|communication channel|contrast|course|crease|credit line|crinkle|demarcation|descent|dividing line|furrow|job|line|line of business|line of credit|line of descent|line of merchandise|line of products|line of reasoning|line of work|lineage|logical argument|melodic line|melodic phrase|melody|note|occupation|origin|parentage|pedigree|personal credit line|personal line of credit|phone line|pipeline|product line|production line|rail line|railway line|seam|short letter|stemma|stock|strain|subscriber line|telephone circuit|telephone line|transmission line|tune|wrinkle,formation|mark|print|shape|form|text|textual matter|electromagnetic radiation|electromagnetic wave|nonparticulate radiation|military position|position|reasoning|logical thinking|abstract thought|conductor|series|location|depression|impression|imprint|pipe|pipage|piping|road|route|connection|connexion|connector|connecter|connective|conformity|conformation|compliance|abidance|genealogy|family tree|artifact|artefact|activity|communication|communicating|merchandise|ware|product|carrier|common carrier|area unit|square measure|credit|music|persuasion|suasion|personal letter|differentiation|distinction|mechanical system,S0020025514009608,S0020025514009608_326
pattern,pattern,NOUN,326,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_326
first,first,ADV,349,first,first|first of all|first off|firstly|foremost,NA,S0020025514009608,S0020025514009608_349
issue,issue,NOUN,349,issu,consequence|effect|egress|emergence|event|exit|government issue|issuance|issue|issuing|matter|military issue|number|offspring|outcome|outlet|payoff|proceeds|progeny|publication|result|return|subject|take|takings|topic|upshot|way out|yield,content|cognitive content|mental object|periodical|provision|supply|supplying|store|stock|fund|income|phenomenon|relative|relation|beginning|opening|printing,S0020025514009608,S0020025514009608_349
