token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
indicates,indicate,VERB,106,indic,argue|bespeak|betoken|designate|indicate|point|show|signal,tell|inform|present|represent|lay out,S0020025508004520,S0020025508004520_106
more,more,ADJ,106,more,more than|more(a),NA,S0020025508004520,S0020025508004520_106
connected,connect,VERB,106,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce,S0020025508004520,S0020025508004520_106
other,other,ADJ,106,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_106
nodes,node,NOUN,106,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_106
argue,argue,VERB,122,argu,argue|contend|debate|fence|indicate|reason,present|represent|lay out|converse|discourse,S0020025508004520,S0020025508004520_122
communities,communities,NOUN,122,commun,NA,NA,S0020025508004520,S0020025508004520_122
correspond,correspond,NOUN,122,correspond,NA,NA,S0020025508004520,S0020025508004520_122
topics,topic,NOUN,122,topic,issue|matter|subject|theme|topic,message|content|subject matter|substance|cognitive content|mental object,S0020025508004520,S0020025508004520_122
conveyed,convey,VERB,122,convei,bring|carry|channel|communicate|conduct|convey|express|fetch|get|impart|take|transmit,impart|leave|give|pass on|communicate|intercommunicate|transfer|bring|convey|take|transport|carry|transmit|channel|channelize|channelise,S0020025508004520,S0020025508004520_122
text,text,NOUN,122,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025508004520,S0020025508004520_122
figure,figure,VERB,102,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025514004137,S0020025514004137_102
shows,show,NOUN,102,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning,S0020025514004137,S0020025514004137_102
net,net,NOUN,102,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile,S0020025514004137,S0020025514004137_102
specific,specific,ADJ,102,specif,specific,NA,S0020025514004137,S0020025514004137_102
process,process,NOUN,102,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514004137,S0020025514004137_102
so,so,ADV,126,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0020025514004137,S0020025514004137_126
impact,impact,NOUN,126,impact,encroachment|impact|impingement|shock|wallop,contact|impinging|striking|consequence|effect|outcome|result|event|issue|upshot|influence|fight|fighting|combat|scrap,S0020025514004137,S0020025514004137_126
link,link,NOUN,126,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025514004137,S0020025514004137_126
failures,failure,NOUN,126,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset,S0020025514004137,S0020025514004137_126
significant,significant,ADJ,126,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025514004137,S0020025514004137_126
person,person,NOUN,126,person,individual|mortal|person|somebody|someone|soul,organism|being|causal agent|cause|causal agency|human body|physical body|material body|soma|build|figure|physique|anatomy|shape|bod|chassis|frame|form|flesh|grammatical category|syntactic category,S0020025514004137,S0020025514004137_126
process,process,NOUN,126,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514004137,S0020025514004137_126
say,say,VERB,56,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record,S0020025514009608,S0020025514009608_56
when,when,ADV,56,when,NA,NA,S0020025514009608,S0020025514009608_56
happen,happen,VERB,56,happen,bechance|befall|bump|chance|come about|encounter|fall out|find|go on|hap|happen|materialise|materialize|occur|pass|pass off|take place,happen|hap|go on|pass off|occur|pass|fall out|come about|take place|chance,S0020025514009608,S0020025514009608_56
walks,walk,VERB,56,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_56
have,have,VERB,56,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_56
reached,reach,VERB,56,reach,accomplish|achieve|arrive at|attain|contact|extend to|gain|get hold of|get through|get to|give|hand|hit|make|pass|pass on|progress to|reach|reach out|strain|strive|touch|turn over,arrive|get|come|move|communicate|intercommunicate|succeed|win|come through|bring home the bacon|deliver the goods|be|achieve|accomplish|attain|reach|transfer|tug|labor|labour|push|drive,S0020025514009608,S0020025514009608_56
complexity,complexity,NOUN,56,complex,complexity|complexness,quality,S0020025514009608,S0020025514009608_56
saturation,saturation,NOUN,56,satur,chroma|impregnation|intensity|saturation|vividness,permeation|pervasion|suffusion|filling|condition|status|color property,S0020025514009608,S0020025514009608_56
class,class,NOUN,56,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_56
component,component,ADJ,56,compon,NA,NA,S0020025514009608,S0020025514009608_56
k,k,PROPN,75,k,NA,NA,S0020025514009608,S0020025514009608_75
nn,nn,ADV,75,nn,NA,NA,S0020025514009608,S0020025514009608_75
sets,set,VERB,75,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_75
up,up,ADV,75,up,up|upward|upwardly|upwards,NA,S0020025514009608,S0020025514009608_75
edge,edge,NOUN,75,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line,S0020025514009608,S0020025514009608_75
most,most,ADJ,75,most,most(a),NA,S0020025514009608,S0020025514009608_75
similar,similar,ADJ,75,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,NA,S0020025514009608,S0020025514009608_75
vertices,vertice,NOUN,75,vertic,NA,NA,S0020025514009608,S0020025514009608_75
reference,reference,NOUN,75,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code,S0020025514009608,S0020025514009608_75
radius,radius,NOUN,75,radiu,r|radius|spoke|wheel spoke,length|straight line|region|part|arm bone|support,S0020025514009608,S0020025514009608_75
method,method,NOUN,75,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025514009608,S0020025514009608_75
creates,create,VERB,75,creat,create|make|produce,act|move|appoint|charge|make|create,S0020025514009608,S0020025514009608_75
link,link,NOUN,75,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit,S0020025514009608,S0020025514009608_75
hyper,hyper,NOUN,75,hyper,NA,NA,S0020025514009608,S0020025514009608_75
sphere,sphere,NOUN,75,sphere,area|arena|celestial sphere|domain|empyrean|field|firmament|heavens|orbit|sector|sphere|sphere of influence|vault of heaven|welkin,environment|artifact|artefact|geographical area|geographic area|geographical region|geographic region|aspect|facet|round shape|surface,S0020025514009608,S0020025514009608_75
centered,centere,VERB,75,center,NA,NA,S0020025514009608,S0020025514009608_75
view,view,NOUN,116,view,aspect|eyeshot|horizon|opinion|panorama|perspective|persuasion|position|prospect|purview|scene|sentiment|sight|survey|thought|view|vista,orientation|visual percept|visual image|look|looking|looking at|range|reach|belief|message|content|subject matter|substance|purpose|intent|intention|aim|design|graphic art|scope|orbit|compass|ambit|appearance|visual aspect,S0020025514009608,S0020025514009608_116
introduction,introduction,NOUN,116,introduct,creation|debut|entry|first appearance|foundation|founding|initiation|innovation|insertion|instauration|institution|intro|introduction|intromission|launching|origination|presentation|unveiling,beginning|start|commencement|section|subdivision|informing|making known|textbook|text|text edition|schoolbook|school text|proposal|movement,S0020025514009608,S0020025514009608_116
mechanism,mechanism,NOUN,116,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device,S0020025514009608,S0020025514009608_116
expect,expect,VERB,116,expect,anticipate|ask|await|bear|carry|expect|gestate|have a bun in the oven|look|require|wait,evaluate|pass judgment|judge|demand|see|consider|reckon|view|regard|expect|look|await|wait|give birth|deliver|bear|birth|have,S0020025514009608,S0020025514009608_116
obviate,obviate,ADJ,116,obviat,NA,NA,S0020025514009608,S0020025514009608_116
effects,effect,NOUN,116,effect,burden|consequence|core|effect|essence|event|force|gist|impression|issue|outcome|result|upshot,phenomenon|appearance|visual aspect|impression|feeling|belief|notion|opinion|meaning|significance|signification|import|validity|validness|symptom,S0020025514009608,S0020025514009608_116
unbalanced,unbalanced,ADJ,116,unbalanc,brainsick|crazy|demented|disturbed|imbalanced|mad|sick|unbalanced|unhinged,NA,S0020025514009608,S0020025514009608_116
classes,class,NOUN,116,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_116
classification,classification,NOUN,116,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_116
process,process,NOUN,116,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_116
following,follow,VERB,123,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514009608,S0020025514009608_123
formalize,formalize,VERB,123,formal,formalise|formalize|validate,declare|adjudge|hold|authorize|authorise|pass|clear,S0020025514009608,S0020025514009608_123
idea,idea,NOUN,123,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase,S0020025514009608,S0020025514009608_123
inter,inter,NOUN,146,inter,NA,NA,S0020025514009608,S0020025514009608_146
intra,intra,NOUN,146,intra,NA,NA,S0020025514009608,S0020025514009608_146
weights,weight,NOUN,146,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient,S0020025514009608,S0020025514009608_146
learned,learn,VERB,146,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_146
hypothesis,hypothesis,NOUN,146,hypothesi,conjecture|guess|hypothesis|possibility|speculation|supposition|surmisal|surmise|theory,proposal|concept|conception|construct|opinion|view,S0020025514009608,S0020025514009608_146
agreement,agreement,NOUN,146,agreement,accord|agreement|arrangement|concord|correspondence|understanding,statement|compatibility|harmony|concord|concordance|planning|preparation|provision|grammatical relation|speech act,S0020025514009608,S0020025514009608_146
network,network,NOUN,173,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_173
sparse,sparse,NOUN,173,spars,NA,NA,S0020025514009608,S0020025514009608_173
kn,kn,NOUN,173,kn,NA,NA,S0020025514009608,S0020025514009608_173
only,only,ADV,212,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025514009608,S0020025514009608_212
intermediate,intermediate,ADJ,212,intermedi,average|intermediate|medium,NA,S0020025514009608,S0020025514009608_212
values,value,NOUN,212,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_212
hybrid,hybrid,NOUN,212,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being,S0020025514009608,S0020025514009608_212
classifier,classifier,NOUN,212,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_212
able,able,ADJ,212,abl,able|able-bodied|capable,NA,S0020025514009608,S0020025514009608_212
enhance,enhance,NOUN,212,enhanc,NA,NA,S0020025514009608,S0020025514009608_212
overall,overall,ADV,212,overal,NA,NA,S0020025514009608,S0020025514009608_212
accuracy,accuracy,NOUN,212,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_212
rate,rate,NOUN,212,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025514009608,S0020025514009608_212
as,as,ADV,218,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_218
have,have,VERB,218,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_218
seen,see,VERB,218,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,S0020025514009608,S0020025514009608_218
level,level,NOUN,218,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_218
classifier,classifier,NOUN,218,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_218
makes,make,VERB,218,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S0020025514009608,S0020025514009608_218
prediction,prediction,NOUN,218,predict,anticipation|forecasting|foretelling|prediction|prevision|prognostication,reasoning|logical thinking|abstract thought|statement,S0020025514009608,S0020025514009608_218
using,use,VERB,218,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_218
combinations,combination,NOUN,218,combin,combination|combining|compounding,collection|aggregation|accumulation|assemblage|sequence|unit|social unit|alliance|coalition|alignment|alinement|mathematical process|mathematical operation|operation|change of integrity,S0020025514009608,S0020025514009608_218
several,several,ADJ,218,sever,respective(a)|several(a)|several(p)|various(a),NA,S0020025514009608,S0020025514009608_218
tourist,tourist,NOUN,218,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_218
walks,walk,VERB,218,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_218
memory,memory,NOUN,218,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_218
lengths,length,NOUN,218,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025514009608,S0020025514009608_218
up,up,ADV,218,up,up|upward|upwardly|upwards,NA,S0020025514009608,S0020025514009608_218
j,j,PROPN,218,j,NA,NA,S0020025514009608,S0020025514009608_218
as,as,ADV,264,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_264
result,result,NOUN,264,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025514009608,S0020025514009608_264
level,level,NOUN,264,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_264
classifier,classifier,NOUN,264,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_264
compliance,compliance,NOUN,264,complianc,abidance|complaisance|compliance|compliancy|conformation|conformity|deference|obligingness|submission,cooperation|agreeableness|agreeability|group action,S0020025514009608,S0020025514009608_264
term,term,NOUN,264,term,condition|full term|strings|term|terminal figure|terminus,word|time period|period of time|period|statement|quantity|constituent|grammatical constituent|point|point in time|statue,S0020025514009608,S0020025514009608_264
change,change,NOUN,264,chang,alteration|change|modification|variety,happening|occurrence|occurrent|natural event|relation|action|consequence|effect|outcome|result|event|issue|upshot|cash|hard cash|hard currency|thing|clothing|article of clothing|vesture|wear|wearable|habiliment|coin|difference,S0020025514009608,S0020025514009608_264
such,such,ADJ,264,such,such(a),NA,S0020025514009608,S0020025514009608_264
way,way,NOUN,264,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage,S0020025514009608,S0020025514009608_264
accommodate,accommodate,NOUN,264,accommod,NA,NA,S0020025514009608,S0020025514009608_264
accordingly,accordingly,ADV,264,accordingli,accordingly|consequently,NA,S0020025514009608,S0020025514009608_264
resulting,result,VERB,264,result,ensue|lead|leave|result,prove|turn out|turn up|produce|bring about|give rise|happen|hap|go on|pass off|occur|pass|fall out|come about|take place,S0020025514009608,S0020025514009608_264
low,low,ADJ,264,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_264
model,model,NOUN,264,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation,S0020025514009608,S0020025514009608_264
out,out,ADV,286,out,away|out,NA,S0020025514009608,S0020025514009608_286
simulations,simulations,NOUN,286,simul,NA,NA,S0020025514009608,S0020025514009608_286
performed,perform,VERB,286,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil,S0020025514009608,S0020025514009608_286
enhancements,enhancement,NOUN,286,enhanc,enhancement|sweetening,improvement,S0020025514009608,S0020025514009608_286
statistically,statistically,ADV,286,statist,statistically,NA,S0020025514009608,S0020025514009608_286
significant,significant,ADJ,286,signific,important|meaning(a)|pregnant|significant|substantial,NA,S0020025514009608,S0020025514009608_286
confirming,confirm,VERB,286,confirm,affirm|confirm|corroborate|reassert|substantiate|support|sustain,affirm|strengthen|beef up|fortify|approve|O.K.|okay|sanction|covenant,S0020025514009608,S0020025514009608_286
level,level,NOUN,286,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_286
classifier,classifier,NOUN,286,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_286
successfully,successfully,ADV,286,successfulli,successfully,NA,S0020025514009608,S0020025514009608_286
