token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
average,average,NOUN,172,averag,average|norm,statistic|ratio|scale value,S0020025508004520,S0020025508004520_172
scores,score,NOUN,172,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_172
systems,systems,NOUN,172,system,NA,NA,S0020025508004520,S0020025508004520_172
end,end,NOUN,172,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material,S0020025508004520,S0020025508004520_172
subsection,subsection,NOUN,172,subsect,subdivision|subsection,section|segment,S0020025508004520,S0020025508004520_172
analyze,analyze,NOUN,172,analyz,NA,NA,S0020025508004520,S0020025508004520_172
statistical,statistical,ADJ,172,statist,statistical,NA,S0020025508004520,S0020025508004520_172
significance,significance,NOUN,172,signific,implication|import|meaning|significance|signification,importance|meaning|substance|message|content|subject matter,S0020025508004520,S0020025508004520_172
differences,difference,NOUN,172,differ,conflict|departure|deviation|difference|difference of opinion|dispute|divergence|remainder,quality|variation|fluctuation|disagreement|change|number,S0020025508004520,S0020025508004520_172
f,f,NOUN,172,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_172
measures,measure,NOUN,172,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025508004520,S0020025508004520_172
instance,instance,NOUN,243,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025508004520,S0020025508004520_243
when,when,ADV,243,when,NA,NA,S0020025508004520,S0020025508004520_243
using,use,VERB,243,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_243
onezero,onezero,ADV,243,onezero,NA,NA,S0020025508004520,S0020025508004520_243
compression,compression,NOUN,243,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_243
rate,rate,NOUN,243,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_243
second,second,ADV,243,second,second|secondly,NA,S0020025508004520,S0020025508004520_243
best,best,ADJ,243,best,best|best(p)|better(p),NA,S0020025508004520,S0020025508004520_243
system,system,NOUN,243,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025508004520,S0020025508004520_243
top,top,ADJ,243,top,top(a),NA,S0020025508004520,S0020025508004520_243
baseline,baseline,NOUN,243,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_243
f,f,NOUN,243,f,atomic number 9|degree Fahrenheit|f|F|farad|fluorine,degree|chemical element|element|gas|halogen|capacitance unit|letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_243
measure,measure,NOUN,243,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025508004520,S0020025508004520_243
equal,equal,ADJ,243,equal,adequate|equal,NA,S0020025508004520,S0020025508004520_243
close,close,ADJ,243,close,airless|cheeseparing|close|close-fitting|closelipped|closemouthed|confining|faithful|near|nigh|penny-pinching|secretive|skinny|snug|stuffy|tight|tightlipped|unaired,NA,S0020025508004520,S0020025508004520_243
statistically,statistically,ADV,243,statist,statistically,NA,S0020025508004520,S0020025508004520_243
different,different,ADJ,243,differ,different,NA,S0020025508004520,S0020025508004520_243
score,score,NOUN,243,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest,S0020025508004520,S0020025508004520_243
cn,cn,NOUN,243,cn,NA,NA,S0020025508004520,S0020025508004520_243
voting,voting,NOUN,243,vote,ballot|balloting|vote|voting,choice|selection|option|pick,S0020025508004520,S0020025508004520_243
models,models,NOUN,17,model,NA,NA,S0020025514004137,S0020025514004137_17
used,use,VERB,17,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514004137,S0020025514004137_17
analyze,analyze,NOUN,17,analyz,NA,NA,S0020025514004137,S0020025514004137_17
evaluate,evaluate,NOUN,17,evalu,NA,NA,S0020025514004137,S0020025514004137_17
performance,performance,NOUN,17,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process,S0020025514004137,S0020025514004137_17
general,general,ADJ,17,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,NA,S0020025514004137,S0020025514004137_17
system,system,NOUN,17,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_17
xthree,xthree,NOUN,119,xthree,NA,NA,S0020025514004137,S0020025514004137_119
xone,xone,NOUN,119,xone,NA,NA,S0020025514004137,S0020025514004137_119
false,false,ADJ,119,fals,assumed|delusive|fake|false|faux|fictitious|fictive|imitation|mistaken|off-key|pretended|put on|sham|simulated|sour|untrue,NA,S0020025514004137,S0020025514004137_119
human,human,ADJ,9,human,human,NA,S0020025514009608,S0020025514009608_9
animal,animal,NOUN,9,anim,animal|animate being|beast|brute|creature|fauna,organism|being,S0020025514009608,S0020025514009608_9
brain,brain,NOUN,9,brain,brain|brainiac|brainpower|Einstein|encephalon|genius|head|learning ability|mastermind|mental capacity|mentality|mind|nous|psyche|wit,neural structure|intelligence|cognition|knowledge|noesis|intellectual|intellect|variety meat|organs,S0020025514009608,S0020025514009608_9
performs,perform,NOUN,9,perform,NA,NA,S0020025514009608,S0020025514009608_9
low,low,ADJ,9,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_9
orders,order,NOUN,9,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,S0020025514009608,S0020025514009608_9
learning,learn,VERB,9,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_9
has,have,VERB,9,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025514009608,S0020025514009608_9
facility,facility,NOUN,9,facil,adeptness|adroitness|deftness|facility|installation|quickness|readiness,artifact|artefact|skillfulness|effortlessness|service,S0020025514009608,S0020025514009608_9
identifying,identify,VERB,9,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025514009608,S0020025514009608_9
patterns,pattern,NOUN,9,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording,S0020025514009608,S0020025514009608_9
according,accord,VERB,9,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give,S0020025514009608,S0020025514009608_9
semantic,semantic,ADJ,9,semant,semantic,NA,S0020025514009608,S0020025514009608_9
meanings,meaning,NOUN,9,mean,import|meaning|significance|signification|substance,message|content|subject matter|substance|idea|thought,S0020025514009608,S0020025514009608_9
input,input,NOUN,9,input,comment|input|input signal|remark|stimulant|stimulation|stimulus,signal|signaling|sign|statement|information|component|constituent|element,S0020025514009608,S0020025514009608_9
data,data,NOUN,9,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_9
as,as,ADV,16,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_16
result,result,NOUN,16,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role,S0020025514009608,S0020025514009608_16
test,test,NOUN,16,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_16
instance,instance,NOUN,16,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_16
declared,declare,VERB,16,declar,adjudge|announce|declare|hold,state|say|tell|affirm|verify|assert|avow|aver|swan|swear|evaluate|pass judgment|judge|authorize|authorise|pass|clear|play|proclaim|exclaim|promulgate,S0020025514009608,S0020025514009608_16
member,member,NOUN,16,member,appendage|extremity|fellow member|member|penis|phallus,associate|part|portion|component part|component|constituent|external body part|unit|social unit|erectile organ,S0020025514009608,S0020025514009608_16
class,class,NOUN,16,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_16
complies,comply,NOUN,16,compli,NA,NA,S0020025514009608,S0020025514009608_16
structural,structural,ADJ,16,structur,geomorphologic|geomorphological|morphologic|morphological|structural,NA,S0020025514009608,S0020025514009608_16
sense,sense,NOUN,16,sens,common sense|good sense|gumption|horse sense|mother wit|sensation|sense|sensory faculty|sentience|sentiency|signified,awareness|consciousness|cognizance|cognisance|knowingness|meaning|significance|signification|import|faculty|mental faculty|module|sagacity|sagaciousness|judgment|judgement|discernment|appreciation|grasp|hold,S0020025514009608,S0020025514009608_16
matter,matter,NOUN,16,matter,affair|issue|matter|subject|thing|topic,concern|content|cognitive content|mental object|physical entity|trouble|problem|consequence|import|moment|writing|written material|piece of writing,S0020025514009608,S0020025514009608_16
how,how,ADV,16,how,NA,NA,S0020025514009608,S0020025514009608_16
far,far,ADV,16,far,far,NA,S0020025514009608,S0020025514009608_16
center,center,NOUN,16,center,center|center field|center of attention|centerfield|centre|centre of attention|core|essence|eye|gist|heart|heart and soul|inwardness|kernel|mall|marrow|meat|middle|midpoint|nerve center|nerve centre|nitty-gritty|nub|pith|plaza|shopping center|shopping centre|shopping mall|snapper|substance|sum,area|country|tract|piece of land|piece of ground|parcel of land|parcel|building|edifice|point|content|cognitive content|mental object|object|neural structure|formation|basketball player|basketeer|cager|lineman|place|property|class|stratum|social class|socio-economic class|hockey player|ice-hockey player|sweet|confection|mercantile establishment|retail store|sales outlet|outlet|position,S0020025514009608,S0020025514009608_16
members,members,NOUN,16,member,NA,NA,S0020025514009608,S0020025514009608_16
sum,sum,NOUN,114,sum,aggregate|amount|amount of money|center|centre|core|essence|gist|heart|heart and soul|inwardness|join|kernel|marrow|meat|nitty-gritty|nub|pith|substance|sum|sum of money|sum total|summation|total|totality|union,assets|quantity|collection|aggregation|accumulation|assemblage|content|cognitive content|mental object|whole|unit|set,S0020025514009608,S0020025514009608_114
fundamental,fundamental,ADJ,114,fundament,cardinal|central|fundamental|key|primal|profound|rudimentary|underlying,NA,S0020025514009608,S0020025514009608_114
idea,idea,NOUN,114,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase,S0020025514009608,S0020025514009608_114
level,level,NOUN,114,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_114
classifier,classifier,NOUN,114,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_114
make,make,VERB,114,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow,S0020025514009608,S0020025514009608_114
use,use,VERB,114,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_114
mixture,mixture,NOUN,114,mixtur,admixture|assortment|commixture|concoction|intermixture|miscellanea|miscellany|mix|mixed bag|mixing|mixture|motley|potpourri|salmagundi|smorgasbord|variety,substance|foodstuff|food product|collection|aggregation|accumulation|assemblage|combining|combine|combination|compounding,S0020025514009608,S0020025514009608_114
local,local,ADJ,114,local,local,NA,S0020025514009608,S0020025514009608_114
global,global,ADJ,114,global,ball-shaped|global|globose|globular|orbicular|planetary|spheric|spherical|world-wide|world(a)|worldwide,NA,S0020025514009608,S0020025514009608_114
features,feature,NOUN,114,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_114
class,class,NOUN,114,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_114
components,component,NOUN,114,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion,S0020025514009608,S0020025514009608_114
means,mean,VERB,114,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA,S0020025514009608,S0020025514009608_114
combination,combination,NOUN,114,combin,combination|combining|compounding,collection|aggregation|accumulation|assemblage|sequence|unit|social unit|alliance|coalition|alignment|alinement|mathematical process|mathematical operation|operation|change of integrity,S0020025514009608,S0020025514009608_114
tourist,tourist,NOUN,114,tourist,holidaymaker|tourer|tourist,traveler|traveller,S0020025514009608,S0020025514009608_114
walks,walk,VERB,114,walk,take the air|walk,travel|go|move|locomote|accompany|score|hit|tally|rack up|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|play|behave|comport|consociate|associate|pace|compel|oblige|obligate,S0020025514009608,S0020025514009608_114
different,different,ADJ,114,differ,different,NA,S0020025514009608,S0020025514009608_114
values,value,NOUN,114,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_114
μ,μ,NOUN,114,μ,NA,NA,S0020025514009608,S0020025514009608_114
network,network,NOUN,244,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_244
formation,formation,NOUN,244,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_244
step,step,NOUN,244,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025514009608,S0020025514009608_244
following,follow,VERB,244,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514009608,S0020025514009608_244
similarity,similarity,NOUN,244,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization,S0020025514009608,S0020025514009608_244
functions,function,NOUN,244,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package,S0020025514009608,S0020025514009608_244
used,use,VERB,244,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_244
numerical,numerical,ADJ,244,numer,mathematical|numeral|numeric|numerical,NA,S0020025514009608,S0020025514009608_244
attributes,attributes,NOUN,244,attribut,NA,NA,S0020025514009608,S0020025514009608_244
reciprocal,reciprocal,ADJ,244,reciproc,mutual|reciprocal,NA,S0020025514009608,S0020025514009608_244
euclidean,euclidean,ADJ,244,euclidean,euclidean|euclidian,NA,S0020025514009608,S0020025514009608_244
distance,distance,NOUN,244,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time,S0020025514009608,S0020025514009608_244
employed,employ,VERB,244,emploi,apply|employ|engage|hire|use|utilise|utilize,NA,S0020025514009608,S0020025514009608_244
categorical,categorical,ADJ,244,categor,categoric|categorical|flat|unconditional,NA,S0020025514009608,S0020025514009608_244
examples,example,NOUN,244,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514009608,S0020025514009608_244
measure,measure,NOUN,244,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0020025514009608,S0020025514009608_244
utilized,utilize,ADJ,244,util,NA,NA,S0020025514009608,S0020025514009608_244
example,example,NOUN,316,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514009608,S0020025514009608_316
best,best,ADJ,316,best,best|best(p)|better(p),NA,S0020025514009608,S0020025514009608_316
accuracy,accuracy,NOUN,316,accuraci,accuracy|truth,quality,S0020025514009608,S0020025514009608_316
rate,rate,NOUN,316,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025514009608,S0020025514009608_316
when,when,ADV,316,when,NA,NA,S0020025514009608,S0020025514009608_316
only,only,ADV,316,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025514009608,S0020025514009608_316
ensemble,ensemble,NOUN,316,ensembl,corps de ballet|ensemble|supporting players|tout ensemble,musical organization|musical organisation|musical group|cast|cast of characters|dramatis personae|chorus|chorus line|collection|aggregation|accumulation|assemblage|outfit|getup|rig|turnout,S0020025514009608,S0020025514009608_316
low,low,ADJ,316,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_316
