token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
as,as,ADV,22,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_22
graphs,graph,NOUN,22,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol,S0020025508004520,S0020025508004520_22
entities,entity,NOUN,22,entiti,entity,NA,S0020025508004520,S0020025508004520_22
contain,contain,NOUN,22,contain,NA,NA,S0020025508004520,S0020025508004520_22
few,few,ADJ,22,few,few,NA,S0020025508004520,S0020025508004520_22
highly,highly,ADV,22,highli,extremely|highly,NA,S0020025508004520,S0020025508004520_22
connected,connect,VERB,22,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce,S0020025508004520,S0020025508004520_22
nodes,node,NOUN,22,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_22
called,call,VERB,22,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse,S0020025508004520,S0020025508004520_22
hubs,hub,NOUN,22,hub,hub,part|portion|center|centre|middle|heart|eye,S0020025508004520,S0020025508004520_22
coexist,coexist,NOUN,22,coexist,NA,NA,S0020025508004520,S0020025508004520_22
large,large,ADJ,22,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),NA,S0020025508004520,S0020025508004520_22
number,number,NOUN,22,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0020025508004520,S0020025508004520_22
much,much,ADV,22,much,a good deal|a great deal|a lot|lots|much|often|practically|very much,NA,S0020025508004520,S0020025508004520_22
less,less,ADJ,22,less,less|less(a),NA,S0020025508004520,S0020025508004520_22
interesting,interesting,ADJ,27,interest,interesting,NA,S0020025508004520,S0020025508004520_27
feature,feature,NOUN,27,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025508004520,S0020025508004520_27
complex,complex,NOUN,27,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025508004520,S0020025508004520_27
networks,network,NOUN,27,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_27
existence,existence,NOUN,27,exist,being|beingness|cosmos|creation|existence|face of the earth|macrocosm|universe|world,state|natural object,S0020025508004520,S0020025508004520_27
community,community,NOUN,27,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping,S0020025508004520,S0020025508004520_27
modular,modular,ADJ,27,modular,modular,NA,S0020025508004520,S0020025508004520_27
structure,structure,NOUN,27,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025508004520,S0020025508004520_27
allows,allow,NOUN,27,allow,NA,NA,S0020025508004520,S0020025508004520_27
network,network,NOUN,27,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_27
partitioned,partition,VERB,27,partit,partition|partition off|zone,separate|divide|part,S0020025508004520,S0020025508004520_27
defined,define,VERB,27,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0020025508004520,S0020025508004520_27
groups,group,NOUN,27,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set,S0020025508004520,S0020025508004520_27
highly,highly,ADV,27,highli,extremely|highly,NA,S0020025508004520,S0020025508004520_27
interconnected,interconnect,ADJ,27,interconnect,NA,NA,S0020025508004520,S0020025508004520_27
nodes,node,NOUN,27,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_27
experiment,experiment,NOUN,50,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_50
texts,texts,NOUN,50,text,NA,NA,S0020025508004520,S0020025508004520_50
english,english,NOUN,50,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,S0020025508004520,S0020025508004520_50
has,have,VERB,50,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0020025508004520,S0020025508004520_50
outperformed,outperform,ADJ,50,outperform,NA,NA,S0020025508004520,S0020025508004520_50
tfidf,tfidf,NOUN,50,tfidf,NA,NA,S0020025508004520,S0020025508004520_50
measurement,measurement,NOUN,50,measur,measure|measurement|measuring|mensuration,activity,S0020025508004520,S0020025508004520_50
node,node,NOUN,50,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system,S0020025508004520,S0020025508004520_50
degree,degree,NOUN,50,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude,S0020025508004520,S0020025508004520_50
defined,define,VERB,50,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0020025508004520,S0020025508004520_50
section,section,NOUN,50,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting,S0020025508004520,S0020025508004520_50
sentence,sentence,NOUN,61,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term,S0020025508004520,S0020025508004520_61
position,position,NOUN,61,posit,attitude|berth|billet|emplacement|lieu|locating|location|military position|office|perspective|place|placement|position|positioning|post|posture|side|situation|spatial relation|spot|stance|status|stead|view,point|orientation|bodily property|state|occupation|business|job|line of work|line|relation|role|activity|condition|status|attitude|mental attitude|opinion|view|item|function|office|part|assumption,S0020025508004520,S0020025508004520_61
length,length,NOUN,61,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment,S0020025508004520,S0020025508004520_61
attributes,attributes,NOUN,61,attribut,NA,NA,S0020025508004520,S0020025508004520_61
used,use,VERB,61,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_61
evaluation,evaluation,NOUN,61,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal,S0020025508004520,S0020025508004520_61
english,english,NOUN,61,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,S0020025508004520,S0020025508004520_61
texts,texts,NOUN,61,text,NA,NA,S0020025508004520,S0020025508004520_61
duc,duc,NOUN,61,duc,NA,NA,S0020025508004520,S0020025508004520_61
proposed,propose,VERB,80,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025508004520,S0020025508004520_80
method,method,NOUN,80,method,method|method acting,know-how|acting|playing|playacting|performing,S0020025508004520,S0020025508004520_80
called,call,VERB,80,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse,S0020025508004520,S0020025508004520_80
cn,cn,NOUN,80,cn,NA,NA,S0020025508004520,S0020025508004520_80
summ,summ,NOUN,80,summ,NA,NA,S0020025508004520,S0020025508004520_80
complex,complex,NOUN,80,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025508004520,S0020025508004520_80
networks,network,NOUN,80,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_80
based,base,VERB,80,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_80
summarization,summarization,NOUN,80,summar,summarisation|summarization,report|account,S0020025508004520,S0020025508004520_80
consists,consist,VERB,80,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree,S0020025508004520,S0020025508004520_80
steps,step,NOUN,80,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block,S0020025508004520,S0020025508004520_80
nouns,noun,NOUN,82,noun,noun,content word|open-class word|substantive|major form class,S0020025508004520,S0020025508004520_82
identified,identify,VERB,82,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025508004520,S0020025508004520_82
part,part,NOUN,82,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item,S0020025508004520,S0020025508004520_82
speech,speech,NOUN,82,speech,actor's line|address|delivery|language|lecture|manner of speaking|oral communication|speech|speech communication|spoken communication|spoken language|talking to|voice communication|words,speech act|auditory communication|utterance|vocalization|speaking|speech production|expressive style|style|rebuke|reproof|reproval|reprehension|reprimand|line|faculty|mental faculty|module,S0020025508004520,S0020025508004520_82
tagger,tagger,NOUN,82,tagger,tagger|tagging program,person|individual|someone|somebody|mortal|soul|program|programme|computer program|computer programme,S0020025508004520,S0020025508004520_82
mxpost,mxpost,NOUN,82,mxpost,NA,NA,S0020025508004520,S0020025508004520_82
lemmatization,lemmatization,NOUN,82,lemmat,NA,NA,S0020025508004520,S0020025508004520_82
done,done,VERB,82,done,NA,NA,S0020025508004520,S0020025508004520_82
accessing,access,VERB,82,access,access|get at,recover|retrieve|find|regain|reach|make|attain|hit|arrive at|gain,S0020025508004520,S0020025508004520_82
brazilian,brazilian,ADJ,82,brazilian,Brazilian,NA,S0020025508004520,S0020025508004520_82
portuguese,portuguese,NOUN,82,portugues,Portuguese,Romance|Romance language|Latinian language|European,S0020025508004520,S0020025508004520_82
lexicon,lexicon,NOUN,82,lexicon,dictionary|lexicon|mental lexicon|vocabulary,cognition|knowledge|noesis|wordbook,S0020025508004520,S0020025508004520_82
kls,kl,NOUN,82,kl,NA,NA,S0020025508004520,S0020025508004520_82
finally,finally,ADV,127,final,at last|at long last|eventually|finally|in conclusion|in the end|last|lastly|ultimately,NA,S0020025508004520,S0020025508004520_127
division,division,NOUN,127,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation,S0020025508004520,S0020025508004520_127
network,network,NOUN,127,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025508004520,S0020025508004520_127
communities,communities,NOUN,127,commun,NA,NA,S0020025508004520,S0020025508004520_127
adopted,adopt,VERB,127,adopt,acquire|adopt|assume|borrow|dramatise|dramatize|embrace|espouse|follow|sweep up|take|take in|take on|take over|take up,choose|take|select|pick out|accept|have|take office|change|write|compose|pen|indite,S0020025508004520,S0020025508004520_127
shows,show,NOUN,127,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning,S0020025508004520,S0020025508004520_127
highest,highest,ADJ,127,highest,NA,NA,S0020025508004520,S0020025508004520_127
q,q,NOUN,127,q,q|Q,letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_127
calculated,calculate,VERB,127,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0020025508004520,S0020025508004520_127
verify,verify,VERB,131,verifi,affirm|assert|aver|avow|control|swan|swear|verify,confirm|corroborate|sustain|substantiate|support|affirm|test|prove|try|try out|examine|essay|reassert|declare,S0020025508004520,S0020025508004520_131
experimentally,experimentally,ADV,131,experiment,by experimentation|experimentally|through an experiment,NA,S0020025508004520,S0020025508004520_131
assumption,assumption,NOUN,131,assumpt,assumption|Assumption|Assumption of Mary|August 15|effrontery|laying claim|premise|premiss|presumption|presumptuousness|supposal|supposition,postulate|posit|hypothesis|possibility|theory|acquisition|holy day of obligation|miracle|audacity|audaciousness|act|deed|human action|human activity,S0020025508004520,S0020025508004520_131
corresponding,correspond,NOUN,131,correspond,NA,NA,S0020025508004520,S0020025508004520_131
strategy,strategy,NOUN,131,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_131
cn,cn,NOUN,131,cn,NA,NA,S0020025508004520,S0020025508004520_131
communities,communities,NOUN,131,commun,NA,NA,S0020025508004520,S0020025508004520_131
aims,aim,NOUN,131,aim,aim|bearing|design|heading|intent|intention|object|objective|purpose|target,goal|end|steering|guidance|direction|way,S0020025508004520,S0020025508004520_131
covering,cover,VERB,131,cover,address|breed|brood|compensate|comprehend|continue|cover|cover up|cross|cut across|cut through|deal|embrace|encompass|enshroud|extend|get across|get over|handle|hatch|hide|incubate|insure|overcompensate|overlay|pass over|plow|report|shroud|spread over|track|traverse|treat|underwrite|wrap up,touch|adjoin|meet|contact|be|satisfy|fulfill|fulfil|live up to|broach|initiate|include|pass|inform|protect|hide|conceal|see|check|insure|see to it|ensure|control|ascertain|assure|guarantee|warrant|compensate|counterbalance|correct|make up|even out|even off|even up|endow|indue|gift|empower|invest|endue|substitute|deputize|deputise|step in|envelop|enfold|enwrap|wrap|enclose|copulate|mate|pair|couple|play|reproduce|procreate|multiply|dress|clothe|enclothe|garb|raiment|tog|garment|habilitate|fit out|apparel,S0020025508004520,S0020025508004520_131
entire,entire,ADJ,131,entir,entire|full|intact|integral|total,NA,S0020025508004520,S0020025508004520_131
structure,structure,NOUN,131,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025508004520,S0020025508004520_131
text,text,NOUN,131,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book,S0020025508004520,S0020025508004520_131
thus,thus,ADV,131,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025508004520,S0020025508004520_131
avoiding,avoid,VERB,131,avoid,annul|avert|avoid|debar|deflect|fend off|forefend|forfend|head off|invalidate|keep off|nullify|obviate|quash|stave off|void|ward off,prevent|forestall|foreclose|preclude|forbid|abstain|refrain|desist|cancel|strike down,S0020025508004520,S0020025508004520_131
redundancy,redundancy,NOUN,131,redund,redundance|redundancy,repetitiveness|repetitiousness|overplus|plethora|superfluity|embarrassment|configuration|constellation|repetition|repeating,S0020025508004520,S0020025508004520_131
builds,build,NOUN,141,build,anatomy|bod|body-build|build|chassis|figure|flesh|form|frame|habitus|human body|material body|physical body|physique|shape|soma,bodily property|body|organic structure,S0020025508004520,S0020025508004520_141
extract,extract,NOUN,141,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_141
selecting,select,VERB,141,select,choose|pick out|select|take,decide|make up one's mind|determine,S0020025508004520,S0020025508004520_141
source,source,NOUN,141,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,S0020025508004520,S0020025508004520_141
sentences,sentences,NOUN,141,sentenc,NA,NA,S0020025508004520,S0020025508004520_141
closer,closer,ADJ,141,closer,NA,NA,S0020025508004520,S0020025508004520_141
manually,manually,ADV,141,manual,manually,NA,S0020025508004520,S0020025508004520_141
written,write,VERB,141,write,compose|drop a line|indite|pen|save|spell|write,create verbally|communicate|intercommunicate|correspond|make|create|trace|draw|line|describe|delineate|record|tape|create by mental act|create mentally,S0020025508004520,S0020025508004520_141
abstract,abstract,NOUN,141,abstract,abstract|abstraction|outline|precis|synopsis,concept|conception|construct|summary|sum-up,S0020025508004520,S0020025508004520_141
experiment,experiment,NOUN,151,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture,S0020025508004520,S0020025508004520_151
onefive,onefive,ADJ,151,onef,NA,NA,S0020025508004520,S0020025508004520_151
versions,version,NOUN,151,version,adaptation|edition|interlingual rendition|interpretation|reading|rendering|translation|variant|variation|version,interpretation|type|writing|written material|piece of writing|written record|written account|representation|mental representation|internal representation|turn|turning,S0020025508004520,S0020025508004520_151
cn,cn,NOUN,151,cn,NA,NA,S0020025508004520,S0020025508004520_151
summ,summ,NOUN,151,summ,NA,NA,S0020025508004520,S0020025508004520_151
compared,compare,VERB,151,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect,S0020025508004520,S0020025508004520_151
baselines,baseline,NOUN,151,baselin,baseline|service line,standard|criterion|measure|touchstone|line,S0020025508004520,S0020025508004520_151
other,other,ADJ,151,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_151
extractive,extractive,ADJ,151,extract,NA,NA,S0020025508004520,S0020025508004520_151
systems,systems,NOUN,151,system,NA,NA,S0020025508004520,S0020025508004520_151
inclusion,inclusion,NOUN,158,inclus,cellular inclusion|comprehension|inclusion|inclusion body,situation|state of affairs|involvement|body|increase|step-up,S0020025508004520,S0020025508004520_158
complementary,complementary,ADJ,158,complementari,complemental|complementary|completing,NA,S0020025508004520,S0020025508004520_158
sentences,sentences,NOUN,158,sentenc,NA,NA,S0020025508004520,S0020025508004520_158
depends,depend,VERB,158,depend,bank|bet|calculate|count|depend|look|reckon|rely|swear,be|trust,S0020025508004520,S0020025508004520_158
compression,compression,NOUN,158,compress,compaction|compressing|compression|concretion|condensation|contraction|densification,concentration|shrinking|shrinkage|encoding|encryption|press|pressure|pressing,S0020025508004520,S0020025508004520_158
rate,rate,NOUN,158,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0020025508004520,S0020025508004520_158
moreover,moreover,ADV,169,moreov,furthermore|moreover|what is more,NA,S0020025508004520,S0020025508004520_169
uses,use,NOUN,169,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,S0020025508004520,S0020025508004520_169
feature,feature,NOUN,169,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025508004520,S0020025508004520_169
selection,selection,NOUN,169,select,choice|excerpt|excerption|extract|natural selection|option|pick|selection|survival|survival of the fittest,action|assortment|mixture|mixed bag|miscellany|miscellanea|variety|salmagundi|smorgasbord|potpourri|motley|decision making|deciding|natural process|natural action|activity|passage,S0020025508004520,S0020025508004520_169
shrink,shrink,VERB,169,shrink,contract|cringe|flinch|funk|quail|recoil|reduce|shrink|shrivel|shrivel up|squinch|wince|wither,decrease|diminish|lessen|fall|move|minify,S0020025508004520,S0020025508004520_169
space,space,NOUN,169,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type,S0020025508004520,S0020025508004520_169
other,other,ADJ,179,other,early(a)|former(a)|other|other(a),NA,S0020025508004520,S0020025508004520_179
systems,systems,NOUN,179,system,NA,NA,S0020025508004520,S0020025508004520_179
based,base,VERB,179,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0020025508004520,S0020025508004520_179
machine,machine,NOUN,179,machin,auto|automobile|car|machine|motorcar|political machine|simple machine,device|person|individual|someone|somebody|mortal|soul|organization|organisation|mechanical device|motor vehicle|automotive vehicle,S0020025508004520,S0020025508004520_179
learning,learn,VERB,179,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025508004520,S0020025508004520_179
thus,thus,ADV,179,thu,hence|so|thence|therefore|thus|thusly,NA,S0020025508004520,S0020025508004520_179
requiring,require,VERB,179,requir,ask|call for|command|demand|expect|involve|necessitate|need|postulate|require|take|want,demand|order|tell|enjoin|say|be,S0020025508004520,S0020025508004520_179
training,training,NOUN,179,train,breeding|education|grooming|preparation|training,activity|upbringing,S0020025508004520,S0020025508004520_179
phase,phase,NOUN,179,phase,form|phase|phase angle|stage,time period|period of time|period|state of matter|state|point|point in time|appearance|visual aspect,S0020025508004520,S0020025508004520_179
use,use,VERB,179,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025508004520,S0020025508004520_179
substantially,substantially,ADV,179,substanti,considerably|substantially|well,NA,S0020025508004520,S0020025508004520_179
more,more,ADJ,179,more,more than|more(a),NA,S0020025508004520,S0020025508004520_179
