token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
generated,generate,VERB,250,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce,S0020025508004520,S0020025508004520_250
extract,extract,NOUN,250,extract,excerpt|excerption|extract|infusion|selection,solution|passage,S0020025508004520,S0020025508004520_250
contain,contain,NOUN,250,contain,NA,NA,S0020025508004520,S0020025508004520_250
same,same,ADJ,250,same,like|same|same(p),NA,S0020025508004520,S0020025508004520_250
number,number,NOUN,250,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0020025508004520,S0020025508004520_250
words,word,NOUN,250,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025508004520,S0020025508004520_250
as,as,ADV,250,a,as|equally|every bit,NA,S0020025508004520,S0020025508004520_250
reference,reference,NOUN,250,refer,acknowledgment|address|book of facts|character|character reference|citation|cite|computer address|consultation|credit|denotation|extension|mention|point of reference|quotation|reference|reference book|reference point|reference work|source,remark|comment|input|note|annotation|notation|indicator|book|recommendation|testimonial|good word|meaning|substance|action|publication|code|computer code,S0020025508004520,S0020025508004520_250
abstract,abstract,NOUN,250,abstract,abstract|abstraction|outline|precis|synopsis,concept|conception|construct|summary|sum-up,S0020025508004520,S0020025508004520_250
example,example,NOUN,7,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0020025514009608,S0020025514009608_7
figure,figure,VERB,7,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025514009608,S0020025514009608_7
test,test,NOUN,7,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover,S0020025514009608,S0020025514009608_7
instances,instance,NOUN,7,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0020025514009608,S0020025514009608_7
represented,represent,VERB,7,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025514009608,S0020025514009608_7
triangles,triangles,NOUN,7,triangl,NA,NA,S0020025514009608,S0020025514009608_7
most,most,ADJ,7,most,most(a),NA,S0020025514009608,S0020025514009608_7
probably,probably,ADV,7,probabl,believably|belike|credibly|in all likelihood|in all probability|likely|plausibly|probably,NA,S0020025514009608,S0020025514009608_7
classified,classify,VERB,7,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute,S0020025514009608,S0020025514009608_7
as,as,ADV,7,a,as|equally|every bit,NA,S0020025514009608,S0020025514009608_7
members,members,NOUN,7,member,NA,NA,S0020025514009608,S0020025514009608_7
square,square,ADJ,7,squar,hearty|satisfying|solid|square|square(a)|square(p)|straight|straightforward|substantial,NA,S0020025514009608,S0020025514009608_7
shaped,shap,VERB,7,shap,NA,NA,S0020025514009608,S0020025514009608_7
class,class,NOUN,7,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0020025514009608,S0020025514009608_7
only,only,ADV,7,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA,S0020025514009608,S0020025514009608_7
physical,physical,ADJ,7,physic,forcible|physical|strong-arm,NA,S0020025514009608,S0020025514009608_7
features,feature,NOUN,7,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_7
such,such,ADJ,7,such,such(a),NA,S0020025514009608,S0020025514009608_7
distances,distance,NOUN,7,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time,S0020025514009608,S0020025514009608_7
data,data,NOUN,7,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_7
considered,consider,VERB,7,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025514009608,S0020025514009608_7
vision,vision,NOUN,88,vision,imagination|imaginativeness|sight|vision|visual modality|visual sensation|visual sense,imagination|imaging|imagery|mental imagery|modality|sense modality|sensory system|exteroception|sensation|esthesis|aesthesis|sense experience|sense impression|sense datum|creativity|creativeness|creative thinking|experience,S0020025514009608,S0020025514009608_88
stresses,stress,NOUN,88,stress,accent|emphasis|focus|strain|stress|tenseness|tension,prosody|inflection|strain|mental strain|nervous strain|emphasis|accent|difficulty|force,S0020025514009608,S0020025514009608_88
physical,physical,ADJ,88,physic,forcible|physical|strong-arm,NA,S0020025514009608,S0020025514009608_88
similarities,similarity,NOUN,88,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization,S0020025514009608,S0020025514009608_88
data,data,NOUN,88,data,data|information,collection|aggregation|accumulation|assemblage,S0020025514009608,S0020025514009608_88
distance,distance,NOUN,177,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time,S0020025514009608,S0020025514009608_177
matrix,matrix,NOUN,177,matrix,ground substance|intercellular substance|matrix,array|rock|stone|enclosure|natural enclosure|body substance|animal tissue|mold|mould|cast,S0020025514009608,S0020025514009608_177
represented,represent,VERB,177,repres,act|be|comprise|constitute|correspond|defend|exemplify|interpret|lay out|make up|map|play|present|represent|stage|stand for|symbolise|symbolize|typify,equal|be|mean|intend|serve|express|verbalize|verbalise|utter|give tongue to|embody|personify|re-create|describe|depict|draw|remonstrate|point out|state|say|tell|permute|commute|transpose,S0020025514009608,S0020025514009608_177
multiple,multiple,ADJ,177,multipl,multiple,NA,S0020025514009608,S0020025514009608_177
adjacency,adjacency,NOUN,177,adjac,adjacency|contiguity|contiguousness,nearness|closeness,S0020025514009608,S0020025514009608_177
lists,list,NOUN,177,list,inclination|lean|leaning|list|listing|tilt,database|position|spatial relation,S0020025514009608,S0020025514009608_177
enhanced,enhance,VERB,177,enhanc,enhance|heighten|raise,intensify|compound|heighten|deepen|better|improve|amend|ameliorate|meliorate,S0020025514009608,S0020025514009608_177
use,use,VERB,177,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0020025514009608,S0020025514009608_177
memory,memory,NOUN,177,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,S0020025514009608,S0020025514009608_177
even,even,ADV,194,even,even|still|yet,NA,S0020025514009608,S0020025514009608_194
simple,simple,ADJ,194,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,NA,S0020025514009608,S0020025514009608_194
network,network,NOUN,194,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514009608,S0020025514009608_194
formation,formation,NOUN,194,format,constitution|establishment|formation|geological formation|organisation|organization|shaping,arrangement|fabrication|manufacture|manufacturing|beginning|start|commencement|object|physical object|placement|natural process|natural action|action|activity|creating by mental acts,S0020025514009608,S0020025514009608_194
technique,technique,NOUN,194,techniqu,proficiency|technique,method|skillfulness,S0020025514009608,S0020025514009608_194
combination,combination,NOUN,194,combin,combination|combining|compounding,collection|aggregation|accumulation|assemblage|sequence|unit|social unit|alliance|coalition|alignment|alinement|mathematical process|mathematical operation|operation|change of integrity,S0020025514009608,S0020025514009608_194
radius,radius,NOUN,194,radiu,r|radius|spoke|wheel spoke,length|straight line|region|part|arm bone|support,S0020025514009608,S0020025514009608_194
k,k,PROPN,194,k,NA,NA,S0020025514009608,S0020025514009608_194
nn,nn,ADV,194,nn,NA,NA,S0020025514009608,S0020025514009608_194
very,very,ADV,194,veri,rattling|real|really|very,NA,S0020025514009608,S0020025514009608_194
effective,effective,ADJ,194,effect,effective|effectual|efficacious|efficient|good|in effect(p)|in force(p),NA,S0020025514009608,S0020025514009608_194
cases,case,NOUN,194,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,S0020025514009608,S0020025514009608_194
followed,follow,VERB,210,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on,S0020025514009608,S0020025514009608_210
smooth,smooth,ADJ,210,smooth,bland|fluent|fluid|legato|liquid|placid|politic|quiet|smooth|still|suave|tranquil|unruffled,NA,S0020025514009608,S0020025514009608_210
drop,drop,VERB,210,drop,cast|cast off|cut down|dangle|degenerate|deteriorate|devolve|discharge|dismiss|dribble|drip|drop|drop down|drop off|expend|fell|flatten|knock off|leave out|miss|neglect|omit|overleap|overlook|pretermit|put down|send away|send packing|set down|shake off|shed|sink|spend|strike down|swing|throw|throw away|throw off|unload,move|displace|descend|fall|go down|come down|decline|wane|change posture|remove|express|verbalize|verbalise|utter|give tongue to|discontinue|stop|cease|give up|quit|lay off|deliver|cut|lose|pay|change|alter|modify|hang|fire|give notice|can|dismiss|give the axe|send away|sack|force out|give the sack|terminate|pour|take|take away|withdraw|drug|do drugs|elide|worsen|give birth|bear|birth|have,S0020025514009608,S0020025514009608_210
verified,verify,VERB,210,verifi,affirm|assert|aver|avow|control|swan|swear|verify,confirm|corroborate|sustain|substantiate|support|affirm|test|prove|try|try out|examine|essay|reassert|declare,S0020025514009608,S0020025514009608_210
critical,critical,ADJ,210,critic,critical|decisive|vital,NA,S0020025514009608,S0020025514009608_210
off,off,ADV,210,off,away|forth|off,NA,S0020025514009608,S0020025514009608_210
point,point,NOUN,210,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,S0020025514009608,S0020025514009608_210
reached,reach,VERB,210,reach,accomplish|achieve|arrive at|attain|contact|extend to|gain|get hold of|get through|get to|give|hand|hit|make|pass|pass on|progress to|reach|reach out|strain|strive|touch|turn over,arrive|get|come|move|communicate|intercommunicate|succeed|win|come through|bring home the bacon|deliver the goods|be|achieve|accomplish|attain|reach|transfer|tug|labor|labour|push|drive,S0020025514009608,S0020025514009608_210
level,level,NOUN,210,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_210
classifier,classifier,NOUN,210,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_210
starts,start,VERB,210,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform,S0020025514009608,S0020025514009608_210
prejudice,prejudice,NOUN,210,prejudic,bias|preconception|prejudice,partiality|partisanship,S0020025514009608,S0020025514009608_210
overall,overall,ADV,210,overal,NA,NA,S0020025514009608,S0020025514009608_210
learning,learn,VERB,210,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform,S0020025514009608,S0020025514009608_210
process,process,NOUN,210,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0020025514009608,S0020025514009608_210
hybrid,hybrid,NOUN,210,hybrid,cross|crossbreed|hybrid|loan-blend|loanblend,word|complex|composite|organism|being,S0020025514009608,S0020025514009608_210
enters,enter,NOUN,210,enter,NA,NA,S0020025514009608,S0020025514009608_210
region,region,NOUN,210,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain,S0020025514009608,S0020025514009608_210
below,below,ADV,210,below,at a lower place|below|beneath|down the stairs|downstairs|infra|on a lower floor|to a lower place|under,NA,S0020025514009608,S0020025514009608_210
low,low,ADJ,210,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_210
clipping,clipping,NOUN,210,clip,clip|clipping|cutting|newspaper clipping|press clipping|press cutting|snip|trim|trimming,excerpt|excerption|extract|selection|cut|cutting|cutting off,S0020025514009608,S0020025514009608_210
intuitive,intuitive,ADJ,263,intuit,intuitive|nonrational|visceral,NA,S0020025514009608,S0020025514009608_263
low,low,ADJ,263,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_263
level,level,NOUN,263,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_263
classifier,classifier,NOUN,263,classifi,classifier,thinker|word|morpheme,S0020025514009608,S0020025514009608_263
able,able,ADJ,263,abl,able|able-bodied|capable,NA,S0020025514009608,S0020025514009608_263
correctly,correctly,ADV,263,correctli,aright|correctly|right,NA,S0020025514009608,S0020025514009608_263
classify,classify,NOUN,263,classifi,NA,NA,S0020025514009608,S0020025514009608_263
different,different,ADJ,263,differ,different,NA,S0020025514009608,S0020025514009608_263
