token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
ijaijδ,ijaijδ,NOUN,124,ijaijδ,NA,NA,S0020025508004520,S0020025508004520_124
cicj,cicj,PROPN,124,cicj,NA,NA,S0020025508004520,S0020025508004520_124
ijaijonetwomijaijδ,ijaijonetwomijaijδ,NOUN,124,ijaijonetwomijaijδ,NA,NA,S0020025508004520,S0020025508004520_124
modularity,modularity,NOUN,124,modular,NA,NA,S0020025508004520,S0020025508004520_124
greater,greater,ADJ,124,greater,greater,NA,S0020025508004520,S0020025508004520_124
expected,expect,VERB,124,expect,anticipate|ask|await|bear|carry|expect|gestate|have a bun in the oven|look|require|wait,evaluate|pass judgment|judge|demand|see|consider|reckon|view|regard|expect|look|await|wait|give birth|deliver|bear|birth|have,S0020025508004520,S0020025508004520_124
counterpart,counterpart,NOUN,124,counterpart,counterpart|opposite number|similitude|twin|vis-a-vis,equivalent|duplicate|duplication,S0020025508004520,S0020025508004520_124
value,value,NOUN,124,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025508004520,S0020025508004520_124
q,q,NOUN,124,q,q|Q,letter|letter of the alphabet|alphabetic character,S0020025508004520,S0020025508004520_124
indicates,indicate,VERB,124,indic,argue|bespeak|betoken|designate|indicate|point|show|signal,tell|inform|present|represent|lay out,S0020025508004520,S0020025508004520_124
good,good,ADJ,124,good,adept|beneficial|dear|dependable|effective|estimable|expert|full|good|honest|honorable|in effect(p)|in force(p)|just|near|practiced|proficient|respectable|right|ripe|safe|salutary|secure|serious|skilful|skillful|sound|unspoiled|unspoilt|upright|well(p),NA,S0020025508004520,S0020025508004520_124
modular,modular,ADJ,124,modular,modular,NA,S0020025508004520,S0020025508004520_124
structure,structure,NOUN,124,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme,S0020025508004520,S0020025508004520_124
group,group,NOUN,262,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set,S0020025508004520,S0020025508004520_262
strategies,strategy,NOUN,262,strategi,scheme|strategy,plan of action|military science,S0020025508004520,S0020025508004520_262
starting,start,VERB,262,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform,S0020025508004520,S0020025508004520_262
cn,cn,NOUN,262,cn,NA,NA,S0020025508004520,S0020025508004520_262
degree,degree,NOUN,262,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude,S0020025508004520,S0020025508004520_262
ending,end,VERB,262,end,cease|end|finish|stop|terminate,change|alter|modify|be|destroy|destruct,S0020025508004520,S0020025508004520_262
voting,voting,NOUN,262,vote,ballot|balloting|vote|voting,choice|selection|option|pick,S0020025508004520,S0020025508004520_262
refer,refer,VERB,262,refer,advert|bear on|bring up|cite|come to|concern|consult|denote|have to do with|look up|mention|name|pertain|refer|relate|touch|touch on,think of|have in mind|mean|classify|class|sort|assort|sort out|separate|send|direct|research|intend|signify|stand for|name|call|know as|be known as,S0020025508004520,S0020025508004520_262
figure,figure,VERB,262,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025508004520,S0020025508004520_262
contain,contain,NOUN,262,contain,NA,NA,S0020025508004520,S0020025508004520_262
most,most,ADJ,262,most,most(a),NA,S0020025508004520,S0020025508004520_262
correlations,correlation,NOUN,262,correl,coefficient of correlation|correlation|correlation coefficient|correlational statistics|correlativity,reciprocality|reciprocity|parametric statistic|statistics,S0020025508004520,S0020025508004520_262
found,find,VERB,262,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow,S0020025508004520,S0020025508004520_262
proposed,propose,VERB,22,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514004137,S0020025514004137_22
approach,approach,NOUN,22,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0020025514004137,S0020025514004137_22
considers,consider,VERB,22,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard,S0020025514004137,S0020025514004137_22
system,system,NOUN,22,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_22
complex,complex,NOUN,22,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0020025514004137,S0020025514004137_22
network,network,NOUN,22,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0020025514004137,S0020025514004137_22
composed,compose,VERB,22,compos,compile|compose|draw up|frame|indite|pen|write,constitute|represent|make up|comprise|be|make|create|create verbally|calm|calm down|quiet|tranquilize|tranquillize|tranquillise|quieten|lull|still|plan,S0020025514004137,S0020025514004137_22
various,various,ADJ,22,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,NA,S0020025514004137,S0020025514004137_22
business,business,NOUN,22,busi,business|business concern|business enterprise|business organisation|business organization|business sector|byplay|clientele|commercial enterprise|concern|job|line|line of work|occupation|patronage|stage business,enterprise|commerce|commercialism|mercantilism|activity|concern|worry|headache|vexation|aim|object|objective|target|business activity|commercial activity|sector|people|acting|playing|playacting|performing,S0020025514004137,S0020025514004137_22
processes,processis,NOUN,22,processi,NA,NA,S0020025514004137,S0020025514004137_22
acceptable,acceptable,ADJ,30,accept,acceptable|decent|satisfactory,NA,S0020025514004137,S0020025514004137_30
level,level,NOUN,30,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514004137,S0020025514004137_30
system,system,NOUN,30,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,S0020025514004137,S0020025514004137_30
minimum,minimum,NOUN,30,minimum,lower limit|minimum,extremum|peak|small indefinite quantity|small indefinite amount|limit,S0020025514004137,S0020025514004137_30
requirement,requirement,NOUN,30,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing,S0020025514004137,S0020025514004137_30
defined,define,VERB,30,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0020025514004137,S0020025514004137_30
manager,manager,NOUN,30,manag,coach|director|handler|manager|managing director,administrator|decision maker|trainer,S0020025514004137,S0020025514004137_30
identify,identify,VERB,30,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise,S0020025514004137,S0020025514004137_30
current,current,ADJ,30,current,current,NA,S0020025514004137,S0020025514004137_30
condition,condition,NOUN,30,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process,S0020025514004137,S0020025514004137_30
find,find,VERB,115,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow,S0020025514004137,S0020025514004137_115
set,set,VERB,115,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514004137,S0020025514004137_115
jthree,jthree,NOUN,118,jthree,NA,NA,S0020025514004137,S0020025514004137_118
xthree,xthree,NOUN,118,xthree,NA,NA,S0020025514004137,S0020025514004137_118
xone,xone,NOUN,118,xone,NA,NA,S0020025514004137,S0020025514004137_118
false,false,ADJ,118,fals,assumed|delusive|fake|false|faux|fictitious|fictive|imitation|mistaken|off-key|pretended|put on|sham|simulated|sour|untrue,NA,S0020025514004137,S0020025514004137_118
contrast,contrast,NOUN,14,contrast,contrast|demarcation|direct contrast|dividing line|line,opposition|oppositeness|comparison|comparing|differentiation|distinction|visual perception|beholding|seeing|scope|range|reach|orbit|compass|ambit,S0020025514009608,S0020025514009608_14
salient,salient,NOUN,14,salient,salient,projection,S0020025514009608,S0020025514009608_14
feature,feature,NOUN,14,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0020025514009608,S0020025514009608_14
proposed,propose,VERB,14,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0020025514009608,S0020025514009608_14
technique,technique,NOUN,14,techniqu,proficiency|technique,method|skillfulness,S0020025514009608,S0020025514009608_14
really,really,ADV,14,realli,actually|genuinely|in truth|rattling|real|really|truly|very,NA,S0020025514009608,S0020025514009608_14
provides,provide,NOUN,14,provid,NA,NA,S0020025514009608,S0020025514009608_14
distinct,distinct,ADJ,14,distinct,clear-cut|decided|discrete|distinct|distinguishable|trenchant,NA,S0020025514009608,S0020025514009608_14
classification,classification,NOUN,14,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_14
heuristics,heuristic,NOUN,14,heurist,heuristic|heuristic program|heuristic rule,rule|formula,S0020025514009608,S0020025514009608_14
low,low,ADJ,14,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,NA,S0020025514009608,S0020025514009608_14
level,level,NOUN,14,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction,S0020025514009608,S0020025514009608_14
classifications,classification,NOUN,14,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_14
set,set,VERB,154,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,S0020025514009608,S0020025514009608_154
values,value,NOUN,154,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0020025514009608,S0020025514009608_154
compose,compose,VERB,154,compos,compile|compose|draw up|frame|indite|pen|write,constitute|represent|make up|comprise|be|make|create|create verbally|calm|calm down|quiet|tranquilize|tranquillize|tranquillise|quieten|lull|still|plan,S0020025514009608,S0020025514009608_154
hypothesis,hypothesis,NOUN,154,hypothesi,conjecture|guess|hypothesis|possibility|speculation|supposition|surmisal|surmise|theory,proposal|concept|conception|construct|opinion|view,S0020025514009608,S0020025514009608_154
modelfour,modelfour,NOUN,154,modelfour,NA,NA,S0020025514009608,S0020025514009608_154
verified,verify,VERB,268,verifi,affirm|assert|aver|avow|control|swan|swear|verify,confirm|corroborate|sustain|substantiate|support|affirm|test|prove|try|try out|examine|essay|reassert|declare,S0020025514009608,S0020025514009608_268
such,such,ADJ,268,such,such(a),NA,S0020025514009608,S0020025514009608_268
mechanism,mechanism,NOUN,268,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device,S0020025514009608,S0020025514009608_268
very,very,ADV,268,veri,rattling|real|really|very,NA,S0020025514009608,S0020025514009608_268
welcomed,welcome,VERB,268,welcom,receive|welcome,accept|take|have|greet|recognize|recognise|receive|take in|invite,S0020025514009608,S0020025514009608_268
classification,classification,NOUN,268,classif,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,grouping|arrangement|basic cognitive process|restriction|confinement,S0020025514009608,S0020025514009608_268
tasks,tasnks,NOUN,268,tasnk,NA,NA,S0020025514009608,S0020025514009608_268
main,main,ADJ,61,main,chief(a)|independent|main(a)|master(a)|primary(a)|principal(a),NA,S0020025516310283,S0020025516310283_61
plots,plot,NOUN,61,plot,game|patch|plot|plot of ground|plot of land|secret plan,scheme|strategy|tract|piece of land|piece of ground|parcel of land|parcel|story|chart|graph,S0020025516310283,S0020025516310283_61
figure,figure,VERB,61,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0020025516310283,S0020025516310283_61
show,show,VERB,61,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0020025516310283,S0020025516310283_61
such,such,ADJ,61,such,such(a),NA,S0020025516310283,S0020025516310283_61
distributions,distribution,NOUN,61,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism,S0020025516310283,S0020025516310283_61
distinguished,distinguished,ADJ,61,distinguish,distinguished|grand|imposing|magisterial,NA,S0020025516310283,S0020025516310283_61
punctuation,punctuation,NOUN,61,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_61
marks,marnks,NOUN,61,marnk,NA,NA,S0020025516310283,S0020025516310283_61
special,special,ADJ,61,special,especial(a)|exceptional|extra|limited|particular|particular(a)|peculiar(a)|special|special(a),NA,S0020025516310283,S0020025516310283_61
division,division,NOUN,61,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation,S0020025516310283,S0020025516310283_61
dot,dot,NOUN,61,dot,acid|back breaker|battery-acid|Department of Transportation|dit|dose|dot|DoT|Elvis|loony toons|Lucy in the sky with diamonds|pane|point|superman|Transportation|window pane|Zen,disk|disc|saucer|executive department|telegraphic signal|radiotelegraphic signal|lysergic acid diethylamide|LSD,S0020025516310283,S0020025516310283_61
question,question,NOUN,61,question,doubt|doubtfulness|dubiousness|enquiry|head|inquiry|interrogation|interrogative|interrogative sentence|motion|query|question,questioning|inquiring|subject|topic|theme|sentence|uncertainty|uncertainness|precariousness|proposal|marriage proposal|proposal of marriage|marriage offer,S0020025516310283,S0020025516310283_61
mark,mark,NOUN,61,mark,bell ringer|brand|bull's eye|chump|crisscross|cross|Deutsche Mark|Deutschmark|fall guy|fool|German mark|Gospel According to Mark|grade|gull|home run|mark|Mark|marker|marking|mug|patsy|print|Saint Mark|scar|score|scrape|scratch|sign|soft touch|St. Mark|stain|stigma|sucker|target,evaluation|valuation|rating|symbol|reference point|point of reference|reference|indication|indicant|impression|effect|German monetary unit|victim|dupe|written symbol|printed symbol|clue|clew|cue|blemish|defect|mar|marking|success,S0020025516310283,S0020025516310283_61
exclamation,exclamation,NOUN,61,exclam,ecphonesis|exclaiming|exclamation,utterance|vocalization|complaint|rhetorical device,S0020025516310283,S0020025516310283_61
ellipsis,ellipsis,ADV,61,ellipsi,NA,NA,S0020025516310283,S0020025516310283_61
semicolon,semicolon,NOUN,61,semicolon,semicolon,punctuation|punctuation mark,S0020025516310283,S0020025516310283_61
scol,scol,NOUN,61,scol,NA,NA,S0020025516310283,S0020025516310283_61
colon,colon,NOUN,61,colon,Aspinwall|colon|Colon|Costa Rican colon|El Salvadoran colon,large intestine|El Salvadoran monetary unit|Costa Rican monetary unit|punctuation|punctuation mark,S0020025516310283,S0020025516310283_61
col,col,NOUN,61,col,col|gap,pass|mountain pass|notch,S0020025516310283,S0020025516310283_61
comma,comma,NOUN,61,comma,comma|comma butterfly|Polygonia comma,punctuation|punctuation mark|nymphalid|nymphalid butterfly|brush-footed butterfly|four-footed butterfly,S0020025516310283,S0020025516310283_61
new,new,ADJ,61,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,S0020025516310283,S0020025516310283_61
chapter,chapter,NOUN,61,chapter,chapter,section|subdivision|phase|stage|club|social club|society|guild|gild|lodge|order|assembly|episode,S0020025516310283,S0020025516310283_61
chap,chap,NOUN,61,chap,blighter|bloke|chap|crack|cranny|crevice|cuss|fella|feller|fellow|fissure|gent|lad,male|male person|depression|impression|imprint|crack|cleft|crevice|fissure|scissure|legging|leging|leg covering,S0020025516310283,S0020025516310283_61
other,other,ADJ,93,other,early(a)|former(a)|other|other(a),NA,S0020025516310283,S0020025516310283_93
hand,hand,NOUN,93,hand,bridge player|deal|hand|handwriting|helping hand|hired hand|hired man|manus|mitt|paw|script,extremity|laborer|manual laborer|labourer|jack|writing|ability|power|side|collection|aggregation|accumulation|assemblage|pointer|handbreadth|handsbreadth|sailor|crewman|card player|applause|hand clapping|clapping|forepaw|aid|assist|assistance|help,S0020025516310283,S0020025516310283_93
punctuation,punctuation,NOUN,93,punctuat,punctuation|punctuation mark,interruption|break|mark|grouping,S0020025516310283,S0020025516310283_93
marks,marnks,NOUN,93,marnk,NA,NA,S0020025516310283,S0020025516310283_93
collocated,collocate,VERB,93,colloc,chunk|collocate|lump,occur|group,S0020025516310283,S0020025516310283_93
specific,specific,ADJ,93,specif,specific,NA,S0020025516310283,S0020025516310283_93
words,word,NOUN,93,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,S0020025516310283,S0020025516310283_93
property,property,NOUN,93,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S0020025516310283,S0020025516310283_93
