lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
commonwealth,NNP,2,commonwealth,body politic|commonwealth|country|democracy|land|nation|republic|res publica|state,state|province|political unit|political entity|world organization|world organisation|international organization|international organisation|global organization|political system|form of government,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_102
old,NNP,3,old,old,past|past times|yesteryear,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_12
kingdom,NNP,3,kingdom,kingdom|land|realm,sphere|domain|area|orbit|field|arena|country|state|land|demesne|monarchy|taxonomic group|taxonomic category|taxon|group|grouping,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_12
be,VBD,3,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_12
establish,VBN,3,establish,base|build|constitute|demonstrate|establish|found|give|ground|instal|install|institute|launch|lay down|make|plant|prove|set up|shew|show,open|open up|initiate|pioneer|confirm|corroborate|sustain|substantiate|support|affirm|make|create,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_12
2780,CD,3,2780,NA,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_12
last,VBD,3,last,endure|go|hold out|hold up|last|live|live on|survive,measure,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_12
more,JJR,3,more,more than|more(a),NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_12
five,CD,3,five,NA,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_12
century,NNS,3,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer,berlitz_HistoryEgypt-hepple_clean,s,berlitz_HistoryEgypt-hepple_clean_12
romanization,NNP,4,roman,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
gaul,NNP,4,gaul,frog|Gallia|Gaul,Frenchman|Frenchwoman|French person|Celt|Kelt,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
send,VBD,4,send,air|beam|broadcast|charge|commit|direct|get off|institutionalise|institutionalize|mail|place|post|send|send off|send out|ship|station|transmit|transport,move|displace|transmit|transfer|transport|channel|channelize|channelise|publicize|publicise|air|bare,berlitz_HistoryFrance-hepple_clean,ed,berlitz_HistoryFrance-hepple_clean_12
most,RBS,4,most,about|almost|most|near|nearly|nigh|to the highest degree|virtually|well-nigh,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
energetic,JJ,4,energet,energetic|gumptious|industrious|up-and-coming,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
warrior,NNS,4,warrior,warrior,person|individual|someone|somebody|mortal|soul,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_12
defend,VB,4,defend,champion|defend|fend for|fight|fight back|fight down|guard|hold|maintain|oppose|represent|support,argue|reason|prevent|keep|protect|contend|fight|struggle|back|endorse|indorse|plump for|plunk for|support|affirm,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
outpost,NNS,4,outpost,frontier settlement|outpost|outstation,post|station|colony|settlement|military post|post,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_12
empire,NN,4,empir,conglomerate|empire|Empire|imperium,domain|demesne|land|government|authorities|regime|monarchy|corporation|corp|eating apple|dessert apple,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
family,NNS,4,famili,category|class|crime syndicate|family|family line|family unit|fellowship|folk|home|house|household|kin|kinfolk|kinsfolk|kinsperson|menage|mob|phratry|sept|syndicate,unit|social unit|kin|kin group|kinship group|kindred|clan|tribe|collection|aggregation|accumulation|assemblage|lineage|line|line of descent|descent|bloodline|blood line|blood|pedigree|ancestry|origin|parentage|stemma|stock|relative|relation|taxonomic group|taxonomic category|taxon|organized crime|gangland|gangdom|association,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_12
settle,VBN,4,settl,adjudicate|conciliate|decide|descend|determine|ensconce|fall|finalise|finalize|get back|go down|go under|locate|make up|nail down|patch up|reconcile|resolve|root|settle|settle down|sink|square off|square up|steady down|subside|take root,put|set|place|pose|position|lay|end|terminate|conclude|resolve|agree|hold|concur|concord|descend|fall|go down|come down|stabilize|stabilise|become|go|get|build up|develop|stop|halt|arrange|set up|accept|consent|go for|fix up|change|sink|settle|go under|contend|fight|struggle|come,berlitz_HistoryFrance-hepple_clean,ed,berlitz_HistoryFrance-hepple_clean_12
down,RB,4,down,down|downward|downwardly|downwards,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
work,VB,4,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
land,NN,4,land,acres|body politic|commonwealth|country|demesne|Din Land|domain|dry land|earth|Edwin Herbert Land|estate|farming|ground|kingdom|land|Land|landed estate|nation|realm|res publica|soil|solid ground|state|terra firma,real property|real estate|realty|immovable|object|physical object|region|administrative district|administrative division|territorial division|sphere|domain|area|orbit|field|arena|people|political unit|political entity|occupation|business|job|line of work|line,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
build,VB,4,build,build|build up|construct|establish|make|progress|ramp up|work up,make|create|develop|better|improve|amend|ameliorate|meliorate|oversee|supervise|superintend|manage|establish|base|ground|found|increase|intensify|deepen,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
town,NNS,4,town,Ithiel Town|town|Town|townsfolk|township|townspeople,municipality|administrative district|administrative division|territorial division|architect|designer,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_12
such,JJ,4,such,such(a),NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
lyon,NNP,4,lyon,Lyon|Lyons,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
orange,NNP,4,orang,orange|Orange|Orange River|orange tree|orangeness,citrus|citrus fruit|citrous fruit|chromatic color|chromatic colour|spectral color|spectral colour|citrus tree|pigment,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
arle,NN,4,arl,NA,NA,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_12
nîmes,NNP,4,nîme,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
first,JJ,4,first,1st|beginning(a)|first|foremost|inaugural|initiative|initiatory|maiden|world-class,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
great,JJ,4,great,bang-up|big(p)|bully|capital|corking|cracking|dandy|enceinte|expectant|gravid|great|great(p)|groovy|heavy(p)|keen|large(p)|majuscule|neat|nifty|not bad(p)|old(a)|outstanding|peachy|slap-up|smashing|swell|with child(p),NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_12
highway,NNS,4,highwai,highway|main road,road|route,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_12
fearing,NNP,5,fear,NA,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
german,JJ,5,german,German,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
occupation,NN,5,occup,business|job|line|line of work|military control|moving in|occupancy|occupation,activity|social control|acquiring|getting|time period|period of time|period,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
submarine,NN,5,submarin,bomber|Cuban sandwich|grinder|hero|hero sandwich|hoagie|hoagy|Italian sandwich|pigboat|poor boy|sub|submarine|submarine sandwich|torpedo|U-boat|wedge|zep,submersible|submersible warship|sandwich,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
use,NN,5,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
island,NNS,5,island,island,land|dry land|earth|ground|solid ground|terra firma|zone,berlitz_HistoryFWI-hepple_clean,s,berlitz_HistoryFWI-hepple_clean_98
ally,NNS,5,alli,ally|friend,state|nation|country|land|commonwealth|res publica|body politic|associate,berlitz_HistoryFWI-hepple_clean,s,berlitz_HistoryFWI-hepple_clean_98
impose,VBD,5,impos,bring down|constrain|enforce|impose|inflict|levy|visit,compel|oblige|obligate|communicate|intercommunicate|charge|bill,berlitz_HistoryFWI-hepple_clean,ed,berlitz_HistoryFWI-hepple_clean_98
painful,JJ,5,pain,abominable|afflictive|atrocious|awful|dreadful|irritating|painful|sore|terrible|unspeakable,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
blockade,NN,5,blockad,blockade|encirclement,military action|action|obstruction|obstructor|obstructer|impediment|impedimenta,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
threaten,VBN,5,threaten,endanger|imperil|jeopardise|jeopardize|menace|peril|threaten,exist|be|warn|bode|portend|auspicate|prognosticate|omen|presage|betoken|foreshadow|augur|foretell|prefigure|forecast|predict,berlitz_HistoryFWI-hepple_clean,ed,berlitz_HistoryFWI-hepple_clean_98
use,VB,5,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
military,JJ,5,militari,military,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
force,NN,5,forc,effect|force|force out|force play|force-out|forcefulness|military force|military group|military unit|personnel|power|strength|violence,influence|physical phenomenon|intensity|intensiveness|organization|organisation|unit|social unit|aggression|hostility|causal agent|cause|causal agency|social group|validity|validness|putout,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_98
farther,NNP,6,farther,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
south,RB,6,south,in the south|south|to the south,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
crete,NNP,6,crete,Crete|Kriti,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
minoan,NNP,6,minoan,Minoan,Cretan,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
culture,NN,6,cultur,acculturation|civilisation|civilization|cultivation|culture|finish|polish|refinement,society|taste|appreciation|discernment|perceptiveness|content|cognitive content|mental object|growth|growing|maturation|development|ontogeny|ontogenesis|perfection|flawlessness|ne plus ultra|attitude|mental attitude|cultivation,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
develop,VBN,6,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_17
2000,CD,6,2000,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
most,RBS,6,most,about|almost|most|near|nearly|nigh|to the highest degree|virtually|well-nigh,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
significant,JJ,6,signific,important|meaning(a)|pregnant|significant|substantial,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
age,NN,6,ag,age|eld|geezerhood|historic period|long time|old age|years,property|era|epoch|time of life|time period|period of time|period,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
spread,VBG,6,spread,broadcast|circularise|circularize|circulate|diffuse|disperse|disseminate|distribute|fan out|go around|open|overspread|pass around|propagate|scatter|spread|spread out|unfold,move|cover|continue|extend|undo|publicize|publicise|air|bare|travel|go|locomote|circulate|pass around|pass on|distribute|spread,berlitz_HistoryGreek-hepple_clean,ing,berlitz_HistoryGreek-hepple_clean_17
influence,NN,6,influenc,influence,power|powerfulness|causing|causation|determinant|determiner|determinative|determining factor|causal factor|consequence|effect|outcome|result|event|issue|upshot|force,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
region,NN,6,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
trade,NN,6,trade,barter|business deal|craft|deal|patronage|swap|swop|trade|trade wind,commerce|commercialism|mercantilism|occupation|business|job|line of work|line|transaction|dealing|dealings|class|stratum|social class|socio-economic class|prevailing wind|exchange|interchange,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
diplomacy,NN,6,diplomaci,delicacy|diplomacy|diplomatic negotiations|discreetness|finesse|statecraft|statesmanship,negotiation|dialogue|talks|tact|tactfulness|wisdom|wiseness,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_17
cook,NNP,7,cook,Captain Cook|Captain James Cook|cook|Cook|James Cook,skilled worker|trained worker|skilled workman,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
s,VBZ,7,NA,NA,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
voyage,NN,7,voyag,ocean trip|voyage,water travel|seafaring|journey|journeying,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
small,JJ,7,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
steady,JJ,7,steadi,firm|regular|steadfast|steady|stiff|unbendable|unfaltering|unfluctuating|unshakable|unwavering,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
flow,NN,7,flow,catamenia|current|flow|flow rate|flowing|menses|menstruation|menstruum|period|rate of flow|stream,change of location|travel|rate|motion|movement|move|natural process|natural action|action|activity|course|line|discharge|emission|expelling,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
american,JJ,7,american,American,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
european,JJ,7,european,European,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
vessel,NNS,7,vessel,vas|vessel|watercraft,tube|tube-shaped structure|craft|container,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_30
already,RB,7,alreadi,already,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
engage,VBN,7,engag,absorb|affiance|betroth|charter|employ|engage|engross|enlist|hire|lease|lock|mesh|occupy|operate|plight|prosecute|pursue|rent|take|wage,act|move|interest|hire|engage|employ|vow|touch|contend|fight|struggle|procure|secure|get|acquire|displace,berlitz_HistoryHawaii-hepple_clean,ed,berlitz_HistoryHawaii-hepple_clean_30
china,NNP,7,china,Cathay|china|China|chinaware|Communist China|mainland China|Nationalist China|People's Republic of China|PRC|Red China|Republic of China|Taiwan,porcelain|crockery|dishware,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
trade,NN,7,trade,barter|business deal|craft|deal|patronage|swap|swop|trade|trade wind,commerce|commercialism|mercantilism|occupation|business|job|line of work|line|transaction|dealing|dealings|class|stratum|social class|socio-economic class|prevailing wind|exchange|interchange,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
start,VBD,7,start,begin|bug out|bulge|bulge out|come out|commence|depart|embark on|get|get down|get going|go|initiate|jump|lead off|originate|part|pop|pop out|protrude|set about|set forth|set off|set out|start|start out|start up|startle|take off|take up,leave|go forth|go away|make|create|begin|lead off|start|commence|move|play|be|act|change shape|change form|deform,berlitz_HistoryHawaii-hepple_clean,ed,berlitz_HistoryHawaii-hepple_clean_30
use,VB,7,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
hawaius,NNP,7,hawaiu,NA,NA,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_30
convenient,JJ,7,conveni,commodious|convenient,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
much-needed,JJ,7,much-need,NA,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
stopover,NN,7,stopov,layover|stop|stopover|way station,stop|stay,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_30
chinese,NNP,8,chines,Chinese,Sinitic|Sinitic language|Asian|Asiatic,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
communist,NNP,8,communist,commie|communist|Communist,politician|politico|pol|political leader|socialist,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
army,NNS,8,armi,army|Army|ground forces|regular army|U. S. Army|United States Army|US Army|USA,military service|armed service|service|crowd|agency|federal agency|government agency|bureau|office|authority,berlitz_HistoryHongKong-hepple_clean,s,berlitz_HistoryHongKong-hepple_clean_91
drive,VBD,8,drive,aim|beat back|drive|force|force back|get|labor|labour|motor|push|push back|ram|repel|repulse|ride|take|tug,operate|control|travel|go|move|locomote|transport|carry|displace|thrust|coerce|hale|squeeze|pressure|force|push|make|propel|impel|throw|fight|struggle|mean|intend|work|do work|drive|traverse|track|cover|cross|pass over|get over|get across|cut through|cut across|hit|excavate|dig|hollow|power|hunt|run|hunt down|track down,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_91
south,NN,8,south,Confederacy|Confederate States|Confederate States of America|Dixie|Dixieland|due south|S|south|South|southward,cardinal compass point|location|direction,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
flow,NN,8,flow,catamenia|current|flow|flow rate|flowing|menses|menstruation|menstruum|period|rate of flow|stream,change of location|travel|rate|motion|movement|move|natural process|natural action|action|activity|course|line|discharge|emission|expelling,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
refugee,NNS,8,refuge,refugee,exile|expatriate|expat,berlitz_HistoryHongKong-hepple_clean,s,berlitz_HistoryHongKong-hepple_clean_91
hong,NNP,8,hong,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
kong,NNP,8,kong,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
multiply,VBN,8,multipli,breed|manifold|multiply|procreate|reproduce,calculate|cipher|cypher|compute|work out|reckon|figure|increase|reproduce|procreate|multiply|make|create,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_91
time,NN,8,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
people,NNS,8,peopl,citizenry|hoi polloi|mass|masses|multitude|people|the great unwashed,group|grouping|family|family line|folk|kinfolk|kinsfolk|sept|phratry,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
s,VBZ,8,NA,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
republic,NNP,8,republ,commonwealth|democracy|republic,political system|form of government|political system|form of government,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
china,NNP,8,china,Cathay|china|China|chinaware|Communist China|mainland China|Nationalist China|People's Republic of China|PRC|Red China|Republic of China|Taiwan,porcelain|crockery|dishware,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
be,VBD,8,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_91
proclaim,VBD,8,proclaim,exalt|exclaim|extol|glorify|laud|predicate|proclaim|promulgate,entitle|title|declare|assert|asseverate|maintain|praise,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_91
1949,CD,8,1949,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
total,JJ,8,total,entire|full|total,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
population,NN,8,popul,population|universe,people|group|grouping|collection|aggregation|accumulation|assemblage|integer|whole number|colonization|colonisation|settlement,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
hong,NNP,8,hong,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
kong,NNP,8,kong,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_91
