lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
found,VBN,1,found,base|constitute|establish|found|ground|institute|launch|plant|set up,open|open up|initiate|pioneer,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_33
english,NNP,2,english,English|English language|English people|side,West Germanic|West Germanic language|nation|land|country|humanistic discipline|humanities|liberal arts|arts|spin,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
king,NN,2,king,B. B. King|baron|big businessman|Billie Jean King|Billie Jean Moffitt King|business leader|king|King|magnate|male monarch|Martin Luther King|Martin Luther King Jr.|mogul|power|queen|Rex|Riley B King|top executive|tycoon|world-beater,sovereign|crowned head|monarch|rival|challenger|competitor|competition|contender|businessman|man of affairs|eminence|distinction|preeminence|note|checker|chequer|face card|picture card|court card|chessman|chess piece,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
order,VBD,2,order,arrange|consecrate|dictate|enjoin|govern|grade|ordain|order|ordinate|place|prescribe|put|range|rank|rate|regularise|regularize|regulate|say|set up|tell,request|ask for|bespeak|call for|quest|inflict|bring down|visit|impose|decide|make up one's mind|determine|arrange|set up|invest|vest|enthrone|organize|organise|evaluate|pass judgment|judge,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_71
general,JJ,2,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
burn,VB,2,burn,bite|burn|burn down|burn off|burn up|cauterise|cauterize|combust|cut|fire|glow|incinerate|sting|sunburn,destroy|ruin|shine|beam|change state|turn|ache|smart|hurt|feel|experience|change integrity|execute|put to death|waste|blow|squander|treat|care for|burn|discolor|discolour|colour|color|produce|make|create|consume|eat up|use up|eat|deplete|exhaust|run through|wipe out|damage,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
edinburgh,NNP,2,edinburgh,Edinburgh,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
town,NN,2,town,Ithiel Town|town|Town|townsfolk|township|townspeople,municipality|administrative district|administrative division|territorial division|architect|designer,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
remain,VB,2,remain,continue|persist|remain|rest|stay|stay on,be,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
forever,RB,2,forev,always|constantly|eternally|everlastingly|evermore|forever|forever and a day|incessantly|perpetually,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
perpetual,JJ,2,perpetu,aeonian|ageless|ceaseless|constant|eonian|eternal|everlasting|incessant|never-ending|perpetual|unceasing|unending|unremitting,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
memory,NN,2,memori,computer memory|computer storage|memory|memory board|remembering|retention|retentiveness|retentivity|storage|store,representation|mental representation|internal representation|basic cognitive process|faculty|mental faculty|module|memory device|storage device|hardware|computer hardware|cognitive psychology,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
vengeance,NN,2,vengeanc,payback|retribution|vengeance,retaliation|revenge,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
god,NNP,2,god,deity|divinity|god|God|graven image|idol|immortal|Supreme Being,spiritual being|supernatural being|superior|higher-up|superordinate|effigy|image|simulacrum,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_71
lighten,VBD,2,lighten,brighten|buoy up|lighten|lighten up|relieve,cheer|unburden|disburden|cheer up|chirk up|change|alter|modify|mitigate,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_71
scot,NNP,2,scot,Scot|Scotchman|Scotsman,European,berlitz_HistoryEdinburgh-hepple_clean,s,berlitz_HistoryEdinburgh-hepple_clean_71
admire,VBD,3,admir,admire|look up to,respect|esteem|value|prize|prise|look,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_83
western,JJ,3,western,westerly|western,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_83
military,JJ,3,militari,military,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_83
tactic,NNS,3,tactic,maneuver|manoeuvre|tactic|tactics,plan of action,berlitz_HistoryEgypt-hepple_clean,s,berlitz_HistoryEgypt-hepple_clean_83
set,VBN,3,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_83
modernize,VBG,3,modern,develop|modernise|modernize|overhaul,regenerate|renew|change,berlitz_HistoryEgypt-hepple_clean,ing,berlitz_HistoryEgypt-hepple_clean_83
army,NN,3,armi,army|Army|ground forces|regular army|U. S. Army|United States Army|US Army|USA,military service|armed service|service|crowd|agency|federal agency|government agency|bureau|office|authority,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_83
navy,JJ,3,navi,NA,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_83
more,RBR,4,more,more|to a greater extent,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
sober,JJ,4,sober,drab|grave|sedate|serious|sober|solemn|somber|sombre|unplayful,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
spirituality,NN,4,spiritu,church property|otherworldliness|spiritism|spiritualism|spirituality|spiritualty,property|belongings|holding|inwardness|internality,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
romanesque,JJ,4,romanesqu,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
church,NNS,4,church,Christian church|church|church building|church service,religion|faith|organized religion|place of worship|house of prayer|house of God|house of worship|service|religious service|divine service|body,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
soar,VBG,4,soar,hang glide|sailplane|soar|soar up|soar upwards|surge|zoom,rise|lift|arise|move up|go up|come up|uprise|fly|aviate|pilot|wing|climb|glide,berlitz_HistoryFrance-hepple_clean,ing,berlitz_HistoryFrance-hepple_clean_37
gothic,NNP,4,gothic,black letter|Gothic|Gothic architecture,East Germanic|East Germanic language|font|fount|typeface|face|case|architectural style|style of architecture|type of architecture,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
cathedral,NNS,4,cathedr,cathedral|duomo,church|church building|church|church building,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
chartr,NNP,4,chartr,NA,NA,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
pari,NNP,4,pari,NA,NA,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
notre-,NNP,4,notre-,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
dame,NNP,4,dame,bird|chick|dame|doll|gentlewoman|lady|ma'am|madam|skirt|wench,girl|miss|missy|young lady|young woman|fille|woman|adult female,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
bourge,NNP,4,bourg,NA,NA,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
amien,NNP,4,amien,NA,NA,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
be,VBD,4,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryFrance-hepple_clean,ed,berlitz_HistoryFrance-hepple_clean_37
once,RB,4,onc,at one time|erst|erstwhile|formerly|in one case|once|one time,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
monument,NNS,4,monument,memorial|monument|repository,structure|construction|site|land site|burial chamber|sepulcher|sepulchre|sepulture,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_37
glory,NN,4,glori,aura|aureole|glorification|gloriole|glory|halo|nimbus|resplendence|resplendency,honor|honour|laurels|beauty|light|lightness,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
god,NNP,4,god,deity|divinity|god|God|graven image|idol|immortal|Supreme Being,spiritual being|supernatural being|superior|higher-up|superordinate|effigy|image|simulacrum,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
testimony,NN,4,testimoni,testimonial|testimony,evidence|assertion|averment|asseveration,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
sheer,JJ,4,sheer,absolute|bluff|bold|cobwebby|diaphanous|downright|filmy|gauze-like|gauzy|gossamer|out-and-out(a)|plain|rank(a)|right-down|see-through|sheer|sheer(a)|transparent|unmingled|unmixed|vaporous|vapourous,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
power,NN,4,power,ability|baron|big businessman|business leader|electrical energy|electricity|exponent|force|great power|index|king|magnate|major power|might|mightiness|mogul|office|power|powerfulness|superpower|top executive|tycoon|world power,quality|physical phenomenon|cognition|knowledge|noesis|state|causal agent|cause|causal agency|mathematical notation|strength|nation|country|land|commonwealth|res publica|body politic|energy|free energy|businessman|man of affairs,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
spiritual,NN,4,spiritu,Negro spiritual|spiritual,religious song,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
temporal,JJ,4,tempor,secular|temporal|worldly,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
roman,NNP,4,roman,roman|Roman|roman letters|roman print|roman type,Italian|European|proportional font,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
catholic,NNP,4,cathol,Catholic,Christian,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
church,NNP,4,church,Christian church|church|church building|church service,religion|faith|organized religion|place of worship|house of prayer|house of God|house of worship|service|religious service|divine service|body,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_37
royal,NNP,5,royal,royal|royal stag,sail|canvas|canvass|sheet|stag,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
rule,NN,5,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
be,VBD,5,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryFWI-hepple_clean,ed,berlitz_HistoryFWI-hepple_clean_48
last,VB,5,last,endure|go|hold out|hold up|last|live|live on|survive,measure,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
more,JJR,5,more,more than|more(a),NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
century,NN,5,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
west,NNP,5,west,Benjamin West|Cicily Isabel Fairfield|Dame Rebecca West|due west|Mae West|Occident|Rebecca West|W|west|West|western United States|westward,cardinal compass point|direction|location,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
indian,JJ,5,indian,Amerind|Amerindic|Indian|Native American,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
sugar,NN,5,sugar,boodle|bread|cabbage|carbohydrate|clams|dinero|dough|gelt|kale|lettuce|lolly|loot|lucre|moolah|pelf|refined sugar|saccharide|scratch|shekels|simoleons|sugar|wampum,sweetening|sweetener|macromolecule|supermolecule|money,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
help,VBG,5,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work,berlitz_HistoryFWI-hepple_clean,ing,berlitz_HistoryFWI-hepple_clean_48
catapult,VB,5,catapult,catapult|sling,propel|impel|hurl|hurtle|cast,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
france,NNP,5,franc,Anatole France|France|French Republic|Jacques Anatole Francois Thibault,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
economic,JJ,5,econom,economic|economical,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
supremacy,NN,5,supremaci,domination|mastery|supremacy,dominance|ascendance|ascendence|ascendancy|ascendency|control,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
europe,NNP,5,europ,Common Market|EC|EEC|EU|Europe|European Community|European Economic Community|European Union,world organization|world organisation|international organization|international organisation|global organization|collection|aggregation|accumulation|assemblage,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_48
athletic,NNP,6,athlet,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
prowess,NN,6,prowess,art|artistry|prowess,superior skill,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
be,VBD,6,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_35
admire,VBN,6,admir,admire|look up to,respect|esteem|value|prize|prise|look,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_35
olympic,NNP,6,olymp,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
game,NNS,6,game,biz|game|plot|secret plan,activity|contest|competition|diversion|recreation|animal|animate being|beast|brute|creature|fauna|part|section|division|score|meat|scheme|strategy|game equipment|occupation|business|job|line of work|line|play|frolic|romp|gambol|caper,berlitz_HistoryGreek-hepple_clean,s,berlitz_HistoryGreek-hepple_clean_35
be,VBD,6,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_35
constitute,VBD,6,constitut,appoint|be|comprise|constitute|establish|form|found|institute|make|make up|name|nominate|plant|represent,establish|found|plant|constitute|institute|represent|make up|comprise|be|initiate|pioneer,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_35
776,CD,6,776,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
promote,VB,6,promot,advance|advertise|advertize|boost|elevate|encourage|further|kick upstairs|promote|push|raise|upgrade,support|back up|delegate|designate|depute|assign|praise|change|play,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
friendly,JJ,6,friendli,friendly|well disposed|well-disposed,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
competition,NN,6,competit,challenger|competition|competitor|contender|contention|contest|rival|rivalry,business relation|social event|group action|contestant,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_35
compose,VBN,7,compos,compile|compose|draw up|frame|indite|pen|write,constitute|represent|make up|comprise|be|make|create|create verbally|calm|calm down|quiet|tranquilize|tranquillize|tranquillise|quieten|lull|still|plan,berlitz_HistoryHawaii-hepple_clean,ed,berlitz_HistoryHawaii-hepple_clean_91
song,NNS,7,song,birdcall|birdsong|call|song|Song|Song dynasty|strain|Sung|Sung dynasty|vocal,musical composition|opus|composition|piece|piece of music|sound|vocal music|animal communication|bargain|buy|steal|dynasty,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_91
include,VBG,7,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance,berlitz_HistoryHawaii-hepple_clean,ing,berlitz_HistoryHawaii-hepple_clean_91
hawaius,NNP,7,hawaiu,NA,NA,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_91
s,VBZ,7,NA,NA,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_91
most,RBS,7,most,about|almost|most|near|nearly|nigh|to the highest degree|virtually|well-nigh,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_91
famous,JJ,7,famou,celebrated|famed|famous|far-famed|illustrious|notable|noted|renowned,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_91
aloha,NNP,7,aloha,aloha|ciao,acknowledgment|acknowledgement,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_91
oe,NNP,7,oe,NA,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_91
attitude,NN,8,attitud,attitude|mental attitude|position|posture,cognition|knowledge|noesis|bodily property|affectation|mannerism|pose|affectedness|orientation,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
express,VBN,8,express,carry|convey|evince|express|extract|give tongue to|press out|show|state|utter|verbalise|verbalize,convey|communicate|intercommunicate|denote|refer|realize|realise|actualize|actualise|substantiate|get|acquire|mail|post|send,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_28
emperor,NNP,8,emperor,emperor|emperor butterfly|emperor moth|Saturnia pavonia,sovereign|crowned head|monarch|vinifera grape|saturniid|saturniid moth|nymphalid|nymphalid butterfly|brush-footed butterfly|four-footed butterfly,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
qianlong,NNP,8,qianlong,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
britian,NNP,8,britian,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
s,VBZ,8,NA,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
first,JJ,8,first,1st|beginning(a)|first|foremost|inaugural|initiative|initiatory|maiden|world-class,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
attempt,NN,8,attempt,attack|attempt|effort|endeavor|endeavour|try,activity|crime|criminal offense|criminal offence|law-breaking,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
open,VB,8,open,afford|give|open|open up|spread|spread out|unfold,change state|turn|start|start up|embark on|commence|undo|yield|give|afford|arise|come up|move|go|expose|exhibit|display,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
trade,NN,8,trade,barter|business deal|craft|deal|patronage|swap|swop|trade|trade wind,commerce|commercialism|mercantilism|occupation|business|job|line of work|line|transaction|dealing|dealings|class|stratum|social class|socio-economic class|prevailing wind|exchange|interchange,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
china,NNP,8,china,Cathay|china|China|chinaware|Communist China|mainland China|Nationalist China|People's Republic of China|PRC|Red China|Republic of China|Taiwan,porcelain|crockery|dishware,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
1793,CD,8,1793,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
continue,VBD,8,continu,bear on|carry on|continue|cover|extend|go along|go forward|go on|keep|keep on|persist in|preserve|proceed|remain|retain|stay|stay on|uphold,act|move|talk|speak|keep|maintain|hold|travel|go|locomote|prolong|sustain|keep up|be,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_28
prevail,VB,8,prevail,die hard|dominate|endure|hold|obtain|persist|predominate|prevail|reign|rule|run|triumph,exist|be|continue|win|persuade,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_28
interest,NN,9,interest,interest|interest group|interestingness|involvement|pastime|pursuit|sake|stake,curiosity|wonder|benefit|welfare|power|powerfulness|fixed charge|fixed cost|fixed costs|share|portion|part|percentage|social group|diversion|recreation,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
ibiza,NNP,9,ibiza,NA,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
lie,VBD,9,lie,consist|dwell|lie|lie down|lie in|rest,be|exist|misinform|mislead|change posture,berlitz_HistoryIbiza-hepple_clean,ed,berlitz_HistoryIbiza-hepple_clean_7
partly,RB,9,partli,in part|part|partially|partly,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
vast,JJ,9,vast,Brobdingnagian|huge|immense|vast,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
salt,NN,9,salt,common salt|salinity|salt|SALT|saltiness|Strategic Arms Limitation Talks|table salt,compound|chemical compound|flavorer|flavourer|flavoring|flavouring|seasoner|seasoning|taste|taste sensation|gustatory sensation|taste perception|gustatory perception,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
flat,NNS,9,flat,apartment|flat|flat tire|flatbed|flatcar,plain|field|champaign|box|musical notation|freight car|pneumatic tire|pneumatic tyre|scenery|scene|housing|lodging|living accommodations,berlitz_HistoryIbiza-hepple_clean,s,berlitz_HistoryIbiza-hepple_clean_7
day,NN,9,dai,24-hour interval|Clarence Day|Clarence Shepard Day Jr.|day|Day|daylight|daytime|mean solar day|sidereal day|solar day|twenty-four hour period|twenty-four hours,time unit|unit of time|time|calendar day|civil day|time period|period of time|period|work time|era|epoch|sidereal time|opportunity|chance,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
remain,VBP,9,remain,continue|persist|remain|rest|stay|stay on,be,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
source,NN,9,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
profitable,JJ,9,profit,profitable,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
industry,NN,9,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_7
order,NN,10,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation,berlitz_HistoryIndia-hepple_clean,NA,berlitz_HistoryIndia-hepple_clean_86
understand,VB,10,understand,empathise|empathize|infer|interpret|read|realise|realize|see|sympathise|sympathize|translate|understand,understand|believe,berlitz_HistoryIndia-hepple_clean,NA,berlitz_HistoryIndia-hepple_clean_86
