lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
year,NN,2,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
large,JJ,2,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
group,NN,2,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
scottish,NNP,2,scottish,Scots|Scots English|Scottish,English|English language,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
churchman,NN,2,churchman,churchman|cleric|divine|ecclesiastic,clergyman|reverend|man of the cloth,berlitz_HistoryEdinburgh-hepple_clean,s,berlitz_HistoryEdinburgh-hepple_clean_98
noble,NNS,2,nobl,Lord|noble|nobleman,male aristocrat,berlitz_HistoryEdinburgh-hepple_clean,s,berlitz_HistoryEdinburgh-hepple_clean_98
sign,VBD,2,sign,bless|contract|ratify|sign|sign on|sign up|signal|signalise|signalize|subscribe,write|validate|formalize|formalise|contract|undertake|hire|engage|employ|communicate|intercommunicate|put|set|place|pose|position|lay|gesticulate|gesture|motion,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_98
national,NNP,2,nation,national|subject,person|individual|someone|somebody|mortal|soul,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
covenant,NNP,2,coven,compact|concordat|covenant,written agreement|agreement|understanding,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
declaration,NN,2,declar,announcement|annunciation|contract|declaration|proclamation|resolution|resolve,statement|testimony|bid|bidding|document|written document|papers,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
condemn,VBG,2,condemn,condemn|decry|doom|excoriate|objurgate|reprobate|sentence,denounce|declare|compel|oblige|obligate|attest|certify|manifest|demonstrate|evidence|impound|attach|sequester|confiscate|seize,berlitz_HistoryEdinburgh-hepple_clean,ing,berlitz_HistoryEdinburgh-hepple_clean_98
new,JJ,2,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
liturgy,NN,2,liturgi,Eucharist|Eucharistic liturgy|Holy Eucharist|Holy Sacrament|liturgy|Liturgy|Lord's Supper|sacrament of the Eucharist,sacrament|rite|religious rite,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
pledge,VBG,2,pledg,drink|pledge|plight|salute|subscribe|toast|wassail,promise|assure|donate|honor|honour|reward|consign|charge|oblige|bind|hold|obligate,berlitz_HistoryEdinburgh-hepple_clean,ing,berlitz_HistoryEdinburgh-hepple_clean_98
allegiance,NN,2,allegi,allegiance|commitment|dedication|fealty|loyalty,cooperation|loyalty|trueness,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
presbyterian,NNP,2,presbyterian,Presbyterian,Protestant,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
faith,NN,2,faith,faith|organized religion|religion|religious belief|trust,belief|theological virtue|supernatural virtue|institution|establishment|commitment|allegiance|loyalty|dedication,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_98
teaching,NNS,3,teach,commandment|didactics|education|educational activity|instruction|pedagogy|precept|teaching,education|doctrine|philosophy|philosophical system|school of thought|ism|activity,berlitz_HistoryEgypt-hepple_clean,s,berlitz_HistoryEgypt-hepple_clean_61
be,VBD,3,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_61
encapsulated,JJ,3,encapsul,NA,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
koran,NNP,3,koran,al-Qur'an|Book|Koran|Quran,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
fire,VBD,3,fire,arouse|burn|burn down|can|discharge|dismiss|displace|elicit|enkindle|evoke|fire|flame up|force out|fuel|give notice|give the axe|give the sack|go off|ignite|kindle|light|open fire|provoke|raise|sack|send away|terminate,NA,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_61
previously,RB,3,previous,antecedently|previously,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
disparate,JJ,3,dispar,disparate,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
arab,JJ,3,arab,NA,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
tribe,NNS,3,tribe,clan|federation of tribes|folk|kin|kin group|kindred|kinship group|tribe,social group|nation|taxonomic group|taxonomic category|taxon,berlitz_HistoryEgypt-hepple_clean,s,berlitz_HistoryEgypt-hepple_clean_61
spread,VB,3,spread,broadcast|circularise|circularize|circulate|diffuse|disperse|disseminate|distribute|fan out|go around|open|overspread|pass around|propagate|scatter|spread|spread out|unfold,move|cover|continue|extend|undo|publicize|publicise|air|bare|travel|go|locomote|circulate|pass around|pass on|distribute|spread,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
word,NN,3,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
allah,NNP,3,allah,Allah,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_61
bourgeoisie,NN,4,bourgeoisi,bourgeoisie|middle class,class|stratum|social class|socio-economic class,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
fear,VBG,4,fear,dread|fear|revere|reverence|venerate,worry|regret|respect|esteem|value|prize|prise,berlitz_HistoryFrance-hepple_clean,ing,berlitz_HistoryFrance-hepple_clean_139
royalist,NNS,4,royalist,Cavalier|monarchist|royalist|Royalist,rightist|right-winger|monarchist|royalist,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_139
foreign,JJ,4,foreign,alien|extraneous|foreign|strange,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
backer,NNS,4,backer,angel|backer,patron|sponsor|supporter,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_139
turn,VBD,4,turn,become|bend|call on|change by reversal|change state|deform|ferment|flex|grow|move around|plough|plow|release|reverse|rick|sour|sprain|turn|turn over|twist|work|wrench|wrick,move|change|transform|transmute|metamorphose|displace|travel|go|locomote|transmit|transfer|transport|channel|channelize|channelise|send|direct|till|shape|form|turn|grow|discolor|discolour|colour|color|injure|wound|alter|modify|do|perform|get|acquire|change shape|change form|deform|operate|control|aim|take|train|take aim|appeal|invoke|change state|senesce|age|get on|mature|maturate,berlitz_HistoryFrance-hepple_clean,ed,berlitz_HistoryFrance-hepple_clean_139
salvation,NN,4,salvat,redemption|salvation,rescue|deliverance|delivery|saving|means|agency|way|safety,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
corsican,NNP,4,corsican,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
soldier,NN,4,soldier,soldier,enlisted person|worker,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
triumphantly,RB,4,triumphantli,triumphantly,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
campaigning,NN,4,campaign,campaigning|candidacy|candidature|electioneering|political campaign,campaign|cause|crusade|drive|movement|effort,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
rev­o­lution,NNP,4,rev­o­lut,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
s,VBZ,4,NA,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
foreign,JJ,4,foreign,alien|extraneous|foreign|strange,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
enemy,NNS,4,enemi,enemy|foe|foeman|opposition,military unit|military force|military group|force|adversary|antagonist|opponent|opposer|resister|people|rival|challenger|competitor|competition|contender,berlitz_HistoryFrance-hepple_clean,s,berlitz_HistoryFrance-hepple_clean_139
—,NN,4,—,NA,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
napoleon,NNP,4,napoleon,Bonaparte|Little Corporal|nap|napoleon|Napoleon|Napoleon Bonaparte|Napoleon I,French pastry|card game|cards,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
bonaparte,NNP,4,bonapart,Bonaparte|Little Corporal|Napoleon|Napoleon Bonaparte|Napoleon I,NA,berlitz_HistoryFrance-hepple_clean,NA,berlitz_HistoryFrance-hepple_clean_139
then,RB,5,then,and so|so|then,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_17
stop,VBD,5,stop,arrest|bar|barricade|block|block off|block up|blockade|break|break off|cease|check|contain|discontinue|end|finish|give up|halt|hold back|hold on|intercept|kibosh|lay off|quit|stop|stop over|terminate|turn back,prevent|forestall|foreclose|preclude|forbid|interrupt|disrupt|break up|cut off|end|terminate|defend|catch|grab|take hold of|obstruct|obturate|impede|occlude|jam|block|close up|break,berlitz_HistoryFWI-hepple_clean,ed,berlitz_HistoryFWI-hepple_clean_17
marie-,NNP,5,marie-,NA,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_17
galante,NNP,5,galant,NA,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_17
name,VBD,5,name,advert|appoint|be known as|bring up|call|cite|constitute|describe|diagnose|discover|distinguish|identify|key|key out|know as|list|make|mention|name|nominate|refer,label|denote|refer|appoint|charge|establish|found|plant|constitute|institute|specify|set|determine|define|fix|limit|think of|have in mind|mean|enumerate|recite|itemize|itemise|analyze|analyse|study|examine|canvass,berlitz_HistoryFWI-hepple_clean,ed,berlitz_HistoryFWI-hepple_clean_17
one,CD,5,on,NA,NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_17
vessel,NNS,5,vessel,vas|vessel|watercraft,tube|tube-shaped structure|craft|container,berlitz_HistoryFWI-hepple_clean,s,berlitz_HistoryFWI-hepple_clean_17
cross,VBG,5,cross,baffle|bilk|cover|cross|crossbreed|cut across|cut through|foil|frustrate|get across|get over|hybridise|hybridize|interbreed|intersect|pass over|queer|scotch|span|spoil|sweep|thwart|track|traverse,pass|meet|run into|encounter|run across|come across|see|prevent|forestall|foreclose|preclude|forbid|fold|fold up|turn up|cover|continue|extend|intersect|cross|write|breed,berlitz_HistoryFWI-hepple_clean,ing,berlitz_HistoryFWI-hepple_clean_17
large,JJ,5,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),NA,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_17
neighbor,VBG,5,neighbor,neighbor|neighbour,populate|dwell|live|inhabit|border|adjoin|edge|abut|march|butt|butt against|butt on,berlitz_HistoryFWI-hepple_clean,ing,berlitz_HistoryFWI-hepple_clean_17
island,NN,5,island,island,land|dry land|earth|ground|solid ground|terra firma|zone,berlitz_HistoryFWI-hepple_clean,NA,berlitz_HistoryFWI-hepple_clean_17
santorinus,NNP,6,santorinu,NA,NA,berlitz_HistoryGreek-hepple_clean,s,berlitz_HistoryGreek-hepple_clean_18
thira,NNP,6,thira,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
next,JJ,6,next,adjacent|following|future(a)|next|side by side(p)|succeeding(a),NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
major,JJ,6,major,major|major(ip),NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
island,NN,6,island,island,land|dry land|earth|ground|solid ground|terra firma|zone,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
north,RB,6,north,north|northerly|northward|northwards,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
be,VBD,6,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_18
heavily,RB,6,heavili,hard|heavily|heavy|intemperately|to a great extent,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
influence,VBN,6,influenc,act upon|charm|determine|influence|mold|regulate|shape|tempt|work,affect|impact|bear upon|bear on|touch on|touch|cause|do|make|persuade,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_18
crete,NNP,6,crete,Crete|Kriti,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
settlement,NNS,6,settlement,closure|colonisation|colonization|colony|liquidation|resolution|settlement|small town|village,body|community|agreement|understanding|constitution|establishment|formation|organization|organisation|decision making|deciding|geographical area|geographic area|geographical region|geographic region|termination|ending|conclusion,berlitz_HistoryGreek-hepple_clean,s,berlitz_HistoryGreek-hepple_clean_18
thira,NNP,6,thira,NA,NA,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
akrotirus,NNP,6,akrotiru,NA,NA,berlitz_HistoryGreek-hepple_clean,s,berlitz_HistoryGreek-hepple_clean_18
thrive,VBD,6,thrive,boom|expand|flourish|fly high|prosper|thrive,grow|change state|turn,berlitz_HistoryGreek-hepple_clean,ed,berlitz_HistoryGreek-hepple_clean_18
time,NN,6,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,berlitz_HistoryGreek-hepple_clean,NA,berlitz_HistoryGreek-hepple_clean_18
destination,NN,7,destin,address|destination|finish|goal|name and address|terminus,end|terminal|goal|end|direction|instruction,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
be,VBD,7,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryHawaii-hepple_clean,ed,berlitz_HistoryHawaii-hepple_clean_4
even,RB,7,even,even|still|yet,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
more,JJR,7,more,more than|more(a),NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
resplendent,NN,7,resplend,NA,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
forest,NNS,7,forest,forest|timber|timberland|wood|woodland|woods,vegetation|flora|botany|land|dry land|earth|ground|solid ground|terra firma|biome,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_4
paradise,NN,7,paradis,Eden|heaven|nirvana|paradise|Paradise|promised land|Shangri-la,region|part|Heaven,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
see,VBP,7,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
today,NN,7,todai,today,present|nowadays|day|twenty-four hours|twenty-four hour period|24-hour interval|solar day|mean solar day,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
hoary,JJ,7,hoari,canescent|gray|gray-haired|gray-headed|grey|grey-haired|grey-headed|grizzly|hoar|hoary|rusty|white-haired,NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
bat,NNS,7,bat,at-bat|bat|chiropteran|cricket bat|squash racket|squash racquet,placental|placental mammal|eutherian|eutherian mammal|turn|play|racket|racquet|cricket equipment|club,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_4
monk,NN,7,monk,monastic|monk|Monk|Thelonious Monk|Thelonious Sphere Monk,religious,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
seal,NNS,7,seal,cachet|Navy SEAL|seal|SEAL|seal of approval|sealing wax|sealskin|stamp,fastener|fastening|holdfast|fixing|device|fur|pelt|bluejacket|navy man|sailor|sailor boy|stamp|impression|award|accolade|honor|honour|laurels|coating|coat|pinniped mammal|pinniped|pinnatiped,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_4
be,VBD,7,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryHawaii-hepple_clean,ed,berlitz_HistoryHawaii-hepple_clean_4
only,JJ,7,onli,alone(p)|lone(a)|lonesome(a)|only|only(a)|sole(a)|solitary(a),NA,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
mammal,NNS,7,mammal,mammal|mammalian,vertebrate|craniate,berlitz_HistoryHawaii-hepple_clean,s,berlitz_HistoryHawaii-hepple_clean_4
residence,NN,7,resid,abidance|abode|hall|manse|mansion|mansion house|residence|residency,address|house|act|deed|human action|human activity,berlitz_HistoryHawaii-hepple_clean,NA,berlitz_HistoryHawaii-hepple_clean_4
new,JJ,8,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
housing,NN,8,hous,caparison|housing|living accommodations|lodging|trapping,structure|construction|protective covering|protective cover|protection|stable gear|saddlery|tack,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
be,VBD,8,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryHongKong-hepple_clean,ed,berlitz_HistoryHongKong-hepple_clean_102
grimly,RB,8,grimli,grimly,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
overcrowded,JJ,8,overcrowd,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
even,RB,8,even,even|still|yet,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
frenzy,NN,8,frenzi,craze|delirium|frenzy|fury|hysteria,mania|manic disorder,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
construction,NN,8,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
couldn,NN,8,couldn,NA,NA,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
t,NN,8,t,deoxythymidine monophosphate|liothyronine|metric ton|MT|t|T|tetraiodothyronine|thymine|thyroxin|thyroxine|tonne|triiodothyronine,pyrimidine|nucleotide|base|metric weight unit|weight unit|letter|letter of the alphabet|alphabetic character|thyroid hormone,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
keep,VB,8,keep,celebrate|continue|go along|go on|hold|hold back|hold on|hold open|keep|keep back|keep on|keep open|maintain|observe|preserve|prevent|proceed|restrain|retain|save|stay fresh|sustain,act|move|have|have got|hold|record|enter|put down|lodge|accommodate|prolong|sustain|keep up|stay|remain|rest|protect|grow|raise|farm|produce|reserve|book|store|confine|detain|cook|fix|ready|make|prepare,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
pace,NN,8,pace,footstep|gait|pace|rate|step|stride|tempo|tread|yard,rate|indefinite quantity|temporal property|step|linear unit|linear measure,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
demand,NN,8,demand,demand|need|requirement,request|petition|postulation|economic process|duty|responsibility|obligation|activity|condition|status,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
live,VBG,8,live,be|dwell|endure|exist|experience|go|hold out|hold up|inhabit|know|last|live|live on|populate|subsist|survive,be|experience|see|go through,berlitz_HistoryHongKong-hepple_clean,ing,berlitz_HistoryHongKong-hepple_clean_102
space,NN,8,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type,berlitz_HistoryHongKong-hepple_clean,NA,berlitz_HistoryHongKong-hepple_clean_102
socialist,NNP,9,socialist,socialist,politician|politico|pol|political leader,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
worker,NNP,9,worker,actor|doer|prole|proletarian|worker,person|individual|someone|somebody|mortal|soul|commoner|common man|common person|insect,berlitz_HistoryIbiza-hepple_clean,s,berlitz_HistoryIbiza-hepple_clean_75
party,NNP,9,parti,company|party|political party,organization|organisation|social gathering|social affair|set|circle|band|lot|affair|occasion|social occasion|function|social function|person|individual|someone|somebody|mortal|soul,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
felipe,NNP,9,felip,NA,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
gonzález,NNP,9,gonzález,NA,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
márquez,NNP,9,márquez,NA,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
be,VBD,9,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryIbiza-hepple_clean,ed,berlitz_HistoryIbiza-hepple_clean_75
elect,VBN,9,elect,elect,choose|take|select|pick out|choose|take|select|pick out,berlitz_HistoryIbiza-hepple_clean,ed,berlitz_HistoryIbiza-hepple_clean_75
1982,CD,9,1982,NA,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
government,NN,9,govern,administration|authorities|governance|governing|government|government activity|political science|politics|regime,polity|social control|system|system of rules|social science,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
commit,VBD,9,commit,charge|commit|confide|consecrate|dedicate|devote|entrust|give|institutionalise|institutionalize|intrust|invest|perpetrate|place|practice|pull|put|send|trust,act|move|use|utilize|utilise|apply|employ|transfer|pass|hand|reach|pass on|turn over|give|spend|expend|drop|prosecute|engage|pursue,berlitz_HistoryIbiza-hepple_clean,ed,berlitz_HistoryIbiza-hepple_clean_75
spain,NNP,9,spain,Espana|Kingdom of Spain|Spain,NA,berlitz_HistoryIbiza-hepple_clean,NA,berlitz_HistoryIbiza-hepple_clean_75
